# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_incremental4.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
8999,0.136981,0.111014,2.925305,0.213031,3.138336
9199,0.136512,0.115430,3.009994,0.217941,3.227936
9399,0.136125,0.118337,3.097725,0.222842,3.320567
9599,0.136540,0.156036,3.170388,0.227710,3.398098
9799,0.136410,0.130161,3.246181,0.232673,3.478853
9999,0.136626,0.147204,3.320131,0.237578,3.557709
10199,0.136549,0.132695,3.393143,0.242489,3.635632
10399,0.136164,0.116525,3.468971,0.247408,3.716379
10599,0.136060,0.130643,3.563511,0.252367,3.815878
10799,0.135590,0.110698,3.637794,0.257286,3.895081
10999,0.135211,0.114760,3.713517,0.262209,3.975726
11199,0.135228,0.136172,3.823128,0.267191,4.090319
11399,0.135006,0.122564,3.900515,0.272133,4.172647
11599,0.134945,0.131462,3.989446,0.277064,4.266510
11799,0.134869,0.130488,4.065296,0.281983,4.347280
11999,0.134626,0.120269,4.143203,0.286931,4.430133
12199,0.134329,0.116505,4.221646,0.291878,4.513524
12399,0.134158,0.123739,4.306355,0.296831,4.603186
12599,0.133730,0.107199,4.384238,0.301791,4.686029
12799,0.133730,0.133686,4.474196,0.306791,4.780987
12999,0.133448,0.115393,4.553479,0.311748,4.865227
13199,0.133615,0.144474,4.632325,0.316748,4.949073
13399,0.133538,0.128492,4.724580,0.321742,5.046322
13599,0.133902,0.158250,4.824877,0.326740,5.151617
13799,0.134033,0.142947,4.920391,0.331725,5.252116
13999,0.133740,0.113577,5.009267,0.336737,5.346004
14199,0.133476,0.114982,5.099239,0.341731,5.440969
14399,0.133216,0.114708,5.186823,0.346725,5.533547
14599,0.133106,0.125213,5.293642,0.351738,5.645380
14799,0.132867,0.115441,5.423947,0.356821,5.780767
14999,0.132735,0.122914,5.506777,0.361819,5.868596
15199,0.132637,0.125327,5.613937,0.366847,5.980785
15399,0.132434,0.117027,5.705149,0.371874,6.077024
15599,0.132098,0.106191,5.789117,0.376892,6.166009
15799,0.131834,0.111258,5.872235,0.381897,6.254133
15999,0.131757,0.125658,5.970580,0.386915,6.357494
16199,0.131596,0.118734,6.054494,0.391917,6.446411
16399,0.131574,0.129809,6.166398,0.396969,6.563367
16599,0.131307,0.109410,6.255609,0.401988,6.657598
16799,0.131256,0.126991,6.357694,0.407053,6.764747
16999,0.131060,0.114565,6.442827,0.412085,6.854912
17199,0.131195,0.142669,6.528975,0.417116,6.946090
17399,0.131071,0.120483,6.615631,0.422169,7.037800
17599,0.130778,0.105223,6.711957,0.427237,7.139193
17799,0.130594,0.114401,6.819835,0.432286,7.252122
17999,0.130295,0.103730,6.906826,0.437312,7.344138
18199,0.130195,0.121176,6.989863,0.442330,7.432193
18399,0.130006,0.112795,7.078037,0.447372,7.525410
18599,0.129910,0.121093,7.181243,0.452423,7.633666
18799,0.129832,0.122558,7.288883,0.457497,7.746380
18999,0.129704,0.117710,7.374956,0.462531,7.837487
19199,0.129586,0.118338,7.463868,0.467577,7.931445
19399,0.129466,0.117992,7.561313,0.472624,8.033937
19599,0.129718,0.154155,7.715041,0.477773,8.192814
19799,0.129663,0.124233,7.811815,0.482865,8.294680
19999,0.129355,0.098914,7.907508,0.487934,8.395442
20199,0.129174,0.111029,8.005594,0.493004,8.498597
20399,0.129235,0.135404,8.113162,0.498122,8.611284
20599,0.129214,0.127053,8.207296,0.503193,8.710489
20799,0.129223,0.130172,8.313085,0.508289,8.821375
20999,0.129115,0.117933,8.403922,0.513392,8.917314
21199,0.128895,0.105733,8.499979,0.518479,9.018458
21399,0.128818,0.120688,8.590265,0.523558,9.113823
21599,0.128548,0.099678,8.692064,0.528669,9.220733
21799,0.128670,0.141803,8.782616,0.533770,9.316386
21999,0.128549,0.115387,8.876551,0.538873,9.415423
22199,0.128439,0.116269,8.969623,0.543974,9.513597
22399,0.128293,0.112176,9.060047,0.549068,9.609114
22599,0.128165,0.113784,9.152596,0.554171,9.706767
22799,0.128121,0.123199,9.243854,0.559262,9.803116
22999,0.128199,0.137104,9.341926,0.564366,9.906292
23199,0.128218,0.130357,9.444504,0.569494,10.013998
23399,0.128268,0.134054,9.579383,0.574675,10.154058
23599,0.128309,0.133133,9.671838,0.579793,10.251631
23799,0.128141,0.108310,9.796901,0.584941,10.381842
23999,0.127731,0.078867,9.907930,0.590070,10.498001
24199,0.127761,0.131435,10.002926,0.595207,10.598133
24399,0.127883,0.142667,10.157921,0.600358,10.758279
24599,0.127810,0.118811,10.262237,0.605468,10.867705
24799,0.127714,0.115952,10.371496,0.610583,10.982079
24999,0.127638,0.118213,10.482877,0.615714,11.098591
25199,0.127540,0.115312,10.578525,0.620835,11.199359
25399,0.127574,0.131794,10.674492,0.625946,11.300438
25599,0.127466,0.113836,10.781537,0.631046,11.412584
25799,0.127477,0.128853,10.877471,0.636153,11.513625
25999,0.127533,0.134747,10.972167,0.641269,11.613437
26199,0.127549,0.129646,11.065301,0.646381,11.711682
26399,0.127484,0.119026,11.201883,0.651507,11.853390
26599,0.127696,0.155630,11.307891,0.656623,11.964514
26799,0.127724,0.131438,11.409590,0.661745,12.071335
26999,0.127626,0.114475,11.511316,0.666849,12.178164
27199,0.127518,0.112968,11.606949,0.671958,12.278907
27399,0.127518,0.127452,11.712048,0.677105,12.389154
27599,0.127374,0.107707,11.821705,0.682228,12.503932
27799,0.127223,0.106341,11.926340,0.687363,12.613702
27999,0.127141,0.115713,12.039549,0.692511,12.732061
28199,0.127074,0.117812,12.144105,0.697656,12.841761
28399,0.127040,0.122216,12.270038,0.702842,12.972880
28599,0.126974,0.117585,12.374117,0.707994,13.082111
28799,0.126915,0.118493,12.478155,0.713161,13.191316
28999,0.126887,0.122903,12.606815,0.718310,13.325125
29199,0.126870,0.124378,12.733502,0.723473,13.456975
29399,0.126795,0.115748,12.911261,0.728719,13.639980
29599,0.126658,0.106516,13.009135,0.733867,13.743001
29799,0.126434,0.093385,13.109357,0.739015,13.848371
29999,0.126365,0.115977,13.200969,0.744132,13.945100
30199,0.126183,0.098933,13.300395,0.749294,14.049689
30399,0.126082,0.110778,13.398026,0.754444,14.152469
30599,0.125966,0.108461,13.498688,0.759611,14.258299
30799,0.126021,0.134360,13.595987,0.764744,14.360731
30999,0.125846,0.098886,13.690713,0.769889,14.460602
31199,0.125698,0.102773,13.787728,0.775025,14.562754
31399,0.125581,0.107290,13.919751,0.780229,14.699980
31599,0.125519,0.115765,14.019868,0.785405,14.805273
31799,0.125390,0.105140,14.126130,0.790597,14.916727
31999,0.125243,0.101819,14.235815,0.795764,15.031579
32199,0.125224,0.122169,14.348323,0.800936,15.149259
32399,0.125166,0.115878,14.452594,0.806129,15.258723
32599,0.125165,0.124937,14.562813,0.811342,15.374156
32799,0.125187,0.128844,14.666277,0.816536,15.482813
32999,0.125120,0.114088,14.768852,0.821739,15.590591
33199,0.125017,0.108050,14.882121,0.826936,15.709057
33399,0.125041,0.128988,14.996663,0.832117,15.828780
33599,0.125057,0.127777,15.097540,0.837300,15.934840
33799,0.125096,0.131632,15.210399,0.842495,16.052893
33999,0.124946,0.099632,15.318638,0.847687,16.166324
34199,0.124813,0.102109,15.501805,0.852946,16.354751
34399,0.124646,0.096089,15.608536,0.858144,16.466680
34599,0.124562,0.110129,15.712760,0.863355,16.576114
34799,0.124625,0.135538,15.827408,0.868555,16.695963
34999,0.124515,0.105316,15.946365,0.873757,16.820121
35199,0.124511,0.123830,16.071141,0.878947,16.950088
35399,0.124516,0.125362,16.173129,0.884102,17.057232
35599,0.124444,0.111779,16.271363,0.889233,17.160596
35799,0.124395,0.115704,16.380113,0.894416,17.274529
35999,0.124364,0.118797,16.484135,0.899623,17.383757
36199,0.124303,0.113277,16.600923,0.904826,17.505749
36399,0.124195,0.104730,16.753252,0.910071,17.663323
36599,0.124167,0.118980,16.864379,0.915285,17.779664
36799,0.124118,0.115169,16.978908,0.920522,17.899430
36999,0.124065,0.114340,17.080763,0.925723,18.006487
37199,0.123922,0.097436,17.186538,0.930947,18.117485
37399,0.123910,0.121644,17.304362,0.936133,18.240494
37599,0.123962,0.133660,17.412752,0.941390,18.354142
37799,0.123947,0.121120,17.523310,0.946606,18.469916
37999,0.124002,0.134544,17.624822,0.951793,18.576616
38199,0.123954,0.114759,17.729173,0.956984,18.686157
38399,0.123914,0.116326,17.851513,0.962227,18.813740
38599,0.123867,0.114866,17.961161,0.967418,18.928579
38799,0.123830,0.116720,18.079484,0.972648,19.052132
38999,0.123758,0.109634,18.244473,0.977924,19.222398
39199,0.123734,0.119079,18.361922,0.983158,19.345079
39399,0.123627,0.102634,18.479095,0.988396,19.467492
39599,0.123655,0.129132,18.590918,0.993601,19.584519
39799,0.123597,0.112306,18.698572,0.998850,19.697421
39999,0.123486,0.101331,18.803269,1.004072,19.807342
40199,0.123553,0.137019,18.920350,1.009348,19.929698
40399,0.123536,0.119928,19.053930,1.014626,20.068556
40599,0.123531,0.122616,19.161918,1.019872,20.181790
40799,0.123562,0.129803,19.296911,1.025104,20.322015
40999,0.123468,0.104284,19.401997,1.030331,20.432328
41199,0.123468,0.123617,19.534086,1.035602,20.569687
41399,0.123516,0.133331,19.639116,1.040819,20.679934
41599,0.123399,0.099058,19.758865,1.046108,20.804974
41799,0.123349,0.113006,19.895412,1.051408,20.946820
41999,0.123242,0.100857,20.006422,1.056678,21.063100
42199,0.123263,0.127822,20.136055,1.061938,21.197993
42399,0.123273,0.125402,20.263447,1.067197,21.330643
42599,0.123246,0.117421,20.381312,1.072494,21.453806
42799,0.123293,0.133273,20.501910,1.077746,21.579656
42999,0.123250,0.114090,20.637727,1.083057,21.720784
43199,0.123267,0.126916,20.761608,1.088321,21.849929
43399,0.123331,0.137069,20.877292,1.093574,21.970866
43599,0.123247,0.105028,20.982823,1.098808,22.081631
43799,0.123169,0.106181,21.152582,1.104096,22.256678
43999,0.123149,0.118865,21.259530,1.109351,22.368881
44199,0.123125,0.117762,21.376432,1.114621,22.491052
44399,0.123218,0.143807,21.483911,1.119846,22.603756
44599,0.123188,0.116549,21.589568,1.125079,22.714647
44799,0.123135,0.111265,21.710574,1.130297,22.840871
44999,0.123101,0.115622,21.841752,1.135568,22.977320
45199,0.123080,0.118240,21.949172,1.140801,23.089973
45399,0.123055,0.117387,22.058563,1.146064,23.204627
45599,0.123045,0.120916,22.204465,1.151352,23.355817
45799,0.123019,0.116969,22.322569,1.156595,23.479164
45999,0.122916,0.099292,22.432240,1.161885,23.594124
46199,0.122888,0.116452,22.543526,1.167132,23.710658
46399,0.122863,0.117176,22.673236,1.172444,23.845680
46599,0.122904,0.132302,22.790174,1.177700,23.967873
46799,0.122821,0.103658,22.919140,1.183017,24.102157
46999,0.122918,0.145590,23.026405,1.188258,24.214664
47199,0.122798,0.094637,23.143754,1.193564,24.337318
47399,0.122722,0.104748,23.256165,1.198833,24.454998
47599,0.122738,0.126408,23.376406,1.204135,24.580541
47799,0.122678,0.108344,23.504457,1.209420,24.713877
47999,0.122662,0.118954,23.665598,1.214680,24.880277
48199,0.122590,0.105203,23.791334,1.219991,25.011325
48399,0.122508,0.102945,23.911515,1.225267,25.136782
48599,0.122469,0.112905,24.092778,1.230602,25.323380
48799,0.122446,0.116963,24.212333,1.235886,25.448219
48999,0.122468,0.127862,24.341816,1.241149,25.582965
49199,0.122488,0.127348,24.467454,1.246392,25.713846
49399,0.122437,0.109844,24.602912,1.251715,25.854627
49599,0.122440,0.123040,24.711796,1.256975,25.968771
49799,0.122396,0.111522,24.830973,1.262256,26.093229
49999,0.122406,0.125014,24.954134,1.267564,26.221698
50199,0.122341,0.106168,25.067652,1.272842,26.340494
50399,0.122429,0.144327,25.188734,1.278132,26.466866
50599,0.122457,0.129706,25.298469,1.283391,26.581860
50799,0.122507,0.135139,25.409398,1.288657,26.698055
50999,0.122568,0.137989,25.518921,1.293909,26.812830
51199,0.122585,0.126891,25.636233,1.299225,26.935458
51399,0.122534,0.109388,25.745729,1.304501,27.050230
51599,0.122471,0.106244,25.880307,1.309790,27.190097
51799,0.122427,0.111256,26.007611,1.315107,27.322718
51999,0.122384,0.111077,26.121478,1.320408,27.441886
52199,0.122353,0.114296,26.237452,1.325732,27.563185
52399,0.122314,0.112227,26.360981,1.331044,27.692024
52599,0.122291,0.116362,26.484343,1.336392,27.820736
52799,0.122265,0.115423,26.609999,1.341723,27.951722
52999,0.122268,0.123079,26.745051,1.347047,28.092098
53199,0.122262,0.120660,26.864745,1.352336,28.217082
53399,0.122256,0.120527,27.052304,1.357697,28.410001
53599,0.122187,0.103885,27.162358,1.362972,28.525330
53799,0.122220,0.131043,27.300346,1.368323,28.668669
53999,0.122271,0.135913,27.441402,1.373683,28.815085
54199,0.122172,0.095546,27.565084,1.379008,28.944092
54399,0.122149,0.115969,27.679531,1.384310,29.063841
54599,0.122111,0.111605,27.794574,1.389625,29.184198
54799,0.122047,0.104487,27.916327,1.394948,29.311275
54999,0.121986,0.105466,28.050437,1.400273,29.450710
55199,0.122015,0.130056,28.166014,1.405571,29.571584
55399,0.121958,0.106204,28.297076,1.410917,29.707993
55599,0.121947,0.118718,28.428110,1.416254,29.844363
55799,0.121943,0.120825,28.564338,1.421565,29.985903
55999,0.121937,0.120412,28.703110,1.426928,30.130038
56199,0.121910,0.114193,28.838498,1.432282,30.270779
56399,0.121981,0.142055,28.954386,1.437615,30.392000
56599,0.121954,0.114302,29.066908,1.442937,30.509845
56799,0.121943,0.118891,29.182087,1.448257,30.630344
56999,0.121999,0.137810,29.316175,1.453604,30.769779
57199,0.121987,0.118470,29.434094,1.458960,30.893054
57399,0.121913,0.100755,29.549596,1.464289,31.013885
57599,0.121854,0.104942,29.685097,1.469626,31.154723
57799,0.121807,0.108382,29.807197,1.474963,31.282160
57999,0.121744,0.103537,29.933834,1.480344,31.414177
58199,0.121756,0.125178,30.050758,1.485678,31.536437
58399,0.121697,0.104688,30.160209,1.490964,31.651172
58599,0.121705,0.123878,30.357411,1.496373,31.853784
58799,0.121657,0.107743,30.470318,1.501696,31.972014
58999,0.121619,0.110348,30.587091,1.507027,32.094118
59199,0.121565,0.105597,30.731074,1.512426,32.243500
59399,0.121521,0.108640,30.845722,1.517751,32.363473
59599,0.121490,0.112119,30.959669,1.523068,32.482737
59799,0.121466,0.114390,31.075483,1.528405,32.603889
59999,0.121489,0.128438,31.189022,1.533738,32.722760
60199,0.121538,0.136106,31.306479,1.539079,32.845558
60399,0.121502,0.110777,31.420276,1.544399,32.964675
60599,0.121520,0.126958,31.536164,1.549716,33.085880
60799,0.121524,0.122754,31.684321,1.555070,33.239391
60999,0.121432,0.093437,31.813691,1.560404,33.374095
61199,0.121396,0.110500,31.936688,1.565774,33.502462
61399,0.121440,0.134750,32.068501,1.571096,33.639597
61599,0.121420,0.115160,32.191112,1.576491,33.767603
61799,0.121430,0.124665,32.314507,1.581795,33.896302
61999,0.121402,0.112586,32.442756,1.587183,34.029940
62199,0.121408,0.123253,32.574814,1.592525,34.167340
62399,0.121439,0.131166,32.721882,1.597914,34.319796
62599,0.121463,0.128932,32.840842,1.603270,34.444111
62799,0.121498,0.132387,32.959849,1.608614,34.568463
62999,0.121461,0.110150,33.077907,1.613948,34.691856
63199,0.121445,0.116324,33.213655,1.619315,34.832970
63399,0.121477,0.131618,33.339865,1.624674,34.964539
63599,0.121504,0.129980,33.458628,1.630020,35.088648
63799,0.121535,0.131270,33.680897,1.635479,35.316376
63999,0.121495,0.108956,33.815420,1.640846,35.456266
64199,0.121513,0.127040,33.943853,1.646212,35.590066
64399,0.121427,0.093897,34.067766,1.651556,35.719322
64599,0.121420,0.119272,34.194180,1.656884,35.851064
64799,0.121349,0.098283,34.325390,1.662245,35.987635
64999,0.121294,0.103399,34.465055,1.667627,36.132682
65199,0.121229,0.100219,34.587287,1.672983,36.260270
65399,0.121181,0.105682,34.705942,1.678316,36.384258
65599,0.121209,0.130288,34.824876,1.683667,36.508543
65799,0.121144,0.099823,34.984988,1.689026,36.674013
65999,0.121092,0.103830,35.119245,1.694434,36.813679
66199,0.121101,0.124055,35.240099,1.699802,36.939901
66399,0.121057,0.106559,35.358238,1.705179,37.063417
66599,0.121050,0.118924,35.499856,1.710573,37.210429
66799,0.121027,0.113236,35.631117,1.715961,37.347077
66999,0.120980,0.105204,35.750610,1.721353,37.471963
67199,0.120967,0.116775,35.867222,1.726714,37.593936
67399,0.120940,0.111777,35.991516,1.732096,37.723611
67599,0.120912,0.111409,36.129650,1.737471,37.867121
67799,0.120861,0.103530,36.264087,1.742859,38.006946
67999,0.120877,0.126355,36.391789,1.748257,38.140045
68199,0.120823,0.102526,36.515988,1.753635,38.269623
68399,0.120776,0.104890,36.647778,1.759017,38.406795
68599,0.120730,0.104739,36.790554,1.764408,38.554962
68799,0.120689,0.106918,36.907408,1.769747,38.677155
68999,0.120682,0.117980,37.034897,1.775104,38.810001
69199,0.120668,0.116135,37.156269,1.780473,38.936742
69399,0.120687,0.127211,37.398529,1.785917,39.184446
69599,0.120660,0.111231,37.531486,1.791283,39.322768
69799,0.120651,0.117532,37.657174,1.796716,39.453890
69999,0.120657,0.122828,37.788247,1.802081,39.590328
70199,0.120700,0.135629,37.912774,1.807484,39.720258
70399,0.120734,0.132681,38.050379,1.812828,39.863208
70599,0.120714,0.113605,38.171380,1.818202,39.989582
70799,0.120624,0.088930,38.307315,1.823600,40.130915
70999,0.120557,0.096978,38.422874,1.828952,40.251826
71199,0.120538,0.113697,38.542973,1.834336,40.377309
71399,0.120492,0.103964,38.690122,1.839737,40.529859
71599,0.120432,0.099033,38.813405,1.845129,40.658534
71799,0.120334,0.085330,38.975686,1.850575,40.826260
71999,0.120265,0.095432,39.099445,1.855983,40.955428
72199,0.120240,0.111282,39.240826,1.861425,41.102252
72399,0.120191,0.102613,39.370613,1.866823,41.237435
72599,0.120159,0.108401,39.495340,1.872243,41.367583
72799,0.120045,0.078801,39.633253,1.877664,41.510917
72999,0.120013,0.108411,39.768483,1.883061,41.651544
73199,0.119978,0.107263,39.900454,1.888480,41.788934
73399,0.119885,0.085737,40.023545,1.893857,41.917402
73599,0.119900,0.125469,40.141678,1.899214,42.040892
73799,0.119890,0.116078,40.265540,1.904616,42.170156
73999,0.119912,0.127965,40.407161,1.910037,42.317198
74199,0.119879,0.107605,40.530606,1.915469,42.446075
74399,0.119837,0.104262,40.650021,1.920825,42.570845
74599,0.119837,0.120096,40.767229,1.926212,42.693441
74799,0.119813,0.110686,40.922092,1.931656,42.853747
74999,0.119805,0.116866,41.062286,1.937100,42.999386
75199,0.119788,0.113462,41.183974,1.942464,43.126438
75399,0.119730,0.098054,41.431493,1.947965,43.379459
75599,0.119658,0.092455,41.555415,1.953381,43.508796
75799,0.119672,0.125017,41.688989,1.958803,43.647792
75999,0.119702,0.130775,41.815679,1.964209,43.779888
76199,0.119636,0.094583,41.939698,1.969597,43.909295
76399,0.119588,0.101403,42.096286,1.975054,44.071340
76599,0.119520,0.093417,42.219087,1.980439,44.199526
76799,0.119490,0.108085,42.348524,1.985825,44.334349
76999,0.119478,0.114868,42.470761,1.991228,44.461989
77199,0.119444,0.106289,42.621452,1.996704,44.618156
77399,0.119462,0.126374,42.775072,2.002146,44.777218
77599,0.119409,0.099066,42.898814,2.007569,44.906383
77799,0.119370,0.104184,43.020463,2.012937,45.033400
77999,0.119344,0.109303,43.144938,2.018324,45.163262
78199,0.119301,0.102486,43.280755,2.023741,45.304496
78399,0.119255,0.101341,43.402123,2.029135,45.431258
78599,0.119217,0.104120,43.526143,2.034527,45.560670
78799,0.119124,0.082842,43.651082,2.039965,45.691047
78999,0.119089,0.104977,43.769644,2.045399,45.815042
79199,0.119133,0.136702,43.903553,2.050827,45.954380
79399,0.119099,0.105728,44.042801,2.056232,46.099033
79599,0.119098,0.118555,44.202866,2.061705,46.264572
79799,0.119105,0.121941,44.353502,2.067184,46.420686
79999,0.119049,0.096778,44.505579,2.072692,46.578271
80199,0.119024,0.108760,44.628073,2.078114,46.706187
80399,0.119006,0.112071,44.761588,2.083556,46.845143
80599,0.118961,0.100958,44.898784,2.088989,46.987773
80799,0.118945,0.112504,45.042585,2.094434,47.137020
80999,0.118933,0.113898,45.176028,2.099900,47.275928
81199,0.118923,0.114729,45.324841,2.105369,47.430210
81399,0.118923,0.118908,45.475414,2.110828,47.586243
81599,0.118911,0.114083,45.597358,2.116239,47.713597
81799,0.118906,0.117125,45.851744,2.121787,47.973531
81999,0.118923,0.125559,45.973730,2.127202,48.100933
82199,0.118971,0.138967,46.098676,2.132627,48.231302
82399,0.118952,0.111138,46.220151,2.138035,48.358185
82599,0.118942,0.114710,46.354904,2.143507,48.498411
82799,0.119003,0.144098,46.482033,2.148946,48.630979
82999,0.118959,0.100684,46.599518,2.154326,48.753844
83199,0.118959,0.119109,46.741114,2.159783,48.900896
83399,0.118963,0.120379,46.879128,2.165225,49.044353
83599,0.119030,0.147105,47.015662,2.170704,49.186365
83799,0.118997,0.105299,47.151936,2.176156,49.328092
83999,0.118957,0.102106,47.289571,2.181648,49.471219
84199,0.118928,0.106836,47.418713,2.187079,49.605792
84399,0.118906,0.109743,47.554733,2.192546,49.747279
84599,0.118949,0.137039,47.686558,2.197946,49.884504
84799,0.118892,0.094915,47.812447,2.203375,50.015822
84999,0.118843,0.097874,47.948815,2.208773,50.157588
85199,0.118794,0.098138,48.085396,2.214221,50.299616
85399,0.118768,0.107494,48.229600,2.219664,50.449264
85599,0.118760,0.115238,48.369571,2.225122,50.594693
85799,0.118759,0.118288,48.511583,2.230569,50.742151
85999,0.118752,0.115946,48.639883,2.235992,50.875874
86199,0.118712,0.101370,48.769189,2.241409,51.010598
86399,0.118686,0.107752,48.912295,2.246865,51.159160
86599,0.118676,0.114354,49.047488,2.252291,51.299779
86799,0.118656,0.109931,49.186392,2.257739,51.444131
86999,0.118644,0.113144,49.326884,2.263210,51.590094
87199,0.118628,0.112032,49.451814,2.268616,51.720430
87399,0.118685,0.143501,49.609900,2.274106,51.884006
87599,0.118633,0.095678,49.751260,2.279571,52.030831
87799,0.118566,0.089323,49.895304,2.285061,52.180365
87999,0.118522,0.099357,50.032633,2.290514,52.323147
88199,0.118489,0.103859,50.285603,2.296038,52.581640
88399,0.118444,0.098638,50.434441,2.301542,52.735982
88599,0.118428,0.111346,50.556841,2.306955,52.863796
88799,0.118455,0.130553,50.681380,2.312374,52.993754
88999,0.118458,0.119762,50.803741,2.317783,53.121523
89199,0.118407,0.095507,50.946367,2.323213,53.269580
89399,0.118414,0.121563,51.077354,2.328643,53.405997
89599,0.118422,0.121968,51.216598,2.334072,53.550670
89799,0.118392,0.105001,51.339529,2.339469,53.678998
89999,0.118358,0.103240,51.466768,2.344911,53.811680
90199,0.118295,0.089875,51.606093,2.350337,53.956430
90399,0.118301,0.120930,51.730516,2.355774,54.086290
90599,0.118288,0.112413,51.854758,2.361160,54.215917
90799,0.118267,0.108948,51.993770,2.366606,54.360376
90999,0.118277,0.122686,52.121743,2.372058,54.493800
91199,0.118295,0.126305,52.277640,2.377564,54.655205
91399,0.118273,0.108196,52.420847,2.383021,54.803868
91599,0.118299,0.130273,52.547573,2.388444,54.936017
91799,0.118306,0.121519,52.671429,2.393853,55.065281
91999,0.118280,0.106427,52.809722,2.399307,55.209029
92199,0.118254,0.106070,52.937871,2.404742,55.342613
92399,0.118233,0.108697,53.063671,2.410177,55.473848
92599,0.118183,0.095209,53.206797,2.415615,55.622413
92799,0.118169,0.111517,53.356756,2.421066,55.777822
92999,0.118142,0.105601,53.501171,2.426554,55.927725
93199,0.118096,0.096884,53.667454,2.432061,56.099515
93399,0.118096,0.117928,53.809282,2.437565,56.246848
