# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
48199,4386.394736,2888.488797,20.358608,1.168003,21.526611
48399,4380.147129,2874.473858,20.470373,1.173112,21.643484
48599,4372.004040,2401.376337,20.565480,1.178181,21.743662
48799,4367.067475,3167.482139,20.689033,1.183319,21.872351
48999,4362.280789,3194.329505,20.826537,1.188437,22.014974
49199,4358.717541,3485.721917,20.981943,1.193568,22.175511
49399,4351.234302,2510.357470,21.091512,1.198659,22.290171
49599,4344.060201,2572.057127,21.202430,1.203752,22.406183
49799,4338.590372,2982.072895,21.299693,1.208874,22.508568
49999,4333.201655,2991.411144,21.409361,1.213980,22.623341
50199,4464.225270,37220.129010,21.537500,1.219113,22.756613
50399,4576.359865,32722.143045,21.639191,1.224202,22.863393
50599,4669.605927,28167.613690,21.773251,1.229359,23.002610
50799,4806.465680,39431.983174,21.890784,1.234486,23.125270
50999,4921.625363,34172.184879,22.041726,1.239628,23.281354
51199,4999.018299,24734.216896,22.212552,1.244805,23.457357
51399,5099.529965,30830.516508,22.367242,1.250020,23.617263
51599,5186.139454,27444.778203,22.550652,1.255216,23.805869
51799,5269.165563,26689.901581,22.732007,1.260408,23.992415
51999,5373.939562,32510.405400,22.942607,1.265398,24.208006
52199,5494.726336,36899.287365,22.971400,1.269811,24.241212
52399,5569.609747,25114.180195,23.010992,1.274263,24.285255
52599,5663.215833,30188.010353,23.054116,1.278785,24.332901
52799,5727.844178,22725.098889,23.104368,1.283327,24.387696
52999,5831.848373,33288.955772,23.143395,1.287809,24.431204
53199,5915.655926,28124.657613,23.191275,1.292323,24.483598
53399,5977.584239,22450.515399,23.258758,1.296857,24.555615
53599,6054.886345,26694.548708,23.300073,1.301353,24.601426
53799,6147.228163,30894.835438,23.344483,1.305872,24.650354
53999,6222.983134,26601.070139,23.408885,1.310437,24.719321
54199,6319.235835,32307.465075,23.464818,1.315006,24.779825
54399,6411.046582,31291.759165,23.510831,1.319549,24.830381
54599,6480.178773,25284.134622,23.575871,1.324178,24.900049
54799,6559.572310,28234.008105,23.625125,1.328756,24.953881
54999,6641.576992,29110.859793,23.686975,1.333368,25.020342
55199,6697.653096,22118.581537,23.744582,1.337954,25.082537
55399,6759.693025,23882.713615,23.807094,1.342559,25.149653
55599,6824.902953,24888.052863,23.859218,1.347173,25.206391
55799,6879.394373,22028.009316,23.937036,1.351786,25.288822
55999,6941.305992,24214.647612,23.989976,1.356397,25.346373
56199,7003.660124,24462.817050,24.059301,1.361026,25.420326
56399,7066.724383,24787.781260,24.135097,1.365641,25.500738
56599,7118.000146,21577.765195,24.206712,1.370293,25.577005
56799,7174.069240,23041.622815,24.272248,1.374886,25.647134
56999,7240.571030,26127.079325,24.355668,1.379543,25.735211
57199,7297.645746,23563.939967,24.428968,1.384259,25.813227
57399,7353.022132,23190.668472,24.484132,1.388910,25.873042
57599,7408.489060,23327.497292,24.558198,1.393580,25.951778
57799,7453.811750,20506.746466,24.624997,1.398192,26.023189
57999,7529.252489,29331.626283,24.693953,1.402808,26.096761
58199,7592.729836,26001.160473,24.758084,1.407455,26.165539
58399,7645.157892,22901.721935,24.831507,1.412092,26.243600
58599,7696.061939,22560.043932,24.912715,1.416781,26.329496
58799,7756.128501,25355.630925,24.977091,1.421437,26.398528
58999,7803.376226,21694.207588,25.034321,1.426105,26.460426
59199,7851.960241,22184.244669,25.104596,1.430810,26.535406
59399,7903.628351,23197.388669,25.173388,1.435516,26.608904
59599,7943.599185,19814.936883,25.232490,1.440255,26.672744
59799,7991.810740,22358.854195,25.292946,1.444947,26.737893
59999,8037.964936,21838.069483,25.366981,1.449668,26.816648
60199,8083.902490,21865.168867,25.435467,1.454438,26.889905
60399,8135.567892,23686.853943,25.512357,1.459202,26.971558
60599,8176.995004,20687.982767,25.576391,1.463973,27.040364
60799,8213.430930,19253.516529,25.651723,1.468768,27.120491
60999,8259.436230,22245.047317,25.730154,1.473544,27.203698
61199,8306.892987,22781.203843,25.793094,1.478308,27.271402
61399,8350.801669,21786.858482,25.870076,1.483107,27.353182
61599,8402.695224,24334.016620,25.945718,1.487864,27.433581
61799,8444.289727,21255.396530,26.038766,1.492646,27.531413
61999,8483.721350,20668.092944,26.142584,1.497465,27.640048
62199,8528.068259,22275.610087,26.242696,1.502286,27.744982
62399,8580.191628,24790.559316,26.308333,1.507085,27.815418
