# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [ARFReg] AdaptiveRandomForestRegressor(aggregation_method='median', binary_split=False, drift_detection_criteria='mse', drift_detection_method=ADWIN(delta=0.001), grace_period=50, lambda_value=6, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.1, max_byte_size=1048576000, max_features='auto', memory_estimate_period=2000000, n_estimators=10, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=0.01, stop_mem_management=False, tie_threshold=0.05, warning_detection_method=ADWIN(delta=0.01), weighted_vote_strategy=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_ARFReg_abrupto2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[ARFReg],current_mse_[ARFReg],training_time_[ARFReg],testing_time_[ARFReg],total_running_time_[ARFReg]
5599,4656.229820,5095.812496,15.251857,1.469221,16.721077
5799,4646.886732,4385.280255,15.889189,1.525550,17.414739
5999,4597.320855,3159.910428,16.502740,1.581706,18.084446
6199,4563.752811,3556.711485,17.108415,1.638245,18.746661
6399,4520.599521,3182.847542,17.707737,1.695075,19.402812
6599,4489.998723,3510.773165,18.375772,1.752021,20.127793
6799,4441.973702,2857.148042,18.981501,1.809079,20.790580
6999,4407.259169,3226.965028,19.596053,1.866269,21.462322
7199,4381.923401,3495.171531,20.269461,1.923804,22.193266
7399,4353.111503,3315.883181,20.887575,1.981237,22.868812
7599,4331.615246,3536.253733,21.518067,2.038774,23.556841
7799,4303.690623,3242.554957,22.156409,2.096819,24.253228
7999,4289.234360,3725.440095,22.848749,2.154766,25.003515
8199,4262.233668,3182.205998,23.470998,2.212790,25.683788
8399,4235.811541,3152.504327,24.090820,2.271081,26.361901
8599,4188.639951,2207.433167,24.742969,2.329636,27.072606
8799,4161.095060,2976.664743,25.444688,2.388479,27.833167
8999,4145.374554,3453.672296,26.074230,2.446863,28.521094
9199,4112.695470,2642.136694,26.713871,2.505589,29.219460
9399,4104.339411,3719.960667,27.366773,2.564662,29.931435
9599,4081.968767,3030.548502,28.097028,2.624262,30.721290
9799,4076.606800,3819.232419,28.737674,2.683236,31.420910
9999,4064.258243,3459.178941,29.417124,2.742852,32.159977
10199,4047.080346,3188.185500,30.063142,2.802834,32.865976
10399,4031.433188,3233.428090,30.813897,2.862930,33.676827
10599,4018.057004,3322.495439,31.499303,2.922649,34.421952
10799,3995.662533,2808.755609,32.185095,2.982735,35.167830
10999,3994.512557,3932.413842,32.829305,3.042795,35.872100
11199,3975.429567,2925.865088,33.481885,3.102799,36.584684
11399,3952.498700,2668.370165,34.266490,3.163397,37.429887
11599,3944.014865,3460.436295,34.952518,3.223731,38.176249
11799,3928.678036,3039.141957,35.635935,3.284206,38.920141
11999,3920.111481,3414.684721,36.418705,3.345000,39.763705
12199,3914.574846,3582.376725,37.114142,3.406077,40.520219
12399,3907.509550,3476.526536,37.824206,3.467114,41.291320
12599,3895.159067,3129.429104,38.520999,3.528189,42.049188
12799,3876.281112,2686.969936,39.318767,3.589534,42.908301
12999,3854.290974,2446.922130,40.028247,3.650998,43.679244
13199,3838.811687,2832.658065,40.741018,3.712563,44.453581
13399,3827.594357,3087.250569,41.540838,3.774375,45.315213
13599,3830.063580,3995.501507,42.230874,3.835576,46.066450
13799,3812.523408,2619.791686,42.925899,3.896951,46.822850
13999,3789.017177,2167.087253,43.757728,3.959158,47.716886
14199,3783.345075,3386.297964,44.487169,4.021102,48.508270
14399,3775.184153,3195.758682,45.218590,4.082862,49.301451
14599,3763.050279,2889.411313,45.944785,4.144990,50.089775
14799,3750.867047,2861.491107,46.873995,4.208007,51.082002
14999,3744.795331,3295.488346,47.637428,4.270407,51.907835
15199,3744.292335,3706.567669,48.466371,4.333115,52.799486
15399,3728.373621,2518.551339,49.431116,4.395935,53.827051
15599,3728.398159,3730.287608,50.242189,4.458699,54.700888
15799,3723.262886,3322.711611,51.102235,4.521473,55.623708
15999,3712.488987,2861.350917,52.086120,4.584523,56.670644
16199,3708.325797,3375.270623,52.938363,4.647190,57.585553
16399,3699.988662,3024.680747,53.784548,4.710558,58.495107
16599,3693.922325,3196.482701,54.772871,4.774056,59.546927
16799,3687.072453,3118.533012,55.583383,4.837519,60.420902
16999,3667.536169,2026.488347,56.462631,4.900814,61.363445
17199,3656.184231,2691.269526,57.301280,4.964703,62.265983
17399,3655.777217,3620.774030,58.289303,5.028488,63.317790
17599,3655.916229,3668.010267,59.146275,5.091926,64.238201
17799,3649.155882,3054.245318,60.034037,5.155860,65.189897
17999,3639.058407,2740.383134,61.078683,5.220279,66.298961
18199,3631.060766,2911.273081,61.936915,5.284279,67.221193
18399,3615.545592,2203.664754,62.973759,5.348822,68.322581
18599,3603.556982,2500.604817,63.862525,5.413207,69.275733
18799,3590.972433,2420.609417,64.783171,5.477609,70.260780
18999,3588.069100,3315.155790,65.916896,5.542465,71.459361
19199,3582.568615,3060.022506,66.746933,5.607296,72.354229
19399,3577.511499,3092.028351,67.780837,5.671562,73.452399
19599,3568.826359,2726.367790,68.677211,5.736707,74.413917
19799,3566.177840,3306.623039,69.619033,5.801842,75.420875
19999,3561.495810,3097.974809,70.701703,5.867114,76.568817
20199,3557.478436,3155.741076,71.579020,5.931740,77.510761
20399,3549.508144,2744.508636,72.459714,5.996444,78.456158
20599,3542.377126,2815.013279,73.584508,6.062055,79.646563
20799,3531.764692,2438.684018,74.463416,6.127471,80.590886
20999,3520.515454,2350.594642,75.579596,6.193407,81.773003
21199,3508.698875,2267.958080,76.481755,6.258966,82.740721
21399,3510.310627,3681.156414,77.472858,6.324659,83.797517
21599,3501.595286,2569.053775,78.620678,6.390389,85.011067
21799,3493.464849,2615.377675,79.562098,6.456199,86.018297
21999,3480.043836,2017.153405,80.721886,6.522503,87.244389
22199,3473.588314,2763.480871,81.659986,6.588331,88.248317
22399,3462.381620,2218.438589,82.617575,6.654192,89.271767
22599,3452.322238,2325.671433,83.791956,6.721087,90.513042
22799,3449.224329,3099.160659,84.737292,6.787003,91.524295
22999,3446.284871,3111.186612,85.652924,6.853117,92.506041
23199,3443.865134,3165.595333,86.807526,6.919180,93.726706
23399,3441.801858,3202.461866,87.808381,6.985445,94.793826
23599,3441.259557,3377.810388,89.064993,7.052463,96.117456
23799,3434.796694,2672.178813,90.009457,7.118905,97.128362
23999,3428.053321,2625.591916,91.234116,7.186330,98.420447
24199,3421.284145,2608.983126,92.235590,7.252808,99.488398
24399,3420.141334,3281.861123,93.250649,7.319729,100.570378
24599,3413.038692,2546.516361,94.457738,7.386769,101.844507
24799,3408.150159,2806.860573,95.489022,7.453964,102.942987
24999,3401.596176,2588.902402,96.745416,7.521405,104.266820
25199,3398.284363,2984.307635,98.009995,7.588460,105.598455
25399,3390.756030,2442.186141,99.098151,7.655532,106.753683
25599,3386.698839,2871.435502,100.370782,7.723033,108.093815
25799,3386.562208,3369.073432,101.387473,7.790689,109.178162
25999,3380.402366,2585.782869,102.630143,7.858244,110.488387
26199,3376.877881,2918.694706,103.617666,7.925708,111.543375
26399,3373.693324,2956.516357,104.942311,7.993449,112.935760
26599,3372.434931,3206.327103,106.015164,8.061637,114.076801
26799,3364.399100,2295.633640,107.294413,8.129784,115.424196
26999,3355.135989,2113.879076,108.381724,8.197816,116.579539
27199,3351.849298,2908.145939,109.679018,8.265902,117.944920
27399,3343.854834,2256.607783,110.700851,8.333706,119.034557
27599,3332.864221,1827.150291,112.060587,8.402248,120.462836
27799,3328.287830,2696.745820,113.167485,8.470854,121.638339
27999,3320.980871,2305.313589,114.527037,8.539202,123.066239
28199,3314.167050,2360.232051,115.718470,8.607611,124.326081
28399,3307.605226,2382.388117,116.797000,8.675983,125.472983
28599,3303.384132,2703.988694,118.108404,8.744588,126.852992
28799,3299.667484,2768.186831,119.186868,8.813219,128.000087
28999,3292.873981,2314.609547,120.577351,8.882139,129.459490
29199,3290.181300,2899.742551,121.654512,8.950612,130.605124
29399,3286.763057,2787.699634,122.989511,9.019070,132.008581
29599,3278.694234,2092.577220,124.089921,9.087895,133.177816
29799,3276.888360,3009.619097,125.495344,9.156345,134.651690
29999,3273.102135,2708.954569,126.569778,9.225080,135.794857
30199,3268.387105,2561.132623,127.969692,9.294234,137.263927
30399,3265.833652,2880.262236,129.009486,9.362882,138.372368
30599,3263.433382,2898.592290,130.453401,9.432138,139.885539
30799,3258.293804,2471.938425,131.850157,9.501283,141.351440
30999,3249.350748,1872.120039,132.999482,9.570986,142.570468
31199,3243.234196,2295.168681,134.394452,9.640645,144.035097
31399,3240.456519,2807.138959,135.471496,9.709502,145.180998
31599,3238.784335,2976.251441,136.964572,9.778573,146.743145
31799,3235.726043,2752.515834,138.385658,9.847735,148.233393
31999,3232.902010,2783.880775,139.471970,9.916410,149.388380
32199,3230.502683,2846.610392,140.976568,9.985984,150.962553
32399,3226.608709,2599.678938,142.144127,10.055455,152.199581
32599,3223.211700,2672.896259,143.590568,10.125102,153.715670
32799,3216.458260,2115.647442,145.094700,10.195040,155.289741
32999,3213.690195,2759.727591,146.176631,10.264125,156.440755
33199,3211.414104,2835.859166,147.700833,10.333949,158.034782
33399,3210.668473,3086.893724,148.809227,10.403258,159.212484
33599,3210.396031,3164.898183,150.292278,10.472796,160.765074
33799,3205.103673,2315.987435,151.428309,10.542423,161.970732
33999,3203.828196,2988.272666,153.019255,10.612434,163.631689
34199,3201.579471,2819.296145,154.559096,10.683079,165.242175
34399,3194.798083,2035.180810,155.664450,10.753201,166.417651
34599,3190.005765,2365.727040,157.113956,10.823394,167.937350
34799,3191.506445,3451.124050,158.263112,10.892755,169.155866
34999,3184.955323,2045.060135,159.832055,10.963505,170.795560
35199,3181.748218,2620.504818,161.108508,11.034415,172.142923
35399,3182.118200,3247.234976,162.647955,11.104912,173.752868
35599,3179.338288,2687.293859,163.823649,11.175392,174.999041
35799,3178.105800,2958.722974,165.484184,11.245948,176.730132
35999,3178.019340,3162.542963,167.078037,11.316373,178.394410
36199,3175.398388,2703.627140,168.311387,11.386823,179.698210
36399,3169.007496,2012.256008,169.793299,11.457255,181.250554
36599,3165.413198,2511.250970,170.995142,11.527828,182.522970
36799,3160.437645,2249.911502,172.645342,11.598664,184.244006
36999,3158.290561,2763.226990,174.255990,11.669327,185.925317
37199,3156.528136,2830.479636,175.444127,11.739806,187.183933
37399,3155.637768,2990.029160,177.109719,11.810717,188.920436
37599,3152.839292,2629.524322,178.699916,11.881433,190.581349
37799,3150.135968,2641.911021,179.983861,11.952512,191.936372
37999,3147.108079,2574.837090,181.549229,12.023669,193.572898
38199,3146.011598,2937.680176,183.226178,12.094782,195.320960
38399,3143.433608,2651.037685,184.417120,12.165469,196.582588
38599,3140.169750,2513.508943,186.093786,12.236488,198.330274
38799,3136.221184,2374.147894,187.725091,12.307246,200.032336
38999,3138.897464,3658.095729,189.443580,12.378558,201.822138
39199,3135.433305,2459.922365,190.725965,12.449567,203.175532
39399,3133.772166,2808.188918,192.553437,12.521411,205.074848
39599,3130.782068,2541.732859,194.160437,12.592315,206.752752
39799,3129.115637,2799.162153,195.398454,12.663012,208.061466
39999,3126.253240,2556.636318,197.198381,12.734790,209.933171
40199,3122.274426,2326.511585,199.036215,12.806851,211.843066
40399,3122.766784,3221.730785,200.337192,12.877615,213.214806
40599,3117.343143,2021.767725,201.977973,12.949349,214.927322
40799,3115.393044,2719.522920,203.666995,13.020483,216.687479
40999,3113.607203,2749.295641,205.073299,13.092315,218.165614
41199,3110.115328,2394.280872,206.873197,13.164532,220.037730
41399,3107.034359,2472.354735,208.624619,13.236260,221.860879
41599,3106.701626,3037.825873,210.394558,13.308250,223.702808
41799,3105.865878,2932.030364,211.655396,13.379375,225.034771
41999,3100.608831,2001.886024,213.409111,13.451795,226.860906
42199,3099.399106,2845.356905,215.336873,13.524104,228.860977
42399,3096.889352,2567.331280,216.641408,13.596034,230.237442
42599,3090.834508,1807.207535,218.543758,13.668273,232.212031
42799,3087.047129,2280.335431,220.244747,13.740200,233.984947
42999,3084.389414,2515.638397,222.136759,13.812393,235.949152
43199,3080.154774,2169.707090,224.085184,13.884480,237.969665
43399,3078.738705,2772.867875,225.429193,13.956643,239.385836
43599,3073.384331,1911.485175,227.304031,14.029532,241.333563
43799,3068.721797,2052.289353,229.161455,14.101958,243.263413
43999,3067.510715,2802.283686,231.068877,14.174732,245.243609
44199,3066.008681,2735.561205,233.046452,14.247482,247.293934
44399,3064.804092,2798.589889,234.957013,14.320278,249.277290
44599,3062.981420,2658.348206,236.837161,14.392804,251.229965
44799,3058.503794,2059.993371,238.270324,14.465452,252.735776
44999,3053.121374,1847.459284,240.098199,14.537732,254.635931
45199,3051.299062,2641.278700,242.022803,14.610685,256.633489
45399,3050.797330,2937.405950,243.970843,14.683618,258.654461
45599,3050.831274,3058.536701,245.813470,14.757013,260.570483
45799,3050.928281,3073.045741,247.183940,14.829335,262.013274
45999,3051.214502,3116.759194,249.068640,14.902192,263.970832
46199,3048.156594,2344.837804,250.976983,14.975230,265.952213
46399,3045.474773,2425.974041,252.928412,15.048190,267.976601
46599,3042.823531,2427.735369,254.866654,15.121513,269.988167
46799,3042.540559,2976.608136,256.127205,15.193991,271.321197
46999,3039.851112,2410.520375,258.046115,15.266869,273.312984
47199,3033.793186,1610.180641,259.992398,15.339671,275.332068
47399,3033.790659,3033.194208,261.974891,15.412993,277.387885
47599,3030.542406,2260.706464,264.037889,15.486760,279.524649
47799,3030.577889,3039.022986,266.039511,15.559672,281.599183
47999,3027.772524,2357.290196,267.463255,15.632819,283.096074
48199,3023.766136,2062.233153,269.458895,15.706270,285.165165
48399,3021.977299,2590.867578,271.434065,15.779568,287.213633
48599,3016.917324,1792.403266,273.492201,15.853219,289.345420
48799,3016.100664,2817.652224,275.572303,15.927057,291.499360
48999,3012.622574,2163.968621,276.947403,16.000454,292.947857
49199,3010.977821,2608.013383,278.964922,16.073969,295.038892
49399,3007.428035,2134.180726,280.994938,16.147343,297.142282
49599,3003.204920,1960.095431,283.111886,16.220857,299.332743
49799,3000.068851,2222.323685,285.113849,16.294134,301.407984
49999,2996.081931,2003.338991,287.153961,16.367989,303.521950
50199,3116.274584,33164.437914,289.412237,16.444362,305.856600
50399,3193.160863,22491.616672,290.329978,16.499117,306.829095
50599,3257.611356,19499.135770,290.817741,16.546051,307.363792
50799,3321.198299,19408.694890,291.317968,16.594480,307.912448
50999,3369.589577,15660.974202,291.823448,16.643846,308.467294
51199,3403.169995,11966.176488,292.327916,16.693892,309.021808
51399,3450.086218,15460.639388,292.840346,16.744410,309.584756
51599,3494.817611,14990.785590,293.364183,16.795559,310.159742
51799,3533.613541,13542.963318,293.896844,16.847257,310.744101
51999,3580.035438,15603.306822,294.428289,16.899477,311.327766
52199,3628.842994,16318.807651,294.951676,16.951616,311.903291
52399,3660.805474,12003.012670,295.490259,17.004332,312.494592
52599,3702.124190,14527.627918,296.024636,17.057186,313.081821
52799,3724.387943,9579.754834,296.567728,17.110530,313.678258
52999,3765.540692,14629.866576,297.151697,17.164253,314.315950
53199,3798.426310,12513.114972,297.694638,17.217909,314.912547
53399,3827.154439,11468.836640,298.254483,17.272045,315.526528
53599,3858.465952,12218.640106,298.802731,17.326191,316.128922
53799,3895.716275,13878.802664,299.355601,17.380566,316.736167
53999,3926.585734,12230.470285,299.908223,17.435085,317.343308
54199,3963.519788,13935.714398,300.461583,17.489783,317.951366
54399,3999.446505,13735.586724,301.031462,17.544776,318.576238
54599,4025.866749,11212.173224,301.604685,17.600372,319.205057
54799,4061.797750,13870.960966,302.173032,17.655879,319.828911
54999,4093.737386,12845.197724,302.816124,17.711654,320.527779
55199,4118.644739,10968.166742,303.381361,17.767382,321.148743
55399,4146.679974,11884.404852,303.963230,17.823301,321.786531
55599,4171.639490,11085.425413,304.531309,17.879616,322.410925
55799,4192.936993,10113.642944,305.106018,17.936132,323.042150
55999,4220.272399,11846.850609,305.745843,17.993185,323.739029
56199,4243.709802,10806.182504,306.341725,18.050035,324.391760
56399,4267.691983,11006.684823,306.954609,18.107179,325.061788
56599,4286.871367,9695.457693,307.556688,18.164421,325.721110
56799,4308.485768,10425.361237,308.223761,18.221989,326.445750
56999,4330.746190,10652.706090,308.808915,18.279320,327.088235
57199,4352.196696,10465.590904,309.431815,18.337157,327.768972
57399,4375.902919,11155.882811,310.049696,18.395035,328.444731
57599,4395.721996,10083.797077,310.717775,18.453709,329.171484
57799,4411.191709,8866.468891,311.337656,18.512125,329.849781
57999,4443.605061,13811.063844,311.949866,18.570395,330.520261
58199,4465.182209,10722.555280,312.579322,18.629074,331.208396
58399,4487.609341,11013.904569,313.265170,18.687814,331.952984
58599,4505.261040,9659.557193,313.910165,18.746694,332.656859
58799,4529.298516,11572.278961,314.537447,18.805477,333.342924
58999,4546.361421,9562.855588,315.184060,18.864620,334.048681
59199,4563.832636,9717.840948,315.876611,18.924014,334.800625
59399,4581.965674,9949.345137,316.544792,18.983468,335.528260
59599,4598.139579,9401.789327,317.167944,19.043216,336.211160
59799,4618.713237,10749.663172,317.798720,19.103001,336.901721
59999,4633.885684,9170.447420,318.525716,19.162912,337.688628
60199,4648.729308,9101.816396,319.169465,19.222907,338.392372
60399,4666.351830,9970.731040,319.821781,19.283192,339.104974
60599,4678.223401,8263.437946,320.479577,19.343634,339.823211
60799,4690.956176,8548.986807,321.215789,19.404144,340.619933
60999,4707.649414,9782.393962,321.881922,19.464816,341.346738
61199,4726.198415,10383.643732,322.556836,19.525417,342.082253
61399,4742.269515,9660.026073,323.240088,19.586092,342.826180
61599,4763.343656,11233.104834,323.895224,19.646854,343.542078
61799,4781.303795,10313.026641,324.633755,19.708168,344.341923
61999,4796.926183,9624.244145,325.310446,19.769210,345.079656
62199,4809.995533,8861.494088,325.976659,19.830216,345.806876
62399,4830.594773,11236.958346,326.664821,19.891407,346.556228
62599,4847.129558,10005.982517,327.418543,19.953181,347.371724
62799,4861.665449,9411.399287,328.117156,20.014529,348.131685
62999,4872.834275,8379.845620,328.800534,20.076441,348.876975
63199,4889.243165,10058.043459,329.520975,20.138338,349.659313
63399,4902.558276,9110.133351,330.320411,20.200531,350.520942
63599,4913.548634,8397.492110,331.005770,20.262644,351.268413
63799,4932.585681,10986.366818,331.713068,20.324427,352.037495
63999,4945.636920,9108.982140,332.533200,20.387013,352.920214
64199,4958.607037,9109.044257,333.259574,20.449459,353.709033
64399,4985.040796,13470.277439,333.987929,20.512013,354.499942
64599,5003.830224,11054.025986,334.815815,20.574779,355.390594
64799,5015.753742,8867.050313,335.529953,20.637102,356.167055
64999,5029.036682,9332.708996,336.282070,20.699792,356.981862
65199,5044.830701,10177.886988,337.151598,20.763058,357.914656
65399,5056.597656,8892.624920,337.897637,20.826603,358.724240
65599,5073.231102,10512.367901,338.605668,20.889336,359.495004
65799,5085.544939,9124.483660,339.483286,20.953242,360.436528
65999,5102.617601,10719.523251,340.162677,21.015930,361.178607
66199,5117.505135,10030.391468,340.904301,21.079312,361.983613
66399,5128.198586,8667.730717,341.799314,21.143156,362.942470
66599,5142.755564,9975.672320,342.559062,21.206755,363.765818
66799,5155.968962,9556.030573,343.309812,21.270181,364.579993
66999,5172.663688,10748.702027,344.223690,21.334042,365.557732
67199,5186.057277,9672.909777,344.988366,21.398056,366.386422
67399,5194.809751,8135.641039,345.719275,21.461881,367.181156
67599,5203.929745,8277.367489,346.463206,21.525936,367.989142
67799,5214.300493,8719.613545,347.373351,21.590333,368.963684
67999,5226.902954,9499.137009,348.143818,21.654232,369.798050
68199,5237.062034,8691.149504,348.881428,21.718588,370.600016
68399,5248.239037,9059.597054,349.795776,21.783417,371.579193
68599,5260.749291,9539.256121,350.555201,21.847597,372.402798
68799,5274.670873,10049.773561,351.346700,21.912494,373.259195
68999,5283.193621,8215.018795,352.082837,21.976996,374.059833
69199,5292.332254,8445.160573,353.014379,22.042145,375.056525
69399,5309.679205,11311.724398,353.783585,22.106980,375.890565
69599,5317.507128,8033.796186,354.700418,22.171399,376.871817
69799,5329.773749,9598.558006,355.500652,22.236520,377.737172
69999,5344.209607,10382.324142,356.287797,22.301331,378.589128
70199,5353.539739,8619.085949,357.263456,22.367050,379.630506
70399,5369.725210,11050.825392,358.069246,22.432178,380.501425
70599,5382.094653,9736.138746,358.901756,22.497509,381.399265
70799,5396.307416,10413.412672,359.861541,22.563138,382.424679
70999,5401.384679,7198.735574,360.651077,22.628519,383.279596
71199,5409.912787,8437.391259,361.657509,22.694056,384.351565
71399,5418.661411,8533.171705,362.500777,22.759676,385.260453
71599,5425.627498,7912.520568,363.362728,22.825745,386.188474
71799,5431.575856,7561.087796,364.144924,22.891123,387.036047
71999,5437.053906,7403.674070,365.153173,22.957077,388.110250
72199,5446.121422,8710.427074,365.992708,23.023286,389.015994
72399,5455.608184,8880.329133,366.949946,23.088908,390.038854
72599,5464.526818,8693.072532,367.757014,23.154810,390.911824
72799,5474.701667,9168.171848,368.589268,23.220854,391.810122
72999,5480.234776,7494.286317,369.662866,23.287471,392.950336
73199,5491.916061,9755.585331,370.522066,23.353727,393.875793
73399,5500.020601,8466.282037,371.627300,23.420503,395.047804
73599,5508.638759,8671.502835,372.526951,23.486676,396.013627
73799,5515.976164,8216.141225,373.406982,23.553225,396.960207
73999,5520.345904,7132.779943,374.484260,23.620465,398.104725
74199,5531.192621,9544.477757,375.375425,23.687266,399.062691
74399,5537.316634,7809.325597,376.472506,23.754299,400.226804
74599,5541.822000,7217.818219,377.369818,23.821493,401.191311
74799,5556.696132,11104.747269,378.239696,23.887736,402.127432
74999,5566.678407,9300.049249,379.356695,23.954876,403.311571
75199,5576.419693,9229.402045,380.259448,24.021625,404.281073
75399,5586.242231,9279.516272,381.154642,24.088728,405.243370
75599,5596.136455,9326.259170,382.316673,24.156246,406.472919
75799,5603.963055,8562.417676,383.196537,24.223489,407.420026
75999,5611.487954,8463.424733,384.350909,24.291196,408.642105
76199,5620.525847,9054.925059,385.234407,24.358229,409.592637
76399,5630.764204,9531.578252,386.352172,24.425610,410.777783
76599,5638.252830,8498.907990,387.248915,24.492922,411.741837
76799,5648.976858,9756.279735,388.464801,24.560962,413.025763
76999,5656.009165,8356.414903,389.412316,24.628462,414.040778
77199,5660.582039,7421.138527,390.613053,24.696479,415.309531
77399,5668.603792,8765.000609,391.570245,24.764096,416.334341
77599,5674.790663,8069.109458,392.800725,24.832059,417.632784
77799,5682.443110,8651.592620,393.837034,24.900399,418.737433
77999,5692.115461,9454.660132,395.061858,24.968213,420.030071
78199,5699.183767,8455.822973,395.982291,25.036128,421.018419
78399,5703.619381,7437.944455,397.210261,25.104146,422.314407
78599,5711.661041,8863.991918,398.246397,25.172593,423.418991
78799,5716.927943,7786.820493,399.502385,25.241396,424.743780
78999,5724.750818,8806.963319,400.457071,25.309842,425.766913
79199,5732.637442,8847.853867,401.744732,25.378464,427.123196
79399,5739.341479,8394.140158,402.744528,25.446989,428.191517
79599,5745.941422,8366.118856,404.001298,25.515316,429.516614
79799,5753.474896,8751.797837,404.984115,25.584054,430.568169
79999,5759.931862,8336.261298,406.313734,25.652775,431.966508
80199,5765.630906,8045.248368,407.236580,25.721442,432.958022
80399,5769.666421,7387.907833,408.452606,25.790339,434.242945
80599,5776.737136,8619.164543,409.448320,25.859049,435.307369
80799,5777.538093,6100.324033,410.764510,25.928163,436.692673
80999,5788.273601,10125.418494,411.771977,25.996975,437.768952
81199,5793.539601,7926.269633,413.080418,26.066159,439.146577
81399,5803.554394,9869.560428,414.209733,26.135621,440.345354
81599,5815.067119,10500.746362,415.620936,26.204967,441.825903
81799,5819.143223,7482.193476,416.633827,26.273996,442.907823
81999,5822.887854,7354.442055,417.879151,26.342779,444.221930
82199,5828.641857,8187.783157,418.951064,26.411974,445.363038
82399,5834.455599,8223.903556,420.291550,26.481604,446.773154
