# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTR_incremental5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTR],current_mse_[HTR],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
21799,0.137464,0.133526,2.786684,0.528223,3.314907
21999,0.137617,0.154303,2.819925,0.533279,3.353204
22199,0.137516,0.126370,2.835970,0.538296,3.374266
22399,0.137435,0.128483,2.852826,0.543369,3.396196
22599,0.137331,0.125678,2.878623,0.548436,3.427060
22799,0.137153,0.116991,2.902715,0.553513,3.456228
22999,0.136955,0.114419,2.919226,0.558595,3.477821
23199,0.136913,0.132099,2.951500,0.563708,3.515208
23399,0.136837,0.127953,2.967931,0.568773,3.536704
23599,0.136826,0.135581,2.997665,0.573896,3.571561
23799,0.136845,0.139077,3.032225,0.579016,3.611242
23999,0.136700,0.119508,3.048883,0.584107,3.632991
24199,0.136555,0.119048,3.073304,0.589235,3.662539
24399,0.136341,0.110461,3.090003,0.594344,3.684347
24599,0.136303,0.131736,3.156565,0.599534,3.756099
24799,0.136183,0.121373,3.189430,0.604665,3.794095
24999,0.136234,0.142532,3.225334,0.609772,3.835107
25199,0.136207,0.132923,3.241729,0.614881,3.856610
25399,0.136106,0.123382,3.258803,0.619976,3.878778
25599,0.135991,0.121387,3.295163,0.625120,3.920284
25799,0.136038,0.142046,3.319293,0.630281,3.949574
25999,0.136041,0.136339,3.343882,0.635445,3.979327
26199,0.135984,0.128636,3.367862,0.640614,4.008477
26399,0.135851,0.118401,3.398160,0.645763,4.043923
26599,0.135819,0.131653,3.414833,0.650940,4.065773
26799,0.135652,0.113378,3.432337,0.656086,4.088423
26999,0.135613,0.130354,3.456634,0.661257,4.117891
27199,0.135598,0.133664,3.474186,0.666446,4.140631
27399,0.135505,0.122881,3.491114,0.671639,4.162754
27599,0.135401,0.121149,3.531118,0.676811,4.207930
27799,0.135343,0.127250,3.548245,0.681970,4.230215
27999,0.135176,0.112060,3.565475,0.687174,4.252650
28199,0.135117,0.126743,3.596606,0.692344,4.288950
28399,0.135030,0.122833,3.632840,0.697504,4.330343
28599,0.134846,0.108657,3.650698,0.702643,4.353340
28799,0.134845,0.134771,3.677998,0.707802,4.385800
28999,0.134790,0.126910,3.695948,0.712985,4.408934
29199,0.134832,0.140910,3.728221,0.718208,4.446429
29399,0.134929,0.149030,3.806173,0.723492,4.529666
29599,0.134974,0.141626,3.824068,0.728666,4.552734
29799,0.134884,0.121490,3.864230,0.733858,4.598087
29999,0.134898,0.137104,3.881954,0.739038,4.620992
30199,0.134871,0.130697,3.899360,0.744209,4.643569
30399,0.134830,0.128649,3.917374,0.749405,4.666779
30599,0.134905,0.146420,3.943890,0.754595,4.698484
30799,0.134856,0.127267,3.962402,0.759797,4.722199
30999,0.134904,0.142245,3.980347,0.764986,4.745332
31199,0.134862,0.128366,3.998920,0.770231,4.769151
31399,0.134695,0.108719,4.035849,0.775383,4.811232
31599,0.134595,0.118882,4.061915,0.780600,4.842515
31799,0.134542,0.126152,4.087358,0.785803,4.873160
31999,0.134448,0.119544,4.105702,0.791003,4.896705
32199,0.134476,0.138997,4.123564,0.796168,4.919732
32399,0.134548,0.146083,4.142208,0.801337,4.943545
32599,0.134631,0.148027,4.206452,0.806570,5.013022
32799,0.134619,0.132725,4.239750,0.811773,5.051524
32999,0.134573,0.126935,4.274013,0.816977,5.090990
33199,0.134586,0.136822,4.303891,0.822219,5.126110
33399,0.134496,0.119445,4.365123,0.827437,5.192560
33599,0.134395,0.117681,4.390589,0.832630,5.223219
33799,0.134429,0.140038,4.422629,0.837838,5.260468
33999,0.134340,0.119340,4.448039,0.843071,5.291110
34199,0.134312,0.129470,4.465141,0.848277,5.313418
34399,0.134308,0.133654,4.545239,0.853628,5.398867
34599,0.134219,0.118996,4.562617,0.858847,5.421464
34799,0.134188,0.128696,4.580961,0.864066,5.445028
34999,0.134122,0.122800,4.612392,0.869267,5.481659
35199,0.134308,0.166857,4.649216,0.874507,5.523723
35399,0.134291,0.131234,4.667116,0.879758,5.546875
35599,0.134334,0.141963,4.693078,0.884994,5.578072
35799,0.134305,0.129108,4.711210,0.890224,5.601434
35999,0.134279,0.129640,4.742676,0.895486,5.638161
36199,0.134322,0.141972,4.780833,0.900740,5.681573
36399,0.134334,0.136641,4.798738,0.905972,5.704710
36599,0.134249,0.118802,4.817430,0.911247,5.728678
36799,0.134182,0.121766,4.835596,0.916505,5.752101
36999,0.134135,0.125646,4.874534,0.921771,5.796305
37199,0.134020,0.112621,4.892391,0.927024,5.819414
37399,0.133994,0.129227,4.937051,0.932313,5.869364
37599,0.133962,0.127963,4.955040,0.937551,5.892592
37799,0.134046,0.149822,4.998104,0.942825,5.940929
37999,0.133968,0.119309,5.017400,0.948077,5.965477
38199,0.133842,0.109841,5.049957,0.953385,6.003342
38399,0.133705,0.107612,5.069337,0.958684,6.028021
38599,0.133782,0.148415,5.087833,0.963959,6.051792
38799,0.133697,0.117413,5.120653,0.969266,6.089919
38999,0.133757,0.145320,5.139091,0.974518,6.113609
39199,0.133816,0.145364,5.243880,0.979816,6.223696
39399,0.133780,0.126619,5.262991,0.985071,6.248062
39599,0.133807,0.139248,5.289900,0.990354,6.280254
39799,0.133765,0.125312,5.308387,0.995576,6.303963
39999,0.133684,0.117644,5.337992,1.000850,6.338843
40199,0.133655,0.127839,5.370350,1.006141,6.376492
40399,0.133668,0.136332,5.403700,1.011421,6.415121
40599,0.133624,0.124676,5.422833,1.016752,6.439584
40799,0.133545,0.117531,5.456921,1.022065,6.478986
40999,0.133511,0.126670,5.483756,1.027355,6.511111
41199,0.133461,0.123141,5.516043,1.032640,6.548684
41399,0.133507,0.143066,5.552270,1.037978,6.590248
41599,0.133432,0.117805,5.570443,1.043233,6.613676
41799,0.133412,0.129207,5.588895,1.048481,6.637376
41999,0.133336,0.117533,5.607077,1.053726,6.660803
42199,0.133283,0.122154,5.632647,1.058996,6.691642
42399,0.133317,0.140556,5.661278,1.064294,6.725573
42599,0.133180,0.104037,5.687646,1.069578,6.757224
42799,0.133068,0.109222,5.706844,1.074888,6.781732
42999,0.133021,0.122959,5.725382,1.080227,6.805609
43199,0.133127,0.155936,5.744678,1.085557,6.830235
43399,0.133078,0.122466,5.763264,1.090850,6.854114
43599,0.133001,0.116309,5.795120,1.096182,6.891302
43799,0.132934,0.118402,5.823786,1.101503,6.925289
43999,0.132911,0.127750,5.922095,1.106925,7.029021
44199,0.132811,0.110761,5.949625,1.112244,7.061869
44399,0.132769,0.123475,5.993705,1.117559,7.111264
44599,0.132800,0.139696,6.014163,1.122885,7.137048
44799,0.132788,0.130223,6.053456,1.128170,7.181626
44999,0.132719,0.117184,6.073515,1.133545,7.207060
45199,0.132610,0.108090,6.100317,1.138854,7.239171
45399,0.132713,0.156152,6.120164,1.144169,7.264333
45599,0.132733,0.137056,6.155489,1.149511,7.305000
45799,0.132740,0.134441,6.175178,1.154830,7.330008
45999,0.132689,0.120987,6.226781,1.160169,7.386949
46199,0.132662,0.126573,6.246241,1.165460,7.411701
46399,0.132561,0.109245,6.272465,1.170773,7.443238
46599,0.132572,0.134919,6.322228,1.176183,7.498412
46799,0.132520,0.120427,6.376345,1.181582,7.557927
46999,0.132558,0.141512,6.395073,1.186899,7.581972
47199,0.132546,0.129724,6.414308,1.192246,7.606554
47399,0.132493,0.120099,6.446069,1.197571,7.643640
47599,0.132506,0.135552,6.478145,1.202898,7.681043
47799,0.132402,0.107610,6.527516,1.208221,7.735737
47999,0.132351,0.120076,6.546852,1.213606,7.760458
48199,0.132378,0.139018,6.565276,1.218931,7.784208
48399,0.132344,0.123966,6.584528,1.224268,7.808796
48599,0.132357,0.135694,6.612359,1.229617,7.841975
48799,0.132297,0.117599,6.638500,1.234927,7.873428
48999,0.132237,0.117723,6.727004,1.240400,7.967404
49199,0.132239,0.132546,6.745888,1.245701,7.991589
49399,0.132177,0.117088,6.765674,1.251050,8.016725
49599,0.132194,0.136310,6.784771,1.256378,8.041149
49799,0.132123,0.114514,6.804208,1.261697,8.065905
49999,0.132120,0.131247,6.823416,1.267055,8.090471
50199,0.132133,0.135559,6.843468,1.272423,8.115891
50399,0.132104,0.124663,6.870358,1.277820,8.148177
50599,0.132116,0.135193,6.927438,1.283272,8.210709
50799,0.132146,0.139843,6.954935,1.288665,8.243600
50999,0.132105,0.121670,6.974983,1.293987,8.268970
51199,0.132027,0.112184,7.007100,1.299337,8.306437
51399,0.131977,0.119191,7.026307,1.304668,8.330975
51599,0.131997,0.137034,7.056836,1.310025,8.366861
51799,0.131962,0.122998,7.076395,1.315344,8.391739
51999,0.131843,0.101087,7.096485,1.320721,8.417206
52199,0.131871,0.139144,7.123496,1.326084,8.449580
52399,0.131893,0.137393,7.143575,1.331413,8.474988
52599,0.131844,0.119194,7.170849,1.336813,8.507661
52799,0.131769,0.111953,7.199398,1.342223,8.541621
52999,0.131704,0.114536,7.234528,1.347597,8.582125
53199,0.131710,0.133369,7.263165,1.353035,8.616200
53399,0.131699,0.128834,7.282677,1.358385,8.641063
53599,0.131619,0.110239,7.383983,1.363841,8.747824
53799,0.131635,0.135721,7.412022,1.369319,8.781342
53999,0.131620,0.127781,7.454617,1.374780,8.829397
54199,0.131644,0.138077,7.483479,1.380254,8.863733
54399,0.131691,0.144365,7.503437,1.385663,8.889100
54599,0.131755,0.149250,7.533178,1.391095,8.924273
54799,0.131716,0.120921,7.570483,1.396464,8.966947
54999,0.131641,0.111198,7.590913,1.401884,8.992796
55199,0.131583,0.115528,7.624474,1.407281,9.031755
55399,0.131608,0.138525,7.656635,1.412726,9.069361
55599,0.131596,0.128439,7.676395,1.418151,9.094546
55799,0.131595,0.131271,7.751094,1.423581,9.174675
55999,0.131556,0.120693,7.779894,1.429055,9.208950
56199,0.131594,0.142232,7.807489,1.434424,9.241913
56399,0.131558,0.121501,7.828361,1.439852,9.268212
56599,0.131532,0.124134,7.859957,1.445259,9.305215
56799,0.131508,0.124688,7.880567,1.450666,9.331232
56999,0.131496,0.128135,7.900072,1.456088,9.356160
57199,0.131469,0.123750,7.944618,1.461486,9.406104
57399,0.131469,0.131416,7.976952,1.466906,9.443858
57599,0.131362,0.100804,8.019655,1.472353,9.492008
57799,0.131312,0.116807,8.047527,1.477795,9.525322
57999,0.131311,0.130967,8.076000,1.483224,9.559224
58199,0.131314,0.132147,8.096183,1.488636,9.584819
58399,0.131308,0.129596,8.115571,1.494001,9.609573
58599,0.131288,0.125504,8.136177,1.499438,9.635615
58799,0.131233,0.115193,8.155931,1.504813,9.660744
58999,0.131246,0.135019,8.266959,1.510473,9.777432
59199,0.131239,0.128989,8.298423,1.515847,9.814270
59399,0.131255,0.136113,8.319692,1.521332,9.841024
59599,0.131226,0.122713,8.347729,1.526751,9.874480
59799,0.131226,0.131090,8.368631,1.532192,9.900822
59999,0.131235,0.134008,8.389242,1.537611,9.926853
60199,0.131177,0.113591,8.442477,1.543065,9.985543
60399,0.131253,0.154346,8.472884,1.548507,10.021391
60599,0.131268,0.135630,8.494167,1.553926,10.048093
60799,0.131185,0.106126,8.514269,1.559338,10.073607
60999,0.131156,0.122376,8.535749,1.564795,10.100544
61199,0.131137,0.125332,8.581560,1.570312,10.151872
61399,0.131116,0.124785,8.602270,1.575776,10.178046
61599,0.131095,0.124465,8.623788,1.581258,10.205047
61799,0.131090,0.129687,8.651645,1.586701,10.238346
61999,0.131091,0.131216,8.672840,1.592102,10.264943
62199,0.131044,0.116656,8.738351,1.597570,10.335922
62399,0.130981,0.111454,8.760014,1.603051,10.363065
62599,0.130946,0.119936,8.780375,1.608560,10.388935
62799,0.131007,0.150128,8.813643,1.614120,10.427763
62999,0.130971,0.119714,8.870530,1.619634,10.490164
63199,0.131003,0.140956,8.902747,1.625167,10.527915
63399,0.131034,0.140715,8.947321,1.630645,10.577966
63599,0.131004,0.121585,8.976148,1.636095,10.612244
63799,0.131002,0.130457,8.996424,1.641517,10.637941
63999,0.131057,0.148446,9.037680,1.646958,10.684638
64199,0.131030,0.122535,9.058743,1.652444,10.711188
64399,0.130979,0.114588,9.095063,1.657850,10.752913
64599,0.130924,0.113295,9.238015,1.663535,10.901550
64799,0.130868,0.112685,9.283949,1.669039,10.952988
64999,0.130847,0.124035,9.305187,1.674520,10.979707
65199,0.130871,0.138723,9.338957,1.679997,11.018955
65399,0.130877,0.132916,9.359180,1.685468,11.044648
65599,0.130864,0.126338,9.393109,1.690968,11.084077
65799,0.130876,0.134783,9.425669,1.696408,11.122077
65999,0.130827,0.114789,9.460257,1.701893,11.162150
66199,0.130779,0.114884,9.500842,1.707404,11.208246
66399,0.130711,0.108343,9.541752,1.712931,11.254683
66599,0.130698,0.126370,9.586637,1.718480,11.305117
66799,0.130711,0.134947,9.620477,1.723964,11.344441
66999,0.130657,0.112701,9.658952,1.729511,11.388463
67199,0.130658,0.131052,9.687331,1.734959,11.422290
67399,0.130586,0.106221,9.708538,1.740475,11.449013
67599,0.130546,0.117105,9.728452,1.745918,11.474370
67799,0.130569,0.138317,9.749404,1.751435,11.500839
67999,0.130505,0.108992,9.805626,1.756940,11.562566
68199,0.130483,0.122808,9.826816,1.762504,11.589320
68399,0.130497,0.135234,9.855311,1.767992,11.623304
68599,0.130494,0.129688,9.876700,1.773488,11.650187
68799,0.130472,0.122920,9.924009,1.779009,11.703017
68999,0.130519,0.146508,9.956780,1.784495,11.741275
69199,0.130490,0.120749,10.014392,1.789972,11.804363
69399,0.130408,0.102049,10.035342,1.795422,11.830764
69599,0.130402,0.128327,10.067326,1.800932,11.868257
69799,0.130462,0.151039,10.111907,1.806455,11.918362
69999,0.130466,0.131911,10.145959,1.812020,11.957978
70199,0.130433,0.118914,10.166048,1.817551,11.983599
70399,0.130392,0.115934,10.284381,1.823218,12.107599
70599,0.130412,0.137431,10.324388,1.828731,12.153119
70799,0.130407,0.128755,10.345153,1.834228,12.179381
70999,0.130360,0.113759,10.365312,1.839721,12.205033
71199,0.130314,0.114152,10.385996,1.845188,12.231184
71399,0.130319,0.131832,10.405963,1.850640,12.256603
71599,0.130298,0.123041,10.442869,1.856208,12.299077
71799,0.130260,0.116415,10.476367,1.861730,12.338097
71999,0.130241,0.123398,10.496830,1.867202,12.364032
72199,0.130290,0.148051,10.526005,1.872749,12.398755
72399,0.130262,0.120157,10.546552,1.878276,12.424829
72599,0.130255,0.127642,10.567636,1.883785,12.451421
72799,0.130250,0.128447,10.597791,1.889331,12.487122
72999,0.130268,0.136925,10.618905,1.894835,12.513740
73199,0.130319,0.148816,10.658356,1.900404,12.558760
73399,0.130291,0.120125,10.688049,1.905966,12.594015
73599,0.130285,0.128088,10.708490,1.911410,12.619901
73799,0.130205,0.100885,10.729680,1.916952,12.646633
73999,0.130145,0.107903,10.749963,1.922433,12.672396
74199,0.130118,0.119965,10.779122,1.927947,12.707069
74399,0.130149,0.141707,10.799844,1.933524,12.733368
74599,0.130118,0.118548,10.821210,1.939052,12.760262
74799,0.130103,0.124531,10.841638,1.944610,12.786249
74999,0.130060,0.114190,10.862540,1.950136,12.812675
75199,0.130033,0.119889,10.883335,1.955671,12.839006
75399,0.130012,0.121997,10.904756,1.961202,12.865958
75599,0.130057,0.147213,10.925949,1.966718,12.892667
75799,0.130006,0.110668,10.947300,1.972251,12.919552
75999,0.130017,0.134257,10.976069,1.977801,12.953870
76199,0.130034,0.136293,11.005930,1.983304,12.989233
76399,0.130063,0.141307,11.196515,1.989016,13.185531
76599,0.130083,0.137467,11.217715,1.994574,13.212289
76799,0.130058,0.120723,11.252925,2.000174,13.253099
76999,0.130055,0.128622,11.274021,2.005665,13.279686
77199,0.130047,0.127146,11.318729,2.011277,13.330007
77399,0.130081,0.143261,11.375226,2.016851,13.392077
77599,0.130019,0.106108,11.397431,2.022435,13.419867
77799,0.129983,0.115838,11.418741,2.028007,13.446748
77999,0.129991,0.133160,11.461571,2.033540,13.495112
78199,0.129965,0.119937,11.508072,2.039111,13.547183
78399,0.129972,0.132511,11.537147,2.044619,13.581766
78599,0.129959,0.125031,11.559010,2.050205,13.609215
78799,0.129970,0.134024,11.579656,2.055757,13.635413
78999,0.129971,0.130299,11.617660,2.061320,13.678980
79199,0.129892,0.098984,11.663507,2.066890,13.730398
79399,0.129908,0.136262,11.685978,2.072440,13.758418
79599,0.129872,0.115466,11.715055,2.077954,13.793009
79799,0.129846,0.119607,11.750350,2.083470,13.833821
79999,0.129884,0.144914,11.771286,2.088995,13.860281
80199,0.129912,0.140931,11.801514,2.094587,13.896101
80399,0.129912,0.130211,11.822468,2.100130,13.922598
80599,0.129848,0.103846,11.843183,2.105680,13.948863
80799,0.129811,0.115245,11.893712,2.111287,14.004999
80999,0.129861,0.149939,11.914659,2.116792,14.031451
81199,0.129812,0.109959,11.944911,2.122397,14.067308
81399,0.129800,0.124808,11.992549,2.127963,14.120511
81599,0.129776,0.119922,12.028682,2.133537,14.162220
81799,0.129769,0.126972,12.049652,2.139117,14.188768
81999,0.129751,0.122365,12.071276,2.144705,14.215981
82199,0.129725,0.119119,12.105881,2.150245,14.256126
82399,0.129719,0.127352,12.152778,2.155869,14.308646
82599,0.129759,0.146211,12.175268,2.161466,14.336734
82799,0.129773,0.135505,12.196449,2.167052,14.363501
82999,0.129726,0.110427,12.361323,2.172804,14.534127
83199,0.129737,0.134258,12.382518,2.178348,14.560866
83399,0.129681,0.106209,12.412723,2.183931,14.596654
83599,0.129664,0.122834,12.433783,2.189491,14.623274
83799,0.129657,0.126636,12.497700,2.195136,14.692836
83999,0.129632,0.119139,12.533072,2.200700,14.733772
84199,0.129606,0.118601,12.555389,2.206281,14.761671
84399,0.129582,0.119673,12.591115,2.211827,14.802942
84599,0.129545,0.113668,12.612451,2.217368,14.829819
84799,0.129557,0.134613,12.642586,2.222925,14.865511
84999,0.129543,0.123645,12.663808,2.228431,14.892239
85199,0.129484,0.104503,12.686046,2.233938,14.919984
85399,0.129471,0.123799,12.707072,2.239462,14.946534
85599,0.129414,0.105277,12.738613,2.244984,14.983597
85799,0.129440,0.140615,12.778912,2.250544,15.029455
85999,0.129438,0.128310,12.801897,2.256164,15.058061
86199,0.129440,0.130561,12.834834,2.261783,15.096617
86399,0.129447,0.132350,12.884198,2.267335,15.151533
86599,0.129421,0.118294,12.906164,2.272900,15.179064
86799,0.129404,0.122048,12.944793,2.278505,15.223298
86999,0.129375,0.116864,12.988096,2.284115,15.272211
87199,0.129406,0.142921,13.034255,2.289791,15.324046
87399,0.129409,0.130483,13.064337,2.295384,15.359720
87599,0.129380,0.116939,13.102768,2.300984,15.403753
87799,0.129339,0.111094,13.132489,2.306545,15.439034
87999,0.129281,0.103885,13.154547,2.312083,15.466630
88199,0.129247,0.114381,13.196536,2.317678,15.514214
88399,0.129245,0.128441,13.218149,2.323235,15.541384
88599,0.129377,0.187677,13.255064,2.328881,15.583945
88799,0.129417,0.147166,13.276136,2.334454,15.610590
88999,0.129398,0.120811,13.298072,2.340087,15.638159
89199,0.129367,0.115538,13.319201,2.345700,15.664901
89399,0.129334,0.114864,13.341281,2.351282,15.692564
89599,0.129287,0.107973,13.374648,2.356896,15.731544
89799,0.129249,0.112515,13.536760,2.362646,15.899406
89999,0.129245,0.127317,13.558720,2.368341,15.927061
90199,0.129247,0.130298,13.619721,2.373979,15.993700
90399,0.129214,0.114060,13.642738,2.379580,16.022318
90599,0.129205,0.125314,13.678265,2.385167,16.063432
90799,0.129230,0.140625,13.700342,2.390746,16.091088
90999,0.129175,0.103984,13.721905,2.396341,16.118246
91199,0.129152,0.118737,13.758191,2.401945,16.160137
91399,0.129090,0.100650,13.779699,2.407529,16.187228
91599,0.129070,0.120269,13.802206,2.413200,16.215406
91799,0.129052,0.120590,13.839177,2.418874,16.258051
91999,0.129031,0.119244,13.887942,2.424492,16.312434
92199,0.129026,0.126788,13.918024,2.430104,16.348128
92399,0.129033,0.132483,13.951227,2.435731,16.386958
92599,0.129008,0.117502,13.986883,2.441363,16.428246
92799,0.129039,0.143236,14.022024,2.446897,16.468921
92999,0.129031,0.125286,14.082487,2.452522,16.535009
93199,0.129043,0.134827,14.104685,2.458091,16.562776
93399,0.129071,0.141902,14.127894,2.463707,16.591601
