# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_gradual1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
40199,2464.802769,1617.594939,17.599185,9.017621,26.616807
40399,2461.481794,1793.965839,17.680620,9.062596,26.743216
40599,2457.869304,1728.146301,17.761252,9.107227,26.868480
40799,2455.363434,1946.671861,17.843050,9.151827,26.994877
40999,2451.714072,1707.244189,17.930964,9.197023,27.127987
41199,2447.730808,1631.161629,18.011589,9.241741,27.253330
41399,2444.212468,1719.434429,18.093378,9.287048,27.380426
41599,2441.067469,1790.052696,18.176026,9.338625,27.514651
41799,2437.608543,1718.151923,18.257336,9.383421,27.640757
41999,2433.453049,1564.954935,18.345202,9.428506,27.773709
42199,2430.071891,1720.028598,18.427014,9.473906,27.900920
42399,2428.261526,2046.274543,18.509093,9.518741,28.027834
42599,2423.314048,1374.448756,18.590899,9.563926,28.154826
42799,2419.377721,1580.940096,18.672368,9.608905,28.281273
42999,2415.760551,1641.686197,18.760494,9.654099,28.414593
43199,2412.628475,1739.232072,18.842733,9.699198,28.541931
43399,2408.155991,1442.099383,18.923751,9.744079,28.667830
43599,2404.907391,1699.961158,19.005719,9.789465,28.795184
43799,2401.021653,1553.930892,19.087037,9.834364,28.921401
43999,2397.681590,1666.207722,19.176243,9.879672,29.055915
44199,2393.107864,1386.888106,19.256948,9.924435,29.181383
44399,2387.750159,1203.697413,19.338637,9.969637,29.308274
44599,2384.206491,1597.512200,19.420440,10.014803,29.435243
44799,2381.124113,1693.753878,19.503101,10.059909,29.563010
44999,2376.821964,1413.140590,19.591545,10.105169,29.696714
45199,2373.810535,1696.238923,19.672382,10.149920,29.822302
45399,2370.181565,1550.034444,19.754078,10.195109,29.949187
45599,2367.569761,1774.690166,19.836592,10.240012,30.076604
45799,2363.760162,1495.171640,19.918308,10.285147,30.203454
45999,2361.431890,1828.257616,20.006460,10.330192,30.336652
46199,2357.454638,1442.686688,20.088137,10.375524,30.463661
46399,2353.385158,1413.335194,20.170538,10.420383,30.590921
46599,2349.987408,1561.709430,20.252999,10.465847,30.718846
46799,2346.414987,1514.040885,20.334458,10.510823,30.845281
46999,2342.703258,1474.158696,20.422862,10.556113,30.978975
47199,2340.620593,1851.194315,20.504662,10.600896,31.105558
47399,2337.348722,1565.187253,20.586293,10.646047,31.232340
47599,2334.059461,1554.504521,20.667609,10.690876,31.358484
47799,2331.346228,1685.596834,20.749122,10.735754,31.484877
47999,2327.741108,1466.117262,20.838777,10.780847,31.619624
48199,2323.711453,1356.594389,20.920053,10.825867,31.745920
48399,2319.757434,1366.838791,21.001849,10.871063,31.872912
48599,2316.827070,1607.678993,21.083214,10.915860,31.999074
48799,2315.012394,1874.046191,21.165811,10.960796,32.126607
48999,2312.121491,1606.741092,21.254099,11.005908,32.260007
49199,2310.122491,1820.367469,21.335627,11.051070,32.386697
49399,2306.339426,1375.705604,21.416815,11.095924,32.512739
49599,2303.633311,1635.222809,21.499145,11.140784,32.639929
49799,2301.498367,1772.032339,21.581285,11.186068,32.767353
49999,2297.602893,1327.629739,21.669499,11.230835,32.900334
50199,2295.154529,1683.063534,21.751700,11.276130,33.027830
50399,2291.798178,1449.354179,21.834418,11.321059,33.155477
50599,2289.610170,1738.232113,21.917105,11.366538,33.283643
50799,2285.809376,1324.208571,21.999028,11.411763,33.410790
50999,2283.272864,1638.998674,22.088038,11.457092,33.545130
51199,2281.016167,1705.558381,22.170224,11.502097,33.672321
51399,2278.331601,1591.082715,22.252058,11.547280,33.799338
51599,2274.292294,1236.190553,22.333327,11.591984,33.925311
51799,2271.225119,1479.894004,22.415753,11.637255,34.053008
51999,2267.438287,1286.648628,22.535425,11.682380,34.217804
52199,2264.339084,1458.546470,22.616493,11.727012,34.343505
52399,2260.438060,1242.270753,22.698192,11.772082,34.470274
52599,2257.027330,1363.416105,22.779712,11.816828,34.596540
52799,2253.315228,1277.032341,22.862881,11.861959,34.724840
52999,2249.368627,1207.465863,22.950064,11.906676,34.856741
53199,2246.449465,1472.871568,23.031790,11.951841,34.983631
53399,2242.854226,1286.520658,23.112634,11.996280,35.108915
53599,2240.108224,1506.925564,23.195816,12.041443,35.237260
53799,2236.714259,1327.131705,23.277355,12.086200,35.363555
53999,2232.960867,1223.298594,23.424290,12.131839,35.556129
54199,2229.302926,1241.658865,23.505791,12.177094,35.682885
54399,2226.284199,1408.209085,23.588562,12.222213,35.810775
54599,2223.246792,1397.072103,23.670064,12.266960,35.937024
54799,2220.130273,1369.320519,23.752459,12.312142,36.064601
54999,2215.884480,1052.537321,23.841444,12.357384,36.198828
55199,2213.346415,1515.378380,23.923433,12.402252,36.325685
55399,2210.190761,1339.230231,24.005373,12.447600,36.452974
55599,2208.378006,1706.245089,24.086599,12.492496,36.579095
55799,2205.028053,1273.740953,24.168716,12.537674,36.706390
55999,2202.377996,1463.012192,24.259274,12.583092,36.842366
56199,2199.879272,1500.236474,24.340352,12.627924,36.968275
56399,2197.007043,1389.910825,24.422223,12.673164,37.095387
56599,2195.081372,1652.042132,24.503853,12.718008,37.221861
56799,2191.938388,1302.473948,24.587188,12.763201,37.350389
56999,2189.158341,1399.624733,24.676245,12.808583,37.484829
57199,2186.083551,1309.768559,24.757253,12.853321,37.610574
57399,2182.619207,1191.816699,24.839293,12.898493,37.737785
57599,2179.532689,1293.702182,24.922331,12.943669,37.866000
57799,2176.022572,1165.108942,25.004134,12.988660,37.992794
57999,2173.511546,1447.824791,25.093679,13.034069,38.127748
58199,2170.402769,1268.857589,25.174949,13.078987,38.253936
58399,2167.344777,1277.468939,25.258192,13.124235,38.382427
58599,2164.191876,1243.544952,25.339812,13.169160,38.508972
58799,2162.536990,1677.655461,25.422290,13.214384,38.636674
58999,2160.787869,1646.546276,25.541386,13.259758,38.801144
59199,2158.928854,1610.519247,25.623583,13.304665,38.928248
59399,2156.243148,1361.274170,25.705415,13.349811,39.055227
59599,2154.293519,1575.253742,25.787430,13.394880,39.182311
59799,2151.870690,1429.867784,25.869148,13.439669,39.308817
59999,2149.991731,1588.183042,25.957838,13.484641,39.442479
60199,2147.772171,1481.903959,26.039166,13.529607,39.568772
60399,2145.531889,1471.206976,26.120121,13.574209,39.694330
60599,2143.617560,1565.490188,26.201974,13.619269,39.821242
60799,2141.659228,1548.284640,26.284581,13.663892,39.948473
60999,2139.769022,1565.146661,26.373261,13.709061,40.082323
61199,2138.119359,1634.972025,26.454040,13.753594,40.207633
61399,2136.087524,1514.346007,26.535921,13.798694,40.334616
61599,2134.119377,1529.898250,26.618337,13.843513,40.461850
61799,2131.376011,1286.419254,26.700716,13.888580,40.589296
61999,2128.932969,1374.033048,26.789164,13.933644,40.722808
62199,2127.083280,1553.679761,26.870413,13.978420,40.848834
62399,2124.620620,1358.733228,26.953177,14.023253,40.976430
62599,2122.269820,1388.820224,27.035383,14.068363,41.103746
62799,2120.046327,1424.093076,27.117389,14.113174,41.230563
62999,2116.927887,1137.737622,27.206558,14.158480,41.365038
63199,2114.777933,1437.542597,27.288207,14.203235,41.491442
63399,2111.776511,1163.327103,27.369135,14.247947,41.617082
63599,2109.684967,1446.665513,27.450622,14.292830,41.743452
63799,2106.571004,1116.330612,27.532206,14.337722,41.869928
63999,2104.607219,1478.159797,27.621962,14.382920,42.004881
64199,2102.549333,1444.025926,27.703115,14.427854,42.130969
64399,2100.468417,1432.494491,27.784983,14.472944,42.257928
64599,2098.044302,1317.479186,27.866561,14.517837,42.384398
64799,2096.548138,1613.287280,27.949966,14.563172,42.513138
64999,2094.069576,1291.015379,28.038300,14.608074,42.646375
65199,2091.937286,1398.943080,28.119976,14.653248,42.773224
65399,2089.306295,1231.603110,28.201027,14.698021,42.899048
65599,2085.821132,946.172955,28.284167,14.743163,43.027330
65799,2084.384255,1613.088573,28.365806,14.788047,43.153853
65999,2081.987701,1293.521273,28.454938,14.833298,43.288236
66199,2079.876148,1383.063750,28.536138,14.878158,43.414296
66399,2078.026573,1465.817115,28.618944,14.923162,43.542106
66599,2076.990422,1732.988318,28.700941,14.968115,43.669056
66799,2074.126417,1120.412750,28.783792,15.013495,43.797286
66999,2071.561592,1214.910261,28.873052,15.058673,43.931725
67199,2069.199619,1277.938614,28.955008,15.103327,44.058336
67399,2066.871366,1284.578325,29.036658,15.148449,44.185107
67599,2064.951668,1418.013443,29.117982,15.193217,44.311199
67799,2062.708344,1304.464828,29.199571,15.238081,44.437652
67999,2060.842743,1428.403940,29.289488,15.283197,44.572685
68199,2058.452730,1245.848226,29.371107,15.328238,44.699345
68399,2056.449948,1373.501422,29.452537,15.373211,44.825748
68599,2054.405195,1355.099513,29.534807,15.418285,44.953093
68799,2052.488441,1395.041928,29.617580,15.463133,45.080713
68999,2050.911263,1508.362235,29.706724,15.508297,45.215021
69199,2048.210539,1116.460617,29.788296,15.553324,45.341620
69399,2046.091534,1312.915793,29.869863,15.598253,45.468116
69599,2043.542393,1158.990574,29.952630,15.643174,45.595804
69799,2041.623684,1373.912751,30.034861,15.688350,45.723211
69999,2039.316523,1234.117392,30.123506,15.733403,45.856909
70199,2037.091493,1258.331094,30.205400,15.778555,45.983954
70399,2034.687603,1190.922222,30.287596,15.823651,46.111247
70599,2033.045785,1455.125932,30.369536,15.868609,46.238144
70799,2031.131676,1355.451077,30.451023,15.913226,46.364249
70999,2028.458835,1082.273064,30.540103,15.958155,46.498258
71199,2026.556841,1351.348894,30.661068,16.003136,46.664204
71399,2025.552203,1667.901191,30.741808,16.047781,46.789589
71599,2024.612644,1689.189914,30.826109,16.092921,46.919030
71799,2023.818360,1739.464919,30.907266,16.137656,47.044921
71999,2023.469817,1898.342917,30.992654,16.182397,47.175051
72199,2022.419028,1644.134815,31.074141,16.227455,47.301595
72399,2021.120601,1552.388484,31.155359,16.272166,47.427525
72599,2020.262164,1709.508135,31.237262,16.317241,47.554503
72799,2019.267951,1658.368455,31.319631,16.361942,47.681572
72999,2018.949485,1903.028062,31.407596,16.407081,47.814678
73199,2017.862564,1621.136273,31.489230,16.452025,47.941255
73399,2016.477059,1509.382138,31.569990,16.496596,48.066586
73599,2015.133989,1522.227187,31.652639,16.541475,48.194115
73799,2013.834853,1535.752918,31.733944,16.586044,48.319988
73999,2012.669721,1582.736244,31.822741,16.631240,48.453981
74199,2011.280234,1497.169715,31.904210,16.676224,48.580434
74399,2009.647176,1403.782757,31.986192,16.720867,48.707059
74599,2008.651310,1638.189184,32.067956,16.765839,48.833796
74799,2007.309878,1506.955900,32.149292,16.810364,48.959655
74999,2007.344834,2020.418153,32.238215,16.855571,49.093785
75199,2005.585377,1345.789151,32.319945,16.900100,49.220045
75399,2003.841346,1348.085556,32.400891,16.944752,49.345643
75599,2002.710292,1576.302953,32.482482,16.989725,49.472207
75799,2001.326011,1478.067689,32.563710,17.034276,49.597986
75999,2000.141008,1551.025006,32.653242,17.079388,49.732630
76199,1998.968856,1553.551254,32.734148,17.124070,49.858219
76399,1997.528353,1448.696740,32.816061,17.169218,49.985279
76599,1997.253694,1892.333615,32.897339,17.213932,50.111271
76799,1995.528444,1334.757683,32.980653,17.258904,50.239557
76999,1994.435922,1574.907640,33.069575,17.304029,50.373604
77199,1993.237609,1531.886975,33.151176,17.349029,50.500205
77399,1991.789390,1432.777198,33.232278,17.393618,50.625896
77599,1990.570098,1518.703727,33.314750,17.438427,50.753177
77799,1989.344433,1513.786474,33.396676,17.483340,50.880016
77999,1987.780755,1379.510264,33.484915,17.528118,51.013033
78199,1986.414454,1453.556871,33.566478,17.573055,51.139533
78399,1984.342315,1174.136159,33.649084,17.617792,51.266876
78599,1983.107709,1499.141985,33.731411,17.663059,51.394470
78799,1982.447818,1723.110812,33.813251,17.707833,51.521084
78999,1981.186342,1484.164666,33.902234,17.753038,51.655271
79199,1980.150210,1570.878122,33.984804,17.798016,51.782820
79399,1978.396319,1283.855448,34.066139,17.842792,51.908931
79599,1977.443357,1599.117445,34.147315,17.887406,52.034721
79799,1976.819135,1728.378581,34.229053,17.932232,52.161286
79999,1976.126415,1699.731150,34.318254,17.977052,52.295306
80199,1974.902007,1485.139072,34.399010,18.021712,52.420722
80399,1972.813881,1135.475253,34.480572,18.066654,52.547226
80599,1971.738883,1539.589496,34.561665,18.111312,52.672977
80799,1970.549016,1491.032919,34.644893,18.156501,52.801395
80999,1968.893348,1300.003479,34.733625,18.201590,52.935216
81199,1967.463718,1388.463425,34.815042,18.246540,53.061582
81399,1965.775338,1280.292988,34.896657,18.291335,53.187992
81599,1964.600994,1486.643127,34.978885,18.335993,53.314877
81799,1963.198877,1391.135197,35.060586,18.380716,53.441302
81999,1962.468233,1663.634935,35.148804,18.425478,53.574283
82199,1961.784231,1681.343161,35.230338,18.470583,53.700920
82399,1960.937406,1612.892439,35.312602,18.515268,53.827870
82599,1960.276086,1687.812278,35.394497,18.560271,53.954769
82799,1958.937681,1406.176334,35.475973,18.604805,54.080778
82999,1957.679179,1436.659287,35.565305,18.650059,54.215363
83199,1956.767197,1578.294591,35.647868,18.694873,54.342742
83399,1955.282281,1337.557407,35.730155,18.740126,54.470281
83599,1954.017289,1426.515707,35.811959,18.785055,54.597014
83799,1953.610572,1783.602868,35.893433,18.829783,54.723215
83999,1952.720174,1579.643126,35.983536,18.874989,54.858525
84199,1951.207980,1316.086455,36.064765,18.919804,54.984569
84399,1949.992393,1438.230506,36.147133,18.965143,55.112276
84599,1948.824883,1456.135831,36.229161,19.010223,55.239385
