# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_incremental1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
80599,0.102243,0.083745,46.924916,2.107570,49.032486
80799,0.102306,0.127647,47.057718,2.113111,49.170828
80999,0.102265,0.085700,47.187106,2.118602,49.305708
81199,0.102255,0.098228,47.320031,2.124118,49.444149
81399,0.102242,0.096824,47.457434,2.129623,49.587057
81599,0.102225,0.095542,47.599683,2.135120,49.734803
81799,0.102180,0.083861,47.747345,2.140625,49.887971
81999,0.102182,0.102946,47.893639,2.146129,50.039768
82199,0.102148,0.088153,48.026441,2.151609,50.178050
82399,0.102086,0.076370,48.165017,2.157113,50.322130
82599,0.102034,0.081001,48.296891,2.162599,50.459491
82799,0.102053,0.109909,48.431446,2.168247,50.599693
82999,0.102070,0.108873,48.572283,2.173753,50.746035
83199,0.102055,0.095956,48.714789,2.179291,50.894080
83399,0.101999,0.078466,48.879308,2.184805,51.064114
83599,0.102023,0.112153,49.036926,2.190357,51.227283
83799,0.102003,0.093625,49.173180,2.195888,51.369068
83999,0.102004,0.102255,49.309476,2.201407,51.510882
84199,0.102034,0.115017,49.456401,2.206942,51.663343
84399,0.102033,0.101287,49.598761,2.212458,51.811219
84599,0.102063,0.114785,49.772016,2.218002,51.990018
84799,0.102050,0.096771,49.903216,2.223493,52.126709
84999,0.102044,0.099482,50.046823,2.229030,52.275853
85199,0.102070,0.112993,50.173002,2.234530,52.407532
85399,0.102005,0.074230,50.305772,2.240046,52.545818
85599,0.102014,0.106113,50.465196,2.245570,52.710765
85799,0.101981,0.087538,50.597140,2.251072,52.848212
85999,0.101989,0.105670,50.748413,2.256568,53.004980
86199,0.101964,0.091151,50.885373,2.262103,53.147476
86399,0.101959,0.099677,51.022880,2.267638,53.290518
86599,0.101983,0.112526,51.165012,2.273157,53.438169
86799,0.101994,0.106863,51.296842,2.278667,53.575509
86999,0.101927,0.072734,51.452867,2.284244,53.737111
87199,0.101902,0.091154,51.586268,2.289775,53.876043
87399,0.101914,0.106885,51.723250,2.295302,54.018551
87599,0.101901,0.096113,51.876628,2.300839,54.177466
87799,0.101897,0.100309,52.023321,2.306383,54.329704
87999,0.101846,0.079626,52.156965,2.311904,54.468870
88199,0.101877,0.115199,52.301374,2.317421,54.618795
88399,0.101811,0.072687,52.434442,2.322934,54.757376
88599,0.101788,0.091785,52.575634,2.328436,54.904070
88799,0.101771,0.094123,52.735590,2.333985,55.069575
88999,0.101728,0.082694,52.869367,2.339450,55.208817
89199,0.101711,0.094066,52.994467,2.344928,55.339395
89399,0.101703,0.098420,53.130464,2.350408,55.480872
89599,0.101638,0.072416,53.410268,2.356072,55.766340
89799,0.101632,0.098818,53.550022,2.361614,55.911637
89999,0.101622,0.097467,53.686923,2.367154,56.054077
90199,0.101606,0.094094,53.834175,2.372681,56.206856
90399,0.101596,0.097336,53.983160,2.378180,56.361340
90599,0.101529,0.071202,54.132199,2.383756,56.515956
90799,0.101494,0.085791,54.287875,2.389329,56.677205
90999,0.101451,0.081932,54.424227,2.394823,56.819051
91199,0.101443,0.097385,54.570077,2.400402,56.970479
91399,0.101394,0.079075,54.710115,2.405918,57.116033
91599,0.101414,0.110597,54.860800,2.411399,57.272198
91799,0.101409,0.099077,55.004938,2.416962,57.421900
91999,0.101367,0.082077,55.145376,2.422533,57.567908
92199,0.101349,0.093407,55.299488,2.428097,57.727585
92399,0.101341,0.097511,55.457566,2.433684,57.891250
92599,0.101347,0.104307,55.604749,2.439259,58.044008
92799,0.101325,0.091161,55.741410,2.444762,58.186172
92999,0.101347,0.111232,55.879143,2.450316,58.329459
93199,0.101331,0.094005,56.018592,2.455827,58.474419
93399,0.101348,0.109151,56.169004,2.461363,58.630367
93599,0.101305,0.081467,56.319434,2.466930,58.786364
93799,0.101232,0.067088,56.459701,2.472522,58.932223
93999,0.101214,0.092830,56.608607,2.478113,59.086719
94199,0.101198,0.093565,56.745612,2.483679,59.229291
94399,0.101214,0.108598,56.889112,2.489214,59.378327
94599,0.101201,0.095026,57.024443,2.494745,59.519187
94799,0.101235,0.117550,57.162025,2.500321,59.662346
94999,0.101295,0.129632,57.327461,2.505941,59.833402
95199,0.101301,0.104270,57.482684,2.511513,59.994197
95399,0.101282,0.091854,57.642945,2.517088,60.160033
95599,0.101276,0.098827,57.802336,2.522681,60.325017
95799,0.101294,0.109791,57.947086,2.528235,60.475320
95999,0.101250,0.079936,58.099833,2.533803,60.633636
96199,0.101271,0.111296,58.238200,2.539349,60.777548
96399,0.101276,0.103788,58.385709,2.544913,60.930622
96599,0.101248,0.087704,58.549296,2.550520,61.099815
96799,0.101239,0.096818,58.839264,2.556231,61.395495
96999,0.101226,0.095048,58.992403,2.561767,61.554170
97199,0.101164,0.071279,59.148402,2.567337,61.715739
97399,0.101140,0.089331,59.291070,2.572921,61.863991
97599,0.101096,0.079895,59.448639,2.578470,62.027109
97799,0.101039,0.073233,59.604026,2.584068,62.188094
97999,0.101013,0.088129,59.764607,2.589631,62.354238
98199,0.100944,0.066896,59.911960,2.595146,62.507106
98399,0.100918,0.088544,60.065781,2.600730,62.666511
98599,0.100901,0.092451,60.218697,2.606291,62.824989
98799,0.100928,0.114302,60.351347,2.611816,62.963163
98999,0.100912,0.092990,60.506338,2.617356,63.123695
99199,0.100913,0.101477,60.654320,2.622903,63.277222
99399,0.100950,0.119099,60.804360,2.628530,63.432891
99599,0.100953,0.102219,60.938979,2.634058,63.573037
99799,0.100935,0.092012,61.084696,2.639678,63.724373
99999,0.100952,0.109673,61.227579,2.645201,63.872780
100199,0.100958,0.103706,61.411856,2.650866,64.062722
100399,0.100942,0.093061,61.550098,2.656415,64.206513
100599,0.100911,0.085324,61.694583,2.661974,64.356557
100799,0.100884,0.087488,61.843471,2.667528,64.511000
100999,0.100867,0.092205,61.987285,2.673142,64.660427
101199,0.100871,0.102832,62.132464,2.678767,64.811231
101399,0.100840,0.085218,62.321722,2.684377,65.006099
101599,0.100780,0.070556,62.460038,2.689957,65.149995
101799,0.100740,0.080036,62.629035,2.695633,65.324668
101999,0.100725,0.093471,62.780267,2.701200,65.481466
102199,0.100701,0.088313,62.918533,2.706788,65.625320
102399,0.100669,0.084144,63.060644,2.712331,65.772975
102599,0.100671,0.101833,63.216824,2.717919,65.934743
102799,0.100617,0.072850,63.368966,2.723551,66.092517
102999,0.100604,0.094010,63.507440,2.729100,66.236539
103199,0.100588,0.092393,63.648761,2.734689,66.383449
103399,0.100569,0.090735,63.792456,2.740262,66.532719
103599,0.100573,0.102506,63.938491,2.745869,66.684360
103799,0.100576,0.102072,64.075279,2.751418,66.826697
103999,0.100581,0.103289,64.209840,2.757008,66.966849
104199,0.100537,0.077504,64.356695,2.762588,67.119283
104399,0.100508,0.085400,64.664810,2.768317,67.433127
104599,0.100525,0.109835,64.795961,2.773835,67.569795
104799,0.100525,0.100466,64.935137,2.779436,67.714572
104999,0.100523,0.099347,65.075950,2.785001,67.860952
105199,0.100489,0.082477,65.227736,2.790621,68.018357
105399,0.100503,0.108119,65.368680,2.796175,68.164855
105599,0.100450,0.072457,65.513199,2.801766,68.314965
105799,0.100478,0.115222,65.665321,2.807347,68.472668
105999,0.100439,0.079700,65.810596,2.812891,68.623488
106199,0.100392,0.075411,65.965138,2.818461,68.783599
106399,0.100366,0.086456,66.107800,2.824086,68.931886
106599,0.100351,0.092549,66.248816,2.829680,69.078496
106799,0.100325,0.086646,66.388118,2.835269,69.223387
106999,0.100282,0.077035,66.546520,2.840834,69.387354
107199,0.100318,0.119909,66.686780,2.846411,69.533191
107399,0.100319,0.100862,66.832747,2.852030,69.684777
107599,0.100322,0.101727,66.976794,2.857576,69.834370
107799,0.100298,0.087681,67.142425,2.863208,70.005633
107999,0.100277,0.088922,67.310355,2.868832,70.179187
108199,0.100254,0.087761,67.490698,2.874457,70.365156
108399,0.100250,0.097736,67.642790,2.880053,70.522843
108599,0.100245,0.097574,67.782193,2.885653,70.667847
108799,0.100269,0.113630,67.922275,2.891242,70.813517
108999,0.100224,0.075376,68.066664,2.896854,70.963519
109199,0.100179,0.075646,68.213718,2.902410,71.116129
109399,0.100162,0.091088,68.384842,2.908042,71.292884
109599,0.100141,0.088403,68.526581,2.913638,71.440219
109799,0.100113,0.085032,68.691411,2.919263,71.610674
109999,0.100075,0.079453,68.866786,2.924894,71.791680
110199,0.100061,0.092062,69.009757,2.930528,71.940284
110399,0.100056,0.097076,69.164259,2.936126,72.100384
110599,0.100068,0.106774,69.321577,2.941794,72.263371
110799,0.100063,0.097325,69.468330,2.947378,72.415708
110999,0.100083,0.111534,69.607338,2.952974,72.560311
111199,0.100079,0.097517,69.760370,2.958562,72.718932
111399,0.100061,0.090288,69.906344,2.964192,72.870536
111599,0.100056,0.097075,70.051828,2.969743,73.021571
111799,0.100011,0.074961,70.214320,2.975358,73.189678
111999,0.100007,0.097558,70.354594,2.980959,73.335553
112199,0.099987,0.088796,70.671949,2.986687,73.658636
112399,0.099964,0.087115,70.827156,2.992268,73.819424
112599,0.099985,0.111783,70.970894,2.997900,73.968794
112799,0.099949,0.079693,71.125191,3.003541,74.128732
112999,0.099927,0.087781,71.276333,3.009156,74.285488
113199,0.099918,0.094702,71.458394,3.014840,74.473234
113399,0.099923,0.102642,71.603770,3.020508,74.624278
113599,0.099903,0.088758,71.742300,3.026099,74.768400
113799,0.099899,0.097672,71.903739,3.031729,74.935469
113999,0.099872,0.084555,72.079507,3.037359,75.116866
114199,0.099873,0.100242,72.217384,3.042959,75.260344
114399,0.099837,0.079544,72.374793,3.048589,75.423383
114599,0.099800,0.078582,72.546512,3.054261,75.600773
114799,0.099757,0.075087,72.690822,3.059871,75.750693
114999,0.099759,0.100853,72.839501,3.065491,75.904992
115199,0.099735,0.086126,72.993029,3.071119,76.064148
115399,0.099727,0.094904,73.135902,3.076694,76.212596
115599,0.099701,0.084627,73.292742,3.082377,76.375119
115799,0.099699,0.098764,73.463840,3.087999,76.551839
115999,0.099697,0.098579,73.614347,3.093642,76.707989
116199,0.099670,0.083545,73.760625,3.099236,76.859861
116399,0.099645,0.085481,73.932795,3.104929,77.037724
116599,0.099681,0.120338,74.095631,3.110623,77.206254
116799,0.099651,0.082399,74.239928,3.116293,77.356221
116999,0.099627,0.085631,74.379457,3.121871,77.501328
117199,0.099632,0.102236,74.540950,3.127512,77.668462
117399,0.099608,0.085831,74.685257,3.133137,77.818394
117599,0.099617,0.105153,74.826629,3.138773,77.965402
117799,0.099602,0.090722,74.997297,3.144403,78.141700
117999,0.099571,0.081307,75.141795,3.150049,78.291845
118199,0.099544,0.083552,75.294034,3.155677,78.449710
118399,0.099533,0.093015,75.450562,3.161357,78.611918
118599,0.099504,0.081983,75.591613,3.166962,78.758574
118799,0.099518,0.107973,75.741665,3.172580,78.914245
118999,0.099490,0.082944,75.899515,3.178214,79.077729
119199,0.099449,0.074753,76.048320,3.183886,79.232205
119399,0.099444,0.096983,76.197107,3.189523,79.386630
119599,0.099431,0.091637,76.356471,3.195137,79.551608
119799,0.099438,0.103124,76.502627,3.200735,79.703362
119999,0.099408,0.081549,76.657010,3.206348,79.863357
120199,0.099361,0.071523,76.807881,3.211999,80.019880
120399,0.099324,0.076963,77.143737,3.217674,80.361411
120599,0.099287,0.076676,77.280340,3.223331,80.503670
120799,0.099252,0.078213,77.435491,3.228955,80.664446
120999,0.099229,0.085292,77.580764,3.234601,80.815365
121199,0.099223,0.095838,77.726642,3.240160,80.966802
121399,0.099266,0.125349,77.873230,3.245728,81.118958
121599,0.099241,0.084105,78.035131,3.251393,81.286523
121799,0.099259,0.110161,78.181368,3.257034,81.438403
121999,0.099202,0.064365,78.323951,3.262667,81.586618
122199,0.099228,0.114930,78.472250,3.268317,81.740567
122399,0.099216,0.092255,78.660744,3.273989,81.934733
122599,0.099217,0.099925,78.845198,3.279700,82.124898
122799,0.099216,0.098649,78.986845,3.285348,82.272193
122999,0.099214,0.097983,79.195565,3.291105,82.486670
123199,0.099223,0.104741,79.350957,3.296780,82.647737
123399,0.099227,0.101255,79.493950,3.302419,82.796370
123599,0.099243,0.109302,79.663909,3.308091,82.972000
123799,0.099218,0.083548,79.816598,3.313736,83.130334
123999,0.099194,0.084650,80.002870,3.319403,83.322273
124199,0.099193,0.098507,80.144514,3.325068,83.469583
124399,0.099192,0.098584,80.290070,3.330684,83.620754
124599,0.099201,0.104658,80.442336,3.336327,83.778663
124799,0.099144,0.063632,80.586410,3.341967,83.928377
124999,0.099147,0.101246,80.728597,3.347604,84.076201
125199,0.099150,0.101041,80.899639,3.353291,84.252931
125399,0.099097,0.065804,81.045628,3.358941,84.404568
125599,0.099068,0.081148,81.217398,3.364645,84.582043
125799,0.099058,0.092317,81.374008,3.370313,84.744320
125999,0.099045,0.091360,81.521402,3.375995,84.897397
126199,0.099067,0.112367,81.674047,3.381610,85.055657
126399,0.099085,0.110748,81.821970,3.387269,85.209239
126599,0.099096,0.105817,81.963804,3.392926,85.356729
126799,0.099116,0.112110,82.114379,3.398565,85.512944
126999,0.099059,0.062857,82.285575,3.404277,85.689852
127199,0.099017,0.072292,82.427654,3.409944,85.837597
127399,0.099011,0.094936,82.569658,3.415556,85.985214
127599,0.098992,0.087129,82.715276,3.421189,86.136465
127799,0.098980,0.091247,82.902401,3.426891,86.329292
127999,0.098968,0.091067,83.050290,3.432556,86.482846
128199,0.098912,0.063306,83.211088,3.438237,86.649325
128399,0.098899,0.090536,83.372637,3.443970,86.816606
128599,0.098874,0.083196,83.543625,3.449651,86.993276
128799,0.098862,0.090682,83.690276,3.455290,87.145566
128999,0.098879,0.109926,83.837698,3.460956,87.298654
129199,0.098863,0.088535,84.187211,3.466736,87.653947
129399,0.098884,0.112635,84.332994,3.472400,87.805394
129599,0.098844,0.072977,84.497106,3.478072,87.975178
129799,0.098841,0.096959,84.635730,3.483687,88.119417
129999,0.098832,0.092528,84.786298,3.489380,88.275678
130199,0.098809,0.083996,84.948864,3.495103,88.443967
130399,0.098800,0.092875,85.136149,3.500788,88.636937
130599,0.098782,0.087423,85.297899,3.506447,88.804346
130799,0.098777,0.095144,85.453063,3.512128,88.965191
130999,0.098812,0.121989,85.598758,3.517779,89.116537
131199,0.098781,0.078682,85.774166,3.523459,89.297625
131399,0.098760,0.084506,85.929268,3.529139,89.458407
131599,0.098747,0.090346,86.073735,3.534745,89.608480
131799,0.098754,0.103700,86.220809,3.540372,89.761181
131999,0.098790,0.122214,86.378602,3.546036,89.924638
132199,0.098785,0.095655,86.524754,3.551715,90.076469
132399,0.098772,0.090274,86.710261,3.557473,90.267734
132599,0.098774,0.100029,86.855568,3.563099,90.418667
132799,0.098753,0.084943,87.003209,3.568726,90.571935
132999,0.098743,0.091971,87.161343,3.574413,90.735755
133199,0.098779,0.122421,87.319719,3.580026,90.899745
133399,0.098764,0.088820,87.466896,3.585735,91.052631
133599,0.098801,0.123560,87.626677,3.591414,91.218091
133799,0.098824,0.114161,87.793252,3.597137,91.390389
133999,0.098814,0.092188,87.942403,3.602814,91.545217
134199,0.098801,0.090008,88.088138,3.608466,91.696604
134399,0.098832,0.119530,88.233294,3.614111,91.847406
134599,0.098795,0.073831,88.380372,3.619777,92.000149
134799,0.098763,0.077656,88.521207,3.625420,92.146627
134999,0.098735,0.079637,88.670366,3.631114,92.301479
135199,0.098707,0.079758,88.815999,3.636751,92.452750
135399,0.098679,0.080190,88.974920,3.642435,92.617355
135599,0.098673,0.094559,89.135163,3.648109,92.783272
135799,0.098656,0.086611,89.307372,3.653815,92.961187
135999,0.098656,0.099170,89.448955,3.659458,93.108413
136199,0.098645,0.090835,89.613884,3.665164,93.279047
136399,0.098695,0.132611,89.761230,3.670862,93.432091
136599,0.098713,0.111278,89.921926,3.676536,93.598462
136799,0.098698,0.088668,90.084663,3.682244,93.766908
136999,0.098706,0.104182,90.238000,3.687950,93.925950
137199,0.098704,0.096764,90.386404,3.693615,94.080019
137399,0.098703,0.098080,90.530849,3.699261,94.230110
137599,0.098692,0.091184,90.677586,3.704947,94.382534
137799,0.098697,0.102477,90.825248,3.710631,94.535879
137999,0.098682,0.088070,90.984020,3.716299,94.700319
138199,0.098668,0.089415,91.132501,3.721970,94.854471
138399,0.098684,0.109273,91.519573,3.727763,95.247337
138599,0.098666,0.086580,91.675778,3.733459,95.409237
138799,0.098656,0.091327,91.821734,3.739146,95.560880
138999,0.098627,0.078643,91.983503,3.744868,95.728371
139199,0.098616,0.090685,92.160692,3.750599,95.911292
139399,0.098647,0.120361,92.320198,3.756297,96.076495
139599,0.098640,0.093754,92.475497,3.762021,96.237517
139799,0.098606,0.074975,92.629981,3.767717,96.397698
139999,0.098556,0.063655,92.791338,3.773421,96.564759
140199,0.098556,0.098361,92.944734,3.779094,96.723828
140399,0.098536,0.085044,93.086303,3.784689,96.870991
140599,0.098543,0.103108,93.241638,3.790347,97.031985
140799,0.098510,0.075096,93.402979,3.796055,97.199034
140999,0.098480,0.077688,93.557257,3.801722,97.358979
141199,0.098485,0.102197,93.703874,3.807370,97.511244
141399,0.098488,0.100055,93.846917,3.813076,97.659992
141599,0.098492,0.101572,93.996085,3.818752,97.814838
141799,0.098468,0.081446,94.178008,3.824474,98.002482
141999,0.098448,0.084626,94.339650,3.830167,98.169817
142199,0.098434,0.088208,94.494213,3.835877,98.330090
142399,0.098439,0.102123,94.651760,3.841530,98.493290
142599,0.098424,0.087319,94.801217,3.847260,98.648476
142799,0.098390,0.074106,94.947328,3.852907,98.800235
142999,0.098394,0.101780,95.115140,3.858609,98.973750
143199,0.098406,0.106512,95.272112,3.864297,99.136409
143399,0.098444,0.126192,95.431143,3.869977,99.301120
143599,0.098475,0.120149,95.583688,3.875657,99.459345
143799,0.098458,0.086262,95.754277,3.881353,99.635630
143999,0.098434,0.081435,95.920287,3.887096,99.807383
144199,0.098408,0.079872,96.070675,3.892781,99.963456
144399,0.098407,0.097668,96.214041,3.898448,100.112489
144599,0.098416,0.104729,96.379559,3.904215,100.283774
144799,0.098400,0.087092,96.546746,3.909923,100.456669
144999,0.098372,0.077658,96.708025,3.915670,100.623695
145199,0.098321,0.061632,96.879172,3.921387,100.800559
145399,0.098320,0.097874,97.030214,3.927135,100.957349
145599,0.098327,0.103002,97.183390,3.932779,101.116169
145799,0.098303,0.081052,97.344488,3.938498,101.282987
145999,0.098326,0.114775,97.503986,3.944163,101.448149
146199,0.098314,0.089514,97.655090,3.949902,101.604992
146399,0.098315,0.099431,97.813981,3.955537,101.769519
146599,0.098313,0.096976,97.979894,3.961255,101.941149
146799,0.098277,0.071894,98.126809,3.966935,102.093743
146999,0.098245,0.074745,98.286882,3.972634,102.259516
147199,0.098204,0.067747,98.443725,3.978295,102.422020
147399,0.098161,0.066211,98.593002,3.984003,102.577005
147599,0.098159,0.097028,98.737472,3.989670,102.727143
147799,0.098148,0.090047,98.912657,3.995346,102.908004
147999,0.098111,0.070759,99.055657,4.000975,103.056632
148199,0.098093,0.084810,99.468622,4.006811,103.475433
148399,0.098090,0.095589,99.643093,4.012547,103.655639
148599,0.098077,0.088422,99.817069,4.018262,103.835331
148799,0.098082,0.101687,100.004359,4.023996,104.028354
148999,0.098050,0.074240,100.155686,4.029713,104.185399
149199,0.098073,0.115442,100.310722,4.035471,104.346193
149399,0.098057,0.086344,100.490898,4.041238,104.532136
149599,0.098036,0.082067,100.663210,4.047000,104.710210
149799,0.098016,0.082877,100.855057,4.052731,104.907787
149999,0.098012,0.095031,101.021036,4.058424,105.079460
150199,0.097980,0.074387,101.171403,4.064128,105.235531
150399,0.097990,0.105295,101.336922,4.069886,105.406808
150599,0.097976,0.087481,101.502228,4.075607,105.577836
150799,0.097953,0.080859,101.673875,4.081321,105.755195
150999,0.097946,0.092420,101.818369,4.086980,105.905349
151199,0.097932,0.087206,101.974363,4.092724,106.067087
151399,0.097932,0.098385,102.122634,4.098407,106.221041
151599,0.097912,0.082394,102.289614,4.104175,106.393790
151799,0.097895,0.085510,102.442908,4.109879,106.552787
151999,0.097879,0.085107,102.600676,4.115591,106.716267
152199,0.097870,0.091442,102.750640,4.121264,106.871904
152399,0.097850,0.082612,102.902837,4.126990,107.029827
152599,0.097835,0.086080,103.047433,4.132661,107.180094
152799,0.097819,0.086106,103.196050,4.138394,107.334444
152999,0.097785,0.071645,103.355255,4.144101,107.499356
153199,0.097819,0.123772,103.502963,4.149784,107.652747
153399,0.097790,0.075626,103.672375,4.155513,107.827888
153599,0.097825,0.124342,103.844965,4.161293,108.006258
153799,0.097805,0.082792,104.001066,4.167038,108.168104
153999,0.097830,0.117151,104.143227,4.172700,108.315927
154199,0.097808,0.080743,104.319581,4.178466,108.498047
154399,0.097777,0.073719,104.481446,4.184169,108.665614
154599,0.097776,0.097148,104.635274,4.189892,108.825166
154799,0.097787,0.106307,104.805452,4.195634,109.001086
154999,0.097776,0.089231,104.973853,4.201426,109.175279
155199,0.097751,0.078278,105.154779,4.207210,109.361989
155399,0.097722,0.075170,105.315844,4.212949,109.528793
155599,0.097719,0.095460,105.462693,4.218616,109.681309
155799,0.097729,0.105682,105.621750,4.224383,109.846132
155999,0.097708,0.080885,105.768297,4.230026,109.998323
156199,0.097714,0.102551,105.939658,4.235791,110.175449
156399,0.097688,0.077422,106.144851,4.241559,110.386410
156599,0.097698,0.105986,106.311032,4.247343,110.558376
156799,0.097704,0.101808,106.463200,4.253058,110.716258
156999,0.097685,0.082954,106.617124,4.258750,110.875875
157199,0.097661,0.078571,106.764817,4.264446,111.029263
157399,0.097641,0.082429,106.938892,4.270170,111.209062
157599,0.097653,0.107129,107.105472,4.275887,111.381359
157799,0.097667,0.108564,107.268288,4.281638,111.549926
157999,0.097640,0.076555,107.420962,4.287357,111.708319
158199,0.097649,0.104732,107.574172,4.293088,111.867260
158399,0.097640,0.090338,107.723738,4.298792,112.022530
158599,0.097603,0.068279,107.871877,4.304512,112.176388
158799,0.097601,0.095978,108.023208,4.310205,112.333413
158999,0.097572,0.074181,108.457099,4.316086,112.773185
159199,0.097565,0.092525,108.617581,4.321833,112.939414
159399,0.097559,0.092466,108.793335,4.327574,113.120909
159599,0.097539,0.081433,108.943517,4.333304,113.276821
159799,0.097539,0.097988,109.095399,4.339065,113.434464
159999,0.097514,0.077304,109.244811,4.344755,113.589565
160199,0.097524,0.105321,109.394997,4.350485,113.745482
160399,0.097506,0.083589,109.562222,4.356176,113.918398
160599,0.097529,0.115871,109.709412,4.361900,114.071313
160799,0.097507,0.080132,109.901441,4.367672,114.269114
160999,0.097490,0.083475,110.074571,4.373435,114.448006
161199,0.097462,0.074598,110.240210,4.379222,114.619432
161399,0.097448,0.086839,110.392413,4.384961,114.777374
161599,0.097440,0.090862,110.563714,4.390731,114.954445
161799,0.097438,0.095513,110.751747,4.396466,115.148212
161999,0.097435,0.095427,110.897993,4.402171,115.300164
162199,0.097434,0.096425,111.074690,4.407996,115.482686
162399,0.097416,0.082629,111.240381,4.413735,115.654117
162599,0.097419,0.099942,111.393219,4.419447,115.812666
162799,0.097401,0.083071,111.579008,4.425167,116.004174
162999,0.097381,0.080891,111.731902,4.430925,116.162826
163199,0.097360,0.080103,111.918317,4.436727,116.355043
163399,0.097331,0.073555,112.070411,4.442449,116.512860
163599,0.097333,0.098865,112.225945,4.448194,116.674139
163799,0.097338,0.101941,112.381446,4.453900,116.835346
163999,0.097338,0.097221,112.537563,4.459655,116.997218
164199,0.097309,0.073705,112.732865,4.465452,117.198317
164399,0.097325,0.109718,112.885549,4.471221,117.356770
164599,0.097322,0.095164,113.056514,4.476962,117.533476
164799,0.097298,0.077914,113.213517,4.482744,117.696261
164999,0.097291,0.091532,113.367083,4.488453,117.855536
165199,0.097281,0.089011,113.547264,4.494229,118.041493
165399,0.097265,0.083936,113.700754,4.499977,118.200731
165599,0.097255,0.089123,113.866063,4.505755,118.371818
165799,0.097230,0.076268,114.011919,4.511417,118.523337
165999,0.097206,0.077476,114.181209,4.517206,118.698415
166199,0.097177,0.073176,114.354003,4.522951,118.876954
166399,0.097152,0.075936,114.502211,4.528657,119.030868
166599,0.097152,0.097484,114.660221,4.534396,119.194617
166799,0.097136,0.083585,114.814631,4.540152,119.354783
166999,0.097140,0.100916,114.993308,4.545859,119.539167
167199,0.097118,0.078223,115.146394,4.551648,119.698043
167399,0.097090,0.073453,115.303800,4.557346,119.861146
167599,0.097121,0.123724,115.466884,4.563096,120.029980
167799,0.097117,0.093793,115.615177,4.568785,120.183962
167999,0.097101,0.083308,115.776731,4.574557,120.351288
168199,0.097096,0.093030,115.939560,4.580256,120.519816
168399,0.097067,0.072672,116.106721,4.586006,120.692727
168599,0.097037,0.071751,116.270501,4.591746,120.862246
168799,0.097047,0.105581,116.445110,4.597516,121.042626
168999,0.097056,0.104795,116.599615,4.603252,121.202867
169199,0.097039,0.082237,116.767524,4.609056,121.376580
169399,0.097004,0.067603,116.917618,4.614760,121.532378
169599,0.096995,0.089525,117.104737,4.620612,121.725349
169799,0.096978,0.082186,117.271734,4.626366,121.898100
169999,0.096993,0.109618,117.723214,4.632189,122.355402
170199,0.097015,0.115684,117.883660,4.637936,122.521597
170399,0.096988,0.074405,118.097901,4.643819,122.741720
170599,0.097000,0.106999,118.255476,4.649571,122.905047
170799,0.096974,0.074677,118.423499,4.655365,123.078864
170999,0.096943,0.070881,118.591147,4.661121,123.252268
171199,0.096918,0.075221,118.745352,4.666894,123.412245
171399,0.096919,0.098144,118.898453,4.672621,123.571074
171599,0.096887,0.069574,119.054289,4.678403,123.732692
171799,0.096889,0.098648,119.219128,4.684200,123.903328
171999,0.096860,0.071950,119.372426,4.689934,124.062359
172199,0.096862,0.097887,119.543553,4.695736,124.239289
172399,0.096846,0.083490,119.719628,4.701538,124.421165
172599,0.096844,0.094950,119.873805,4.707266,124.581071
172799,0.096851,0.102664,120.024329,4.712999,124.737328
172999,0.096843,0.090251,120.191154,4.718788,124.909942
173199,0.096824,0.080436,120.357155,4.724536,125.081691
173399,0.096781,0.059112,120.531357,4.730314,125.261671
173599,0.096776,0.092518,120.706521,4.736099,125.442621
173799,0.096765,0.087150,120.860166,4.741879,125.602045
173999,0.096784,0.114079,121.015533,4.747592,125.763125
174199,0.096772,0.085538,121.228411,4.753475,125.981886
174399,0.096755,0.082413,121.379051,4.759222,126.138272
174599,0.096749,0.091014,121.540852,4.765052,126.305904
174799,0.096749,0.096966,121.703852,4.770800,126.474652
174999,0.096721,0.072084,121.880432,4.776575,126.657007
175199,0.096700,0.078825,122.048869,4.782385,126.831254
175399,0.096696,0.092721,122.223242,4.788201,127.011443
175599,0.096680,0.082765,122.379697,4.793994,127.173690
175799,0.096680,0.096569,122.535053,4.799746,127.334800
175999,0.096660,0.079400,122.713962,4.805542,127.519504
176199,0.096637,0.076292,122.895436,4.811318,127.706755
176399,0.096640,0.098965,123.049689,4.817114,127.866803
176599,0.096647,0.103404,123.217232,4.822891,128.040123
176799,0.096648,0.097683,123.382995,4.828695,128.211690
176999,0.096641,0.089758,123.554839,4.834482,128.389322
