# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_incremental5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
9799,0.141044,0.129036,0.685061,2.046061,2.731121
9999,0.140586,0.118112,0.687637,2.087752,2.775389
10199,0.140196,0.120697,0.695469,2.129524,2.824992
10399,0.140203,0.140567,0.697740,2.171217,2.868958
10599,0.140361,0.148587,0.700098,2.212928,2.913027
10799,0.140287,0.136358,0.702547,2.254609,2.957156
10999,0.140114,0.130799,0.705136,2.296338,3.001474
11199,0.139866,0.126209,0.712878,2.338074,3.050952
11399,0.140179,0.157730,0.715128,2.379823,3.094951
11599,0.140321,0.148395,0.717502,2.423361,3.140863
11799,0.139849,0.112478,0.719977,2.465052,3.185029
11999,0.139459,0.116429,0.722569,2.506737,3.229306
12199,0.139702,0.154301,0.730398,2.548473,3.278872
12399,0.140191,0.169991,0.732655,2.590133,3.322788
12599,0.139878,0.120474,0.735013,2.631774,3.366787
12799,0.139580,0.120799,0.737492,2.673464,3.410956
12999,0.138967,0.099759,0.740122,2.715134,3.455255
13199,0.138954,0.138094,0.748067,2.757003,3.505070
13399,0.138666,0.119678,0.750312,2.798631,3.548943
13599,0.138826,0.149545,0.752669,2.840334,3.593003
13799,0.139393,0.177942,0.755114,2.882044,3.637159
13999,0.139312,0.133707,0.757699,2.923687,3.681386
14199,0.139494,0.152263,0.765658,2.965514,3.731172
14399,0.139832,0.163839,0.767918,3.007334,3.775251
14599,0.139901,0.144860,0.770275,3.049235,3.819510
14799,0.139976,0.145421,0.772768,3.091035,3.863803
14999,0.140059,0.146242,0.775394,3.132971,3.908365
15199,0.140310,0.159125,0.783223,3.174775,3.957998
15399,0.140081,0.122689,0.785456,3.216482,4.001937
15599,0.140000,0.133721,0.787815,3.258304,4.046119
15799,0.140306,0.164177,0.790256,3.299999,4.090255
15999,0.140308,0.140500,0.792809,3.341692,4.134501
16199,0.139924,0.109195,0.798381,3.383525,4.181905
16399,0.139623,0.115204,0.800632,3.425369,4.226001
16599,0.139306,0.113315,0.802991,3.467125,4.270116
16799,0.138987,0.112573,0.805458,3.508903,4.314361
16999,0.138554,0.102112,0.808031,3.550726,4.358757
17199,0.138549,0.138132,0.813515,3.592599,4.406114
17399,0.138397,0.125330,0.815753,3.634215,4.449967
17599,0.138412,0.139769,0.818118,3.675875,4.493992
17799,0.138414,0.138587,0.820603,3.717586,4.538189
17999,0.138246,0.123228,0.823195,3.759357,4.582552
18199,0.137945,0.110858,0.828768,3.801183,4.629951
18399,0.137939,0.137437,0.831019,3.842974,4.673993
18599,0.137732,0.118658,0.833383,3.884601,4.717984
18799,0.137827,0.146647,0.835864,3.926440,4.762304
18999,0.137757,0.131165,0.838463,3.968151,4.806614
19199,0.137568,0.119619,0.843880,4.009896,4.853776
19399,0.137844,0.164386,0.846116,4.051677,4.897792
19599,0.137885,0.141869,0.848460,4.093359,4.941820
19799,0.137460,0.095839,0.850893,4.135169,4.986062
19999,0.137545,0.145926,0.853442,4.176975,5.030417
20199,0.137302,0.112947,0.859037,4.218763,5.077800
20399,0.137302,0.137392,0.861278,4.260394,5.121671
20599,0.137366,0.143862,0.863638,4.302030,5.165668
20799,0.137505,0.151827,0.866091,4.343762,5.209853
20999,0.137585,0.145848,0.868655,4.385433,5.254088
21199,0.137651,0.144659,0.874201,4.427237,5.301438
21399,0.137619,0.134183,0.876430,4.468983,5.345413
21599,0.137640,0.139929,0.878783,4.510847,5.389630
21799,0.137644,0.138082,0.881237,4.552654,5.433890
21999,0.137533,0.125405,0.883837,4.594404,5.478241
22199,0.137476,0.131195,0.889476,4.636453,5.525929
22399,0.137631,0.154855,0.891746,4.678527,5.570273
22599,0.137794,0.156089,0.894112,4.720497,5.614609
22799,0.137536,0.108300,0.896587,4.762463,5.659050
22999,0.137290,0.109273,0.899208,4.804467,5.703674
23199,0.137319,0.140650,0.904770,4.846440,5.751210
23399,0.137226,0.126441,0.907036,4.888358,5.795394
23599,0.137396,0.157332,0.909415,4.930249,5.839664
23799,0.137399,0.137673,0.911884,4.972202,5.884087
23999,0.137120,0.103900,0.914470,5.014102,5.928572
24199,0.137161,0.142098,0.920094,5.056076,5.976170
24399,0.137069,0.125918,0.922354,5.097863,6.020217
24599,0.137121,0.143517,0.924721,5.139710,6.064431
24799,0.137413,0.173375,0.927181,5.181566,6.108746
24999,0.137306,0.123961,0.929749,5.223368,6.153117
25199,0.137271,0.132886,0.935433,5.265295,6.200728
25399,0.137273,0.137609,0.937687,5.307083,6.244771
25599,0.137208,0.128978,0.940037,5.348828,6.288865
25799,0.137207,0.137072,0.942468,5.390684,6.333152
25999,0.137395,0.161597,0.945012,5.432509,6.377521
26199,0.137411,0.139520,0.952737,5.474435,6.427172
26399,0.137495,0.148490,0.954997,5.516180,6.471176
26599,0.137439,0.130028,0.957391,5.558348,6.515739
26799,0.137451,0.139062,0.959895,5.600200,6.560095
26999,0.137590,0.156257,0.962501,5.641982,6.604483
27199,0.137454,0.119014,0.970364,5.683937,6.654301
27399,0.137428,0.133897,0.972641,5.726170,6.698811
27599,0.137384,0.131374,0.975017,5.768267,6.743284
27799,0.137432,0.144100,0.977499,5.810422,6.787921
27999,0.137337,0.124011,0.980097,5.852710,6.832807
28199,0.137184,0.115772,0.987959,5.894663,6.882622
28399,0.137157,0.133368,0.990243,5.936785,6.927029
28599,0.137261,0.152124,0.992627,5.978811,6.971438
28799,0.137119,0.116807,0.995111,6.020908,7.016019
28999,0.137219,0.151566,0.997709,6.063011,7.060720
29199,0.137138,0.125433,1.005485,6.104985,7.110470
29399,0.137259,0.154876,1.007762,6.147240,7.155002
29599,0.137291,0.141992,1.010147,6.189295,7.199442
29799,0.137316,0.140994,1.012655,6.231346,7.244001
29999,0.137179,0.116776,1.015291,6.273571,7.288862
30199,0.137098,0.124966,1.023209,6.315493,7.338703
30399,0.137188,0.150734,1.025477,6.357484,7.382962
30599,0.137074,0.119738,1.027851,6.399661,7.427513
30799,0.137012,0.127584,1.030345,6.441777,7.472122
30999,0.136933,0.124812,1.032938,6.483871,7.516808
31199,0.137078,0.159578,1.041043,6.525842,7.566885
31399,0.136995,0.123950,1.043305,6.568059,7.611364
31599,0.136935,0.127539,1.045679,6.610280,7.655959
31799,0.137001,0.147364,1.048153,6.652493,7.700646
31999,0.136976,0.133083,1.050751,6.694825,7.745577
32199,0.137006,0.141773,1.058747,6.736880,7.795627
32399,0.137060,0.145777,1.061011,6.779157,7.840167
32599,0.137098,0.143263,1.063382,6.821464,7.884846
32799,0.137182,0.150788,1.065879,6.863762,7.929641
32999,0.137297,0.156211,1.068473,6.906236,7.974710
33199,0.137475,0.166792,1.076506,6.949013,8.025519
33399,0.137542,0.148683,1.078770,6.991621,8.070391
33599,0.137558,0.140294,1.081160,7.034234,8.115394
33799,0.137635,0.150566,1.083652,7.076884,8.160536
33999,0.137630,0.136719,1.086258,7.119528,8.205786
34199,0.137626,0.137026,1.094401,7.161821,8.256222
34399,0.137655,0.142637,1.096671,7.204344,8.301015
34599,0.137679,0.141699,1.099067,7.246989,8.346056
34799,0.137809,0.160314,1.101528,7.289420,8.390948
34999,0.137827,0.141057,1.104097,7.331999,8.436096
35199,0.137977,0.164237,1.112295,7.374365,8.486660
35399,0.137955,0.133949,1.114565,7.416932,8.531497
35599,0.138156,0.173731,1.116945,7.459381,8.576325
35799,0.138111,0.130131,1.119433,7.501887,8.621320
35999,0.138252,0.163591,1.122092,7.544439,8.666531
36199,0.138262,0.139956,1.130087,7.586989,8.717075
36399,0.138228,0.132225,1.132353,7.629658,8.762010
36599,0.138223,0.137173,1.134731,7.673853,8.808584
36799,0.138212,0.136318,1.137203,7.716382,8.853585
36999,0.138079,0.113499,1.139816,7.758987,8.898803
37199,0.137999,0.123202,1.147984,7.801335,8.949319
37399,0.138159,0.167963,1.150261,7.843756,8.994017
37599,0.138138,0.134122,1.152647,7.886805,9.039453
37799,0.138220,0.153765,1.155168,7.929549,9.084717
37999,0.138287,0.150890,1.157796,7.972042,9.129838
38199,0.138302,0.141192,1.165889,8.014439,9.180328
38399,0.138129,0.105086,1.168157,8.057033,9.225190
38599,0.138207,0.153121,1.170561,8.099572,9.270133
38799,0.138237,0.144027,1.173087,8.142101,9.315187
38999,0.138307,0.151906,1.175717,8.184698,9.360415
39199,0.138327,0.142268,1.183926,8.227115,9.411040
39399,0.138433,0.159102,1.186209,8.269620,9.455828
39599,0.138466,0.144996,1.188580,8.312153,9.500733
39799,0.138693,0.183610,1.191036,8.355019,9.546056
39999,0.138678,0.135865,1.193632,8.397552,9.591184
40199,0.138788,0.160768,1.201995,8.440334,9.642328
40399,0.138853,0.151913,1.204259,8.482843,9.687101
40599,0.138824,0.132890,1.206636,8.525357,9.731992
40799,0.138762,0.126168,1.209107,8.567874,9.776981
40999,0.138625,0.110778,1.211727,8.610454,9.822181
41199,0.138493,0.111437,1.217281,8.652650,9.869931
41399,0.138545,0.149267,1.219546,8.694886,9.914431
41599,0.138400,0.108245,1.221920,8.736979,9.958899
41799,0.138266,0.110540,1.224396,8.779103,10.003499
41999,0.138229,0.130454,1.227003,8.821237,10.048240
42199,0.138131,0.117428,1.232472,8.863390,10.095862
42399,0.138164,0.145233,1.234728,8.905590,10.140318
42599,0.138075,0.119175,1.237105,8.947883,10.184988
42799,0.137962,0.113829,1.239593,8.990106,10.229699
42999,0.138022,0.150818,1.242218,9.032304,10.274522
43199,0.137981,0.129237,1.247814,9.074430,10.322244
43399,0.138020,0.146417,1.250075,9.116623,10.366699
43599,0.137945,0.121778,1.252448,9.158730,10.411178
43799,0.137953,0.139549,1.254952,9.200876,10.455828
43999,0.137923,0.131520,1.257583,9.243064,10.500647
44199,0.137949,0.143632,1.263142,9.285206,10.548348
44399,0.137838,0.113246,1.265411,9.327273,10.592684
44599,0.137665,0.099199,1.267799,9.369416,10.637216
44799,0.137610,0.125359,1.270302,9.411740,10.682041
44999,0.137549,0.123851,1.272922,9.454007,10.726929
45199,0.137419,0.108258,1.278514,9.496318,10.774832
45399,0.137299,0.110275,1.280775,9.538498,10.819273
45599,0.137205,0.115882,1.283153,9.580699,10.863852
45799,0.137130,0.119857,1.285645,9.622949,10.908594
45999,0.137124,0.135731,1.288253,9.665203,10.953456
46199,0.137138,0.140404,1.293968,9.707514,11.001482
46399,0.137047,0.116013,1.296225,9.749693,11.045918
46599,0.136953,0.115295,1.298598,9.792033,11.090631
46799,0.136888,0.121741,1.301083,9.834312,11.135395
46999,0.137032,0.170612,1.303680,9.876615,11.180296
47199,0.137051,0.141495,1.309355,9.918775,11.228130
47399,0.136893,0.099771,1.311618,9.960944,11.272562
47599,0.136849,0.126331,1.313990,10.003013,11.317003
47799,0.136781,0.120674,1.316497,10.045143,11.361640
47999,0.136734,0.125485,1.319117,10.087353,11.406470
48199,0.136753,0.141142,1.324734,10.129519,11.454253
48399,0.136744,0.134648,1.326989,10.171683,11.498672
48599,0.136794,0.148952,1.329360,10.213831,11.543191
48799,0.136730,0.121027,1.331859,10.256133,11.587992
48999,0.136707,0.131122,1.334477,10.298532,11.633008
49199,0.136621,0.115536,1.340100,10.340724,11.680824
49399,0.136561,0.121844,1.342363,10.382992,11.725354
49599,0.136512,0.124490,1.344753,10.425398,11.770151
49799,0.136454,0.122007,1.347248,10.467596,11.814844
49999,0.136460,0.137948,1.349845,10.509783,11.859628
50199,0.136343,0.107089,1.355534,10.552061,11.907595
50399,0.136362,0.141162,1.357798,10.594090,11.951887
50599,0.136262,0.111089,1.360182,10.636120,11.996303
50799,0.136263,0.136399,1.362646,10.678291,12.040937
50999,0.136257,0.134827,1.365227,10.720405,12.085632
51199,0.136246,0.133551,1.372912,10.762445,12.135357
51399,0.136249,0.136867,1.375187,10.804515,12.179701
51599,0.136305,0.150759,1.377562,10.846575,12.224137
51799,0.136266,0.126197,1.380020,10.888643,12.268663
51999,0.136230,0.126979,1.382582,10.930745,12.313327
52199,0.136103,0.102939,1.390411,10.972738,12.363150
52399,0.136078,0.129547,1.392678,11.014746,12.407424
52599,0.136125,0.148395,1.395058,11.057030,12.452087
52799,0.136121,0.135122,1.397504,11.099217,12.496721
52999,0.136070,0.122775,1.400065,11.141369,12.541435
53199,0.136106,0.145479,1.407916,11.183669,12.591585
53399,0.136208,0.163485,1.410203,11.226255,12.636458
53599,0.136259,0.149678,1.412594,11.268479,12.681073
53799,0.136225,0.127127,1.415071,11.310768,12.725839
53999,0.136239,0.140183,1.417671,11.352980,12.770650
54199,0.136309,0.155256,1.425746,11.394963,12.820709
54399,0.136232,0.115321,1.428018,11.437025,12.865043
54599,0.136144,0.112192,1.430390,11.479074,12.909464
54799,0.136157,0.139541,1.432842,11.521283,12.954125
54999,0.136068,0.111813,1.435401,11.563397,12.998798
55199,0.136040,0.128441,1.443416,11.605322,13.048738
55399,0.136094,0.150778,1.445673,11.647148,13.092822
55599,0.136093,0.135879,1.448041,11.689089,13.137130
55799,0.136150,0.151887,1.450514,11.730986,13.181500
55999,0.136123,0.128726,1.453091,11.772884,13.225976
56199,0.136109,0.132227,1.461045,11.814878,13.275923
56399,0.136185,0.157634,1.463291,11.856760,13.320051
56599,0.136204,0.141368,1.465652,11.898702,13.364354
56799,0.136240,0.146544,1.468104,11.940681,13.408785
56999,0.136237,0.135213,1.470662,11.982659,13.453321
57199,0.136304,0.155609,1.478561,12.024640,13.503201
57399,0.136413,0.167454,1.480822,12.066789,13.547611
57599,0.136371,0.124432,1.483193,12.108939,13.592133
57799,0.136433,0.154231,1.485653,12.151103,13.636756
57999,0.136497,0.155068,1.488221,12.193372,13.681593
58199,0.136498,0.136641,1.496309,12.235445,13.731754
58399,0.136521,0.143276,1.498569,12.277573,13.776142
58599,0.136573,0.151722,1.500973,12.319779,13.820752
58799,0.136657,0.161371,1.503468,12.361986,13.865454
58999,0.136667,0.139417,1.506070,12.404116,13.910186
59199,0.136719,0.152033,1.514187,12.446322,13.960509
59399,0.136848,0.175213,1.516442,12.488433,14.004875
59599,0.137016,0.186953,1.518832,12.530802,14.049634
59799,0.137036,0.142790,1.521295,12.573113,14.094408
59999,0.137041,0.138575,1.523852,12.615330,14.139182
60199,0.137010,0.127932,1.531897,12.657518,14.189416
60399,0.137018,0.139310,1.534165,12.699855,14.234020
60599,0.137033,0.141450,1.536545,12.742121,14.278667
60799,0.137007,0.129136,1.539028,12.784383,14.323411
60999,0.136973,0.126867,1.541619,12.826718,14.368337
61199,0.137040,0.157319,1.549892,12.869089,14.418981
61399,0.137018,0.130209,1.552160,12.911331,14.463491
61599,0.137069,0.152842,1.554564,12.953549,14.508113
61799,0.137108,0.149086,1.557044,12.995900,14.552944
61999,0.137096,0.133388,1.559628,13.038179,14.597807
62199,0.137077,0.131136,1.567550,13.080354,14.647904
62399,0.137083,0.139003,1.569799,13.122583,14.692382
62599,0.137161,0.161457,1.572162,13.164813,14.736975
62799,0.137176,0.142007,1.574616,13.207135,14.781751
62999,0.137386,0.203242,1.577179,13.249428,14.826607
63199,0.137359,0.128689,1.585519,13.291548,14.877067
63399,0.137427,0.158998,1.587778,13.333769,14.921546
63599,0.137540,0.173434,1.590152,13.376141,14.966292
63799,0.137558,0.143172,1.592639,13.418398,15.011037
63999,0.137568,0.140918,1.595238,13.460625,15.055863
64199,0.137559,0.134660,1.603545,13.502865,15.106410
64399,0.137642,0.164150,1.605805,13.545140,15.150945
64599,0.137695,0.154711,1.608171,13.587443,15.195614
64799,0.137741,0.152866,1.610669,13.629821,15.240490
64999,0.137818,0.162561,1.613299,13.672139,15.285438
65199,0.137881,0.158537,1.621624,13.714359,15.335982
65399,0.137869,0.134003,1.623877,13.756714,15.380591
65599,0.137853,0.132621,1.626234,13.799022,15.425256
65799,0.137956,0.171670,1.628726,13.841327,15.470053
65999,0.137958,0.138454,1.631307,13.883663,15.514971
66199,0.137839,0.098600,1.636714,13.925644,15.562358
66399,0.137844,0.139517,1.638973,13.967552,15.606525
66599,0.137730,0.100059,1.641344,14.009653,15.650997
66799,0.137692,0.125061,1.643840,14.051704,15.695543
66999,0.137644,0.121309,1.646430,14.093718,15.740148
67199,0.137535,0.101087,1.651965,14.135667,15.787632
67399,0.137503,0.126762,1.654216,14.177586,15.831803
67599,0.137461,0.123377,1.656591,14.219459,15.876050
67799,0.137411,0.120352,1.659057,14.261294,15.920351
67999,0.137327,0.109101,1.661642,14.303212,15.964854
68199,0.137248,0.110311,1.667233,14.345062,16.012294
68399,0.137269,0.144481,1.669500,14.386924,16.056424
68599,0.137240,0.127139,1.671876,14.428816,16.100692
68799,0.137177,0.115685,1.674400,14.470755,16.145155
68999,0.137148,0.127289,1.677005,14.512870,16.189876
69199,0.137090,0.117046,1.682569,14.554934,16.237503
69399,0.136993,0.103396,1.684833,14.596952,16.281785
69599,0.136984,0.133742,1.687202,14.639213,16.326414
69799,0.136987,0.137952,1.689655,14.681259,16.370914
69999,0.136975,0.133055,1.692235,14.723276,16.415511
70199,0.136890,0.107171,1.697709,14.765498,16.463207
70399,0.136858,0.125332,1.699962,14.807550,16.507512
70599,0.136856,0.136366,1.702334,14.849598,16.551933
70799,0.136789,0.113093,1.704802,14.891615,16.596417
70999,0.136869,0.165005,1.707384,14.933660,16.641044
71199,0.136878,0.140108,1.712952,14.975715,16.688667
71399,0.136905,0.146568,1.715201,15.017727,16.732928
71599,0.136918,0.141738,1.717576,15.059668,16.777244
71799,0.136828,0.104499,1.720026,15.101645,16.821671
71999,0.136742,0.105856,1.722605,15.143699,16.866304
72199,0.136731,0.132656,1.728248,15.185688,16.913936
72399,0.136717,0.131864,1.730537,15.227680,16.958217
72599,0.136689,0.126331,1.732905,15.269691,17.002595
72799,0.136607,0.106977,1.735377,15.311826,17.047204
72999,0.136607,0.136629,1.737966,15.353886,17.091852
73199,0.136521,0.105105,1.743602,15.395886,17.139489
73399,0.136427,0.101929,1.745861,15.437932,17.183794
73599,0.136444,0.142794,1.748243,15.480062,17.228305
73799,0.136415,0.125741,1.750705,15.522241,17.272946
73999,0.136410,0.134733,1.753280,15.564336,17.317616
74199,0.136445,0.149408,1.758964,15.606299,17.365264
74399,0.136394,0.117149,1.761228,15.648487,17.409715
74599,0.136394,0.136382,1.763597,15.690596,17.454193
74799,0.136404,0.140437,1.766051,15.732817,17.498868
74999,0.136428,0.145264,1.768621,15.774940,17.543562
75199,0.136414,0.131096,1.774199,15.816893,17.591092
75399,0.136456,0.152466,1.776461,15.859014,17.635475
75599,0.136445,0.131987,1.778818,15.901080,17.679897
75799,0.136448,0.137777,1.781270,15.943215,17.724485
75999,0.136458,0.140207,1.783846,15.985282,17.769128
76199,0.136439,0.129319,1.791534,16.027613,17.819147
76399,0.136491,0.156260,1.793805,16.069750,17.863555
76599,0.136534,0.152916,1.796193,16.111876,17.908069
76799,0.136574,0.151993,1.798661,16.153991,17.952652
76999,0.136464,0.093931,1.801253,16.196169,17.997422
77199,0.136463,0.136177,1.809137,16.238229,18.047366
77399,0.136474,0.140784,1.811420,16.280529,18.091949
77599,0.136452,0.128035,1.813815,16.322872,18.136687
77799,0.136377,0.107385,1.816291,16.365013,18.181304
77999,0.136364,0.131180,1.818880,16.407148,18.226027
78199,0.136425,0.159997,1.826741,16.449341,18.276082
78399,0.136446,0.144884,1.829001,16.491610,18.320611
78599,0.136466,0.144164,1.831397,16.534083,18.365480
78799,0.136428,0.121659,1.833892,16.576340,18.410233
78999,0.136530,0.176670,1.836525,16.618549,18.455074
79199,0.136487,0.119386,1.844343,16.660733,18.505076
79399,0.136513,0.146730,1.846619,16.702860,18.549479
79599,0.136550,0.151436,1.849004,16.744976,18.593981
79799,0.136553,0.137902,1.851501,16.787149,18.638650
79999,0.136575,0.145156,1.854118,16.829355,18.683473
80199,0.136504,0.107919,1.862161,16.871419,18.733580
80399,0.136542,0.151903,1.864421,16.913542,18.777963
80599,0.136638,0.175390,1.866793,16.955582,18.822375
80799,0.136725,0.171549,1.869253,16.997687,18.866940
80999,0.136729,0.138491,1.871831,17.039998,18.911829
81199,0.136688,0.119960,1.879841,17.082106,18.961948
81399,0.136705,0.143558,1.882097,17.124236,19.006333
81599,0.136767,0.162192,1.884473,17.166454,19.050927
81799,0.136749,0.129507,1.886944,17.208664,19.095608
81999,0.136782,0.149965,1.889534,17.250884,19.140418
82199,0.136792,0.141122,1.897613,17.293214,19.190827
82399,0.136811,0.144591,1.899867,17.335440,19.235307
82599,0.136868,0.160431,1.902237,17.377794,19.280032
82799,0.136883,0.142805,1.904704,17.420015,19.324718
82999,0.136862,0.128313,1.907285,17.462263,19.369548
83199,0.136949,0.173280,1.915180,17.504489,19.419669
83399,0.136999,0.157762,1.917469,17.546646,19.464115
83599,0.137077,0.169429,1.919845,17.588834,19.508679
83799,0.137069,0.133597,1.922312,17.631140,19.553452
83999,0.137029,0.120588,1.924885,17.673386,19.598271
84199,0.137065,0.152029,1.932991,17.715605,19.648596
84399,0.137089,0.147340,1.935267,17.757852,19.693119
84599,0.137125,0.152236,1.937649,17.800029,19.737678
84799,0.137082,0.118762,1.940106,17.842349,19.782455
84999,0.137056,0.126163,1.942665,17.884632,19.827298
85199,0.137034,0.127523,1.950775,17.926796,19.877572
85399,0.137021,0.131522,1.953034,17.968985,19.922018
85599,0.136991,0.124185,1.955427,18.011339,19.966766
85799,0.137014,0.146797,1.957890,18.053520,20.011410
85999,0.136935,0.103210,1.960506,18.095814,20.056319
86199,0.137020,0.173341,1.968806,18.137932,20.106738
86399,0.137072,0.159470,1.971061,18.180140,20.151201
86599,0.137035,0.121228,1.973431,18.222331,20.195762
86799,0.137015,0.128420,1.975903,18.264517,20.240420
86999,0.137014,0.136407,1.978508,18.306859,20.285366
87199,0.137054,0.154530,1.986748,18.349274,20.336022
87399,0.137024,0.124130,1.989020,18.391458,20.380478
87599,0.137021,0.135594,1.991424,18.433801,20.425225
87799,0.137043,0.146504,1.993899,18.476034,20.469934
87999,0.137043,0.137387,1.996486,18.518374,20.514860
88199,0.137111,0.166966,2.004787,18.560597,20.565384
88399,0.137148,0.153228,2.007060,18.602867,20.609927
88599,0.137154,0.139905,2.009443,18.645197,20.654640
88799,0.137245,0.177373,2.011904,18.687483,20.699387
88999,0.137343,0.181094,2.014492,18.729770,20.744263
89199,0.137321,0.127340,2.022534,18.771870,20.794405
89399,0.137386,0.166343,2.024794,18.814117,20.838911
89599,0.137398,0.143147,2.027156,18.856411,20.883567
89799,0.137455,0.162989,2.029602,18.898747,20.928349
89999,0.137471,0.144469,2.032159,18.941085,20.973244
90199,0.137520,0.159553,2.040515,18.983241,21.023757
90399,0.137608,0.177369,2.042779,19.025589,21.068368
90599,0.137668,0.164520,2.045154,19.067934,21.113088
90799,0.137709,0.156557,2.047626,19.110309,21.157935
90999,0.137728,0.146141,2.050209,19.152558,21.202767
91199,0.137682,0.116677,2.055741,19.194493,21.250234
91399,0.137699,0.145861,2.058002,19.236487,21.294489
91599,0.137694,0.134990,2.060373,19.278516,21.338888
91799,0.137682,0.132476,2.062842,19.320525,21.383367
91999,0.137658,0.126599,2.065473,19.362552,21.428025
92199,0.137624,0.121777,2.070979,19.404602,21.475580
92399,0.137618,0.135180,2.073244,19.446532,21.519777
92599,0.137606,0.131871,2.075623,19.488578,21.564201
92799,0.137546,0.109593,2.078105,19.530643,21.608748
92999,0.137521,0.126041,2.080712,19.572682,21.653394
93199,0.137493,0.124687,2.086252,19.614599,21.700851
93399,0.137461,0.122417,2.088506,19.656480,21.744986
93599,0.137459,0.136635,2.090859,19.698472,21.789331
93799,0.137410,0.114507,2.093293,19.740483,21.833776
93999,0.137411,0.137696,2.095865,19.782549,21.878414
94199,0.137424,0.143810,2.101463,19.824467,21.925930
94399,0.137401,0.126442,2.103718,19.866521,21.970240
