# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_incremental1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
8999,0.163315,0.153130,0.667675,1.878715,2.546390
9199,0.163205,0.158249,0.675446,1.920505,2.595950
9399,0.163625,0.182938,0.677736,1.962340,2.640076
9599,0.164448,0.203123,0.680138,2.004137,2.684275
9799,0.164217,0.153158,0.682630,2.045899,2.728529
9999,0.163664,0.136548,0.685224,2.087646,2.772870
10199,0.163858,0.173539,0.693036,2.129573,2.822610
10399,0.164135,0.178298,0.695313,2.171395,2.866708
10599,0.164138,0.164293,0.697687,2.213163,2.910850
10799,0.164141,0.164264,0.700178,2.254958,2.955136
10999,0.163669,0.138216,0.702789,2.296741,2.999529
11199,0.163517,0.155150,0.710784,2.340198,3.050983
11399,0.163266,0.149195,0.713069,2.382056,3.095125
11599,0.163526,0.178347,0.715441,2.423789,3.139230
11799,0.163598,0.167758,0.717931,2.465559,3.183490
11999,0.163120,0.134960,0.720563,2.507286,3.227849
12199,0.163155,0.165201,0.728325,2.549260,3.277585
12399,0.163062,0.157391,0.730599,2.590964,3.321563
12599,0.163078,0.164110,0.732990,2.632724,3.365714
12799,0.162834,0.147436,0.735512,2.674507,3.410020
12999,0.162631,0.149648,0.738140,2.716351,3.454491
13199,0.162693,0.166730,0.745947,2.758144,3.504091
13399,0.162635,0.158788,0.748234,2.799869,3.548102
13599,0.162573,0.158406,0.750627,2.841552,3.592179
13799,0.162413,0.151592,0.753156,2.883283,3.636439
13999,0.162257,0.151459,0.755803,2.924996,3.680799
14199,0.162678,0.192123,0.763807,2.966817,3.730624
14399,0.162407,0.143181,0.766082,3.008595,3.774677
14599,0.162264,0.151969,0.768488,3.050376,3.818863
14799,0.162287,0.163994,0.770984,3.092150,3.863134
14999,0.162212,0.156662,0.773591,3.133955,3.907547
15199,0.162309,0.169558,0.781545,3.175778,3.957322
15399,0.162130,0.148527,0.783815,3.217710,4.001525
15599,0.162428,0.185368,0.786189,3.259523,4.045711
15799,0.162094,0.136078,0.788686,3.301398,4.090084
15999,0.162085,0.161384,0.791284,3.343226,4.134510
16199,0.161839,0.142159,0.825079,3.385380,4.210459
16399,0.161741,0.153751,0.827335,3.427273,4.254608
16599,0.161597,0.149847,0.829690,3.469219,4.298909
16799,0.161865,0.184100,0.832164,3.511278,4.343441
16999,0.161991,0.172552,0.834767,3.553242,4.388009
17199,0.162046,0.166753,0.842438,3.595279,4.437717
17399,0.162184,0.174037,0.844706,3.637286,4.481993
17599,0.162176,0.161440,0.847081,3.679363,4.526444
17799,0.162223,0.166377,0.849585,3.721340,4.570925
17999,0.161954,0.138032,0.852196,3.763329,4.615525
18199,0.161702,0.138966,0.860134,3.805300,4.665434
18399,0.161446,0.138169,0.862393,3.847277,4.709671
18599,0.161489,0.165483,0.864753,3.889459,4.754212
18799,0.161379,0.151161,0.867234,3.931455,4.798689
18999,0.161321,0.155882,0.869819,3.973561,4.843380
19199,0.161134,0.143346,0.877825,4.015992,4.893817
19399,0.161054,0.153316,0.880105,4.058409,4.938514
19599,0.161042,0.159915,0.882480,4.100903,4.983383
19799,0.160961,0.153033,0.884966,4.143189,5.028155
19999,0.160968,0.161673,0.887569,4.185498,5.073067
20199,0.160624,0.126154,0.895573,4.227921,5.123494
20399,0.160786,0.177144,0.897855,4.270011,5.167865
20599,0.160811,0.163405,0.900234,4.312187,5.212421
20799,0.161071,0.187805,0.902745,4.354454,5.257199
20999,0.161104,0.164538,0.905380,4.396659,5.302039
21199,0.160809,0.129866,0.913514,4.438784,5.352297
21399,0.160814,0.161382,0.915794,4.480923,5.396716
21599,0.160627,0.140611,0.918181,4.523095,5.441276
21799,0.160554,0.152630,0.920630,4.565175,5.485805
21999,0.160224,0.124271,0.923232,4.607350,5.530582
22199,0.160073,0.143473,0.931434,4.649490,5.580924
22399,0.160076,0.160437,0.933712,4.691678,5.625390
22599,0.160296,0.184875,0.936085,4.733844,5.669929
22799,0.160480,0.181310,0.938549,4.775980,5.714529
22999,0.160398,0.151038,0.941190,4.818167,5.759358
23199,0.160258,0.144163,0.949181,4.860341,5.809521
23399,0.160342,0.170123,0.951447,4.902410,5.853856
23599,0.160548,0.184604,0.953836,4.944604,5.898441
23799,0.160437,0.147329,0.956341,4.986940,5.943281
23999,0.160481,0.165684,0.958971,5.029232,5.988202
24199,0.160429,0.154257,0.967228,5.071534,6.038762
24399,0.160441,0.161909,0.969508,5.113857,6.083365
24599,0.160461,0.162932,0.971897,5.156241,6.128138
24799,0.160577,0.174784,0.974357,5.198540,6.172898
24999,0.160736,0.180399,0.976962,5.240884,6.217846
25199,0.160714,0.157994,0.985136,5.283136,6.268272
25399,0.160873,0.180909,0.987401,5.325374,6.312775
25599,0.160844,0.157217,0.989790,5.367635,6.357425
25799,0.160913,0.169654,0.992266,5.409906,6.402171
25999,0.160877,0.156315,0.994915,5.455014,6.449929
26199,0.160802,0.151040,1.003114,5.497419,6.500533
26399,0.160982,0.184529,1.005401,5.539669,6.545070
26599,0.161025,0.166703,1.007807,5.581928,6.589735
26799,0.160962,0.152605,1.010327,5.624236,6.634563
26999,0.161189,0.191542,1.012951,5.666586,6.679536
27199,0.161166,0.158071,1.021324,5.708845,6.730169
27399,0.161180,0.163114,1.023602,5.751146,6.774748
27599,0.161057,0.144244,1.025999,5.793407,6.819407
27799,0.161118,0.169566,1.028479,5.835621,6.864100
27999,0.161004,0.145126,1.031077,5.877924,6.909001
28199,0.160997,0.159968,1.039410,5.920352,6.959762
28399,0.161077,0.172402,1.041705,5.962805,7.004510
28599,0.161092,0.163226,1.044097,6.005232,7.049329
28799,0.161131,0.166637,1.046595,6.047743,7.094338
28999,0.161042,0.148249,1.049203,6.090259,7.139462
29199,0.160977,0.151652,1.057515,6.132556,7.190071
29399,0.160860,0.143762,1.059781,6.174869,7.234650
29599,0.160881,0.163853,1.062172,6.217244,7.279417
29799,0.160987,0.176718,1.064676,6.259576,7.324251
29999,0.161229,0.197260,1.067304,6.301920,7.369224
30199,0.161415,0.189333,1.075754,6.344153,7.419907
30399,0.161567,0.184606,1.078034,6.386397,7.464431
30599,0.161788,0.195312,1.080430,6.428598,7.509028
30799,0.161873,0.174856,1.082952,6.470883,7.553834
30999,0.161908,0.167338,1.085565,6.513147,7.598712
31199,0.162011,0.177980,1.093852,6.555428,7.649280
31399,0.162060,0.169744,1.096121,6.597828,7.693949
31599,0.162223,0.187749,1.098521,6.640225,7.738746
31799,0.162438,0.196398,1.101016,6.682699,7.783715
31999,0.162377,0.152716,1.103609,6.725029,7.828638
32199,0.162323,0.153723,1.137452,6.767434,7.904886
32399,0.162251,0.150632,1.139726,6.809679,7.949405
32599,0.162020,0.124524,1.142105,6.851944,7.994049
32799,0.162078,0.171514,1.144607,6.894256,8.038863
32999,0.162035,0.155120,1.147234,6.936670,8.083904
33199,0.161993,0.155046,1.155103,6.978774,8.133876
33399,0.162025,0.167284,1.157368,7.020885,8.178253
33599,0.161931,0.146176,1.159731,7.062987,8.222719
33799,0.161859,0.149891,1.162207,7.105157,8.267364
33999,0.161968,0.180286,1.164815,7.147255,8.312070
34199,0.162138,0.191045,1.172761,7.189632,8.362394
34399,0.162155,0.165164,1.175041,7.231840,8.406882
34599,0.162094,0.151527,1.177422,7.274088,8.451510
34799,0.162047,0.153890,1.179895,7.316298,8.496194
34999,0.162024,0.157959,1.182496,7.358534,8.541031
35199,0.161883,0.137293,1.190496,7.401052,8.591548
35399,0.161935,0.171071,1.192761,7.443284,8.636045
35599,0.162050,0.182382,1.195136,7.485630,8.680766
35799,0.162139,0.177974,1.197612,7.527958,8.725569
35999,0.162050,0.146243,1.200194,7.570317,8.770511
36199,0.162060,0.163823,1.209396,7.612584,8.821980
36399,0.161958,0.143515,1.211662,7.654843,8.866506
36599,0.161938,0.158180,1.214024,7.697005,8.911029
36799,0.161887,0.152549,1.216500,7.739242,8.955742
36999,0.161819,0.149316,1.219072,7.781478,9.000550
37199,0.161943,0.184970,1.227167,7.823702,9.050869
37399,0.161827,0.140155,1.229434,7.865874,9.095308
37599,0.161637,0.126251,1.231799,7.907992,9.139792
37799,0.161727,0.178623,1.234264,7.950113,9.184377
37999,0.161717,0.159773,1.236848,7.992334,9.229182
38199,0.161639,0.146904,1.244912,8.034564,9.279476
38399,0.161496,0.134115,1.247181,8.076752,9.323933
38599,0.161550,0.171977,1.249555,8.118926,9.368481
38799,0.161481,0.148013,1.252033,8.161261,9.413294
38999,0.161622,0.189074,1.254611,8.203431,9.458043
39199,0.161583,0.153988,1.262709,8.245779,9.508488
39399,0.161576,0.160099,1.264966,8.287939,9.552904
39599,0.161661,0.178460,1.267339,8.330052,9.597391
39799,0.161716,0.172616,1.269814,8.372166,9.641981
39999,0.161935,0.205512,1.272387,8.414311,9.686698
40199,0.161944,0.163840,1.280571,8.456459,9.737030
40399,0.161953,0.163605,1.282848,8.498677,9.781525
40599,0.161988,0.169040,1.285241,8.540864,9.826105
40799,0.161972,0.158791,1.287721,8.583098,9.870819
40999,0.161935,0.154400,1.290298,8.625391,9.915689
41199,0.161999,0.175175,1.298567,8.667884,9.966450
41399,0.162110,0.184907,1.300844,8.710210,10.011055
41599,0.162215,0.183872,1.303234,8.752556,10.055790
41799,0.162174,0.153646,1.305720,8.794848,10.100568
41999,0.162203,0.168322,1.308327,8.837169,10.145495
42199,0.162246,0.171310,1.316573,8.879393,10.195966
42399,0.162186,0.149529,1.318861,8.921627,10.240487
42599,0.162238,0.173262,1.321239,8.963773,10.285012
42799,0.162159,0.145425,1.323740,9.005923,10.329663
42999,0.162254,0.182505,1.326347,9.048248,10.374595
43199,0.162236,0.158434,1.334645,9.090589,10.425234
43399,0.162282,0.172077,1.336919,9.132959,10.469878
43599,0.162272,0.160087,1.339316,9.175245,10.514561
43799,0.162404,0.191290,1.341782,9.217557,10.559339
43999,0.162559,0.196409,1.344386,9.259945,10.604331
44199,0.162531,0.156402,1.352569,9.302295,10.654864
44399,0.162460,0.146840,1.354846,9.344650,10.699497
44599,0.162528,0.177503,1.357242,9.387012,10.744255
44799,0.162476,0.150942,1.359726,9.429424,10.789151
44999,0.162413,0.148280,1.362318,9.471830,10.834147
45199,0.162454,0.171795,1.370674,9.514203,10.884878
45399,0.162446,0.160585,1.372952,9.556403,10.929355
45599,0.162368,0.144691,1.375333,9.598689,10.974022
45799,0.162367,0.162185,1.377821,9.640960,11.018780
45999,0.162508,0.194762,1.380423,9.683355,11.063778
46199,0.162370,0.130613,1.388803,9.725753,11.114557
46399,0.162348,0.157183,1.391069,9.768041,11.159109
46599,0.162465,0.189759,1.393447,9.810393,11.203840
46799,0.162479,0.165627,1.395925,9.852726,11.248651
46999,0.162509,0.169590,1.398508,9.895078,11.293585
47199,0.162483,0.156251,1.406987,9.937409,11.344396
47399,0.162618,0.194651,1.409260,9.979791,11.389051
47599,0.162599,0.158090,1.411622,10.022153,11.433775
47799,0.162537,0.147775,1.414100,10.064530,11.478630
47999,0.162533,0.161425,1.416684,10.106922,11.523606
48199,0.162588,0.175726,1.450590,10.149291,11.599881
48399,0.162632,0.173451,1.452850,10.191517,11.644367
48599,0.162478,0.124998,1.455213,10.233709,11.688922
48799,0.162328,0.125900,1.457699,10.275969,11.733668
48999,0.162218,0.135580,1.460310,10.318275,11.778584
49199,0.162296,0.181340,1.468141,10.360574,11.828715
49399,0.162291,0.161079,1.470395,10.402721,11.873117
49599,0.162388,0.186395,1.472767,10.444893,11.917660
49799,0.162447,0.177017,1.475232,10.487067,11.962300
49999,0.162385,0.146867,1.477840,10.529272,12.007111
50199,0.162298,0.140569,1.485995,10.571768,12.057762
50399,0.162307,0.164512,1.488247,10.613902,12.102148
50599,0.162284,0.156643,1.490613,10.656086,12.146699
50799,0.162094,0.113931,1.493087,10.698588,12.191675
50999,0.162053,0.151758,1.495667,10.740844,12.236511
51199,0.162030,0.156165,1.503638,10.783179,12.286818
51399,0.161949,0.141057,1.505925,10.825372,12.331297
51599,0.161869,0.141355,1.508306,10.867611,12.375917
51799,0.161853,0.157704,1.510782,10.909858,12.420639
51999,0.161892,0.171904,1.513381,10.952167,12.465548
52199,0.161897,0.163420,1.521476,10.994477,12.515953
52399,0.161776,0.130012,1.523748,11.036851,12.560599
52599,0.161802,0.168794,1.526142,11.079107,12.605249
52799,0.161924,0.193862,1.528628,11.121438,12.650066
52999,0.161795,0.127790,1.531251,11.163772,12.695024
53199,0.161677,0.130374,1.539372,11.205999,12.745371
53399,0.161678,0.162048,1.541641,11.248305,12.789945
53599,0.161650,0.154219,1.544007,11.290476,12.834483
53799,0.161594,0.146403,1.546488,11.332844,12.879332
53999,0.161706,0.191812,1.549076,11.375088,12.924164
54199,0.161748,0.173283,1.557170,11.417448,12.974619
54399,0.161687,0.145026,1.559426,11.459645,13.019071
54599,0.161640,0.148834,1.561792,11.501864,13.063656
54799,0.161690,0.175339,1.564293,11.544148,13.108441
54999,0.161701,0.164829,1.566909,11.586376,13.153285
55199,0.161683,0.156692,1.575178,11.628671,13.203849
55399,0.161638,0.149159,1.577432,11.670862,13.248294
55599,0.161593,0.149064,1.579803,11.713098,13.292902
55799,0.161504,0.136736,1.582302,11.755297,13.337598
55999,0.161456,0.148211,1.584916,11.797581,13.382496
56199,0.161407,0.147552,1.593272,11.839867,13.433139
56399,0.161320,0.137090,1.595532,11.882098,13.477630
56599,0.161330,0.163912,1.597888,11.924809,13.522697
56799,0.161248,0.138031,1.600369,11.967120,13.567489
56999,0.161156,0.135108,1.602962,12.009358,13.612320
57199,0.161232,0.182956,1.611276,12.051665,13.662940
57399,0.161198,0.151579,1.613515,12.093846,13.707361
57599,0.161225,0.168790,1.615874,12.136182,13.752056
57799,0.161207,0.156121,1.618366,12.178459,13.796825
57999,0.161188,0.155603,1.620969,12.220814,13.841783
58199,0.161205,0.166092,1.629310,12.263210,13.892519
58399,0.161145,0.143901,1.631572,12.305526,13.937098
58599,0.161081,0.142261,1.633963,12.347861,13.981824
58799,0.160995,0.135812,1.636447,12.390171,14.026618
58999,0.161068,0.182582,1.639034,12.432533,14.071568
59199,0.161149,0.184998,1.647591,12.475324,14.122916
59399,0.161266,0.195943,1.649834,12.517765,14.167599
59599,0.161274,0.163648,1.652205,12.560004,14.212210
59799,0.161226,0.146930,1.654684,12.602285,14.256969
59999,0.161165,0.142753,1.657277,12.644547,14.301825
60199,0.161263,0.190872,1.665709,12.687040,14.352750
60399,0.161368,0.192783,1.667965,12.729473,14.397439
60599,0.161383,0.166161,1.670349,12.771977,14.442326
60799,0.161390,0.163240,1.672822,12.814490,14.487312
60999,0.161454,0.181140,1.675434,12.856971,14.532405
61199,0.161478,0.168837,1.683983,12.899297,14.583280
61399,0.161431,0.146824,1.686224,12.941725,14.627949
61599,0.161392,0.149575,1.688575,12.984027,14.672601
61799,0.161434,0.174392,1.691012,13.026342,14.717354
61999,0.161447,0.165282,1.693577,13.068732,14.762309
62199,0.161501,0.178277,1.702129,13.111118,14.813246
62399,0.161476,0.153687,1.704376,13.153452,14.857828
62599,0.161507,0.171315,1.706737,13.195893,14.902629
62799,0.161591,0.187737,1.709234,13.238294,14.947528
62999,0.161709,0.198872,1.711846,13.280799,14.992645
63199,0.161770,0.180985,1.720391,13.323180,15.043572
63399,0.161802,0.171981,1.722641,13.365483,15.088124
63599,0.161759,0.147916,1.725002,13.407863,15.132865
63799,0.161863,0.195121,1.727464,13.450332,15.177796
63999,0.161882,0.167746,1.730008,13.492711,15.222719
64199,0.161951,0.184209,1.764029,13.535210,15.299238
64399,0.161919,0.151532,1.766275,13.577333,15.343608
64599,0.161847,0.138860,1.768633,13.619575,15.388208
64799,0.161855,0.164415,1.771092,13.661704,15.432796
64999,0.161852,0.160761,1.773666,13.703860,15.477526
65199,0.161801,0.145284,1.781591,13.746366,15.527957
65399,0.161755,0.146675,1.783836,13.788482,15.572318
65599,0.161798,0.175808,1.786200,13.830729,15.616930
65799,0.161733,0.140322,1.788679,13.872879,15.661558
65999,0.161655,0.136047,1.791259,13.915092,15.706351
66199,0.161641,0.157195,1.799371,13.957369,15.756740
66399,0.161530,0.124661,1.801606,13.999563,15.801169
66599,0.161434,0.129772,1.803961,14.041842,15.845803
66799,0.161374,0.141167,1.806413,14.084014,15.890427
66999,0.161309,0.139788,1.808961,14.126222,15.935183
67199,0.161283,0.152603,1.817049,14.168475,15.985524
67399,0.161224,0.141301,1.819277,14.210614,16.029890
67599,0.161222,0.160526,1.821611,14.252785,16.074396
67799,0.161197,0.152669,1.824063,14.294874,16.118937
67999,0.161174,0.153388,1.826626,14.337131,16.163757
68199,0.161206,0.171980,1.834784,14.379395,16.214179
68399,0.161186,0.154614,1.837014,14.421518,16.258532
68599,0.161215,0.171193,1.839358,14.463759,16.303117
68799,0.161163,0.143271,1.841820,14.505912,16.347732
68999,0.161193,0.171466,1.844390,14.548114,16.392504
69199,0.161169,0.153013,1.852477,14.590319,16.442796
69399,0.161171,0.161568,1.854713,14.632477,16.487190
69599,0.161174,0.162349,1.857061,14.674785,16.531845
69799,0.161057,0.120156,1.859516,14.716945,16.576461
69999,0.161031,0.152267,1.862081,14.759156,16.621237
70199,0.160983,0.143888,1.870308,14.801386,16.671694
70399,0.160924,0.140535,1.872536,14.843560,16.716096
70599,0.160838,0.130319,1.874895,14.885765,16.760660
70799,0.160799,0.147189,1.877371,14.927938,16.805309
70999,0.160748,0.142631,1.879941,14.970192,16.850133
71199,0.160727,0.153382,1.888224,15.012490,16.900715
71399,0.160822,0.194407,1.890454,15.054875,16.945330
71599,0.160839,0.167130,1.892794,15.097261,16.990056
71799,0.160813,0.151316,1.895257,15.139636,17.034894
71999,0.160764,0.143227,1.897811,15.181895,17.079706
72199,0.160697,0.136480,1.906193,15.224215,17.130408
72399,0.160663,0.148405,1.908441,15.266361,17.174802
72599,0.160579,0.130221,1.910792,15.308509,17.219300
72799,0.160567,0.156367,1.913256,15.350640,17.263895
72999,0.160659,0.194229,1.915807,15.392871,17.308678
73199,0.160743,0.191156,1.924140,15.435155,17.359296
73399,0.160818,0.188171,1.926364,15.477334,17.403698
73599,0.160894,0.188842,1.928718,15.519449,17.448167
73799,0.160897,0.162289,1.931186,15.561717,17.492903
73999,0.160925,0.170919,1.933757,15.603908,17.537665
74199,0.160868,0.140087,1.942171,15.646276,17.588448
74399,0.160847,0.152836,1.944404,15.688622,17.633027
74599,0.160922,0.188856,1.946760,15.731002,17.677762
74799,0.160927,0.162928,1.949218,15.773308,17.722526
74999,0.160891,0.147436,1.951781,15.815747,17.767529
75199,0.160861,0.149629,1.960023,15.858166,17.818188
75399,0.160867,0.162934,1.962262,15.900535,17.862797
75599,0.160846,0.153145,1.964624,15.942892,17.907517
75799,0.160873,0.170887,1.967077,15.985205,17.952282
75999,0.160858,0.155284,1.969635,16.027619,17.997254
76199,0.160923,0.185378,1.978078,16.070058,18.048136
76399,0.160908,0.155490,1.980307,16.112322,18.092629
76599,0.160902,0.158466,1.982659,16.154539,18.137197
76799,0.160926,0.170106,1.985136,16.196817,18.181953
76999,0.160890,0.147282,1.987710,16.239141,18.226850
77199,0.160855,0.147191,1.996305,16.281547,18.277851
77399,0.160942,0.194598,1.998545,16.323895,18.322441
77599,0.161025,0.193016,2.000903,16.366231,18.367134
77799,0.161055,0.172919,2.003373,16.408605,18.411978
77999,0.161040,0.154916,2.005943,16.451059,18.457002
78199,0.161102,0.185583,2.014576,16.493455,18.508031
78399,0.161085,0.154084,2.016798,16.535749,18.552547
78599,0.161100,0.167083,2.019143,16.577997,18.597140
78799,0.161078,0.152513,2.021581,16.620290,18.641872
78999,0.161065,0.156115,2.024110,16.662607,18.686717
79199,0.161110,0.178682,2.032536,16.704944,18.737480
79399,0.161149,0.176773,2.034780,16.747304,18.782084
79599,0.161220,0.189205,2.037158,16.789650,18.826809
79799,0.161123,0.122677,2.039624,16.831981,18.871605
79999,0.161168,0.179203,2.042189,16.874419,18.916609
80199,0.161246,0.192382,2.076248,16.916963,18.993211
80399,0.161145,0.120560,2.078475,16.959119,19.037594
80599,0.161108,0.146124,2.080837,17.001236,19.082073
80799,0.161134,0.171721,2.083274,17.043354,19.126629
80999,0.161124,0.157220,2.085839,17.085727,19.171566
81199,0.161143,0.168759,2.093783,17.127989,19.221772
81399,0.161128,0.154821,2.096023,17.170192,19.266215
81599,0.161124,0.159667,2.098373,17.212435,19.310808
81799,0.161116,0.157745,2.100808,17.254644,19.355452
81999,0.161110,0.158863,2.103355,17.296835,19.400190
82199,0.161125,0.167160,2.111462,17.339037,19.450500
82399,0.161129,0.162646,2.113674,17.381225,19.494898
82599,0.161075,0.139058,2.116014,17.423375,19.539390
82799,0.161072,0.159769,2.118447,17.465539,19.583986
82999,0.161044,0.149455,2.121001,17.507740,19.628740
83199,0.160979,0.133937,2.129124,17.550001,19.679124
83399,0.160952,0.149878,2.131329,17.592126,19.723455
83599,0.160892,0.135523,2.133673,17.634354,19.768027
83799,0.160854,0.145109,2.136122,17.676521,19.812643
83999,0.160842,0.155803,2.138674,17.718795,19.857469
84199,0.160847,0.162986,2.146989,17.761074,19.908063
84399,0.160807,0.143891,2.149232,17.803291,19.952523
84599,0.160771,0.145765,2.151577,17.845464,19.997041
84799,0.160786,0.166980,2.154027,17.887681,20.041708
84999,0.160749,0.145242,2.156590,17.929912,20.086502
85199,0.160756,0.163468,2.164864,17.972306,20.137171
85399,0.160740,0.154152,2.167085,18.014435,20.181519
85599,0.160783,0.178999,2.169434,18.056574,20.226008
85799,0.160792,0.164566,2.171877,18.098745,20.270622
85999,0.160721,0.130222,2.174420,18.141045,20.315465
86199,0.160706,0.154465,2.182628,18.183306,20.365933
86399,0.160652,0.137385,2.184849,18.225481,20.410330
86599,0.160672,0.169348,2.187193,18.267672,20.454865
86799,0.160619,0.137707,2.189645,18.309846,20.499491
86999,0.160608,0.155793,2.192207,18.352101,20.544308
87199,0.160604,0.158619,2.200467,18.394559,20.595025
87399,0.160612,0.164445,2.202671,18.436743,20.639413
87599,0.160571,0.142639,2.205012,18.478949,20.683961
87799,0.160519,0.137510,2.207464,18.521181,20.728644
87999,0.160505,0.154433,2.210012,18.563474,20.773487
88199,0.160468,0.144282,2.218438,18.605707,20.824145
88399,0.160418,0.138075,2.220655,18.647952,20.868607
88599,0.160385,0.145963,2.222994,18.690247,20.913241
88799,0.160339,0.139892,2.225456,18.732482,20.957938
88999,0.160334,0.158291,2.228015,18.774786,21.002801
89199,0.160296,0.143480,2.236447,18.817148,21.053594
89399,0.160360,0.188833,2.238644,18.859274,21.097918
89599,0.160419,0.186717,2.240968,18.901358,21.142327
89799,0.160407,0.155071,2.243411,18.943501,21.186911
89999,0.160338,0.129397,2.245940,18.985642,21.231582
90199,0.160392,0.184695,2.254376,19.027945,21.282321
90399,0.160328,0.131343,2.256604,19.070296,21.326900
90599,0.160330,0.161329,2.258941,19.112629,21.371570
90799,0.160396,0.190062,2.261396,19.154958,21.416354
90999,0.160380,0.153043,2.263963,19.197381,21.461344
91199,0.160307,0.127434,2.272511,19.239819,21.512330
91399,0.160358,0.183324,2.274714,19.282015,21.556729
91599,0.160370,0.165862,2.277049,19.324314,21.601363
91799,0.160345,0.149186,2.279503,19.366648,21.646152
91999,0.160324,0.150661,2.282066,19.409016,21.691083
92199,0.160378,0.185049,2.290587,19.451420,21.742007
92399,0.160420,0.179666,2.292792,19.494049,21.786841
92599,0.160457,0.177612,2.295114,19.536361,21.831475
92799,0.160487,0.174620,2.297550,19.578642,21.876191
92999,0.160525,0.178124,2.300093,19.621028,21.921121
93199,0.160497,0.147278,2.308722,19.663368,21.972090
93399,0.160548,0.184449,2.310926,19.705565,22.016491
93599,0.160519,0.146864,2.313262,19.747862,22.061124
93799,0.160465,0.135459,2.315721,19.790320,22.106041
93999,0.160449,0.152531,2.318290,19.832551,22.150841
94199,0.160405,0.140117,2.326948,19.875081,22.202029
94399,0.160385,0.150802,2.329170,19.917363,22.246533
