# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTR_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTR],current_mse_[HTR],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
4799,7966.733831,5477.367069,0.616485,0.107543,0.724027
4999,7895.966610,6197.553313,0.671652,0.112220,0.783872
5199,7871.000260,7246.841501,0.685641,0.116739,0.802380
5399,7805.820329,6111.142131,0.728895,0.121487,0.850382
5599,7798.545760,7602.132377,0.766431,0.126307,0.892738
5799,7775.388069,7126.972731,0.787660,0.131128,0.918788
5999,7692.451893,5287.302788,0.802432,0.135972,0.938404
6199,7631.413677,5800.267202,0.825122,0.140835,0.965957
6399,7576.381694,5870.390231,0.855928,0.145736,1.001664
6599,7545.682914,6563.321927,0.870282,0.150600,1.020882
6799,7484.462878,5464.201705,0.885675,0.155502,1.041177
6999,7410.505249,4895.945845,0.915303,0.160404,1.075706
7199,7354.688498,5401.102211,0.946730,0.165300,1.112030
7399,7300.157563,5337.043904,0.975060,0.170192,1.145251
7599,7264.005665,5926.385462,0.997147,0.175107,1.172253
7799,7227.803197,5852.109399,1.039080,0.180015,1.219094
7999,7206.630357,6380.889592,1.069623,0.184910,1.254533
8199,7177.393733,6007.928800,1.100430,0.189798,1.290228
8399,7152.171129,6118.044345,1.115167,0.194674,1.309840
8599,7086.025215,4307.896843,1.130785,0.199612,1.330398
8799,7029.637290,4604.956485,1.168743,0.204527,1.373270
8999,7001.256916,5752.520482,1.199418,0.209422,1.408840
9199,6953.233960,4792.200917,1.222583,0.214336,1.436919
9399,6921.078516,5441.928101,1.237457,0.219239,1.456696
9599,6872.328860,4581.095062,1.279061,0.224166,1.503227
9799,6842.144433,5393.291927,1.302206,0.229101,1.531307
9999,6807.470019,5108.423743,1.357445,0.234008,1.591453
10199,6769.298141,4860.704225,1.371193,0.238672,1.609865
10399,6740.977656,5296.632940,1.400685,0.243334,1.644019
10599,6709.899621,5093.841768,1.429281,0.248027,1.677308
10799,6667.531565,4422.024592,1.443684,0.252737,1.696421
10999,6646.915567,5533.651663,1.458166,0.257474,1.715640
11199,6622.583234,5284.304969,1.473150,0.262204,1.735354
11399,6580.696793,4235.056100,1.538079,0.266877,1.804956
11599,6543.437031,4419.630575,1.552162,0.271627,1.823790
11799,6515.434276,4891.274489,1.580431,0.276332,1.856764
11999,6485.391925,4712.893192,1.594885,0.281059,1.875944
12199,6455.389745,4655.258930,1.639414,0.285764,1.925178
12399,6427.852467,4748.078568,1.653488,0.290548,1.944035
12599,6398.611229,4585.654439,1.668117,0.295311,1.963429
12799,6380.157342,5217.562478,1.689776,0.300111,1.989886
12999,6339.242264,3720.677279,1.733024,0.304851,2.037875
13199,6315.774141,4790.346128,1.762789,0.309614,2.072403
13399,6289.421186,4550.126171,1.776921,0.314465,2.091386
13599,6278.160924,5523.723386,1.803952,0.319250,2.123202
13799,6247.614757,4170.475358,1.826066,0.324063,2.150129
13999,6207.348588,3428.982959,1.840194,0.328860,2.169054
14199,6190.494772,5010.727655,1.854676,0.333700,2.188375
14399,6173.710607,4982.034897,1.877457,0.338564,2.216021
14599,6151.676950,4565.253636,1.907301,0.343417,2.250718
14799,6121.162967,3893.642223,1.935972,0.348212,2.284185
14999,6101.620968,4655.513021,1.988291,0.353068,2.341359
15199,6089.273690,5163.227850,2.002470,0.357854,2.360324
15399,6065.173238,4233.538863,2.024139,0.362666,2.386805
15599,6049.926825,4875.953031,2.055824,0.367515,2.423339
15799,6037.364444,5057.498714,2.092097,0.372330,2.464428
15999,6020.745856,4707.877432,2.105992,0.377106,2.483098
16199,6012.482948,5351.450294,2.120920,0.381914,2.502834
16399,5990.213934,4186.423785,2.135616,0.386743,2.522359
16599,5973.122165,4571.597125,2.165463,0.391632,2.557096
16799,5948.607910,3913.924723,2.180089,0.396467,2.576556
16999,5916.798475,3244.805972,2.209203,0.401325,2.610528
17199,5900.353428,4502.524385,2.252590,0.406146,2.658736
17399,5887.948435,4821.119055,2.288223,0.410989,2.699212
17599,5883.254666,5474.896784,2.313225,0.415804,2.729028
17799,5863.804139,4152.157755,2.327592,0.420619,2.748211
17999,5840.573677,3773.062572,2.353281,0.425433,2.778714
18199,5816.959730,3691.704443,2.394152,0.430297,2.824449
18399,5790.885819,3418.159946,2.408498,0.435111,2.843609
18599,5768.368020,3696.730524,2.467082,0.439969,2.907052
18799,5747.939176,3848.056718,2.481104,0.444799,2.925904
18999,5729.001643,3948.873469,2.502634,0.449654,2.952288
19199,5712.145531,4110.814938,2.516860,0.454492,2.971352
19399,5697.071579,4249.972150,2.546616,0.459349,3.005965
19599,5685.087791,4522.660382,2.570190,0.464171,3.034361
19799,5672.921092,4480.584586,2.592010,0.469038,3.061048
19999,5660.424530,4423.264907,2.647014,0.473972,3.120986
20199,5645.304145,4133.265589,2.691707,0.478842,3.170550
20399,5634.586698,4552.124621,2.705979,0.483696,3.189675
20599,5623.546732,4497.470220,2.720047,0.488548,3.208595
20799,5601.144243,3293.687857,2.734709,0.493417,3.228126
20999,5581.323615,3519.978219,2.764448,0.498281,3.262729
21199,5560.262189,3348.812477,2.786288,0.503149,3.289437
21399,5552.082316,4685.015850,2.814417,0.508004,3.322421
21599,5536.436509,3862.335172,2.836493,0.512875,3.349368
21799,5520.283968,3775.809494,2.851096,0.517767,3.368863
21999,5503.201534,3641.216236,2.873975,0.522611,3.396586
22199,5489.254958,3955.131540,2.888787,0.527503,3.416290
22399,5469.764150,3306.284490,2.903541,0.532416,3.435957
22599,5451.010603,3350.613355,2.918784,0.537314,3.456099
22799,5436.627008,3811.280748,2.933675,0.542234,3.475909
22999,5426.524069,4274.789043,3.000078,0.547169,3.547247
23199,5414.697625,4054.656570,3.029766,0.552030,3.581796
23399,5403.369099,4089.260066,3.057021,0.556891,3.613911
23599,5394.372104,4341.723687,3.126799,0.561778,3.688577
23799,5379.422113,3615.323230,3.140563,0.566647,3.707210
23999,5368.161953,4028.202846,3.172003,0.571555,3.743559
24199,5361.291277,4536.810202,3.186023,0.576430,3.762453
24399,5348.053350,3746.264186,3.200741,0.581306,3.782047
24599,5332.642002,3452.457586,3.215218,0.586203,3.801421
24799,5323.107920,4150.415740,3.267700,0.591141,3.858841
24999,5311.436386,3864.166233,3.282725,0.596005,3.878730
25199,5300.359948,3915.805165,3.297958,0.600879,3.898837
25399,5286.996577,3603.211786,3.327000,0.605752,3.932752
25599,5276.840884,3987.067967,3.376227,0.610668,3.986894
25799,5263.536170,3560.532700,3.390740,0.615569,4.006309
25999,5248.737430,3339.699952,3.412582,0.620479,4.033061
26199,5240.011787,4105.678279,3.442595,0.625373,4.067968
26399,5230.876502,4034.154131,3.472365,0.630260,4.102625
26599,5223.041997,4188.887297,3.503116,0.635186,4.138301
26799,5208.038663,3212.595330,3.517724,0.640080,4.157804
26999,5191.320366,2951.068544,3.561145,0.645004,4.206149
27199,5182.728461,4022.821221,3.605341,0.649907,4.255248
27399,5170.979484,3573.118697,3.635339,0.654810,4.290149
27599,5155.461283,3029.467679,3.650481,0.659708,4.310190
27799,5145.427488,3760.763826,3.672290,0.664622,4.336912
27999,5136.765312,3932.722844,3.687789,0.669535,4.357324
28199,5125.202834,3506.455835,3.703121,0.674451,4.377572
28399,5113.968810,3529.971518,3.740444,0.679370,4.419814
28599,5103.248887,3581.019770,3.755545,0.684286,4.439831
28799,5093.078406,3638.699612,3.809618,0.689213,4.498831
28999,5080.724288,3301.731398,3.824401,0.694126,4.518527
29199,5072.833664,3928.693157,3.839853,0.699040,4.538893
29399,5063.154920,3650.058230,3.877713,0.703960,4.581673
29599,5048.996363,2967.688512,3.899766,0.708854,4.608620
29799,5045.829088,4577.072426,3.956794,0.713814,4.670608
29999,5034.269119,3311.833681,3.972101,0.718748,4.690849
30199,5024.733707,3594.421865,4.014139,0.723709,4.737847
30399,5019.116491,4170.916864,4.041979,0.728654,4.770633
30599,5015.914349,4529.188770,4.057095,0.733564,4.790659
30799,5006.010839,3490.773841,4.071760,0.738482,4.810243
30999,4993.060418,2998.695550,4.086640,0.743402,4.830042
31199,4982.164289,3293.264301,4.118983,0.748378,4.867361
31399,4971.413171,3294.238814,4.141536,0.753310,4.894846
31599,4967.481569,4350.220070,4.177807,0.758260,4.936067
31799,4958.197274,3491.278727,4.206892,0.763212,4.970105
31999,4950.688922,3756.860817,4.247852,0.768183,5.016035
32199,4945.002355,4035.151741,4.276899,0.773143,5.050042
32399,4935.444828,3396.682947,4.292103,0.778058,5.070162
32599,4925.591636,3329.374453,4.319236,0.782993,5.102229
32799,4913.543615,2949.716322,4.334053,0.787925,5.121978
32999,4903.897755,3321.976652,4.349539,0.792868,5.142407
33199,4894.784381,3391.077661,4.371683,0.797808,5.169490
33399,4888.958414,3921.847876,4.418794,0.802786,5.221580
33599,4885.561446,4318.267831,4.440797,0.807751,5.248548
33799,4880.345258,4004.025733,4.456020,0.812699,5.268719
33999,4872.017333,3464.598012,4.470948,0.817656,5.288605
34199,4864.486980,3584.326944,4.498919,0.822709,5.321628
34399,4853.068550,2900.516913,4.534880,0.827806,5.362686
34599,4842.771851,3071.739714,4.549778,0.832767,5.382545
34799,4838.304431,4065.440820,4.632819,0.837821,5.470640
34999,4827.893662,3016.419832,4.655247,0.842807,5.498054
35199,4819.315627,3318.159416,4.680898,0.847782,5.528680
35399,4818.082698,4601.087312,4.695835,0.852760,5.548595
35599,4811.437207,3635.185260,4.711385,0.857703,5.569088
35799,4805.274692,3708.346911,4.752816,0.862709,5.615525
35999,4800.044260,3863.797067,4.796757,0.867712,5.664469
36199,4792.018128,3347.314326,4.811643,0.872684,5.684327
36399,4781.936229,2957.112514,4.826351,0.877659,5.704010
36599,4772.909034,3129.959487,4.841894,0.882646,5.724540
36799,4766.291188,3555.225398,4.857118,0.887643,5.744762
36999,4761.893335,3952.688388,4.888525,0.892647,5.781173
37199,4757.348636,3916.579325,4.918218,0.897634,5.815852
37399,4753.341775,4008.065704,4.950744,0.902684,5.853428
37599,4748.212482,3789.034670,4.977288,0.907680,5.884968
37799,4741.508027,3481.070479,5.008697,0.912696,5.921393
37999,4734.853565,3477.160181,5.023737,0.917693,5.941430
38199,4725.236824,2898.056129,5.039652,0.922675,5.962327
38399,4717.811349,3299.545550,5.063561,0.927681,5.991242
38599,4710.680262,3341.511639,5.086310,0.932677,6.018987
38799,4703.066616,3233.632814,5.102448,0.937672,6.040120
38999,4702.557416,4603.772562,5.125521,0.942679,6.068200
39199,4695.067044,3234.444612,5.148982,0.947692,6.096674
39399,4688.973088,3494.557784,5.164472,0.952685,6.117157
39599,4681.703299,3249.554761,5.229880,0.957803,6.187683
39799,4675.428829,3433.083857,5.245918,0.962809,6.208727
39999,4667.222880,3034.238913,5.262406,0.967813,6.230220
40199,4662.137343,3645.029993,5.278684,0.972837,6.251521
40399,4657.766804,3779.288472,5.329482,0.977888,6.307369
40599,4648.503506,2777.317196,5.368054,0.982959,6.351013
40799,4641.818919,3284.847918,5.383919,0.987976,6.371895
40999,4635.552582,3357.219869,5.400546,0.993012,6.393557
41199,4628.270885,3135.522865,5.416457,0.998048,6.414505
41399,4621.677495,3263.439107,5.441405,1.003099,6.444504
41599,4617.270500,3705.022622,5.472325,1.008150,6.480475
41799,4610.739504,3252.292379,5.489065,1.013195,6.502260
41999,4601.788277,2730.981720,5.505177,1.018231,6.523408
42199,4595.575801,3290.955960,5.522269,1.023278,6.545547
42399,4591.128962,3652.845831,5.562819,1.028351,6.591170
42599,4580.983850,2430.220202,5.579775,1.033383,6.613158
42799,4573.137706,2901.908888,5.596254,1.038404,6.634658
42999,4566.051400,3049.581930,5.613152,1.043461,6.656613
43199,4558.395519,2912.381128,5.659135,1.048525,6.707659
43399,4553.223946,3436.164240,5.703067,1.053594,6.756661
43599,4544.174468,2580.437830,5.736207,1.058685,6.794892
43799,4535.588672,2663.885072,5.752697,1.063724,6.816421
43999,4529.453681,3185.890627,5.783050,1.068815,6.851865
44199,4526.423948,3859.882664,5.809076,1.073898,6.882975
44399,4521.100428,3344.602435,5.895270,1.079083,6.974353
44599,4515.997004,3383.037040,5.925906,1.084164,7.010070
44799,4506.876259,2472.949971,5.957561,1.089224,7.046785
44999,4498.971925,2728.401203,5.984821,1.094297,7.079118
45199,4493.823468,3335.420674,6.015164,1.099360,7.114524
45399,4488.755151,3343.315577,6.047035,1.104427,7.151462
45599,4484.749056,3575.365370,6.063311,1.109482,7.172793
45799,4482.292938,3922.298123,6.100564,1.114581,7.215145
45999,4479.096900,3747.204176,6.117325,1.119635,7.236960
46199,4474.313976,3374.241312,6.147206,1.124744,7.271950
46399,4467.758005,2953.328834,6.171304,1.129807,7.301111
46599,4460.803430,2847.341962,6.207928,1.134895,7.342823
46799,4455.678360,3261.537093,6.249516,1.139972,7.389488
46999,4449.458669,2994.050891,6.266151,1.145044,7.411195
47199,4441.401959,2548.075269,6.283578,1.150114,7.433692
47399,4437.609511,3542.591747,6.343422,1.155226,7.498648
47599,4431.341995,2945.940640,6.387512,1.160310,7.547822
47799,4426.543975,3284.615125,6.404159,1.165348,7.569507
47999,4422.218218,3388.362522,6.430823,1.170450,7.601273
48199,4415.854196,2888.488720,6.472110,1.175635,7.647745
48399,4409.484856,2874.473889,6.506380,1.180762,7.687142
48599,4401.221034,2401.376174,6.522891,1.185827,7.708718
48799,4396.164726,3167.481992,6.561635,1.190932,7.752567
48999,4391.259276,3194.329422,6.620355,1.196057,7.816412
49199,4387.578229,3485.721635,6.636621,1.201131,7.837753
49399,4379.978144,2510.357369,6.725823,1.206309,7.932132
49599,4372.688140,2572.057009,6.754989,1.211393,7.966382
49799,4367.103339,2982.072748,6.771978,1.216474,7.988452
49999,4361.309258,2918.582987,6.796886,1.221569,8.018455
50199,4492.511064,37292.962614,6.843108,1.226674,8.069782
50399,4604.533412,32722.142867,6.867655,1.231766,8.099421
50599,4697.668111,28167.612182,6.899281,1.236864,8.136145
50799,4834.417379,39431.982241,6.916153,1.242008,8.158161
50999,4949.467446,34172.184436,6.942853,1.247086,8.189939
51199,5026.751621,24734.216146,6.976535,1.252209,8.228744
51399,5127.155372,30830.515760,7.013574,1.257289,8.270863
51599,5213.657786,27444.778044,7.046330,1.262456,8.308787
51799,5296.577643,26689.900866,7.079731,1.267569,8.347300
51999,5400.561292,32332.326496,7.096610,1.272676,8.369286
52199,5524.585296,37770.826253,7.112525,1.277758,8.390283
52399,5608.731335,27570.847369,7.135847,1.282886,8.418733
52599,5711.681198,32684.545311,7.152889,1.288029,8.440918
52799,5783.091977,24564.127065,7.169048,1.293101,8.462148
52999,5896.394889,35808.363676,7.185881,1.298189,8.484070
53199,5987.051117,30010.951398,7.202633,1.303264,8.505896
53399,6067.488098,27463.725122,7.219861,1.308351,8.528213
53599,6155.570390,29673.542360,7.254462,1.313460,8.567922
53799,6256.828646,33394.041066,7.317009,1.318605,8.635614
53999,6338.727196,28369.437149,7.333839,1.323703,8.657541
54199,6431.208419,31401.138782,7.365881,1.328802,8.694683
54399,6530.724650,33499.623324,7.463475,1.334028,8.797503
54599,6610.223119,28233.806580,7.494483,1.339129,8.833612
54799,6702.376462,31860.239190,7.531423,1.344241,8.875664
54999,6787.889861,30218.561086,7.563075,1.349356,8.912430
55199,6851.282793,24284.339046,7.589641,1.354469,8.944109
55399,6927.593880,27989.453970,7.606214,1.359565,8.965779
55599,7004.600849,28335.531274,7.623383,1.364668,8.988051
55799,7072.966593,26078.643425,7.640461,1.369790,9.010251
55999,7152.001515,29202.744686,7.657752,1.374915,9.032667
56199,7227.571142,28387.066634,7.691218,1.380044,9.071262
56399,7308.509391,30052.157566,7.716733,1.385147,9.101880
56599,7381.245868,27892.932273,7.764666,1.390290,9.154956
56799,7442.389260,24745.969335,7.789475,1.395411,9.184886
56999,7512.746463,27494.192046,7.824367,1.400548,9.224914
57199,7579.954071,26734.122358,7.850455,1.405662,9.256118
57399,7642.560929,25548.122143,7.868416,1.410766,9.279182
57599,7703.180763,25101.073260,7.885553,1.415866,9.301419
57799,7754.924795,22657.206067,7.903316,1.421001,9.324317
57999,7837.248857,31628.902797,7.946819,1.426136,9.372955
58199,7915.273494,30542.418182,7.997264,1.431285,9.428549
58399,7976.800723,25881.224170,8.025753,1.436419,9.462172
58599,8034.698640,24940.890547,8.054562,1.441538,9.496100
58799,8109.736176,30095.734313,8.072627,1.446646,9.519273
58999,8163.538719,23981.486172,8.089638,1.451748,9.541385
59199,8220.355898,24981.423929,8.175705,1.457009,9.632714
59399,8283.432047,26953.972124,8.193271,1.462139,9.655410
59599,8334.902431,23621.606477,8.225636,1.467281,9.692918
59799,8394.239622,26076.722484,8.243077,1.472397,9.715474
59999,8445.022792,23629.190660,8.261153,1.477514,9.738667
60199,8501.681820,25499.390106,8.278614,1.482633,9.761247
60399,8565.379396,27738.349710,8.313042,1.487766,9.800808
60599,8618.614413,24695.589634,8.330728,1.492883,9.823611
60799,8659.976719,21192.755507,8.389596,1.498027,9.887623
60999,8721.655571,27472.026562,8.408216,1.503182,9.911399
61199,8772.508451,24282.636917,8.425852,1.508290,9.934141
61399,8825.287686,24975.733458,8.444063,1.513430,9.957493
61599,8889.315527,28545.862830,8.473450,1.518545,9.991996
61799,8948.895155,27299.420423,8.491942,1.523672,10.015614
61999,9006.263233,26732.999361,8.510128,1.528803,10.038931
62199,9057.870375,25056.084265,8.560341,1.533975,10.094316
62399,9129.633346,31447.917331,8.595897,1.539126,10.135023
62599,9187.017577,27090.897835,8.644094,1.544290,10.188384
62799,9240.640128,26024.498580,8.697094,1.549568,10.246662
62999,9289.840499,24738.756876,8.730974,1.554690,10.285664
63199,9349.667041,28195.027846,8.749677,1.559845,10.309522
63399,9402.871017,26215.327516,8.767194,1.564969,10.332162
63599,9443.731139,22396.389682,8.824563,1.570159,10.394722
63799,9504.167117,28722.808031,8.863536,1.575275,10.438811
63999,9556.115106,26127.523837,8.964511,1.580567,10.545078
64199,9608.378869,26332.782897,8.996813,1.585741,10.582554
64399,9679.703623,32574.949649,9.014970,1.590858,10.605828
64599,9744.577877,30634.087659,9.064766,1.596036,10.660803
64799,9783.272960,22281.784806,9.082441,1.601167,10.683608
64999,9830.952839,25279.233579,9.117717,1.606340,10.724057
65199,9880.279579,25911.470199,9.134779,1.611455,10.746234
65399,9915.596498,21428.911942,9.152857,1.616585,10.769442
65599,9964.573705,25980.120423,9.195436,1.621730,10.817166
65799,10005.387611,23392.348998,9.234719,1.626977,10.861695
65999,10060.009072,28030.469550,9.260172,1.632121,10.892293
66199,10104.746656,24868.149402,9.306844,1.637288,10.944132
66399,10148.199105,24530.959792,9.324624,1.642433,10.967057
66599,10197.543109,26579.752330,9.360035,1.647570,11.007605
66799,10253.465122,28875.495355,9.378759,1.652721,11.031480
66999,10307.825420,28464.165177,9.414764,1.657872,11.072635
67199,10355.463829,26314.330793,9.445521,1.663068,11.108590
67399,10398.932070,25004.260931,9.463314,1.668219,11.131533
67599,10436.356276,23048.313718,9.523144,1.673459,11.196603
67799,10481.186303,25633.735348,9.570120,1.678637,11.248757
67999,10523.392485,24831.288309,9.618264,1.683788,11.302053
68199,10564.439966,24520.583544,9.653573,1.688979,11.342552
68399,10603.157044,23805.680590,9.671273,1.694122,11.365395
68599,10654.279333,28138.102168,9.699675,1.699273,11.398948
68799,10701.978304,27062.725551,9.724789,1.704433,11.429222
68999,10736.680410,22674.204636,9.832382,1.709731,11.542113
69199,10769.378647,22050.270443,9.862099,1.714947,11.577045
69399,10822.395235,29166.134770,9.904737,1.720146,11.624883
69599,10858.786834,23486.671799,9.968195,1.725336,11.693532
69799,10893.635686,23021.035903,10.016420,1.730513,11.746933
69999,10949.341485,30390.665463,10.034383,1.735693,11.770076
70199,10988.310650,24627.518269,10.051417,1.740820,11.792236
70399,11034.887497,27383.360876,10.069313,1.745950,11.815262
70599,11079.610751,26822.196217,10.086537,1.751086,11.837623
70799,11123.711452,26691.258807,10.119196,1.756249,11.875444
70999,11151.833394,21107.000822,10.153408,1.761413,11.914821
71199,11184.214098,22679.364198,10.171595,1.766553,11.938148
71399,11219.309461,23713.258761,10.189193,1.771686,11.960878
71599,11249.798536,22134.398187,10.243856,1.776858,12.020715
71799,11282.274331,22908.608887,10.262902,1.782043,12.044946
71999,11305.614860,19684.864953,10.280627,1.787177,12.067804
72199,11335.768987,22191.254732,10.299076,1.792332,12.091408
72399,11378.016494,26629.366244,10.332188,1.797479,12.129667
72599,11418.009681,25895.543684,10.350749,1.802644,12.153393
72799,11455.900345,25210.211259,10.368789,1.807805,12.176594
72999,11487.042797,22822.895224,10.387261,1.812948,12.200209
73199,11521.474329,24088.983735,10.405399,1.818097,12.223496
73399,11550.313908,22105.599770,10.436842,1.823311,12.260153
73599,11580.130281,22522.739025,10.454909,1.828458,12.283367
73799,11607.506678,21682.020878,10.490583,1.833638,12.324222
73999,11626.387704,18593.486180,10.595222,1.839006,12.434229
74199,11665.943972,26301.763061,10.648229,1.844211,12.492440
74399,11690.171091,20678.432499,10.693673,1.849482,12.543155
74599,11718.760804,22354.134021,10.711945,1.854698,12.566643
74799,11756.724441,25917.161061,10.731094,1.859911,12.591005
74999,11793.073968,25387.796849,10.749857,1.865085,12.614942
75199,11827.860397,24872.771370,10.776631,1.870283,12.646914
75399,11870.738483,27992.898946,10.794929,1.875475,12.670404
75599,11910.185678,26781.777922,10.829626,1.880656,12.710282
75799,11944.114303,24769.134600,10.848525,1.885872,12.734397
75999,11974.293409,23412.174508,10.881333,1.891048,12.772380
76199,12006.445240,24224.140978,10.944071,1.896317,12.840388
76399,12039.887042,24781.213731,10.962475,1.901556,12.864031
76599,12069.258060,23288.986921,10.981813,1.906739,12.888552
76799,12110.939245,28074.833050,11.016673,1.911954,12.928626
76999,12141.098930,23722.417918,11.035947,1.917172,12.953119
77199,12162.870215,20544.814933,11.069158,1.922358,12.991516
77399,12192.057296,23458.270837,11.127699,1.927612,13.055311
77599,12217.451375,22044.960033,11.181074,1.932867,13.113942
77799,12246.841625,23650.258362,11.223140,1.938087,13.161226
77999,12278.083291,24431.091507,11.270250,1.943390,13.213640
78199,12309.384784,24516.967083,11.334578,1.948618,13.283196
78399,12329.319126,20123.646905,11.354104,1.953850,13.307954
78599,12354.863341,22368.195665,11.372344,1.959042,13.331386
78799,12379.216841,21950.141971,11.399926,1.964275,13.364201
78999,12403.227296,21863.346763,11.433173,1.969488,13.402661
79199,12430.418042,23170.762532,11.452424,1.974721,13.427145
79399,12456.560625,22809.023463,11.470862,1.979921,13.450782
79599,12475.069181,19822.966085,11.506529,1.985131,13.491660
79799,12505.459008,24600.610257,11.617799,1.990482,13.608281
79999,12534.315386,24048.010193,11.636486,1.995692,13.632178
80199,12553.783394,20340.986384,11.656305,2.000970,13.657275
80399,12576.866567,21833.219087,11.691170,2.006166,13.697336
80599,12598.072915,21123.024645,11.727372,2.011476,13.738848
80799,12614.480881,19226.891307,11.765728,2.016723,13.782450
80999,12648.117361,26237.255367,11.799486,2.021994,13.821480
81199,12667.486192,20511.862821,11.818720,2.027219,13.845940
81399,12691.603609,22483.274729,11.854950,2.032437,13.887387
81599,12726.207588,26810.026942,11.905673,2.037710,13.943383
81799,12744.714632,20295.588619,11.951180,2.042985,13.994164
81999,12767.838452,22225.480959,11.996185,2.048335,14.044519
82199,12794.967078,23917.703783,12.014639,2.053528,14.068166
82399,12818.919266,22663.268640,12.083775,2.058859,14.142635
82599,12836.751275,20183.538689,12.126103,2.064128,14.190231
82799,12855.496353,20597.213676,12.194271,2.069410,14.263682
82999,12878.155418,22259.008449,12.214322,2.074675,14.288997
83199,12902.421284,22972.755504,12.240126,2.079877,14.320003
83399,12931.054656,24842.537543,12.259312,2.085104,14.344416
83599,12956.563055,23593.565574,12.291070,2.090315,14.381385
83799,12982.329254,23752.600260,12.310166,2.095505,14.405671
