# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_incremental1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
82799,0.147116,0.129307,34.856031,18.434651,53.290682
82999,0.147070,0.127976,34.938223,18.478789,53.417012
83199,0.147054,0.140119,35.027430,18.523233,53.550663
83399,0.147088,0.161629,35.109936,18.567759,53.677695
83599,0.147154,0.174592,35.192581,18.612255,53.804837
83799,0.147135,0.139107,35.275266,18.656673,53.931939
83999,0.147191,0.170420,35.359052,18.701009,54.060061
84199,0.147196,0.149579,35.446995,18.745255,54.192250
84399,0.147226,0.159719,35.528128,18.789258,54.317386
84599,0.147235,0.151046,35.609891,18.833612,54.443503
84799,0.147262,0.158570,35.692569,18.877711,54.570279
84999,0.147275,0.152810,35.774954,18.922096,54.697050
85199,0.147256,0.139112,35.863017,18.966409,54.829426
85399,0.147350,0.187776,35.944910,19.010914,54.955824
85599,0.147326,0.137027,36.027750,19.055241,55.082991
85799,0.147300,0.135836,36.109728,19.099508,55.209237
85999,0.147299,0.146909,36.192225,19.143899,55.336125
86199,0.147305,0.150113,36.280780,19.188409,55.469189
86399,0.147388,0.183205,36.362941,19.232555,55.595496
86599,0.147395,0.150307,36.444832,19.276980,55.721811
86799,0.147523,0.203013,36.527215,19.321479,55.848693
86999,0.147595,0.178882,36.609223,19.365810,55.975033
87199,0.147611,0.154460,36.699005,19.410361,56.109366
87399,0.147611,0.147584,36.780714,19.454801,56.235516
87599,0.147628,0.154931,36.862705,19.499239,56.361944
87799,0.147605,0.137621,36.944929,19.543654,56.488583
87999,0.147614,0.151797,37.028778,19.588245,56.617023
88199,0.147638,0.158083,37.117399,19.632659,56.750058
88399,0.147630,0.144084,37.198973,19.676960,56.875934
88599,0.147621,0.143703,37.280927,19.721247,57.002174
88799,0.147619,0.146578,37.364100,19.765546,57.129647
88999,0.147679,0.174440,37.446158,19.809826,57.255984
89199,0.147800,0.201690,37.535220,19.854339,57.389560
89399,0.147803,0.148917,37.616700,19.898449,57.515149
89599,0.147798,0.145830,37.699505,19.942721,57.642225
89799,0.147814,0.154723,37.781791,19.986977,57.768768
89999,0.147896,0.185004,37.864183,20.031203,57.895386
90199,0.147845,0.124549,37.953223,20.075638,58.028862
90399,0.147801,0.128216,38.035804,20.119973,58.155777
90599,0.147781,0.138585,38.118040,20.164538,58.282577
90799,0.147778,0.146524,38.200229,20.208988,58.409217
90999,0.147817,0.165474,38.282525,20.253229,58.535755
91199,0.147826,0.152046,38.372807,20.297846,58.670652
91399,0.147844,0.156102,38.454731,20.342297,58.797028
91599,0.147899,0.172979,38.537101,20.386910,58.924012
91799,0.147923,0.158901,38.619804,20.431602,59.051406
91999,0.147948,0.159404,38.703553,20.476025,59.179578
92199,0.147946,0.147078,38.792781,20.520570,59.313351
92399,0.147999,0.172354,38.874263,20.564881,59.439144
92599,0.148041,0.167216,38.956196,20.609320,59.565517
92799,0.148052,0.153178,39.039662,20.653844,59.693506
92999,0.148060,0.151931,39.121951,20.698111,59.820062
93199,0.148147,0.188571,39.211294,20.742852,59.954145
93399,0.148150,0.149349,39.293596,20.787485,60.081081
93599,0.148151,0.148840,39.376762,20.832001,60.208764
93799,0.148173,0.158638,39.459358,20.876662,60.336019
93999,0.148197,0.159222,39.541865,20.921120,60.462985
94199,0.148214,0.156044,39.631479,20.965694,60.597174
94399,0.148251,0.166016,39.714661,21.010320,60.724981
94599,0.148356,0.197694,39.796756,21.055037,60.851793
94799,0.148439,0.187683,39.879338,21.099656,60.978994
94999,0.148431,0.144720,39.961807,21.144216,61.106023
95199,0.148418,0.142181,40.052614,21.189077,61.241690
95399,0.148409,0.144438,40.135156,21.233867,61.369023
95599,0.148415,0.150850,40.218023,21.278695,61.496718
95799,0.148415,0.148876,40.301058,21.323547,61.624606
95999,0.148412,0.146906,40.385689,21.368542,61.754230
96199,0.148549,0.213913,40.475400,21.413159,61.888560
96399,0.148539,0.143800,40.557397,21.457662,62.015058
96599,0.148601,0.178666,40.639509,21.502192,62.141701
96799,0.148568,0.132663,40.722997,21.546780,62.269777
96999,0.148589,0.158520,40.805721,21.591255,62.396976
97199,0.148583,0.145726,40.895196,21.636012,62.531208
97399,0.148682,0.196900,40.977272,21.680383,62.657654
97599,0.148723,0.168903,41.060808,21.725070,62.785879
97799,0.148724,0.149200,41.143621,21.769743,62.913363
97999,0.148790,0.180791,41.226826,21.814576,63.041403
98199,0.148845,0.175679,41.312748,21.858942,63.171690
98399,0.148797,0.125229,41.395561,21.903211,63.298772
98599,0.148806,0.153322,41.494381,21.946854,63.441235
98799,0.148860,0.175530,41.576600,21.991276,63.567876
98999,0.148855,0.146503,41.658574,22.035588,63.694162
99199,0.148861,0.151570,41.746632,22.079828,63.826460
99399,0.148848,0.142652,41.829032,22.124198,63.953230
99599,0.148881,0.165214,41.911327,22.168629,64.079956
99799,0.148870,0.143251,41.993871,22.213031,64.206902
99999,0.148829,0.128409,42.077883,22.257472,64.335355
100199,0.148883,0.176208,42.166889,22.301926,64.468814
100399,0.148883,0.148901,42.249339,22.346420,64.595759
100599,0.148833,0.123525,42.331028,22.390906,64.721933
100799,0.148803,0.133741,42.414181,22.435238,64.849420
100999,0.148835,0.164758,42.496722,22.479841,64.976563
101199,0.148851,0.157237,42.585326,22.524324,65.109650
101399,0.148833,0.139513,42.667521,22.568786,65.236307
101599,0.148859,0.162117,42.750315,22.613017,65.363331
101799,0.148879,0.159186,42.832372,22.657323,65.489695
101999,0.148874,0.146194,42.915081,22.701757,65.616837
102199,0.148848,0.135438,43.003584,22.746052,65.749636
102399,0.148913,0.182106,43.087024,22.790620,65.877644
102599,0.148993,0.190156,43.168893,22.835004,66.003898
102799,0.149035,0.170668,43.251354,22.879369,66.130723
102999,0.149045,0.153941,43.333941,22.923828,66.257769
103199,0.149088,0.171565,43.424090,22.968442,66.392533
103399,0.149130,0.170739,43.506577,23.013176,66.519753
103599,0.149155,0.162078,43.588389,23.057633,66.646022
103799,0.149145,0.143969,43.670770,23.102049,66.772820
103999,0.149143,0.147700,43.754816,23.146654,66.901469
104199,0.149189,0.173576,43.843909,23.191212,67.035121
104399,0.149220,0.165405,43.926488,23.235907,67.162395
104599,0.149242,0.160334,44.008563,23.280437,67.288999
104799,0.149180,0.116929,44.091637,23.324795,67.416432
104999,0.149234,0.177732,44.174031,23.369082,67.543112
105199,0.149274,0.170122,44.263058,23.413549,67.676607
105399,0.149225,0.123515,44.345048,23.457869,67.802917
105599,0.149213,0.142532,44.428251,23.502335,67.930585
105799,0.149201,0.142866,44.510424,23.546718,68.057143
105999,0.149161,0.128465,44.593112,23.591179,68.184291
106199,0.149202,0.170527,44.682652,23.635652,68.318303
106399,0.149137,0.114844,44.766038,23.680180,68.446218
106599,0.149192,0.178381,44.848277,23.724592,68.572869
106799,0.149206,0.156571,44.931011,23.769396,68.700406
106999,0.149196,0.144130,45.013561,23.813914,68.827475
107199,0.149179,0.139842,45.104102,23.858589,68.962691
107399,0.149167,0.142845,45.186189,23.903055,69.089244
107599,0.149148,0.139093,45.268496,23.947523,69.216020
107799,0.149129,0.138712,45.351204,23.992024,69.343228
107999,0.149126,0.147312,45.435390,24.036555,69.471944
108199,0.149195,0.186843,45.524810,24.081241,69.606051
108399,0.149166,0.133328,45.607302,24.125767,69.733068
108599,0.149217,0.176737,45.689811,24.170269,69.860080
108799,0.149200,0.140310,45.773313,24.214800,69.988113
108999,0.149233,0.166726,45.855719,24.259355,70.115074
109199,0.149295,0.183018,45.945167,24.304053,70.249220
109399,0.149372,0.191442,46.027112,24.348614,70.375726
109599,0.149376,0.151784,46.110478,24.393066,70.503544
109799,0.149401,0.163233,46.193035,24.437587,70.630622
109999,0.149425,0.162516,46.275785,24.482051,70.757836
110199,0.149464,0.170829,46.365420,24.526716,70.892136
110399,0.149479,0.157719,46.448559,24.571082,71.019641
110599,0.149513,0.168550,46.530965,24.615671,71.146636
110799,0.149521,0.153627,46.613735,24.660542,71.274278
110999,0.149535,0.157614,46.696652,24.705229,71.401882
111199,0.149547,0.156125,46.787420,24.749844,71.537264
111399,0.149594,0.175841,46.869552,24.794253,71.663805
111599,0.149642,0.176193,46.951777,24.838566,71.790344
111799,0.149637,0.146932,47.034193,24.883078,71.917271
111999,0.149614,0.136705,47.118205,24.927628,72.045833
112199,0.149679,0.185985,47.208400,24.972328,72.180727
112399,0.149742,0.185256,47.290781,25.016923,72.307704
112599,0.149750,0.153963,47.373384,25.061539,72.434923
112799,0.149757,0.153981,47.457126,25.106189,72.563315
112999,0.149787,0.166301,47.539564,25.150648,72.690212
113199,0.149827,0.172757,47.629457,25.195425,72.824882
113399,0.149852,0.163786,47.711457,25.239880,72.951337
113599,0.149903,0.178950,47.794919,25.284424,73.079343
113799,0.149925,0.162452,47.877335,25.328982,73.206318
113999,0.149920,0.147335,47.959934,25.373494,73.333428
114199,0.149944,0.163126,48.046427,25.418167,73.464594
114399,0.149864,0.104683,48.129570,25.462514,73.592085
114599,0.149841,0.136228,48.211959,25.506798,73.718757
114799,0.149845,0.152512,48.294150,25.551103,73.845253
114999,0.149799,0.122927,48.376851,25.595592,73.972443
115199,0.149817,0.160414,48.464131,25.639977,74.104108
115399,0.149812,0.147001,48.545976,25.684292,74.230268
115599,0.149763,0.121486,48.628630,25.728627,74.357257
115799,0.149762,0.149069,48.711100,25.772835,74.483935
115999,0.149743,0.138558,48.794789,25.817143,74.611932
116199,0.149710,0.130696,48.881200,25.861556,74.742756
116399,0.149690,0.138429,48.963324,25.905825,74.869150
116599,0.149671,0.138185,49.045525,25.950076,74.995602
116799,0.149629,0.125610,49.129018,25.994284,75.123302
116999,0.149634,0.152258,49.211499,26.038596,75.250095
117199,0.149634,0.149809,49.297397,26.082935,75.380332
117399,0.149625,0.144039,49.379039,26.127269,75.506308
117599,0.149575,0.120595,49.462561,26.171720,75.634280
117799,0.149594,0.160656,49.544754,26.216126,75.760880
117999,0.149594,0.149567,49.627015,26.260579,75.887594
118199,0.149588,0.145705,49.713017,26.304987,76.018003
118399,0.149582,0.146382,49.796277,26.349573,76.145850
118599,0.149577,0.146620,49.878752,26.394129,76.272881
118799,0.149587,0.155152,49.961370,26.438564,76.399934
118999,0.149575,0.142483,50.044190,26.483120,76.527309
119199,0.149560,0.140765,50.131825,26.527689,76.659515
119399,0.149571,0.156493,50.213742,26.572007,76.785750
119599,0.149594,0.163052,50.296028,26.616344,76.912372
119799,0.149635,0.173986,50.378915,26.660891,77.039806
119999,0.149638,0.151533,50.462641,26.705234,77.167875
120199,0.149665,0.166092,50.587183,26.749129,77.336312
120399,0.149614,0.118893,50.669462,26.793462,77.462924
120599,0.149652,0.172447,50.751761,26.837702,77.589463
120799,0.149650,0.148587,50.835347,26.881917,77.717264
120999,0.149634,0.139990,50.917896,26.926592,77.844487
121199,0.149628,0.145783,51.007184,26.971264,77.978448
121399,0.149628,0.149543,51.088614,27.015415,78.104029
121599,0.149640,0.157228,51.171959,27.059817,78.231775
121799,0.149704,0.188343,51.254169,27.104084,78.358254
121999,0.149764,0.186626,51.336799,27.148313,78.485112
122199,0.149807,0.176057,51.426040,27.192710,78.618750
122399,0.149805,0.148455,51.509616,27.237258,78.746874
122599,0.149758,0.121195,51.591781,27.281489,78.873269
122799,0.149731,0.132694,51.674658,27.325959,79.000617
122999,0.149721,0.143590,51.757153,27.370274,79.127427
123199,0.149716,0.146556,51.847636,27.414688,79.262324
123399,0.149715,0.149414,51.930020,27.459184,79.389204
123599,0.149773,0.185824,52.011952,27.503587,79.515539
123799,0.149849,0.196260,52.094469,27.547922,79.642391
123999,0.149862,0.158403,52.178261,27.592286,79.770547
124199,0.149873,0.156283,52.267779,27.636872,79.904651
124399,0.149916,0.176968,52.350017,27.681407,80.031424
124599,0.149946,0.168602,52.433085,27.726274,80.159359
124799,0.150034,0.204778,52.516979,27.770796,80.287774
124999,0.150029,0.146853,52.599844,27.815459,80.415304
125199,0.150015,0.141404,52.733787,27.860066,80.593853
125399,0.150030,0.159152,52.815664,27.904449,80.720113
125599,0.150030,0.150238,52.899135,27.948824,80.847959
125799,0.150017,0.141767,52.981113,27.993140,80.974254
125999,0.149989,0.132174,53.063441,28.037395,81.100836
126199,0.149975,0.141614,53.149709,28.081790,81.231499
126399,0.149953,0.135884,53.232781,28.126194,81.358975
126599,0.149972,0.161846,53.315182,28.170701,81.485883
126799,0.149968,0.147189,53.397940,28.215345,81.613284
126999,0.149952,0.140253,53.480949,28.259868,81.740817
127199,0.149875,0.100994,53.568543,28.304497,81.873040
127399,0.149833,0.122773,53.650305,28.348792,81.999097
127599,0.149854,0.163093,53.732597,28.393168,82.125765
127799,0.149833,0.136998,53.814991,28.437620,82.252611
127999,0.149822,0.142797,53.898706,28.482086,82.380792
128199,0.149814,0.144185,53.985192,28.526685,82.511877
128399,0.149801,0.141452,54.066914,28.570762,82.637675
128599,0.149787,0.141256,54.149155,28.614989,82.764144
128799,0.149786,0.149053,54.232962,28.659388,82.892350
128999,0.149783,0.147709,54.315789,28.703622,83.019411
129199,0.149769,0.140999,54.402038,28.748064,83.150102
129399,0.149777,0.154913,54.483654,28.792449,83.276104
129599,0.149768,0.143745,54.566809,28.836992,83.403801
129799,0.149800,0.170405,54.649028,28.881384,83.530412
129999,0.149794,0.146358,54.731959,28.925893,83.657852
130199,0.149782,0.141706,54.818126,28.970257,83.788383
130399,0.149788,0.153392,54.901110,29.014616,83.915726
130599,0.149781,0.145769,54.983371,29.059023,84.042394
130799,0.149770,0.142010,55.065913,29.103373,84.169286
130999,0.149737,0.128763,55.148692,29.147687,84.296379
131199,0.149755,0.160961,55.237824,29.191951,84.429775
131399,0.149709,0.119482,55.319496,29.236090,84.555585
131599,0.149660,0.117724,55.401660,29.280456,84.682116
131799,0.149681,0.163473,55.484108,29.324773,84.808881
131999,0.149685,0.152299,55.567716,29.369172,84.936889
132199,0.149684,0.149067,55.656499,29.413572,85.070072
132399,0.149681,0.147952,55.738297,29.457988,85.196284
132599,0.149691,0.155924,55.820851,29.502556,85.323407
132799,0.149721,0.169648,55.904440,29.546877,85.451316
132999,0.149693,0.131530,55.987499,29.591460,85.578959
133199,0.149710,0.160564,56.076400,29.635918,85.712318
133399,0.149709,0.149278,56.157910,29.680315,85.838225
133599,0.149716,0.154623,56.240659,29.724695,85.965354
133799,0.149716,0.149311,56.322542,29.769070,86.091612
133999,0.149703,0.141355,56.404943,29.813455,86.218398
134199,0.149729,0.167068,56.493655,29.857868,86.351522
134399,0.149696,0.127636,56.576370,29.902126,86.478496
134599,0.149656,0.122603,56.658757,29.946730,86.605487
134799,0.149665,0.155717,56.783847,29.990622,86.774469
134999,0.149652,0.140869,56.866448,30.035343,86.901791
135199,0.149663,0.157313,56.956308,30.080164,87.036472
135399,0.149683,0.162812,57.038066,30.124574,87.162639
135599,0.149672,0.142023,57.119982,30.168947,87.288929
135799,0.149659,0.141409,57.202228,30.213390,87.415618
135999,0.149667,0.154860,57.286153,30.257937,87.544090
136199,0.149705,0.175730,57.376088,30.302354,87.678442
136399,0.149708,0.151350,57.458172,30.346908,87.805080
136599,0.149724,0.161158,57.540857,30.391588,87.932445
136799,0.149802,0.202925,57.624779,30.436188,88.060967
136999,0.149846,0.180018,57.707400,30.480698,88.188099
137199,0.149853,0.154297,57.793974,30.525244,88.319218
137399,0.149830,0.134257,57.875428,30.569336,88.444765
137599,0.149858,0.169124,57.958481,30.613724,88.572205
137799,0.149862,0.152199,58.040593,30.658017,88.698610
137999,0.149849,0.141517,58.122832,30.702182,88.825013
138199,0.149830,0.136187,58.209087,30.746599,88.955687
138399,0.149804,0.131758,58.292165,30.790840,89.083006
138599,0.149761,0.120300,58.374129,30.835031,89.209160
138799,0.149761,0.149464,58.456324,30.879215,89.335538
138999,0.149721,0.122533,58.538795,30.923498,89.462292
139199,0.149713,0.143586,58.626349,30.967813,89.594163
139399,0.149680,0.127000,58.708477,31.012127,89.720604
139599,0.149652,0.129975,58.790563,31.056300,89.846863
139799,0.149604,0.116430,58.872716,31.100395,89.973111
139999,0.149574,0.128157,58.956293,31.144561,90.100853
140199,0.149558,0.138607,59.042840,31.188949,90.231789
140399,0.149536,0.134050,59.124945,31.233164,90.358109
140599,0.149493,0.119715,59.207204,31.277601,90.484805
140799,0.149416,0.095315,59.290742,31.321842,90.612584
140999,0.149421,0.152938,59.373227,31.365978,90.739204
141199,0.149413,0.143346,59.459938,31.410269,90.870207
141399,0.149414,0.150543,59.541690,31.454334,90.996024
141599,0.149398,0.137598,59.624974,31.498857,91.123832
141799,0.149390,0.143729,59.707042,31.543072,91.250113
141999,0.149355,0.124359,59.789523,31.587333,91.376856
142199,0.149330,0.132185,59.876298,31.631740,91.508038
142399,0.149304,0.130749,59.959026,31.675828,91.634854
142599,0.149284,0.134637,60.041018,31.720178,91.761195
142799,0.149259,0.131301,60.123457,31.764449,91.887906
142999,0.149251,0.143774,60.206111,31.808954,92.015065
143199,0.149227,0.132187,60.293632,31.853387,92.147019
143399,0.149188,0.121100,60.375544,31.897618,92.273162
143599,0.149145,0.118708,60.457453,31.941829,92.399282
143799,0.149130,0.137979,60.570574,31.985408,92.555981
143999,0.149138,0.155124,60.653568,32.029605,92.683173
144199,0.149146,0.154467,60.741976,32.073959,92.815935
144399,0.149127,0.136114,60.824175,32.118337,92.942512
144599,0.149126,0.147744,60.906422,32.162751,93.069174
144799,0.149115,0.141547,60.990162,32.207255,93.197417
144999,0.149128,0.158793,61.072748,32.251669,93.324417
145199,0.149145,0.160990,61.162382,32.296130,93.458512
145399,0.149151,0.153624,61.244470,32.340328,93.584798
145599,0.149166,0.159758,61.327703,32.384714,93.712417
145799,0.149158,0.143426,61.409907,32.429027,93.838934
145999,0.149138,0.134886,61.492446,32.473289,93.965735
146199,0.149165,0.168687,61.581960,32.517548,94.099508
146399,0.149204,0.178077,61.665517,32.562119,94.227636
146599,0.149186,0.135484,61.747937,32.606610,94.354547
146799,0.149205,0.163580,61.830516,32.651057,94.481574
146999,0.149222,0.161876,61.913025,32.695472,94.608497
147199,0.149243,0.164053,62.003959,32.739910,94.743869
147399,0.149218,0.130857,62.086689,32.784512,94.871201
147599,0.149219,0.150243,62.169152,32.829088,94.998240
147799,0.149228,0.155556,62.251963,32.873801,95.125764
147999,0.149232,0.152813,62.335766,32.918202,95.253968
148199,0.149212,0.133799,62.425649,32.962727,95.388377
148399,0.149207,0.145520,62.508160,33.007258,95.515418
148599,0.149208,0.149854,62.590402,33.051756,95.642158
148799,0.149216,0.155428,62.674347,33.096293,95.770641
148999,0.149263,0.184013,62.757964,33.146638,95.904602
149199,0.149277,0.160132,62.848451,33.191324,96.039776
149399,0.149241,0.122295,62.930602,33.235753,96.166354
149599,0.149235,0.144705,63.014009,33.280038,96.294047
149799,0.149211,0.131515,63.096184,33.324545,96.420728
149999,0.149251,0.179121,63.178637,33.369035,96.547672
150199,0.149280,0.171009,63.269240,33.413902,96.683143
150399,0.149265,0.137716,63.352649,33.458638,96.811287
150599,0.149282,0.161904,63.435349,33.503435,96.938784
150799,0.149280,0.148087,63.518170,33.548358,97.066528
150999,0.149312,0.173097,63.601151,33.593116,97.194267
151199,0.149311,0.149067,63.692398,33.637853,97.330251
151399,0.149311,0.148966,63.774518,33.682478,97.456996
151599,0.149265,0.114852,63.856825,33.727182,97.584007
151799,0.149286,0.165165,63.939102,33.771566,97.710668
151999,0.149286,0.148920,64.022855,33.816077,97.838933
152199,0.149269,0.136456,64.131596,33.859811,97.991407
152399,0.149268,0.148248,64.216979,33.904163,98.121142
152599,0.149262,0.145313,64.299755,33.948644,98.248399
152799,0.149260,0.147728,64.383238,33.993028,98.376265
152999,0.149238,0.132243,64.465839,34.037371,98.503210
153199,0.149246,0.155222,64.548849,34.081915,98.630764
153399,0.149263,0.162121,64.635043,34.126147,98.761191
153599,0.149263,0.149149,64.718523,34.170444,98.888967
153799,0.149233,0.126305,64.800502,34.214720,99.015222
153999,0.149243,0.157441,64.882920,34.258974,99.141894
154199,0.149191,0.108692,64.965677,34.303518,99.269195
154399,0.149191,0.149507,65.054990,34.347901,99.402892
154599,0.149211,0.164434,65.137531,34.392459,99.529990
154799,0.149175,0.121271,65.220189,34.437029,99.657218
154999,0.149184,0.156012,65.302948,34.481572,99.784520
155199,0.149158,0.129527,65.387166,34.526226,99.913393
155399,0.149180,0.165639,65.476008,34.570709,100.046718
155599,0.149193,0.159810,65.558269,34.615039,100.173308
155799,0.149226,0.174786,65.640816,34.659536,100.300352
155999,0.149197,0.126814,65.724604,34.704079,100.428683
156199,0.149226,0.171420,65.807373,34.748546,100.555920
156399,0.149245,0.164359,65.896369,34.792891,100.689260
156599,0.149249,0.152519,65.978658,34.837259,100.815917
156799,0.149272,0.167022,66.062439,34.881562,100.944001
156999,0.149273,0.149967,66.199136,34.925746,101.124883
157199,0.149304,0.173959,66.274893,34.969698,101.244591
157399,0.149333,0.171751,66.364092,35.014448,101.378541
157599,0.149365,0.174763,66.447947,35.058928,101.506875
157799,0.149372,0.154789,66.530234,35.103257,101.633491
157999,0.149392,0.164860,66.612678,35.147607,101.760284
158199,0.149461,0.204391,66.695350,35.192114,101.887465
158399,0.149499,0.179358,66.785991,35.236616,102.022607
158599,0.149519,0.165449,66.868380,35.281102,102.149482
158799,0.149505,0.138643,66.951033,35.325535,102.276568
158999,0.149536,0.174238,67.033685,35.370067,102.403752
159199,0.149522,0.137993,67.142693,35.413773,102.556466
159399,0.149496,0.128706,67.228468,35.458203,102.686671
159599,0.149476,0.133858,67.310723,35.502373,102.813096
159799,0.149450,0.128476,67.392895,35.546487,102.939382
159999,0.149422,0.127226,67.476570,35.590770,103.067340
160199,0.149389,0.123216,67.559164,35.634964,103.194128
160399,0.149372,0.135706,67.645679,35.679316,103.324994
160599,0.149359,0.138812,67.727785,35.723426,103.451211
160799,0.149355,0.145946,67.811169,35.767435,103.578604
160999,0.149343,0.139429,67.893442,35.811570,103.705012
161199,0.149362,0.164886,67.976247,35.855854,103.832101
161399,0.149343,0.134434,68.065030,35.900450,103.965480
161599,0.149321,0.131200,68.148368,35.944806,104.093174
161799,0.149314,0.143552,68.230924,35.989051,104.219975
161999,0.149287,0.127720,68.313451,36.033317,104.346768
162199,0.149267,0.132845,68.396247,36.077619,104.473866
162399,0.149233,0.122000,68.486189,36.121900,104.608089
162599,0.149226,0.142998,68.568340,36.165984,104.734324
162799,0.149222,0.146604,68.650872,36.210365,104.861237
162999,0.149216,0.143629,68.733240,36.254876,104.988116
163199,0.149237,0.167076,68.817203,36.299189,105.116392
163399,0.149241,0.152023,68.906280,36.343525,105.249805
163599,0.149256,0.161369,68.988736,36.387859,105.376594
163799,0.149238,0.135039,69.071149,36.432239,105.503389
163999,0.149197,0.114980,69.155241,36.476819,105.632060
164199,0.149182,0.137184,69.238469,36.521312,105.759781
164399,0.149212,0.173578,69.327638,36.565711,105.893349
164599,0.149190,0.131299,69.409778,36.609932,106.019710
164799,0.149146,0.112993,69.493568,36.654218,106.147786
164999,0.149128,0.134077,69.576032,36.698411,106.274443
165199,0.149115,0.139089,69.658739,36.742641,106.401380
165399,0.149151,0.178462,69.747982,36.786914,106.534896
165599,0.149168,0.163123,69.831427,36.830977,106.662404
165799,0.149164,0.145918,69.914135,36.875150,106.789284
165999,0.149110,0.104807,69.996293,36.919287,106.915580
166199,0.149127,0.162469,70.078512,36.963426,107.041938
166399,0.149105,0.130818,70.168612,37.007801,107.176413
166599,0.149121,0.162951,70.250420,37.051912,107.302332
166799,0.149106,0.136824,70.332519,37.096390,107.428909
166999,0.149106,0.149008,70.414934,37.140843,107.555777
167199,0.149112,0.153701,70.498649,37.185339,107.683987
167399,0.149104,0.142525,70.588074,37.231675,107.819749
167599,0.149099,0.144671,70.670155,37.276091,107.946246
167799,0.149095,0.146044,70.752369,37.320154,108.072524
167999,0.149126,0.175172,70.835810,37.364293,108.200103
168199,0.149156,0.174544,70.918258,37.408542,108.326801
168399,0.149147,0.141269,71.007441,37.452858,108.460299
168599,0.149140,0.143334,71.089490,37.497116,108.586606
168799,0.149160,0.165879,71.172726,37.541286,108.714012
168999,0.149180,0.166458,71.255104,37.585529,108.840633
169199,0.149186,0.154443,71.337555,37.629692,108.967247
169399,0.149194,0.155579,71.426646,37.674112,109.100758
169599,0.149197,0.151508,71.510201,37.718522,109.228723
169799,0.149209,0.159762,71.593149,37.763146,109.356295
169999,0.149260,0.192440,71.676086,37.807621,109.483707
170199,0.149258,0.147715,71.758785,37.852069,109.610854
170399,0.149274,0.162403,71.849412,37.896751,109.746163
170599,0.149280,0.154786,71.931627,37.941098,109.872725
170799,0.149300,0.166062,72.013949,37.985459,109.999408
170999,0.149326,0.171655,72.096757,38.029811,110.126568
171199,0.149330,0.152923,72.180561,38.074123,110.254683
171399,0.149335,0.153744,72.287123,38.117860,110.404983
171599,0.149315,0.131984,72.372133,38.162042,110.534175
171799,0.149320,0.153656,72.457421,38.206468,110.663889
171999,0.149310,0.140434,72.540993,38.250750,110.791743
172199,0.149343,0.178196,72.623247,38.295016,110.918264
172399,0.149345,0.150488,72.708673,38.339016,111.047689
172599,0.149366,0.167341,72.790735,38.383207,111.173941
172799,0.149358,0.142657,72.874631,38.427603,111.302235
172999,0.149399,0.185270,72.957022,38.471719,111.428740
173199,0.149354,0.110433,73.039548,38.515726,111.555273
173399,0.149356,0.150995,73.126283,38.560030,111.686313
173599,0.149392,0.180271,73.209692,38.604339,111.814031
173799,0.149364,0.125150,73.292130,38.648501,111.940631
173999,0.149379,0.162357,73.374720,38.692675,112.067395
174199,0.149353,0.127231,73.458051,38.737291,112.195343
174399,0.149335,0.133523,73.545539,38.781500,112.327039
174599,0.149335,0.149329,73.627934,38.825760,112.453694
174799,0.149391,0.198075,73.710476,38.870190,112.580666
174999,0.149379,0.138993,73.792908,38.914534,112.707441
175199,0.149386,0.155422,73.876950,38.959007,112.835957
175399,0.149371,0.136411,73.963448,39.003513,112.966961
175599,0.149378,0.155541,74.045467,39.047689,113.093156
175799,0.149390,0.159882,74.128050,39.091972,113.220022
175999,0.149371,0.132220,74.212254,39.136359,113.348613
176199,0.149400,0.175420,74.294590,39.180551,113.475141
176399,0.149420,0.166576,74.381210,39.224991,113.606201
176599,0.149428,0.156969,74.463021,39.269254,113.732275
176799,0.149450,0.168463,74.547003,39.313489,113.860492
176999,0.149480,0.176225,74.629806,39.357772,113.987578
177199,0.149493,0.161118,74.712457,39.401887,114.114344
177399,0.149490,0.146778,74.800972,39.446279,114.247250
177599,0.149473,0.134563,74.884424,39.490496,114.374920
177799,0.149451,0.129338,74.966989,39.534801,114.501790
177999,0.149458,0.156210,75.049486,39.578857,114.628343
178199,0.149478,0.167090,75.132278,39.623068,114.755346
178399,0.149534,0.199638,75.222591,39.667452,114.890042
178599,0.149497,0.115831,75.304680,39.711563,115.016243
178799,0.149518,0.168806,75.387457,39.755996,115.143452
178999,0.149535,0.164650,75.470496,39.800393,115.270889
179199,0.149542,0.155695,75.554973,39.844951,115.399924
179399,0.149532,0.140895,75.644232,39.889412,115.533644
179599,0.149511,0.130133,75.726718,39.933794,115.660511
