# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_incremental4.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
29799,0.140495,0.138688,1.011058,6.279453,7.290511
29999,0.140664,0.165907,1.013715,6.322020,7.335736
30199,0.140808,0.162353,1.021753,6.364487,7.386240
30399,0.140755,0.132845,1.024036,6.406825,7.430861
30599,0.140981,0.175327,1.026455,6.449293,7.475749
30799,0.140910,0.129969,1.028967,6.491788,7.520755
30999,0.140935,0.144861,1.031599,6.534339,7.565938
31199,0.140904,0.136051,1.039594,6.576733,7.616327
31399,0.140727,0.113128,1.041875,6.619043,7.660918
31599,0.140705,0.137253,1.044299,6.661500,7.705800
31799,0.140721,0.143180,1.046823,6.703859,7.750682
31999,0.140806,0.154354,1.049460,6.746252,7.795712
32199,0.140824,0.143725,1.057527,6.788596,7.846123
32399,0.140647,0.112147,1.059815,6.831123,7.890938
32599,0.140733,0.154679,1.062238,6.873686,7.935925
32799,0.140787,0.149519,1.064772,6.916229,7.981000
32999,0.140824,0.146921,1.067411,6.959047,8.026458
33199,0.140997,0.169544,1.075573,7.001481,8.077054
33399,0.140786,0.105860,1.077853,7.044155,8.122008
33599,0.140854,0.152148,1.080279,7.086896,8.167175
33799,0.140934,0.154420,1.082788,7.129474,8.212262
33999,0.141005,0.152948,1.085410,7.172088,8.257499
34199,0.141171,0.169475,1.093622,7.214636,8.308258
34399,0.141362,0.173889,1.095921,7.257222,8.353143
34599,0.141268,0.125237,1.098375,7.299959,8.398334
34799,0.141240,0.136291,1.100897,7.342517,8.443413
34999,0.141226,0.138794,1.103568,7.385150,8.488719
35199,0.141256,0.146592,1.111661,7.427537,8.539199
35399,0.141068,0.107876,1.113970,7.470017,8.583987
35599,0.141001,0.129250,1.116396,7.512628,8.629024
35799,0.141085,0.156000,1.118938,7.555202,8.674140
35999,0.141158,0.154251,1.121610,7.597801,8.719411
36199,0.141212,0.150883,1.129892,7.640503,8.770396
36399,0.141179,0.135201,1.132209,7.684951,8.817160
36599,0.141120,0.130451,1.134636,7.727634,8.862271
36799,0.141217,0.158971,1.137189,7.770405,8.907594
36999,0.141310,0.158262,1.139866,7.813139,8.953006
37199,0.141287,0.137142,1.148141,7.855552,9.003693
37399,0.141318,0.147131,1.150434,7.898087,9.048521
37599,0.141490,0.173617,1.152866,7.940661,9.093527
37799,0.141515,0.146139,1.155411,7.983268,9.138679
37999,0.141619,0.161398,1.158046,8.025820,9.183867
38199,0.141717,0.160243,1.166189,8.068372,9.234561
38399,0.141664,0.131557,1.168496,8.110955,9.279450
38599,0.141855,0.178494,1.170930,8.153622,9.324552
38799,0.142024,0.174629,1.173457,8.196279,9.369735
38999,0.142176,0.171672,1.176090,8.238945,9.415035
39199,0.142213,0.149470,1.184340,8.281485,9.465824
39399,0.142263,0.152010,1.186638,8.324099,9.510738
39599,0.142433,0.176030,1.189043,8.366750,9.555793
39799,0.142447,0.145239,1.191546,8.409578,9.601125
39999,0.142551,0.163261,1.194164,8.452197,9.646361
40199,0.142456,0.123320,1.202385,8.494555,9.696940
40399,0.142669,0.185551,1.204706,8.537270,9.741976
40599,0.142721,0.153146,1.207129,8.579861,9.786990
40799,0.142751,0.148905,1.209661,8.622464,9.832124
40999,0.142769,0.146484,1.212305,8.665029,9.877335
41199,0.142709,0.130287,1.217768,8.707221,9.924989
41399,0.142669,0.134464,1.220070,8.749382,9.969452
41599,0.142620,0.132453,1.222490,8.791615,10.014104
41799,0.142392,0.094978,1.225012,8.833859,10.058871
41999,0.142284,0.119717,1.227667,8.876222,10.103889
42199,0.142121,0.108021,1.233242,8.918522,10.151764
42399,0.142095,0.136536,1.235548,8.960866,10.196414
42599,0.142056,0.133784,1.237966,9.003246,10.241212
42799,0.142069,0.144926,1.240478,9.045696,10.286174
42999,0.141944,0.114993,1.243105,9.088173,10.331277
43199,0.141856,0.123113,1.248661,9.130482,10.379143
43399,0.141814,0.132633,1.250961,9.172776,10.423737
43599,0.141703,0.117692,1.253360,9.215129,10.468489
43799,0.141550,0.108107,1.255887,9.257437,10.513324
43999,0.141504,0.131445,1.258535,9.299925,10.558460
44199,0.141395,0.117420,1.264141,9.342219,10.606360
44399,0.141346,0.130598,1.266472,9.384484,10.650956
44599,0.141360,0.144446,1.268885,9.426816,10.695701
44799,0.141424,0.155690,1.271406,9.469148,10.740553
44999,0.141451,0.147375,1.274045,9.511514,10.785559
45199,0.141377,0.124715,1.279682,9.553659,10.833341
45399,0.141403,0.147347,1.281990,9.595968,10.877958
45599,0.141222,0.100172,1.284417,9.638340,10.922758
45799,0.141121,0.118045,1.286923,9.680606,10.967529
45999,0.141048,0.124320,1.289532,9.722926,11.012458
46199,0.141106,0.154514,1.295234,9.765161,11.060395
46399,0.141005,0.117757,1.297547,9.807860,11.105408
46599,0.140853,0.105514,1.299954,9.850181,11.150135
46799,0.140858,0.142087,1.302464,9.892466,11.194931
46999,0.140655,0.093144,1.305090,9.934750,11.239840
47199,0.140573,0.121169,1.310726,9.976997,11.287723
47399,0.140545,0.134004,1.313028,10.019382,11.332410
47599,0.140461,0.120591,1.315430,10.061729,11.377159
47799,0.140372,0.119140,1.317948,10.104084,11.422033
47999,0.140297,0.122291,1.320581,10.147172,11.467753
48199,0.140250,0.129169,1.326205,10.189524,11.515729
48399,0.140212,0.130995,1.328514,10.231865,11.560380
48599,0.140040,0.098288,1.330930,10.274198,11.605129
48799,0.139980,0.125527,1.333464,10.316586,11.650050
48999,0.139978,0.139558,1.336118,10.359142,11.695260
49199,0.139948,0.132448,1.341851,10.401343,11.743194
49399,0.139936,0.136989,1.344160,10.443715,11.787876
49599,0.139913,0.134151,1.346563,10.486021,11.832584
49799,0.139961,0.151853,1.349055,10.528364,11.877419
49999,0.139978,0.144270,1.351657,10.570707,11.922364
50199,0.139871,0.113204,1.357397,10.612913,11.970310
50399,0.139917,0.151403,1.359691,10.655191,12.014883
50599,0.139875,0.129206,1.362111,10.697973,12.060085
50799,0.139899,0.146123,1.364660,10.740372,12.105032
50999,0.139892,0.138166,1.367332,10.782813,12.150145
51199,0.139863,0.132269,1.375055,10.825039,12.200093
51399,0.139861,0.139463,1.377376,10.867479,12.244855
51599,0.139875,0.143568,1.379799,10.909902,12.289701
51799,0.139878,0.140448,1.382340,10.952279,12.334619
51999,0.139784,0.115466,1.384990,10.994749,12.379739
52199,0.139707,0.119812,1.392649,11.036954,12.429603
52399,0.139650,0.124681,1.394956,11.079501,12.474457
52599,0.139627,0.133752,1.397400,11.121972,12.519372
52799,0.139726,0.165693,1.399956,11.164499,12.564455
52999,0.139772,0.151764,1.402626,11.206991,12.609616
53199,0.139772,0.139989,1.410473,11.249403,12.659875
53399,0.139804,0.148172,1.412775,11.291809,12.704585
53599,0.139774,0.131719,1.415206,11.334385,12.749591
53799,0.139685,0.115869,1.417755,11.376978,12.794733
53999,0.139523,0.096138,1.420428,11.419628,12.840056
54199,0.139501,0.133475,1.428368,11.461805,12.890173
54399,0.139459,0.128005,1.430677,11.504009,12.934686
54599,0.139297,0.095324,1.433107,11.546214,12.979321
54799,0.139276,0.133463,1.435653,11.588468,13.024122
54999,0.139304,0.147024,1.438306,11.630791,13.069097
55199,0.139239,0.121397,1.446195,11.673053,13.119248
55399,0.139161,0.117459,1.448501,11.715223,13.163724
55599,0.139050,0.108500,1.450942,11.757494,13.208436
55799,0.139042,0.136776,1.453477,11.799716,13.253193
55999,0.139007,0.129328,1.456132,11.841958,13.298090
56199,0.139072,0.157223,1.464347,11.884104,13.348451
56399,0.139093,0.144787,1.466651,11.926241,13.392892
56599,0.139051,0.127287,1.469069,11.968619,13.437688
56799,0.139081,0.147497,1.471613,12.011061,13.482674
56999,0.139192,0.170705,1.474268,12.053361,13.527629
57199,0.139261,0.159074,1.482259,12.095801,13.578060
57399,0.139279,0.144456,1.484578,12.138240,13.622817
57599,0.139273,0.137510,1.487004,12.180694,13.667698
57799,0.139230,0.126891,1.489537,12.223160,13.712697
57999,0.139244,0.143348,1.492193,12.265739,13.757932
58199,0.139215,0.130581,1.500401,12.307999,13.808400
58399,0.139137,0.116664,1.502723,12.350335,13.853058
58599,0.139141,0.140064,1.505134,12.392631,13.897765
58799,0.139237,0.167542,1.507682,12.434979,13.942661
58999,0.139167,0.118549,1.510356,12.477331,13.987687
59199,0.139186,0.144811,1.518462,12.519756,14.038217
59399,0.139113,0.117530,1.520743,12.562288,14.083032
59599,0.139098,0.134620,1.523159,12.604868,14.128026
59799,0.139085,0.135308,1.525701,12.647486,14.173186
59999,0.139069,0.134176,1.528354,12.690107,14.218461
60199,0.139082,0.143054,1.536708,12.732501,14.269209
60399,0.139151,0.159878,1.538989,12.774872,14.313861
60599,0.139214,0.158235,1.541384,12.817323,14.358706
60799,0.139242,0.147585,1.543895,12.859705,14.403600
60999,0.139371,0.178689,1.546527,12.902122,14.448649
61199,0.139412,0.152051,1.554592,12.944505,14.499097
61399,0.139408,0.138041,1.556890,12.986963,14.543853
61599,0.139423,0.144005,1.559319,13.029417,14.588736
61799,0.139500,0.163138,1.561864,13.071996,14.633860
61999,0.139568,0.160710,1.564522,13.114542,14.679063
62199,0.139654,0.166444,1.572694,13.156903,14.729597
62399,0.139670,0.144618,1.575002,13.199396,14.774398
62599,0.139635,0.128456,1.577412,13.241860,14.819272
62799,0.139675,0.152314,1.579954,13.284508,14.864462
62999,0.139543,0.098171,1.582615,13.327145,14.909760
63199,0.139558,0.144273,1.590845,13.369567,14.960412
63399,0.139529,0.130166,1.593129,13.411978,15.005107
63599,0.139501,0.130827,1.595530,13.454633,15.050163
63799,0.139510,0.142461,1.598048,13.497117,15.095165
63999,0.139540,0.148994,1.600701,13.539662,15.140363
64199,0.139594,0.156793,1.609048,13.582037,15.191085
64399,0.139687,0.169440,1.611334,13.624578,15.235913
64599,0.139625,0.119700,1.613734,13.667107,15.280841
64799,0.139557,0.117568,1.616264,13.709724,15.325988
64999,0.139601,0.153903,1.618928,13.752334,15.371262
65199,0.139498,0.106030,1.627207,13.794902,15.422110
65399,0.139502,0.140764,1.629483,13.837461,15.466945
65599,0.139432,0.116643,1.631907,13.880077,15.511984
65799,0.139459,0.148240,1.634443,13.922785,15.557228
65999,0.139417,0.125569,1.637115,13.965495,15.602610
66199,0.139347,0.116357,1.642665,14.007797,15.650462
66399,0.139295,0.122250,1.644944,14.050250,15.695194
66599,0.139227,0.116535,1.647356,14.092422,15.739778
66799,0.139234,0.141546,1.649897,14.134655,15.784552
66999,0.139107,0.096670,1.652584,14.177010,15.829594
67199,0.139023,0.110877,1.658199,14.219019,15.877218
67399,0.138967,0.120157,1.660511,14.261195,15.921706
67599,0.138933,0.127495,1.662944,14.303350,15.966294
67799,0.138874,0.118967,1.665497,14.345744,16.011241
67999,0.138827,0.122740,1.668190,14.388114,16.056304
68199,0.138776,0.121644,1.673739,14.430238,16.103977
68399,0.138701,0.113176,1.676025,14.472593,16.148618
68599,0.138615,0.109135,1.678419,14.514798,16.193216
68799,0.138548,0.115588,1.680926,14.556973,16.237899
68999,0.138514,0.126770,1.683582,14.599235,16.282817
69199,0.138459,0.119485,1.689217,14.641324,16.330541
69399,0.138414,0.122697,1.691513,14.683572,16.375085
69599,0.138375,0.124797,1.693931,14.725939,16.419871
69799,0.138322,0.119845,1.696461,14.768221,16.464682
69999,0.138298,0.130207,1.699114,14.810570,16.509684
70199,0.138353,0.157398,1.704774,14.852662,16.557436
70399,0.138311,0.123758,1.707054,14.894848,16.601903
70599,0.138278,0.126732,1.709479,14.937182,16.646662
70799,0.138197,0.109321,1.712026,14.979503,16.691529
70999,0.138223,0.147491,1.714694,15.021808,16.736502
71199,0.138132,0.105869,1.720366,15.064066,16.784432
71399,0.138075,0.117758,1.722656,15.106316,16.828972
71599,0.138082,0.140703,1.725080,15.148614,16.873694
71799,0.138044,0.124287,1.727617,15.190892,16.918509
71999,0.137884,0.080556,1.730278,15.233291,16.963569
72199,0.137808,0.110322,1.735872,15.275588,17.011460
72399,0.137823,0.143365,1.738165,15.318035,17.056200
72599,0.137881,0.159008,1.740590,15.360387,17.100977
72799,0.137830,0.119295,1.743150,15.402833,17.145983
72999,0.137803,0.127953,1.745803,15.445280,17.191083
73199,0.137758,0.121354,1.751436,15.487553,17.238989
73399,0.137707,0.118851,1.753727,15.529937,17.283664
73599,0.137662,0.121272,1.756138,15.572343,17.328481
73799,0.137597,0.113406,1.758659,15.614761,17.373420
73999,0.137567,0.126770,1.761327,15.657257,17.418584
74199,0.137551,0.131406,1.766921,15.699531,17.466453
74399,0.137539,0.133205,1.769216,15.741887,17.511103
74599,0.137520,0.130606,1.771624,15.784197,17.555820
74799,0.137451,0.111637,1.774164,15.826519,17.600683
74999,0.137377,0.109783,1.776833,15.868934,17.645766
75199,0.137361,0.131068,1.782578,15.911351,17.693929
75399,0.137278,0.106123,1.784937,15.953872,17.738809
75599,0.137267,0.133039,1.787372,15.996460,17.783831
75799,0.137268,0.137655,1.789927,16.039035,17.828962
75999,0.137226,0.121467,1.792607,16.081545,17.874152
76199,0.137263,0.151290,1.800300,16.123878,17.924178
76399,0.137333,0.164009,1.802606,16.166260,17.968866
76599,0.137283,0.118111,1.805041,16.208779,18.013819
76799,0.137295,0.142002,1.807580,16.251256,18.058836
76999,0.137286,0.133813,1.810272,16.293769,18.104042
77199,0.137271,0.131493,1.818152,16.336037,18.154189
77399,0.137247,0.128050,1.820460,16.378394,18.198855
77599,0.137265,0.144128,1.822911,16.420809,18.243719
77799,0.137256,0.133847,1.825461,16.463176,18.288636
77999,0.137281,0.147048,1.828101,16.505565,18.333666
78199,0.137282,0.137607,1.836007,16.547970,18.383977
78399,0.137290,0.140394,1.838311,16.590423,18.428734
78599,0.137243,0.118766,1.840736,16.632936,18.473672
78799,0.137202,0.121300,1.843286,16.675479,18.518765
78999,0.137170,0.124583,1.845981,16.718002,18.563983
79199,0.137244,0.166408,1.853987,16.760385,18.614372
79399,0.137282,0.152422,1.856295,16.802899,18.659194
79599,0.137225,0.114417,1.858719,16.845456,18.704176
79799,0.137171,0.115548,1.861273,16.888077,18.749350
79999,0.137088,0.103918,1.863939,16.930687,18.794626
80199,0.137071,0.130254,1.872043,16.973290,18.845333
80399,0.137045,0.126704,1.874359,17.015837,18.890195
80599,0.136966,0.105334,1.876784,17.058377,18.935161
80799,0.136962,0.135424,1.879333,17.100988,18.980322
80999,0.136876,0.102045,1.882007,17.143721,19.025727
81199,0.136841,0.122580,1.890146,17.186060,19.076206
81399,0.136822,0.129073,1.892448,17.228593,19.121040
81599,0.136845,0.146358,1.894881,17.271207,19.166088
81799,0.136785,0.112389,1.897431,17.313736,19.211167
81999,0.136739,0.117672,1.900109,17.356275,19.256384
82199,0.136754,0.142856,1.908211,17.398682,19.306894
82399,0.136724,0.124710,1.910516,17.441394,19.351910
82599,0.136759,0.151073,1.912934,17.483984,19.396918
82799,0.136801,0.154257,1.915480,17.526679,19.442160
82999,0.136749,0.115099,1.918138,17.569421,19.487559
83199,0.136766,0.143837,1.926295,17.611825,19.538120
83399,0.136882,0.185078,1.928595,17.654343,19.582938
83599,0.136880,0.135884,1.931012,17.696930,19.627942
83799,0.136876,0.135461,1.933514,17.739470,19.672984
83999,0.136829,0.116883,1.936203,17.782854,19.719057
84199,0.136807,0.127568,1.944331,17.825160,19.769490
84399,0.136856,0.157707,1.946636,17.867687,19.814323
84599,0.136852,0.135060,1.949074,17.910272,19.859345
84799,0.136886,0.151351,1.951600,17.952874,19.904475
84999,0.136914,0.148878,1.954277,17.995365,19.949642
85199,0.136875,0.120224,1.962558,18.037833,20.000390
85399,0.136887,0.141955,1.964878,18.080402,20.045281
85599,0.136829,0.112025,1.967313,18.122973,20.090286
85799,0.136870,0.154462,1.969881,18.165658,20.135539
85999,0.136898,0.149101,1.972567,18.208295,20.180862
86199,0.136929,0.150095,1.980765,18.250833,20.231599
86399,0.136959,0.150024,1.983081,18.293410,20.276491
86599,0.136928,0.123569,1.985500,18.336045,20.321544
86799,0.136892,0.121247,1.988048,18.378805,20.366852
86999,0.136845,0.116403,1.990708,18.421525,20.412233
87199,0.136907,0.163825,1.999093,18.463967,20.463060
87399,0.136936,0.149654,2.001398,18.506537,20.507934
87599,0.136972,0.152773,2.003817,18.549076,20.552893
87799,0.136937,0.121285,2.006347,18.591792,20.598139
87999,0.136945,0.140713,2.008977,18.634484,20.643462
88199,0.136916,0.123991,2.017345,18.676937,20.694282
88399,0.136937,0.146097,2.019651,18.719599,20.739250
88599,0.136925,0.131980,2.022086,18.762125,20.784211
88799,0.137026,0.181456,2.024588,18.804685,20.829274
88999,0.137048,0.147093,2.027231,18.847219,20.874450
89199,0.137096,0.158350,2.035540,18.889678,20.925218
89399,0.137068,0.124369,2.037843,18.932347,20.970190
89599,0.137049,0.128736,2.040263,18.975095,21.015359
89799,0.137109,0.163751,2.042791,19.017856,21.060647
89999,0.137043,0.107654,2.045437,19.060804,21.106241
90199,0.137070,0.149098,2.053841,19.103411,21.157252
90399,0.137083,0.143103,2.056146,19.146166,21.202312
90599,0.137121,0.154357,2.058576,19.188782,21.247358
90799,0.137133,0.142289,2.061106,19.231438,21.292543
90999,0.137197,0.166529,2.063750,19.274144,21.337895
91199,0.137162,0.121328,2.069318,19.316153,21.385471
91399,0.137108,0.112161,2.071600,19.358423,21.430024
91599,0.137070,0.119622,2.074009,19.400781,21.474790
91799,0.137064,0.134460,2.076515,19.443039,21.519554
91999,0.137078,0.143461,2.079140,19.485380,21.564519
92199,0.137046,0.122217,2.084573,19.527574,21.612146
92399,0.136973,0.103640,2.086874,19.569820,21.656694
92599,0.136914,0.109708,2.089279,19.612174,21.701453
92799,0.136881,0.121292,2.091788,19.654453,21.746241
92999,0.136849,0.122337,2.094427,19.696910,21.791337
93199,0.136827,0.126324,2.099944,19.739180,21.839124
93399,0.136814,0.130791,2.102257,19.781414,21.883671
93599,0.136752,0.107741,2.104670,19.823691,21.928361
93799,0.136729,0.126223,2.107173,19.866029,21.973202
93999,0.136691,0.118700,2.109772,19.908371,22.018143
94199,0.136711,0.146012,2.115408,19.950568,22.065976
94399,0.136701,0.131975,2.117720,19.993023,22.110743
