# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_abrupto4.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
5599,7819.368323,7602.123110,1.330190,0.123353,1.453543
5799,7795.492461,7126.968301,1.381348,0.127906,1.509253
5999,7711.886033,5287.299628,1.428047,0.132487,1.560534
6199,7650.220879,5800.266257,1.482642,0.137051,1.619693
6399,7594.601148,5870.389493,1.548858,0.141674,1.690531
6599,7563.350337,6563.324390,1.597698,0.146333,1.744031
6799,7501.610519,5464.196529,1.648787,0.150988,1.799774
6999,7427.162976,4895.946525,1.712258,0.155572,1.867830
7199,7370.883434,5401.099433,1.779020,0.160224,1.939244
7399,7315.914682,5337.039628,1.841735,0.164852,2.006586
7599,7279.348183,5926.387730,1.899886,0.169482,2.069368
7799,7242.752230,5852.105996,1.976819,0.174145,2.150964
7999,7221.205620,6380.887841,2.045905,0.178828,2.224733
8199,7191.613510,6007.929099,2.112153,0.183483,2.295636
8399,7166.052252,6118.040668,2.163596,0.188145,2.351741
8599,7099.583510,4307.896367,2.218706,0.192781,2.411487
8799,7042.887432,4604.956079,2.293931,0.197485,2.491416
8999,7014.212635,5752.521569,2.360082,0.202128,2.562209
9199,6965.908048,4792.201611,2.421229,0.206766,2.627995
9399,6933.482896,5441.925931,2.474404,0.211412,2.685817
9599,6884.474799,4581.094235,2.553723,0.216058,2.769781
9799,6854.042476,5393.290947,2.615938,0.220691,2.836629
9999,6819.130129,5108.425144,2.713533,0.225418,2.938950
10199,6780.729589,4860.702572,2.769931,0.230103,3.000034
10399,6752.189282,5296.633613,2.842901,0.234820,3.077720
10599,6720.899704,5093.841694,2.914136,0.239512,3.153648
10799,6678.327938,4422.024323,2.970498,0.244170,3.214668
10999,6657.515622,5533.650553,3.027694,0.248846,3.276539
11199,6632.993997,5284.304617,3.086164,0.253569,3.339733
11399,6590.924902,4235.055601,3.194070,0.258289,3.452359
11599,6553.488781,4419.629875,3.251446,0.262970,3.514415
11799,6525.315673,4891.275377,3.322345,0.267697,3.590042
11999,6495.108597,4712.891128,3.379861,0.272390,3.652251
12199,6464.947135,4655.259441,3.468550,0.277155,3.745705
12399,6437.255718,4748.079251,3.527579,0.281909,3.809488
12599,6407.865201,4585.653160,3.587667,0.286667,3.874334
12799,6389.266711,5217.561849,3.656061,0.291390,3.947451
12999,6348.211492,3720.677463,3.744959,0.296185,4.041144
13199,6324.607471,4790.346084,3.822999,0.300915,4.123913
13399,6298.122674,4550.126081,3.884251,0.305627,4.189878
13599,6286.734436,5523.722544,3.958466,0.310380,4.268847
13799,6256.064006,4170.474757,4.028210,0.315184,4.343393
13999,6215.677130,3428.982682,4.092708,0.319979,4.412687
14199,6198.706019,5010.728251,4.156029,0.324749,4.480777
14399,6181.807810,4982.034927,4.229506,0.329544,4.559050
14599,6159.663220,4565.252739,4.310974,0.334362,4.645337
14799,6129.041318,3893.642477,4.390679,0.339158,4.729837
14999,6109.394272,4655.512859,4.496140,0.343996,4.840136
15199,6096.944709,5163.227512,4.562760,0.348786,4.911547
15399,6072.744632,4233.538763,4.636762,0.353607,4.990369
15599,6057.401141,4875.952335,4.721565,0.358445,5.080010
15799,6044.744147,5057.498661,4.810654,0.363294,5.173948
15999,6028.033306,4707.876872,4.877432,0.368122,5.245554
16199,6019.680414,5351.449005,4.945861,0.372969,5.318830
16399,5997.323623,4186.423590,5.013468,0.377804,5.391272
16599,5980.146196,4571.597184,5.096388,0.382643,5.479031
16799,5955.548316,3913.924250,5.166163,0.387465,5.553628
16999,5923.657229,3244.805928,5.247183,0.392299,5.639482
17199,5907.132430,4502.524547,5.344300,0.397153,5.741454
17399,5894.649525,4821.119660,5.433903,0.401986,5.835889
17599,5889.879608,5474.896860,5.512421,0.406836,5.919256
17799,5870.354640,4152.157435,5.581417,0.411699,5.993116
17999,5847.051395,3773.062538,5.661717,0.416540,6.078257
18199,5823.366264,3691.704538,5.757770,0.421400,6.179169
18399,5797.222716,3418.159854,5.828776,0.426275,6.255050
18599,5774.636778,3696.730480,5.942102,0.431168,6.373270
18799,5754.141242,3848.056407,6.011670,0.436023,6.447693
18999,5735.138424,3948.873463,6.090530,0.440910,6.531439
19199,5718.218396,4110.815798,6.161586,0.445767,6.607352
19399,5703.081838,4249.972233,6.249207,0.450651,6.699857
19599,5691.036724,4522.660631,6.327774,0.455500,6.783274
19799,5678.809928,4480.583972,6.442740,0.460438,6.903178
19999,5666.254472,4423.264333,6.523323,0.465324,6.988648
20199,5651.076361,4133.265239,6.626702,0.470235,7.096937
20399,5640.302323,4552.124523,6.700520,0.475130,7.175650
20599,5629.206864,4497.469989,6.773658,0.480001,7.253659
20799,5606.749950,3293.687801,6.848250,0.484866,7.333116
20999,5586.875931,3519.978021,6.934887,0.489730,7.424618
21199,5565.762124,3348.812332,7.016374,0.494628,7.511002
21399,5557.530849,4685.015688,7.103698,0.499509,7.603207
21599,5541.834588,3862.334699,7.185471,0.504408,7.689879
21799,5525.632523,3775.809520,7.260000,0.509290,7.769290
21999,5508.501464,3641.216019,7.342633,0.514173,7.856807
22199,5494.507140,3955.131494,7.417525,0.519081,7.936605
22399,5474.969438,3306.284516,7.494430,0.523984,8.018413
22599,5456.169823,3350.612941,7.571318,0.528895,8.100213
22799,5441.740973,3811.280876,7.647452,0.533793,8.181245
22999,5431.593565,4274.789128,7.775126,0.538730,8.313856
23199,5419.723417,4054.656362,7.865515,0.543653,8.409168
23399,5408.351939,4089.260494,7.955330,0.548563,8.503893
23599,5399.312716,4341.723676,8.086071,0.553533,8.639604
23799,5384.321208,3615.323229,8.163102,0.558471,8.721573
23999,5373.020222,4028.202852,8.253666,0.563384,8.817050
24199,5366.109390,4536.809599,8.332354,0.568327,8.900681
24399,5352.831971,3746.264286,8.410432,0.573249,8.983681
24599,5337.381771,3452.457281,8.484310,0.578169,9.062479
24799,5327.809461,4150.415349,8.600143,0.583125,9.183268
24999,5316.100314,3864.166121,8.676756,0.588054,9.264810
25199,5304.986864,3915.805617,8.756459,0.592983,9.349441
25399,5291.587061,3603.211838,8.845442,0.597885,9.443327
25599,5281.395503,3987.067702,8.957263,0.602819,9.560082
25799,5268.055481,3560.532601,9.036491,0.607766,9.644257
25999,5253.221977,3339.699951,9.120477,0.612692,9.733169
26199,5244.462101,4105.678284,9.212454,0.617632,9.830086
26399,5235.293101,4034.154058,9.308276,0.622554,9.930830
26599,5227.425385,4188.886910,9.401701,0.627505,10.029206
26799,5212.389340,3212.595328,9.479914,0.632413,10.112327
26999,5195.638815,2951.068463,9.587158,0.637356,10.224514
27199,5187.015156,4022.821179,9.694954,0.642293,10.337247
27399,5175.234888,3573.118406,9.788728,0.647268,10.435995
27599,5159.685851,3029.467848,9.868465,0.652205,10.520671
27799,5149.621663,3760.763739,9.953942,0.657151,10.611094
27999,5140.929527,3932.722615,10.032522,0.662095,10.694617
28199,5129.337515,3506.455781,10.112314,0.667051,10.779365
28399,5118.074374,3529.971495,10.215299,0.672040,10.887339
28599,5107.325742,3581.020105,10.294861,0.676999,10.971860
28799,5097.126949,3638.699512,10.413119,0.681962,11.095081
28999,5084.744911,3301.731468,10.494197,0.686887,11.181084
29199,5076.826748,3928.693048,10.573491,0.691800,11.265290
29399,5067.120838,3650.058047,10.675424,0.696738,11.372162
29599,5052.935484,2967.688403,10.762954,0.701684,11.464638
29799,5049.741771,4577.072258,10.884426,0.706671,11.591096
29999,5038.155718,3311.833827,10.964004,0.711617,11.675621
30199,5028.594566,3594.421720,11.073701,0.716615,11.790316
30399,5022.951950,4170.916935,11.169816,0.721592,11.891409
30599,5019.724739,4529.188674,11.253107,0.726593,11.979700
30799,5009.796486,3490.773832,11.334206,0.731556,12.065762
30999,4996.821641,2998.695531,11.416080,0.736514,12.152594
31199,4985.901402,3293.264230,11.515877,0.741496,12.257373
31399,4975.126480,3294.238687,11.607945,0.746499,12.354444
31599,4971.171376,4350.220003,11.709546,0.751461,12.461007
31799,4961.863876,3491.278886,11.807507,0.756448,12.563954
31999,4954.332606,3756.860673,11.916775,0.761464,12.678239
32199,4948.623408,4035.151702,12.014084,0.766453,12.780537
32399,4939.043528,3396.682863,12.096745,0.771420,12.868165
32599,4929.168258,3329.374530,12.193702,0.776414,12.970116
32799,4917.098429,2949.716335,12.278251,0.781399,13.059649
32999,4907.431023,3321.976403,12.360131,0.786391,13.146522
33199,4898.296362,3391.077427,12.449984,0.791374,13.241357
33399,4892.449365,3921.847862,12.563850,0.796373,13.360223
33599,4889.031619,4318.267984,12.657858,0.801399,13.459257
33799,4883.794897,4004.025636,12.744219,0.806401,13.550620
33999,4875.446680,3464.598024,12.827876,0.811403,13.639279
34199,4867.896272,3584.326889,12.923253,0.816435,13.739688
34399,4856.458021,2900.517066,13.031423,0.821466,13.852888
34599,4846.141730,3071.739643,13.162729,0.826499,13.989229
34799,4841.654943,4065.440890,13.270388,0.831545,14.101933
34999,4831.225028,3016.419720,13.364879,0.836566,14.201445
35199,4822.628064,3318.159376,13.461331,0.841585,14.302915
35399,4821.376421,4601.087249,13.547488,0.846587,14.394075
35599,4814.712425,3635.185205,13.632489,0.851592,14.484082
35799,4808.531612,3708.346921,13.744960,0.856667,14.601626
35999,4803.283086,3863.796813,13.860063,0.861711,14.721774
36199,4795.239059,3347.314201,13.946605,0.866709,14.813315
36399,4785.139462,2957.112482,14.032825,0.871740,14.904565
36599,4776.094763,3129.959454,14.120615,0.876759,14.997374
36799,4769.459605,3555.225644,14.209241,0.881777,15.091018
36999,4765.044625,3952.688325,14.310348,0.886790,15.197138
37199,4760.482983,3916.579284,14.414037,0.891814,15.305851
37399,4756.459361,4008.065670,14.519730,0.896883,15.416613
37599,4751.313485,3789.034689,14.618833,0.901906,15.520738
37799,4744.592621,3481.070125,14.722740,0.906964,15.629704
37999,4737.921923,3477.160053,14.812201,0.912010,15.724211
38199,4728.289118,2898.056105,14.899816,0.917040,15.816856
38399,4720.847745,3299.545513,14.995174,0.922072,15.917246
38599,4713.700926,3341.511639,15.091891,0.927145,16.019036
38799,4706.071709,3233.632879,15.180375,0.932187,16.112561
38999,4705.547097,4603.772458,15.277806,0.937248,16.215054
39199,4698.041471,3234.444397,15.375007,0.942302,16.317310
39399,4691.932417,3494.557805,15.515204,0.947388,16.462592
39599,4684.647681,3249.554723,15.603612,0.952429,16.556042
39799,4678.358416,3433.083836,15.692930,0.957487,16.650417
39999,4670.137817,3034.238744,15.782642,0.962547,16.745189
40199,4665.037778,3645.029880,15.872535,0.967585,16.840120
40399,4660.652880,3779.288337,15.996773,0.972671,16.969444
40599,4651.375364,2777.317131,16.107710,0.977749,17.085459
40799,4644.676699,3284.847849,16.200374,0.982780,17.183155
40999,4638.396422,3357.219913,16.292273,0.987844,17.280118
41199,4631.100920,3135.522911,16.383534,0.992930,17.376465
41399,4624.493858,3263.439150,16.480673,0.997995,17.478668
41599,4620.073323,3705.022581,16.588385,1.003089,17.591474
41799,4613.528916,3252.292291,16.680688,1.008157,17.688845
41999,4604.564405,2730.981491,16.774763,1.013263,17.788026
42199,4598.338772,3290.955835,16.866483,1.018341,17.884823
42399,4593.878900,3652.845972,16.983957,1.023461,18.007418
42599,4583.720878,2430.220110,17.075777,1.028539,18.104317
42799,4575.861942,2901.908769,17.166189,1.033596,18.199785
42999,4568.762965,3049.581780,17.259317,1.038677,18.297994
43199,4561.094531,2912.381157,17.381996,1.043776,18.425772
43399,4555.910520,3436.164220,17.502410,1.048884,18.551294
43599,4546.848719,2580.437809,17.612655,1.054011,18.666665
43799,4538.250711,2663.885020,17.705440,1.059082,18.764522
43999,4532.103619,3185.890588,17.813685,1.064195,18.877880
44199,4529.061896,3859.882673,17.918666,1.069304,18.987970
44399,4523.726492,3344.602331,18.081548,1.074464,19.156012
44599,4518.611292,3383.036866,18.186332,1.079535,19.265866
44799,4509.478875,2472.949891,18.292564,1.084634,19.377198
44999,4501.562974,2728.401128,18.395435,1.089714,19.485148
45199,4496.403051,3335.420434,18.504760,1.094829,19.599589
45399,4491.323371,3343.315538,18.610555,1.099908,19.710463
45599,4487.306010,3575.365219,18.706005,1.104976,19.810981
45799,4484.838727,3922.298050,18.819072,1.110076,19.929147
45999,4481.631620,3747.204197,18.912986,1.115179,20.028165
46199,4476.837722,3374.241286,19.019750,1.120289,20.140039
46399,4470.270874,2953.328781,19.119678,1.125403,20.245081
46599,4463.305513,2847.341879,19.236332,1.130546,20.366878
46799,4458.169750,3261.537009,19.354885,1.135660,20.490545
46999,4451.939456,2994.050648,19.448646,1.140765,20.589410
47199,4443.872235,2548.075201,19.542463,1.145857,20.688320
47399,4440.069364,3542.591820,19.681723,1.150988,20.832711
47599,4433.791512,2945.940608,19.802374,1.156113,20.958487
47799,4428.983242,3284.615106,19.894184,1.161192,21.055375
47999,4424.647322,3388.362467,19.997778,1.166312,21.164090
48199,4418.273221,2888.488785,20.120838,1.171443,21.292282
48399,4411.893884,2874.473867,20.230943,1.176587,21.407530
48599,4403.620149,2401.376104,20.325103,1.181708,21.506811
48799,4398.554008,3167.481871,20.446828,1.186837,21.633665
48999,4393.638805,3194.329285,20.582553,1.191975,21.774528
49199,4389.948084,3485.721439,20.736766,1.197145,21.933911
49399,4382.338405,2510.357263,20.844793,1.202264,22.047057
49599,4375.038883,2572.057052,20.954165,1.207397,22.161562
49799,4369.444641,2982.072619,21.049811,1.212534,22.262344
49999,4363.641195,2918.582951,21.157287,1.217663,22.374950
50199,4494.833709,37292.962428,21.284807,1.222843,22.507650
50399,4606.846841,32722.142831,21.384952,1.227942,22.612894
50599,4699.972395,28167.612158,21.516543,1.233107,22.749649
50799,4836.712590,39431.981881,21.632697,1.238261,22.870957
50999,4951.753657,34172.184505,21.781564,1.243437,23.025001
51199,5029.028899,24734.215819,21.949980,1.248646,23.198626
51399,5129.423790,30830.515724,22.101305,1.253824,23.355129
51599,5215.917411,27444.778059,22.282074,1.259035,23.541109
51799,5298.828543,26689.900647,22.461107,1.264256,23.725363
51999,5403.461964,32503.517898,22.670635,1.269269,23.939904
52199,5524.217427,36920.637910,22.699082,1.273677,23.972759
52399,5599.013121,25120.689330,22.738178,1.278144,24.016321
52599,5692.516984,30190.528976,22.780765,1.282646,24.063411
52799,5757.035602,22725.432185,22.830329,1.287159,24.117487
52999,5860.934137,33290.147291,22.869028,1.291641,24.160669
53199,5944.633450,28124.951326,22.916299,1.296157,24.212456
53399,6006.456855,22451.482722,22.982569,1.300743,24.283312
53599,6083.651644,26694.660310,23.023403,1.305305,24.328708
53799,6175.888532,30895.374396,23.067318,1.309852,24.377170
53999,6251.537883,26601.213273,23.130676,1.314434,24.445110
54199,6347.685717,32307.601042,23.185936,1.319020,24.504957
54399,6439.392350,31291.889865,23.231271,1.323565,24.554836
54599,6508.420817,25284.163701,23.295132,1.328202,24.623333
54799,6587.711608,28234.097808,23.343221,1.332781,24.676002
54999,6669.614013,29110.872738,23.404198,1.337403,24.741601
55199,6725.588522,22118.578548,23.461073,1.342029,24.803103
55399,6787.527759,23882.757135,23.522846,1.346661,24.869507
55599,6852.637621,24888.069485,23.574336,1.351289,24.925625
55799,6907.029636,22028.009896,23.651066,1.355962,25.007028
55999,6968.842563,24214.649062,23.703957,1.360623,25.064579
56199,7031.098731,24462.825785,23.772156,1.365257,25.137413
56399,7094.065745,24787.796593,23.846825,1.369877,25.216702
56599,7145.244949,21577.780499,23.917178,1.374516,25.291694
56799,7201.218117,23041.624662,23.982222,1.379180,25.361402
56999,7267.624757,26127.110558,24.064999,1.383891,25.448890
57199,7324.604885,23563.941517,24.136954,1.388585,25.525539
57399,7379.887343,23190.670205,24.191338,1.393250,25.584588
57599,7435.260964,23327.490225,24.263746,1.397876,25.661622
57799,7480.491017,20506.746290,24.329532,1.402544,25.732076
57999,7555.839748,29331.622956,24.397749,1.407231,25.804980
58199,7619.225712,26001.155462,24.461072,1.411958,25.873030
58399,7671.563013,22901.717344,24.533188,1.416610,25.949798
58599,7722.376949,22560.046306,24.613200,1.421251,26.034452
58799,7782.353978,25355.623453,24.676606,1.425952,26.102558
58999,7829.512800,21694.206527,24.732811,1.430656,26.163467
59199,7878.008521,22184.246287,24.801989,1.435373,26.237362
59399,7929.588927,23197.388979,24.869411,1.440104,26.309515
59599,7969.472642,19814.936033,24.927437,1.444791,26.372228
59799,8017.597657,22358.852077,24.986872,1.449509,26.436381
59999,8063.665877,21838.063747,25.059771,1.454269,26.514040
60199,8109.518040,21865.166901,25.127281,1.458986,26.586267
60399,8161.098629,23686.856049,25.203058,1.463790,26.666848
60599,8202.441488,20687.984869,25.266024,1.468540,26.734564
60799,8238.793704,19253.515029,25.340285,1.473339,26.813623
60999,8284.715855,22245.049761,25.417560,1.478168,26.895728
61199,8332.090010,22781.207216,25.479523,1.482933,26.962456
61399,8375.916590,21786.850231,25.555233,1.487711,27.042943
61599,8427.728613,24334.019655,25.629942,1.492519,27.122461
61799,8469.242092,21255.393511,25.721329,1.497328,27.218656
61999,8508.593224,20668.093124,25.823995,1.502169,27.326164
62199,8552.860166,22275.612124,25.922585,1.507002,27.429587
62399,8604.904071,24790.558505,25.987402,1.511785,27.499188
62599,8647.198072,21842.926322,26.050712,1.516599,27.567311
62799,8688.666423,21668.260446,26.116708,1.521394,27.638102
62999,8728.314050,21177.668929,26.183166,1.526202,27.709369
63199,8772.867935,22807.341780,26.271911,1.531015,27.802925
63399,8806.715222,19502.457947,26.352695,1.535833,27.888528
63599,8837.359711,18551.662628,26.427176,1.540664,27.967840
63799,8881.931576,23055.784486,26.499652,1.545494,28.045146
63999,8922.971018,22014.553084,26.566396,1.550326,28.116722
64199,8959.563920,20669.292740,26.634818,1.555155,28.189973
64399,9016.518637,27298.982713,26.701892,1.559991,28.261882
64599,9063.260485,24114.135651,26.807101,1.564860,28.371961
64799,9093.995930,19021.544640,26.907442,1.569715,28.477157
64999,9133.291318,21864.997051,26.982159,1.574557,28.556716
65199,9178.391361,23835.905048,27.070571,1.579419,28.649989
65399,9208.353607,18976.046108,27.140516,1.584283,28.724799
65599,9249.462529,22692.079794,27.209231,1.589121,28.798352
65799,9286.743542,21514.915920,27.293897,1.594012,28.887908
65999,9326.568907,22429.113856,27.387735,1.598888,28.986623
66199,9363.930114,21693.128688,27.465274,1.603756,29.069030
66399,9398.838713,20953.584786,27.537387,1.608600,29.145987
66599,9440.616473,23310.832762,27.616843,1.613476,29.230319
66799,9479.151708,22311.384904,27.729405,1.618389,29.347794
66999,9520.906811,23467.111276,27.800327,1.623260,29.423587
67199,9550.877186,19590.952961,27.871238,1.628121,29.499360
67399,9579.940127,19345.088188,27.951866,1.632995,29.584861
67599,9603.475557,17534.915516,28.025392,1.637903,29.663295
67799,9634.854610,20240.974661,28.097450,1.642774,29.740223
67999,9662.520191,19041.152039,28.178581,1.647683,29.826264
68199,9697.376428,21548.496905,28.281140,1.652608,29.933749
68399,9729.880644,20813.818337,28.356019,1.657507,30.013526
68599,9767.519956,22640.164533,28.433746,1.662411,30.096157
68799,9806.746500,23261.451326,28.508698,1.667305,30.176003
68999,9834.342372,19327.322304,28.607299,1.672240,30.279540
69199,9861.408677,19199.283771,28.691928,1.677179,30.369106
69399,9898.132541,22604.589545,28.786430,1.682133,30.468562
69599,9929.274213,20735.434582,28.864425,1.687056,30.551481
69799,9954.083449,18587.697495,28.947203,1.691998,30.639201
69999,9994.765441,24192.780471,29.036379,1.696976,30.733355
70199,10028.821599,21948.477047,29.139282,1.701990,30.841272
70399,10063.644886,22286.618497,29.217882,1.706952,30.924834
70599,10096.750832,21750.044017,29.295549,1.711881,31.007429
70799,10132.520122,22759.079266,29.383121,1.716881,31.100002
70999,10149.159303,16039.429513,29.463049,1.721833,31.184882
71199,10171.663483,18160.647215,29.550764,1.726775,31.277539
71399,10196.039111,18873.762986,29.640701,1.731751,31.372452
71599,10214.975035,16975.099621,29.730637,1.736748,31.467385
71799,10241.511580,19741.594910,29.856427,1.741797,31.598224
71999,10257.574094,16024.016479,29.936206,1.746736,31.682942
72199,10283.955429,19781.236168,30.027802,1.751708,31.779511
72399,10306.960557,18611.811485,30.109845,1.756686,31.866532
72599,10332.800336,19686.800425,30.205874,1.761671,31.967545
72799,10358.432737,19662.994546,30.295214,1.766652,32.061866
72999,10380.561448,18435.411923,30.375525,1.771611,32.147136
73199,10402.171907,18289.989758,30.460030,1.776569,32.236599
73399,10427.600426,19734.438231,30.569283,1.781545,32.350827
73599,10452.897799,19737.033705,30.652009,1.786538,32.438548
73799,10478.292181,19823.424714,30.757035,1.791576,32.548611
73999,10489.574213,14652.644232,30.849680,1.796615,32.646295
74199,10518.083295,21066.443341,30.931683,1.801615,32.733298
74399,10537.319274,17673.867481,31.015543,1.806595,32.822137
74599,10555.305817,17246.299993,31.121409,1.811654,32.933063
74799,10582.950925,20894.575960,31.204742,1.816647,33.021388
74999,10605.265535,18950.930010,31.306273,1.821678,33.127951
75199,10628.079397,19183.277441,31.397976,1.826706,33.224682
75399,10652.027086,19656.358129,31.508151,1.831784,33.339935
75599,10675.341150,19464.743165,31.594476,1.836802,33.431278
75799,10701.855618,20724.324557,31.691465,1.841839,33.533304
75999,10720.009861,17600.467958,31.777408,1.846841,33.624249
76199,10744.357337,19996.398373,31.865829,1.851866,33.717695
76399,10771.076070,20950.913313,31.952152,1.856903,33.809055
76599,10788.505285,17446.465481,32.108332,1.861949,33.970281
76799,10814.607414,20811.722875,32.195133,1.866974,34.062106
76999,10832.988983,17891.511463,32.288043,1.872000,34.160043
77199,10851.202513,17863.411656,32.392767,1.877062,34.269829
77399,10869.335106,17868.515667,32.494180,1.882116,34.376296
77599,10888.241230,18204.911575,32.580887,1.887153,34.468040
77799,10911.622082,19983.392448,32.671352,1.892207,34.563559
77999,10933.769328,19549.048050,32.758673,1.897240,34.655913
78199,10949.617666,17130.469323,32.868409,1.902299,34.770708
78399,10966.081204,17403.324701,32.958558,1.907354,34.865912
78599,10986.143792,18850.678469,33.047236,1.912399,34.959635
78799,11002.651852,17490.319206,33.138753,1.917454,35.056207
78999,11018.020263,17073.174393,33.238818,1.922498,35.161316
79199,11041.345951,20254.992527,33.327691,1.927551,35.255242
79399,11057.873510,17602.787079,33.444048,1.932614,35.376662
79599,11074.113301,17521.310130,33.533310,1.937667,35.470978
79799,11092.035241,18224.967431,33.637826,1.942745,35.580571
79999,11112.232550,19170.958974,33.727136,1.947781,35.674917
80199,11125.268649,16339.708171,33.825835,1.952883,35.778718
80399,11144.558795,18879.907122,33.915540,1.957947,35.873487
80599,11163.183915,18650.482299,34.032322,1.963032,35.995354
80799,11171.613581,14568.768952,34.123736,1.968116,36.091851
80999,11192.653195,19692.657238,34.242895,1.973226,36.216121
81199,11206.249324,16712.681433,34.332255,1.978343,36.310598
81399,11227.623784,19905.654866,34.477071,1.983449,36.460520
81599,11250.346557,20498.514972,34.585932,1.988536,36.574468
81799,11260.833186,15539.377987,34.700406,1.993640,36.694046
81999,11277.175925,17961.355983,34.796547,1.998750,36.795297
82199,11291.502434,17165.371370,34.911930,2.003865,36.915795
82399,11302.621282,15872.467798,35.021733,2.008997,37.030730
82599,11316.084572,16862.960022,35.113253,2.014093,37.127346
82799,11329.634840,16925.895272,35.205496,2.019188,37.224684
82999,11344.763018,17607.828679,35.308530,2.024276,37.332806
83199,11355.824237,15946.230473,35.417367,2.029408,37.446775
83399,11377.125393,20238.405905,35.542177,2.034520,37.576696
83599,11391.394884,17341.772623,35.637070,2.039620,37.676690
83799,11405.787262,17421.801558,35.733230,2.044749,37.777979
