# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_incremental2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
52399,0.147632,0.121106,1.375722,11.056842,12.432564
52599,0.147531,0.121118,1.378038,11.099128,12.477167
52799,0.147540,0.149822,1.380436,11.141375,12.521811
52999,0.147528,0.144531,1.382930,11.183522,12.566452
53199,0.147562,0.156449,1.390779,11.225685,12.616464
53399,0.147698,0.183889,1.392981,11.267998,12.660979
53599,0.147772,0.167433,1.395314,11.310166,12.705480
53799,0.147734,0.137773,1.397720,11.352309,12.750029
53999,0.147692,0.136240,1.400247,11.394554,12.794801
54199,0.147652,0.136977,1.408076,11.436637,12.844713
54399,0.147709,0.163134,1.410281,11.478993,12.889274
54599,0.147697,0.144363,1.412578,11.521181,12.933758
54799,0.147612,0.124527,1.414960,11.563416,12.978376
54999,0.147546,0.129283,1.417434,11.605645,13.023079
55199,0.147517,0.139730,1.425262,11.647744,13.073006
55399,0.147453,0.129721,1.427479,11.689842,13.117321
55599,0.147431,0.141169,1.429799,11.731912,13.161711
55799,0.147434,0.148510,1.432215,11.774099,13.206314
55999,0.147459,0.154346,1.434746,11.816257,13.251003
56199,0.147398,0.130209,1.442384,11.858367,13.300751
56399,0.147431,0.156849,1.444591,11.900457,13.345048
56599,0.147404,0.139657,1.446901,11.942592,13.389492
56799,0.147507,0.176769,1.449295,11.984834,13.434129
56999,0.147556,0.161293,1.451804,12.026962,13.478766
57199,0.147547,0.145139,1.459533,12.069274,13.528807
57399,0.147575,0.155436,1.461711,12.111463,13.573174
57599,0.147597,0.154054,1.464020,12.153795,13.617815
57799,0.147541,0.131264,1.466421,12.196205,13.662625
57999,0.147463,0.125148,1.468947,12.238534,13.707480
58199,0.147464,0.147756,1.476957,12.280744,13.757701
58399,0.147527,0.165859,1.479145,12.323081,13.802226
58599,0.147579,0.162771,1.481470,12.365556,13.847026
58799,0.147580,0.147856,1.483883,12.408025,13.891909
58999,0.147565,0.143125,1.486409,12.450406,13.936815
59199,0.147562,0.146466,1.494392,12.492607,13.986998
59399,0.147598,0.158442,1.496578,12.534898,14.031476
59599,0.147637,0.159096,1.498879,12.577221,14.076100
59799,0.147698,0.165876,1.501248,12.619555,14.120803
59999,0.147862,0.196948,1.503732,12.661992,14.165724
60199,0.147866,0.149214,1.511801,12.704502,14.216304
60399,0.147960,0.176105,1.513990,12.746623,14.260613
60599,0.147928,0.138405,1.516291,12.788779,14.305070
60799,0.147917,0.144344,1.518709,12.830912,14.349621
60999,0.147872,0.134281,1.521256,12.873068,14.394323
61199,0.147976,0.179752,1.529175,12.915365,14.444540
61399,0.147978,0.148566,1.531366,12.957611,14.488978
61599,0.148036,0.165825,1.533704,12.999969,14.533674
61799,0.148008,0.139536,1.536123,13.042272,14.578395
61999,0.148037,0.156775,1.538652,13.084538,14.623191
62199,0.148012,0.140315,1.546695,13.126790,14.673485
62399,0.148092,0.173149,1.548883,13.169089,14.717972
62599,0.148133,0.160884,1.551173,13.211359,14.762532
62799,0.148218,0.174784,1.553547,13.254530,14.808077
62999,0.148166,0.131778,1.556021,13.296873,14.852895
63199,0.148237,0.170756,1.564101,13.339164,14.903264
63399,0.148285,0.163432,1.566284,13.381258,14.947542
63599,0.148294,0.151144,1.568588,13.423400,14.991988
63799,0.148289,0.146457,1.571002,13.465593,15.036596
63999,0.148289,0.148485,1.573538,13.507801,15.081339
64199,0.148245,0.134202,1.581819,13.550269,15.132089
64399,0.148247,0.148738,1.584007,13.592634,15.176640
64599,0.148259,0.152017,1.586306,13.635073,15.221379
64799,0.148442,0.207788,1.588692,13.677472,15.266164
64999,0.148464,0.155660,1.591210,13.719930,15.311140
65199,0.148443,0.141571,1.599495,13.762735,15.362230
65399,0.148506,0.169044,1.601682,13.805078,15.406760
65599,0.148545,0.161342,1.603992,13.847424,15.451417
65799,0.148611,0.170008,1.606385,13.889757,15.496142
65999,0.148613,0.149380,1.608899,13.932129,15.541027
66199,0.148565,0.132782,1.614273,13.974158,15.588430
66399,0.148586,0.155372,1.616456,14.016177,15.632633
66599,0.148536,0.131874,1.618759,14.058216,15.676975
66799,0.148538,0.149348,1.621156,14.100478,15.721634
66999,0.148532,0.146447,1.623660,14.142467,15.766127
67199,0.148442,0.118216,1.629052,14.184474,15.813525
67399,0.148391,0.131390,1.631249,14.226403,15.857653
67599,0.148325,0.126066,1.633572,14.268413,15.901985
67799,0.148353,0.158033,1.635977,14.310441,15.946418
67999,0.148366,0.152599,1.638508,14.352598,15.991106
68199,0.148231,0.102489,1.643947,14.394685,16.038633
68399,0.148161,0.124204,1.646140,14.436825,16.082965
68599,0.148087,0.122796,1.648442,14.478927,16.127369
68799,0.147988,0.113915,1.650844,14.521014,16.171858
68999,0.147913,0.122228,1.653358,14.563160,16.216518
69199,0.147818,0.114994,1.658804,14.605212,16.264016
69399,0.147752,0.125041,1.661001,14.647349,16.308350
69599,0.147710,0.132847,1.663298,14.689420,16.352718
69799,0.147609,0.112686,1.665698,14.731597,16.397295
69999,0.147607,0.146974,1.668208,14.773754,16.441962
70199,0.147622,0.152800,1.673680,14.815938,16.489618
70399,0.147594,0.137670,1.675868,14.858082,16.533950
70599,0.147569,0.138757,1.678166,14.900190,16.578356
70799,0.147570,0.148073,1.680568,14.942265,16.622833
70999,0.147462,0.109043,1.683077,14.984433,16.667510
71199,0.147450,0.143100,1.688629,15.026605,16.715234
71399,0.147410,0.133240,1.690827,15.068713,16.759540
71599,0.147408,0.146663,1.693142,15.110831,16.803973
71799,0.147431,0.155762,1.695557,15.152985,16.848542
71999,0.147357,0.120983,1.698085,15.195097,16.893182
72199,0.147349,0.144205,1.703601,15.237261,16.940862
72399,0.147328,0.139658,1.705791,15.279382,16.985173
72599,0.147237,0.114378,1.708105,15.321637,17.029742
72799,0.147328,0.180296,1.710507,15.363789,17.074296
72999,0.147310,0.141021,1.713027,15.405936,17.118963
73199,0.147288,0.139275,1.718576,15.447987,17.166563
73399,0.147237,0.128357,1.720776,15.489990,17.210765
73599,0.147181,0.126654,1.723091,15.532236,17.255326
73799,0.147119,0.124335,1.725506,15.574362,17.299869
73999,0.147073,0.130135,1.728043,15.616503,17.344547
74199,0.147040,0.134968,1.733552,15.658529,17.392080
74399,0.146961,0.117335,1.735763,15.700774,17.436537
74599,0.146946,0.141595,1.738094,15.743046,17.481140
74799,0.146861,0.115186,1.740515,15.785258,17.525773
74999,0.146847,0.141677,1.743048,15.827522,17.570570
75199,0.146791,0.125504,1.748628,15.869595,17.618223
75399,0.146711,0.116640,1.750822,15.911747,17.662569
75599,0.146680,0.135010,1.753121,15.953841,17.706963
75799,0.146635,0.129844,1.755547,15.996040,17.751587
75999,0.146666,0.158306,1.758073,16.038314,17.796387
76199,0.146712,0.164058,1.765644,16.080462,17.846106
76399,0.146691,0.138805,1.767826,16.122545,17.890371
76599,0.146640,0.127331,1.770123,16.164745,17.934868
76799,0.146608,0.134074,1.772532,16.207074,17.979606
76999,0.146627,0.153902,1.775051,16.249239,18.024290
77199,0.146602,0.137163,1.782732,16.291497,18.074230
77399,0.146574,0.135687,1.784921,16.333673,18.118594
77599,0.146553,0.138353,1.787221,16.375888,18.163109
77799,0.146554,0.147151,1.789629,16.418102,18.207731
77999,0.146585,0.158365,1.792160,16.460496,18.252655
78199,0.146529,0.124840,1.799892,16.502672,18.302563
78399,0.146499,0.134986,1.802081,16.544822,18.346902
78599,0.146491,0.143121,1.804383,16.587059,18.391441
78799,0.146506,0.152267,1.806759,16.629303,18.436062
78999,0.146550,0.164002,1.809252,16.671628,18.480880
79199,0.146548,0.145809,1.816955,16.713918,18.530873
79399,0.146592,0.164093,1.819151,16.756201,18.575352
79599,0.146575,0.139843,1.821478,16.798542,18.620020
79799,0.146560,0.140315,1.823883,16.840876,18.664759
79999,0.146588,0.158066,1.826404,16.883152,18.709556
80199,0.146590,0.147461,1.834328,16.925440,18.759768
80399,0.146555,0.132351,1.836520,16.967735,18.804255
80599,0.146564,0.150191,1.838812,17.010041,18.848853
80799,0.146582,0.153851,1.841212,17.052366,18.893578
80999,0.146547,0.132221,1.843746,17.094703,18.938449
81199,0.146533,0.141153,1.851687,17.137298,18.988985
81399,0.146551,0.153893,1.853885,17.179683,19.033568
81599,0.146629,0.178142,1.856186,17.221989,19.078174
81799,0.146704,0.177236,1.858617,17.264333,19.122951
81999,0.146695,0.143300,1.861193,17.306723,19.167916
82199,0.146760,0.173363,1.869114,17.348914,19.218028
82399,0.146818,0.170559,1.871293,17.391232,19.262526
82599,0.146771,0.127411,1.873585,17.433476,19.307061
82799,0.146783,0.151673,1.876012,17.475890,19.351902
82999,0.146750,0.132996,1.878555,17.518271,19.396826
83199,0.146718,0.133672,1.886484,17.560493,19.446977
83399,0.146731,0.151957,1.888688,17.602759,19.491447
83599,0.146759,0.158690,1.891005,17.645070,19.536075
83799,0.146789,0.159089,1.893430,17.687537,19.580967
83999,0.146833,0.165283,1.895957,17.729988,19.625945
84199,0.146858,0.157455,1.903942,17.772274,19.676216
84399,0.146816,0.129004,1.906150,17.814709,19.720858
84599,0.146822,0.149364,1.908474,17.857119,19.765593
84799,0.146840,0.154688,1.910883,17.899584,19.810467
84999,0.146823,0.139445,1.913414,17.942070,19.855484
85199,0.146780,0.128664,1.921484,17.984476,19.905960
85399,0.146783,0.147957,1.923681,18.026861,19.950542
85599,0.146786,0.147973,1.926018,18.069310,19.995328
85799,0.146788,0.147630,1.928427,18.111751,20.040178
85999,0.146782,0.144397,1.930979,18.154164,20.085144
86199,0.146816,0.161437,1.939048,18.196593,20.135641
86399,0.146833,0.154249,1.941247,18.238894,20.180141
86599,0.146870,0.162595,1.943554,18.281200,20.224754
86799,0.146877,0.149984,1.945973,18.323504,20.269478
86999,0.146907,0.159866,1.948520,18.365851,20.314371
87199,0.146975,0.176375,1.956665,18.408239,20.364904
87399,0.147089,0.197164,1.958886,18.450628,20.409514
87599,0.147090,0.147347,1.961204,18.493243,20.454447
87799,0.147147,0.172315,1.963611,18.535640,20.499251
87999,0.147088,0.121209,1.966128,18.578151,20.544280
88199,0.147100,0.152122,1.974354,18.620464,20.594818
88399,0.147190,0.187096,1.976576,18.662779,20.639355
88599,0.147239,0.168683,1.978896,18.705087,20.683983
88799,0.147255,0.154275,1.981297,18.747513,20.728810
88999,0.147275,0.156170,1.983820,18.789962,20.773782
89199,0.147259,0.140198,1.991805,18.832217,20.824021
89399,0.147227,0.132883,1.993995,18.874588,20.868583
89599,0.147218,0.143506,1.996302,18.917032,20.913334
89799,0.147279,0.174237,1.998719,18.959401,20.958120
89999,0.147318,0.164911,2.001270,19.001846,21.003116
90199,0.147317,0.146840,2.009508,19.044302,21.053809
90399,0.147372,0.172259,2.011702,19.086769,21.098471
90599,0.147375,0.148770,2.014022,19.129230,21.143252
90799,0.147334,0.128932,2.016458,19.171804,21.188262
90999,0.147320,0.140949,2.019001,19.214274,21.233275
91199,0.147268,0.123315,2.024505,19.256449,21.280953
91399,0.147190,0.111834,2.026698,19.298608,21.325306
91599,0.147231,0.165720,2.028993,19.340881,21.369873
91799,0.147203,0.134361,2.031426,19.383060,21.414486
91999,0.147210,0.150726,2.033974,19.425253,21.459227
92199,0.147226,0.154621,2.039469,19.467405,21.506874
92399,0.147182,0.126637,2.041664,19.509504,21.551168
92599,0.147159,0.136849,2.043971,19.551629,21.595600
92799,0.147150,0.142939,2.046407,19.593787,21.640195
92999,0.147170,0.156477,2.048998,19.635930,21.684928
93199,0.147171,0.147270,2.054539,19.677965,21.732504
93399,0.147178,0.150821,2.056741,19.720069,21.776810
93599,0.147145,0.131636,2.059066,19.762046,21.821112
93799,0.147150,0.149618,2.061475,19.804163,21.865638
93999,0.147122,0.133607,2.063998,19.846419,21.910417
94199,0.147097,0.135331,2.069460,19.888490,21.957950
94399,0.147037,0.119067,2.071665,19.930625,22.002290
