# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_gradual5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
4399,5146.666330,2583.148321,2.468310,0.965172,3.433482
4599,5037.045827,2625.394761,2.545836,1.008626,3.554462
4799,4929.612359,2458.642601,2.624090,1.051978,3.676068
4999,4874.325356,3547.437290,2.705346,1.095581,3.800928
5199,4818.864148,3432.333933,2.783279,1.139511,3.922790
5399,4767.121476,3421.812009,2.861525,1.183545,4.045070
5599,4718.088825,3394.207241,2.941539,1.227689,4.169229
5799,4647.818217,2680.241194,3.021540,1.272341,4.293881
5999,4581.219566,2649.858684,3.104915,1.316929,4.421844
6199,4520.194292,2689.436075,3.184171,1.361326,4.545497
6399,4445.102955,2117.271500,3.265095,1.405951,4.671046
6599,4403.029263,3056.671138,3.345668,1.450690,4.796358
6799,4357.748090,2863.469388,3.425829,1.495457,4.921285
6999,4307.088303,2584.655532,3.509576,1.540263,5.049839
7199,4249.236442,2224.421293,3.590688,1.585442,5.176130
7399,4217.024407,3057.391144,3.670557,1.630085,5.300641
7599,4173.892724,2578.020453,3.750680,1.674732,5.425412
7799,4130.503314,2481.705758,3.831450,1.719803,5.551253
7999,4083.071327,2233.223843,3.916283,1.764681,5.680964
8199,4049.617611,2711.468945,3.996410,1.809554,5.805964
8399,4014.552484,2576.882278,4.076240,1.854314,5.930554
8599,3969.593582,2081.319707,4.156281,1.898756,6.055037
8799,3938.160098,2586.520305,4.237977,1.943680,6.181658
8999,3902.041885,2312.840487,4.323697,1.988265,6.311962
9199,3866.915569,2286.231374,4.404085,2.033211,6.437296
9399,3835.362931,2383.941552,4.483770,2.079838,6.563607
9599,3808.480685,2545.015125,4.565663,2.124916,6.690578
9799,3779.392480,2383.158659,4.645371,2.168980,6.814351
9999,3745.895537,2104.545304,4.732531,2.214197,6.946729
10199,3710.988804,1965.652198,4.812692,2.258995,7.071687
10399,3682.919886,2251.405053,4.893959,2.303707,7.197666
10599,3667.628320,2872.466881,4.974718,2.348621,7.323339
10799,3641.469652,2255.060224,5.055619,2.393266,7.448886
10999,3623.424380,2648.979717,5.142012,2.437733,7.579745
11199,3610.762536,2914.361105,5.223634,2.482828,7.706461
11399,3597.255462,2840.859336,5.304118,2.527469,7.831586
11599,3579.001539,2538.527903,5.385706,2.572731,7.958437
11799,3552.711451,2027.886334,5.466603,2.617569,8.084172
11999,3529.220910,2143.279019,5.554587,2.662671,8.217258
12199,3507.233307,2187.977158,5.634716,2.707446,8.342162
12399,3494.514046,2718.639093,5.715944,2.752762,8.468706
12599,3480.426816,2607.018576,5.796702,2.797622,8.594324
12799,3465.856874,2547.950540,5.878721,2.842540,8.721261
12999,3450.848247,2490.296056,5.965700,2.887411,8.853111
13199,3433.155378,2283.118906,6.046046,2.932328,8.978374
13399,3413.849298,2139.648035,6.127094,2.977236,9.104330
13599,3400.491881,2505.544975,6.208722,3.021970,9.230692
13799,3385.737030,2382.407144,6.290754,3.067276,9.358030
13999,3367.395873,2101.856051,6.378051,3.112219,9.490270
14199,3352.230321,2290.641636,6.458618,3.157231,9.615849
14399,3338.696814,2377.817825,6.539879,3.201795,9.741673
14599,3328.846879,2619.651569,6.621212,3.246743,9.867955
14799,3313.201208,2171.067258,6.701931,3.291311,9.993242
14999,3297.466628,2133.107705,6.789488,3.336276,10.125765
15199,3288.570916,2621.392503,6.870691,3.380909,10.251600
15399,3274.079880,2172.761097,6.951596,3.425669,10.377265
15599,3261.187859,2268.502250,7.032510,3.470389,10.502899
15799,3246.602152,2108.917024,7.113779,3.516496,10.630275
15999,3233.810149,2223.241908,7.202281,3.561496,10.763777
16199,3222.100944,2285.364535,7.282515,3.606165,10.888680
16399,3207.246097,2004.003518,7.364101,3.651278,11.015380
16599,3195.643644,2244.242525,7.444815,3.695915,11.140730
16799,3187.988821,2552.638513,7.527318,3.740883,11.268201
16999,3176.535969,2214.496398,7.615321,3.785887,11.401209
17199,3166.522386,2315.367808,7.696161,3.830648,11.526809
17399,3153.450604,2029.277358,7.777981,3.875771,11.653751
17599,3144.641491,2378.248647,7.860041,3.920482,11.780523
17799,3134.619578,2252.691272,7.942120,3.965629,11.907749
17999,3122.455643,2039.865397,8.029482,4.010339,12.039821
18199,3110.587738,2042.476280,8.110731,4.055443,12.166175
18399,3099.959338,2132.774949,8.192260,4.100142,12.292402
18599,3085.619960,1766.397157,8.273907,4.145081,12.418989
18799,3077.566555,2328.599859,8.354963,4.189593,12.544556
18999,3070.515552,2407.721280,8.443782,4.234887,12.678669
19199,3057.681699,1838.465734,8.525649,4.279737,12.805387
19399,3048.316772,2149.283712,8.607762,4.325112,12.932874
19599,3037.275654,1966.287282,8.689037,4.370021,13.059058
19799,3029.135846,2231.434623,8.770599,4.414907,13.185506
19999,3022.203226,2335.873834,8.860201,4.460021,13.320222
20199,3011.358684,1926.904528,8.941039,4.504783,13.445822
20399,3004.571501,2319.065938,9.022310,4.549692,13.572002
20599,2995.735175,2094.430005,9.103636,4.594587,13.698224
20799,2984.190268,1795.064820,9.186035,4.639413,13.825449
20999,2972.370734,1743.139151,9.296361,4.684567,13.980928
21199,2962.069071,1880.394508,9.379991,4.729612,14.109603
21399,2950.119925,1683.510485,9.464426,4.774889,14.239315
21599,2938.771700,1724.511548,9.577384,4.819719,14.397104
21799,2929.521352,1930.483764,9.658957,4.865147,14.524104
21999,2917.814801,1641.800809,9.744949,4.910061,14.655010
22199,2909.064789,1946.563390,9.825493,4.954861,14.780354
22399,2901.999791,2117.785089,9.913535,5.000090,14.913625
22599,2891.051840,1664.881296,9.994726,5.045551,15.040276
22799,2881.183919,1766.108888,10.076655,5.090881,15.167535
22999,2872.600379,1894.076816,10.157963,5.135690,15.293652
23199,2862.055103,1649.348308,10.240227,5.180497,15.420723
23399,2852.393616,1731.661136,10.329021,5.225958,15.554979
23599,2845.647390,2056.338995,10.409727,5.270687,15.680414
23799,2836.907429,1805.591979,10.491222,5.316208,15.807430
23999,2829.065638,1895.892544,10.573650,5.361081,15.934730
24199,2824.235675,2244.640120,10.704594,5.406332,16.110927
24399,2826.050487,3045.642725,10.788403,5.450868,16.239271
24599,2822.800331,2426.281246,10.869179,5.495554,16.364733
24799,2826.870902,3327.551127,10.951113,5.540360,16.491473
24999,2824.939096,2585.395142,11.032391,5.585172,16.617563
25199,2824.372342,2753.528123,11.113437,5.629788,16.743225
25399,2821.488774,2458.159176,11.198958,5.674591,16.873548
25599,2822.061555,2894.804744,11.280180,5.719016,16.999197
25799,2825.449466,3259.102124,11.362154,5.764080,17.126235
25999,2822.667019,2463.731371,11.443157,5.808651,17.251808
26199,2823.065999,2874.933411,11.524440,5.853370,17.377811
26399,2820.917300,2539.437672,11.610997,5.898306,17.509303
26599,2817.393430,2352.242672,11.691690,5.942989,17.634678
26799,2812.368698,2144.079317,11.772182,5.987484,17.759665
26999,2808.841208,2336.157491,11.852651,6.031902,17.884553
27199,2808.961431,2825.191599,11.935120,6.076787,18.011907
27399,2806.547452,2478.246261,12.019847,6.121248,18.141095
27599,2803.020248,2319.793328,12.100888,6.166145,18.267034
27799,2802.375836,2713.446927,12.181274,6.210475,18.391749
27999,2796.313898,1953.704564,12.263014,6.254850,18.517864
28199,2792.914391,2316.983341,12.344671,6.299610,18.644280
28399,2789.512597,2309.859720,12.429301,6.344124,18.773425
28599,2785.386024,2199.412685,12.509319,6.388577,18.897896
28799,2782.463993,2364.613527,12.590927,6.433245,19.024172
28999,2777.630424,2081.596448,12.671832,6.477883,19.149715
29199,2773.211570,2132.477704,12.753051,6.522517,19.275568
29399,2770.775202,2415.065515,12.837828,6.567031,19.404860
29599,2766.529450,2142.403933,12.919316,6.611709,19.531026
29799,2765.440750,2604.313135,12.999972,6.656238,19.656210
29999,2761.644184,2195.955854,13.081242,6.701051,19.782293
30199,2757.363373,2115.241680,13.199558,6.745798,19.945356
30399,2753.511737,2171.914763,13.281183,6.790483,20.071666
30599,2748.619132,2004.943124,13.368336,6.835569,20.203905
30799,2741.285403,1619.224966,13.448876,6.880153,20.329029
30999,2737.595365,2169.329512,13.530589,6.925118,20.455707
31199,2734.997152,2332.274004,13.612957,6.969822,20.582779
31399,2733.218240,2455.708070,13.694842,7.014780,20.709623
31599,2729.337116,2120.000574,13.782521,7.059491,20.842012
31799,2725.676018,2147.222614,13.864134,7.104766,20.968900
31999,2721.067786,1988.358926,13.946514,7.149685,21.096199
32199,2716.935737,2055.807896,14.028234,7.194438,21.222672
32399,2710.927630,1743.622303,14.110478,7.239504,21.349982
32599,2706.527972,1993.783338,14.197607,7.284031,21.481639
32799,2701.357095,1858.504149,14.279059,7.328500,21.607559
32999,2700.745008,2600.362818,14.359900,7.373136,21.733036
33199,2699.745304,2534.794194,14.441382,7.417907,21.859288
33399,2695.234493,1946.439772,14.522830,7.462711,21.985541
33599,2692.824035,2290.277609,14.611392,7.507502,22.118894
33799,2689.737666,2171.227715,14.693086,7.552630,22.245715
33999,2685.511913,1971.359580,14.774879,7.597718,22.372598
34199,2683.467795,2335.967785,14.856321,7.642457,22.498778
34399,2679.276475,1962.560714,14.938856,7.687267,22.626122
34599,2675.471715,2021.052986,15.026720,7.732025,22.758744
34799,2673.234727,2286.235800,15.107834,7.776899,22.884733
34999,2667.988133,1755.080842,15.189232,7.821848,23.011080
35199,2663.916704,1951.416633,15.272649,7.867192,23.139841
35399,2662.528024,2418.120247,15.354700,7.912218,23.266918
35599,2659.332225,2093.675787,15.442660,7.957186,23.399846
35799,2655.291027,1935.957920,15.523950,8.002223,23.526173
35999,2654.802773,2567.405208,15.607112,8.047568,23.654681
36199,2651.981240,2144.105251,15.689098,8.092785,23.781883
36399,2648.371586,1995.024219,15.771265,8.137966,23.909231
36599,2645.351786,2095.748242,15.860179,8.183486,24.043666
36799,2641.028775,1849.917709,15.942305,8.228419,24.170723
36999,2638.008535,2082.284355,16.023732,8.273489,24.297220
37199,2635.700331,2208.682595,16.105865,8.318716,24.424581
37399,2633.899989,2299.036500,16.187970,8.363781,24.551751
37599,2632.164215,2307.574397,16.277921,8.409182,24.687103
37799,2628.641807,1966.429079,16.359192,8.454135,24.813327
37999,2627.329205,2379.247515,16.441154,8.499461,24.940615
38199,2625.125341,2206.391090,16.523707,8.544724,25.068431
38399,2621.130330,1858.083327,16.606766,8.589800,25.196567
38599,2618.623975,2137.403748,16.692376,8.634992,25.327368
38799,2614.731988,1863.578618,16.773522,8.679611,25.453133
38999,2615.225700,2711.005657,16.854862,8.724437,25.579299
39199,2610.267864,1643.489889,16.937562,8.769301,25.706864
39399,2608.856260,2332.181855,17.019989,8.814542,25.834531
39599,2605.480546,1940.464874,17.104694,8.859253,25.963947
39799,2604.153984,2341.494866,17.186283,8.904151,26.090434
39999,2601.150202,2003.397449,17.268683,8.948875,26.217558
40199,2598.580757,2084.691886,17.350088,8.993379,26.343467
40399,2595.764255,2029.647243,17.432527,9.038367,26.470894
40599,2593.172749,2069.688586,17.555672,9.083568,26.639240
40799,2593.098582,2578.042755,17.646913,9.128716,26.775629
40999,2590.494235,2059.207372,17.733417,9.173895,26.907312
41199,2587.675378,2009.809667,17.814219,9.218859,27.033078
41399,2586.413933,2326.556265,17.895156,9.263770,27.158926
41599,2583.674044,2016.516991,17.983660,9.309021,27.292682
41799,2583.452100,2537.287793,18.064523,9.353819,27.418341
41999,2580.798934,2026.287249,18.145600,9.398627,27.544227
42199,2577.786208,1945.113778,18.226856,9.443463,27.670318
42399,2577.032973,2418.100315,18.309803,9.488350,27.798153
42599,2575.451299,2240.136357,18.397861,9.533262,27.931123
42799,2572.823121,2013.021219,18.479157,9.578338,28.057496
42999,2570.121785,1992.035963,18.559965,9.623003,28.182968
43199,2567.889014,2087.843233,18.641988,9.667735,28.309723
43399,2565.292808,2004.512288,18.723670,9.712706,28.436376
43599,2564.340082,2357.598518,18.812237,9.757608,28.569845
43799,2562.936085,2256.864776,18.894033,9.802864,28.696897
43999,2560.421583,2009.745578,18.975859,9.847526,28.823385
44199,2558.034629,2032.904819,19.057097,9.892252,28.949349
44399,2555.950567,2095.372820,19.139192,9.937359,29.076551
44599,2554.462877,2224.195726,19.227249,9.982072,29.209320
44799,2552.071697,2018.838505,19.308477,10.026694,29.335170
44999,2548.447457,1736.617802,19.389822,10.071712,29.461534
45199,2545.554319,1894.598296,19.470649,10.116409,29.587058
45399,2542.158615,1774.729534,19.551539,10.161032,29.712571
45599,2539.486602,1932.939679,19.641205,10.206167,29.847372
45799,2538.124785,2227.630449,19.722116,10.251082,29.973199
45999,2535.092605,1840.723318,19.803087,10.295886,30.098974
46199,2532.673893,1976.370100,19.884940,10.340879,30.225819
46399,2529.521894,1801.410094,19.967208,10.385629,30.352837
46599,2527.434035,2043.050919,20.055924,10.430735,30.486658
46799,2524.867976,1926.976225,20.136689,10.475479,30.612169
46999,2521.142174,1649.304361,20.217644,10.520260,30.737903
47199,2518.740421,1954.328518,20.299630,10.564959,30.864589
47399,2516.696540,2034.340584,20.380863,10.609723,30.990585
47599,2512.538633,1527.114797,20.469528,10.654699,31.124227
47799,2509.933037,1889.801052,20.550942,10.699883,31.250826
47999,2508.889836,2259.564894,20.632905,10.744651,31.377556
48199,2504.927685,1554.011353,20.714166,10.789478,31.503644
48399,2502.670907,1958.787423,20.795758,10.834303,31.630062
48599,2500.580566,1994.717975,20.881434,10.879308,31.760741
48799,2501.281251,2671.547711,20.962692,10.923716,31.886408
48999,2501.750307,2616.200135,21.043299,10.968273,32.011572
49199,2501.812863,2517.138967,21.124758,11.013166,32.137924
49399,2500.988538,2298.204740,21.205544,11.057737,32.263281
49599,2499.055881,2021.689393,21.317769,11.102419,32.420189
49799,2497.194520,2035.577044,21.398504,11.147299,32.545803
49999,2494.334360,1782.154653,21.480197,11.192484,32.672681
50199,2492.092917,1931.732092,21.561378,11.237292,32.798670
50399,2489.179378,1757.881062,21.701822,11.282469,32.984291
50599,2486.179613,1730.238755,21.788884,11.327210,33.116094
50799,2482.880246,1648.140510,21.869603,11.372153,33.241756
50999,2480.141833,1784.584949,21.950336,11.416914,33.367250
51199,2476.103637,1446.363745,22.032194,11.461548,33.493742
51399,2473.934226,1918.564844,22.113474,11.506231,33.619705
51599,2471.618113,1876.376999,22.202652,11.551350,33.754002
51799,2469.291851,1869.116314,22.283108,11.595969,33.879077
51999,2466.214327,1669.135720,22.364833,11.640702,34.005535
52199,2463.311893,1708.679046,22.446385,11.685450,34.131835
52399,2459.798837,1542.891057,22.528110,11.730591,34.258700
52599,2457.123756,1756.252795,22.617357,11.775643,34.393000
52799,2453.962651,1622.592024,22.698946,11.820192,34.519138
52999,2450.953577,1656.557818,22.779807,11.864940,34.644748
53199,2448.375444,1765.170349,22.860747,11.909521,34.770268
53399,2445.745763,1746.250512,22.941838,11.954188,34.896026
53599,2442.230902,1503.763000,23.031098,11.998977,35.030075
53799,2440.559279,1992.564289,23.112067,12.043739,35.155806
53999,2437.716136,1672.910732,23.193043,12.088384,35.281427
54199,2434.371531,1531.328143,23.274496,12.133364,35.407860
54399,2430.821763,1468.834674,23.356938,12.178125,35.535063
54599,2427.997537,1659.808068,23.446491,12.223365,35.669856
54799,2425.172310,1653.885352,23.527228,12.267943,35.795172
54999,2421.444004,1399.888207,23.607920,12.312611,35.920531
55199,2418.974109,1739.752860,23.689935,12.357208,36.047143
55399,2415.269771,1392.872637,23.771740,12.402163,36.173903
55599,2413.246471,1852.792354,23.856912,12.446784,36.303695
55799,2412.239014,2132.166003,23.937236,12.491048,36.428284
55999,2409.507008,1647.277318,24.019440,12.535848,36.555287
56199,2408.167460,2033.093915,24.100719,12.580414,36.681133
56399,2405.976840,1790.412784,24.181715,12.624703,36.806417
56599,2404.679534,2038.839027,24.266857,12.669346,36.936203
56799,2403.276061,2006.093364,24.348925,12.713980,37.062905
56999,2401.843334,1994.948934,24.429670,12.758419,37.188089
57199,2399.789714,1814.508021,24.510315,12.802720,37.313035
57399,2398.821580,2121.935247,24.591722,12.847307,37.439029
57599,2397.261599,1949.547023,24.677567,12.891696,37.569263
57799,2395.452641,1874.472579,24.757982,12.935973,37.693955
57999,2392.900960,1655.465119,24.839150,12.980812,37.819962
58199,2390.118950,1583.336019,24.920142,13.025198,37.945340
58399,2387.354931,1583.025656,25.036093,13.070152,38.106245
58599,2384.689842,1606.483702,25.122699,13.114715,38.237414
58799,2382.258691,1669.931469,25.203477,13.159293,38.362770
58999,2379.979023,1709.756557,25.284879,13.204216,38.489095
59199,2377.443528,1629.472520,25.366763,13.248806,38.615569
59399,2375.237076,1722.127335,25.447962,13.293421,38.741382
59599,2372.656364,1606.185003,25.536484,13.338626,38.875110
59799,2370.583645,1752.913226,25.617231,13.383163,39.000394
59999,2367.409440,1418.322220,25.699481,13.427883,39.127365
60199,2364.211198,1404.738676,25.780890,13.472535,39.253425
60399,2361.844346,1649.421834,25.862329,13.517078,39.379407
60599,2359.513072,1655.468391,25.950444,13.561958,39.512402
60799,2357.157046,1643.281132,26.032546,13.606635,39.639182
60999,2354.250139,1470.550286,26.113448,13.651222,39.764670
61199,2351.940619,1647.537151,26.194591,13.695909,39.890500
61399,2349.352794,1557.478286,26.276196,13.740653,40.016849
61599,2346.447888,1454.641599,26.365633,13.785508,40.151142
61799,2344.227851,1660.456683,26.446925,13.830404,40.277330
61999,2341.667702,1550.581488,26.527756,13.874866,40.402622
62199,2339.318072,1610.932818,26.608825,13.919496,40.528321
62399,2336.369542,1419.376855,26.691897,13.964616,40.656514
62599,2334.011471,1598.293105,26.779856,14.009285,40.789141
62799,2331.943627,1684.708705,26.860550,14.053756,40.914306
62999,2330.063629,1739.744191,26.941673,14.098486,41.040158
63199,2327.977626,1670.886615,27.023376,14.142948,41.166324
63399,2325.569133,1564.485482,27.105206,14.187880,41.293086
63599,2323.908160,1797.379590,27.193441,14.232769,41.426210
63799,2321.269933,1482.313878,27.275224,14.278034,41.553258
63999,2317.999509,1274.733971,27.357418,14.322796,41.680213
64199,2315.315542,1456.446163,27.438693,14.367530,41.806223
64399,2313.257667,1652.679985,27.520359,14.412295,41.932655
64599,2310.983999,1578.862690,27.609657,14.457489,42.067146
64799,2308.137181,1388.615080,27.691594,14.502139,42.193734
64999,2305.570441,1473.946673,27.813661,14.546943,42.360604
65199,2305.291436,2214.614721,27.915643,14.591683,42.507325
65399,2303.767447,1806.947233,28.001289,14.636692,42.637981
65599,2303.042946,2066.130949,28.083091,14.681677,42.764768
65799,2301.040092,1644.103881,28.164173,14.726613,42.890786
65999,2299.094650,1659.044474,28.250885,14.771733,43.022618
66199,2297.460906,1758.325251,28.331623,14.816491,43.148114
66399,2295.411191,1616.955702,28.413573,14.861251,43.274824
66599,2294.603200,2026.350049,28.495161,14.906124,43.401285
66799,2293.024050,1767.167224,28.576238,14.950779,43.527017
66999,2292.073188,1974.485027,28.663500,14.995586,43.659086
67199,2291.353864,2050.380512,28.745805,15.040736,43.786541
67399,2290.267270,1925.171667,28.826773,15.085540,43.912313
67599,2289.537150,2043.486663,28.908159,15.130495,44.038654
67799,2288.656961,1991.153210,28.989506,15.175372,44.164878
67999,2286.684536,1618.032289,29.078796,15.220501,44.299297
68199,2285.151868,1764.044899,29.159516,15.264990,44.424506
68399,2283.135394,1595.517768,29.240805,15.309677,44.550483
68599,2281.347154,1669.768829,29.322898,15.354685,44.677583
68799,2279.765587,1737.288391,29.462008,15.399811,44.861819
68999,2279.094057,2048.087426,29.549372,15.444665,44.994037
69199,2278.682577,2136.722305,29.630312,15.489393,45.119705
69399,2276.908207,1662.976177,29.711488,15.534260,45.245748
69599,2274.883981,1572.477298,29.793799,15.579044,45.372843
69799,2274.155344,2020.589744,29.875093,15.623735,45.498828
69999,2272.857515,1819.915047,29.963213,15.668562,45.631775
70199,2271.542984,1811.457339,30.044091,15.713297,45.757388
70399,2269.098461,1411.070843,30.143877,15.757510,45.901387
70599,2268.694369,2126.454018,30.224357,15.802178,46.026535
70799,2268.022873,2030.984905,30.305060,15.846719,46.151779
70999,2265.963194,1536.836749,30.389249,15.891368,46.280617
71199,2264.889555,1883.747715,30.471712,15.936353,46.408066
71399,2262.980920,1583.506957,30.552605,15.980950,46.533556
71599,2261.618462,1775.220691,30.633799,16.025571,46.659370
71799,2260.477408,1851.980248,30.715061,16.070153,46.785213
71999,2258.517282,1554.832137,30.803706,16.115126,46.918832
72199,2256.768515,1627.212212,30.884288,16.159481,47.043769
72399,2254.462774,1422.090392,30.965813,16.204322,47.170135
72599,2253.682107,1971.080503,31.046962,16.248835,47.295797
72799,2252.755074,1916.242060,31.129215,16.293356,47.422571
72999,2252.590355,2192.632778,31.217503,16.338389,47.555892
73199,2251.373387,1807.179861,31.298699,16.383061,47.681760
73399,2251.084256,2145.262531,31.379845,16.427961,47.807806
73599,2249.604264,1706.447028,31.461737,16.472509,47.934246
73799,2247.540186,1487.959406,31.543216,16.517166,48.060382
73999,2245.802315,1604.528185,31.631604,16.562351,48.193956
74199,2243.696962,1464.716167,31.712297,16.606795,48.319091
74399,2242.124527,1658.751130,31.794097,16.651317,48.445414
74599,2240.705463,1712.813612,31.875085,16.695679,48.570764
74799,2239.269413,1703.622957,31.956720,16.740364,48.697084
74999,2238.089256,1796.710640,32.044426,16.784966,48.829391
75199,2236.057350,1474.092463,32.126574,16.829577,48.956150
75399,2233.919940,1430.253777,32.207842,16.874394,49.082236
75599,2232.468825,1685.398537,32.289778,16.919431,49.209209
75799,2230.875342,1628.538598,32.371674,16.964263,49.335937
75999,2229.723086,1793.018013,32.460508,17.009089,49.469597
76199,2227.918470,1542.164596,32.541996,17.053944,49.595940
76399,2226.351202,1629.221938,32.623044,17.098523,49.721567
76599,2225.090987,1743.689122,32.704307,17.142976,49.847284
76799,2223.298434,1536.750340,32.787767,17.188007,49.975774
76999,2221.692227,1604.908872,32.875810,17.232681,50.108491
77199,2219.288802,1293.970207,32.958107,17.277977,50.236083
77399,2217.455072,1509.635372,33.039585,17.322865,50.362449
77599,2215.799044,1574.916138,33.122289,17.367899,50.490188
77799,2215.018033,1911.985763,33.204050,17.412702,50.616752
77999,2213.612163,1666.728643,33.292789,17.457856,50.750645
78199,2211.774956,1495.264226,33.374084,17.502646,50.876731
78399,2210.535282,1725.822841,33.456638,17.547639,51.004277
78599,2208.714557,1494.990486,33.538147,17.592578,51.130726
78799,2208.035102,1941.009086,33.619900,17.637431,51.257331
78999,2206.405823,1564.470112,33.708764,17.682583,51.391347
79199,2204.671981,1519.804359,33.790833,17.727276,51.518108
79399,2202.803728,1462.975212,33.872818,17.772410,51.645227
79599,2201.781013,1795.763210,33.954659,17.817462,51.772122
79799,2200.482226,1683.565062,34.036895,17.862694,51.899589
79999,2198.276148,1318.051146,34.126133,17.907627,52.033760
80199,2196.977728,1677.609838,34.207416,17.952537,52.159953
80399,2195.228198,1493.666416,34.289863,17.997713,52.287576
80599,2193.723194,1588.711472,34.371392,18.042592,52.413984
80799,2192.828005,1832.067186,34.454484,18.087491,52.541975
80999,2190.774112,1361.000992,34.543973,18.132773,52.676746
81199,2189.269075,1579.729407,34.625582,18.177634,52.803216
81399,2187.662755,1535.496719,34.707281,18.222425,52.929706
81599,2185.506317,1307.835845,34.789721,18.267167,53.056888
81799,2184.283605,1685.417473,34.872344,18.312552,53.184896
81999,2182.554561,1475.375453,34.961220,18.357763,53.318983
82199,2181.105194,1586.864872,35.042617,18.402680,53.445297
82399,2179.304931,1439.396673,35.125427,18.447622,53.573049
82599,2177.124187,1278.657773,35.207503,18.492835,53.700339
82799,2175.600540,1546.334312,35.290507,18.538289,53.828795
82999,2174.153051,1574.892683,35.379424,18.583313,53.962736
83199,2173.294565,1817.022636,35.462358,18.628585,54.090943
83399,2171.395006,1381.178545,35.544220,18.673703,54.217923
83599,2169.367290,1323.809813,35.625996,18.718510,54.344506
83799,2167.606458,1431.578679,35.708186,18.763783,54.471969
83999,2166.329386,1631.235972,35.798956,18.809276,54.608232
84199,2164.559038,1421.012990,35.880942,18.854406,54.735349
84399,2163.553072,1740.041412,35.962896,18.899436,54.862332
84599,2162.148736,1569.518981,36.045489,18.944755,54.990244
