# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [KNN] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_KNN_gradual1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[KNN],current_mse_[KNN],training_time_[KNN],testing_time_[KNN],total_running_time_[KNN]
78199,5002.943207,5323.009569,2.077161,35.514605,37.591766
78399,5001.407022,4400.758577,2.082487,35.605769,37.688256
78599,4999.447853,4231.453929,2.087827,35.697006,37.784833
78799,4998.633052,4678.416115,2.093187,35.788492,37.881678
78999,5000.089380,5573.882457,2.098548,35.879813,37.978361
79199,5000.508620,5166.108653,2.103905,35.971099,38.075004
79399,5004.083478,6419.726976,2.109287,36.062708,38.171995
79599,5003.608402,4815.003251,2.114632,36.154008,38.268640
79799,5004.334845,5293.459162,2.120021,36.245469,38.365489
79999,5003.124666,4520.263591,2.125415,36.336949,38.462364
80199,5002.724005,4842.459309,2.130757,36.428428,38.559185
80399,5001.203487,4391.475779,2.136116,36.519728,38.655845
80599,5001.460277,5104.689770,2.141442,36.610657,38.752098
80799,4999.783696,4324.121560,2.146763,36.701850,38.848613
80999,4997.517810,4082.099968,2.152078,36.793241,38.945319
81199,4997.642573,5048.171815,2.157448,36.884719,39.042167
81399,4998.019348,5150.989873,2.162811,36.975905,39.138716
81599,4999.243285,5497.385754,2.168167,37.067275,39.235443
81799,4999.166418,4967.804701,2.173520,37.158885,39.332404
81999,4998.666955,4794.386241,2.178859,37.250095,39.428954
82199,4998.340042,4864.306071,2.184184,37.341208,39.525392
82399,5001.289749,6213.619238,2.189557,37.432511,39.622068
82599,5001.153939,4945.200278,2.194963,37.524224,39.719187
82799,5001.916467,5316.840191,2.200381,37.615660,39.816042
82999,5002.027184,5047.864318,2.205735,37.707132,39.912867
83199,5001.814231,4913.438674,2.211086,37.798607,40.009693
83399,5000.336186,4385.469390,2.216421,37.890016,40.106436
83599,4999.489297,4646.336430,2.221731,37.981413,40.203144
83799,4999.550821,5025.268035,2.227057,38.072923,40.299980
83999,5000.092442,5227.031791,2.232414,38.164457,40.396872
84199,4997.883588,4070.164589,2.237707,38.256001,40.493708
84399,4996.812809,4546.014876,2.243102,38.347628,40.590730
84599,4997.356730,5226.891727,2.248482,38.439059,40.687541
84799,4997.035925,4861.335075,2.253820,38.530612,40.784432
84999,4996.445664,4746.175025,2.259151,38.622203,40.881354
85199,4995.579054,4627.269947,2.264488,38.713664,40.978152
85399,4997.292985,5727.427554,2.269855,38.804934,41.074788
85599,4997.543946,5104.704494,2.275208,38.896351,41.171560
85799,4998.646770,5470.655093,2.280541,38.987708,41.268249
85999,4997.269947,4406.612943,2.285921,39.079247,41.365168
86199,4997.101679,4924.746363,2.291278,39.170387,41.461665
86399,4998.676827,5677.565981,2.296689,39.262273,41.558961
86599,4997.390788,4441.821912,2.302077,39.353913,41.655990
86799,4997.718837,5139.763699,2.307472,39.445148,41.752620
86999,4996.771238,4585.513622,2.312786,39.536375,41.849161
87199,4998.425014,5717.817458,2.318128,39.627788,41.945916
87399,4997.698232,4680.821150,2.323488,39.719274,42.042762
87599,4996.796499,4602.739419,2.328837,39.810649,42.139487
87799,4995.439872,4401.237022,2.334174,39.901989,42.236163
87999,4993.568938,4172.228914,2.339513,39.993061,42.332574
88199,4992.317214,4441.558939,2.344852,40.084684,42.429536
88399,4994.600940,6001.723857,2.350236,40.176213,42.526449
88599,4994.216628,4824.350577,2.355570,40.267597,42.623166
88799,4993.784214,4802.224900,2.360906,40.358962,42.719869
88999,4993.946325,5065.923769,2.366240,40.450611,42.816850
89199,4994.475773,5230.079954,2.371574,40.541736,42.913310
89399,4996.490370,5895.000847,2.376862,40.632854,43.009715
89599,4996.265038,4895.541534,2.382220,40.724253,43.106474
89799,4995.480811,4644.147219,2.387537,40.815383,43.202920
89999,4996.432571,5423.772639,2.392921,40.906891,43.299812
90199,4996.527458,5039.226900,2.398261,40.998301,43.396562
90399,4994.971398,4293.188286,2.403574,41.089696,43.493270
90599,4995.780180,5361.349512,2.408911,41.180982,43.589893
90799,4993.907551,4145.606382,2.414228,41.272365,43.686593
90999,4992.429904,4321.578516,2.419546,41.363639,43.783185
91199,4992.397663,4977.727901,2.424848,41.454777,43.879625
91399,4991.701246,4674.135023,2.430179,41.546024,43.976203
91599,4993.458374,5796.466033,2.435501,41.637491,44.072993
91799,4993.903372,5197.712466,2.440863,41.728830,44.169692
91999,4991.205428,3752.848803,2.446246,41.820171,44.266417
92199,4990.407524,4623.371958,2.451631,41.911545,44.363176
92399,4989.003686,4341.834489,2.456971,42.002910,44.459882
92599,4987.592038,4335.410515,2.462312,42.093972,44.556284
92799,4988.234416,5285.655206,2.467613,42.185665,44.653278
92999,4990.007236,5812.595917,2.472969,42.276934,44.749903
93199,4988.287655,4188.682219,2.478328,42.368237,44.846564
93399,4987.429404,4587.484698,2.483646,42.459735,44.943380
93599,4987.933549,5223.369050,2.488977,42.551246,45.040223
93799,4988.833108,5409.826784,2.494282,42.642540,45.136822
93999,4988.487505,4826.399724,2.499636,42.733809,45.233444
94199,4989.521796,5475.638502,2.504926,42.824892,45.329818
94399,4987.757012,4156.543730,2.510294,42.916468,45.426762
94599,4986.834700,4551.503649,2.515605,43.007992,45.523597
94799,4986.316530,4741.222079,2.520949,43.099327,45.620276
94999,4985.444813,4572.250949,2.526296,43.190421,45.716717
95199,4984.237276,4410.657269,2.531620,43.281619,45.813240
95399,4984.916857,5308.397431,2.536969,43.372654,45.909623
95599,4984.942092,4996.979196,2.542281,43.463864,46.006145
95799,4984.542181,4793.384593,2.547609,43.554951,46.102560
95999,4984.636704,5029.913265,2.552931,43.646162,46.199094
96199,4984.456368,4897.895176,2.558302,43.737478,46.295780
96399,4984.178746,4850.642527,2.563631,43.828893,46.392524
96599,4982.189303,4023.277836,2.569039,43.920082,46.489120
96799,4981.337139,4569.741874,2.574450,44.011608,46.586058
96999,4981.483417,5052.281884,2.579793,44.102891,46.682684
97199,4981.415094,4948.278342,2.585121,44.194139,46.779260
97399,4979.607477,4101.105931,2.590438,44.285479,46.875916
97599,4980.609177,5468.436699,2.595755,44.376882,46.972637
97799,4980.555613,4954.416464,2.601154,44.468334,47.069487
97999,4980.033404,4724.673153,2.606485,44.559608,47.166093
98199,4979.997390,4962.350808,2.611870,44.651177,47.263047
98399,4980.567474,5260.478700,2.617261,44.742831,47.360092
98599,4981.948953,5661.636480,2.622597,44.834311,47.456908
98799,4981.982536,4998.539235,2.627923,44.925863,47.553787
98999,4981.274430,4631.469708,2.633276,45.017181,47.650457
99199,4980.395569,4545.359498,2.638637,45.108422,47.747059
99399,4980.387584,4976.427263,2.643978,45.199908,47.843885
99599,4979.554788,4565.655021,2.649320,45.291233,47.940553
99799,4979.724103,5064.043126,2.654680,45.382850,48.037530
99999,4979.854294,5044.819182,2.660019,45.474342,48.134360
100199,4979.278804,4691.533995,2.665384,45.565871,48.231255
100399,4978.374680,4525.408704,2.670711,45.657330,48.328041
100599,4977.466425,4521.522501,2.676043,45.748900,48.424943
100799,4976.882304,4683.069327,2.681391,45.840200,48.521591
100999,4976.930675,5001.309356,2.686704,45.931492,48.618196
101199,4975.610082,4308.710602,2.692042,46.022761,48.714802
101399,4974.581405,4454.070789,2.697385,46.114006,48.811392
101599,4973.622457,4487.435805,2.702714,46.205593,48.908307
101799,4972.553210,4429.375805,2.708038,46.296728,49.004766
101999,4970.935780,4147.664052,2.713343,46.388084,49.101428
102199,4969.858385,4420.386768,2.718665,46.479347,49.198012
102399,4969.713495,4895.674805,2.723989,46.570552,49.294540
102599,4970.901690,5579.257655,2.729321,46.661911,49.391232
102799,4970.709003,4871.860490,2.734681,46.753177,49.487858
102999,4970.069541,4641.386288,2.740005,46.844517,49.584522
103199,4970.318838,5098.706678,2.745329,46.936082,49.681410
103399,4972.167190,5925.917005,2.750694,47.027865,49.778559
103599,4973.367271,5593.808931,2.756007,47.119452,49.875460
103799,4972.258359,4397.841988,2.761293,47.210671,49.971964
103999,4971.164086,4403.236363,2.766658,47.301809,50.068467
104199,4968.406314,3534.364647,2.771992,47.393065,50.165057
104399,4968.721913,5133.149339,2.777335,47.484425,50.261760
104599,4968.863524,5042.784548,2.782636,47.575546,50.358183
104799,4969.467848,5285.529204,2.787915,47.666735,50.454650
104999,4970.006296,5252.153004,2.793221,47.757947,50.551168
105199,4970.807070,5391.213527,2.798550,47.849347,50.647897
105399,4971.170721,5162.450971,2.803859,47.940312,50.744172
105599,4972.994525,5934.139109,2.809203,48.031686,50.840889
105799,4972.432522,4675.695161,2.814535,48.123217,50.937752
105999,4973.825410,5710.662931,2.819915,48.214774,51.034688
106199,4974.555227,5361.358616,2.825260,48.306030,51.131290
106399,4973.571323,4451.118170,2.830619,48.397529,51.228148
106599,4974.189035,5302.811748,2.835911,48.488874,51.324786
106799,4974.415732,5095.244918,2.841246,48.580169,51.421415
106999,4975.907981,5772.769303,2.846565,48.671477,51.518042
107199,4974.217533,4069.827549,2.851935,48.762838,51.614772
107399,4973.578915,4631.280124,2.857244,48.854212,51.711457
107599,4975.236057,5865.121217,2.862583,48.945448,51.808032
107799,4976.058181,5418.361003,2.867961,49.036961,51.904922
107999,4976.623424,5281.289206,2.873340,49.128163,52.001504
108199,4978.807415,6158.162632,2.878685,49.219513,52.098198
108399,4979.599820,5408.290529,2.884023,49.311013,52.195036
108599,4979.379856,4860.159640,2.889395,49.402701,52.292096
108799,4978.555857,4531.124454,2.894766,49.494263,52.389029
108999,4979.524515,5506.474461,2.900099,49.585673,52.485771
109199,4978.284520,4302.487131,2.905463,49.677250,52.582713
109399,4978.808324,5264.805112,2.910793,49.768534,52.679327
109599,4979.205957,5196.711275,2.916137,49.860024,52.776161
109799,4978.664544,4681.970602,2.921472,49.951415,52.872887
109999,4978.813512,5060.596512,2.926833,50.042746,52.969579
110199,4977.895887,4473.202108,2.932197,50.134064,53.066261
110399,4977.810985,4931.030408,2.937545,50.225589,53.163134
110599,4977.366820,4732.187448,2.942927,50.317106,53.260032
110799,4977.876754,5259.870650,2.948271,50.408527,53.356798
110999,4980.504626,6436.345425,2.953593,50.499784,53.453377
111199,4982.700867,6201.614369,2.958938,50.591048,53.549986
111399,4984.391958,5924.638660,2.964273,50.682545,53.646819
111599,4984.788512,5205.669235,2.969601,50.773856,53.743457
111799,4984.611495,4885.835921,2.974967,50.865176,53.840143
111999,4983.745516,4499.663380,2.980323,50.956447,53.936769
112199,4985.046297,5713.483486,2.985758,51.048058,54.033816
112399,4985.007522,4963.254924,2.991079,51.139286,54.130365
112599,4984.081711,4463.775736,2.996417,51.230564,54.226981
112799,4983.956344,4913.374698,3.001752,51.321870,54.323622
112999,4984.540300,5313.891891,3.007102,51.413203,54.420305
113199,4984.152750,4765.186855,3.012437,51.504320,54.516756
113399,4983.295546,4498.118248,3.017789,51.595516,54.613304
113599,4983.663203,5192.124515,3.023122,51.686865,54.709987
113799,4983.397213,4832.314626,3.028436,51.778074,54.806509
113999,4984.447017,5581.785982,3.033749,51.869321,54.903070
114199,4986.069536,5910.905359,3.039088,51.960672,54.999760
114399,4985.831572,4849.954128,3.044395,52.051875,55.096271
114599,4985.917896,5035.294702,3.049729,52.143162,55.192891
114799,4987.523679,5907.637655,3.055045,52.234474,55.289519
114999,4987.053923,4717.413760,3.060386,52.325747,55.386133
115199,4987.532502,5262.715608,3.065742,52.417051,55.482794
115399,4988.285158,5421.814915,3.071033,52.508398,55.579431
115599,4988.760106,5262.804944,3.076344,52.599691,55.676036
115799,4988.760310,4988.878494,3.081670,52.690941,55.772612
115999,4988.041025,4571.574806,3.087050,52.782340,55.869390
116199,4988.783733,5419.554734,3.092443,52.874017,55.966459
116399,4992.954633,7416.247574,3.097824,52.965444,56.063269
116599,4993.664394,5406.745280,3.103165,53.056618,56.159783
116799,4994.328827,5381.693085,3.108471,53.147776,56.256248
116999,4998.885286,7659.857405,3.113800,53.238972,56.352772
117199,5001.221257,6367.764104,3.119189,53.330447,56.449636
117399,5002.667702,5850.284396,3.124527,53.421653,56.546180
117599,5007.360589,7762.085174,3.129900,53.512977,56.642877
117799,5010.297195,6737.022083,3.135317,53.604909,56.740226
117999,5011.809748,5902.703398,3.140703,53.697021,56.837724
118199,5014.410185,6548.667931,3.146094,53.788508,56.934602
118399,5016.201792,6075.041532,3.151452,53.880216,57.031667
118599,5018.160233,6177.556991,3.156870,53.972103,57.128973
118799,5021.603653,7063.551774,3.162236,54.063891,57.226127
118999,5025.479140,7327.518701,3.167632,54.155529,57.323160
119199,5028.555533,6859.009114,3.172962,54.246947,57.419909
119399,5033.455457,7953.809952,3.178343,54.338589,57.516932
119599,5039.445907,8615.744865,3.183689,54.430075,57.613764
119799,5044.273904,7931.416034,3.189069,54.521425,57.710494
119999,5051.462545,9357.458658,3.194425,54.612968,57.807393
120199,5057.740071,8824.255501,3.199850,54.704529,57.904380
120399,5061.842455,7527.375041,3.205224,54.795810,58.001034
120599,5066.711008,7997.580356,3.210561,54.886961,58.097523
120799,5077.253358,11434.290508,3.215897,54.978351,58.194248
120999,5084.476725,9447.390152,3.221202,55.069816,58.291017
121199,5090.549324,8764.471767,3.226537,55.160972,58.387508
121399,5097.792649,9487.247727,3.231868,55.252379,58.484247
121599,5106.845231,10601.762271,3.237205,55.343669,58.580874
121799,5115.344836,10283.104509,3.242515,55.435145,58.677660
121999,5122.513441,9488.194139,3.247851,55.526479,58.774330
122199,5136.972564,13957.037567,3.253180,55.617697,58.870877
122399,5145.600082,10417.013591,3.258509,55.708862,58.967371
122599,5157.976535,12732.366005,3.263859,55.800171,59.064030
122799,5168.873568,11848.754666,3.269185,55.891592,59.160778
122999,5182.972240,13839.556772,3.274510,55.982699,59.257209
123199,5199.072904,15100.981087,3.279874,56.074052,59.353926
123399,5209.898996,11878.771687,3.285202,56.165325,59.450527
123599,5223.928661,13880.231916,3.290543,56.256670,59.547213
123799,5230.404956,9232.755196,3.295858,56.347952,59.643810
123999,5243.446293,13316.033942,3.301218,56.439287,59.740506
124199,5255.761815,12891.385809,3.306554,56.530489,59.837043
124399,5266.158348,11722.405056,3.311866,56.621216,59.933082
124599,5279.331476,13473.017345,3.317172,56.712487,60.029659
124799,5291.482480,12861.557743,3.322502,56.803434,60.125935
124999,5304.532781,13447.920729,3.327856,56.894647,60.222503
125199,5318.241001,13885.878649,3.333215,56.985989,60.319205
125399,5340.588772,19330.293320,3.338551,57.077021,60.415572
125599,5365.239268,20821.099942,3.343898,57.168135,60.512033
125799,5386.316209,18622.635234,3.349224,57.259276,60.608499
125999,5399.376621,13614.375889,3.354555,57.350534,60.705089
126199,5417.502309,16836.685478,3.359868,57.441766,60.801633
126399,5434.872257,16395.309466,3.365170,57.532594,60.897764
126599,5452.726206,16736.422142,3.370544,57.623639,60.994183
126799,5465.966968,13847.369105,3.375873,57.714796,61.090669
126999,5490.715966,21181.581273,3.381172,57.805868,61.187040
127199,5505.804948,15087.308124,3.386542,57.897106,61.283648
127399,5519.604848,14296.341485,3.391853,57.988297,61.380149
127599,5531.279559,12968.070147,3.397206,58.079782,61.476988
127799,5544.515012,13988.734046,3.402523,58.170911,61.573435
127999,5561.788133,16599.312784,3.407846,58.262080,61.669926
128199,5574.801369,13903.272147,3.413181,58.353212,61.766393
128399,5585.437347,12403.099614,3.418512,58.444164,61.862676
128599,5603.474306,17183.201751,3.423831,58.535230,61.959061
128799,5614.560389,12742.911484,3.429120,58.626160,62.055280
128999,5623.171166,11168.511863,3.434435,58.717250,62.151685
129199,5635.816867,13792.294094,3.439784,58.808386,62.248170
129399,5647.410291,13136.762251,3.445098,58.899354,62.344451
129599,5663.197329,15877.410624,3.450429,58.990399,62.440828
129799,5673.035211,12047.982935,3.455744,59.081405,62.537149
129999,5685.238735,13605.325804,3.461045,59.172389,62.633434
130199,5698.065030,14035.156468,3.466367,59.263441,62.729808
130399,5710.049190,13511.737883,3.471680,59.354378,62.826058
130599,5720.835390,12753.437735,3.476995,59.445349,62.922344
130799,5732.960289,13650.519284,3.482328,59.536293,63.018622
130999,5747.357358,15163.040429,3.487651,59.627192,63.114843
131199,5758.157209,12832.059723,3.492987,59.718307,63.211293
131399,5766.186864,11033.640572,3.498305,59.809450,63.307755
131599,5775.836557,12115.684256,3.503625,59.900766,63.404391
131799,5783.575211,10875.610058,3.508931,59.991908,63.500839
131999,5793.130856,12090.300620,3.514248,60.083021,63.597269
132199,5799.350057,9904.022986,3.519567,60.174078,63.693645
132399,5807.488857,11187.235405,3.524879,60.265104,63.789983
132599,5815.376201,11036.798327,3.530188,60.356053,63.886241
132799,5825.810970,12744.062437,3.535537,60.447107,63.982644
132999,5834.987947,11928.501046,3.540858,60.538273,64.079131
133199,5845.451023,12803.396277,3.546188,60.629293,64.175481
133399,5857.788721,14074.695833,3.551504,60.720390,64.271894
133599,5863.537467,9697.950777,3.556825,60.811561,64.368386
133799,5872.053504,11560.766447,3.562138,60.902815,64.464953
133999,5879.519590,10874.330608,3.567437,60.994047,64.561484
134199,5886.719929,10710.947577,3.572768,61.085222,64.657990
134399,5893.553592,10478.941226,3.578090,61.176287,64.754377
134599,5901.702354,11377.670598,3.583417,61.267173,64.850590
134799,5909.784716,11349.214055,3.588721,61.358322,64.947043
134999,5919.620307,12548.808787,3.594058,61.449423,65.043481
135199,5925.340968,9786.787131,3.599359,61.540608,65.139967
135399,5931.522470,10110.217576,3.604693,61.631884,65.236577
135599,5937.842995,10216.838755,3.610039,61.723199,65.333237
135799,5945.530260,11157.496103,3.615359,61.814421,65.429780
135999,5949.617035,8724.536705,3.620663,61.905665,65.526329
136199,5956.114801,10374.595953,3.625964,61.996754,65.622718
136399,5964.609529,11749.519199,3.631284,62.087850,65.719134
136599,5975.762964,13582.405745,3.636625,62.178970,65.815595
136799,5982.133647,10333.309946,3.641930,62.269948,65.911878
136999,5991.129068,12143.997140,3.647237,62.361174,66.008411
137199,5998.647522,11148.788887,3.652579,62.452408,66.104988
137399,6006.832636,11621.820208,3.657881,62.543362,66.201243
137599,6013.728193,10750.976242,3.663179,62.634321,66.297501
137799,6018.573063,9351.843849,3.668462,62.725260,66.393722
137999,6024.124125,9848.805270,3.673794,62.816485,66.490279
138199,6029.203254,9533.802694,3.679128,62.907567,66.586695
138399,6033.515512,9013.285947,3.684439,62.998500,66.682939
138599,6039.417671,10123.711714,3.689759,63.089458,66.779217
138799,6047.647326,11750.798176,3.695093,63.180323,66.875416
138999,6054.768146,10996.617240,3.700401,63.271470,66.971871
139199,6060.117261,9777.751974,3.705740,63.362466,67.068206
139399,6070.078938,13003.405956,3.711085,63.453758,67.164843
139599,6077.969111,11577.419782,3.716410,63.544784,67.261194
139799,6083.378469,9859.110185,3.721731,63.636008,67.357738
139999,6090.407384,11003.618875,3.727068,63.727110,67.454178
140199,6098.614519,11843.609056,3.732389,63.818226,67.550615
140399,6104.354668,10128.199511,3.737740,63.909223,67.646964
140599,6110.981849,10763.263130,3.743081,64.000328,67.743409
140799,6117.461509,10672.661914,3.748399,64.091360,67.839759
140999,6123.117939,10105.245034,3.753746,64.182656,67.936402
141199,6130.812924,11555.777312,3.759077,64.273924,68.033000
141399,6138.110317,11290.069641,3.764409,64.364913,68.129321
141599,6144.423481,10607.830660,3.769778,64.455946,68.225724
141799,6155.646716,14101.696759,3.775109,64.547049,68.322158
141999,6162.043485,10697.353157,3.780434,64.638153,68.418587
142199,6168.086706,10458.773621,3.785730,64.729061,68.514791
142399,6174.011037,10386.210001,3.791116,64.820202,68.611318
142599,6178.133677,9113.453475,3.796450,64.911060,68.707510
142799,6185.065918,11127.753529,3.801804,65.002052,68.803856
142999,6190.210509,9863.448756,3.807129,65.093134,68.900262
143199,6195.897208,10261.886576,3.812478,65.184226,68.996704
143399,6200.247323,9314.930215,3.817811,65.275259,69.093070
143599,6211.300671,14136.551156,3.823150,65.366356,69.189506
143799,6215.790185,9439.261118,3.828473,65.457330,69.285803
143999,6222.794528,11258.916988,3.833773,65.548216,69.381989
144199,6228.142344,10078.570061,3.839098,65.639398,69.478496
144399,6236.570172,12313.034032,3.844430,65.730444,69.574875
144599,6241.327612,9676.199352,3.849753,65.821526,69.671280
144799,6249.113338,11878.193153,3.855108,65.912681,69.767789
144999,6257.070332,12017.934129,3.860406,66.003782,69.864187
145199,6261.483929,9461.341748,3.865719,66.094740,69.960460
145399,6268.030870,11021.109679,3.871043,66.185748,70.056791
145599,6270.887220,8347.454230,3.876367,66.276951,70.153318
145799,6276.515089,10373.603537,3.881701,66.367979,70.249680
145999,6279.994897,8816.775114,3.887011,66.459086,70.346098
146199,6282.343204,7996.607192,3.892328,66.550229,70.442557
146399,6285.507854,8598.866733,3.897632,66.641271,70.538903
146599,6290.236891,9751.891901,3.902967,66.732427,70.635394
146799,6297.154309,11367.622049,3.908290,66.823652,70.731942
146999,6303.695787,11105.140385,3.913660,66.914893,70.828553
147199,6311.294557,11896.390742,3.918985,67.006116,70.925102
147399,6316.962659,10488.685801,3.924276,67.097107,71.021384
147599,6325.045837,12282.347968,3.929613,67.188002,71.117614
147799,6331.775836,11298.514530,3.934927,67.279036,71.213963
147999,6338.614816,11392.621474,3.940225,67.370039,71.310264
148199,6346.098030,11883.676013,3.945557,67.461401,71.406958
148399,6351.747025,10537.652592,3.950875,67.552407,71.503282
148599,6357.345536,10511.440697,3.956192,67.643464,71.599655
148799,6363.527574,10956.781882,3.961518,67.734674,71.696192
148999,6368.982835,10427.697324,3.966833,67.825763,71.792596
149199,6373.711158,9896.311347,3.972166,67.916826,71.888992
149399,6379.185661,10463.164881,3.977468,68.007846,71.985315
149599,6386.061941,11522.643288,3.982800,68.098958,72.081759
149799,6395.367000,13355.550792,3.988118,68.190044,72.178162
149999,6400.778697,10454.139889,3.993412,68.281026,72.274437
150199,6407.339217,11327.729308,3.998730,68.372145,72.370875
150399,6412.877071,10571.805276,4.004020,68.463242,72.467262
150599,6416.982927,9504.586713,4.009338,68.554368,72.563706
150799,6423.582006,11392.688639,4.014628,68.645423,72.660051
150999,6428.271990,9964.519567,4.019934,68.736313,72.756247
151199,6432.568485,9676.422419,4.025235,68.827518,72.852754
151399,6437.071834,9841.604023,4.030547,68.918561,72.949108
151599,6441.355570,9684.143769,4.035867,69.009309,73.045176
151799,6446.200606,10118.737262,4.041188,69.100179,73.141367
151999,6450.465601,9687.597286,4.046485,69.191050,73.237535
152199,6452.609994,8082.348187,4.051790,69.282039,73.333829
152399,6456.765251,9618.916472,4.057122,69.373305,73.430426
152599,6460.160817,9047.581848,4.062484,69.464428,73.526912
152799,6465.797505,10766.590205,4.067807,69.555636,73.623442
152999,6473.200118,12128.796348,4.073093,69.646500,73.719593
153199,6478.103852,10229.460984,4.078402,69.737332,73.815734
153399,6482.073876,9523.112314,4.083718,69.828267,73.911986
153599,6485.779868,9328.275153,4.089021,69.919155,74.008176
153799,6490.748006,10306.278530,4.094303,70.010238,74.104541
153999,6497.570438,11744.020418,4.099634,70.101398,74.201032
154199,6503.296462,10912.335116,4.104995,70.192529,74.297524
154399,6507.979658,10118.723326,4.110332,70.283457,74.393789
154599,6512.786781,10223.885991,4.115674,70.374529,74.490203
154799,6519.252673,11517.386875,4.120975,70.465267,74.586242
154999,6523.960897,10168.126242,4.126302,70.556716,74.683018
155199,6527.592312,9341.939122,4.131622,70.647638,74.779261
155399,6532.514658,10352.255374,4.136948,70.738560,74.875509
155599,6537.707821,10572.795212,4.142292,70.829672,74.971964
155799,6540.513168,8723.073604,4.147619,70.920753,75.068372
155999,6548.513942,12781.116193,4.152960,71.012126,75.165086
156199,6557.543469,13600.574785,4.158260,71.102960,75.261220
156399,6564.015581,11618.735533,4.163581,71.193895,75.357476
156599,6572.096240,12891.171162,4.168902,71.285038,75.453940
156799,6577.834163,11070.627771,4.174233,71.376497,75.550730
156999,6582.166441,9978.672700,4.179563,71.467733,75.647296
157199,6588.243059,11358.387798,4.184911,71.558704,75.743615
157399,6595.367780,12195.399016,4.190230,71.649759,75.839989
157599,6598.568578,9117.596477,4.195563,71.740820,75.936382
157799,6604.515944,11291.039925,4.200884,71.832033,76.032918
157999,6612.098631,12594.839270,4.206227,71.923106,76.129332
158199,6617.245357,10683.158419,4.211569,72.014035,76.225605
158399,6623.539632,11602.311489,4.216935,72.105133,76.322067
158599,6626.176781,8714.798269,4.222282,72.196197,76.418479
158799,6633.267237,12255.999556,4.227615,72.287218,76.514833
158999,6636.720781,9378.833945,4.232936,72.378276,76.611212
159199,6639.895718,9163.970973,4.238261,72.469396,76.707657
159399,6645.511265,11115.486577,4.243576,72.560481,76.804056
159599,6650.119503,10322.885185,4.248864,72.651518,76.900381
159799,6653.310982,9200.111166,4.254195,72.742667,76.996862
159999,6657.069256,9659.930080,4.259516,72.833840,77.093356
160199,6660.536160,9434.059667,4.264849,72.924918,77.189766
160399,6663.117323,8730.628691,4.270190,73.016085,77.286276
160599,6667.174625,9921.130868,4.275514,73.107115,77.382629
160799,6670.037915,8969.259636,4.280853,73.198150,77.479004
160999,6675.792026,11302.097407,4.286213,73.289217,77.575430
161199,6683.219952,12662.700709,4.291553,73.380600,77.672153
161399,6685.868737,8820.788896,4.296855,73.471793,77.768648
161599,6692.587169,12114.362210,4.302155,73.562641,77.864796
161799,6695.893655,9367.534047,4.307449,73.653693,77.961142
161999,6700.899896,10750.949478,4.312780,73.744666,78.057446
162199,6704.611465,9710.982205,4.318135,73.835565,78.153699
162399,6709.278351,10494.122347,4.323498,73.926515,78.250013
162599,6716.281512,12402.848609,4.328811,74.017368,78.346179
162799,6725.652075,14343.919577,4.334141,74.108656,78.442797
162999,6728.608925,9135.484641,4.339493,74.199678,78.539171
163199,6733.066518,10366.004916,4.344793,74.290647,78.635439
163399,6738.773295,11395.503515,4.350096,74.381468,78.731563
163599,6742.557136,9833.955398,4.355387,74.472417,78.827804
163799,6745.496517,9149.910190,4.360710,74.563599,78.924309
163999,6751.983606,12064.909557,4.366014,74.654667,79.020681
164199,6755.046934,9266.975664,4.371319,74.745728,79.117047
164399,6757.824199,9037.959186,4.376692,74.836956,79.213648
164599,6759.784165,8370.876207,4.381992,74.927971,79.309963
164799,6764.512917,10656.275404,4.387307,75.018894,79.406201
164999,6767.809316,9484.042480,4.392625,75.109887,79.502512
165199,6771.525756,9837.588699,4.397942,75.200879,79.598821
165399,6773.614007,8498.509294,4.403288,75.291835,79.695123
165599,6778.401940,10738.022426,4.408616,75.383361,79.791978
165799,6784.468271,11807.390366,4.413930,75.474583,79.888513
165999,6787.701417,9467.978934,4.419226,75.565830,79.985057
166199,6790.930626,9471.174189,4.424531,75.656935,80.081466
166399,6796.486349,11413.292420,4.429853,75.748010,80.177863
166599,6802.111195,11481.983229,4.435149,75.838993,80.274142
166799,6803.145972,7665.115461,4.440459,75.930327,80.370786
166999,6808.248339,11063.622002,4.445768,76.021381,80.467149
167199,6815.430846,12812.824577,4.451095,76.112403,80.563498
167399,6818.546023,9422.833282,4.456397,76.203288,80.659685
