# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTR_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTR],current_mse_[HTR],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
75799,0.120274,0.115591,10.879188,1.942472,12.821660
75999,0.120238,0.106804,11.006538,1.947982,12.954521
76199,0.120240,0.120881,11.047563,1.953444,13.001007
76399,0.120235,0.118240,11.081856,1.958861,13.040717
76599,0.120220,0.114730,11.102996,1.964284,13.067279
76799,0.120174,0.102444,11.123469,1.969681,13.093149
76999,0.120103,0.092795,11.144416,1.975065,13.119481
77199,0.120086,0.113483,11.181574,1.980511,13.162085
77399,0.120049,0.106017,11.210964,1.986023,13.196988
77599,0.120056,0.122537,11.239665,1.991456,13.231121
77799,0.120057,0.120419,11.274616,1.996903,13.271519
77999,0.120085,0.130948,11.307989,2.002344,13.310334
78199,0.120104,0.127665,11.346528,2.007871,13.354399
78399,0.120128,0.129439,11.374940,2.013330,13.388270
78599,0.120113,0.114183,11.396093,2.018771,13.414863
78799,0.120097,0.113717,11.424878,2.024219,13.449098
78999,0.120061,0.105868,11.454362,2.029656,13.484018
79199,0.120049,0.115540,11.482798,2.035115,13.517913
79399,0.120057,0.123328,11.527789,2.040545,13.568334
79599,0.120005,0.099043,11.565579,2.046052,13.611631
79799,0.119989,0.113905,11.594055,2.051504,13.645559
79999,0.119972,0.112898,11.615871,2.057003,13.672874
80199,0.119978,0.122652,11.636465,2.062405,13.698869
80399,0.119928,0.099967,11.658404,2.067860,13.726264
80599,0.119870,0.096476,11.697274,2.073322,13.770595
80799,0.119885,0.125820,11.719145,2.078808,13.797953
80999,0.119816,0.092124,11.740013,2.084294,13.824307
81199,0.119796,0.111511,11.778216,2.089813,13.868028
81399,0.119792,0.118367,11.826464,2.095307,13.921771
81599,0.119761,0.107009,11.848322,2.100773,13.949095
81799,0.119732,0.107691,11.869466,2.106234,13.975701
81999,0.119713,0.112226,11.898389,2.111681,14.010070
82199,0.119648,0.092971,11.946431,2.117156,14.063586
82399,0.119672,0.129508,11.968051,2.122613,14.090665
82599,0.119627,0.100798,12.104630,2.128183,14.232813
82799,0.119613,0.114103,12.125186,2.133584,14.258770
82999,0.119560,0.097521,12.159746,2.139088,14.298835
83199,0.119584,0.129485,12.189150,2.144599,14.333748
83399,0.119576,0.116501,12.234192,2.150073,14.384265
83599,0.119548,0.107508,12.255037,2.155492,14.410529
83799,0.119550,0.120669,12.277082,2.160961,14.438043
83999,0.119549,0.119042,12.297422,2.166394,14.463816
84199,0.119553,0.121078,12.318730,2.171878,14.490607
84399,0.119500,0.097284,12.382073,2.177366,14.559439
84599,0.119472,0.107868,12.420721,2.182922,14.603643
84799,0.119460,0.114411,12.441609,2.188375,14.629984
84999,0.119424,0.103770,12.482075,2.193850,14.675925
85199,0.119463,0.136378,12.513172,2.199321,14.712494
85399,0.119476,0.124898,12.534730,2.204760,14.739490
85599,0.119518,0.137622,12.568548,2.210225,14.778773
85799,0.119513,0.117019,12.604698,2.215716,14.820414
85999,0.119476,0.103733,12.626493,2.221241,14.847733
86199,0.119438,0.103105,12.669303,2.226726,14.896030
86399,0.119354,0.083091,12.690771,2.232216,14.922987
86599,0.119335,0.111304,12.711540,2.237650,14.949190
86799,0.119307,0.107071,12.733373,2.243158,14.976531
86999,0.119307,0.119414,12.753828,2.248660,15.002487
87199,0.119322,0.125757,12.783823,2.254123,15.037946
87399,0.119300,0.109554,12.844401,2.259639,15.104039
87599,0.119274,0.108131,12.866366,2.265156,15.131522
87799,0.119270,0.117346,12.887225,2.270649,15.157874
87999,0.119233,0.102931,12.926603,2.276163,15.202765
88199,0.119252,0.127631,12.947897,2.281666,15.229563
88399,0.119273,0.128682,12.969529,2.287175,15.256704
88599,0.119218,0.094894,12.990511,2.292651,15.283162
88799,0.119237,0.127564,13.023729,2.298186,15.321914
88999,0.119246,0.123450,13.173909,2.303842,15.477751
89199,0.119238,0.115507,13.194882,2.309310,15.504192
89399,0.119260,0.129032,13.216387,2.314737,15.531125
89599,0.119201,0.092909,13.245090,2.320254,15.565344
89799,0.119215,0.125586,13.267130,2.325780,15.592910
89999,0.119164,0.096401,13.296353,2.331244,15.627596
90199,0.119143,0.109491,13.318310,2.336702,15.655012
90399,0.119087,0.094036,13.350491,2.342163,15.692655
90599,0.119085,0.118129,13.380756,2.347697,15.728453
90799,0.119067,0.110919,13.402249,2.353159,15.755408
90999,0.119052,0.112250,13.446801,2.358681,15.805482
91199,0.119031,0.109244,13.468512,2.364164,15.832676
91399,0.119021,0.114757,13.502046,2.369702,15.871748
91599,0.119034,0.124978,13.523715,2.375200,15.898915
91799,0.119007,0.106415,13.563505,2.380774,15.944279
91999,0.118984,0.108221,13.584972,2.386303,15.971276
92199,0.118962,0.109044,13.617538,2.391834,16.009371
92399,0.118930,0.104259,13.654744,2.397343,16.052087
92599,0.118891,0.100635,13.701752,2.402890,16.104642
92799,0.118874,0.111325,13.745929,2.408410,16.154340
92999,0.118857,0.110729,13.778322,2.413930,16.192252
93199,0.118818,0.100853,13.807629,2.419465,16.227094
93399,0.118785,0.103515,13.829569,2.424994,16.254563
