# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTR_gradual4.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTR],current_mse_[HTR],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
6199,7440.615597,5800.268075,0.817556,0.138602,0.956158
6399,7391.546047,5870.390020,0.847222,0.143241,0.990463
6599,7366.448389,6563.323324,0.860758,0.147857,1.008615
6799,7310.499968,5464.202057,0.875411,0.152477,1.027888
6999,7241.512710,4895.945968,0.903924,0.157112,1.061035
7199,7190.390195,5401.102138,0.933998,0.161716,1.095714
7399,7140.299718,5337.042558,0.961153,0.166322,1.127475
7599,7108.354609,5926.385563,0.982076,0.170945,1.153021
7799,7076.143157,5852.108005,1.022090,0.175577,1.197668
7999,7058.761837,6380.890331,1.051240,0.180180,1.231420
8199,7033.131790,6007.929908,1.080572,0.184738,1.265310
8399,7011.343978,6118.043690,1.094508,0.189289,1.283797
8599,6948.473106,4307.896496,1.109326,0.193928,1.303254
8799,6895.211380,4604.957170,1.146201,0.198575,1.344777
8999,6869.818287,5752.522171,1.175756,0.203194,1.378950
9199,6824.652707,4792.201615,1.197969,0.207847,1.405816
9399,6795.233010,5441.926949,1.212085,0.212490,1.424575
9599,6749.105134,4581.094983,1.252482,0.217153,1.469636
9799,6721.435458,5393.291000,1.274830,0.221786,1.496616
9999,6689.175244,5108.424748,1.329771,0.226563,1.556334
10199,6653.322865,4860.703905,1.343591,0.231229,1.574820
10399,6627.232695,5296.634055,1.373665,0.235915,1.609579
10599,6598.300785,5093.841444,1.402635,0.240620,1.643255
10799,6557.999388,4422.025352,1.417016,0.245312,1.662329
10999,6539.374881,5533.651484,1.431578,0.250023,1.681601
11199,6516.962915,5284.304795,1.446566,0.254747,1.701313
11399,6476.929470,4235.056536,1.512796,0.259457,1.772253
11599,6441.458798,4419.630507,1.526856,0.264127,1.790984
11799,6415.184504,4891.275443,1.555364,0.268806,1.824170
11999,6386.812968,4712.892350,1.569683,0.273473,1.843156
12199,6358.426844,4655.259433,1.614868,0.278216,1.893084
12399,6332.453509,4748.080067,1.628751,0.282982,1.911733
12599,6304.726536,4585.654200,1.643227,0.287644,1.930871
12799,6287.739599,5217.562584,1.664870,0.292364,1.957234
12999,6248.246333,3720.677313,1.708504,0.297128,2.005632
13199,6226.156953,4790.347222,1.738705,0.301837,2.040542
13399,6201.141578,4550.126822,1.752683,0.306544,2.059226
13599,6191.179544,5523.723305,1.779821,0.311270,2.091091
13799,6161.893976,4170.475331,1.802061,0.315994,2.118056
13999,6122.852392,3428.983083,1.816077,0.320745,2.136822
14199,6107.188675,5010.728506,1.830372,0.325479,2.155851
14399,6091.561537,4982.034739,1.853063,0.330243,2.183306
14599,6070.653202,4565.253062,1.883117,0.335013,2.218129
14799,6041.234140,3893.642625,1.912132,0.339772,2.251903
14999,6022.757860,4655.513109,1.964607,0.344672,2.309279
15199,6011.448251,5163.227641,1.978874,0.349476,2.328350
15399,5988.358524,4233.539243,2.000700,0.354306,2.355006
15599,5974.096916,4875.953075,2.032678,0.359124,2.391803
15799,5962.494405,5057.498548,2.068984,0.363970,2.432954
15999,5946.811689,4707.877160,2.083022,0.368800,2.451822
16199,5939.461546,5351.450062,2.097943,0.373612,2.471555
16399,5918.083034,4186.423560,2.112595,0.378423,2.491019
16599,5901.860315,4571.597420,2.142776,0.383271,2.526047
16799,5878.194418,3913.924905,2.157403,0.388069,2.545472
16999,5847.213381,3244.806263,2.187072,0.392883,2.579956
17199,5831.577461,4502.524302,2.231165,0.397745,2.628910
17399,5819.963002,4821.119512,2.267340,0.402598,2.669938
17599,5816.041796,5474.896864,2.292578,0.407418,2.699996
17799,5797.346470,4152.157780,2.306956,0.412261,2.719216
17999,5774.854428,3773.062682,2.332748,0.417099,2.749847
18199,5751.962669,3691.704404,2.374303,0.421931,2.796234
18399,5726.595248,3418.159917,2.388727,0.426782,2.815509
18599,5704.768746,3696.730532,2.448288,0.431651,2.879939
18799,5685.016488,3848.056539,2.462307,0.436482,2.898789
18999,5666.741300,3948.873648,2.483927,0.441321,2.925247
19199,5650.533738,4110.815323,2.498080,0.446136,2.944216
19399,5636.094958,4249.972031,2.528136,0.450978,2.979114
19599,5624.733382,4522.660574,2.551769,0.455821,3.007590
19799,5613.176324,4480.584656,2.573836,0.460725,3.034561
19999,5601.277209,4423.264802,2.629390,0.465688,3.095077
20199,5586.742442,4133.265755,2.674886,0.470578,3.145464
20399,5576.599131,4552.124691,2.689225,0.475454,3.164678
20599,5566.122151,4497.470182,2.703277,0.480304,3.183580
20799,5544.271822,3293.687961,2.717943,0.485146,3.203089
20999,5524.992837,3519.978410,2.747921,0.490011,3.237933
21199,5504.462835,3348.812626,2.769860,0.494917,3.264777
21399,5496.804453,4685.015978,2.798603,0.499804,3.298406
21599,5481.670478,3862.335096,2.820897,0.504726,3.325622
21799,5466.020379,3775.809721,2.835543,0.509598,3.345141
21999,5449.431251,3641.216274,2.859001,0.514480,3.373481
22199,5435.969094,3955.131806,2.873955,0.519380,3.393335
22399,5416.954054,3306.284662,2.888991,0.524292,3.413283
22599,5398.667853,3350.613367,2.904580,0.529216,3.433796
22799,5384.743406,3811.280822,2.919832,0.534147,3.453979
22999,5375.091631,4274.789354,2.988114,0.539099,3.527213
23199,5363.708572,4054.656719,3.018810,0.543999,3.562809
23399,5352.815851,4089.260278,3.046581,0.548889,3.595471
23599,5344.247274,4341.723699,3.117450,0.553819,3.671268
23799,5329.718501,3615.323314,3.131266,0.558705,3.689971
23999,5318.872538,4028.202969,3.163180,0.563672,3.726851
24199,5312.409212,4536.810008,3.177392,0.568567,3.745958
24399,5299.571957,3746.264156,3.192264,0.573445,3.765709
24599,5284.554767,3452.457618,3.206853,0.578321,3.785173
24799,5275.408487,4150.415983,3.259503,0.583281,3.842785
24999,5264.118549,3864.166290,3.274687,0.588147,3.862834
25199,5253.417651,3915.805414,3.290205,0.593032,3.883236
25399,5240.423905,3603.211822,3.319906,0.597922,3.917827
25599,5230.632062,3987.068001,3.370695,0.602851,3.973546
25799,5217.685555,3560.532736,3.385593,0.607752,3.993346
25999,5203.239513,3339.700013,3.408009,0.612652,4.020660
26199,5194.861183,4105.678390,3.438884,0.617572,4.056456
26399,5186.067949,4034.154268,3.469270,0.622473,4.091743
26599,5178.570350,4188.887253,3.500867,0.627403,4.128269
26799,5163.898895,3212.595357,3.515873,0.632327,4.148200
26999,5147.507559,2951.068571,3.560533,0.637267,4.197800
27199,5139.237807,4022.821312,3.605882,0.642194,4.248076
27399,5127.806280,3573.118638,3.636866,0.647122,4.283988
27599,5112.600930,3029.467879,3.652490,0.652055,4.304545
27799,5102.875483,3760.763856,3.674972,0.656972,4.331944
27999,5094.517249,3932.722634,3.690951,0.661898,4.352849
28199,5083.254402,3506.455883,3.706484,0.666834,4.373318
28399,5072.315791,3529.971676,3.744738,0.671786,4.416524
28599,5061.887148,3581.019811,3.760186,0.676704,4.436890
28799,5052.003901,3638.699538,3.815931,0.681651,4.497582
28999,5039.933056,3301.731390,3.830833,0.686549,4.517382
29199,5032.321824,3928.693202,3.846628,0.691448,4.538076
29399,5022.918669,3650.058119,3.885537,0.696388,4.581925
29599,5009.031980,2967.688579,3.908091,0.701309,4.609400
29799,5006.132922,4577.072446,3.966122,0.706326,4.672448
29999,4994.837594,3311.833688,3.981614,0.711257,4.692871
30199,4985.563318,3594.421872,4.024583,0.716251,4.740834
30399,4980.203801,4170.916782,4.053360,0.721225,4.774585
30599,4977.255991,4529.188820,4.068947,0.726205,4.795152
30799,4967.603510,3490.773931,4.083988,0.731152,4.815140
30999,4954.900880,2998.695822,4.099332,0.736107,4.835439
31199,4944.249364,3293.264368,4.132656,0.741096,4.873752
31399,4933.739741,3294.238688,4.155678,0.746044,4.901721
31599,4930.046579,4350.220088,4.192770,0.751016,4.943786
31799,4920.997726,3491.278883,4.222464,0.755990,4.978454
31999,4913.721869,3756.860599,4.264634,0.760971,5.025605
32199,4908.264912,4035.151821,4.294230,0.765954,5.060184
32399,4898.934159,3396.682981,4.309851,0.770911,5.080763
32599,4889.304959,3329.374477,4.337666,0.775896,5.113562
32799,4877.478199,2949.716360,4.352736,0.780837,5.133573
32999,4868.050917,3321.976691,4.368696,0.785805,5.154500
33199,4859.153487,3391.077585,4.391568,0.790769,5.182337
33399,4853.540879,3921.847905,4.440060,0.795770,5.235830
33599,4850.354731,4318.268086,4.462742,0.800758,5.263500
33799,4845.346867,4004.025685,4.478252,0.805741,5.283993
33999,4837.224816,3464.598073,4.493470,0.810705,5.304175
34199,4829.897928,3584.327048,4.522270,0.815754,5.338025
34399,4818.680597,2900.517029,4.558721,0.820763,5.379484
34599,4808.582673,3071.739678,4.573914,0.825734,5.399648
34799,4804.311743,4065.440944,4.658481,0.830823,5.489304
34999,4794.095218,3016.419848,4.681338,0.835822,5.517160
35199,4785.709220,3318.159528,4.707680,0.840830,5.548511
35399,4784.666159,4601.087440,4.722937,0.845831,5.568768
35599,4778.208402,3635.185312,4.738897,0.850798,5.589696
35799,4772.231522,3708.346977,4.781269,0.855825,5.637094
35999,4767.184665,3863.797191,4.826688,0.860852,5.687540
36199,4759.340078,3347.314392,4.841907,0.865849,5.707757
36399,4749.437729,2957.112573,4.856963,0.870820,5.727784
36599,4740.588121,3129.959541,4.873031,0.875831,5.748862
36799,4734.145933,3555.225510,4.888559,0.880848,5.769407
36999,4729.921838,3952.688335,4.920663,0.885872,5.806535
37199,4725.549029,3916.579344,4.950883,0.890897,5.841780
37399,4721.712220,4008.065739,4.984079,0.895948,5.880027
37599,4716.751169,3789.034761,5.010832,0.900953,5.911785
37799,4710.213176,3481.070441,5.042915,0.906060,5.948975
37999,4703.723423,3477.160178,5.058223,0.911072,5.969295
38199,4694.269669,2898.056240,5.074485,0.916087,5.990572
38399,4687.005481,3299.545646,5.098656,0.921118,6.019775
38599,4680.034011,3341.511690,5.121851,0.926151,6.048002
38799,4672.578334,3233.632865,5.138345,0.931170,6.069514
38999,4672.225485,4603.772598,5.161901,0.936210,6.098111
39199,4664.889868,3234.444655,5.186133,0.941279,6.127412
39399,4658.949096,3494.557862,5.201965,0.946298,6.148262
39599,4651.830943,3249.554792,5.268217,0.951447,6.219664
39799,4645.706586,3433.083759,5.284550,0.956477,6.241027
39999,4637.649248,3034.238989,5.301540,0.961511,6.263051
40199,4632.710844,3645.030058,5.318089,0.966564,6.284653
40399,4628.485980,3779.288438,5.369494,0.971627,6.341121
40599,4619.366922,2777.317160,5.408689,0.976702,6.385392
40799,4612.825163,3284.847966,5.424658,0.981714,6.406373
40999,4606.700259,3357.219894,5.441584,0.986784,6.428367
41199,4599.558621,3135.522916,5.457722,0.991828,6.449550
41399,4593.103938,3263.439160,5.483235,0.996882,6.480117
41599,4588.834316,3705.022693,5.514601,1.001950,6.516550
41799,4582.439379,3252.292351,5.531719,1.007008,6.538727
41999,4573.622914,2730.981745,5.548063,1.012066,6.560129
42199,4567.543923,3290.955925,5.565369,1.017136,6.582506
42399,4563.229310,3652.845899,5.606398,1.022219,6.628617
42599,4553.215183,2430.220209,5.623551,1.027279,6.650829
42799,4545.498798,2901.908813,5.640337,1.032337,6.672674
42999,4538.541046,3049.582042,5.657559,1.037413,6.694972
43199,4531.012528,2912.381131,5.704618,1.042512,6.747129
43399,4525.967144,3436.164271,5.748957,1.047597,6.796553
43599,4517.042698,2580.437896,5.782346,1.052708,6.835054
43799,4508.580791,2663.885108,5.799095,1.057746,6.856841
43999,4502.568563,3185.890635,5.829966,1.062838,6.892805
44199,4499.660482,3859.882716,5.856410,1.067923,6.924332
44399,4494.457518,3344.602409,5.943785,1.073115,7.016901
44599,4489.473570,3383.037039,5.974858,1.078201,7.053059
44799,4480.471232,2472.949975,6.007052,1.083247,7.090299
44999,4472.684254,2728.401232,6.034662,1.088327,7.122989
45199,4467.652114,3335.420632,6.065441,1.093425,7.158865
45399,4462.699090,3343.315582,6.097740,1.098520,7.196260
45599,4458.807276,3575.365386,6.114072,1.103575,7.217646
45799,4456.464441,3922.298201,6.151964,1.108700,7.260664
45999,4453.380701,3747.204292,6.168829,1.113781,7.282611
46199,4448.709103,3374.241386,6.199214,1.118909,7.318122
46399,4442.263498,2953.328873,6.223424,1.124004,7.347428
46599,4435.418342,2847.342014,6.260479,1.129144,7.389623
46799,4430.401755,3261.537029,6.302278,1.134260,7.436538
46999,4424.289623,2994.050798,6.318989,1.139369,7.458358
47199,4416.339562,2548.075309,6.336503,1.144454,7.480956
47399,4412.652863,3542.591802,6.397272,1.149574,7.546845
47599,4406.490207,2945.940650,6.441769,1.154677,7.596446
47799,4401.796169,3284.615202,6.458601,1.159748,7.618349
47999,4397.573529,3388.362538,6.485703,1.164863,7.650566
48199,4391.311766,2888.488784,6.527371,1.170011,7.697382
48399,4385.043841,2874.473878,6.562129,1.175152,7.737281
48599,4376.880600,2401.376188,6.578701,1.180236,7.758937
48799,4371.924048,3167.482017,6.617896,1.185367,7.803264
48999,4367.117540,3194.329429,6.677452,1.190542,7.867993
49199,4363.534629,3485.721640,6.693911,1.195649,7.889560
49399,4356.031887,2510.357345,6.784262,1.200918,7.985180
49599,4348.838441,2572.057060,6.813716,1.206002,8.019718
49799,4343.349422,2982.072791,6.830985,1.211215,8.042200
49999,4337.650357,2918.583078,6.856176,1.216315,8.072491
50199,4334.841110,3632.529443,6.881228,1.221407,8.102635
50399,4332.453976,3733.283330,6.930164,1.226530,8.156695
50599,4327.784422,3151.056902,6.960266,1.231614,8.191880
50799,4321.733747,2790.912953,6.988019,1.236735,8.224754
50999,4314.607861,2504.632687,7.012023,1.241843,8.253866
51199,4309.071663,2897.341211,7.055689,1.247005,8.302694
51399,4303.480817,2872.224358,7.071898,1.252095,8.323993
51599,4298.292443,2964.880390,7.103591,1.257207,8.360798
51799,4293.913429,3164.127653,7.119641,1.262303,8.381944
51999,4288.739764,2948.760620,7.136730,1.267452,8.404182
52199,4285.063605,3329.262325,7.160602,1.272570,8.433172
52399,4278.641396,2602.444673,7.184823,1.277690,8.462513
52599,4273.269878,2865.932249,7.201264,1.282797,8.484061
52799,4269.214523,3202.656072,7.226005,1.287892,8.513898
52999,4262.848007,2582.087915,7.242525,1.293009,8.535534
53199,4257.172754,2753.230618,7.258885,1.298100,8.556986
53399,4251.989671,2873.289676,7.276159,1.303227,8.579386
53599,4248.124632,3216.159266,7.292746,1.308317,8.601064
53799,4243.769380,3076.561708,7.338857,1.313503,8.652360
53999,4239.322734,3043.174996,7.372300,1.318623,8.690923
54199,4231.414689,2096.242582,7.451033,1.323906,8.774939
54399,4227.682306,3216.206575,7.476193,1.329039,8.805232
54599,4223.666479,3131.361568,7.512206,1.334186,8.846392
54799,4220.745713,3423.376519,7.529148,1.339285,8.868433
54999,4214.935190,2622.851885,7.547088,1.344429,8.891518
55199,4207.729313,2226.113072,7.593972,1.349607,8.943579
55399,4203.962767,3164.396035,7.627837,1.354749,8.982585
55599,4197.119475,2301.527628,7.662212,1.359926,9.022138
55799,4193.267489,3122.415526,7.703904,1.365180,9.069085
55999,4190.882104,3525.359515,7.737868,1.370350,9.108217
56199,4191.003966,4225.125462,7.754660,1.375437,9.130097
56399,4187.939295,3326.766734,7.772223,1.380553,9.152776
56599,4184.045024,3085.860446,7.805950,1.385708,9.191658
56799,4180.081947,3058.531290,7.832749,1.390850,9.223600
56999,4176.367175,3121.371757,7.861845,1.396035,9.257880
57199,4171.945230,2911.691139,7.901734,1.401209,9.302943
57399,4168.605982,3213.580937,7.918811,1.406365,9.325176
57599,4163.690429,2752.926771,7.946285,1.411534,9.357819
57799,4158.849648,2764.704721,7.963420,1.416672,9.380092
57999,4154.965863,3032.551825,7.994014,1.421823,9.415837
58199,4149.647316,2607.268679,8.031488,1.426984,9.458472
58399,4144.020123,2506.507143,8.056630,1.432134,9.488764
58599,4139.161024,2720.303913,8.074484,1.437292,9.511776
58799,4133.493119,2472.797063,8.091678,1.442431,9.534109
58999,4130.421892,3227.481146,8.188205,1.447702,9.635907
59199,4125.390185,2641.036723,8.205627,1.452873,9.658500
59399,4122.813867,3360.223772,8.223783,1.458031,9.681815
59599,4118.888895,2953.172165,8.241070,1.463165,9.704236
59799,4114.530639,2815.770414,8.258807,1.468313,9.727120
59999,4110.041651,2767.834196,8.276116,1.473462,9.749578
60199,4106.318586,2989.398889,8.293876,1.478622,9.772498
60399,4101.031137,2509.509021,8.311486,1.483796,9.795282
60599,4096.076454,2599.762151,8.346022,1.488986,9.835009
60799,4092.107263,2889.442631,8.379670,1.494233,9.873903
60999,4086.139419,2271.914844,8.422838,1.499432,9.922270
61199,4082.243519,2893.993761,8.457393,1.504641,9.962033
61399,4078.072617,2801.776891,8.491082,1.509824,10.000906
61599,4072.963217,2504.377385,8.509668,1.515036,10.024704
61799,4068.854217,2803.282118,8.541098,1.520191,10.061290
61999,4065.090911,2902.229400,8.559620,1.525383,10.085003
62199,4060.839389,2742.867620,8.589261,1.530590,10.119851
62399,4054.730654,2154.914086,8.615626,1.535863,10.151489
62599,4049.636577,2460.284419,8.665241,1.541092,10.206333
62799,4047.267953,3305.888649,8.709560,1.546361,10.255921
62999,4044.762130,3257.933857,8.728310,1.551603,10.279913
63199,4043.424703,3622.135138,8.745952,1.556818,10.302770
63399,4038.110119,2358.701614,8.790459,1.562091,10.352550
63599,4034.506353,2892.112345,8.825343,1.567309,10.392653
63799,4032.595661,3424.995501,8.917648,1.572668,10.490316
63999,4027.853231,2515.018366,8.935699,1.577902,10.513601
64199,4025.878344,3393.914507,8.962031,1.583124,10.545155
64399,4023.465232,3248.856186,8.987861,1.588353,10.576214
64599,4020.622286,3105.193675,9.018948,1.593585,10.612532
64799,4017.808040,3108.806483,9.082494,1.598848,10.681342
64999,4014.155372,2830.691006,9.110934,1.604070,10.715004
65199,4009.047254,2348.908840,9.138384,1.609297,10.747681
65399,4006.089400,3041.828875,9.166290,1.614538,10.780828
65599,4004.569472,3507.553211,9.184389,1.619741,10.804129
65799,3999.751304,2419.392165,9.202325,1.624937,10.827262
65999,3995.411053,2567.468410,9.232329,1.630238,10.862567
66199,3991.620372,2740.695705,9.250241,1.635461,10.885702
66399,3990.864054,3740.522881,9.285720,1.640718,10.926437
66599,3985.918166,2343.883263,9.311867,1.645998,10.957865
66799,3981.606765,2545.910191,9.356088,1.651256,11.007345
66999,3978.593858,2972.282867,9.391592,1.656515,11.048107
67199,3974.875453,2729.209969,9.409495,1.661725,11.071220
67399,3972.643153,3222.590387,9.427997,1.666947,11.094944
67599,3970.805977,3351.677373,9.462372,1.672187,11.134560
67799,3966.779952,2605.983712,9.501516,1.677505,11.179021
67999,3963.323343,2791.532941,9.519345,1.682743,11.202087
68199,3961.700595,3409.966085,9.587571,1.688053,11.275625
68399,3957.281986,2450.536447,9.605468,1.693275,11.298743
68599,3953.550847,2677.501359,9.658142,1.698540,11.356682
68799,3950.483934,2898.532727,9.769240,1.703956,11.473196
68999,3946.217919,2478.708590,9.804701,1.709239,11.513940
69199,3943.487519,3001.499681,9.823035,1.714461,11.537496
69399,3939.332447,2501.677566,9.848576,1.719710,11.568286
69599,3936.858918,3078.544192,9.866987,1.724948,11.591935
69799,3933.548094,2781.381299,9.884672,1.730171,11.614844
69999,3932.204074,3463.141192,9.903168,1.735404,11.638573
70199,3930.775389,3430.735746,9.921306,1.740618,11.661924
70399,3926.335542,2367.949183,9.939888,1.745878,11.685766
70599,3923.477106,2917.307702,9.983628,1.751104,11.734733
70799,3919.759411,2607.412867,10.018995,1.756418,11.775412
70999,3914.640203,2102.440862,10.050698,1.761696,11.812394
71199,3910.533520,2452.661008,10.068672,1.766926,11.835598
71399,3908.002235,3006.864649,10.100114,1.772186,11.872299
71599,3903.992011,2472.342103,10.118256,1.777427,11.895683
71799,3900.877210,2785.778333,10.162183,1.782738,11.944921
71999,3899.441302,3383.950565,10.196494,1.788001,11.984495
72199,3897.106154,3056.452668,10.215693,1.793286,12.008979
72399,3893.881564,2729.804738,10.233925,1.798525,12.032449
72599,3892.105618,3249.213060,10.252924,1.803764,12.056688
72799,3892.395610,3997.662731,10.270903,1.808983,12.079886
72999,3888.528457,2480.884691,10.307113,1.814275,12.121388
73199,3885.129375,2644.464599,10.333198,1.819545,12.152743
73399,3882.441334,2898.618341,10.360326,1.824798,12.185124
73599,3879.330975,2737.829206,10.386526,1.830089,12.216615
73799,3875.861956,2599.262950,10.415942,1.835365,12.251306
73999,3872.444435,2611.379084,10.547166,1.840838,12.388004
74199,3868.059320,2245.566661,10.575649,1.846132,12.421780
74399,3864.806898,2658.158417,10.607377,1.851423,12.458800
74599,3862.311238,2933.925854,10.640950,1.856679,12.497629
74799,3860.152718,3055.024480,10.660292,1.861987,12.522279
74999,3856.712156,2569.942332,10.695475,1.867245,12.562720
75199,3853.196332,2534.762070,10.745904,1.872603,12.618507
75399,3849.896923,2609.319071,10.764496,1.877886,12.642382
75599,3845.901030,2339.449584,10.806268,1.883214,12.689482
75799,3843.240635,2837.611299,10.825657,1.888533,12.714190
75999,3839.896070,2572.306045,10.877143,1.893862,12.771005
76199,3837.668553,2991.212016,10.910790,1.899204,12.809994
76399,3834.672657,2693.236212,10.929053,1.904489,12.833542
76599,3833.365316,3333.961226,10.956576,1.909788,12.866363
76799,3829.905532,2504.808049,10.975057,1.915062,12.890119
76999,3826.964419,2697.576955,10.993970,1.920293,12.914263
77199,3823.350847,2432.125684,11.012371,1.925554,12.937925
77399,3819.439276,2309.572877,11.048125,1.930848,12.978973
77599,3816.344986,2618.854714,11.066963,1.936123,13.003086
77799,3815.436592,3462.979899,11.143017,1.941427,13.084444
77999,3812.205379,2555.263321,11.162389,1.946755,13.109145
78199,3808.987162,2553.882811,11.206650,1.952033,13.158684
78399,3805.419955,2410.641765,11.249407,1.957364,13.206771
78599,3801.897919,2421.260055,11.275840,1.962669,13.238509
78799,3799.566798,2883.436206,11.295190,1.967977,13.263167
78999,3796.530603,2600.269505,11.331423,1.973242,13.304665
79199,3795.112687,3235.035876,11.350686,1.978533,13.329219
79399,3792.898067,2915.908564,11.368904,1.983801,13.352705
79599,3790.098074,2678.500914,11.398071,1.989105,13.387176
79799,3788.798454,3271.549655,11.509738,1.994519,13.504258
79999,3785.790124,2585.466484,11.554136,1.999852,13.553988
80199,3783.391930,2824.114343,11.573847,2.005196,13.579044
80399,3778.985283,2011.919822,11.592334,2.010499,13.602833
80599,3776.842502,2915.444694,11.619565,2.015806,13.635371
80799,3773.173110,2294.408176,11.668410,2.021137,13.689547
80999,3769.750682,2387.089507,11.705351,2.026487,13.731838
81199,3766.416859,2416.218642,11.752955,2.031824,13.784779
81399,3763.376627,2529.042314,11.772617,2.037144,13.809760
81599,3761.557585,3021.207479,11.791334,2.042444,13.833779
81799,3758.976052,2705.710905,11.811136,2.047775,13.858911
81999,3755.663606,2400.873115,11.829894,2.053063,13.882957
82199,3752.453436,2436.283490,11.857292,2.058385,13.915677
82399,3751.974356,3555.072481,11.889028,2.063685,13.952713
82599,3749.477426,2720.742321,11.943026,2.069036,14.012062
82799,3746.611104,2562.820274,11.990412,2.074469,14.064882
82999,3744.080693,2696.490460,12.032215,2.079821,14.112036
83199,3740.545932,2273.620284,12.051824,2.085219,14.137043
83399,3737.627906,2523.728966,12.070101,2.090529,14.160629
83599,3734.399468,2388.141011,12.102961,2.095853,14.198813
83799,3733.162520,3216.118090,12.121666,2.101193,14.222858
