# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [ARFReg] AdaptiveRandomForestRegressor(aggregation_method='median', binary_split=False, drift_detection_criteria='mse', drift_detection_method=ADWIN(delta=0.001), grace_period=50, lambda_value=6, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.1, max_byte_size=1048576000, max_features='auto', memory_estimate_period=2000000, n_estimators=10, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=0.01, stop_mem_management=False, tie_threshold=0.05, warning_detection_method=ADWIN(delta=0.01), weighted_vote_strategy=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_ARFReg_gradual4.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[ARFReg],current_mse_[ARFReg],training_time_[ARFReg],testing_time_[ARFReg],total_running_time_[ARFReg]
63799,2826.264991,2520.121465,411.729533,21.739725,433.469258
63999,2823.855863,2055.343990,413.964396,21.816969,435.781365
64199,2824.478351,3023.674567,416.136291,21.893535,438.029826
64399,2823.124101,2388.409897,418.505368,21.970694,440.476062
64599,2822.947778,2766.171684,420.800432,22.047520,442.847953
64799,2822.474866,2669.724401,423.016477,22.124057,445.140534
64999,2820.672756,2236.789041,426.104982,22.201140,448.306122
65199,2817.421967,1760.915692,428.499717,22.278037,450.777754
65399,2817.041062,2692.865860,430.764939,22.354596,453.119535
65599,2816.453109,2624.192652,433.037241,22.431574,455.468815
65799,2812.732529,1592.382161,435.366872,22.508544,457.875416
65999,2810.599044,2108.682453,438.414628,22.585406,461.000035
66199,2807.639965,1831.143969,440.615549,22.661811,463.277360
66399,2808.018751,2933.396808,442.788777,22.737562,465.526339
66599,2806.397296,2268.074288,445.022290,22.814434,467.836724
66799,2803.254971,1756.860580,447.477568,22.891638,470.369206
66999,2802.951853,2701.710751,450.811656,22.969709,473.781365
67199,2801.496267,2313.874780,453.192055,23.046631,476.238686
67399,2800.032911,2308.345438,455.551157,23.123196,478.674354
67599,2799.756419,2706.578547,457.720000,23.199708,480.919708
67799,2796.927276,1840.677041,459.872597,23.275970,483.148567
67999,2796.072056,2506.152352,462.282424,23.353082,485.635506
68199,2795.693973,2667.145883,465.179703,23.429568,488.609271
68399,2794.145153,2265.997436,467.397530,23.505761,490.903292
68599,2791.701721,1956.047989,469.999826,23.583348,493.583175
68799,2791.124304,2593.070143,473.100077,23.660566,496.760643
68999,2788.994987,2056.510120,475.541198,23.738092,499.279290
69199,2787.833105,2386.983731,477.881469,23.815051,501.696520
69399,2785.180318,1867.315993,481.039959,23.892582,504.932542
69599,2783.808054,2307.632462,483.563523,23.970511,507.534034
69799,2783.004611,2503.406511,485.960493,24.048218,510.008711
69999,2783.683720,3020.692802,489.148992,24.125716,513.274709
70199,2783.294439,2647.045931,491.545043,24.202604,515.747647
70399,2780.737185,1883.141124,494.182955,24.280538,518.463493
70599,2780.914714,2843.404773,497.097897,24.356739,521.454636
70799,2778.884808,2062.328027,499.530523,24.434023,523.964546
70999,2775.625115,1621.693933,501.810596,24.510876,526.321473
71199,2773.047987,1858.167465,504.134107,24.587919,528.722026
71399,2772.826435,2693.953983,506.439210,24.664744,531.103953
71599,2769.959443,1746.443291,508.769490,24.742200,533.511691
71799,2768.747216,2334.769763,511.956105,24.819966,536.776071
71999,2768.452888,2662.789380,514.587944,24.897614,539.485558
72199,2768.578443,2813.778184,517.197317,24.975501,542.172818
72399,2766.582974,2046.218691,520.468818,25.053475,545.522293
72599,2766.013441,2559.842521,522.876256,25.130948,548.007203
72799,2767.922662,3460.969723,525.278689,25.208094,550.486782
72999,2766.765819,2345.675079,527.851943,25.285548,553.137491
73199,2766.297634,2595.410028,530.095719,25.362404,555.458123
73399,2766.076043,2684.973867,533.336437,25.440245,558.776682
73599,2764.159610,2060.828687,535.941511,25.518217,561.459729
73799,2762.381207,2107.928883,539.244242,25.595814,564.840056
73999,2760.205769,1957.469160,541.654765,25.673141,567.327906
74199,2757.185250,1639.593124,544.095890,25.750354,569.846244
74399,2755.005774,1946.420281,546.477500,25.828138,572.305638
74599,2753.562006,2216.480065,549.059455,25.906381,574.965835
74799,2752.422972,2327.563378,552.417977,25.984447,578.402424
74999,2750.899927,2181.281138,555.004597,26.062112,581.066709
75199,2748.566148,1873.399133,558.324458,26.139840,584.464298
75399,2746.100623,1819.063029,561.091152,26.218325,587.309476
75599,2743.390241,1721.576140,563.517510,26.295820,589.813331
75799,2742.051200,2235.893759,566.852943,26.374021,593.226965
75999,2740.783919,2260.484596,569.444870,26.451438,595.896308
76199,2740.954886,2805.922453,572.788521,26.529472,599.317992
76399,2739.350205,2127.966645,575.383637,26.607691,601.991328
76599,2740.532958,3192.344588,578.750882,26.685771,605.436653
76799,2738.470516,1948.555048,581.246869,26.763551,608.010420
76999,2738.079554,2587.950455,583.776633,26.841048,610.617682
77199,2735.968383,1923.167192,586.412812,26.919209,613.332021
77399,2734.403992,2130.549163,588.838644,26.996865,615.835509
77599,2733.061478,2213.508461,591.322433,27.074856,618.397289
77799,2733.662855,2966.997252,594.641275,27.152195,621.793470
77999,2731.422206,1859.809798,597.328112,27.230502,624.558614
78199,2730.003736,2176.800542,600.024898,27.309384,627.334282
78399,2727.420869,1717.519979,602.586690,27.387829,629.974519
78599,2725.369040,1921.051905,606.115423,27.466532,633.581955
78799,2724.259013,2288.018473,608.704827,27.544791,636.249618
78999,2722.422673,1998.904607,612.268251,27.623692,639.891943
79199,2721.501230,2357.531347,614.957652,27.702406,642.660057
79399,2721.577157,2751.644238,617.498571,27.780287,645.278858
79599,2719.416852,1861.775543,620.172596,27.859349,648.031945
79799,2719.984452,2945.889256,623.547655,27.937468,651.485123
79999,2718.130595,1978.441617,626.312631,28.015929,654.328560
80199,2717.192569,2341.982256,629.897260,28.094729,657.991989
80399,2713.836935,1368.227839,632.667179,28.173511,660.840690
80599,2713.653352,2639.852862,636.441921,28.253030,664.694951
80799,2710.976642,1632.262610,639.153151,28.332013,667.485163
80999,2708.791633,1826.047822,642.884779,28.411624,671.296404
81199,2706.896881,1939.522376,645.485563,28.490019,673.975582
81399,2705.660836,2203.826517,649.049940,28.568963,677.618903
81599,2705.445739,2617.901546,652.863203,28.648418,681.511620
81799,2703.778307,2023.466087,655.682137,28.728055,684.410192
81999,2701.932612,1947.043087,659.292772,28.806969,688.099740
82199,2700.309927,2035.009152,662.053963,28.885982,690.939945
82399,2700.852553,2923.871680,665.768882,28.965014,694.733896
82599,2699.219547,2026.421448,668.270173,29.042975,697.313148
82799,2698.058938,2218.727149,670.975558,29.121626,700.097185
82999,2696.581772,2085.034921,674.512168,29.200404,703.712572
83199,2694.275860,1737.322567,677.319531,29.279721,706.599252
83399,2692.359998,1895.361543,680.982382,29.359136,710.341518
83599,2690.941498,2099.427053,683.909306,29.438875,713.348181
83799,2690.547622,2525.907432,687.514088,29.517838,717.031926
83999,2689.923027,2428.217597,690.348580,29.597212,719.945793
84199,2687.781884,1788.501604,694.347828,29.677705,724.025533
84399,2685.290090,1636.244992,697.033903,29.756230,726.790133
84599,2683.011673,1721.519822,699.669643,29.834937,729.504580
84799,2681.592447,2081.259887,703.501343,29.914454,733.415797
84999,2679.805838,1922.283356,706.256364,29.993836,736.250200
85199,2678.126203,1964.281611,708.928881,30.073090,739.001971
85399,2678.111487,2671.842377,712.507180,30.152105,742.659286
85599,2677.735924,2517.370236,715.472919,30.231667,745.704586
85799,2676.781368,2268.231776,719.341183,30.311143,749.652326
85999,2674.669487,1768.672588,723.386727,30.391107,753.777834
86199,2674.179205,2463.357762,727.422710,30.471409,757.894118
86399,2673.932893,2567.772382,730.344749,30.550863,760.895612
86599,2671.926320,1805.086625,734.406318,30.631163,765.037481
86799,2671.311334,2405.022775,738.209101,30.711076,768.920177
86999,2670.375693,2264.307311,741.123863,30.790477,771.914339
87199,2670.614185,2774.358260,745.160859,30.870675,776.031533
87399,2669.653571,2250.825726,747.962086,30.950190,778.912276
87599,2668.333651,2091.528703,751.842091,31.029880,782.871971
87799,2667.271062,2201.857015,755.922305,31.110540,787.032845
87999,2664.527568,1460.133604,758.944590,31.190368,790.134958
88199,2661.994883,1547.613749,762.919833,31.270127,794.189960
88399,2661.633721,2502.361285,767.066758,31.350840,798.417598
88599,2660.586067,2197.522704,770.995360,31.431198,802.426558
88799,2659.377479,2123.973084,773.981957,31.511280,805.493237
88999,2659.626139,2770.031191,777.773565,31.590743,809.364308
89199,2659.290408,2509.890055,781.939834,31.671259,813.611093
89399,2658.662206,2378.484119,784.960057,31.751345,816.711402
89599,2656.452947,1668.914449,788.785660,31.831176,820.616836
89799,2655.373028,2171.569134,791.952680,31.911678,823.864358
89999,2655.671106,2789.508094,795.809468,31.991671,827.801139
90199,2655.369523,2519.657248,798.876867,32.071710,830.948576
90399,2653.488206,1805.014204,802.868656,32.151979,835.020635
90599,2654.222421,2986.087420,805.668593,32.231335,837.899928
90799,2653.093971,2141.906232,809.637538,32.311667,841.949205
90999,2651.374075,1870.541155,813.720101,32.392112,846.112213
91199,2650.748963,2366.323252,816.893825,32.472805,849.366629
91399,2649.599332,2125.367355,820.765276,32.552729,853.318005
91599,2649.359556,2539.782298,823.624565,32.632252,856.256817
91799,2648.788298,2387.151843,827.616311,32.712317,860.328628
91999,2646.734778,1704.169242,830.495870,32.791882,863.287752
92199,2646.194957,2397.877415,834.584763,32.871996,867.456759
92399,2644.896636,2046.370420,837.743539,32.952535,870.696074
92599,2643.784838,2130.134205,841.906075,33.033419,874.939494
92799,2643.092647,2322.608156,846.127208,33.113987,879.241196
92999,2643.849447,2995.004529,849.085773,33.194742,882.280515
93199,2641.727551,1655.046162,853.048083,33.275258,886.323341
93399,2641.133337,2364.229686,855.950515,33.355167,889.305682
93599,2639.508776,1880.838815,859.992227,33.435408,893.427635
93799,2638.079194,1969.034603,864.404705,33.516540,897.921245
93999,2636.550107,1919.408539,868.688970,33.597862,902.286831
94199,2636.008583,2381.491969,871.771559,33.678272,905.449831
94399,2635.187906,2248.649401,875.886894,33.759460,909.646354
94599,2633.263933,1725.148590,878.978573,33.840026,912.818599
94799,2631.965385,2017.752027,883.151246,33.920189,917.071435
94999,2630.175130,1781.594483,887.264394,34.000927,921.265321
95199,2628.916958,2031.285272,890.451003,34.081740,924.532743
95399,2628.492633,2426.513945,894.688683,34.162282,928.850965
95599,2627.375144,2094.332527,899.006480,34.243731,933.250210
95799,2626.582326,2247.615684,903.253515,34.324734,937.578249
95999,2626.795529,2728.919482,906.456379,34.405798,940.862177
96199,2626.811172,2634.319858,910.857711,34.487310,945.345021
96399,2626.102054,2285.016178,915.100024,34.568942,949.668966
96599,2624.193593,1704.315499,918.335898,34.650417,952.986315
96799,2623.545029,2310.288492,922.148849,34.730244,956.879093
96999,2623.779484,2737.255846,925.422862,34.811202,960.234063
97199,2622.223078,1867.366375,929.639968,34.891713,964.531681
97399,2620.182108,1628.270305,932.643209,34.971852,967.615061
97599,2620.553625,2801.482517,936.781896,35.052733,971.834629
97799,2618.998628,1860.160185,940.033818,35.133599,975.167416
97999,2616.824182,1553.520284,944.203677,35.214401,979.418078
98199,2615.269942,1853.692028,948.485996,35.295859,983.781855
98399,2615.182496,2572.246461,951.617089,35.376680,986.993769
98599,2615.217899,2632.636133,956.068150,35.458004,991.526154
98799,2613.385597,1710.060798,960.382902,35.539014,995.921917
98999,2611.993061,1924.080365,963.617780,35.620456,999.238236
99199,2610.708536,1974.868886,967.853666,35.701317,1003.554982
99399,2609.257255,1889.421748,970.856123,35.782138,1006.638261
99599,2608.427018,2195.799046,975.158203,35.863115,1011.021318
99799,2606.904425,1848.653224,979.577230,35.944854,1015.522084
99999,2606.374511,2341.947329,984.130030,36.026425,1020.156455
100199,2605.233639,2034.797865,987.549767,36.108233,1023.658000
100399,2604.494276,2234.073387,991.964241,36.189388,1028.153629
100599,2604.531146,2623.039641,996.622033,36.271812,1032.893846
100799,2603.467609,2068.508881,1001.038904,36.353732,1037.392636
100999,2601.823472,1773.178463,1005.478794,36.435693,1041.914487
101199,2600.666405,2016.347496,1008.801806,36.517453,1045.319259
101399,2599.456787,1987.389907,1013.156572,36.599625,1049.756197
101599,2598.214372,1968.310224,1017.912940,36.682410,1054.595351
101799,2597.349780,2158.136915,1021.368386,36.764372,1058.132759
101999,2595.797388,1805.629922,1025.749491,36.846045,1062.595536
102199,2594.040582,1698.069240,1028.867173,36.926875,1065.794048
102399,2592.824306,1971.307524,1033.215425,37.007749,1070.223174
102599,2592.277319,2312.219680,1037.756529,37.089254,1074.845784
102799,2591.574966,2231.267993,1041.238931,37.171711,1078.410642
102999,2590.031691,1796.788380,1045.519506,37.252424,1082.771930
103199,2589.339073,2232.640730,1050.124081,37.334744,1087.458824
103399,2588.667751,2242.265708,1053.496105,37.415640,1090.911745
103599,2587.356425,1909.400963,1057.901005,37.497098,1095.398102
103799,2585.718064,1737.046768,1062.714130,37.579596,1100.293727
103999,2584.282513,1839.231509,1067.231547,37.661971,1104.893518
104199,2582.960771,1895.655020,1071.878385,37.744000,1109.622385
104399,2581.869721,2013.432569,1075.271233,37.825620,1113.096853
104599,2580.324601,1773.772204,1079.851851,37.907887,1117.759739
104799,2578.653110,1704.463491,1084.606593,37.990300,1122.596893
104999,2577.803485,2132.599722,1089.371287,38.072873,1127.444160
105199,2578.527873,2958.831703,1092.673998,38.154144,1130.828141
105399,2577.511188,2042.734820,1097.319123,38.236487,1135.555610
105599,2576.724458,2162.117747,1101.847185,38.318527,1140.165712
105799,2574.795552,1556.332999,1106.587873,38.400913,1144.988786
105999,2574.324203,2324.980578,1111.348720,38.483856,1149.832576
106199,2574.102184,2456.432376,1116.326274,38.567516,1154.893790
106399,2572.442110,1690.942889,1119.537416,38.649170,1158.186586
106599,2571.177053,1898.166392,1124.237480,38.731537,1162.969017
106799,2569.858912,1867.289979,1129.114439,38.814255,1167.928694
106999,2569.146666,2188.807482,1133.969249,38.896815,1172.866064
107199,2566.917318,1374.215650,1138.677317,38.979357,1177.656674
107399,2567.224838,2732.055643,1142.081220,39.061333,1181.142553
107599,2567.447209,2686.860789,1146.821610,39.143071,1185.964681
107799,2566.793321,2215.001249,1149.985012,39.224578,1189.209590
107999,2565.759185,2008.360131,1156.334586,39.307803,1195.642389
108199,2564.751159,2020.417066,1159.804730,39.390289,1199.195020
108399,2564.088672,2205.683317,1164.450982,39.472567,1203.923549
108599,2563.423305,2202.794487,1169.067531,39.554871,1208.622402
108799,2562.311236,1958.457393,1172.350190,39.636258,1211.986448
108999,2562.413960,2618.296191,1177.101148,39.718953,1216.820102
109199,2561.474690,2049.572541,1181.868472,39.801664,1221.670137
109399,2559.863386,1680.090923,1185.287413,39.883235,1225.170648
109599,2558.029287,1554.777540,1189.968517,39.964846,1229.933363
109799,2557.585217,2314.234729,1193.522827,40.047197,1233.570025
109999,2557.173251,2331.003663,1198.102569,40.129044,1238.231613
110199,2556.055338,1941.203199,1202.799995,40.210908,1243.010903
110399,2555.149605,2056.090873,1207.618839,40.293866,1247.912706
110599,2554.379833,2129.465607,1211.294714,40.377059,1251.671774
110799,2553.625618,2136.544624,1216.263953,40.459781,1256.723735
110999,2552.795759,2093.054172,1220.854827,40.542080,1261.396907
111199,2553.063474,2701.645427,1224.386846,40.624118,1265.010963
111399,2552.232007,2089.935930,1229.352397,40.706518,1270.058915
111599,2552.164096,2514.338017,1234.121922,40.789029,1274.910951
111799,2552.226590,2587.098303,1239.062569,40.871825,1279.934394
111999,2551.142891,1945.354932,1243.894325,40.954736,1284.849062
112199,2550.967601,2452.805268,1247.411391,41.037440,1288.448831
112399,2550.593526,2340.737330,1252.248806,41.120468,1293.369274
112599,2549.361053,1856.711284,1256.909647,41.202214,1298.111861
112799,2549.077418,2389.390690,1260.479837,41.284332,1301.764169
112999,2549.417065,2740.978464,1265.398627,41.367910,1306.766537
113199,2550.024300,2893.111693,1270.171517,41.450559,1311.622076
113399,2548.576102,1728.896338,1273.744727,41.533322,1315.278049
113599,2549.379773,3005.061115,1278.809931,41.616353,1320.426284
113799,2548.200197,1878.200796,1283.852921,41.699589,1325.552510
113999,2548.323815,2618.662547,1288.602810,41.781521,1330.384330
114199,2548.242592,2501.945641,1293.826899,41.865207,1335.692105
114399,2547.825178,2309.481518,1297.635836,41.948762,1339.584599
114599,2550.818544,4263.024184,1302.664907,42.032021,1344.696928
114799,2550.268348,2235.005865,1307.848898,42.114950,1349.963848
114999,2550.813576,2863.774648,1313.119715,42.199123,1355.318838
115199,2550.975313,2643.974020,1318.381162,42.283089,1360.664251
115399,2552.445614,3399.338671,1323.453962,42.366944,1365.820906
115599,2552.485161,2575.304006,1328.490588,42.450258,1370.940846
115799,2552.703095,2678.669055,1333.501281,42.533465,1376.034746
115999,2552.124155,2216.917641,1338.918513,42.617757,1381.536270
116199,2552.550665,2799.926669,1344.024340,42.701624,1386.725964
116399,2556.914426,5092.259322,1349.637567,42.786134,1392.423700
116599,2557.063401,2643.766999,1354.647026,42.869434,1397.516460
116799,2557.386881,2745.975528,1359.699820,42.953253,1402.653074
116999,2560.371642,4303.472416,1363.529329,43.035821,1406.565150
117199,2562.256266,3664.761188,1368.931443,43.119891,1412.051335
117399,2564.029918,3603.390155,1374.006942,43.206663,1417.213606
117599,2566.924679,4266.149313,1378.438761,43.285801,1421.724562
117799,2569.566655,4123.048358,1382.792122,43.368294,1426.160416
117999,2573.712513,5015.623003,1385.746885,43.450678,1429.197563
118199,2580.224552,6422.327637,1388.463278,43.523564,1431.986843
118399,2584.586450,5162.468179,1390.022616,43.586482,1433.609098
118599,2591.083902,6437.575183,1391.959296,43.650213,1435.609509
118799,2597.502723,6403.864003,1392.783277,43.708682,1436.491959
118999,2603.271546,6029.952012,1393.643768,43.766245,1437.410013
119199,2607.935513,5382.996201,1394.174345,43.820226,1437.994571
119399,2621.338836,10609.719192,1394.709657,43.874740,1438.584396
119599,2629.490545,7496.061077,1395.239230,43.929253,1439.168483
119799,2633.821301,5223.613350,1395.790112,43.984413,1439.774525
119999,2643.167833,8241.740600,1396.347684,44.039952,1440.387636
120199,2650.975822,7335.768937,1396.904668,44.095774,1441.000443
120399,2657.024132,6292.058476,1397.455856,44.151755,1441.607611
120599,2666.458239,8345.790753,1398.044121,44.208305,1442.252426
120799,2672.433288,6275.387863,1398.610261,44.264771,1442.875032
120999,2680.245442,7398.786127,1399.168098,44.321692,1443.489790
121199,2687.966104,7358.966962,1399.718469,44.379271,1444.097740
121399,2700.629779,10374.816371,1400.300745,44.436769,1444.737514
121599,2712.388359,9849.846894,1400.894735,44.494570,1445.389305
121799,2724.307707,9971.271059,1401.481080,44.552443,1446.033523
121999,2742.477938,13808.148679,1402.090368,44.610639,1446.701006
122199,2755.576541,10745.724083,1402.802468,44.669458,1447.471926
122399,2772.046351,12835.100633,1403.475738,44.728300,1448.204038
122599,2786.280268,11497.437315,1404.149264,44.787463,1448.936727
122799,2800.968678,11804.964013,1404.845050,44.846867,1449.691917
122999,2812.676097,10001.031341,1405.569843,44.906810,1450.476653
123199,2822.767936,9029.249227,1406.261726,44.966919,1451.228645
123399,2837.364285,11828.715059,1406.972321,45.026682,1451.999003
123599,2849.976926,10631.976545,1407.656253,45.086717,1452.742970
123799,2862.917518,10860.203172,1408.424160,45.147469,1453.571629
123999,2882.756627,15163.165269,1409.133879,45.207907,1454.341786
124199,2896.462382,11394.030616,1409.876319,45.268892,1455.145210
124399,2912.281482,12735.942168,1410.702541,45.330378,1456.032919
124599,2929.721980,13777.711591,1411.488750,45.392222,1456.880972
124799,2945.938731,13048.974640,1412.241659,45.453178,1457.694837
124999,2962.441530,13260.188184,1413.042828,45.514668,1458.557496
125199,2980.351801,14174.271151,1413.753030,45.575879,1459.328909
125399,3006.448077,19342.716964,1414.417123,45.636517,1460.053640
125599,3032.645304,19458.306562,1415.027429,45.695854,1460.723283
125799,3056.665705,18141.477799,1415.793092,45.755799,1461.548891
125999,3075.670187,15029.489313,1416.500090,45.815039,1462.315129
126199,3096.188671,16022.833530,1417.150654,45.872874,1463.023528
126399,3120.078385,18194.487877,1417.736511,45.929548,1463.666059
126599,3142.454911,17284.419184,1418.377240,45.986145,1464.363386
126799,3159.076696,13680.667122,1419.032506,46.043317,1465.075823
126999,3187.887190,21453.740203,1419.570512,46.098016,1465.668528
127199,3207.299473,15534.099017,1420.108210,46.153050,1466.261260
127399,3227.391893,16006.171375,1420.658800,46.208600,1466.867400
127599,3243.913075,13767.905894,1421.222828,46.264310,1467.487138
127799,3264.920552,16667.690951,1421.769386,46.320163,1468.089550
127999,3287.622513,17794.175521,1422.364137,46.376788,1468.740925
128199,3306.040869,15093.788714,1422.911996,46.433532,1469.345528
128399,3323.930365,14791.097005,1423.491458,46.490577,1469.982035
128599,3346.316839,17718.433240,1424.054971,46.547848,1470.602819
128799,3367.061125,16705.636995,1424.627425,46.605468,1471.232894
128999,3383.970277,14273.464042,1425.254748,46.663715,1471.918463
129199,3402.356187,15261.268436,1425.827697,46.721375,1472.549071
129399,3423.969229,17385.994329,1426.410455,46.779876,1473.190331
129599,3442.274901,15286.044363,1427.010375,46.838404,1473.848779
129799,3458.955816,14268.188750,1427.641985,46.897177,1474.539162
129999,3473.517726,12924.197226,1428.231845,46.955748,1475.187593
130199,3488.478005,13212.659450,1428.832501,47.014914,1475.847414
130399,3505.165196,14368.526623,1429.424483,47.074318,1476.498801
130599,3517.818909,11768.039736,1430.063002,47.134337,1477.197340
130799,3537.200992,16193.701082,1430.672806,47.194199,1477.867006
130999,3550.984774,12565.578273,1431.274365,47.254211,1478.528576
131199,3566.315515,13607.951266,1431.880420,47.314209,1479.194629
131399,3579.814700,12435.280146,1432.569010,47.374822,1479.943833
131599,3593.146064,12351.852141,1433.183443,47.435165,1480.618608
131799,3608.977573,14026.110419,1433.788713,47.495734,1481.284447
131999,3622.500671,12534.222317,1434.431953,47.556801,1481.988754
132199,3635.876352,12463.825329,1435.113287,47.617756,1482.731042
132399,3649.937087,12944.082963,1435.734371,47.679164,1483.413535
132599,3660.732235,10807.120571,1436.367501,47.740339,1484.107839
132799,3676.803105,14331.789607,1437.024081,47.802002,1484.826083
132999,3689.115454,11864.515681,1437.754019,47.863839,1485.617858
133199,3701.895454,12200.594936,1438.368770,47.925461,1486.294231
133399,3717.597077,14174.878106,1438.998582,47.987235,1486.985817
133599,3726.861482,9906.219498,1439.656542,48.049412,1487.705955
133799,3739.721763,12330.389384,1440.373975,48.111852,1488.485827
133999,3748.719116,9767.948240,1441.032532,48.174290,1489.206821
134199,3761.974355,12642.985069,1441.683821,48.236877,1489.920698
134399,3772.072217,10547.737241,1442.337152,48.299805,1490.636957
134599,3782.039655,10480.157948,1443.082144,48.363103,1491.445247
134799,3795.200015,12652.122190,1443.736737,48.426223,1492.162960
134999,3806.266972,11265.396479,1444.421124,48.488942,1492.910067
135199,3816.444863,10686.520995,1445.096659,48.552266,1493.648925
135399,3827.039738,10989.175053,1445.879700,48.616282,1494.495982
135599,3834.559290,8925.296417,1446.556196,48.679939,1495.236135
135799,3844.135947,10337.109127,1447.237403,48.743729,1495.981132
135999,3853.630394,10300.359871,1447.924818,48.807698,1496.732516
136199,3863.864840,10823.288229,1448.708463,48.871701,1497.580164
136399,3872.821634,9972.398284,1449.391887,48.935601,1498.327489
136599,3885.702134,12670.203176,1450.063342,48.999709,1499.063051
136799,3896.057278,10968.620702,1450.757296,49.064343,1499.821639
136999,3907.760513,11912.773287,1451.567237,49.129034,1500.696270
137199,3916.963941,10221.311957,1452.274526,49.193376,1501.467902
137399,3928.574399,11893.348593,1452.995338,49.258416,1502.253754
137599,3940.359928,12037.018434,1453.830680,49.323546,1503.154225
137799,3949.125565,9979.883528,1454.540618,49.388630,1503.929248
137999,3958.507607,10422.734576,1455.249277,49.453605,1504.702882
138199,3967.369216,10081.879794,1455.919162,49.518353,1505.437514
138399,3975.438327,9551.193685,1456.703832,49.583688,1506.287520
138599,3983.583043,9619.727027,1457.445333,49.649175,1507.094509
138799,3995.095530,11973.248891,1458.171033,49.714325,1507.885359
138999,4004.641875,10629.805377,1459.066744,49.780256,1508.847000
139199,4013.844072,10409.370513,1459.836510,49.846327,1509.682837
139399,4025.821703,12362.252995,1460.636572,49.912250,1510.548822
139599,4035.962993,11104.441986,1461.538921,49.978430,1511.517351
139799,4044.508942,10009.581945,1462.347776,50.044353,1512.392129
139999,4053.071686,10038.429591,1463.107897,50.110442,1513.218339
140199,4064.022319,11729.464958,1464.007663,50.177123,1514.184786
140399,4070.326165,8489.322209,1464.794595,50.243499,1515.038094
140599,4079.806943,10735.313065,1465.553939,50.309739,1515.863678
140799,4088.978297,10536.440339,1466.478153,50.376718,1516.854871
140999,4100.204886,12003.723701,1467.289507,50.443851,1517.733358
141199,4108.103774,9676.819757,1467.987370,50.509543,1518.496913
141399,4116.232418,9855.055058,1468.748738,50.575326,1519.324064
141599,4125.276886,10519.716014,1469.663606,50.641634,1520.305239
141799,4137.383570,12708.916003,1470.421796,50.707330,1521.129126
141999,4146.605304,10684.814158,1471.176371,50.773241,1521.949612
142199,4155.806486,10688.645892,1472.103102,50.839570,1522.942672
142399,4161.632747,8304.104538,1472.966209,50.906447,1523.872656
142599,4166.697344,7772.689946,1473.821067,50.973320,1524.794388
142799,4174.750423,9916.595712,1474.836077,51.039799,1525.875876
142999,4182.902653,10003.595361,1475.708313,51.106517,1526.814831
143199,4190.277554,9463.331778,1476.564443,51.173307,1527.737750
143399,4196.570570,8702.369877,1477.552145,51.239933,1528.792079
143599,4207.174546,11810.225472,1478.419619,51.306850,1529.726469
143799,4214.070183,9165.137469,1479.257206,51.373935,1530.631141
143999,4222.034352,9948.271508,1480.295138,51.441486,1531.736624
144199,4228.808864,9106.457901,1481.182385,51.508876,1532.691261
144399,4239.954488,12275.949338,1482.050846,51.576109,1533.626955
144599,4245.348365,8139.727478,1483.066936,51.643837,1534.710773
144799,4252.762741,9613.356698,1483.933566,51.711489,1535.645055
144999,4262.860505,11573.641450,1484.906447,51.779227,1536.685674
145199,4270.041512,9476.271472,1485.777062,51.847134,1537.624196
145399,4277.226332,9493.405788,1486.722008,51.915075,1538.637084
145599,4285.493453,10295.690828,1487.843975,51.983541,1539.827516
145799,4292.769675,9589.858896,1488.785380,52.051871,1540.837251
145999,4298.352841,8368.480807,1489.826702,52.120411,1541.947113
146199,4303.828297,8300.911565,1490.749273,52.188780,1542.938053
146399,4311.032947,9577.631571,1491.684041,52.257471,1543.941513
146599,4316.338969,8200.347159,1492.752944,52.326024,1545.078967
146799,4322.696266,8982.594968,1493.640116,52.394208,1546.034324
146999,4327.374945,7761.525187,1494.691301,52.463872,1547.155172
147199,4333.596066,8906.120206,1495.548619,52.532156,1548.080775
147399,4341.257297,9979.923165,1496.395658,52.600378,1548.996036
147599,4348.011596,9325.930150,1497.473998,52.669124,1550.143123
147799,4355.846115,10137.721563,1498.307225,52.737472,1551.044697
147999,4360.600662,7874.210561,1499.343900,52.806080,1552.149980
148199,4367.060939,9147.666140,1500.203946,52.874515,1553.078462
