# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_incremental5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
21599,0.126161,0.089712,8.902230,0.533979,9.436209
21799,0.126007,0.109409,8.999103,0.539166,9.538269
21999,0.125962,0.121071,9.116070,0.544333,9.660403
22199,0.125882,0.116978,9.211305,0.549490,9.760795
22399,0.125950,0.133532,9.304817,0.554638,9.859455
22599,0.125777,0.106474,9.410053,0.559786,9.969839
22799,0.125487,0.092639,9.529057,0.564964,10.094021
22999,0.125611,0.139751,9.626103,0.570125,10.196228
23199,0.125452,0.107192,9.724625,0.575301,10.299927
23399,0.125288,0.106232,9.822699,0.580499,10.403198
23599,0.125293,0.125851,9.939702,0.585682,10.525384
23799,0.125099,0.102292,10.036345,0.590847,10.627192
23999,0.124969,0.109520,10.143597,0.596027,10.739625
24199,0.124995,0.128060,10.301660,0.601262,10.902921
24399,0.124981,0.123275,10.396645,0.606427,11.003072
24599,0.124804,0.103272,10.510808,0.611607,11.122415
24799,0.124663,0.107247,10.618059,0.616796,11.234856
24999,0.124702,0.129588,10.731504,0.622005,11.353508
25199,0.124566,0.107564,10.846866,0.627232,11.474098
25399,0.124277,0.087850,10.980831,0.632455,11.613287
25599,0.124308,0.128201,11.107471,0.637661,11.745132
25799,0.124104,0.098063,11.212254,0.642858,11.855112
25999,0.123941,0.102929,11.311562,0.648065,11.959628
26199,0.123921,0.121270,11.418358,0.653286,12.071644
26399,0.123890,0.119772,11.519834,0.658498,12.178331
26599,0.123761,0.106799,11.619334,0.663714,12.283048
26799,0.123728,0.119310,11.729334,0.668952,12.398286
26999,0.123640,0.111828,11.835520,0.674185,12.509706
27199,0.123494,0.103762,11.937048,0.679395,12.616443
27399,0.123592,0.137026,12.062630,0.684621,12.747251
27599,0.123513,0.112640,12.164717,0.689861,12.854578
27799,0.123467,0.117160,12.267211,0.695068,12.962280
27999,0.123450,0.121049,12.377929,0.700308,13.078237
28199,0.123403,0.116783,12.512863,0.705583,13.218445
28399,0.123171,0.090451,12.614373,0.710807,13.325181
28599,0.122981,0.096054,12.715894,0.716028,13.431921
28799,0.122876,0.107838,12.816272,0.721245,13.537518
28999,0.122752,0.104948,12.982368,0.726506,13.708874
29199,0.122703,0.115590,13.084077,0.731729,13.815806
29399,0.122719,0.125063,13.213178,0.736987,13.950165
29599,0.122643,0.111369,13.330187,0.742251,14.072438
29799,0.122439,0.092361,13.429562,0.747463,14.177025
29999,0.122304,0.102092,13.531380,0.752711,14.284091
30199,0.122307,0.122780,13.650175,0.757933,14.408108
30399,0.122297,0.120783,13.790487,0.763206,14.553693
30599,0.122196,0.106895,13.901564,0.768470,14.670034
30799,0.122076,0.103737,14.006573,0.773732,14.780305
30999,0.121909,0.096114,14.110086,0.778972,14.889058
31199,0.121810,0.106462,14.239843,0.784261,15.024103
31399,0.121708,0.105908,14.345148,0.789528,15.134676
31599,0.121700,0.120365,14.466225,0.794816,15.261041
31799,0.121728,0.126094,14.571809,0.800072,15.371881
31999,0.121561,0.095085,14.679633,0.805344,15.484977
32199,0.121522,0.115194,14.781914,0.810593,15.592507
32399,0.121659,0.143823,14.905716,0.815892,15.721608
32599,0.121578,0.108477,15.025386,0.821195,15.846582
32799,0.121510,0.110310,15.131023,0.826468,15.957492
32999,0.121420,0.106761,15.260512,0.831785,16.092297
33199,0.121401,0.118197,15.367432,0.837066,16.204498
33399,0.121493,0.136728,15.492686,0.842365,16.335051
33599,0.121395,0.105164,15.622547,0.847657,16.470204
33799,0.121452,0.130948,15.745757,0.852969,16.598726
33999,0.121493,0.128407,15.920602,0.858322,16.778924
34199,0.121318,0.091626,16.025156,0.863566,16.888722
34399,0.121237,0.107381,16.136664,0.868839,17.005503
34599,0.121173,0.110227,16.240671,0.874104,17.114775
34799,0.121118,0.111544,16.362626,0.879370,17.241996
34999,0.121197,0.134980,16.466308,0.884626,17.350935
35199,0.121073,0.099237,16.593167,0.889931,17.483098
35399,0.121161,0.136775,16.702074,0.895204,17.597278
35599,0.121056,0.102471,16.818503,0.900500,17.719003
35799,0.121122,0.132810,16.937670,0.905768,17.843438
35999,0.120959,0.091755,17.068046,0.911080,17.979126
36199,0.121013,0.130688,17.176061,0.916371,18.092432
36399,0.120931,0.106156,17.316169,0.921685,18.237854
36599,0.120983,0.130437,17.426888,0.926974,18.353862
36799,0.120864,0.099088,17.532424,0.932215,18.464639
36999,0.120763,0.102224,17.638379,0.937484,18.575863
37199,0.120691,0.107398,17.769853,0.942818,18.712671
37399,0.120690,0.120485,17.889129,0.948103,18.837232
37599,0.120664,0.115811,17.997360,0.953391,18.950752
37799,0.120599,0.108385,18.121469,0.958686,19.080155
37999,0.120521,0.105672,18.239711,0.963996,19.203707
38199,0.120448,0.106663,18.350094,0.969292,19.319385
38399,0.120455,0.121818,18.487616,0.974637,19.462253
38599,0.120304,0.091318,18.596575,0.979957,19.576533
38799,0.120243,0.108372,18.775118,0.985355,19.760472
38999,0.120189,0.109795,18.900740,0.990674,19.891414
39199,0.120164,0.115236,19.010356,0.996017,20.006373
39399,0.120061,0.099929,19.153207,1.001364,20.154571
39599,0.120013,0.110614,19.263705,1.006677,20.270382
39799,0.119968,0.111026,19.387225,1.012046,20.399271
39999,0.119880,0.102401,19.493970,1.017336,20.511306
40199,0.119940,0.131760,19.633076,1.022672,20.655747
40399,0.119861,0.104014,19.760469,1.027995,20.788463
40599,0.119896,0.127007,19.898277,1.033334,20.931612
40799,0.119850,0.110502,20.008840,1.038643,21.047484
40999,0.119843,0.118395,20.122976,1.043946,21.166921
41199,0.119792,0.109349,20.233644,1.049271,21.282915
41399,0.119693,0.099373,20.358985,1.054609,21.413595
41599,0.119629,0.106289,20.467484,1.059907,21.527392
41799,0.119557,0.104606,20.589715,1.065250,21.654965
41999,0.119464,0.099958,20.699648,1.070547,21.770195
42199,0.119528,0.133018,20.813093,1.075889,21.888982
42399,0.119421,0.096821,20.933674,1.081226,22.014900
42599,0.119451,0.125889,21.048370,1.086560,22.134930
42799,0.119377,0.103670,21.167015,1.091866,22.258881
42999,0.119353,0.114089,21.280724,1.097194,22.377918
43199,0.119310,0.110072,21.429970,1.102548,22.532517
43399,0.119391,0.137009,21.544552,1.107874,22.652426
43599,0.119445,0.131035,21.722320,1.113238,22.835558
43799,0.119444,0.119258,21.860170,1.118568,22.978737
43999,0.119391,0.107782,21.974759,1.123894,23.098653
44199,0.119397,0.120844,22.088605,1.129225,23.217830
44399,0.119362,0.111516,22.204648,1.134556,23.339204
44599,0.119271,0.099141,22.317141,1.139863,23.457004
44799,0.119224,0.108592,22.464259,1.145225,23.609484
44999,0.119264,0.128293,22.581846,1.150572,23.732418
45199,0.119245,0.114895,22.716093,1.155957,23.872050
45399,0.119222,0.114121,22.829338,1.161270,23.990608
45599,0.119119,0.095721,22.974524,1.166648,24.141172
45799,0.119106,0.116221,23.092586,1.171993,24.264579
45999,0.119059,0.108288,23.220835,1.177350,24.398185
46199,0.119001,0.105550,23.337614,1.182699,24.520314
46399,0.118952,0.107603,23.457443,1.188005,24.645448
46599,0.119044,0.140551,23.609716,1.193398,24.803115
46799,0.119001,0.108834,23.731000,1.198764,24.929764
46999,0.118998,0.118253,23.854946,1.204107,25.059052
47199,0.118979,0.114596,23.985515,1.209450,25.194966
47399,0.118878,0.095071,24.142424,1.214823,25.357247
47599,0.118865,0.115859,24.283283,1.220209,25.503493
47799,0.118905,0.128450,24.401364,1.225552,25.626916
47999,0.118836,0.102307,24.517249,1.230924,25.748174
48199,0.118862,0.124950,24.632806,1.236263,25.869070
48399,0.118818,0.108317,24.834580,1.241700,26.076280
48599,0.118736,0.098884,24.948455,1.247040,26.195495
48799,0.118730,0.117224,25.066872,1.252408,26.319280
48999,0.118750,0.123660,25.180662,1.257743,26.438405
49199,0.118711,0.109214,25.312636,1.263104,26.575739
49399,0.118693,0.114294,25.446949,1.268459,26.715408
49599,0.118565,0.086805,25.584265,1.273843,26.858107
49799,0.118533,0.110647,25.706153,1.279186,26.985339
49999,0.118420,0.090270,25.832864,1.284573,27.117437
50199,0.118325,0.094716,25.952742,1.289924,27.242667
50399,0.118321,0.117314,26.077890,1.295284,27.373174
50599,0.118235,0.096558,26.195354,1.300641,27.495995
50799,0.118298,0.134128,26.311537,1.306002,27.617539
50999,0.118284,0.114705,26.431011,1.311369,27.742380
51199,0.118206,0.098404,26.581186,1.316755,27.897941
51399,0.118245,0.128281,26.699497,1.322116,28.021613
51599,0.118213,0.109761,26.837232,1.327497,28.164728
51799,0.118160,0.104669,26.957073,1.332871,28.289944
51999,0.118117,0.106860,27.078419,1.338251,28.416670
52199,0.118123,0.119759,27.195073,1.343621,28.538694
52399,0.118082,0.107298,27.335332,1.349011,28.684344
52599,0.118042,0.107594,27.470609,1.354397,28.825006
52799,0.117972,0.099477,27.619591,1.359816,28.979407
52999,0.117954,0.113408,27.734762,1.365154,29.099916
53199,0.117915,0.107438,27.855705,1.370677,29.226382
53399,0.117833,0.096177,27.971475,1.376045,29.347520
53599,0.117811,0.111939,28.092064,1.381421,29.473485
53799,0.117874,0.134528,28.210876,1.386804,29.597680
53999,0.117818,0.102851,28.330364,1.392184,29.722548
54199,0.117844,0.124793,28.460195,1.397595,29.857790
54399,0.117755,0.093681,28.594021,1.402984,29.997005
54599,0.117759,0.118866,28.725669,1.408381,30.134049
54799,0.117742,0.113042,28.853578,1.413792,30.267370
54999,0.117710,0.108985,29.014056,1.419198,30.433254
55199,0.117728,0.122697,29.160306,1.424625,30.584932
55399,0.117674,0.102862,29.281711,1.430015,30.711725
55599,0.117755,0.140151,29.414061,1.435416,30.849477
55799,0.117731,0.110996,29.533487,1.440803,30.974290
55999,0.117773,0.129404,29.656979,1.446161,31.103140
56199,0.117794,0.123717,29.814557,1.451616,31.266173
56399,0.117772,0.111728,29.949804,1.457001,31.406805
56599,0.117748,0.111054,30.079518,1.462382,31.541900
56799,0.117739,0.115037,30.214523,1.467797,31.682320
56999,0.117755,0.122304,30.333147,1.473175,31.806322
57199,0.117749,0.116026,30.452610,1.478551,31.931160
57399,0.117782,0.127353,30.574639,1.483927,32.058566
57599,0.117766,0.113056,30.694429,1.489341,32.183770
57799,0.117744,0.111344,30.814446,1.494734,32.309180
57999,0.117777,0.127405,30.942968,1.500160,32.443128
58199,0.117794,0.122726,31.072856,1.505622,32.578478
58399,0.117740,0.102116,31.283558,1.511135,32.794693
58599,0.117755,0.122169,31.405835,1.516544,32.922379
58799,0.117714,0.105499,31.541131,1.521939,33.063070
58999,0.117724,0.120685,31.671386,1.527331,33.198717
59199,0.117789,0.136957,31.792739,1.532738,33.325477
59399,0.117721,0.097770,31.913793,1.538163,33.451956
59599,0.117704,0.112482,32.051910,1.543599,33.595509
59799,0.117701,0.116736,32.193411,1.549061,33.742472
59999,0.117703,0.118567,32.378779,1.554527,33.933306
60199,0.117659,0.104202,32.503012,1.559947,34.062959
60399,0.117584,0.095013,32.630455,1.565332,34.195786
60599,0.117553,0.108279,32.753306,1.570734,34.324040
60799,0.117607,0.133913,32.882975,1.576151,34.459126
60999,0.117617,0.120815,33.033407,1.581608,34.615015
61199,0.117538,0.093260,33.161273,1.586977,34.748250
61399,0.117501,0.106265,33.293793,1.592423,34.886216
61599,0.117436,0.097543,33.445942,1.597874,35.043815
61799,0.117438,0.118015,33.570261,1.603294,35.173555
61999,0.117397,0.104646,33.691439,1.608706,35.300146
62199,0.117377,0.111198,33.861948,1.614204,35.476153
62399,0.117397,0.123670,34.003018,1.619654,35.622671
62599,0.117380,0.112034,34.147366,1.625101,35.772467
62799,0.117329,0.101383,34.265637,1.630475,35.896112
62999,0.117347,0.122930,34.392644,1.635910,36.028554
63199,0.117376,0.126583,34.507967,1.641290,36.149257
63399,0.117330,0.102869,34.631042,1.646701,36.277743
63599,0.117296,0.106346,34.758072,1.652138,36.410210
63799,0.117253,0.103745,34.894644,1.657544,36.552188
63999,0.117214,0.104826,35.108470,1.663063,36.771533
64199,0.117188,0.108656,35.254549,1.668502,36.923052
64399,0.117131,0.098941,35.379696,1.673941,37.053637
64599,0.117116,0.112389,35.505661,1.679382,37.185043
64799,0.117096,0.110436,35.631509,1.684836,37.316346
64999,0.117124,0.126234,35.754432,1.690278,37.444710
65199,0.117117,0.114798,35.877430,1.695685,37.573114
65399,0.117113,0.116074,36.008373,1.701138,37.709511
65599,0.117114,0.117311,36.144848,1.706610,37.851458
65799,0.117103,0.113526,36.279110,1.712069,37.991179
65999,0.117112,0.120175,36.401258,1.717504,38.118762
66199,0.117091,0.109869,36.525678,1.722918,38.248597
66399,0.117094,0.118190,36.684087,1.728370,38.412457
66599,0.117026,0.094622,36.820851,1.733814,38.554665
66799,0.116995,0.106413,36.958109,1.739237,38.697347
66999,0.116929,0.095135,37.100343,1.744707,38.845050
67199,0.117007,0.143109,37.246939,1.750150,38.997088
67399,0.117022,0.122060,37.390139,1.755660,39.145799
67599,0.117038,0.122204,37.519162,1.761096,39.280258
67799,0.117040,0.117951,37.645329,1.766604,39.411933
67999,0.117000,0.103283,37.784481,1.772094,39.556575
68199,0.116946,0.098561,37.912137,1.777548,39.689686
68399,0.116967,0.124083,38.053976,1.783037,39.837013
68599,0.116960,0.114620,38.186734,1.788496,39.975230
68799,0.116915,0.101410,38.311063,1.793958,40.105021
68999,0.116992,0.143547,38.442656,1.799388,40.242045
69199,0.116986,0.115145,38.576955,1.804872,40.381827
69399,0.117009,0.124699,38.727667,1.810338,40.538005
69599,0.116947,0.095710,38.989388,1.815912,40.805300
69799,0.116922,0.108133,39.117615,1.821377,40.938992
69999,0.116880,0.102137,39.244566,1.826844,41.071410
70199,0.116837,0.101891,39.368838,1.832276,41.201113
70399,0.116846,0.120011,39.496115,1.837749,41.333864
70599,0.116811,0.104351,39.635615,1.843202,41.478817
70799,0.116755,0.096945,39.780679,1.848710,41.629388
70999,0.116776,0.124220,39.925610,1.854182,41.779792
71199,0.116729,0.099965,40.065192,1.859673,41.924865
71399,0.116696,0.105216,40.191740,1.865120,42.056859
71599,0.116658,0.102929,40.317307,1.870591,42.187898
71799,0.116661,0.117642,40.447104,1.876063,42.323167
71999,0.116664,0.117930,40.584302,1.881522,42.465823
72199,0.116596,0.092108,40.711169,1.887008,42.598177
72399,0.116590,0.114497,40.844829,1.892468,42.737298
72599,0.116582,0.113723,40.982196,1.897953,42.880149
72799,0.116546,0.103499,41.129664,1.903436,43.033100
72999,0.116509,0.102865,41.256827,1.908887,43.165715
73199,0.116530,0.124062,41.382079,1.914348,43.296427
73399,0.116464,0.092544,41.517780,1.919804,43.437585
73599,0.116477,0.121118,41.641151,1.925244,43.566395
73799,0.116493,0.122530,41.788432,1.930724,43.719156
73999,0.116503,0.120167,41.927213,1.936191,43.863404
74199,0.116496,0.113965,42.074418,1.941699,44.016117
74399,0.116495,0.116136,42.212677,1.947188,44.159865
74599,0.116465,0.104976,42.395655,1.952706,44.348361
74799,0.116455,0.112834,42.536386,1.958203,44.494589
74999,0.116439,0.110544,42.665938,1.963690,44.629628
75199,0.116429,0.112741,42.807784,1.969176,44.776960
75399,0.116410,0.109145,42.933650,1.974630,44.908280
75599,0.116441,0.128005,43.199768,1.980288,45.180055
75799,0.116407,0.103677,43.354430,1.985804,45.340234
75999,0.116409,0.117332,43.479296,1.991268,45.470564
76199,0.116382,0.105803,43.608083,1.996742,45.604826
76399,0.116316,0.091450,43.749318,2.002208,45.751526
76599,0.116276,0.100710,43.888762,2.007725,45.896488
76799,0.116212,0.091865,44.030697,2.013262,46.043959
76999,0.116223,0.120651,44.154502,2.018681,46.173183
77199,0.116264,0.131774,44.283607,2.024114,46.307721
77399,0.116227,0.102022,44.429194,2.029593,46.458787
77599,0.116207,0.108602,44.573913,2.035090,46.609004
77799,0.116222,0.122040,44.713739,2.040621,46.754360
77999,0.116228,0.118387,44.856283,2.046157,46.902440
78199,0.116191,0.101807,45.000051,2.051629,47.051680
78399,0.116161,0.104270,45.130448,2.057121,47.187569
78599,0.116168,0.118889,45.259599,2.062642,47.322240
78799,0.116181,0.121341,45.393710,2.068157,47.461867
78999,0.116179,0.115481,45.528465,2.073714,47.602179
79199,0.116124,0.094499,45.670419,2.079220,47.749639
79399,0.116142,0.123224,45.799701,2.084745,47.884446
79599,0.116132,0.112270,45.957407,2.090270,48.047677
79799,0.116148,0.122210,46.090694,2.095763,48.186457
79999,0.116135,0.111208,46.246554,2.101267,48.347821
80199,0.116142,0.118861,46.377698,2.106791,48.484489
80399,0.116145,0.117484,46.509856,2.112295,48.622151
80599,0.116171,0.126596,46.648290,2.117800,48.766091
80799,0.116145,0.105410,46.824016,2.123359,48.947375
80999,0.116140,0.114434,46.985096,2.128869,49.113966
81199,0.116133,0.113045,47.127676,2.134373,49.262049
81399,0.116110,0.106954,47.277012,2.139902,49.416915
81599,0.116104,0.113657,47.406132,2.145421,49.551553
81799,0.116008,0.076779,47.539313,2.150922,49.690235
81999,0.115985,0.106485,47.817537,2.156540,49.974077
82199,0.116009,0.125961,47.946105,2.162037,50.108142
82399,0.115962,0.096499,48.088185,2.167499,50.255684
82599,0.115955,0.113019,48.218001,2.173008,50.391009
82799,0.115956,0.116696,48.349543,2.178499,50.528042
82999,0.115915,0.098851,48.479547,2.183972,50.663519
83199,0.115879,0.100864,48.606393,2.189458,50.795851
83399,0.115852,0.104578,48.735728,2.194935,50.930663
83599,0.115803,0.095385,48.892094,2.200450,51.092544
83799,0.115819,0.122445,49.067160,2.205984,51.273144
83999,0.115822,0.116978,49.206227,2.211470,51.417698
84199,0.115823,0.116526,49.367377,2.217009,51.584386
84399,0.115786,0.100325,49.508243,2.222492,51.730735
84599,0.115772,0.109530,49.641339,2.227992,51.869331
84799,0.115742,0.103376,49.778603,2.233483,52.012086
84999,0.115700,0.097493,49.921290,2.239019,52.160309
85199,0.115614,0.079366,50.059033,2.244520,52.303553
85399,0.115620,0.118222,50.210010,2.250070,52.460080
85599,0.115600,0.107112,50.340520,2.255557,52.596077
85799,0.115560,0.098210,50.497098,2.261087,52.758186
85999,0.115570,0.120082,50.646590,2.266594,52.913184
86199,0.115608,0.131928,50.776413,2.272141,53.048554
86399,0.115588,0.106978,50.913540,2.277674,53.191214
86599,0.115566,0.106042,51.054177,2.283175,53.337352
86799,0.115566,0.115288,51.184950,2.288666,53.473616
86999,0.115570,0.117467,51.317751,2.294158,53.611909
87199,0.115598,0.127592,51.449713,2.299647,53.749359
87399,0.115565,0.101508,51.580397,2.305147,53.885545
87599,0.115535,0.102178,51.745895,2.310706,54.056601
87799,0.115508,0.103562,51.895829,2.316244,54.212073
87999,0.115461,0.094844,52.028341,2.321778,54.350118
88199,0.115492,0.129226,52.184658,2.327297,54.511955
88399,0.115490,0.114741,52.315110,2.332814,54.647924
88599,0.115440,0.093121,52.472273,2.338350,54.810623
88799,0.115416,0.104777,52.749223,2.344018,55.093240
88999,0.115387,0.102783,52.898353,2.349567,55.247921
89199,0.115330,0.089854,53.050542,2.355133,55.405675
89399,0.115331,0.115955,53.197032,2.360709,55.557741
89599,0.115323,0.111516,53.357479,2.366251,55.723730
89799,0.115324,0.115970,53.500215,2.371788,55.872003
89999,0.115361,0.131862,53.659333,2.377315,56.036649
90199,0.115349,0.109882,53.809351,2.382832,56.192183
90399,0.115299,0.092891,53.991305,2.388422,56.379727
90599,0.115289,0.110739,54.134676,2.394019,56.528696
90799,0.115266,0.104992,54.272412,2.399535,56.671947
90999,0.115224,0.095960,54.408872,2.405069,56.813941
91199,0.115262,0.132580,54.545610,2.410591,56.956200
91399,0.115254,0.111646,54.685806,2.416180,57.101986
91599,0.115214,0.096912,54.815665,2.421696,57.237361
91799,0.115212,0.114142,54.947610,2.427204,57.374815
91999,0.115172,0.096861,55.082806,2.432729,57.515535
92199,0.115146,0.103107,55.230150,2.438308,57.668459
92399,0.115095,0.091565,55.374094,2.443825,57.817919
92599,0.115108,0.121015,55.525544,2.449414,57.974959
92799,0.115077,0.101145,55.682918,2.454999,58.137917
92999,0.115058,0.105975,55.830789,2.460557,58.291345
93199,0.115052,0.112416,55.974968,2.466111,58.441079
93399,0.115079,0.127438,56.114767,2.471668,58.586435
