# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
31399,0.143506,0.158530,1.036670,6.577143,7.613813
31599,0.143602,0.158589,1.038986,6.619280,7.658266
31799,0.143578,0.139851,1.041432,6.661435,7.702867
31999,0.143659,0.156453,1.043994,6.703632,7.747626
32199,0.143657,0.143291,1.051993,6.745973,7.797967
32399,0.143816,0.169538,1.054200,6.788323,7.842523
32599,0.143783,0.138403,1.056507,6.830605,7.887112
32799,0.143760,0.139927,1.058908,6.872856,7.931763
32999,0.143895,0.166121,1.061422,6.915187,7.976609
33199,0.144036,0.167216,1.069534,6.957471,8.027004
33399,0.144004,0.138848,1.071728,6.999912,8.071640
33599,0.144327,0.198142,1.074053,7.042302,8.116355
33799,0.144418,0.159676,1.076443,7.084862,8.161306
33999,0.144456,0.150941,1.078940,7.127463,8.206403
34199,0.144442,0.142063,1.086869,7.169638,8.256506
34399,0.144470,0.149313,1.089050,7.211893,8.300944
34599,0.144655,0.176509,1.091368,7.254340,8.345709
34799,0.144751,0.161246,1.093778,7.296720,8.390498
34999,0.144859,0.163753,1.096298,7.339092,8.435390
35199,0.144847,0.142744,1.104245,7.381247,8.485492
35399,0.144990,0.170124,1.106432,7.423517,8.529949
35599,0.145003,0.147215,1.108750,7.465844,8.574595
35799,0.145011,0.146478,1.111176,7.508150,8.619326
35999,0.145165,0.172761,1.113710,7.550525,8.664235
36199,0.145235,0.157885,1.121728,7.593021,8.714750
36399,0.145157,0.130889,1.123925,7.635369,8.759294
36599,0.145252,0.162578,1.126250,7.679150,8.805401
36799,0.145295,0.153198,1.128653,7.721494,8.850147
36999,0.145351,0.155744,1.131170,7.763876,8.895046
37199,0.145419,0.157836,1.139259,7.806153,8.945412
37399,0.145429,0.147414,1.141443,7.848425,8.989868
37599,0.145592,0.176069,1.143752,7.890782,9.034535
37799,0.145632,0.153169,1.146144,7.933081,9.079225
37999,0.145814,0.180088,1.148705,7.975622,9.124327
38199,0.146027,0.186607,1.156748,8.017826,9.174574
38399,0.146127,0.165131,1.158955,8.060107,9.219061
38599,0.146127,0.146238,1.161276,8.102542,9.263817
38799,0.146208,0.161750,1.163718,8.144934,9.308651
38999,0.146340,0.171968,1.166246,8.187401,9.353648
39199,0.146475,0.172782,1.174326,8.229609,9.403935
39399,0.146490,0.149398,1.176519,8.271897,9.448416
39599,0.146577,0.163798,1.178848,8.314237,9.493086
39799,0.146663,0.163690,1.181290,8.356592,9.537881
39999,0.146672,0.148550,1.183850,8.399159,9.583009
40199,0.146782,0.168636,1.191903,8.441431,9.633334
40399,0.146937,0.178177,1.194098,8.483822,9.677920
40599,0.147120,0.184074,1.196411,8.526296,9.722707
40799,0.147327,0.189345,1.198789,8.568715,9.767504
40999,0.147379,0.157995,1.201301,8.611181,9.812482
41199,0.147305,0.132085,1.206812,8.653348,9.860160
41399,0.147179,0.121220,1.209021,8.695563,9.904584
41599,0.147026,0.115416,1.211330,8.737642,9.948972
41799,0.147024,0.146568,1.213723,8.779710,9.993433
41999,0.147015,0.145232,1.216243,8.821811,10.038053
42199,0.146937,0.130464,1.221553,8.863806,10.085358
42399,0.146804,0.118687,1.223742,8.905873,10.129615
42599,0.146821,0.150540,1.226044,8.947921,10.173965
42799,0.146842,0.151279,1.228432,8.990073,10.218504
42999,0.146852,0.148996,1.230953,9.032160,10.263113
43199,0.146851,0.146536,1.236351,9.074179,10.310531
43399,0.146744,0.123659,1.238546,9.116188,10.354734
43599,0.146819,0.163159,1.240862,9.158391,10.399252
43799,0.146859,0.155594,1.243245,9.200465,10.443710
43999,0.146932,0.162786,1.245743,9.242588,10.488331
44199,0.146841,0.126953,1.251225,9.284547,10.535772
44399,0.146729,0.122010,1.253413,9.326611,10.580024
44599,0.146687,0.137356,1.255727,9.368666,10.624393
44799,0.146648,0.137970,1.258129,9.410860,10.668988
44999,0.146629,0.142390,1.260649,9.453050,10.713700
45199,0.146555,0.129712,1.266084,9.495090,10.761173
45399,0.146413,0.114380,1.268281,9.537159,10.805441
45599,0.146365,0.135408,1.270580,9.579225,10.849805
45799,0.146295,0.130537,1.272948,9.621322,10.894269
45999,0.146262,0.138627,1.275447,9.663426,10.938872
46199,0.146148,0.119836,1.280971,9.705495,10.986466
46399,0.146085,0.131496,1.283173,9.747547,11.030720
46599,0.146100,0.149731,1.285479,9.789662,11.075141
46799,0.146046,0.133439,1.287888,9.832057,11.119945
46999,0.145934,0.119761,1.290401,9.874188,11.164589
47199,0.145913,0.141005,1.296009,9.916345,11.212354
47399,0.145909,0.144801,1.298196,9.958264,11.256460
47599,0.146051,0.179800,1.300489,10.000241,11.300730
47799,0.145959,0.124163,1.302850,10.042262,11.345111
47999,0.145919,0.136216,1.305317,10.084257,11.389574
48199,0.145962,0.156335,1.310791,10.126460,11.437250
48399,0.145909,0.133042,1.312998,10.168654,11.481653
48599,0.145822,0.124779,1.315306,10.210799,11.526104
48799,0.145835,0.148954,1.317714,10.252998,11.570711
48999,0.145794,0.135866,1.320254,10.295226,11.615480
49199,0.145681,0.117997,1.325875,10.337292,11.663167
49399,0.145743,0.161066,1.328093,10.379436,11.707529
49599,0.145763,0.150612,1.330402,10.421608,11.752010
49799,0.145849,0.167102,1.332809,10.463810,11.796619
49999,0.145803,0.134502,1.335328,10.506022,11.841350
50199,0.145863,0.160701,1.341051,10.548261,11.889312
50399,0.145872,0.148193,1.343245,10.590391,11.933636
50599,0.145838,0.137437,1.345559,10.632643,11.978201
50799,0.145816,0.140064,1.347945,10.674865,12.022809
50999,0.145754,0.130200,1.350434,10.717041,12.067475
51199,0.145705,0.133145,1.357896,10.759066,12.116963
51399,0.145567,0.110140,1.360100,10.801316,12.161416
51599,0.145527,0.135376,1.362406,10.843611,12.206017
51799,0.145610,0.167023,1.364797,10.885820,12.250617
51999,0.145558,0.131930,1.367316,10.928000,12.295316
52199,0.145551,0.143935,1.375154,10.970056,12.345210
52399,0.145467,0.123355,1.377358,11.012235,12.389592
52599,0.145432,0.136247,1.379660,11.054410,12.434070
52799,0.145380,0.131654,1.382040,11.096707,12.478747
52999,0.145451,0.164198,1.384543,11.138949,12.523493
53199,0.145515,0.162672,1.392390,11.181219,12.573609
53399,0.145508,0.143566,1.394590,11.223575,12.618165
53599,0.145660,0.186204,1.396917,11.265882,12.662799
53799,0.145649,0.142745,1.399328,11.308136,12.707464
53999,0.145629,0.140329,1.401845,11.350432,12.752277
54199,0.145620,0.143200,1.409721,11.392489,12.802211
54399,0.145628,0.147766,1.411914,11.434599,12.846512
54599,0.145592,0.135671,1.414218,11.476798,12.891017
54799,0.145523,0.126744,1.416626,11.519036,12.935662
54999,0.145589,0.163767,1.419162,11.561215,12.980377
55199,0.145598,0.148026,1.426944,11.603303,13.030247
55399,0.145636,0.156151,1.429140,11.646055,13.075195
55599,0.145593,0.133664,1.431450,11.688240,13.119690
55799,0.145626,0.154648,1.433855,11.730365,13.164220
55999,0.145571,0.130452,1.436385,11.772597,13.208981
56199,0.145605,0.155034,1.444175,11.814709,13.258885
56399,0.145596,0.143039,1.446377,11.856989,13.303365
56599,0.145528,0.126418,1.448712,11.899250,13.347962
56799,0.145502,0.138180,1.451124,11.941629,13.392754
56999,0.145603,0.174121,1.453647,11.983984,13.437631
57199,0.145745,0.186409,1.461692,12.026310,13.488002
57399,0.145803,0.162290,1.463888,12.068576,13.532464
57599,0.145793,0.142906,1.466218,12.110853,13.577071
57799,0.145783,0.142771,1.468620,12.153221,13.621842
57999,0.145898,0.179362,1.471142,12.195823,13.666965
58199,0.146039,0.186837,1.479112,12.238040,13.717153
58399,0.146051,0.149604,1.481305,12.280282,13.761587
58599,0.145973,0.123128,1.483640,12.322681,13.806322
58799,0.146014,0.158119,1.486048,12.364967,13.851015
58999,0.145953,0.127953,1.488574,12.407274,13.895847
59199,0.145943,0.142856,1.496663,12.449491,13.946154
59399,0.145858,0.120892,1.498881,12.491786,13.990667
59599,0.145908,0.160783,1.501212,12.534036,14.035248
59799,0.145984,0.168559,1.503614,12.576311,14.079925
59999,0.145949,0.135381,1.506125,12.618644,14.124769
60199,0.145983,0.156296,1.514244,12.660830,14.175074
60399,0.145957,0.138034,1.516447,12.703098,14.219545
60599,0.146059,0.176963,1.518767,12.745444,14.264210
60799,0.146080,0.152351,1.521206,12.787846,14.309052
60999,0.146064,0.141217,1.523775,12.830205,14.353980
61199,0.146033,0.136667,1.531909,12.872540,14.404449
61399,0.146057,0.153428,1.534121,12.914897,14.449018
61599,0.146013,0.132512,1.536441,12.957277,14.493718
61799,0.146210,0.206710,1.538824,12.999627,14.538451
61999,0.146182,0.137631,1.541314,13.042021,14.583335
62199,0.146190,0.148753,1.549188,13.084285,14.633473
62399,0.146271,0.171475,1.551386,13.126523,14.677909
62599,0.146322,0.162144,1.553700,13.168795,14.722495
62799,0.146319,0.145475,1.556120,13.211141,14.767261
62999,0.146345,0.154261,1.558647,13.253434,14.812081
63199,0.146286,0.127689,1.566741,13.295592,14.862333
63399,0.146283,0.145516,1.568933,13.337865,14.906798
63599,0.146358,0.170005,1.571247,13.380248,14.951496
63799,0.146294,0.125951,1.573645,13.422536,14.996181
63999,0.146376,0.172680,1.576152,13.464940,15.041092
64199,0.146442,0.167563,1.584414,13.507333,15.091747
64399,0.146465,0.153930,1.586615,13.549652,15.136266
64599,0.146568,0.179531,1.588935,13.591952,15.180887
64799,0.146530,0.134265,1.591348,13.634335,15.225683
64999,0.146608,0.171900,1.593897,13.676695,15.270591
65199,0.146663,0.164471,1.601916,13.719050,15.320966
65399,0.146754,0.176435,1.604115,13.761376,15.365491
65599,0.146760,0.148860,1.606449,13.803788,15.410237
65799,0.146883,0.187184,1.608853,13.846102,15.454955
65999,0.146855,0.137552,1.611377,13.888484,15.499861
66199,0.146762,0.116181,1.616809,13.930558,15.547367
66399,0.146710,0.129609,1.618992,13.972576,15.591568
66599,0.146731,0.153524,1.621304,14.014624,15.635928
66799,0.146686,0.131758,1.623701,14.056840,15.680541
66999,0.146683,0.145747,1.626214,14.098843,15.725057
67199,0.146644,0.133509,1.631591,14.140841,15.772432
67399,0.146629,0.141451,1.633768,14.182802,15.816570
67599,0.146573,0.127906,1.636073,14.224811,15.860884
67799,0.146596,0.154444,1.638483,14.266785,15.905268
67999,0.146562,0.134922,1.640991,14.308828,15.949819
68199,0.146580,0.152723,1.646319,14.350750,15.997069
68399,0.146480,0.112359,1.648527,14.392771,16.041298
68599,0.146514,0.158209,1.650835,14.434761,16.085597
68799,0.146498,0.140757,1.653252,14.476861,16.130113
68999,0.146493,0.145035,1.655774,14.519008,16.174781
69199,0.146377,0.106279,1.661283,14.561170,16.222453
69399,0.146376,0.146100,1.663477,14.603250,16.266728
69599,0.146390,0.151109,1.665787,14.645440,16.311227
69799,0.146386,0.144838,1.668188,14.687598,16.355785
69999,0.146305,0.118148,1.670712,14.729928,16.400640
70199,0.146322,0.152387,1.676127,14.771975,16.448102
70399,0.146294,0.136384,1.678313,14.814052,16.492365
70599,0.146330,0.158957,1.680617,14.856203,16.536820
70799,0.146305,0.137700,1.683016,14.898277,16.581293
70999,0.146232,0.120105,1.685523,14.940447,16.625970
71199,0.146215,0.140354,1.691108,14.982549,16.673657
71399,0.146180,0.133722,1.693317,15.024674,16.717991
71599,0.146218,0.159593,1.695636,15.066705,16.762341
71799,0.146186,0.134767,1.698047,15.108818,16.806865
71999,0.146132,0.126776,1.700570,15.151044,16.851614
72199,0.146109,0.138018,1.706134,15.193094,16.899228
72399,0.146148,0.160241,1.708341,15.235351,16.943692
72599,0.146119,0.135477,1.710651,15.277500,16.988150
72799,0.146145,0.155786,1.713058,15.319732,17.032790
72999,0.146074,0.119919,1.715580,15.361990,17.077570
73199,0.146064,0.142453,1.721137,15.404107,17.125244
73399,0.146047,0.140051,1.723332,15.446203,17.169536
73599,0.146023,0.137249,1.725641,15.488384,17.214025
73799,0.146091,0.171098,1.728075,15.530503,17.258578
73999,0.146084,0.143466,1.730625,15.572766,17.303392
74199,0.146163,0.175388,1.736139,15.614809,17.350949
74399,0.146135,0.135715,1.738331,15.656972,17.395302
74599,0.146100,0.133122,1.740654,15.699145,17.439799
74799,0.146075,0.136695,1.743096,15.741337,17.484433
74999,0.146092,0.152566,1.745645,15.783459,17.529104
75199,0.146101,0.149376,1.751287,15.825577,17.576864
75399,0.146143,0.161782,1.753469,15.867510,17.620979
75599,0.146121,0.138067,1.755787,15.909474,17.665261
75799,0.146072,0.127446,1.758222,15.951470,17.709693
75999,0.146045,0.135579,1.760767,15.993524,17.754291
76199,0.146065,0.153908,1.768356,16.035584,17.803940
76399,0.146013,0.125945,1.770562,16.077829,17.848391
76599,0.146005,0.143114,1.772893,16.120031,17.892924
76799,0.146022,0.152580,1.775328,16.162271,17.937600
76999,0.146075,0.166336,1.777892,16.204613,17.982505
77199,0.146095,0.154004,1.785644,16.246849,18.032493
77399,0.146103,0.148903,1.787854,16.289059,18.076912
77599,0.146123,0.153865,1.790202,16.331302,18.121504
77799,0.146085,0.131506,1.792652,16.373474,18.166125
77999,0.146145,0.169584,1.795219,16.415657,18.210876
78199,0.146200,0.167547,1.802854,16.457783,18.260637
78399,0.146197,0.145054,1.805053,16.500080,18.305133
78599,0.146192,0.144275,1.807372,16.542312,18.349684
78799,0.146180,0.141260,1.809807,16.584463,18.394270
78999,0.146104,0.116273,1.812376,16.626696,18.439073
79199,0.146107,0.147345,1.820198,16.668931,18.489128
79399,0.146074,0.132852,1.822393,16.711172,18.533565
79599,0.146086,0.150875,1.824707,16.753397,18.578104
79799,0.146064,0.137297,1.827154,16.795823,18.622977
79999,0.146033,0.133890,1.829717,16.838206,18.667923
80199,0.146004,0.134140,1.837536,16.880260,18.717796
80399,0.146005,0.146344,1.839726,16.922477,18.762203
80599,0.146095,0.182448,1.842056,16.964737,18.806793
80799,0.146092,0.144739,1.844500,17.006875,18.851375
80999,0.146055,0.131273,1.847052,17.049094,18.896146
81199,0.146066,0.150441,1.854945,17.091296,18.946242
81399,0.146003,0.120572,1.857137,17.133465,18.990601
81599,0.145993,0.141647,1.859444,17.175638,19.035082
81799,0.146037,0.164167,1.861841,17.217937,19.079779
81999,0.146041,0.147789,1.864356,17.260268,19.124624
82199,0.146101,0.170709,1.872253,17.302456,19.174709
82399,0.146095,0.143697,1.874455,17.344767,19.219222
82599,0.146113,0.153378,1.876769,17.387030,19.263799
82799,0.146231,0.195019,1.879184,17.429332,19.308516
82999,0.146253,0.155274,1.881705,17.471672,19.353376
83199,0.146272,0.154283,1.889612,17.513889,19.403502
83399,0.146309,0.161590,1.891819,17.556213,19.448032
83599,0.146314,0.148501,1.894138,17.598529,19.492667
83799,0.146289,0.135651,1.896550,17.640801,19.537352
83999,0.146253,0.131458,1.899104,17.683210,19.582314
84199,0.146287,0.160476,1.906972,17.725537,19.632508
84399,0.146263,0.136002,1.909173,17.767808,19.676981
84599,0.146252,0.141482,1.911500,17.810375,19.721875
84799,0.146297,0.165505,1.913926,17.852669,19.766595
84999,0.146307,0.150693,1.916495,17.895223,19.811719
85199,0.146285,0.136950,1.924653,17.937516,19.862169
85399,0.146303,0.153803,1.926857,17.979830,19.906686
85599,0.146274,0.133704,1.929190,18.022355,19.951546
85799,0.146368,0.186584,1.931610,18.064856,19.996466
85999,0.146422,0.169712,1.934139,18.107281,20.041420
86199,0.146504,0.181829,1.942260,18.149690,20.091950
86399,0.146514,0.150930,1.944464,18.191957,20.136421
86599,0.146530,0.153387,1.946788,18.234315,20.181103
86799,0.146539,0.150542,1.949209,18.276704,20.225913
86999,0.146557,0.154341,1.951743,18.319112,20.270855
87199,0.146568,0.151372,1.959964,18.361349,20.321313
87399,0.146576,0.150081,1.962170,18.403700,20.365870
87599,0.146624,0.167261,1.964483,18.446066,20.410549
87799,0.146617,0.143777,1.966896,18.488539,20.455435
87999,0.146687,0.177524,1.969416,18.530956,20.500372
88199,0.146780,0.187443,1.977670,18.573339,20.551009
88399,0.146787,0.150038,1.979865,18.615623,20.595488
88599,0.146781,0.143960,1.982168,18.657850,20.640017
88799,0.146795,0.153162,1.984577,18.700138,20.684715
88999,0.146843,0.168184,1.987103,18.742400,20.729502
89199,0.146861,0.154993,1.995259,18.784739,20.779998
89399,0.146806,0.122109,1.997488,18.827154,20.824642
89599,0.146823,0.154481,1.999798,18.869553,20.869351
89799,0.146835,0.152248,2.002200,18.912087,20.914287
89999,0.146938,0.193074,2.004742,18.954444,20.959186
90199,0.146937,0.146454,2.013061,18.996698,21.009758
90399,0.146947,0.151267,2.015251,19.039010,21.054262
90599,0.146986,0.164699,2.017550,19.081276,21.098825
90799,0.146932,0.122536,2.019984,19.123636,21.143620
90999,0.146955,0.157285,2.022533,19.166053,21.188586
91199,0.146901,0.122441,2.028079,19.208101,21.236179
91399,0.146861,0.128679,2.030286,19.250180,21.280465
91599,0.146798,0.117956,2.032589,19.292354,21.324943
91799,0.146755,0.127141,2.035010,19.334380,21.369390
91999,0.146693,0.118333,2.037538,19.376373,21.413911
92199,0.146707,0.152807,2.043055,19.418261,21.461315
92399,0.146700,0.143634,2.045254,19.460321,21.505575
92599,0.146644,0.120678,2.047560,19.502347,21.549908
92799,0.146600,0.126326,2.049968,19.544375,21.594343
92999,0.146564,0.129721,2.052512,19.586525,21.639037
93199,0.146475,0.105058,2.057989,19.628609,21.686598
93399,0.146464,0.141519,2.060193,19.670787,21.730981
93599,0.146499,0.162925,2.062490,19.712873,21.775363
93799,0.146511,0.152284,2.064885,19.755013,21.819898
93999,0.146437,0.111702,2.067426,19.797218,21.864644
94199,0.146453,0.153774,2.072838,19.839121,21.911959
94399,0.146407,0.124885,2.075033,19.881166,21.956199
