# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [ARFReg] AdaptiveRandomForestRegressor(aggregation_method='median', binary_split=False, drift_detection_criteria='mse', drift_detection_method=ADWIN(delta=0.001), grace_period=50, lambda_value=6, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.1, max_byte_size=1048576000, max_features='auto', memory_estimate_period=2000000, n_estimators=10, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=0.01, stop_mem_management=False, tie_threshold=0.05, warning_detection_method=ADWIN(delta=0.01), weighted_vote_strategy=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_ARFReg_abrupto3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[ARFReg],current_mse_[ARFReg],training_time_[ARFReg],testing_time_[ARFReg],total_running_time_[ARFReg]
50799,3226.592719,18983.031176,276.288441,16.613238,292.901678
50999,3283.069936,17628.283105,276.797384,16.690600,293.487984
51199,3318.503375,12354.030218,277.305893,16.740724,294.046616
51399,3369.862159,16517.711066,277.817056,16.791258,294.608313
51599,3416.065971,15290.445465,278.339018,16.842630,295.181647
51799,3453.696775,13162.444335,278.861442,16.894535,295.755976
51999,3500.696952,15673.742638,279.393452,16.946661,296.340114
52199,3558.581672,18608.609038,279.917114,16.999072,296.916186
52399,3596.237271,13424.348541,280.459075,17.051954,297.511029
52599,3639.833982,15062.172311,281.003742,17.105019,298.108761
52799,3669.714012,11528.161762,281.550640,17.158505,298.709145
52999,3714.326872,15492.122166,282.093957,17.212056,299.306013
53199,3747.371912,12504.307392,282.650670,17.266195,299.916866
53399,3777.806897,11873.512972,283.194047,17.320521,300.514568
53599,3810.158080,12447.923963,283.747714,17.374887,301.122601
53799,3849.943232,14512.363911,284.347679,17.429215,301.776894
53999,3884.647895,13220.202165,284.923335,17.484220,302.407555
54199,3920.025441,13471.962987,285.481460,17.539145,303.020604
54399,3957.198635,14031.134145,286.042701,17.594180,303.636881
54599,3984.723802,11471.569199,286.610158,17.649436,304.259595
54799,4019.159448,13420.090927,287.192621,17.705253,304.897874
54999,4051.502254,12913.430973,287.766872,17.761202,305.528075
55199,4074.287446,10340.215365,288.351766,17.817281,306.169047
55399,4101.232923,11538.184377,288.980215,17.873765,306.853980
55599,4128.218055,11603.099782,289.570917,17.930486,307.501403
55799,4150.637388,10383.211948,290.144441,17.987111,308.131552
55999,4178.125250,11847.238758,290.732961,18.044131,308.777093
56199,4200.843534,10561.963027,291.391005,18.101850,309.492855
56399,4227.965792,11849.320122,292.000310,18.159263,310.159573
56599,4246.583850,9496.876448,292.618785,18.217044,310.835829
56799,4267.557108,10202.989057,293.238176,18.274701,311.512878
56999,4289.591594,10547.385630,293.899473,18.332705,312.232179
57199,4310.188828,10180.400536,294.521567,18.391010,312.912577
57399,4331.146724,10325.104931,295.121921,18.449259,313.571180
57599,4349.862831,9721.385612,295.739103,18.507635,314.246738
57799,4365.692367,8924.598744,296.425771,18.566698,314.992469
57999,4395.773065,13089.094763,297.052552,18.625569,315.678121
58199,4418.529275,11017.830205,297.678895,18.684553,316.363448
58399,4440.483291,10829.101872,298.311808,18.743409,317.055217
58599,4458.519399,9725.062996,299.010778,18.803010,317.813788
58799,4482.366637,11469.607230,299.638229,18.862216,318.500445
58999,4499.604016,9567.393383,300.265308,18.921632,319.186940
59199,4515.755883,9280.556619,300.925397,18.981519,319.906917
59399,4536.085897,10553.770145,301.637864,19.041530,320.679394
59599,4552.041130,9290.745209,302.276072,19.101646,321.377718
59799,4571.353619,10326.475428,302.934061,19.161691,322.095752
