# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_gradual1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
34799,2593.011896,2185.284395,15.208896,7.883420,23.092316
34999,2588.533125,1809.227002,15.291257,7.929297,23.220554
35199,2582.394336,1508.106273,15.374744,7.974945,23.349689
35399,2575.466889,1356.236131,15.457557,8.020735,23.478292
35599,2571.826798,1927.530735,15.546645,8.066536,23.613181
35799,2566.952014,1699.240584,15.657358,8.112361,23.769719
35999,2564.377091,2103.465834,15.742923,8.157815,23.900739
36199,2560.570868,1875.450720,15.824585,8.203303,24.027889
36399,2556.837958,1881.181259,15.906458,8.248669,24.155128
36599,2552.301874,1726.734618,15.991647,8.294326,24.285973
36799,2549.423361,2022.655434,16.074242,8.339709,24.413951
36999,2546.861096,2075.404221,16.156097,8.385172,24.541269
37199,2546.434552,2467.523909,16.238204,8.430637,24.668842
37399,2541.318387,1589.711764,16.320599,8.475913,24.796511
37599,2538.015192,1920.317717,16.407405,8.521294,24.928699
37799,2534.176442,1812.491404,16.489102,8.566766,25.055868
37999,2529.778865,1698.636948,16.571331,8.612255,25.183587
38199,2525.247621,1664.311129,16.653727,8.657646,25.311373
38399,2522.187659,1937.734998,16.737030,8.703058,25.440089
38599,2517.670239,1650.325553,16.822891,8.748529,25.571420
38799,2514.561394,1914.554379,16.904717,8.793899,25.698616
38999,2512.667264,2145.205918,16.986841,8.839365,25.826207
39199,2509.587547,1909.042738,17.069690,8.884630,25.954320
39399,2506.736425,1947.916524,17.152369,8.930089,26.082458
39599,2502.574017,1682.579752,17.239985,8.975438,26.215423
39799,2498.048391,1601.974491,17.321977,9.021033,26.343010
39999,2493.282369,1544.843883,17.404887,9.066584,26.471471
40199,2490.257036,1885.190360,17.487293,9.112106,26.599399
40399,2488.191512,2073.021253,17.569994,9.157649,26.727643
