# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_incremental2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
33799,0.150246,0.162551,14.424234,7.512513,21.936747
33999,0.150374,0.172030,14.504876,7.556663,22.061539
34199,0.150165,0.114640,14.593462,7.601609,22.195071
34399,0.150141,0.146031,14.675233,7.646099,22.321331
34599,0.150244,0.167999,14.756092,7.690590,22.446682
34799,0.150380,0.173842,14.837280,7.735260,22.572540
34999,0.150437,0.160352,14.918525,7.779818,22.698342
35199,0.150496,0.160914,15.008333,7.824734,22.833067
35399,0.150553,0.160473,15.089120,7.869077,22.958197
35599,0.150595,0.158185,15.170285,7.913741,23.084026
35799,0.150552,0.142825,15.251882,7.958534,23.210416
35999,0.150616,0.162127,15.334217,8.003080,23.337297
36199,0.150558,0.140025,15.422594,8.047970,23.470564
36399,0.150596,0.157438,15.503845,8.092615,23.596460
36599,0.150622,0.155459,15.585324,8.137378,23.722702
36799,0.150634,0.152870,15.667519,8.181932,23.849451
36999,0.150660,0.155267,15.748625,8.226248,23.974874
37199,0.150644,0.147827,15.837492,8.271278,24.108770
37399,0.150739,0.168283,15.918732,8.316082,24.234814
37599,0.150639,0.132025,16.001142,8.361123,24.362264
37799,0.150799,0.180784,16.082737,8.405916,24.488653
37999,0.150716,0.135048,16.164274,8.450622,24.614896
38199,0.150754,0.158117,16.252924,8.495397,24.748321
38399,0.150856,0.170185,16.334876,8.540006,24.874882
38599,0.151037,0.185789,16.416017,8.584658,25.000675
38799,0.151186,0.179938,16.498101,8.629750,25.127851
38999,0.151364,0.186057,16.579709,8.674516,25.254225
39199,0.151266,0.132125,16.698738,8.719245,25.417983
39399,0.151151,0.128487,16.779852,8.763738,25.543590
39599,0.151120,0.145024,16.860719,8.808136,25.668855
39799,0.151127,0.152493,16.941769,8.852509,25.794278
39999,0.151242,0.174119,17.024176,8.896942,25.921117
40199,0.151130,0.128865,17.111507,8.941336,26.052843
40399,0.151086,0.142148,17.193105,8.985843,26.178948
40599,0.150961,0.125710,17.274225,9.030248,26.304473
40799,0.150974,0.153682,17.356712,9.074771,26.431483
40999,0.151077,0.172050,17.438730,9.119536,26.558265
41199,0.151044,0.144234,17.526935,9.164259,26.691195
41399,0.150922,0.125794,17.607709,9.208545,26.816254
41599,0.150755,0.116304,17.689818,9.253136,26.942954
41799,0.150699,0.139032,17.770470,9.297549,27.068019
41999,0.150849,0.182138,17.851746,9.341981,27.193727
42199,0.150659,0.110831,17.939454,9.386696,27.326150
42399,0.150548,0.127110,18.021092,9.431250,27.452341
42599,0.150398,0.118662,18.102389,9.475943,27.578332
42799,0.150369,0.144098,18.183974,9.520712,27.704686
42999,0.150286,0.132534,18.265458,9.565281,27.830739
43199,0.150182,0.127881,18.354642,9.609985,27.964627
43399,0.150096,0.131390,18.435556,9.654516,28.090072
43599,0.149990,0.127131,18.516616,9.698963,28.215579
43799,0.149862,0.121800,18.597450,9.743243,28.340692
43999,0.149857,0.148846,18.679539,9.787546,28.467084
44199,0.149889,0.156811,18.767156,9.832112,28.599268
44399,0.150036,0.182651,18.847649,9.876375,28.724024
44599,0.150090,0.162160,18.928667,9.920724,28.849391
44799,0.150159,0.165368,19.010775,9.965105,28.975880
44999,0.149994,0.113041,19.092301,10.009619,29.101920
45199,0.150011,0.153996,19.180169,10.054114,29.234284
45399,0.149872,0.118325,19.260917,10.098434,29.359351
45599,0.149887,0.153417,19.342977,10.142770,29.485747
45799,0.149853,0.142050,19.424078,10.187231,29.611309
45999,0.149747,0.125477,19.505416,10.231755,29.737171
46199,0.149833,0.169644,19.593861,10.276709,29.870570
46399,0.149829,0.148727,19.676023,10.321424,29.997447
46599,0.149894,0.165119,19.756958,10.365857,30.122815
46799,0.149815,0.131438,19.838379,10.410471,30.248849
46999,0.149979,0.188317,19.920041,10.455190,30.375231
47199,0.149813,0.110723,20.009305,10.499821,30.509126
47399,0.149793,0.145145,20.090493,10.544445,30.634937
47599,0.149674,0.121533,20.171798,10.589048,30.760846
47799,0.149613,0.135005,20.253089,10.633717,30.886806
47999,0.149600,0.146402,20.335676,10.678303,31.013979
48199,0.149593,0.148082,20.424084,10.722990,31.147074
48399,0.149635,0.159663,20.505378,10.767595,31.272973
48599,0.149642,0.151362,20.586750,10.812158,31.398907
48799,0.149629,0.146376,20.669511,10.856957,31.526468
48999,0.149717,0.171238,20.751154,10.901394,31.652548
49199,0.149607,0.122638,20.839902,10.946174,31.786076
49399,0.149555,0.136710,20.921165,10.990751,31.911916
49599,0.149427,0.117990,21.003628,11.035343,32.038971
49799,0.149363,0.133523,21.085016,11.079990,32.165006
49999,0.149504,0.184560,21.166215,11.124551,32.290766
50199,0.149613,0.176827,21.254623,11.169165,32.423788
50399,0.149646,0.157937,21.336495,11.213689,32.550183
50599,0.149652,0.151119,21.417778,11.266504,32.684282
50799,0.149634,0.145218,21.498962,11.310928,32.809890
50999,0.149535,0.124252,21.580389,11.355414,32.935803
51199,0.149575,0.159707,21.670032,11.399960,33.069992
51399,0.149531,0.138466,21.751316,11.444596,33.195913
51599,0.149510,0.144071,21.832680,11.489172,33.321852
51799,0.149513,0.150334,21.914467,11.533961,33.448428
51999,0.149472,0.138792,21.997036,11.578626,33.575663
52199,0.149445,0.142319,22.085569,11.623361,33.708930
52399,0.149461,0.153647,22.167050,11.668305,33.835355
52599,0.149600,0.186124,22.248463,11.712997,33.961460
52799,0.149704,0.176915,22.330980,11.757633,34.088613
52999,0.149639,0.132566,22.413358,11.802642,34.216000
53199,0.149650,0.152495,22.502595,11.847503,34.350098
53399,0.149651,0.149883,22.584147,11.892149,34.476296
53599,0.149555,0.123905,22.667246,11.937037,34.604283
53799,0.149590,0.159153,22.748661,11.981570,34.730231
53999,0.149606,0.153807,22.830053,12.026172,34.856225
54199,0.149480,0.115566,22.918887,12.070938,34.989825
54399,0.149522,0.160952,23.001759,12.115927,35.117686
54599,0.149588,0.167489,23.083015,12.160397,35.243412
54799,0.149589,0.149780,23.164856,12.205120,35.369977
54999,0.149743,0.191979,23.246810,12.249734,35.496544
55199,0.149776,0.158707,23.366287,12.294450,35.660737
55399,0.149814,0.160369,23.447878,12.339134,35.787011
55599,0.149773,0.138450,23.528947,12.383536,35.912483
55799,0.149748,0.142870,23.610392,12.428017,36.038408
55999,0.149794,0.162555,23.692972,12.472505,36.165476
56199,0.149721,0.129410,23.780460,12.517113,36.297573
56399,0.149696,0.142517,23.861077,12.561509,36.422586
56599,0.149740,0.162258,23.942323,12.606043,36.548366
56799,0.149764,0.156510,24.024890,12.650596,36.675485
56999,0.149732,0.140656,24.106212,12.695102,36.801314
57199,0.149799,0.168809,24.194036,12.739718,36.933753
57399,0.149787,0.146457,24.275194,12.784230,37.059424
57599,0.149734,0.134527,24.357555,12.828695,37.186249
57799,0.149749,0.153940,24.439024,12.873087,37.312111
57999,0.149699,0.135197,24.520793,12.917801,37.438594
58199,0.149650,0.135588,24.608429,12.962389,37.570819
58399,0.149542,0.118133,24.689843,13.006497,37.696340
58599,0.149512,0.140637,24.771544,13.051377,37.822921
58799,0.149537,0.156865,24.852880,13.095978,37.948858
58999,0.149517,0.143740,24.934125,13.140410,38.074534
59199,0.149450,0.129719,25.023551,13.185244,38.208796
59399,0.149416,0.139165,25.104556,13.229840,38.334397
59599,0.149357,0.131826,25.185664,13.274429,38.460093
59799,0.149434,0.172632,25.267034,13.318860,38.585895
59999,0.149292,0.106663,25.350144,13.363713,38.713857
60199,0.149152,0.107259,25.438317,13.408227,38.846544
60399,0.149146,0.147297,25.519471,13.452920,38.972391
60599,0.149068,0.125452,25.600488,13.497421,39.097909
