# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTR_incremental4.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTR],current_mse_[HTR],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
71199,0.107219,0.104117,10.219666,1.804313,12.023980
71399,0.107218,0.107020,10.240288,1.809652,12.049941
71599,0.107215,0.106127,10.275651,1.815025,12.090676
71799,0.107264,0.124751,10.304446,1.820377,12.124823
71999,0.107231,0.095279,10.340557,1.825769,12.166326
72199,0.107213,0.100749,10.369475,1.831175,12.200650
72399,0.107190,0.098840,10.400237,1.836549,12.236786
72599,0.107151,0.093030,10.420585,1.841930,12.262515
72799,0.107098,0.088092,10.461084,1.847343,12.308427
72999,0.107111,0.111575,10.481544,1.852730,12.334274
73199,0.107073,0.093175,10.502466,1.858124,12.360591
73399,0.107076,0.108392,10.536292,1.863510,12.399802
73599,0.107068,0.103930,10.556139,1.868866,12.425005
73799,0.107080,0.111686,10.577111,1.874243,12.451354
73999,0.107088,0.110116,10.605726,1.879603,12.485329
74199,0.107066,0.098949,10.635143,1.884991,12.520133
74399,0.107068,0.107452,10.669038,1.890336,12.559374
74599,0.107062,0.105074,10.698866,1.895742,12.594608
74799,0.106994,0.081741,10.719303,1.901124,12.620428
74999,0.106951,0.090558,10.752446,1.906537,12.658982
75199,0.106937,0.101991,10.773381,1.911936,12.685318
75399,0.106991,0.126995,10.802860,1.917375,12.720235
75599,0.106952,0.092529,10.823514,1.922772,12.746286
75799,0.106942,0.103153,10.894153,1.928239,12.822392
75999,0.106873,0.080529,10.926355,1.933641,12.859997
76199,0.106865,0.103710,10.971547,1.938970,12.910517
76399,0.106830,0.093747,11.006270,1.944424,12.950694
76599,0.106815,0.100859,11.027056,1.949779,12.976836
76799,0.106874,0.129736,11.048851,1.955209,13.004059
76999,0.106929,0.127736,11.077942,1.960580,13.038522
77199,0.106852,0.077306,11.225145,1.966164,13.191309
77399,0.106833,0.099717,11.267323,1.971538,13.238861
77599,0.106824,0.103299,11.288934,1.976933,13.265867
77799,0.106776,0.088252,11.309541,1.982333,13.291873
77999,0.106696,0.075399,11.345086,1.987761,13.332847
78199,0.106618,0.076350,11.365901,1.993179,13.359080
78399,0.106610,0.103251,11.397395,1.998558,13.395953
78599,0.106547,0.081813,11.418460,2.003978,13.422438
78799,0.106500,0.088121,11.456269,2.009395,13.465664
78999,0.106443,0.083835,11.477833,2.014837,13.492670
79199,0.106386,0.083841,11.498515,2.020248,13.518763
79399,0.106331,0.084569,11.548967,2.025743,13.574710
79599,0.106264,0.079705,11.592946,2.031140,13.624086
79799,0.106250,0.100845,11.628350,2.036593,13.664943
79999,0.106254,0.107876,11.657347,2.042014,13.699361
80199,0.106334,0.138299,11.687095,2.047437,13.734532
80399,0.106322,0.101487,11.716008,2.052812,13.768820
80599,0.106270,0.085547,11.760695,2.058281,13.818976
80799,0.106216,0.084092,11.781334,2.063712,13.845047
80999,0.106254,0.121801,11.803197,2.069188,13.872384
81199,0.106238,0.099637,11.823583,2.074574,13.898157
81399,0.106190,0.086883,11.858097,2.080042,13.938139
81599,0.106177,0.100898,11.879189,2.085486,13.964675
81799,0.106187,0.110014,11.900849,2.090911,13.991760
81999,0.106166,0.097545,11.929691,2.096315,14.026005
82199,0.106171,0.108304,11.962005,2.101688,14.063693
82399,0.106188,0.113111,11.983906,2.107129,14.091035
82599,0.106121,0.078770,12.018149,2.112555,14.130704
82799,0.106176,0.128674,12.067490,2.118041,14.185531
82999,0.106175,0.106069,12.105351,2.123449,14.228800
83199,0.106084,0.068300,12.127018,2.128877,14.255894
83399,0.106059,0.095492,12.148138,2.134281,14.282419
83599,0.106022,0.090599,12.184222,2.139739,14.323960
83799,0.105974,0.086093,12.205018,2.145189,14.350207
83999,0.105982,0.109049,12.363892,2.150743,14.514635
84199,0.105947,0.091308,12.413957,2.156256,14.570213
84399,0.105931,0.099130,12.434977,2.161714,14.596691
84599,0.105903,0.094253,12.471161,2.167242,14.638404
84799,0.105899,0.104081,12.492332,2.172655,14.664987
84999,0.105895,0.104129,12.514115,2.178121,14.692236
85199,0.105891,0.104236,12.552424,2.183565,14.735989
85399,0.105898,0.109001,12.605769,2.189079,14.794848
85599,0.105834,0.078505,12.643897,2.194525,14.838422
85799,0.105858,0.116273,12.666124,2.199954,14.866078
85999,0.105876,0.113572,12.695388,2.205372,14.900760
86199,0.105855,0.096502,12.717574,2.210766,14.928340
86399,0.105826,0.093590,12.738366,2.216201,14.954568
86599,0.105744,0.070154,12.774059,2.221639,14.995698
86799,0.105735,0.102120,12.795374,2.227151,15.022525
86999,0.105783,0.126621,12.816152,2.232573,15.048726
