# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [ARFReg] AdaptiveRandomForestRegressor(aggregation_method='median', binary_split=False, drift_detection_criteria='mse', drift_detection_method=ADWIN(delta=0.001), grace_period=50, lambda_value=6, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.1, max_byte_size=1048576000, max_features='auto', memory_estimate_period=2000000, n_estimators=10, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=0.01, stop_mem_management=False, tie_threshold=0.05, warning_detection_method=ADWIN(delta=0.01), weighted_vote_strategy=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_ARFReg_gradual1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[ARFReg],current_mse_[ARFReg],training_time_[ARFReg],testing_time_[ARFReg],total_running_time_[ARFReg]
5599,4485.915793,4940.418095,15.499234,1.500899,17.000133
5799,4481.714040,4364.064941,16.090347,1.558072,17.648419
5999,4430.929012,2958.163224,16.704135,1.615437,18.319572
6199,4390.939701,3191.260351,17.369879,1.673159,19.043038
6399,4352.262096,3153.256343,17.976599,1.730977,19.707576
6599,4334.130683,3753.925464,18.568073,1.788421,20.356493
6799,4295.390117,3016.951444,19.195529,1.846458,21.041987
6999,4260.366325,3069.557418,19.869540,1.904877,21.774417
7199,4245.509425,3725.517901,20.491146,1.963201,22.454348
7399,4211.137698,2973.755537,21.134302,2.021523,23.155825
7599,4183.991030,3179.564306,21.752252,2.080010,23.832262
7799,4155.285072,3064.458665,22.459723,2.138842,24.598565
7999,4142.813735,3656.431617,23.088713,2.197188,25.285901
8199,4118.498097,3145.872559,23.706211,2.256045,25.962256
8399,4085.726786,2742.103022,24.353828,2.315216,26.669045
8599,4044.731172,2322.915399,25.076248,2.374866,27.451115
8799,4024.024665,3133.644861,25.736805,2.434272,28.171076
8999,4003.042953,3079.847625,26.364848,2.493672,28.858520
9199,3978.895024,2892.238219,27.012937,2.552990,29.565926
9399,3964.959160,3323.909419,27.765299,2.613364,30.378663
9599,3943.765199,2947.649026,28.427803,2.673322,31.101125
9799,3936.053173,3565.875931,29.102493,2.733290,31.835783
9999,3925.576703,3412.229654,29.763158,2.793451,32.556609
10199,3906.948166,2975.521347,30.520544,2.854195,33.374739
10399,3893.743089,3220.284141,31.232469,2.915089,34.147558
10599,3876.847827,2998.294201,31.904981,2.975693,34.880674
10799,3851.144511,2488.868771,32.557284,3.036282,35.593566
10999,3854.794943,4051.918254,33.324992,3.097381,36.422373
11199,3843.699510,3233.450715,34.002390,3.158364,37.160754
11399,3823.827948,2711.020475,34.688372,3.219441,37.907813
11599,3812.712414,3179.126960,35.360469,3.280737,38.641206
11799,3803.686905,3280.207369,36.132899,3.342194,39.475094
11999,3793.567853,3196.543814,36.832950,3.403727,40.236677
12199,3781.677999,3068.286764,37.533760,3.465342,40.999103
12399,3775.114553,3374.744354,38.353500,3.527370,41.880870
12599,3759.641439,2800.308368,39.056110,3.589383,42.645493
12799,3741.554379,2602.069615,39.764827,3.651286,43.416113
12999,3719.151322,2285.355670,40.561077,3.714011,44.275088
13199,3703.042570,2655.973686,41.281831,3.776398,45.058229
13399,3692.074594,2968.188152,42.006149,3.838938,45.845087
13599,3696.264421,3976.982827,42.856643,3.901520,46.758163
13799,3678.566998,2475.142220,43.550069,3.963678,47.513746
13999,3661.459561,2481.046451,44.283336,4.026685,48.310020
14199,3657.656619,3391.450682,45.040685,4.089245,49.129930
14399,3649.651437,3081.283491,45.902129,4.152337,50.054466
14599,3638.709625,2850.899157,46.595794,4.215462,50.811256
14799,3622.361305,2428.933987,47.332398,4.278779,51.611177
14999,3617.754056,3276.817562,48.164354,4.342007,52.506361
15199,3614.174455,3345.704411,48.889864,4.405191,53.295055
15399,3600.294151,2545.391043,49.641546,4.468629,54.110176
15599,3600.666023,3629.300143,50.558818,4.532798,55.091616
15799,3596.677910,3285.605164,51.338530,4.596651,55.935181
15999,3587.722831,2880.271540,52.049353,4.659817,56.709170
16199,3583.119197,3214.828500,52.965988,4.723579,57.689567
16399,3575.094418,2925.087343,53.729705,4.787258,58.516962
16599,3573.328239,3428.501487,54.527816,4.851552,59.379368
16799,3563.655414,2760.810967,55.396407,4.915838,60.312245
16999,3543.950702,1888.754893,56.148521,4.979474,61.127995
17199,3535.101755,2782.941243,56.902177,5.043868,61.946045
17399,3532.444992,3303.963386,57.844669,5.108465,62.953133
17599,3533.774190,3649.414407,58.569733,5.172281,63.742013
17799,3524.961013,2749.401450,59.382305,5.236935,64.619240
17999,3514.422349,2576.481305,60.326523,5.301907,65.628430
18199,3506.766965,2817.782368,61.115753,5.366633,66.482386
18399,3492.968848,2237.340170,61.873544,5.431261,67.304805
18599,3481.437006,2420.507554,62.835113,5.496268,68.331381
18799,3470.447593,2448.432173,63.591748,5.560868,69.152616
18999,3466.434910,3089.242710,64.608052,5.625996,70.234048
19199,3459.005115,2753.174662,65.399813,5.690774,71.090586
19399,3454.750477,3046.305225,66.184694,5.755457,71.940151
19599,3445.940960,2591.417758,67.011091,5.821100,72.832191
19799,3444.666090,3319.728848,67.996375,5.886784,73.883159
19999,3441.055688,3083.625927,68.804814,5.952112,74.756926
20199,3439.115616,3245.108348,69.601530,6.017252,75.618781
20399,3429.051836,2412.610081,70.582963,6.082884,76.665847
20599,3419.300395,2424.653442,71.441246,6.148749,77.589995
20799,3408.216724,2266.598633,72.264504,6.214502,78.479006
20999,3399.222330,2463.805339,73.127259,6.280719,79.407979
21199,3386.111532,2009.477692,74.153423,6.346929,80.500351
21399,3386.462033,3423.615169,74.985204,6.412481,81.397685
21599,3376.654933,2327.295165,75.803651,6.478344,82.281995
21799,3370.970054,2757.003189,76.807692,6.544593,83.352285
21999,3360.083887,2173.491691,77.657175,6.611331,84.268506
22199,3353.252889,2601.843073,78.699573,6.677739,85.377312
22399,3341.399625,2025.687288,79.562262,6.743840,86.306102
22599,3333.078377,2401.098607,80.396092,6.810330,87.206422
22799,3327.609504,2709.626848,81.448749,6.877124,88.325873
22999,3325.183264,3048.591901,82.332830,6.943467,89.276297
23199,3324.475400,3243.071078,83.394266,7.009919,90.404185
23399,3324.016997,3270.842287,84.263816,7.076326,91.340142
23599,3324.575976,3389.976547,85.059945,7.142310,92.202256
23799,3315.638735,2261.044225,86.140472,7.209391,93.349863
23999,3312.212226,2904.457683,87.040756,7.276274,94.317030
24199,3304.492077,2378.074133,88.138488,7.343449,95.481937
24399,3304.320628,3283.575305,89.054546,7.410416,96.464961
24599,3297.218321,2430.736910,90.118873,7.477202,97.596075
24799,3292.322071,2690.083328,91.036821,7.544345,98.581166
24999,3287.918210,2741.839472,92.125413,7.611680,99.737093
25199,3283.799719,2768.988282,93.020601,7.678945,100.699546
25399,3278.113934,2561.705062,94.126504,7.745354,101.871858
25599,3274.181858,2774.808259,95.058889,7.812319,102.871208
25799,3274.084074,3261.567629,95.931610,7.879592,103.811202
25999,3267.255988,2386.432983,97.119595,7.947521,105.067116
26199,3262.440045,2636.367393,98.289122,8.015425,106.304547
26399,3258.861077,2790.016327,99.209716,8.082958,107.292674
26599,3257.666294,3099.954888,100.415178,8.151324,108.566502
26799,3249.000889,2096.502048,101.384273,8.219305,109.603579
26999,3240.268537,2070.133376,102.425243,8.287075,110.712318
27199,3236.723808,2758.185397,103.366129,8.354921,111.721049
27399,3228.823589,2154.393772,104.605979,8.423027,113.029006
27599,3221.063223,2157.893021,105.551360,8.491180,114.042539
27799,3216.437582,2578.099220,106.778383,8.559845,115.338228
27999,3213.219650,2765.927050,107.810313,8.627760,116.438073
28199,3206.112316,2211.085612,109.027010,8.696365,117.723375
28399,3200.366626,2390.224319,109.982798,8.764753,118.747551
28599,3196.323951,2622.264076,111.147846,8.833207,119.981053
28799,3193.037423,2723.063993,112.066732,8.901356,120.968087
28999,3186.935350,2308.236725,113.354890,8.970418,122.325308
29199,3182.483536,2536.970600,114.315194,9.038878,123.354072
29399,3178.503661,2597.441823,115.526743,9.107665,124.634408
29599,3170.506068,1994.859966,116.474187,9.175989,125.650176
29799,3169.138744,2966.774802,117.728636,9.244411,126.973048
29999,3165.775939,2664.717943,118.663646,9.313370,127.977016
30199,3160.722763,2402.746443,119.876031,9.381868,129.257899
30399,3157.749722,2708.820495,120.890129,9.450596,130.340725
30599,3155.856177,2868.037300,122.149532,9.519549,131.669081
30799,3148.619676,2041.435003,123.446051,9.589012,133.035063
30999,3141.006983,1968.652232,124.351839,9.658042,134.009881
31199,3135.464467,2276.374566,125.712965,9.727895,135.440860
31399,3132.561907,2679.762551,126.643853,9.796741,136.440594
31599,3129.961835,2721.750572,127.997141,9.866282,137.863423
31799,3126.624381,2599.306653,129.286667,9.935453,139.222120
31999,3122.889230,2529.000197,130.306909,10.004658,140.311568
32199,3121.916073,2966.210820,131.611653,10.074586,141.686238
32399,3117.934642,2476.924309,132.991712,10.144492,143.136204
32599,3113.871371,2455.621438,133.994297,10.213834,144.208131
32799,3106.964224,1981.099330,135.331338,10.283621,145.614959
32999,3104.614475,2719.255702,136.600009,10.352733,146.952742
33199,3102.276327,2716.481792,137.586991,10.421642,148.008633
33399,3102.952843,3215.254525,138.834895,10.491213,149.326107
33599,3103.449373,3186.369941,139.858253,10.560965,150.419218
33799,3098.062945,2193.142945,141.189429,10.630661,151.820090
33999,3096.478592,2828.722987,142.232051,10.700108,152.932159
34199,3094.703323,2792.907590,143.457601,10.769966,154.227568
34399,3087.473722,1851.211954,144.467289,10.839678,155.306968
34599,3083.868001,2463.684059,145.834811,10.909362,156.744173
34799,3084.772860,3241.313360,147.262329,10.979105,158.241434
34999,3077.878849,1878.321038,148.292787,11.049586,159.342373
35199,3073.247620,2262.782433,149.624869,11.119692,160.744561
35399,3072.535625,2947.224537,150.629779,11.189731,161.819511
35599,3069.012943,2445.498185,152.019265,11.259621,163.278885
35799,3066.741512,2662.426777,153.424828,11.330071,164.754899
35999,3066.298064,2986.920914,154.420192,11.399357,165.819550
36199,3063.957988,2642.744277,155.844505,11.469462,167.313967
36399,3058.249030,2024.927662,157.302843,11.539859,168.842702
36599,3055.647867,2582.236266,158.393530,11.610315,170.003845
36799,3053.105356,2587.825874,159.784200,11.680839,171.465039
36999,3052.167357,2879.575481,161.231760,11.751337,172.983097
37199,3050.428112,2728.667825,162.303432,11.821482,174.124915
37399,3049.874898,2946.976977,163.753979,11.892364,175.646343
37599,3046.792725,2470.426501,165.182670,11.962881,177.145551
37799,3045.836457,2866.058038,166.321097,12.033682,178.354779
37999,3043.810942,2660.988502,167.758299,12.104634,179.862933
38199,3041.105383,2527.049221,169.241352,12.175448,181.416800
38399,3037.895235,2424.756913,170.743174,12.246715,182.989889
38599,3034.383031,2360.039882,172.205539,12.317986,184.523524
38799,3030.813128,2341.821840,173.318540,12.388580,185.707120
38999,3033.708452,3595.401382,174.437733,12.459047,186.896780
39199,3030.195544,2345.178466,175.910399,12.529862,188.440261
39399,3027.435394,2486.445995,177.485651,12.601296,190.086948
39599,3025.027630,2550.698205,179.005792,12.672244,191.678036
39799,3023.051278,2631.733431,180.550338,12.743671,193.294009
39999,3019.679589,2348.713571,181.594544,12.814725,194.409269
40199,3016.040575,2288.237860,183.210699,12.886278,196.096977
40399,3016.211950,3050.658253,184.610992,12.956890,197.567883
40599,3010.186689,1793.083919,185.836549,13.028506,198.865055
40799,3007.334327,2428.304925,187.444336,13.099780,200.544116
40999,3006.502466,2836.802712,188.996444,13.171509,202.167953
41199,3002.507144,2183.466252,190.517877,13.243116,203.760993
41399,2999.198225,2317.560948,191.688842,13.314787,205.003630
41599,2999.607285,3084.282535,193.189158,13.386543,206.575702
41799,2997.612035,2582.600124,194.755062,13.458299,208.213361
41999,2991.741617,1764.824264,195.878824,13.530317,209.409141
42199,2989.128987,2440.476631,197.443166,13.602232,211.045398
42399,2988.369909,2828.204474,199.032503,13.674367,212.706869
42599,2982.182801,1670.515862,200.634977,13.745893,214.380871
42799,2979.536812,2415.941292,201.750507,13.817230,215.567737
42999,2977.521291,2546.199649,203.263684,13.888895,217.152579
43199,2974.078095,2233.791102,204.880223,13.960872,218.841095
43399,2972.346611,2598.345880,206.522357,14.033145,220.555502
43599,2966.139283,1619.149154,208.158184,14.105944,222.264128
43799,2962.516286,2172.702996,209.347056,14.178047,223.525104
43999,2959.287951,2252.282657,211.003682,14.250557,225.254239
44199,2957.822906,2635.512976,212.754419,14.323161,227.077580
44399,2954.909705,2311.092200,214.353441,14.395317,228.748758
44599,2952.597067,2439.191377,216.055874,14.467231,230.523105
44799,2947.733393,1863.134165,217.681820,14.539269,232.221088
44999,2941.941392,1644.533176,219.323864,14.611530,233.935395
45199,2940.453388,2605.652545,220.603267,14.683647,235.286914
45399,2939.008062,2612.364391,222.215241,14.755797,236.971038
45599,2939.275415,2999.964387,223.814235,14.828593,238.642828
45799,2940.510343,3222.074011,225.492284,14.900741,240.393026
45999,2941.154083,3088.570489,227.097137,14.973004,242.070141
46199,2938.012349,2215.413719,228.305772,15.045859,243.351630
46399,2936.535466,2595.375469,229.949431,15.118450,245.067880
46599,2933.579566,2247.810769,231.611118,15.191341,246.802459
46799,2932.122341,2592.588714,233.518607,15.264303,248.782909
46999,2929.952381,2422.181883,235.045816,15.336743,250.382559
47199,2924.057681,1538.803255,236.793020,15.409660,252.202680
47399,2924.463381,3020.208457,238.117454,15.482819,253.600273
47599,2922.314163,2412.949551,239.872791,15.556093,255.428884
47799,2921.278441,2674.776480,241.502972,15.628387,257.131359
47999,2918.974428,2368.315396,243.129323,15.701109,258.830432
48199,2914.567866,1856.993119,244.955819,15.774352,260.730171
48399,2911.480120,2167.333142,246.752760,15.847345,262.600106
48599,2905.998981,1579.563324,247.926465,15.919878,263.846343
48799,2904.712699,2592.146273,249.628471,15.993187,265.621659
48999,2901.609590,2144.450928,251.537145,16.066609,267.603753
49199,2900.246124,2566.197040,253.267467,16.140092,269.407559
49399,2896.675359,2018.267218,254.857222,16.212902,271.070123
49599,2893.014778,1988.851298,256.761006,16.286550,273.047556
49799,2890.713114,2319.900267,258.538315,16.359830,274.898145
49999,2886.499450,1837.297128,260.904392,16.433510,277.337901
50199,2885.559031,2650.454308,262.151656,16.506193,278.657849
50399,2886.762062,3188.722961,263.909750,16.579332,280.489082
50599,2883.381234,2031.412501,265.631100,16.652487,282.283586
50799,2880.195608,2074.232248,267.397409,16.725710,284.123119
50999,2876.749950,2001.552920,269.165837,16.798946,285.964783
51199,2873.068254,1934.235769,270.969341,16.872405,287.841746
51399,2868.676681,1744.433973,272.943569,16.946373,289.889942
51599,2865.772132,2119.302867,274.967056,17.020657,291.987714
51799,2864.595515,2561.028374,276.898746,17.094792,293.993538
51999,2861.665972,2102.914305,278.700374,17.168476,295.868850
52199,2860.251218,2492.415152,280.431224,17.241546,297.672771
52399,2856.577445,1897.722648,282.185432,17.315145,299.500577
52599,2853.858734,2141.556502,284.040166,17.388454,301.428620
52799,2852.216615,2420.339424,285.856975,17.461970,303.318945
52999,2848.735132,1929.623625,287.169077,17.535667,304.704745
53199,2845.083335,1877.357222,289.078582,17.609896,306.688478
53399,2843.350498,2382.415620,290.914506,17.683816,308.598321
53599,2842.836604,2705.627116,292.752800,17.757677,310.510477
53799,2842.231059,2679.945010,294.625523,17.831303,312.456826
53999,2840.166298,2284.745610,296.496412,17.905637,314.402048
54199,2835.753737,1644.362250,298.316165,17.979780,316.295945
54399,2833.442542,2207.108513,300.313820,18.053743,318.367563
54599,2831.722945,2363.992617,302.231931,18.128315,320.360246
54799,2831.810306,2855.659785,304.164205,18.202191,322.366396
54999,2829.133709,2095.746205,306.269981,18.277251,324.547232
55199,2824.551918,1564.559510,307.994714,18.351135,326.345849
55399,2823.508945,2535.648327,309.940317,18.425757,328.366074
55599,2820.831485,2079.174918,311.768882,18.499823,330.268705
55799,2819.477058,2442.946332,313.733497,18.574328,332.307824
55999,2818.893848,2656.178510,315.705334,18.649092,334.354426
56199,2819.607944,3019.554573,318.154432,18.723158,336.877590
56399,2817.165702,2130.895866,320.235925,18.797690,339.033614
56599,2816.271055,2563.980571,321.542986,18.872112,340.415098
56799,2814.485532,2309.182630,324.127607,18.947050,343.074656
56999,2812.865367,2352.738507,326.038859,19.021591,345.060450
57199,2810.102657,2022.730244,327.895970,19.095974,346.991943
57399,2811.185670,3120.927416,329.204009,19.170254,348.374263
57599,2807.877179,1858.340152,331.067043,19.244598,350.311641
57799,2806.207130,2325.232991,333.789325,19.319788,353.109113
57999,2804.964612,2445.876868,335.232423,19.394469,354.626892
58199,2801.789929,1881.131910,337.114094,19.468746,356.582841
58399,2800.434417,2405.980500,339.884797,19.544578,359.429375
58599,2796.643130,1689.587431,341.786786,19.619383,361.406169
58799,2794.075591,2041.786403,343.704572,19.694415,363.398987
58999,2793.657640,2670.780086,345.807379,19.769527,365.576906
59199,2791.164818,2055.782512,347.730010,19.844013,367.574023
59399,2791.132960,2781.702806,349.109319,19.918289,369.027608
59599,2789.240540,2227.191851,351.691074,19.993505,371.684579
59799,2786.597312,1998.915480,353.083082,20.068109,373.151192
59999,2785.195970,2366.194507,355.803645,20.143360,375.947006
60199,2783.429956,2253.626027,357.766711,20.218117,377.984828
60399,2780.127643,1786.131277,359.816946,20.293451,380.110397
60599,2778.231523,2205.603452,361.748586,20.368246,382.116833
60799,2776.185138,2156.130363,363.804038,20.443436,384.247473
60999,2773.616339,1992.701265,365.912995,20.518615,386.431610
61199,2772.692029,2490.777581,367.879188,20.593172,388.472360
61399,2771.062502,2272.427429,369.914417,20.668408,390.582825
61599,2767.506060,1675.678240,372.001193,20.743574,392.744768
61799,2764.912203,1966.004192,373.955615,20.818496,394.774110
61999,2763.317727,2270.624553,376.240064,20.894383,397.134447
62199,2761.751205,2276.129658,378.352789,20.969743,399.322532
62399,2757.614199,1471.005322,381.093123,21.045888,402.139011
62599,2756.317529,2351.756391,383.171246,21.120692,404.291937
62799,2756.050572,2672.492885,385.331889,21.196609,406.528497
62999,2756.635092,2940.174384,387.520454,21.272549,408.793003
63199,2757.236968,2946.827892,390.351485,21.348729,411.700215
63399,2753.855599,1685.343114,392.403426,21.424583,413.828009
63599,2753.400664,2609.186417,394.471906,21.499726,415.971632
63799,2752.423202,2441.590254,396.492384,21.575030,418.067414
63999,2749.999662,1976.890169,398.590296,21.651042,420.241338
64199,2749.574553,2613.539676,400.916609,21.727323,422.643933
64399,2747.918697,2216.388945,403.051541,21.803200,424.854741
64599,2747.622830,2652.353632,405.132714,21.878794,427.011508
64799,2746.422879,2358.838869,407.253687,21.954302,429.207989
64999,2745.179485,2342.319655,409.377677,22.029818,431.407496
65199,2742.098974,1740.933100,411.551734,22.105665,433.657399
65399,2742.010432,2713.145730,413.673855,22.181311,435.855166
65599,2741.392691,2539.391411,415.806006,22.257359,438.063366
65799,2737.754323,1544.369480,418.138567,22.334179,440.472746
65999,2735.169189,1884.660036,421.065281,22.410664,443.475945
66199,2732.719264,1924.244064,423.371174,22.487226,445.858400
66399,2733.255488,2910.745562,425.452321,22.562504,448.014825
66599,2731.511707,2152.576607,427.805513,22.639245,450.444758
66799,2728.121873,1599.307076,430.036748,22.715697,452.752445
66999,2728.379781,2814.521075,432.956710,22.791826,455.748537
67199,2726.792901,2195.188172,435.255055,22.867959,458.123014
67399,2726.084533,2488.072673,437.424756,22.943811,460.368567
67599,2726.485677,2861.671446,439.601067,23.019845,462.620913
67799,2723.592649,1745.749115,442.656535,23.097053,465.753588
67999,2721.773111,2104.949642,444.924352,23.173275,468.097628
68199,2720.772057,2380.413881,447.218859,23.249589,470.468449
68399,2718.672412,2002.693274,449.295335,23.325513,472.620848
68599,2715.970633,1791.962115,451.388889,23.401849,474.790738
68799,2715.586485,2583.823837,454.260542,23.477652,477.738194
68999,2713.662472,2051.802109,456.371526,23.553356,479.924882
69199,2712.262951,2229.427997,458.559780,23.629499,482.189279
69399,2709.032175,1591.183885,460.767571,23.705472,484.473043
69599,2707.715113,2250.694620,463.018358,23.782247,486.800605
69799,2706.782421,2382.205496,465.279016,23.858894,489.137910
69999,2706.573719,2633.736796,468.372056,23.935587,492.307643
70199,2705.741891,2414.602039,470.580521,24.011178,494.591699
70399,2704.115319,2133.188451,472.865208,24.088135,496.953343
70599,2704.101065,2699.083911,475.062926,24.164085,499.227011
70799,2702.148286,2012.817068,477.332924,24.240787,501.573711
70999,2699.511302,1766.018884,480.378558,24.317998,504.696556
71199,2697.190830,1873.423259,482.737688,24.395148,507.132836
71399,2696.964020,2616.219766,484.881059,24.471366,509.352424
71599,2694.205645,1709.465743,487.305808,24.548558,511.854365
71799,2693.218872,2339.954122,490.514449,24.626199,515.140648
71999,2693.352274,2741.243792,493.111148,24.703521,517.814669
72199,2693.513300,2751.482645,496.301543,24.780774,521.082318
72399,2691.440373,1943.113543,498.683455,24.857814,523.541269
72599,2691.230655,2615.312787,500.995739,24.934332,525.930071
72799,2694.228566,3782.470232,503.306371,25.010363,528.316735
72999,2692.852728,2192.047845,506.387694,25.086763,531.474456
73199,2692.162110,2440.086491,508.776691,25.163912,533.940602
73399,2691.624104,2494.713946,511.147025,25.240872,536.387897
73599,2689.949525,2075.379126,513.638766,25.317882,538.956649
73799,2688.350034,2099.737069,516.719450,25.395330,542.114780
73999,2686.130555,1867.143006,519.241218,25.472253,544.713471
74199,2683.368489,1661.403811,521.698667,25.548903,547.247571
74399,2681.136106,1852.922026,525.032438,25.626950,550.659388
74599,2680.416745,2412.814526,527.619447,25.704575,553.324022
74799,2679.330882,2274.303915,530.002336,25.781562,555.783898
74999,2677.660212,2052.829920,532.405375,25.857860,558.263235
75199,2676.183796,2122.527644,533.893666,25.934410,559.828076
75399,2673.969744,1841.486057,537.123273,26.012322,563.135595
75599,2671.016591,1557.677979,539.507924,26.089228,565.597152
75799,2669.409904,2062.082128,542.669666,26.166472,568.836138
75999,2667.668009,2007.490141,544.434658,26.244013,570.678671
76199,2667.922457,2764.612606,546.911323,26.321136,573.232459
76399,2666.769735,2227.582673,550.283427,26.398788,576.682215
76599,2666.906919,2719.311288,553.560158,26.475894,580.036052
76799,2664.492792,1739.882021,556.990110,26.554293,583.544403
76999,2664.013573,2479.993339,559.547474,26.631574,586.179048
77199,2662.250604,1983.507504,562.466837,26.707676,589.174513
77399,2660.814494,2106.476084,564.879618,26.784651,591.664269
77599,2659.072659,1984.982514,567.472752,26.862191,594.334943
77799,2659.916155,2987.192848,569.930835,26.939298,596.870133
77999,2657.850086,1854.149092,573.476906,27.017474,600.494381
78199,2656.533698,2143.142204,576.085716,27.095609,603.181325
78399,2653.951336,1644.247798,578.372738,27.172724,605.545462
78599,2652.309085,2008.546882,581.933442,27.250715,609.184157
78799,2651.176641,2206.126201,584.582207,27.327934,611.910141
78999,2649.375450,1939.705962,587.137154,27.405025,614.542179
79199,2648.728124,2393.034518,590.588391,27.482938,618.071329
79399,2649.123334,2805.626351,593.173715,27.560797,620.734512
79599,2647.256928,1906.294037,596.597651,27.638627,624.236278
79799,2647.557197,2767.063910,600.133557,27.717435,627.850992
79999,2645.491541,1821.294840,602.854428,27.795708,630.650135
80199,2644.903769,2409.795305,605.436403,27.873717,633.310119
80399,2641.800311,1397.313350,608.885573,27.951948,636.837521
80599,2641.820377,2649.887172,612.455057,28.030520,640.485577
80799,2639.171115,1571.518518,615.300024,28.109791,643.409815
80999,2636.748493,1658.009006,618.963452,28.188787,647.152239
81199,2635.081195,1959.825435,622.623281,28.267325,650.890606
81399,2633.646007,2050.959747,625.387597,28.346021,653.733618
81599,2633.021335,2378.780017,628.915500,28.424133,657.339633
81799,2631.506960,2013.641852,631.663187,28.502945,660.166131
81999,2629.183156,1678.747361,635.400460,28.581524,663.981983
82199,2627.173756,1803.319587,638.057651,28.660216,666.717868
82399,2628.007645,2970.736027,641.381747,28.737947,670.119694
