# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTR_abrupto5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTR],current_mse_[HTR],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
16799,5944.087842,3913.924746,2.131850,0.395234,2.527084
16999,5912.331577,3244.805340,2.161043,0.400174,2.561216
17199,5895.938471,4502.524453,2.204425,0.405123,2.609548
17399,5883.584228,4821.119276,2.239975,0.410049,2.650024
17599,5878.940049,5474.896540,2.265088,0.414949,2.680037
17799,5859.537996,4152.157286,2.279677,0.419881,2.699558
17999,5836.354934,3773.062455,2.305480,0.424804,2.730285
18199,5812.787348,3691.704530,2.346332,0.429748,2.776080
18399,5786.758784,3418.159497,2.360972,0.434706,2.795678
18599,5764.285361,3696.730472,2.419528,0.439705,2.859232
18799,5743.899941,3848.055906,2.433785,0.444648,2.878433
18999,5725.004925,3948.873421,2.455473,0.449582,2.905054
19199,5708.190442,4110.814545,2.469783,0.454495,2.924278
19399,5693.157260,4249.971741,2.499635,0.459456,2.959091
19599,5681.213415,4522.660421,2.523274,0.464384,2.987658
19799,5669.085849,4480.584433,2.545358,0.469350,3.014708
19999,5656.627636,4423.264575,2.600791,0.474372,3.075163
20199,5641.544842,4133.265397,2.645329,0.479318,3.124647
20399,5630.864251,4552.124598,2.659906,0.484259,3.144165
20599,5619.860425,4497.470124,2.674148,0.489187,3.163334
20799,5597.493381,3293.687918,2.689003,0.494135,3.183139
20999,5577.707523,3519.978226,2.718617,0.499078,3.217695
21199,5556.680208,3348.812142,2.740691,0.504037,3.244729
21399,5548.533810,4685.015662,2.769157,0.508986,3.278143
21599,5532.920856,3862.334694,2.791416,0.513950,3.305366
21799,5516.800570,3775.809771,2.806210,0.518903,3.325113
21999,5499.749802,3641.216103,2.829470,0.523831,3.353301
22199,5485.834322,3955.131455,2.844506,0.528798,3.373305
22399,5466.374058,3306.284757,2.859513,0.533768,3.393281
22599,5447.650509,3350.612986,2.875063,0.538758,3.413821
22799,5433.296390,3811.281045,2.890198,0.543756,3.433954
22999,5423.222415,4274.789236,2.956430,0.548780,3.505210
23199,5411.424431,4054.656219,2.986187,0.553757,3.539944
23399,5400.123879,4089.259885,3.013597,0.558737,3.572333
23599,5391.154382,4341.723255,3.082472,0.563749,3.646221
23799,5376.231431,3615.323202,3.096329,0.568735,3.665064
23999,5364.997860,4028.202920,3.127606,0.573729,3.701335
24199,5358.153331,4536.809851,3.141870,0.578725,3.720595
24399,5344.941122,3746.263785,3.156688,0.583696,3.740383
24599,5329.555077,3452.457658,3.171292,0.588679,3.759971
24799,5320.045888,4150.415616,3.223834,0.593749,3.817584
24999,5308.398848,3864.165877,3.239020,0.598719,3.837740
25199,5297.346513,3915.804677,3.254542,0.603703,3.858245
25399,5284.006869,3603.211635,3.283620,0.608689,3.892309
25599,5273.874532,3987.067757,3.332814,0.613708,3.946523
25799,5260.592812,3560.532705,3.347636,0.618713,3.966349
25999,5245.816714,3339.699977,3.369677,0.623717,3.993395
26199,5237.113365,4105.678031,3.399806,0.628712,4.028518
26399,5228.000036,4034.153967,3.429562,0.633698,4.063260
26599,5220.187158,4188.887224,3.460428,0.638695,4.099122
26799,5205.205128,3212.595117,3.475296,0.643692,4.118988
26999,5188.507819,2951.068493,3.518764,0.648709,4.167473
27199,5179.936593,4022.821066,3.562708,0.653722,4.216430
27399,5168.207994,3573.118446,3.592892,0.658746,4.251638
27599,5152.709874,3029.467513,3.608449,0.663777,4.272227
27799,5142.695874,3760.763823,3.630518,0.668782,4.299300
27999,5134.053206,3932.722359,3.646363,0.673799,4.320161
28199,5122.509961,3506.455634,3.661808,0.678824,4.340632
28399,5111.294901,3529.971510,3.699217,0.683860,4.383077
28599,5100.593674,3581.019430,3.714586,0.688881,4.403466
28799,5090.441629,3638.699170,3.768691,0.693916,4.462608
28999,5078.105696,3301.731431,3.783624,0.698922,4.482546
29199,5070.233008,3928.693159,3.799386,0.703935,4.503321
29399,5060.571953,3650.057971,3.837380,0.708965,4.546345
29599,5046.430848,2967.688402,3.859652,0.713991,4.573643
29799,5043.280789,4577.072008,3.917478,0.719077,4.636555
29999,5031.737807,3311.833516,3.932997,0.724102,4.657099
30199,5022.219157,3594.421719,3.975158,0.729170,4.704328
30399,5016.618483,4170.916644,4.003282,0.734217,4.737499
30599,5013.432665,4529.188420,4.018829,0.739276,4.758104
30799,5003.545269,3490.773665,4.033997,0.744382,4.778379
30999,4990.610754,2998.695455,4.049221,0.749426,4.798647
31199,4979.730328,3293.264215,4.081676,0.754512,4.836187
31399,4968.994712,3294.238573,4.104384,0.759561,4.863945
31599,4965.078416,4350.220029,4.140723,0.764614,4.905337
31799,4955.809236,3491.278823,4.169868,0.769671,4.939539
31999,4948.315806,3756.860413,4.210962,0.774755,4.985717
32199,4942.643980,4035.151818,4.240175,0.779826,5.020002
32399,4933.101011,3396.682969,4.255691,0.784873,5.040563
32599,4923.262198,3329.374417,4.283122,0.789954,5.073075
32799,4911.228380,2949.716198,4.298191,0.794996,5.093187
