# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_abrupto2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
42799,2574.009488,2014.616616,18.507780,9.646571,28.154351
42999,2572.257569,2197.346833,18.589053,9.691795,28.280848
43199,2571.077879,2317.444460,18.671412,9.737057,28.408469
43399,2569.175082,2158.170935,18.753336,9.782463,28.535799
43599,2567.535069,2211.652272,18.838621,9.827657,28.666278
43799,2563.488836,1681.410080,18.919065,9.872397,28.791462
43999,2559.041408,1585.054589,19.001009,9.917406,28.918415
44199,2559.336685,2624.297710,19.082030,9.962258,29.044287
44399,2557.050399,2051.781139,19.163870,10.007454,29.171324
44599,2554.755866,2045.369589,19.249204,10.052666,29.301870
44799,2551.683917,1866.639370,19.330786,10.097682,29.428468
44999,2549.443802,2047.657873,19.412024,10.142945,29.554969
45199,2545.566520,1673.178067,19.493187,10.187887,29.681074
45399,2542.416967,1830.618072,19.574309,10.232672,29.806982
45599,2540.050629,2002.892003,19.660619,10.278020,29.938640
45799,2538.350433,2150.705608,19.741763,10.323276,30.065039
45999,2536.901202,2205.027311,19.823305,10.368529,30.191835
46199,2534.259248,1926.609871,19.904734,10.413654,30.318388
46399,2532.401367,2103.230913,19.987111,10.458632,30.445743
46599,2529.612219,1882.529779,20.074399,10.503770,30.578170
46799,2528.247003,2210.151821,20.155290,10.548833,30.704123
46999,2526.299803,2070.654820,20.236036,10.593558,30.829594
47199,2522.787942,1697.500697,20.318390,10.638589,30.956980
47399,2521.298707,2169.839341,20.399823,10.683434,31.083257
47599,2519.069766,1990.810759,20.487271,10.728341,31.215611
47799,2517.341109,2105.920592,20.568007,10.773165,31.341172
47999,2515.333275,2035.461082,20.650190,10.818224,31.468414
48199,2512.977397,1947.566682,20.732056,10.863402,31.595458
48399,2510.006648,1794.056146,20.813461,10.908280,31.721741
48599,2507.568986,1917.654766,20.901609,10.953516,31.855125
48799,2504.722598,1813.050239,20.983660,10.998675,31.982335
48999,2501.751797,1776.876331,21.065270,11.044104,32.109374
49199,2500.460355,2184.057174,21.147203,11.089536,32.236740
49399,2497.215929,1699.087001,21.229077,11.134725,32.363802
49599,2496.592718,2342.659663,21.318550,11.180132,32.498682
49799,2493.512057,1729.508098,21.399930,11.225633,32.625563
49999,2491.453455,1978.861533,21.481305,11.270844,32.752148
50199,2610.900575,32472.680689,21.606703,11.315804,32.922507
50399,2665.603076,16395.930652,21.764734,11.361287,33.126021
50599,2720.403267,16530.051555,21.893877,11.406871,33.300749
50799,2773.121560,16110.849714,21.999512,11.452220,33.451732
50999,2818.888505,14443.692320,22.083897,11.498006,33.581903
51199,2860.509611,13473.891829,22.169399,11.543520,33.712918
51399,2902.878887,13749.413408,22.287827,11.589018,33.876845
51599,2951.933934,15559.081056,22.385897,11.634394,34.020291
51799,2988.871528,12518.770769,22.467776,11.679383,34.147159
51999,3039.922574,16262.143411,22.551150,11.724857,34.276007
52199,3080.993407,13759.409992,22.630919,11.770160,34.401079
52399,3114.095726,11753.800994,22.710693,11.815237,34.525930
52599,3157.146216,14436.374575,22.793597,11.860269,34.653865
52799,3198.524996,14081.144345,22.873932,11.905283,34.779214
52999,3250.211386,16895.418352,22.954064,11.950534,34.904598
53199,3291.120001,14131.902785,23.034208,11.995770,35.029978
53399,3331.303189,14020.031346,23.114557,12.040859,35.155416
53599,3375.284122,15118.193265,23.199189,12.086028,35.285217
53799,3407.911457,12152.037250,23.279170,12.131046,35.410217
53999,3436.960423,11251.132054,23.359425,12.176084,35.535509
54199,3468.488526,11981.076499,23.440187,12.221347,35.661535
54399,3499.698040,11957.476324,23.521570,12.266421,35.787992
54599,3519.649852,8946.542588,23.607722,12.311636,35.919359
54799,3544.790318,10408.137523,23.687841,12.356628,36.044469
54999,3570.002639,10478.178574,23.768144,12.401637,36.169781
55199,3591.975248,9634.442772,23.849195,12.446657,36.295852
55399,3619.881710,11322.065279,23.929809,12.491766,36.421575
55599,3645.906233,10854.699212,24.016029,12.536749,36.552778
55799,3672.538369,11076.272205,24.096379,12.581888,36.678267
55999,3702.652039,12104.365970,24.177623,12.627232,36.804855
56199,3730.272355,11463.960849,24.258378,12.672615,36.930992
56399,3755.214936,10764.080051,24.339485,12.718124,37.057608
56599,3777.612332,10093.677970,24.426123,12.763188,37.189311
56799,3797.501339,9426.090362,24.507676,12.808464,37.316139
56999,3821.312497,10583.681442,24.588164,12.853465,37.441629
57199,3842.279783,9817.956274,24.668722,12.898444,37.567166
57399,3865.215373,10424.794086,24.749406,12.943452,37.692858
57599,3884.116203,9308.654285,24.837013,12.988562,37.825575
57799,3906.370953,10315.739027,24.960047,13.033789,37.993835
57999,3930.124770,10794.977972,25.046157,13.079175,38.125332
58199,3951.058082,10021.718475,25.126685,13.124387,38.251072
58399,3978.343154,11918.299161,25.208423,13.169964,38.378387
58599,3999.579208,10200.507085,25.295027,13.215137,38.510164
58799,4022.966884,10875.555752,25.375388,13.260228,38.635616
58999,4042.199261,9696.518093,25.456133,13.305449,38.761582
59199,4069.192482,12032.192635,25.537963,13.350683,38.888645
59399,4091.257345,10622.456853,25.618844,13.395818,39.014663
59599,4115.145027,11209.786737,25.707061,13.441288,39.148349
59799,4132.024142,9162.000436,25.788094,13.486851,39.274945
59999,4154.456499,10861.731195,25.870352,13.532431,39.402783
60199,4172.907867,9708.318111,25.951892,13.577821,39.529713
60399,4190.658550,9533.614264,26.033155,13.623146,39.656300
60599,4204.802715,8476.340535,26.134631,13.668766,39.803397
60799,4218.462494,8357.375374,26.219039,13.714078,39.933116
60999,4227.150474,6868.296613,26.302762,13.759381,40.062144
61199,4234.868761,6588.946341,26.383721,13.804771,40.188492
61399,4247.933006,8245.591808,26.464830,13.850208,40.315037
61599,4264.684933,9407.526392,26.582951,13.895589,40.478541
61799,4279.052920,8704.392979,26.668538,13.940975,40.609513
61999,4295.444214,9360.354280,26.754884,13.986350,40.741234
62199,4306.470201,7724.525957,26.835415,14.031497,40.866913
62399,4322.955727,9449.954330,26.916771,14.076509,40.993280
62599,4336.425849,8539.104076,27.003637,14.121794,41.125431
62799,4352.472080,9374.942132,27.084931,14.167283,41.252214
62999,4366.953414,8914.092566,27.165999,14.212423,41.378422
63199,4379.249821,8252.617951,27.248626,14.257826,41.506452
63399,4392.449755,8563.628699,27.330165,14.303404,41.633569
63599,4403.289456,7839.474798,27.418125,14.348710,41.766835
63799,4415.591421,8327.616156,27.498795,14.393905,41.892700
63999,4430.646196,9233.119553,27.580440,14.438924,42.019365
64199,4446.759151,9602.904668,27.661919,14.484428,42.146347
64399,4465.532925,10491.914398,27.743097,14.529686,42.272782
64599,4475.278584,7613.380758,27.831272,14.575057,42.406328
64799,4488.579291,8784.707907,27.913047,14.620435,42.533483
64999,4492.149208,5648.802251,27.994192,14.665849,42.660041
65199,4497.407444,6206.334166,28.075588,14.711188,42.786776
65399,4510.832520,8887.407341,28.157173,14.756604,42.913777
65599,4524.793053,9089.887338,28.246366,14.802197,43.048563
65799,4532.317924,7000.475348,28.327483,14.847627,43.175110
65999,4541.447503,7545.078999,28.408339,14.892822,43.301161
66199,4547.620183,6584.604801,28.489354,14.938002,43.427356
66399,4560.702763,8891.036765,28.604588,14.983395,43.587983
66599,4574.644616,9203.339537,28.688918,15.028837,43.717754
66799,4584.061668,7719.940006,28.769821,15.074070,43.843890
66999,4590.410021,6710.760143,28.850616,15.119166,43.969782
67199,4601.999544,8484.489526,28.932932,15.164414,44.097346
67399,4614.371770,8771.439906,29.013959,15.209398,44.223357
67599,4624.706333,8107.453964,29.098981,15.254695,44.353675
67799,4637.221269,8867.269687,29.179758,15.299869,44.479626
67999,4648.053602,8320.214500,29.261499,15.345003,44.606503
68199,4658.802634,8313.473614,29.342891,15.390347,44.733238
68399,4669.654947,8370.293693,29.424639,15.435767,44.860406
68599,4680.009679,8221.327730,29.511933,15.481076,44.993009
68799,4689.576028,7970.833889,29.593437,15.526097,45.119534
68999,4699.429696,8089.091583,29.674525,15.571343,45.245868
69199,4708.559044,7858.184004,29.756162,15.616761,45.372922
69399,4720.099156,8712.977999,29.893662,15.662039,45.555702
69599,4728.871894,7773.011782,29.981534,15.707276,45.688810
69799,4737.883562,7873.944199,30.062324,15.752582,45.814907
69999,4750.147070,9030.111229,30.143199,15.797688,45.940887
70199,4759.617458,8074.253509,30.224587,15.842949,46.067537
70399,4767.745558,7620.708529,30.307041,15.888242,46.195283
70599,4775.785265,7605.762122,30.395621,15.933593,46.329214
70799,4784.998567,8037.294188,30.476868,15.979043,46.455911
70999,4791.303362,7023.200799,30.558779,16.024860,46.583639
71199,4803.518087,9139.745248,30.641208,16.070315,46.711523
71399,4810.745280,7383.626254,30.723197,16.115832,46.839029
71599,4822.989957,9194.339647,30.812235,16.161357,46.973592
71799,4832.134825,8105.997448,30.893193,16.206797,47.099991
71999,4837.606947,6802.098752,30.975085,16.252023,47.227108
72199,4845.253544,7598.028493,31.056548,16.297321,47.353869
72399,4857.839905,9401.516040,31.138084,16.342508,47.480592
72599,4866.602941,8038.822160,31.226973,16.388015,47.614989
72799,4872.028106,6841.362906,31.309106,16.433439,47.742545
72999,4878.310060,7164.941259,31.390935,16.479201,47.870137
73199,4886.535261,7888.733808,31.472809,16.524709,47.997518
73399,4890.491218,6338.371373,31.554579,16.570038,48.124617
73599,4897.590250,7502.934889,31.644328,16.615368,48.259697
73799,4906.395340,8146.668615,31.725651,16.660879,48.386530
73999,4913.382453,7491.627172,31.807375,16.706418,48.513793
74199,4917.238383,6343.932274,31.888946,16.751847,48.640793
74399,4924.029274,7443.449958,31.971678,16.797233,48.768911
74599,4928.976193,6769.230069,32.057154,16.842517,48.899671
74799,4936.703443,7818.967791,32.138607,16.887725,49.026332
74999,4943.556506,7506.602181,32.220037,16.932725,49.152762
75199,4948.518563,6809.289674,32.302654,16.978002,49.280656
75399,4955.176436,7458.536856,32.384277,17.023033,49.407309
75599,4958.910805,6366.768034,32.469629,17.068127,49.537756
75799,4963.592467,6733.260599,32.550583,17.113335,49.663917
75999,4968.277374,6743.857217,32.632861,17.158368,49.791229
76199,4974.994402,7527.464868,32.714068,17.203224,49.917291
76399,4980.953189,7251.251195,32.829139,17.248309,50.077448
76599,4985.482614,6715.722938,32.915909,17.293490,50.209399
76799,4987.113296,5611.664190,32.997845,17.338699,50.336544
76999,4990.515603,6297.001667,33.079091,17.383951,50.463042
77199,4993.563285,6166.920788,33.160541,17.429262,50.589803
77399,4997.717261,6601.151947,33.242217,17.474560,50.716777
77599,4996.749325,4622.158195,33.331445,17.519787,50.851232
77799,4997.951798,5464.511524,33.411966,17.564672,50.976638
77999,4998.675284,5280.111241,33.493202,17.609879,51.103081
78199,5001.165460,5972.334059,33.574732,17.655121,51.229853
78399,5000.837209,4872.491164,33.657527,17.700431,51.357958
78599,5002.728185,5743.990716,33.745802,17.745646,51.491448
78799,5005.211691,5981.229622,33.826186,17.790612,51.616798
78999,5009.432734,6672.523361,33.949682,17.835918,51.785601
79199,5012.212423,6110.189810,34.037469,17.881160,51.918629
79399,5014.565802,5946.503943,34.118716,17.926473,52.045190
79599,5019.883974,7131.197954,34.206351,17.971657,52.178009
79799,5022.761378,6167.968526,34.287184,18.016866,52.304050
79999,5026.940609,6694.453672,34.369113,18.061922,52.431035
80199,5028.636786,5707.107476,34.450599,18.109656,52.560255
80399,5032.572867,6610.941410,34.532086,18.154813,52.686899
80599,5037.743470,7116.326048,34.621397,18.200179,52.821577
80799,5040.372977,6100.063918,34.703353,18.245297,52.948650
80999,5046.331818,7453.703903,34.784839,18.290610,53.075449
81199,5047.300008,5439.417022,34.866283,18.335740,53.202023
81399,5053.139199,7423.850552,34.948072,18.380978,53.329050
81599,5057.142234,6686.377517,35.035052,18.426272,53.461324
81799,5064.484502,8060.129815,35.115564,18.471099,53.586663
81999,5071.099803,7776.757931,35.196328,18.515988,53.712315
82199,5082.191542,9629.804515,35.277531,18.560913,53.838444
82399,5090.216989,8388.675768,35.359262,18.605669,53.964931
82599,5100.822936,9470.472905,35.444699,18.650658,54.095358
82799,5106.675153,7523.641048,35.525568,18.695701,54.221269
82999,5112.129250,7370.125108,35.606425,18.740558,54.346983
83199,5119.595974,8218.286759,35.688748,18.785600,54.474348
83399,5125.582340,7615.910265,35.770249,18.830733,54.600981
83599,5131.374190,7546.575925,35.855612,18.875787,54.731399
83799,5137.105382,7532.743432,35.936337,18.920614,54.856951
83999,5141.510968,6987.451444,36.018004,18.965434,54.983438
84199,5147.100398,7494.661062,36.099076,19.010264,55.109341
84399,5153.390142,7801.372503,36.179904,19.054930,55.234834
