# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_abrupto3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
18599,3633.494595,1236.196070,0.848455,3.932650,4.781105
18799,3609.930191,1418.440604,0.850858,3.975925,4.826784
18999,3592.153674,1921.161089,0.853424,4.019271,4.872694
19199,3571.035381,1564.797494,0.858959,4.062819,4.921778
19399,3549.952010,1525.948439,0.861175,4.105972,4.967147
19599,3525.597013,1163.162313,0.863501,4.149163,5.012664
19799,3507.264475,1710.675699,0.865941,4.192450,5.058391
19999,3484.369813,1217.798342,0.868506,4.235732,5.104238
20199,3462.530584,1278.607664,0.874091,4.279265,5.153356
20399,3441.798234,1347.830896,0.876298,4.322676,5.198974
20599,3421.628015,1364.265683,0.878632,4.366087,5.244719
20799,3402.129927,1393.826773,0.881047,4.409729,5.290776
20999,3382.250119,1314.750179,0.883570,4.453240,5.336810
21199,3362.962518,1337.764383,0.889337,4.497519,5.386855
21399,3343.873879,1320.478141,0.891572,4.540941,5.432513
21599,3324.395518,1240.210897,0.893897,4.584184,5.478081
21799,3307.508757,1483.738527,0.896368,4.627456,5.523824
21999,3288.594252,1226.913209,0.898939,4.670733,5.569672
22199,3271.513123,1392.589010,0.904605,4.714540,5.619145
22399,3254.372367,1351.748373,0.906856,4.758367,5.665223
22599,3237.459939,1343.268086,0.909166,4.801698,5.710864
22799,3220.269839,1277.788485,0.911571,4.845038,5.756608
22999,3205.362854,1505.966552,0.914091,4.888460,5.802551
23199,3190.497475,1480.978852,0.919612,4.931925,5.851537
23399,3175.886462,1481.009045,0.921849,4.975694,5.897543
23599,3162.554031,1602.659594,0.924164,5.019043,5.943206
23799,3148.837558,1530.293658,0.926590,5.062717,5.989306
23999,3133.515663,1310.210198,0.929114,5.106111,6.035225
24199,3119.023231,1379.931446,0.934763,5.149652,6.084415
24399,3103.402517,1213.296106,0.936974,5.193063,6.130037
24599,3089.027671,1335.296400,0.939304,5.236558,6.175863
24799,3074.492449,1286.660132,0.941759,5.280226,6.221985
24999,3061.735105,1479.824441,0.944319,5.323535,6.267854
25199,3045.173048,974.916011,0.949875,5.366839,6.316714
25399,3031.765149,1342.369800,0.952097,5.410120,6.362217
25599,3021.182918,1677.239609,0.954428,5.453428,6.407856
25799,3010.316698,1619.440609,0.956865,5.496698,6.453563
25999,2997.165318,1300.637198,0.959440,5.540213,6.499653
26199,2983.889420,1258.022696,0.967330,5.584397,6.551727
26399,2971.163242,1304.033888,0.969551,5.627716,6.597267
26599,2956.464967,1016.292686,0.971883,5.670903,6.642786
26799,2943.993950,1285.348741,0.974322,5.714160,6.688482
26999,2932.251336,1358.741001,0.976877,5.757591,6.734468
27199,2920.451331,1327.450690,0.984705,5.801247,6.785952
27399,2908.275112,1252.309291,0.986947,5.844747,6.831694
27599,2896.370638,1265.457723,0.989281,5.887940,6.877220
27799,2887.520481,1666.198831,0.991708,5.931363,6.923070
27999,2875.951643,1267.883231,0.994226,5.974624,6.968850
28199,2866.102385,1487.206153,1.002093,6.018240,7.020333
28399,2856.102241,1446.081977,1.004336,6.061832,7.066168
28599,2846.942907,1546.317516,1.006677,6.105029,7.111707
28799,2836.885712,1398.706832,1.009116,6.148995,7.158111
28999,2826.613760,1347.452686,1.011660,6.192299,7.203959
29199,2819.517805,1790.604346,1.019463,6.235503,7.254966
29399,2809.497627,1346.551549,1.021702,6.279352,7.301054
29599,2798.964706,1250.625399,1.024027,6.322787,7.346814
29799,2788.325205,1213.678988,1.026438,6.366103,7.392541
29999,2778.818614,1362.336648,1.028965,6.409495,7.438460
30199,2770.777985,1564.683560,1.037003,6.453658,7.490661
30399,2762.145381,1458.622143,1.039243,6.497458,7.536701
30599,2754.796717,1637.799888,1.041576,6.541220,7.582796
30799,2744.983125,1243.503550,1.044020,6.584851,7.628870
30999,2737.055424,1516.189425,1.046572,6.628462,7.675034
31199,2727.566515,1256.785543,1.054437,6.672350,7.726787
31399,2719.881167,1520.966941,1.056662,6.715688,7.772350
31599,2711.914653,1461.172025,1.058992,6.759000,7.817992
31799,2703.792692,1420.522856,1.061423,6.802344,7.863767
31999,2695.927242,1445.320616,1.063944,6.845671,7.909615
32199,2688.462155,1494.048284,1.072104,6.889945,7.962049
32399,2680.119972,1337.028476,1.074337,6.933538,8.007875
32599,2671.929321,1345.043830,1.076678,6.977123,8.053801
32799,2662.689449,1156.590409,1.079110,7.020512,8.099621
32999,2654.986907,1391.769900,1.081659,7.064026,8.145685
33199,2646.880279,1309.286737,1.089838,7.107675,8.197513
33399,2639.467904,1409.013606,1.092086,7.151573,8.243660
33599,2631.561547,1311.199910,1.094430,7.196767,8.291197
33799,2625.592460,1622.785870,1.096860,7.240217,8.337077
33999,2617.830264,1306.019059,1.099403,7.283651,8.383054
34199,2610.822123,1419.438175,1.107448,7.327198,8.434645
34399,2603.237509,1306.268567,1.109656,7.370670,8.480326
34599,2597.367721,1587.764221,1.111983,7.414083,8.526066
34799,2590.640139,1426.768402,1.114407,7.457588,8.571995
34999,2582.636206,1189.951893,1.116945,7.501241,8.618185
35199,2575.328787,1296.530427,1.124987,7.544596,8.669583
35399,2568.239664,1320.554029,1.127225,7.588080,8.715306
35599,2561.504994,1369.468396,1.129568,7.631524,8.761091
35799,2554.334913,1278.060567,1.132004,7.675252,8.807256
35999,2549.515829,1686.899696,1.134561,7.719252,8.853813
36199,2543.470210,1455.258902,1.142645,7.762650,8.905296
36399,2536.621413,1296.989128,1.144877,7.806068,8.950946
36599,2531.090346,1524.436082,1.147218,7.849550,8.996768
36799,2526.053303,1604.274533,1.149643,7.893092,9.042735
36999,2519.874105,1382.901550,1.152181,7.936575,9.088756
37199,2514.925324,1599.400918,1.160531,7.980881,9.141412
37399,2507.512571,1128.740520,1.162751,8.024384,9.187136
37599,2501.360126,1350.852794,1.165076,8.067849,9.232925
37799,2495.978688,1484.268509,1.167499,8.111309,9.278808
37999,2489.896515,1340.365648,1.170025,8.154753,9.324778
38199,2485.158879,1585.008181,1.178187,8.198448,9.376635
38399,2479.121848,1326.048844,1.180401,8.241926,9.422327
38599,2473.165291,1329.506336,1.182744,8.285435,9.468180
38799,2467.985329,1468.252678,1.185170,8.328878,9.514047
38999,2461.973295,1295.638684,1.187700,8.372375,9.560075
39199,2457.835525,1650.970515,1.196120,8.416013,9.612133
39399,2452.648599,1436.011089,1.198354,8.459782,9.658136
39599,2446.192965,1174.433033,1.200686,8.503231,9.703917
39799,2441.017244,1416.224468,1.203129,8.546696,9.749824
39999,2436.879423,1613.452920,1.205672,8.590157,9.795829
40199,2431.657309,1387.234513,1.213975,8.633865,9.847840
40399,2427.967847,1686.386133,1.216202,8.677315,9.893517
40599,2421.586850,1132.625356,1.218542,8.720792,9.939334
40799,2416.433977,1370.400841,1.220986,8.764432,9.985418
40999,2410.656122,1231.973580,1.223540,8.808020,10.031561
41199,2404.726245,1189.101471,1.229055,8.851456,10.080511
41399,2400.301854,1488.877449,1.231316,8.895040,10.126356
41599,2396.606820,1631.734684,1.233656,8.938112,10.171768
41799,2393.224357,1689.672054,1.236087,8.981255,10.217342
41999,2389.803243,1674.790431,1.238621,9.024437,10.263058
42199,2385.643250,1512.044820,1.244186,9.067613,10.311799
42399,2383.873753,2010.509903,1.246397,9.110754,10.357151
42599,2380.524764,1670.539090,1.248726,9.153937,10.402663
42799,2377.302580,1690.977390,1.251151,9.197536,10.448686
42999,2374.284786,1728.476703,1.253674,9.240748,10.494421
43199,2370.208866,1493.886029,1.259257,9.283818,10.543075
43399,2367.237752,1725.477319,1.261485,9.327200,10.588685
43599,2363.307620,1510.468998,1.263803,9.370265,10.634068
43799,2358.782698,1372.349623,1.266249,9.413502,10.679751
43999,2353.743553,1250.170761,1.268771,9.456715,10.725485
44199,2351.110780,1771.900765,1.274270,9.499847,10.774117
44399,2346.895193,1415.250434,1.276487,9.543024,10.819511
44599,2344.478434,1807.957886,1.278816,9.586246,10.865062
44799,2341.662989,1713.818699,1.281257,9.629465,10.910722
44999,2337.435691,1390.521000,1.283794,9.672714,10.956508
45199,2334.346518,1639.282528,1.289312,9.716095,11.005407
45399,2330.766596,1521.704435,1.291525,9.759312,11.050837
45599,2328.465191,1806.046049,1.293848,9.802548,11.096395
45799,2325.154604,1570.340886,1.296258,9.845787,11.142045
45999,2321.449735,1473.034619,1.298771,9.889016,11.187787
46199,2318.004136,1525.516547,1.304325,9.932275,11.236600
46399,2314.104625,1413.317430,1.306545,9.975647,11.282192
46599,2309.846781,1322.027069,1.308870,10.018906,11.327776
46799,2306.074212,1427.065554,1.311291,10.062316,11.373607
46999,2302.233868,1403.593540,1.313819,10.105624,11.419443
47199,2297.462347,1176.154841,1.319325,10.148956,11.468281
47399,2293.686234,1402.523530,1.321539,10.192180,11.513719
47599,2288.986462,1175.140589,1.323856,10.235411,11.559266
47799,2286.022564,1580.614821,1.326268,10.278672,11.604940
47999,2281.892382,1294.778858,1.328792,10.321906,11.650698
48199,2278.428888,1447.190224,1.334468,10.365019,11.699486
48399,2274.569304,1344.409601,1.336680,10.408214,11.744895
48599,2271.634541,1561.421817,1.339005,10.451443,11.790448
48799,2267.713241,1314.837403,1.341446,10.494679,11.836125
48999,2263.673695,1278.024423,1.343986,10.538078,11.882064
49199,2261.233468,1663.378024,1.349497,10.581344,11.930841
49399,2257.920560,1442.945046,1.351710,10.624572,11.976282
49599,2255.502434,1658.225453,1.354051,10.668047,12.022098
49799,2252.482912,1503.641256,1.356475,10.711305,12.067780
49999,2249.119832,1411.713022,1.359011,10.754575,12.113586
50199,2376.034867,34104.793573,1.364687,10.798493,12.163180
50399,2486.249358,30150.086728,1.366927,10.842018,12.208944
50599,2584.376826,27312.498608,1.369269,10.885452,12.254722
50799,2724.467628,38167.440678,1.371689,10.928829,12.300517
50999,2841.739103,32628.693687,1.374224,10.972161,12.346385
51199,2907.629352,19709.642881,1.382032,11.015348,12.397380
51399,2983.850153,22496.375286,1.384243,11.058656,12.442898
51599,3045.321836,18843.544274,1.386565,11.101970,12.488535
51799,3126.075340,23960.479371,1.388988,11.145380,12.534368
51999,3219.128751,27319.962299,1.391512,11.188745,12.580257
52199,3307.536431,26293.533072,1.399559,11.232118,12.631676
52399,3368.261327,19217.459112,1.401774,11.275386,12.677160
52599,3432.778184,20336.194880,1.404100,11.318631,12.722731
52799,3484.380661,17055.832079,1.406530,11.361914,12.768444
52999,3558.250970,23060.012547,1.409062,11.405215,12.814277
53199,3592.396843,12641.053251,1.417093,11.448378,12.865471
53399,3636.115840,15265.368896,1.419317,11.491533,12.910850
53599,3686.205009,17060.013298,1.421646,11.534840,12.956485
53799,3740.912559,18402.535843,1.424077,11.578234,13.002311
53999,3784.902358,15618.158243,1.426635,11.621897,13.048532
54199,3821.760586,13773.482095,1.434756,11.665148,13.099904
54399,3855.472133,12991.301511,1.436974,11.708248,13.145222
54599,3886.307633,12273.563688,1.439303,11.751494,13.190797
54799,3930.325187,15947.117343,1.441713,11.794759,13.236473
54999,3973.246017,15733.553418,1.444223,11.837946,13.282169
55199,3998.987850,11077.991820,1.452306,11.881565,13.333871
55399,4030.934997,12848.347769,1.454561,11.924987,13.379548
55599,4065.229829,13564.898280,1.456896,11.968366,13.425262
55799,4087.658597,10322.856043,1.459329,12.011853,13.471182
55999,4107.937500,9765.751482,1.461874,12.055349,13.517223
56199,4126.171976,9231.825204,1.469958,12.098558,13.568516
56399,4148.024288,10288.523829,1.472184,12.141848,13.614033
56599,4169.234682,10150.566025,1.474520,12.185209,13.659729
56799,4185.363679,8749.869663,1.476939,12.228617,13.705556
56999,4202.475290,9062.172916,1.479458,12.272113,13.751571
57199,4212.519427,7075.098484,1.487663,12.315342,13.803005
57399,4227.626415,8548.224951,1.489892,12.358965,13.848858
57599,4241.556903,8239.607073,1.492241,12.402434,13.894675
57799,4253.802121,7780.424676,1.494663,12.445699,13.940362
57999,4273.165256,9869.111360,1.497205,12.489049,13.986253
58199,4287.529382,8453.125846,1.505474,12.532328,14.037803
58399,4302.974023,8797.364552,1.507704,12.575702,14.083406
58599,4311.689196,6856.519822,1.510038,12.619112,14.129150
58799,4321.055917,7065.505003,1.512471,12.662623,14.175094
58999,4329.817206,6905.636194,1.515036,12.706343,14.221379
59199,4336.932062,6435.814772,1.523150,12.749806,14.272956
59399,4347.167591,7376.884064,1.525360,12.793370,14.318730
59599,4354.261193,6461.061095,1.527689,12.836912,14.364601
59799,4361.550970,6533.904331,1.530096,12.880418,14.410514
59999,4368.514839,6450.711804,1.532619,12.923946,14.456565
60199,4373.427808,5847.318531,1.540883,12.967348,14.508231
60399,4383.974701,7558.589361,1.543108,13.010763,14.553871
60599,4390.803726,6453.169426,1.545443,13.054243,14.599686
60799,4394.965148,5655.875954,1.547864,13.097654,14.645518
60999,4398.544620,5486.704033,1.550405,13.141160,14.691565
61199,4405.954523,6665.974957,1.558627,13.184477,14.743104
61399,4409.574734,5517.359236,1.560852,13.228219,14.789071
61599,4414.173299,5825.932778,1.563185,13.271767,14.834952
61799,4419.357076,6015.960479,1.565593,13.315325,14.880918
61999,4427.728333,7014.446667,1.568115,13.359422,14.927537
62199,4432.273582,5841.300948,1.576338,13.402817,14.979155
62399,4440.370463,6958.500333,1.578552,13.446250,15.024801
62599,4443.713339,5486.690603,1.580886,13.489790,15.070676
62799,4447.524044,5640.274784,1.583302,13.533292,15.116594
62999,4451.725585,5771.009556,1.585833,13.576801,15.162635
63199,4454.138058,5214.066924,1.594127,13.620232,15.214359
63399,4456.118022,5081.786625,1.596341,13.663657,15.259998
63599,4456.615266,4614.241743,1.598681,13.707192,15.305873
63799,4460.297674,5631.303248,1.601129,13.751019,15.352148
63999,4461.131749,4727.201902,1.603668,13.794637,15.398305
64199,4461.659424,4630.515425,1.612089,13.838166,15.450256
64399,4469.386648,6949.825569,1.614302,13.881678,15.495980
64599,4472.014096,5318.052224,1.616628,13.925171,15.541799
64799,4471.831680,4412.911439,1.619034,13.968647,15.587682
64999,4473.950361,5160.402948,1.621562,14.012093,15.633656
65199,4476.296887,5238.917706,1.629984,14.055435,15.685420
65399,4479.160268,5412.622479,1.632223,14.098893,15.731116
65599,4483.693898,5966.190815,1.634557,14.142340,15.776896
65799,4484.602100,4782.492443,1.636982,14.185802,15.822784
65999,4485.203725,4683.138336,1.639506,14.229338,15.868844
66199,4489.392806,5871.789714,1.645132,14.272475,15.917607
66399,4493.587981,5882.190623,1.647355,14.315613,15.962968
66599,4500.475664,6787.186561,1.649711,14.358813,16.008524
66799,4508.741829,7261.374680,1.652163,14.401978,16.054141
66999,4513.330756,6046.032593,1.654727,14.445214,16.099941
67199,4518.314280,6187.794863,1.660260,14.488373,16.148633
67399,4519.576542,4943.696491,1.662477,14.531559,16.194035
67599,4522.212844,5410.646613,1.664801,14.574925,16.239726
67799,4526.370117,5931.528475,1.667210,14.618201,16.285411
67999,4529.737385,5671.241052,1.669748,14.661440,16.331188
68199,4534.368990,6109.114764,1.675220,14.704651,16.379870
68399,4539.508004,6291.911715,1.677464,14.748022,16.425486
68599,4545.689048,6659.605958,1.679808,14.791268,16.471076
68799,4552.100567,6751.251879,1.682231,14.834449,16.516679
68999,4553.663836,5091.428254,1.684763,14.877625,16.562389
69199,4556.822991,5646.731538,1.690255,14.920790,16.611045
69399,4559.188468,5377.643455,1.692483,14.963991,16.656474
69599,4561.112977,5228.917644,1.694812,15.007254,16.702065
69799,4561.912789,4840.247273,1.697232,15.050591,16.747823
69999,4565.277224,5739.465160,1.699751,15.093877,16.793628
70199,4564.584915,4322.276729,1.705274,15.137069,16.842343
70399,4568.571204,5967.758753,1.707490,15.180345,16.887834
70599,4570.203583,5144.800677,1.709818,15.223603,16.933421
70799,4571.668993,5088.958852,1.712226,15.266742,16.978968
70999,4573.190397,5111.767409,1.714751,15.309893,17.024644
71199,4575.493198,5392.987481,1.720338,15.353117,17.073455
71399,4577.402026,5256.944926,1.722582,15.396411,17.118993
71599,4578.966888,5137.622510,1.724914,15.439654,17.164568
71799,4579.043440,4606.449198,1.727357,15.482948,17.210305
71999,4582.564697,5846.695977,1.729895,15.526405,17.256300
72199,4585.370837,5595.581183,1.735429,15.569608,17.305037
72399,4591.180588,6688.500663,1.737649,15.612816,17.350464
72599,4592.018192,4895.230693,1.739982,15.656080,17.396063
72799,4593.590264,5164.252659,1.742386,15.699407,17.441793
72999,4595.641932,5342.448991,1.744907,15.742780,17.487687
73199,4597.484747,5270.112025,1.750519,15.786063,17.536582
73399,4597.712129,4680.934146,1.752737,15.829404,17.582141
73599,4598.904557,5036.525505,1.755069,15.872733,17.627802
73799,4599.411162,4785.842007,1.757487,15.916202,17.673689
73999,4602.024638,5566.397002,1.760011,15.959587,17.719599
74199,4605.178015,5771.927721,1.765613,16.002809,17.768422
74399,4608.900577,5989.970896,1.767830,16.046050,17.813881
74599,4610.476859,5196.853998,1.770151,16.089321,17.859472
74799,4610.672678,4683.713025,1.772590,16.132864,17.905454
74999,4614.220781,5941.211234,1.775105,16.176222,17.951327
75199,4614.027912,4541.702007,1.780703,16.219658,18.000361
75399,4614.477435,4783.498136,1.782917,16.262996,18.045913
75599,4613.669060,4308.911654,1.785247,16.306363,18.091610
75799,4614.420125,4898.322846,1.787663,16.349715,18.137378
75999,4618.412517,6131.529248,1.790187,16.393154,18.183341
76199,4618.724664,4737.340389,1.797843,16.436414,18.234257
76399,4619.410529,4880.725153,1.800071,16.479725,18.279796
76599,4623.255842,6092.165116,1.802413,16.523089,18.325503
76799,4625.058085,5315.317361,1.804845,16.566420,18.371264
76999,4627.343102,5504.789655,1.807362,16.609512,18.416874
77199,4628.005772,4883.133771,1.815140,16.652843,18.467983
77399,4629.154408,5072.527747,1.817384,16.696232,18.513616
77599,4629.176490,4637.722433,1.819725,16.739457,18.559183
77799,4630.803646,5262.140095,1.822155,16.782837,18.604992
77999,4630.680633,4582.828373,1.824690,16.826161,18.650851
78199,4632.973420,5527.160398,1.832566,16.869431,18.701997
78399,4634.261490,5137.896748,1.834808,16.912760,18.747568
78599,4634.301781,4650.096122,1.837156,16.956196,18.793352
78799,4637.613083,5938.954605,1.839593,16.999655,18.839248
78999,4637.923259,4760.132818,1.842129,17.043050,18.885178
79199,4641.347505,5993.924469,1.850103,17.086472,18.936576
79399,4643.028111,5308.548180,1.852336,17.129794,18.982130
79599,4644.625065,5278.615921,1.854673,17.173232,19.027906
79799,4646.783874,5505.989556,1.857099,17.216566,19.073665
79999,4648.921855,5501.976486,1.859608,17.259748,19.119357
80199,4651.320586,5610.813002,1.867653,17.303157,19.170810
80399,4653.376699,5477.878108,1.869895,17.346528,19.216423
80599,4654.397455,5064.741204,1.872252,17.390023,19.262275
80799,4655.691168,5177.057394,1.874682,17.433428,19.308110
80999,4659.029277,6007.625573,1.877220,17.476819,19.354039
81199,4659.087122,4682.514359,1.885200,17.520031,19.405231
81399,4660.119793,5079.384252,1.887448,17.563555,19.451003
81599,4663.385210,5992.409920,1.889793,17.606860,19.496653
81799,4665.034913,5338.113495,1.892206,17.650136,19.542342
81999,4668.761939,6193.115654,1.894748,17.693539,19.588287
82199,4670.875607,5537.479670,1.902809,17.736863,19.639672
82399,4671.447465,4906.480811,1.905047,17.780228,19.685275
82599,4671.363578,4636.802336,1.907385,17.823577,19.730962
82799,4671.037932,4536.545899,1.909781,17.866684,19.776465
82999,4673.629108,5746.376055,1.912318,17.910145,19.822464
83199,4673.931180,4799.290936,1.920412,17.953518,19.873930
83399,4676.700989,5828.941561,1.922646,17.996991,19.919637
83599,4679.122463,5688.877328,1.924986,18.040467,19.965454
83799,4678.554082,4440.970699,1.927436,18.083939,20.011375
83999,4681.822813,6051.421051,1.930018,18.127092,20.057111
84199,4682.517239,4974.176479,1.938292,18.170959,20.109251
84399,4683.752492,5203.793738,1.940517,18.214501,20.155017
84599,4684.600427,5042.429015,1.942867,18.258045,20.200912
84799,4688.174057,6199.819391,1.945333,18.301608,20.246941
