# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_gradual1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
23599,3155.293069,1745.118277,0.959983,4.991315,5.951298
23799,3140.572805,1403.581661,0.962391,5.034153,5.996544
23999,3125.802392,1368.123281,0.964889,5.077155,6.042044
24199,3112.256427,1486.740556,0.972877,5.120597,6.093474
24399,3098.411911,1423.225532,0.975057,5.164143,6.139201
24599,3085.207548,1474.275278,0.977333,5.207091,6.184424
24799,3071.503503,1385.905909,0.979700,5.250023,6.229724
24999,3058.205782,1409.288344,0.982186,5.293088,6.275274
25199,3043.043372,1147.742127,0.990310,5.336187,6.326497
25399,3029.863320,1369.176798,0.992509,5.379953,6.372462
25599,3020.640987,1849.404679,0.994790,5.423101,6.417891
25799,3008.862871,1501.264059,0.997169,5.466198,6.463367
25999,2995.632157,1288.870066,0.999687,5.509313,6.509000
26199,2982.427324,1265.799008,1.007884,5.553146,6.561030
26399,2970.621332,1424.036379,1.010082,5.596442,6.606525
26599,2957.175417,1182.314615,1.012367,5.639326,6.651693
26799,2945.598332,1405.846022,1.014783,5.682227,6.697011
26999,2933.377687,1295.811336,1.017312,5.725203,6.742514
27199,2922.466933,1449.515080,1.025601,5.768585,6.794186
27399,2909.916565,1203.066476,1.027787,5.811938,6.839725
27599,2898.155218,1286.850750,1.030068,5.854825,6.884892
27799,2888.814017,1599.728211,1.032450,5.897787,6.930237
27999,2877.514248,1306.846405,1.034922,5.940719,6.975641
28199,2868.436355,1597.531278,1.042986,5.983922,7.026908
28399,2859.539233,1605.045027,1.045189,6.027431,7.072620
28599,2849.780992,1464.110783,1.047494,6.070468,7.117963
28799,2839.834081,1417.425787,1.049888,6.113628,7.163516
28999,2830.403823,1472.446665,1.052383,6.156660,7.209043
29199,2822.603171,1691.508673,1.060632,6.199572,7.260204
29399,2811.836168,1239.853739,1.062800,6.242674,7.305474
29599,2801.524929,1285.772744,1.065091,6.285728,7.350819
29799,2792.167685,1407.295578,1.067534,6.329386,7.396920
29999,2783.369947,1472.506997,1.070034,6.372607,7.442641
30199,2774.229173,1403.113157,1.078485,6.415691,7.494176
30399,2765.576710,1459.054797,1.080655,6.458870,7.539525
30599,2757.646691,1552.283763,1.082936,6.502061,7.584997
30799,2748.269878,1313.617553,1.085353,6.545663,7.631016
30999,2740.631067,1564.254051,1.087866,6.589045,7.676911
31199,2731.202764,1269.815862,1.096115,6.632212,7.728327
31399,2724.910101,1743.254711,1.098289,6.675104,7.773393
31599,2716.990241,1473.572183,1.100603,6.718275,7.818878
31799,2709.022148,1450.063383,1.102999,6.761281,7.864280
31999,2700.731711,1382.552326,1.105493,6.804422,7.909915
32199,2694.563140,1707.591814,1.140102,6.848260,7.988362
32399,2685.597235,1242.086463,1.142314,6.891923,8.034237
32599,2678.906060,1594.935688,1.144587,6.934753,8.079340
32799,2671.975316,1542.264130,1.146969,6.979892,8.126861
32999,2665.736153,1642.513414,1.149450,7.022783,8.172233
33199,2661.374378,1941.681445,1.157186,7.065721,8.222907
33399,2653.360677,1323.086247,1.159352,7.108708,8.268060
33599,2646.830878,1556.354566,1.161633,7.151660,8.313294
33799,2639.217806,1360.221614,1.164063,7.195248,8.359311
33999,2634.096908,1768.665275,1.166568,7.238221,8.404789
34199,2629.033347,1768.227850,1.174464,7.281006,8.455470
34399,2623.466760,1671.580507,1.176671,7.324577,8.501248
34599,2616.889822,1485.656437,1.178937,7.367303,8.546240
34799,2611.464382,1672.863198,1.181303,7.409974,8.591277
34999,2605.016527,1483.089766,1.183769,7.452730,8.636499
35199,2596.649345,1132.392464,1.191723,7.495765,8.687488
35399,2589.876576,1397.869340,1.193924,7.539369,8.733293
35599,2582.820565,1333.906622,1.196194,7.582217,8.778411
35799,2575.468350,1266.774109,1.198537,7.625045,8.823582
35999,2571.171709,1802.072906,1.200991,7.668026,8.869017
36199,2564.697612,1399.360141,1.209049,7.710797,8.919846
36399,2557.426287,1241.316499,1.211263,7.754261,8.965524
36599,2550.813192,1347.229764,1.213530,7.796877,9.010407
36799,2545.426231,1559.612429,1.215913,7.839512,9.055426
36999,2540.606309,1653.740777,1.218403,7.882245,9.100648
37199,2534.009203,1313.544561,1.226329,7.925178,9.151508
37399,2530.591006,1894.806266,1.228540,7.968753,9.197293
37599,2524.527853,1390.718207,1.230815,8.011607,9.242422
37799,2519.695409,1611.196072,1.233178,8.054389,9.287567
37999,2513.202755,1286.091162,1.235640,8.097266,9.332906
38199,2507.751336,1471.981625,1.243637,8.140302,9.383939
38399,2501.650368,1336.365444,1.245844,8.183626,9.429470
38599,2497.013987,1606.828938,1.248118,8.226244,9.474362
38799,2491.364592,1401.031412,1.250490,8.270565,9.521054
38999,2485.170337,1283.484750,1.252965,8.313146,9.566111
39199,2479.971946,1466.285802,1.260965,8.356226,9.617191
39399,2474.678714,1437.205200,1.263138,8.398998,9.662136
39599,2469.549147,1459.024484,1.265415,8.441800,9.707215
39799,2464.520659,1468.880029,1.267769,8.484622,9.752391
39999,2459.118849,1384.158533,1.270233,8.527487,9.797720
40199,2454.450009,1520.682038,1.278452,8.570497,9.848948
40399,2448.676538,1288.208929,1.280646,8.613763,9.894409
40599,2444.268306,1553.805424,1.282914,8.656357,9.939271
40799,2439.303787,1431.506509,1.285275,8.699036,9.984311
40999,2434.512855,1457.162602,1.287741,8.741723,10.029463
41199,2429.359780,1372.979383,1.295736,8.784523,10.080259
41399,2424.013340,1322.646684,1.297888,8.827112,10.125000
41599,2419.084777,1398.872279,1.300161,8.869789,10.169950
41799,2416.766914,1934.651415,1.302523,8.912439,10.214962
41999,2410.257711,1049.834360,1.304991,8.955146,10.260137
42199,2404.384517,1171.013644,1.313183,8.998428,10.311611
42399,2399.111594,1286.524862,1.315369,9.041608,10.356977
42599,2395.470723,1623.606032,1.317642,9.084457,10.402100
42799,2391.070626,1453.850107,1.320004,9.127113,10.447116
42999,2386.537759,1416.504264,1.322466,9.169770,10.492236
43199,2383.467935,1723.455645,1.330624,9.212733,10.543356
43399,2379.506747,1523.890254,1.332783,9.255455,10.588238
43599,2375.225363,1446.165020,1.335038,9.298122,10.633159
43799,2370.929370,1434.402940,1.337401,9.340835,10.678237
43999,2366.938782,1492.999942,1.339857,9.383564,10.723420
44199,2364.087634,1736.835076,1.348055,9.426989,10.775045
44399,2361.219910,1727.452920,1.350237,9.470221,10.820457
44599,2358.723432,1804.505257,1.352501,9.512901,10.865403
44799,2354.296122,1367.005903,1.354874,9.555589,10.910462
44999,2349.088687,1182.623282,1.357350,9.598297,10.955647
45199,2344.711345,1359.809500,1.365623,9.641169,11.006792
45399,2340.819873,1461.347271,1.367800,9.684038,11.051838
45599,2337.834466,1660.147033,1.370070,9.727099,11.097168
45799,2334.042566,1469.489263,1.372440,9.770132,11.142572
45999,2330.687258,1562.321872,1.374925,9.813348,11.188273
46199,2326.655459,1399.341518,1.383295,9.857574,11.240869
46399,2324.041180,1720.142852,1.385453,9.900515,11.285968
46599,2320.482002,1494.752541,1.387718,9.943514,11.331231
46799,2317.962333,1730.879679,1.390067,9.986436,11.376503
46999,2314.744382,1561.743708,1.392559,10.029408,11.421967
47199,2310.500294,1313.139664,1.400826,10.072358,11.473184
47399,2306.612325,1389.051707,1.403012,10.115879,11.518891
47599,2302.275811,1274.522010,1.405292,10.159206,11.564497
47799,2299.526215,1645.122207,1.407666,10.202128,11.609794
47999,2296.485445,1569.741517,1.410154,10.245171,11.655325
48199,2293.272068,1522.061484,1.444540,10.288874,11.733414
48399,2290.619183,1651.273962,1.446712,10.332151,11.778863
48599,2286.712550,1341.307362,1.448968,10.374922,11.823890
48799,2284.786893,1816.852124,1.451348,10.417725,11.869073
48999,2281.404048,1455.989971,1.453850,10.460631,11.914481
49199,2277.284695,1268.043336,1.461566,10.503541,11.965107
49399,2273.374699,1311.515683,1.463699,10.546617,12.010316
49599,2270.253577,1499.336236,1.465939,10.589389,12.055328
49799,2266.812804,1413.501194,1.468284,10.632173,12.100457
49999,2262.244809,1124.814068,1.470709,10.675071,12.145780
50199,2258.418662,1301.881780,1.478593,10.718002,12.196595
50399,2256.163379,1690.087515,1.480793,10.761771,12.242564
50599,2253.654005,1621.291633,1.483045,10.804628,12.287673
50799,2249.297527,1147.108616,1.485393,10.847603,12.332997
50999,2246.078324,1428.400867,1.487856,10.890550,12.378406
51199,2243.403817,1561.404459,1.495816,10.933360,12.429176
51399,2240.816121,1578.365886,1.497971,10.976151,12.474123
51599,2236.849507,1217.429676,1.500242,11.018871,12.519112
51799,2232.944625,1225.485101,1.502602,11.061821,12.564423
51999,2229.983157,1462.963033,1.505038,11.104618,12.609656
52199,2227.148226,1490.066173,1.513054,11.147764,12.660818
52399,2223.532522,1279.833749,1.515255,11.191330,12.706585
52599,2220.521687,1431.683022,1.517509,11.234166,12.751675
52799,2217.166608,1334.780735,1.519862,11.277015,12.796877
52999,2214.802649,1590.717579,1.522322,11.319922,12.842243
53199,2210.495012,1068.971058,1.530461,11.362861,12.893322
53399,2207.899951,1517.613734,1.532608,11.405599,12.938207
53599,2207.835793,2190.705606,1.534862,11.448421,12.983283
53799,2204.768414,1382.710982,1.537229,11.491296,13.028525
53999,2203.005750,1728.849047,1.539694,11.534295,13.073989
54199,2200.582864,1546.403598,1.547624,11.577218,13.124843
54399,2197.814723,1447.648588,1.549815,11.620873,13.170688
54599,2194.892808,1400.131875,1.552076,11.663671,13.215747
54799,2191.916881,1379.488892,1.554429,11.706618,13.261046
54999,2189.240081,1455.796704,1.556896,11.749573,13.306469
55199,2186.432707,1414.405045,1.564992,11.792546,13.357537
55399,2183.741378,1440.934431,1.567147,11.835517,13.402663
55599,2180.827699,1373.738534,1.569401,11.878351,13.447752
55799,2178.752223,1601.770148,1.571782,11.921347,13.493128
55999,2175.516853,1272.848437,1.574249,11.964271,13.538520
56199,2173.596878,1636.003847,1.582450,12.007432,13.589882
56399,2170.747898,1370.184563,1.584618,12.051020,13.635637
56599,2167.937260,1375.337410,1.586870,12.094006,13.680875
56799,2165.562710,1493.564991,1.589227,12.137009,13.726236
56999,2163.527926,1585.649326,1.591681,12.179836,13.771517
57199,2161.610266,1615.077166,1.599822,12.222878,13.822700
57399,2159.291474,1496.117009,1.601968,12.265706,13.867673
57599,2156.288060,1294.308341,1.604235,12.308850,13.913085
57799,2153.259353,1280.991505,1.606570,12.351668,13.958238
57999,2151.666772,1691.411088,1.609040,12.394688,14.003728
58199,2149.163907,1423.332994,1.617335,12.438205,14.055541
58399,2146.541580,1383.444421,1.619499,12.481551,14.101050
58599,2143.416731,1230.960806,1.621768,12.524509,14.146276
58799,2141.322051,1527.580627,1.624118,12.567495,14.191613
58999,2139.435531,1584.798891,1.626608,12.610521,14.237129
59199,2137.727876,1633.969482,1.634809,12.653463,14.288272
59399,2135.233546,1396.911879,1.636976,12.696840,14.333816
59599,2133.371657,1580.390722,1.639247,12.740140,14.379387
59799,2131.043337,1437.203964,1.641608,12.783103,14.424711
59999,2129.075647,1540.736241,1.644080,12.826108,14.470188
60199,2126.599754,1383.831897,1.652342,12.869104,14.521446
60399,2123.177432,1093.058532,1.654492,12.911986,14.566477
60599,2120.588648,1338.776023,1.656751,12.954817,14.611568
60799,2118.888893,1603.862880,1.659114,12.997936,14.657051
60999,2117.589580,1722.598440,1.661558,13.040777,14.702335
61199,2115.922780,1607.548913,1.670035,13.083711,14.753747
61399,2113.307049,1312.893451,1.672193,13.126801,14.798994
61599,2110.493825,1246.833924,1.674471,13.170157,14.844627
61799,2108.573789,1517.202798,1.676829,13.213167,14.889996
61999,2106.667148,1517.514878,1.679302,13.256432,14.935734
62199,2104.238688,1351.416139,1.687742,13.299562,14.987304
62399,2101.583936,1275.956153,1.689926,13.343333,15.033259
62599,2100.174371,1660.389911,1.692178,13.386325,15.078502
62799,2098.390390,1540.004487,1.694543,13.429483,15.124027
62999,2097.200241,1723.493362,1.696999,13.472758,15.169758
63199,2095.500280,1560.012549,1.705344,13.515802,15.221146
63399,2092.647955,1191.313328,1.707498,13.558958,15.266455
63599,2090.797195,1504.106229,1.709748,13.602305,15.312053
63799,2088.674177,1413.554588,1.712115,13.645482,15.357596
63999,2086.393484,1358.852309,1.714573,13.688603,15.403176
64199,2084.261841,1402.136144,1.749313,13.732420,15.481733
64399,2082.173371,1411.774419,1.751486,13.775815,15.527302
64599,2079.876286,1340.215115,1.753735,13.818610,15.572345
64799,2078.108948,1507.258661,1.756097,13.861466,15.617563
64999,2075.896631,1359.105919,1.758576,13.904266,15.662843
65199,2073.763974,1380.650511,1.766335,13.947239,15.713574
65399,2072.111151,1533.290901,1.768472,13.990544,15.759017
65599,2071.216726,1778.739643,1.770697,14.033345,15.804042
65799,2069.559100,1525.857692,1.773057,14.076166,15.849223
65999,2067.246467,1306.390302,1.775520,14.118997,15.894517
66199,2065.169329,1379.713889,1.783528,14.162004,15.945533
66399,2063.486395,1506.435022,1.785689,14.205514,15.991202
66599,2061.796080,1500.611567,1.787928,14.248297,16.036224
66799,2059.836112,1407.166699,1.790294,14.291292,16.081586
66999,2057.983629,1439.254397,1.792779,14.334332,16.127110
67199,2056.947232,1709.754279,1.800948,14.377323,16.178271
67399,2055.229014,1477.907630,1.803078,14.420129,16.223207
67599,2054.266429,1729.875417,1.805336,14.462982,16.268318
67799,2052.845574,1572.596713,1.807678,14.505811,16.313489
67999,2050.785379,1352.379162,1.810127,14.548674,16.358801
68199,2049.578214,1639.141981,1.818413,14.592300,16.410713
68399,2047.744998,1422.618444,1.820535,14.634757,16.455293
68599,2047.066830,1815.133489,1.822773,14.677316,16.500090
68799,2044.919014,1308.217956,1.825115,14.719876,16.544992
68999,2043.522703,1563.191601,1.827554,14.762396,16.589951
69199,2042.923469,1836.187957,1.835715,14.805190,16.640905
69399,2040.844329,1321.461793,1.837841,14.847957,16.685798
69599,2039.693918,1640.501373,1.840084,14.890705,16.730789
69799,2038.108256,1486.297815,1.842447,14.933712,16.776159
69999,2036.761318,1566.679933,1.844901,14.976584,16.821485
70199,2036.098143,1803.986846,1.853026,15.019861,16.872886
70399,2034.410816,1442.159258,1.855199,15.063151,16.918351
70599,2032.749443,1447.945943,1.857461,15.106087,16.963548
70799,2030.219909,1137.294407,1.859818,15.148744,17.008562
70999,2028.034886,1254.536713,1.862279,15.191522,17.053801
71199,2025.557713,1146.161570,1.870415,15.234237,17.104652
71399,2024.039990,1483.730463,1.872545,15.276969,17.149514
71599,2021.984950,1288.335792,1.874784,15.319587,17.194370
71799,2020.944786,1648.565989,1.877148,15.362457,17.239604
71999,2018.858208,1269.776705,1.879599,15.405239,17.284838
72199,2017.478059,1520.624456,1.887823,15.448097,17.335920
72399,2015.383022,1259.074506,1.889980,15.491487,17.381467
72599,2013.940945,1491.909026,1.892224,15.534306,17.426529
72799,2012.508352,1492.477146,1.894555,15.577222,17.471778
72999,2011.475004,1635.336449,1.897005,15.620128,17.517134
73199,2009.301151,1215.844575,1.905098,15.663043,17.568141
73399,2007.567390,1373.011141,1.907238,15.705902,17.613140
73599,2005.943926,1410.132560,1.909496,15.748903,17.658400
73799,2004.449875,1454.638897,1.911838,15.791770,17.703609
73999,2003.359151,1600.882019,1.914291,15.834738,17.749029
74199,2002.169247,1561.904815,1.922645,15.877670,17.800315
74399,2000.323963,1315.723683,1.924766,15.920468,17.845234
74599,1998.205250,1210.044046,1.927018,15.963278,17.890296
74799,1996.787628,1468.014730,1.929365,16.006221,17.935586
74999,1996.057261,1722.899743,1.931820,16.049126,17.980946
75199,1994.453718,1393.125112,1.940243,16.092662,18.032905
75399,1992.838272,1385.430535,1.942404,16.136281,18.078685
75599,1992.210247,1755.445022,1.944654,16.179176,18.123830
75799,1990.798617,1457.202555,1.946987,16.222026,18.169013
75999,1988.969398,1295.695463,1.949438,16.265129,18.214567
76199,1987.511573,1433.538065,1.957729,16.308103,18.265832
76399,1986.333871,1537.629288,1.959851,16.350975,18.310826
76599,1984.496133,1282.480354,1.962106,16.393803,18.355908
76799,1984.059743,1816.922079,1.964482,16.436765,18.401246
76999,1982.833127,1511.812794,1.966961,16.479677,18.446638
77199,1981.217288,1359.119154,1.975424,16.523219,18.498644
77399,1980.618859,1749.625274,1.977581,16.566842,18.544423
77599,1978.490425,1154.786568,1.979841,16.609747,18.589588
77799,1976.977993,1390.154467,1.982218,16.652601,18.634819
77999,1976.048302,1614.398302,1.984713,16.695615,18.680328
78199,1974.085838,1208.725062,1.993047,16.738602,18.731650
78399,1972.843035,1486.907034,1.995176,16.781597,18.776773
78599,1971.323358,1375.609875,1.997425,16.824714,18.822139
78799,1970.444038,1624.871356,1.999775,16.867697,18.867471
78999,1969.748288,1695.622828,2.002236,16.910874,18.913110
79199,1968.357381,1418.948880,2.010726,16.954357,18.965083
79399,1967.558102,1651.043523,2.012889,16.998019,19.010908
79599,1966.655570,1608.350701,2.015141,17.041097,19.056238
79799,1965.718920,1592.932252,2.017479,17.084209,19.101687
79999,1964.178352,1349.491506,2.019930,17.127338,19.147268
80199,1963.036108,1506.138445,2.054706,17.170566,19.225272
80399,1961.990493,1542.699146,2.056875,17.214187,19.271061
80599,1960.285339,1274.813258,2.059104,17.256979,19.316083
80799,1959.399057,1602.227306,2.061445,17.299822,19.361267
80999,1958.200240,1473.878110,2.063909,17.342753,19.406662
81199,1957.475503,1663.957144,2.071765,17.385878,19.457643
81399,1955.796148,1273.978057,2.073866,17.428737,19.502602
81599,1954.606645,1470.478979,2.076096,17.471609,19.547705
81799,1952.637689,1149.303700,2.078441,17.514418,19.592859
81999,1951.081597,1314.639858,2.080905,17.557295,19.638201
82199,1949.365338,1245.699261,2.089015,17.600360,19.689374
82399,1947.339154,1114.577307,2.091135,17.643200,19.734336
82599,1946.614378,1648.006834,2.093363,17.686098,19.779462
82799,1945.670046,1555.660858,2.095709,17.728977,19.824686
82999,1944.886342,1620.432908,2.098160,17.771876,19.870037
83199,1943.949745,1555.261824,2.106192,17.814726,19.920917
83399,1942.245351,1233.217765,2.108294,17.857575,19.965868
83599,1940.787621,1332.914219,2.110526,17.900426,20.010951
83799,1940.280668,1728.374311,2.112902,17.943322,20.056224
83999,1938.863175,1344.933463,2.115365,17.986177,20.101542
84199,1937.327474,1292.332914,2.123443,18.029356,20.152799
84399,1935.899719,1334.814996,2.125554,18.072087,20.197640
84599,1934.774611,1459.978950,2.127784,18.114840,20.242624
84799,1933.205810,1269.602856,2.130138,18.157796,20.287934
