# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_gradual2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
15799,4005.422521,2022.974734,0.802195,3.346030,4.148226
15999,3986.148855,2463.529271,0.804776,3.389290,4.194066
16199,3953.119606,1310.779667,0.810325,3.432525,4.242850
16399,3922.682122,1457.245944,0.812597,3.476028,4.288625
16599,3893.377456,1490.394791,0.814913,3.518551,4.333463
16799,3865.829058,1579.312049,0.817348,3.561552,4.378900
16999,3840.583930,1719.993143,0.819921,3.604901,4.424822
17199,3815.166016,1654.643308,0.825457,3.648209,4.473666
17399,3788.638209,1507.246834,0.827741,3.691857,4.519598
17599,3762.206614,1462.657863,0.830073,3.734513,4.564586
17799,3735.991380,1429.050767,0.832528,3.777828,4.610356
17999,3712.405653,1613.276002,0.835109,3.820967,4.656076
18199,3684.001739,1127.649478,0.840628,3.864210,4.704838
18399,3659.552188,1434.643016,0.842889,3.907762,4.750651
18599,3633.494595,1236.196070,0.845206,3.950381,4.795587
18799,3609.930191,1418.440604,0.847663,3.993585,4.841249
18999,3592.153674,1921.161089,0.850265,4.037078,4.887342
19199,3571.035381,1564.797494,0.855768,4.080316,4.936083
19399,3549.952010,1525.948439,0.858026,4.123891,4.981917
19599,3525.597013,1163.162313,0.860339,4.166647,5.026986
19799,3507.264475,1710.675699,0.862777,4.209863,5.072640
19999,3484.369813,1217.798342,0.865352,4.253152,5.118504
20199,3462.530584,1278.607664,0.870909,4.296570,5.167479
20399,3441.798234,1347.830896,0.873170,4.340223,5.213393
20599,3421.628015,1364.265683,0.875502,4.382941,5.258444
20799,3402.129927,1393.826773,0.877941,4.426174,5.304116
20999,3382.250119,1314.750179,0.880535,4.469756,5.350291
21199,3362.962518,1337.764383,0.886184,4.513072,5.399255
21399,3343.873879,1320.478141,0.888465,4.556689,5.445153
21599,3324.395518,1240.210897,0.890806,4.599245,5.490051
21799,3307.508757,1483.738527,0.893238,4.642373,5.535611
21999,3288.594252,1226.913209,0.895820,4.685689,5.581508
22199,3271.513123,1392.589010,0.901451,4.729065,5.630516
22399,3254.372367,1351.748373,0.903699,4.772698,5.676397
22599,3237.459939,1343.268086,0.906014,4.815335,5.721349
22799,3220.269839,1277.788485,0.908451,4.858569,5.767020
22999,3205.362854,1505.966552,0.911022,4.901902,5.812924
23199,3190.497475,1480.978852,0.916543,4.945376,5.861918
23399,3175.886462,1481.009045,0.918796,4.988898,5.907694
23599,3162.554031,1602.659594,0.921105,5.031591,5.952696
23799,3148.837558,1530.293658,0.923563,5.074846,5.998409
23999,3133.515663,1310.210198,0.926164,5.118160,6.044324
24199,3119.023231,1379.931446,0.931771,5.161347,6.093117
24399,3103.402517,1213.296106,0.934017,5.204921,6.138939
24599,3089.027671,1335.296400,0.936357,5.247745,6.184103
24799,3074.492449,1286.660132,0.938829,5.291077,6.229907
24999,3061.735105,1479.824441,0.941426,5.334306,6.275732
25199,3045.173048,974.916011,0.946972,5.377565,6.324537
25399,3031.765149,1342.369800,0.949228,5.421267,6.370495
25599,3021.182918,1677.239609,0.951565,5.463924,6.415488
25799,3010.316698,1619.440609,0.954027,5.507142,6.461169
25999,2997.165318,1300.637198,0.956629,5.550413,6.507042
26199,2983.889420,1258.022696,0.964296,5.593876,6.558171
26399,2971.163242,1304.033888,0.966532,5.637514,6.604046
26599,2956.464967,1016.292686,0.968846,5.680248,6.649094
26799,2943.993950,1285.348741,0.971304,5.723413,6.694717
26999,2932.251336,1358.741001,0.973915,5.767010,6.740925
27199,2920.451331,1327.450690,0.981582,5.810371,6.791953
27399,2908.275112,1252.309291,0.983815,5.853951,6.837766
27599,2896.370638,1265.457723,0.986151,5.896872,6.883023
27799,2887.520481,1666.198831,0.988627,5.940385,6.929012
27999,2875.951643,1267.883231,0.991217,5.983833,6.975050
28199,2866.102385,1487.206153,0.999131,6.027616,7.026748
28399,2856.102241,1446.081977,1.001365,6.071141,7.072505
28599,2846.942907,1546.317516,1.003693,6.113907,7.117601
28799,2836.885712,1398.706832,1.006180,6.157691,7.163872
28999,2826.613760,1347.452686,1.008775,6.201301,7.210077
29199,2819.517805,1790.604346,1.016607,6.244847,7.261454
29399,2809.497627,1346.551549,1.018884,6.288922,7.307806
29599,2798.964706,1250.625399,1.021211,6.331847,7.353058
29799,2788.325205,1213.678988,1.023652,6.375274,7.398926
29999,2778.818614,1362.336648,1.026255,6.419207,7.445462
30199,2770.777985,1564.683560,1.034222,6.462742,7.496964
30399,2762.145381,1458.622143,1.036456,6.506502,7.542958
30599,2754.796717,1637.799888,1.038770,6.549460,7.588230
30799,2744.983125,1243.503550,1.041204,6.592647,7.633851
30999,2737.055424,1516.189425,1.043814,6.636583,7.680397
31199,2727.566515,1256.785543,1.051723,6.680150,7.731873
31399,2719.881167,1520.966941,1.053973,6.724011,7.777985
31599,2711.914653,1461.172025,1.056300,6.767041,7.823341
31799,2703.792692,1420.522856,1.058792,6.810526,7.869318
31999,2695.927242,1445.320616,1.061434,6.854250,7.915685
32199,2688.462155,1494.048284,1.069565,6.897785,7.967350
32399,2680.119972,1337.028476,1.071817,6.941569,8.013386
32599,2671.929321,1345.043830,1.074127,6.984518,8.058645
32799,2662.689449,1156.590409,1.076596,7.028065,8.104661
32999,2654.986907,1391.769900,1.079187,7.071600,8.150787
33199,2646.880279,1309.286737,1.087336,7.115436,8.202772
33399,2639.467904,1409.013606,1.089586,7.159333,8.248919
33599,2631.561547,1311.199910,1.091905,7.202424,8.294329
33799,2625.592460,1622.785870,1.094355,7.246102,8.340458
33999,2617.830264,1306.019059,1.096926,7.289797,8.386723
34199,2610.822123,1419.438175,1.104976,7.333649,8.438624
34399,2603.237509,1306.268567,1.107227,7.377620,8.484847
34599,2597.367721,1587.764221,1.109550,7.420742,8.530292
34799,2590.640139,1426.768402,1.112020,7.464574,8.576594
34999,2582.636206,1189.951893,1.114574,7.508351,8.622925
35199,2575.328787,1296.530427,1.122590,7.552338,8.674928
35399,2568.239664,1320.554029,1.124844,7.596174,8.721018
35599,2561.504994,1369.468396,1.127198,7.639225,8.766423
35799,2554.334913,1278.060567,1.129654,7.682925,8.812578
35999,2549.515829,1686.899696,1.132268,7.726783,8.859051
36199,2543.470210,1455.258902,1.140398,7.770589,8.910986
36399,2536.621413,1296.989128,1.142690,7.814550,8.957241
36599,2531.090346,1524.436082,1.145031,7.857696,9.002728
36799,2526.053303,1604.274533,1.147499,7.901338,9.048836
36999,2519.874105,1382.901550,1.150078,7.944999,9.095076
37199,2514.925324,1599.400918,1.158416,7.988654,9.147070
37399,2507.512571,1128.740520,1.160679,8.032579,9.193258
37599,2501.360126,1350.852794,1.163023,8.075698,9.238721
37799,2495.978688,1484.268509,1.165482,8.119335,9.284816
37999,2489.896515,1340.365648,1.168071,8.163162,9.331232
38199,2485.158879,1585.008181,1.176242,8.207207,9.383449
38399,2479.121848,1326.048844,1.178511,8.251370,9.429881
38599,2473.165291,1329.506336,1.180855,8.296317,9.477172
38799,2467.985329,1468.252678,1.183282,8.339935,9.523217
38999,2461.973295,1295.638684,1.185875,8.383916,9.569790
39199,2457.835525,1650.970515,1.194279,8.427593,9.621872
39399,2452.648599,1436.011089,1.196560,8.471803,9.668363
39599,2446.192965,1174.433033,1.198903,8.515101,9.714005
39799,2441.017244,1416.224468,1.201343,8.558756,9.760098
39999,2436.879423,1613.452920,1.203909,8.602628,9.806537
40199,2431.657309,1387.234513,1.212170,8.646522,9.858692
40399,2427.967847,1686.386133,1.214426,8.690525,9.904950
40599,2421.586850,1132.625356,1.216765,8.733766,9.950531
40799,2416.433977,1370.400841,1.219208,8.777510,9.996719
40999,2410.656122,1231.973580,1.221801,8.821683,10.043484
41199,2404.726245,1189.101471,1.227324,8.865108,10.092432
41399,2400.301854,1488.877449,1.229580,8.908760,10.138341
41599,2396.606820,1631.734684,1.231906,8.951978,10.183884
41799,2393.224357,1689.672054,1.234363,8.995532,10.229895
41999,2389.803243,1674.790431,1.236932,9.038964,10.275895
42199,2385.643250,1512.044820,1.242484,9.082620,10.325104
42399,2383.873753,2010.509903,1.244747,9.126332,10.371079
42599,2380.524764,1670.539090,1.247075,9.169191,10.416266
42799,2377.302580,1690.977390,1.249544,9.212604,10.462148
42999,2374.284786,1728.476703,1.252126,9.255907,10.508033
43199,2370.208866,1493.886029,1.257727,9.299433,10.557160
43399,2367.237752,1725.477319,1.259977,9.343109,10.603086
43599,2363.307620,1510.468998,1.262292,9.385940,10.648232
43799,2358.782698,1372.349623,1.264732,9.429148,10.693880
43999,2353.743553,1250.170761,1.267339,9.472733,10.740072
44199,2351.110780,1771.900765,1.272841,9.516041,10.788881
44399,2346.895193,1415.250434,1.275107,9.559770,10.834878
44599,2344.478434,1807.957886,1.277451,9.602666,10.880116
44799,2341.662989,1713.818699,1.279934,9.646065,10.925998
44999,2337.435691,1390.521000,1.282558,9.689720,10.972277
45199,2334.346518,1639.282528,1.288049,9.732937,11.020986
45399,2330.766596,1521.704435,1.290318,9.776772,11.067090
45599,2328.465191,1806.046049,1.292655,9.819734,11.112389
45799,2325.154604,1570.340886,1.295115,9.862891,11.158006
45999,2321.449735,1473.034619,1.297732,9.906561,11.204293
46199,2318.004136,1525.516547,1.303269,9.949785,11.253054
46399,2314.104625,1413.317430,1.305545,9.993599,11.299144
46599,2309.846781,1322.027069,1.307875,10.036511,11.344387
46799,2306.074212,1427.065554,1.310365,10.079952,11.390317
46999,2302.233868,1403.593540,1.312991,10.123734,11.436725
47199,2297.462347,1176.154841,1.318495,10.167177,11.485672
47399,2293.686234,1402.523530,1.320752,10.211104,11.531856
47599,2288.986462,1175.140589,1.323063,10.254026,11.577089
47799,2286.022564,1580.614821,1.325534,10.297343,11.622876
47999,2281.892382,1294.778858,1.328139,10.341163,11.669302
48199,2278.428888,1447.190224,1.333820,10.384422,11.718242
48399,2274.569304,1344.409601,1.336070,10.428192,11.764262
48599,2271.634541,1561.421817,1.338383,10.471090,11.809473
48799,2267.713241,1314.837403,1.340874,10.514655,11.855528
48999,2263.673695,1278.024423,1.343472,10.558249,11.901721
49199,2261.233468,1663.378024,1.348985,10.602202,11.951187
49399,2257.920560,1442.945046,1.351261,10.646102,11.997363
49599,2255.502434,1658.225453,1.353585,10.689260,12.042845
49799,2252.482912,1503.641256,1.356060,10.732698,12.088757
49999,2249.061501,1397.130397,1.358663,10.776378,12.135041
50199,2245.996033,1479.629026,1.364301,10.819701,12.184001
50399,2242.992584,1489.126795,1.366567,10.863614,12.230181
50599,2239.914208,1464.163339,1.368888,10.906584,12.275472
50799,2236.231030,1304.386968,1.371378,10.950089,12.321467
50999,2234.292001,1741.778875,1.374001,10.993966,12.367968
51199,2230.814158,1343.964053,1.381651,11.037379,12.419029
51399,2226.859835,1214.553047,1.383919,11.081288,12.465206
51599,2223.624853,1392.234556,1.386256,11.124273,12.510529
51799,2219.866959,1250.330273,1.388765,11.167805,12.556569
51999,2216.121452,1246.035258,1.391375,11.211411,12.602787
52199,2212.216465,1196.919925,1.399310,11.254951,12.654261
52399,2208.542549,1249.650466,1.401572,11.298676,12.700248
52599,2205.338918,1365.987599,1.403913,11.341641,12.745554
52799,2201.504005,1192.921886,1.406428,11.385385,12.791813
52999,2197.598977,1166.671423,1.409033,11.428811,12.837845
53199,2194.151382,1280.538696,1.417152,11.472588,12.889740
53399,2190.930594,1334.201165,1.419427,11.516459,12.935886
53599,2187.985870,1401.744325,1.421776,11.559558,12.981335
53799,2185.073506,1404.560031,1.424261,11.603227,13.027488
53999,2182.457657,1478.794435,1.426861,11.646723,13.073584
54199,2178.944323,1230.343962,1.435019,11.690483,13.125501
54399,2176.146848,1418.031050,1.437263,11.733958,13.171221
54599,2172.070033,1063.176396,1.439586,11.776740,13.216326
54799,2169.058728,1346.972560,1.442078,11.820168,13.262245
54999,2166.285548,1406.434219,1.444655,11.863521,13.308176
55199,2163.124356,1293.796504,1.452502,11.906996,13.359498
55399,2160.234511,1362.637321,1.454760,11.950839,13.405600
55599,2158.033930,1548.473011,1.457097,11.993752,13.450849
55799,2155.194832,1365.925661,1.459593,12.037415,13.497008
55999,2152.050908,1274.896138,1.462187,12.080908,13.543095
56199,2149.647958,1476.821893,1.470139,12.124916,13.595055
56399,2146.910540,1377.695968,1.472396,12.168710,13.641106
56599,2144.170727,1371.543642,1.474716,12.211687,13.686403
56799,2140.922302,1221.617884,1.477185,12.255258,13.732443
56999,2138.224989,1372.188094,1.479765,12.298676,13.778441
57199,2136.166286,1549.435839,1.487713,12.342346,13.830059
57399,2133.526909,1378.665314,1.489967,12.385975,13.875942
57599,2131.819082,1641.672610,1.492299,12.429098,13.921397
57799,2129.124488,1353.081516,1.494784,12.472822,13.967606
57999,2126.037263,1233.829073,1.497354,12.516076,14.013430
58199,2123.064285,1260.900663,1.505478,12.560074,14.065552
58399,2120.137226,1268.363075,1.507718,12.603857,14.111575
58599,2117.849124,1449.723357,1.510038,12.646934,14.156972
58799,2115.404000,1398.982725,1.512461,12.690276,14.202737
58999,2112.397182,1228.392608,1.515020,12.734065,14.249085
59199,2110.002868,1403.680218,1.523171,12.777610,14.300782
59399,2107.355385,1323.700505,1.525417,12.821404,14.346820
59599,2104.164456,1156.458521,1.527725,12.864301,14.392025
59799,2102.682005,1660.911712,1.530153,12.907798,14.437951
59999,2100.290600,1385.260591,1.532730,12.951349,14.484079
60199,2098.026553,1418.812175,1.540913,12.995107,14.536021
60399,2094.815295,1128.226673,1.543195,13.039138,14.582333
60599,2092.600859,1423.841194,1.545518,13.082197,14.627715
60799,2090.198039,1362.143641,1.548007,13.126103,14.674110
60999,2088.416015,1546.680664,1.550608,13.169543,14.720151
61199,2087.108836,1688.419431,1.558802,13.213609,14.772412
61399,2085.615869,1628.767745,1.561072,13.257696,14.818768
61599,2082.868625,1239.464882,1.563422,13.300896,14.864318
61799,2081.079054,1529.891279,1.565912,13.344806,14.910718
61999,2078.472056,1272.909670,1.568525,13.388535,14.957060
62199,2076.018129,1315.300689,1.576658,13.432361,15.009019
62399,2073.843644,1397.578661,1.578936,13.476349,15.055284
62599,2071.469513,1330.740847,1.581299,13.519513,15.100812
62799,2069.911154,1582.144523,1.583800,13.563289,15.147089
62999,2067.888501,1432.775477,1.586423,13.607097,15.193520
63199,2066.035883,1482.461441,1.594716,13.651147,15.245864
63399,2063.139030,1147.733300,1.596977,13.695235,15.292212
63599,2060.989955,1379.733323,1.599290,13.738317,15.337608
63799,2059.772440,1672.602565,1.601751,13.782052,15.383803
63999,2057.543962,1346.659409,1.604330,13.825883,15.430213
64199,2055.812232,1501.658709,1.612624,13.869628,15.482253
64399,2054.155617,1522.382079,1.614882,13.913740,15.528622
64599,2052.290114,1451.598308,1.617207,13.956969,15.574176
64799,2050.422045,1447.035637,1.619669,14.000986,15.620656
64999,2048.109399,1298.812231,1.622228,14.044594,15.666822
65199,2045.797048,1294.282817,1.630498,14.088509,15.719007
65399,2044.017609,1463.920731,1.632772,14.132569,15.765341
65599,2042.217120,1453.456986,1.635109,14.175728,15.810837
65799,2039.640518,1194.515212,1.637560,14.219518,15.857078
65999,2037.641127,1379.841480,1.640134,14.263103,15.903237
66199,2036.082638,1521.781419,1.645684,14.306442,15.952126
66399,2035.727977,1918.335078,1.647922,14.349930,15.997852
66599,2033.578733,1320.029808,1.650240,14.392634,16.042874
66799,2031.586674,1368.230984,1.652712,14.436083,16.088796
66999,2030.681538,1728.365851,1.655296,14.479323,16.134620
67199,2029.562115,1654.555729,1.660840,14.522707,16.183547
67399,2028.574163,1696.622276,1.663102,14.566478,16.229579
67599,2027.747658,1749.215280,1.665456,14.609460,16.274916
67799,2025.488399,1261.858879,1.667927,14.652833,16.320760
67999,2023.997727,1518.659995,1.670529,14.696376,16.366906
68199,2022.802688,1616.489535,1.676022,14.739538,16.415560
68399,2020.730713,1314.186933,1.678285,14.783343,16.461628
68599,2019.550413,1615.887855,1.680614,14.826289,16.506903
68799,2017.421935,1287.353971,1.683098,14.869741,16.552839
68999,2016.342930,1645.165477,1.685691,14.913230,16.598921
69199,2015.123453,1594.403896,1.691240,14.956699,16.647939
69399,2013.135566,1325.326413,1.693497,15.000403,16.693900
69599,2011.543261,1459.013413,1.695826,15.043391,16.739217
69799,2009.909327,1441.300359,1.698310,15.086740,16.785050
69999,2008.773578,1612.397186,1.700920,15.130429,16.831349
70199,2007.382230,1520.410299,1.706477,15.173759,16.880236
70399,2005.755649,1434.826025,1.708730,15.217789,16.926519
70599,2004.267201,1480.333473,1.711058,15.260817,16.971875
70799,2002.918337,1526.769218,1.713511,15.303973,17.017484
70999,2001.534993,1511.831299,1.716112,15.347804,17.063916
71199,2000.429016,1607.807136,1.721627,15.391105,17.112732
71399,1998.666334,1371.151402,1.723910,15.434943,17.158853
71599,1996.484153,1217.445714,1.726235,15.477767,17.204002
71799,1995.662424,1701.483369,1.728717,15.521188,17.249905
71999,1994.099164,1432.888793,1.731320,15.564772,17.296092
72199,1993.749267,1867.786517,1.736863,15.607930,17.344793
72399,1991.828086,1298.281670,1.739112,15.651542,17.390653
72599,1990.343687,1452.991274,1.741425,15.694292,17.435717
72799,1988.681882,1385.446723,1.743890,15.737551,17.481441
72999,1987.358077,1505.492925,1.746484,15.780789,17.527273
73199,1985.933046,1465.796638,1.752055,15.824232,17.576288
73399,1984.000089,1276.537884,1.754336,15.868074,17.622410
73599,1982.460552,1417.450700,1.756679,15.911096,17.667775
73799,1980.632802,1308.020459,1.759197,15.955056,17.714253
73999,1979.944864,1726.095857,1.761798,15.998427,17.760225
74199,1978.114622,1300.925274,1.767275,16.041969,17.809244
74399,1976.603046,1415.808069,1.769525,16.085766,17.855291
74599,1974.873284,1331.402041,1.771843,16.128618,17.900461
74799,1973.130278,1322.989138,1.774308,16.172165,17.946473
74999,1972.145454,1603.821139,1.776894,16.215877,17.992770
75199,1970.804077,1467.787584,1.782550,16.259519,18.042069
75399,1969.030676,1302.232115,1.784809,16.303499,18.088308
75599,1967.270387,1303.641188,1.787133,16.346616,18.133749
75799,1965.802138,1410.804065,1.789603,16.390161,18.179764
75999,1965.018883,1668.165269,1.792218,16.433960,18.226179
76199,1963.802996,1501.765898,1.799831,16.477629,18.277460
76399,1962.503423,1467.365990,1.802087,16.521350,18.323437
76599,1960.355284,1139.766323,1.804415,16.564274,18.368689
76799,1958.410963,1213.736229,1.806944,16.608468,18.415412
76999,1956.948493,1395.359731,1.809532,16.651849,18.461381
77199,1955.216083,1288.238349,1.817377,16.695581,18.512958
77399,1953.634242,1343.043497,1.819649,16.739512,18.559161
77599,1951.295102,1046.048127,1.821977,16.782513,18.604490
77799,1949.338706,1190.256942,1.824463,16.825908,18.650371
77999,1948.359830,1567.577177,1.827089,16.869698,18.696787
78199,1946.971709,1405.604439,1.834999,16.913226,18.748225
78399,1945.989286,1561.861771,1.837267,16.957135,18.794402
78599,1945.347663,1693.831553,1.839596,17.000099,18.839695
78799,1944.084970,1447.846509,1.842067,17.043562,18.885628
78999,1943.144432,1572.572582,1.844673,17.087323,18.931996
79199,1941.389788,1248.305242,1.852478,17.130841,18.983320
79399,1941.084401,1820.151194,1.854751,17.174629,19.029380
79599,1939.424814,1280.568951,1.857064,17.217510,19.074574
79799,1938.132611,1423.835679,1.859548,17.261133,19.120681
79999,1936.636108,1339.531313,1.862135,17.304564,19.166699
80199,1935.646312,1539.728087,1.869990,17.348236,19.218226
80399,1933.616298,1119.580716,1.872248,17.392295,19.264543
80599,1932.487033,1478.522644,1.874572,17.435442,19.310014
80799,1931.159837,1396.299857,1.877044,17.479153,19.356197
80999,1929.134670,1110.967150,1.879607,17.522624,19.402231
81199,1927.771331,1375.619010,1.887645,17.566501,19.454146
81399,1926.554606,1432.564289,1.889901,17.610486,19.500387
81599,1925.898325,1658.791645,1.892227,17.653438,19.545664
81799,1923.937141,1123.774064,1.894700,17.696906,19.591606
81999,1923.047479,1559.175735,1.897310,17.740561,19.637871
82199,1922.220797,1583.281498,1.905220,17.784337,19.689557
82399,1921.247396,1521.179624,1.907490,17.828191,19.735681
82599,1919.793826,1320.922765,1.909832,17.871145,19.780977
82799,1918.184429,1253.503477,1.912324,17.914874,19.827198
82999,1916.942414,1402.748128,1.914921,17.958356,19.873277
83199,1915.879819,1474.902817,1.922944,18.002292,19.925236
83399,1914.884760,1500.940568,1.925227,18.046288,19.971515
83599,1913.958920,1527.883308,1.927572,18.089337,20.016909
83799,1913.064114,1539.035294,1.930024,18.133109,20.063133
83999,1911.293664,1169.475037,1.932587,18.176849,20.109436
84199,1909.385586,1107.993150,1.940751,18.220506,20.161257
84399,1907.164438,972.061168,1.943015,18.264660,20.207675
84599,1905.791496,1326.409753,1.945359,18.307890,20.253250
84799,1904.423405,1325.720924,1.947848,18.351654,20.299502
