# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_gradual1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
4999,6699.296321,4316.888665,0.620311,1.055455,1.675765
5199,6596.164115,4017.858971,0.627933,1.097864,1.725797
5399,6493.821962,3832.925987,0.630087,1.140087,1.770174
5599,6434.594895,4835.464090,0.632403,1.182300,1.814703
5799,6367.013934,4474.747012,0.634813,1.224524,1.859337
5999,6277.404336,3678.725998,0.637350,1.266785,1.904135
6199,6184.536973,3398.516088,0.644818,1.309254,1.954071
6399,6095.810579,3345.292361,0.646959,1.351380,1.998339
6599,6006.069402,3134.351740,0.649252,1.393795,2.043046
6799,5923.010026,3182.050609,0.651656,1.436031,2.087688
6999,5852.569240,3457.582520,0.654163,1.478274,2.132437
7199,5772.002240,2952.157260,0.661869,1.520507,2.182376
7399,5706.735060,3357.116578,0.664027,1.562573,2.226600
7599,5644.443671,3339.662269,0.666314,1.604739,2.271053
7799,5580.819239,3163.090829,0.668719,1.646953,2.315672
7999,5534.119695,3712.837491,0.671275,1.689157,2.360433
8199,5468.420431,2840.449856,0.678927,1.731467,2.410394
8399,5408.545365,2953.667639,0.681084,1.773551,2.454635
8599,5339.326231,2432.122622,0.683378,1.815909,2.499286
8799,5287.341566,3052.000967,0.685780,1.858189,2.543968
8999,5236.879845,3016.564118,0.688311,1.900502,2.588812
9199,5172.470721,2274.060141,0.696040,1.942888,2.638928
9399,5123.518969,2871.738382,0.698200,1.985088,2.683288
9599,5069.222208,2517.274428,0.700456,2.027305,2.727761
9799,5038.603634,3568.912096,0.702868,2.069661,2.772529
9999,4989.280271,2572.435500,0.705391,2.111973,2.817364
10199,4943.686545,2664.000230,0.712905,2.154297,2.867202
10399,4903.024433,2829.256731,0.715065,2.196665,2.911730
10599,4857.585201,2494.745119,0.717376,2.239688,2.957064
10799,4807.818526,2170.184771,0.719786,2.282727,3.002513
10999,4769.882080,2721.313954,0.722332,2.325911,3.048243
11199,4732.447497,2673.545468,0.730152,2.369020,3.099173
11399,4685.773836,2072.048822,0.732358,2.412056,3.144414
11599,4655.550127,2932.798686,0.734645,2.455102,3.189747
11799,4616.475790,2350.164271,0.737085,2.498188,3.235273
11999,4581.258328,2503.428049,0.739657,2.541351,3.281008
12199,4541.829090,2176.074831,0.747675,2.585013,3.332688
12399,4509.447535,2534.172638,0.749935,2.630313,3.380247
12599,4476.224628,2416.404420,0.752248,2.673374,3.425622
12799,4445.118580,2485.437578,0.754691,2.716462,3.471153
12999,4413.181482,2369.207169,0.757276,2.759620,3.516896
13199,4380.225866,2238.110836,0.765364,2.803686,3.569050
13399,4348.129513,2229.770245,0.767606,2.847341,3.614947
13599,4321.141849,2512.968361,0.769936,2.890454,3.660390
13799,4289.601183,2144.835867,0.772402,2.933759,3.706161
13999,4257.832234,2065.774747,0.774987,2.976951,3.751938
14199,4227.172309,2080.977574,0.783067,3.021221,3.804289
14399,4194.950234,1907.182888,0.785314,3.065149,3.850463
14599,4168.709749,2279.394836,0.787629,3.108461,3.896090
14799,4137.828354,1883.486566,0.790087,3.151773,3.941860
14999,4110.050142,2054.462431,0.792687,3.195159,3.987846
15199,4084.513199,2169.242501,0.800925,3.239490,4.040415
15399,4056.508590,1928.158236,0.803153,3.283232,4.086385
15599,4030.838518,2054.243031,0.805453,3.326330,4.131783
15799,4005.422521,2022.974734,0.807863,3.369543,4.177405
15999,3986.148855,2463.529271,0.810436,3.413115,4.223552
16199,3953.119606,1310.779667,0.816067,3.457314,4.273381
16399,3922.682122,1457.245944,0.818282,3.500421,4.318703
16599,3893.377456,1490.394791,0.820587,3.543482,4.364069
16799,3865.829058,1579.312049,0.823021,3.586591,4.409613
16999,3840.583930,1719.993143,0.825616,3.629780,4.455396
17199,3815.166016,1654.643308,0.831144,3.674039,4.505183
17399,3788.638209,1507.246834,0.833350,3.717345,4.550696
17599,3762.206614,1462.657863,0.835654,3.760458,4.596113
17799,3735.991380,1429.050767,0.838088,3.803588,4.641676
17999,3712.405653,1613.276002,0.840653,3.846758,4.687411
18199,3684.001739,1127.649478,0.846213,3.890787,4.737000
18399,3659.552188,1434.643016,0.848430,3.934317,4.782747
18599,3633.494595,1236.196070,0.850765,3.977469,4.828234
18799,3609.930191,1418.440604,0.853219,4.020667,4.873886
18999,3592.153674,1921.161089,0.855828,4.064362,4.920190
19199,3571.035381,1564.797494,0.861385,4.108240,4.969625
19399,3549.952010,1525.948439,0.863580,4.151263,5.014843
19599,3525.597013,1163.162313,0.865905,4.194437,5.060341
19799,3507.264475,1710.675699,0.868364,4.237647,5.106011
19999,3484.369813,1217.798342,0.870983,4.281438,5.152421
20199,3462.530584,1278.607664,0.876627,4.325605,5.202232
20399,3441.798234,1347.830896,0.878823,4.368766,5.247589
20599,3421.628015,1364.265683,0.881136,4.411919,5.293056
20799,3402.129927,1393.826773,0.883557,4.455266,5.338823
20999,3382.250119,1314.750179,0.886117,4.498508,5.384625
21199,3362.962518,1337.764383,0.891877,4.545597,5.437474
21399,3343.873879,1320.478141,0.894078,4.588741,5.482819
21599,3324.395518,1240.210897,0.896390,4.631923,5.528314
21799,3307.508757,1483.738527,0.898801,4.675101,5.573902
21999,3288.594252,1226.913209,0.901348,4.718400,5.619748
22199,3271.513123,1392.589010,0.907109,4.762726,5.669835
22399,3254.372367,1351.748373,0.909323,4.806292,5.715616
22599,3237.459939,1343.268086,0.911659,4.849510,5.761168
22799,3220.269839,1277.788485,0.914068,4.892779,5.806847
22999,3205.362854,1505.966552,0.916628,4.936076,5.852705
23199,3190.497475,1480.978852,0.922175,4.980149,5.902324
23399,3175.886462,1481.009045,0.924424,5.023828,5.948252
23599,3162.554031,1602.659594,0.926749,5.066985,5.993733
23799,3148.837558,1530.293658,0.929161,5.110213,6.039375
23999,3133.515663,1310.210198,0.931703,5.153484,6.085187
24199,3119.023231,1379.931446,0.937317,5.197802,6.135120
24399,3103.402517,1213.296106,0.939555,5.241735,6.181289
24599,3089.027671,1335.296400,0.941860,5.285114,6.226975
24799,3074.492449,1286.660132,0.944266,5.328450,6.272716
24999,3061.735105,1479.824441,0.946866,5.371949,6.318815
25199,3045.173048,974.916011,0.952426,5.416255,6.368681
25399,3031.765149,1342.369800,0.954672,5.460076,6.414749
25599,3021.182918,1677.239609,0.957001,5.503450,6.460450
25799,3010.316698,1619.440609,0.959430,5.546817,6.506247
25999,2997.165318,1300.637198,0.961984,5.590259,6.552244
26199,2983.889420,1258.022696,0.969881,5.634673,6.604554
26399,2971.163242,1304.033888,0.972109,5.678629,6.650738
26599,2956.464967,1016.292686,0.974419,5.722038,6.696458
26799,2943.993950,1285.348741,0.976831,5.765383,6.742214
26999,2932.251336,1358.741001,0.979376,5.808813,6.788188
27199,2920.451331,1327.450690,0.987081,5.853077,6.840158
27399,2908.275112,1252.309291,0.989325,5.897211,6.886536
27599,2896.370638,1265.457723,0.991661,5.940682,6.932343
27799,2887.520481,1666.198831,0.994080,5.984156,6.978236
27999,2875.951643,1267.883231,0.996639,6.027859,7.024498
28199,2866.102385,1487.206153,1.004601,6.072157,7.076758
28399,2856.102241,1446.081977,1.006828,6.116166,7.122994
28599,2846.942907,1546.317516,1.009147,6.159609,7.168756
28799,2836.885712,1398.706832,1.011570,6.203046,7.214616
28999,2826.613760,1347.452686,1.014137,6.246520,7.260657
29199,2819.517805,1790.604346,1.022019,6.290867,7.312886
29399,2809.497627,1346.551549,1.024260,6.334994,7.359254
29599,2798.964706,1250.625399,1.026574,6.378602,7.405176
29799,2788.325205,1213.678988,1.029033,6.422281,7.451314
29999,2778.818614,1362.336648,1.031622,6.465972,7.497595
30199,2770.777985,1564.683560,1.039669,6.510373,7.550042
30399,2762.145381,1458.622143,1.041919,6.554495,7.596414
30599,2754.796717,1637.799888,1.044262,6.598034,7.642296
30799,2744.983125,1243.503550,1.046712,6.641494,7.688206
30999,2737.055424,1516.189425,1.049272,6.685080,7.734352
31199,2727.566515,1256.785543,1.057219,6.729478,7.786697
31399,2719.881167,1520.966941,1.059466,6.773470,7.832936
31599,2711.914653,1461.172025,1.061807,6.816960,7.878767
31799,2703.792692,1420.522856,1.064237,6.860456,7.924692
31999,2695.927242,1445.320616,1.066795,6.904033,7.970829
32199,2688.462155,1494.048284,1.075047,6.948294,8.023341
32399,2680.119972,1337.028476,1.077288,6.992418,8.069706
32599,2671.929321,1345.043830,1.079612,7.035911,8.115523
32799,2662.689449,1156.590409,1.082034,7.079456,8.161490
32999,2654.986907,1391.769900,1.084599,7.123025,8.207624
33199,2646.880279,1309.286737,1.092808,7.167452,8.260261
33399,2639.467904,1409.013606,1.095054,7.211601,8.306656
33599,2631.561547,1311.199910,1.097402,7.255259,8.352661
33799,2625.592460,1622.785870,1.099864,7.298897,8.398761
33999,2617.830264,1306.019059,1.102449,7.342512,8.444961
34199,2610.822123,1419.438175,1.110669,7.387044,8.497713
34399,2603.237509,1306.268567,1.112912,7.431453,8.544366
34599,2597.367721,1587.764221,1.115274,7.475148,8.590423
34799,2590.640139,1426.768402,1.117726,7.518845,8.636571
34999,2582.636206,1189.951893,1.120271,7.562666,8.682937
35199,2575.328787,1296.530427,1.128477,7.607223,8.735700
35399,2568.239664,1320.554029,1.130710,7.651239,8.781950
35599,2561.504994,1369.468396,1.133036,7.694813,8.827849
35799,2554.334913,1278.060567,1.135475,7.738376,8.873851
35999,2549.515829,1686.899696,1.138032,7.782031,8.920063
36199,2543.470210,1455.258902,1.146287,7.826545,8.972832
36399,2536.621413,1296.989128,1.148512,7.870590,9.019102
36599,2531.090346,1524.436082,1.150858,7.914208,9.065066
36799,2526.053303,1604.274533,1.153283,7.957842,9.111125
36999,2519.874105,1382.901550,1.155852,8.002028,9.157880
37199,2514.925324,1599.400918,1.164303,8.046637,9.210939
37399,2507.512571,1128.740520,1.166527,8.090307,9.256834
37599,2501.360126,1350.852794,1.168874,8.134092,9.302966
37799,2495.978688,1484.268509,1.171293,8.177660,9.348952
37999,2489.896515,1340.365648,1.173837,8.221368,9.395205
38199,2485.158879,1585.008181,1.182065,8.265908,9.447973
38399,2479.121848,1326.048844,1.184328,8.311559,9.495887
38599,2473.165291,1329.506336,1.186662,8.355117,9.541778
38799,2467.985329,1468.252678,1.189079,8.398742,9.587821
38999,2461.973295,1295.638684,1.191622,8.442455,9.634077
39199,2457.835525,1650.970515,1.200020,8.486918,9.686937
39399,2452.648599,1436.011089,1.202239,8.530995,9.733234
39599,2446.192965,1174.433033,1.204547,8.574666,9.779212
39799,2441.017244,1416.224468,1.206980,8.618455,9.825435
39999,2436.879423,1613.452920,1.209553,8.662172,9.871725
40199,2431.657309,1387.234513,1.217880,8.706663,9.924542
40399,2427.967847,1686.386133,1.220115,8.750771,9.970886
40599,2421.586850,1132.625356,1.222457,8.794470,10.016927
40799,2416.433977,1370.400841,1.224883,8.838206,10.063089
40999,2410.656122,1231.973580,1.227425,8.881941,10.109366
41199,2404.726245,1189.101471,1.232952,8.926019,10.158971
41399,2400.301854,1488.877449,1.235185,8.969718,10.204903
41599,2396.606820,1631.734684,1.237515,9.013021,10.250537
41799,2393.224357,1689.672054,1.239955,9.056325,10.296280
41999,2389.803243,1674.790431,1.242508,9.099804,10.342312
42199,2385.643250,1512.044820,1.248056,9.143728,10.391783
42399,2383.873753,2010.509903,1.250307,9.187399,10.437706
42599,2380.524764,1670.539090,1.252639,9.230734,10.483373
42799,2377.302580,1690.977390,1.255087,9.274088,10.529175
42999,2374.284786,1728.476703,1.257658,9.317464,10.575122
43199,2370.208866,1493.886029,1.263282,9.361717,10.624999
43399,2367.237752,1725.477319,1.265516,9.405461,10.670976
43599,2363.307620,1510.468998,1.267850,9.448731,10.716582
43799,2358.782698,1372.349623,1.270303,9.492118,10.762421
43999,2353.743553,1250.170761,1.272883,9.535522,10.808405
44199,2351.110780,1771.900765,1.278415,9.579449,10.857864
44399,2346.895193,1415.250434,1.280657,9.623162,10.903818
44599,2344.478434,1807.957886,1.282967,9.666417,10.949384
44799,2341.662989,1713.818699,1.285414,9.709687,10.995101
44999,2337.435691,1390.521000,1.287966,9.752974,11.040940
45199,2334.346518,1639.282528,1.293486,9.796879,11.090364
45399,2330.766596,1521.704435,1.295722,9.840631,11.136353
45599,2328.465191,1806.046049,1.298051,9.883995,11.182047
45799,2325.154604,1570.340886,1.300484,9.927375,11.227859
45999,2321.449735,1473.034619,1.303036,9.970752,11.273788
46199,2318.004136,1525.516547,1.308585,10.014831,11.323416
46399,2314.104625,1413.317430,1.310834,10.058457,11.369290
46599,2309.846781,1322.027069,1.313167,10.101868,11.415034
46799,2306.074212,1427.065554,1.315613,10.145368,11.460981
46999,2302.233868,1403.593540,1.318183,10.188855,11.507038
47199,2297.462347,1176.154841,1.323683,10.232794,11.556477
47399,2293.686234,1402.523530,1.325920,10.276628,11.602547
47599,2288.986462,1175.140589,1.328243,10.320008,11.648250
47799,2286.022564,1580.614821,1.330669,10.363439,11.694109
47999,2281.892382,1294.778858,1.333219,10.406939,11.740158
48199,2278.428888,1447.190224,1.338887,10.450992,11.789879
48399,2274.569304,1344.409601,1.341118,10.494824,11.835943
48599,2271.634541,1561.421817,1.343466,10.538267,11.881733
48799,2267.713241,1314.837403,1.345936,10.581682,11.927618
48999,2263.673695,1278.024423,1.348508,10.625284,11.973792
49199,2261.233468,1663.378024,1.354068,10.669048,12.023116
49399,2257.920560,1442.945046,1.356305,10.712819,12.069124
49599,2255.502434,1658.225453,1.358646,10.756177,12.114823
49799,2252.482912,1503.641256,1.361107,10.799510,12.160616
49999,2249.061501,1397.130397,1.363689,10.842897,12.206585
50199,2245.996033,1479.629026,1.369319,10.886930,12.256250
50399,2242.992584,1489.126795,1.371557,10.930766,12.302323
50599,2239.914208,1464.163339,1.373879,10.974227,12.348106
50799,2236.231030,1304.386968,1.376342,11.017628,12.393970
50999,2234.292001,1741.778875,1.378919,11.061074,12.439993
51199,2230.814158,1343.964053,1.386571,11.104815,12.491386
51399,2226.859835,1214.553047,1.388829,11.148713,12.537542
51599,2223.624853,1392.234556,1.391157,11.192156,12.583313
51799,2219.866959,1250.330273,1.393627,11.235585,12.629212
51999,2216.121452,1246.035258,1.396218,11.279037,12.675255
52199,2212.216465,1196.919925,1.404251,11.322875,12.727126
52399,2208.542549,1249.650466,1.406495,11.366689,12.773184
52599,2205.338918,1365.987599,1.408830,11.410107,12.818937
52799,2201.504005,1192.921886,1.411305,11.453637,12.864942
52999,2197.598977,1166.671423,1.413885,11.497197,12.911082
53199,2194.151382,1280.538696,1.421833,11.540854,12.962687
53399,2190.930594,1334.201165,1.424075,11.584814,13.008889
53599,2187.985870,1401.744325,1.426395,11.628871,13.055266
53799,2185.073506,1404.560031,1.428894,11.672294,13.101188
53999,2182.457657,1478.794435,1.431479,11.715784,13.147262
54199,2178.944323,1230.343962,1.439574,11.759524,13.199097
54399,2176.146848,1418.031050,1.441808,11.803349,13.245157
54599,2172.070033,1063.176396,1.444128,11.846604,13.290732
54799,2169.058728,1346.972560,1.446572,11.889821,13.336393
54999,2166.285548,1406.434219,1.449153,11.933135,13.382288
55199,2163.124356,1293.796504,1.457053,11.977268,13.434321
55399,2160.234511,1362.637321,1.459294,12.020953,13.480247
55599,2158.033930,1548.473011,1.461628,12.064561,13.526189
55799,2155.194832,1365.925661,1.464079,12.107972,13.572051
55999,2152.050908,1274.896138,1.466664,12.151624,13.618287
56199,2149.647958,1476.821893,1.474711,12.195888,13.670599
56399,2146.910540,1377.695968,1.476956,12.239828,13.716784
56599,2144.170727,1371.543642,1.479304,12.283138,13.762441
56799,2140.922302,1221.617884,1.481777,12.326470,13.808247
56999,2138.224989,1372.188094,1.484374,12.369861,13.854234
57199,2136.166286,1549.435839,1.492358,12.414175,13.906533
57399,2133.526909,1378.665314,1.494591,12.457964,13.952554
57599,2131.819082,1641.672610,1.496921,12.501429,13.998351
57799,2129.124488,1353.081516,1.499385,12.544844,14.044229
57999,2126.037263,1233.829073,1.501974,12.588340,14.090315
58199,2123.064285,1260.900663,1.510106,12.632448,14.142554
58399,2120.137226,1268.363075,1.512353,12.676390,14.188743
58599,2117.849124,1449.723357,1.514654,12.719799,14.234454
58799,2115.404000,1398.982725,1.517109,12.763348,14.280457
58999,2112.397182,1228.392608,1.519694,12.806941,14.326635
59199,2110.002868,1403.680218,1.527915,12.851283,14.379198
59399,2107.355385,1323.700505,1.530155,12.895152,14.425307
59599,2104.164456,1156.458521,1.532478,12.938731,14.471208
59799,2102.682005,1660.911712,1.534953,12.982255,14.517207
59999,2100.290600,1385.260591,1.537557,13.025852,14.563410
60199,2098.026553,1418.812175,1.545820,13.070228,14.616048
60399,2094.815295,1128.226673,1.548057,13.113991,14.662049
60599,2092.600859,1423.841194,1.550384,13.157299,14.707683
60799,2090.198039,1362.143641,1.552845,13.200720,14.753564
60999,2088.416015,1546.680664,1.555459,13.244104,14.799562
61199,2087.108836,1688.419431,1.563663,13.288229,14.851892
61399,2085.615869,1628.767745,1.565890,13.332035,14.897925
61599,2082.868625,1239.464882,1.568240,13.375521,14.943761
61799,2081.079054,1529.891279,1.570688,13.418899,14.989587
61999,2078.472056,1272.909670,1.573266,13.462424,15.035690
62199,2076.018129,1315.300689,1.581373,13.506664,15.088037
62399,2073.843644,1397.578661,1.583598,13.550624,15.134222
62599,2071.469513,1330.740847,1.585936,13.594367,15.180303
62799,2069.911154,1582.144523,1.588390,13.637994,15.226384
62999,2067.888501,1432.775477,1.590981,13.681918,15.272899
63199,2066.035883,1482.461441,1.599483,13.726453,15.325936
63399,2063.139030,1147.733300,1.601724,13.770494,15.372217
63599,2060.989955,1379.733323,1.604070,13.814237,15.418307
63799,2059.772440,1672.602565,1.606522,13.857972,15.464494
63999,2057.543962,1346.659409,1.609081,13.901747,15.510828
64199,2055.812232,1501.658709,1.617378,13.946132,15.563510
64399,2054.155617,1522.382079,1.619609,13.990011,15.609620
64599,2052.290114,1451.598308,1.621933,14.033668,15.655602
64799,2050.422045,1447.035637,1.624380,14.077372,15.701752
64999,2048.109399,1298.812231,1.626944,14.121020,15.747964
65199,2045.797048,1294.282817,1.635261,14.165583,15.800844
65399,2044.017609,1463.920731,1.637497,14.209642,15.847139
65599,2042.217120,1453.456986,1.639839,14.253325,15.893164
65799,2039.640518,1194.515212,1.642302,14.297099,15.939400
65999,2037.641127,1379.841480,1.644881,14.340857,15.985738
66199,2036.082638,1521.781419,1.650429,14.384859,16.035288
66399,2035.727977,1918.335078,1.652692,14.428575,16.081267
66599,2033.578733,1320.029808,1.655040,14.471877,16.126916
66799,2031.586674,1368.230984,1.657495,14.515206,16.172702
66999,2030.681538,1728.365851,1.660068,14.558509,16.218577
67199,2029.562115,1654.555729,1.665615,14.602099,16.267714
67399,2028.574163,1696.622276,1.667871,14.645856,16.313727
67599,2027.747658,1749.215280,1.670218,14.689137,16.359355
67799,2025.488399,1261.858879,1.672690,14.732456,16.405145
67999,2023.997727,1518.659995,1.675278,14.775887,16.451165
68199,2022.802688,1616.489535,1.680812,14.819902,16.500714
68399,2020.730713,1314.186933,1.683043,14.863597,16.546640
68599,2019.550413,1615.887855,1.685372,14.906847,16.592219
68799,2017.421935,1287.353971,1.687849,14.950156,16.638006
68999,2016.342930,1645.165477,1.690426,14.993526,16.683952
69199,2015.123453,1594.403896,1.695990,15.037197,16.733187
69399,2013.135566,1325.326413,1.698227,15.080983,16.779210
69599,2011.543261,1459.013413,1.700552,15.124296,16.824848
69799,2009.909327,1441.300359,1.702988,15.167637,16.870625
69999,2008.773578,1612.397186,1.705548,15.211004,16.916552
70199,2007.382230,1520.410299,1.711154,15.255006,16.966161
70399,2005.755649,1434.826025,1.713390,15.298827,17.012218
70599,2004.267201,1480.333473,1.715702,15.342123,17.057825
70799,2002.918337,1526.769218,1.718150,15.385456,17.103606
70999,2001.534993,1511.831299,1.720727,15.428851,17.149577
71199,2000.429016,1607.807136,1.726216,15.472546,17.198762
71399,1998.666334,1371.151402,1.728462,15.516331,17.244793
71599,1996.484153,1217.445714,1.730784,15.559662,17.290446
71799,1995.662424,1701.483369,1.733236,15.603149,17.336384
71999,1994.099164,1432.888793,1.735810,15.646534,17.382345
72199,1993.749267,1867.786517,1.741347,15.690128,17.431475
72399,1991.828086,1298.281670,1.743575,15.733887,17.477462
72599,1990.343687,1452.991274,1.745896,15.777425,17.523321
72799,1988.681882,1385.446723,1.748346,15.820782,17.569129
72999,1987.358077,1505.492925,1.750918,15.864202,17.615120
73199,1985.933046,1465.796638,1.756462,15.907991,17.664452
73399,1984.000089,1276.537884,1.758714,15.951993,17.710706
73599,1982.460552,1417.450700,1.761049,15.995418,17.756467
73799,1980.632802,1308.020459,1.763496,16.038874,17.802370
73999,1979.944864,1726.095857,1.766039,16.082396,17.848435
74199,1978.114622,1300.925274,1.771508,16.126090,17.897597
74399,1976.603046,1415.808069,1.773758,16.169976,17.943733
74599,1974.873284,1331.402041,1.776081,16.213365,17.989445
74799,1973.130278,1322.989138,1.778510,16.256734,18.035244
74999,1972.145454,1603.821139,1.781067,16.300107,18.081174
75199,1970.804077,1467.787584,1.786753,16.344251,18.131004
75399,1969.030676,1302.232115,1.789003,16.388048,18.177051
75599,1967.270387,1303.641188,1.791340,16.431531,18.222871
75799,1965.802138,1410.804065,1.793791,16.475105,18.268896
75999,1965.018883,1668.165269,1.796358,16.518753,18.315111
76199,1963.802996,1501.765898,1.804040,16.562852,18.366892
76399,1962.503423,1467.365990,1.806280,16.606807,18.413088
76599,1960.355284,1139.766323,1.808608,16.650439,18.459046
76799,1958.410963,1213.736229,1.811069,16.694088,18.505157
76999,1956.948493,1395.359731,1.813646,16.737723,18.551369
77199,1955.216083,1288.238349,1.821636,16.782053,18.603689
77399,1953.634242,1343.043497,1.823901,16.826035,18.649936
77599,1951.295102,1046.048127,1.826225,16.869542,18.695767
77799,1949.338706,1190.256942,1.828664,16.913100,18.741764
77999,1948.359830,1567.577177,1.831239,16.956721,18.787960
78199,1946.971709,1405.604439,1.839133,17.001037,18.840170
78399,1945.989286,1561.861771,1.841355,17.044841,18.886196
78599,1945.347663,1693.831553,1.843676,17.088468,18.932144
78799,1944.084970,1447.846509,1.846121,17.132084,18.978206
78999,1943.144432,1572.572582,1.848672,17.175717,19.024388
79199,1941.389788,1248.305242,1.856573,17.220233,19.076806
79399,1941.084401,1820.151194,1.858813,17.264063,19.122876
79599,1939.424814,1280.568951,1.861143,17.307663,19.168806
79799,1938.132611,1423.835679,1.863616,17.351260,19.214876
79999,1936.636108,1339.531313,1.866203,17.394898,19.261102
80199,1935.646312,1539.728087,1.874209,17.439005,19.313214
80399,1933.616298,1119.580716,1.876462,17.482887,19.359349
80599,1932.487033,1478.522644,1.878806,17.526289,19.405095
80799,1931.159837,1396.299857,1.881251,17.569780,19.451030
80999,1929.134670,1110.967150,1.883820,17.613456,19.497276
81199,1927.771331,1375.619010,1.891883,17.657582,19.549465
81399,1926.554606,1432.564289,1.894134,17.701498,19.595632
81599,1925.898325,1658.791645,1.896463,17.744999,19.641462
81799,1923.937141,1123.774064,1.898903,17.788519,19.687423
81999,1923.047479,1559.175735,1.901469,17.832118,19.733588
82199,1922.220797,1583.281498,1.909426,17.876361,19.785787
82399,1921.247396,1521.179624,1.911652,17.920076,19.831728
82599,1919.793826,1320.922765,1.913981,17.963435,19.877416
82799,1918.184429,1253.503477,1.916405,18.006798,19.923203
82999,1916.942414,1402.748128,1.918944,18.050187,19.969131
83199,1915.879819,1474.902817,1.926998,18.093958,20.020956
83399,1914.884760,1500.940568,1.929242,18.138110,20.067352
83599,1913.958920,1527.883308,1.931575,18.181858,20.113434
83799,1913.064114,1539.035294,1.934019,18.225627,20.159646
83999,1911.293664,1169.475037,1.936565,18.269392,20.205957
84199,1909.385586,1107.993150,1.944823,18.313547,20.258370
84399,1907.164438,972.061168,1.947054,18.357668,20.304723
84599,1905.791496,1326.409753,1.949372,18.401289,20.350660
84799,1904.423405,1325.720924,1.951797,18.444934,20.396731
