# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [KNN] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_KNN_abrupto2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[KNN],current_mse_[KNN],training_time_[KNN],testing_time_[KNN],total_running_time_[KNN]
45799,5039.444568,5877.974608,1.221985,20.764316,21.986301
45999,5040.145801,5200.728162,1.227353,20.855727,22.083079
46199,5035.728830,4019.825472,1.232701,20.946957,22.179658
46399,5037.170611,5370.222157,1.238057,21.038362,22.276420
46599,5035.120586,4559.514762,1.243451,21.129717,22.373168
46799,5034.750082,4948.422614,1.248811,21.221054,22.469865
46999,5033.288047,4691.171796,1.254203,21.312318,22.566521
47199,5029.012180,4024.183543,1.259554,21.403676,22.663230
47399,5030.724239,5434.770241,1.264912,21.494942,22.759854
47599,5029.849785,4822.604021,1.270278,21.586016,22.856294
47799,5029.592025,4968.245256,1.275653,21.677502,22.953155
47999,5029.472730,5000.961216,1.280999,21.768798,23.049797
48199,5026.614413,4340.618254,1.286361,21.860257,23.146618
48399,5025.016362,4639.886003,1.291703,21.951542,23.243245
48599,5022.078985,4311.233915,1.297070,22.042707,23.339777
48799,5023.852478,5454.811318,1.302460,22.133932,23.436392
48999,5025.166922,5345.891095,1.307798,22.225145,23.532943
49199,5023.203855,4542.252613,1.313128,22.316463,23.629590
49399,5019.957637,4221.387922,1.318498,22.407733,23.726231
49599,5016.775648,4230.824267,1.323847,22.499171,23.823018
49799,5017.979885,5316.630781,1.329201,22.590612,23.919813
49999,5017.397035,4872.267430,1.334539,22.681735,24.016274
50199,5110.176684,28305.088753,1.339893,22.773019,24.112912
50399,5180.771207,22899.996531,1.345263,22.864330,24.209593
50599,5225.881248,16593.611753,1.350634,22.955617,24.306251
50799,5272.114945,16969.240154,1.356046,23.047010,24.403056
50999,5295.511622,11238.267666,1.361406,23.138142,24.499547
51199,5316.032312,10548.808291,1.366791,23.229502,24.596293
51399,5337.362889,10797.990414,1.372150,23.320974,24.693124
51599,5353.157327,9412.327854,1.377522,23.412287,24.789809
51799,5367.365487,9033.070822,1.382940,23.503615,24.886555
51999,5394.969717,12544.465444,1.388349,23.594952,24.983301
52199,5427.770716,13956.030370,1.393681,23.686422,25.080103
52399,5446.611970,10364.179343,1.399072,23.777945,25.177017
52599,5469.694541,11517.328000,1.404421,23.869312,25.273733
52799,5479.538343,8068.458268,1.409802,23.960448,25.370250
52999,5505.864693,12456.021135,1.415182,24.051728,25.466910
53199,5528.140663,11431.272666,1.420567,24.143136,25.563703
53399,5545.958673,10285.549432,1.425966,24.234415,25.660382
53599,5563.234564,10175.897338,1.431357,24.325740,25.757097
53799,5584.346779,11242.420474,1.436748,24.417066,25.853814
53999,5603.197869,10674.141052,1.442133,24.508562,25.950695
54199,5624.198634,11294.405147,1.447515,24.599966,26.047480
54399,5638.961054,9639.577088,1.452906,24.691165,26.144071
54599,5653.082520,9494.121041,1.458258,24.782402,26.240660
54799,5669.175735,10062.623554,1.463682,24.873830,26.337512
54999,5693.539393,12369.181545,1.469064,24.965144,26.434208
55199,5701.774697,7966.483472,1.474436,25.056626,26.531062
55399,5725.460771,12262.817109,1.479851,25.148017,26.627867
55599,5745.177553,11206.726304,1.485237,25.239307,26.724544
55799,5758.478649,9456.183229,1.490620,25.330596,26.821216
55999,5778.254369,11295.680344,1.496002,25.422091,26.918094
