# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_abrupto2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
8799,5287.341566,3052.000967,0.652522,1.846018,2.498540
8999,5236.879845,3016.564118,0.655023,1.887977,2.543000
9199,5172.470721,2274.060141,0.662820,1.929996,2.592816
9399,5123.518969,2871.738382,0.664960,1.971857,2.636817
9599,5069.222208,2517.274428,0.667210,2.013697,2.680907
9799,5038.603634,3568.912096,0.669646,2.055751,2.725396
9999,4989.280271,2572.435500,0.672146,2.097539,2.769685
10199,4943.686545,2664.000230,0.679639,2.139498,2.819137
10399,4903.024433,2829.256731,0.681810,2.182680,2.864489
10599,4857.585201,2494.745119,0.684063,2.224527,2.908589
10799,4807.818526,2170.184771,0.686447,2.266413,2.952860
10999,4769.882080,2721.313954,0.688950,2.308398,2.997348
11199,4732.447497,2673.545468,0.696523,2.350470,3.046993
11399,4685.773836,2072.048822,0.698678,2.392321,3.090999
11599,4655.550127,2932.798686,0.700928,2.434214,3.135141
11799,4616.475790,2350.164271,0.703308,2.476124,3.179432
11999,4581.258328,2503.428049,0.705791,2.518042,3.223833
12199,4541.829090,2176.074831,0.713563,2.560071,3.273634
12399,4509.447535,2534.172638,0.715696,2.601835,3.317531
12599,4476.224628,2416.404420,0.717940,2.643664,3.361604
12799,4445.118580,2485.437578,0.720308,2.685479,3.405787
12999,4413.181482,2369.207169,0.722816,2.727736,3.450552
13199,4380.225866,2238.110836,0.730643,2.770531,3.501174
13399,4348.129513,2229.770245,0.732845,2.813235,3.546080
13599,4321.141849,2512.968361,0.735157,2.855993,3.591150
13799,4289.601183,2144.835867,0.737604,2.899536,3.637141
13999,4257.832234,2065.774747,0.740157,2.942814,3.682971
14199,4227.172309,2080.977574,0.748292,2.986719,3.735011
14399,4194.950234,1907.182888,0.750510,3.030484,3.780994
14599,4168.709749,2279.394836,0.752803,3.073362,3.826164
14799,4137.828354,1883.486566,0.755264,3.117110,3.872374
14999,4110.050142,2054.462431,0.757811,3.160291,3.918101
15199,4084.513199,2169.242501,0.765918,3.204107,3.970025
15399,4056.508590,1928.158236,0.768161,3.247831,4.015992
15599,4030.838518,2054.243031,0.770457,3.290580,4.061036
15799,4005.422521,2022.974734,0.772919,3.334637,4.107555
15999,3986.148855,2463.529271,0.775467,3.377695,4.153162
16199,3953.119606,1310.779667,0.780973,3.421547,4.202520
16399,3922.682122,1457.245944,0.783222,3.465512,4.248734
16599,3893.377456,1490.394791,0.785518,3.508360,4.293877
16799,3865.829058,1579.312049,0.787966,3.551940,4.339906
16999,3840.583930,1719.993143,0.790503,3.595059,4.385562
17199,3815.166016,1654.643308,0.795920,3.638921,4.434841
17399,3788.638209,1507.246834,0.798150,3.682583,4.480733
17599,3762.206614,1462.657863,0.800453,3.725437,4.525890
17799,3735.991380,1429.050767,0.802883,3.768990,4.571872
17999,3712.405653,1613.276002,0.805439,3.814735,4.620174
18199,3684.001739,1127.649478,0.810931,3.858101,4.669032
18399,3659.552188,1434.643016,0.813157,3.901776,4.714933
18599,3633.494595,1236.196070,0.815449,3.944496,4.759945
18799,3609.930191,1418.440604,0.817914,3.988281,4.806196
18999,3592.153674,1921.161089,0.820428,4.031188,4.851616
19199,3571.035381,1564.797494,0.825939,4.074978,4.900918
19399,3549.952010,1525.948439,0.828163,4.118331,4.946494
19599,3525.597013,1163.162313,0.830462,4.161162,4.991624
19799,3507.264475,1710.675699,0.832919,4.204811,5.037730
19999,3484.369813,1217.798342,0.835451,4.247537,5.082988
20199,3462.530584,1278.607664,0.840970,4.291392,5.132362
20399,3441.798234,1347.830896,0.843178,4.334971,5.178149
20599,3421.628015,1364.265683,0.845461,4.377899,5.223359
20799,3402.129927,1393.826773,0.847918,4.421718,5.269637
20999,3382.250119,1314.750179,0.850452,4.464747,5.315199
21199,3362.962518,1337.764383,0.856080,4.508633,5.364714
21399,3343.873879,1320.478141,0.858314,4.552070,5.410384
21599,3324.395518,1240.210897,0.860637,4.594945,5.455582
21799,3307.508757,1483.738527,0.863132,4.638630,5.501762
21999,3288.594252,1226.913209,0.865694,4.681531,5.547226
22199,3271.513123,1392.589010,0.871295,4.725233,5.596529
22399,3254.372367,1351.748373,0.873528,4.768797,5.642325
22599,3237.459939,1343.268086,0.875826,4.811864,5.687690
22799,3220.269839,1277.788485,0.878266,4.855717,5.733983
22999,3205.362854,1505.966552,0.880771,4.898680,5.779451
23199,3190.497475,1480.978852,0.886257,4.942490,5.828747
23399,3175.886462,1481.009045,0.888469,4.986098,5.874568
23599,3162.554031,1602.659594,0.890769,5.029112,5.919881
23799,3148.837558,1530.293658,0.893228,5.072859,5.966087
23999,3133.515663,1310.210198,0.895729,5.116090,6.011819
24199,3119.023231,1379.931446,0.901313,5.159873,6.061186
24399,3103.402517,1213.296106,0.903519,5.203294,6.106813
24599,3089.027671,1335.296400,0.905822,5.246468,6.152291
24799,3074.492449,1286.660132,0.908274,5.290474,6.198748
24999,3061.735105,1479.824441,0.910779,5.333502,6.244281
25199,3045.173048,974.916011,0.916319,5.377377,6.293696
25399,3031.765149,1342.369800,0.918552,5.421140,6.339692
25599,3021.182918,1677.239609,0.920860,5.464344,6.385204
25799,3010.316698,1619.440609,0.923300,5.508351,6.431651
25999,2997.165318,1300.637198,0.925822,5.551455,6.477277
26199,2983.889420,1258.022696,0.933573,5.595335,6.528908
26399,2971.163242,1304.033888,0.935791,5.639130,6.574921
26599,2956.464967,1016.292686,0.938098,5.682229,6.620328
26799,2943.993950,1285.348741,0.940555,5.726225,6.666779
26999,2932.251336,1358.741001,0.943093,5.769349,6.712442
27199,2920.451331,1327.450690,0.950803,5.813427,6.764229
27399,2908.275112,1252.309291,0.953057,5.857372,6.810429
27599,2896.370638,1265.457723,0.955390,5.900480,6.855870
27799,2887.520481,1666.198831,0.957878,5.944134,6.902013
27999,2875.951643,1267.883231,0.960432,5.987388,6.947820
28199,2866.102385,1487.206153,0.968292,6.031426,6.999718
28399,2856.102241,1446.081977,0.970538,6.075226,7.045765
28599,2846.942907,1546.317516,0.972860,6.118378,7.091238
28799,2836.885712,1398.706832,0.975311,6.162228,7.137539
28999,2826.613760,1347.452686,0.977836,6.205652,7.183488
29199,2819.517805,1790.604346,0.985624,6.249524,7.235149
29399,2809.497627,1346.551549,0.987869,6.293733,7.281602
29599,2798.964706,1250.625399,0.990180,6.337000,7.327180
29799,2788.325205,1213.678988,0.992630,6.381202,7.373832
29999,2778.818614,1362.336648,0.995158,6.425009,7.420167
30199,2770.777985,1564.683560,1.003214,6.469142,7.472357
30399,2762.145381,1458.622143,1.005448,6.513031,7.518479
30599,2754.796717,1637.799888,1.007765,6.556514,7.564279
30799,2744.983125,1243.503550,1.010221,6.600693,7.610915
30999,2737.055424,1516.189425,1.012747,6.644196,7.656943
31199,2727.566515,1256.785543,1.020571,6.688485,7.709056
31399,2719.881167,1520.966941,1.022790,6.732382,7.755172
31599,2711.914653,1461.172025,1.025115,6.775654,7.800769
31799,2703.792692,1420.522856,1.027572,6.819826,7.847397
31999,2695.927242,1445.320616,1.030076,6.863114,7.893190
32199,2688.462155,1494.048284,1.038188,6.907108,7.945295
32399,2680.119972,1337.028476,1.040405,6.950698,7.991103
32599,2671.929321,1345.043830,1.042709,6.993772,8.036481
32799,2662.689449,1156.590409,1.045170,7.037728,8.082898
32999,2654.986907,1391.769900,1.047709,7.080890,8.128599
33199,2646.880279,1309.286737,1.055904,7.124939,8.180843
33399,2639.467904,1409.013606,1.058172,7.168710,8.226882
33599,2631.561547,1311.199910,1.060489,7.211895,8.272384
33799,2625.592460,1622.785870,1.062944,7.257258,8.320202
33999,2617.830264,1306.019059,1.065462,7.300637,8.366100
34199,2610.822123,1419.438175,1.073495,7.344737,8.418232
34399,2603.237509,1306.268567,1.075748,7.388418,8.464166
34599,2597.367721,1587.764221,1.078072,7.431751,8.509823
34799,2590.640139,1426.768402,1.080550,7.475746,8.556296
34999,2582.636206,1189.951893,1.083101,7.519209,8.602310
35199,2575.328787,1296.530427,1.091032,7.563194,8.654225
35399,2568.239664,1320.554029,1.093234,7.606831,8.700065
35599,2561.504994,1369.468396,1.095534,7.650038,8.745571
35799,2554.334913,1278.060567,1.097957,7.694134,8.792091
35999,2549.515829,1686.899696,1.100445,7.737619,8.838064
36199,2543.470210,1455.258902,1.108507,7.781706,8.890212
36399,2536.621413,1296.989128,1.110733,7.825405,8.936137
36599,2531.090346,1524.436082,1.113052,7.868663,8.981715
36799,2526.053303,1604.274533,1.115519,7.913080,9.028599
36999,2519.874105,1382.901550,1.118037,7.956453,9.074490
37199,2514.925324,1599.400918,1.126305,8.000479,9.126783
37399,2507.512571,1128.740520,1.128527,8.044133,9.172660
37599,2501.360126,1350.852794,1.130849,8.087299,9.218148
37799,2495.978688,1484.268509,1.133305,8.131326,9.264632
37999,2489.896515,1340.365648,1.135820,8.174615,9.310435
38199,2485.158879,1585.008181,1.143900,8.218787,9.362686
38399,2479.121848,1326.048844,1.146127,8.262665,9.408792
38599,2473.165291,1329.506336,1.148468,8.305978,9.454446
38799,2467.985329,1468.252678,1.150928,8.350049,9.500976
38999,2461.973295,1295.638684,1.153455,8.393482,9.546937
39199,2457.835525,1650.970515,1.161871,8.437734,9.599605
39399,2452.648599,1436.011089,1.164101,8.481500,9.645601
39599,2446.192965,1174.433033,1.166424,8.524781,9.691205
39799,2441.017244,1416.224468,1.168921,8.568935,9.737856
39999,2436.879423,1613.452920,1.171497,8.612414,9.783911
40199,2431.657309,1387.234513,1.179808,8.656251,9.836060
40399,2427.967847,1686.386133,1.182035,8.700180,9.882216
40599,2421.586850,1132.625356,1.184355,8.743470,9.927825
40799,2416.433977,1370.400841,1.186811,8.787340,9.974151
40999,2410.656122,1231.973580,1.189386,8.831090,10.020476
41199,2404.726245,1189.101471,1.194849,8.874621,10.069470
41399,2400.301854,1488.877449,1.197069,8.918189,10.115258
41599,2396.606820,1631.734684,1.199403,8.961248,10.160651
41799,2393.224357,1689.672054,1.201870,9.004739,10.206609
41999,2389.803243,1674.790431,1.204421,9.048027,10.252449
42199,2385.643250,1512.044820,1.209939,9.091710,10.301648
42399,2383.873753,2010.509903,1.212148,9.135184,10.347332
42599,2380.524764,1670.539090,1.214465,9.178233,10.392698
42799,2377.302580,1690.977390,1.216917,9.222137,10.439055
42999,2374.284786,1728.476703,1.219436,9.265389,10.484825
43199,2370.208866,1493.886029,1.225008,9.308992,10.533999
43399,2367.237752,1725.477319,1.227238,9.352634,10.579872
43599,2363.307620,1510.468998,1.229566,9.395833,10.625398
43799,2358.782698,1372.349623,1.232006,9.439466,10.671472
43999,2353.743553,1250.170761,1.234538,9.482866,10.717403
44199,2351.110780,1771.900765,1.240054,9.526423,10.766477
44399,2346.895193,1415.250434,1.242313,9.570159,10.812472
44599,2344.478434,1807.957886,1.244618,9.613132,10.857750
44799,2341.662989,1713.818699,1.247056,9.656653,10.903708
44999,2337.435691,1390.521000,1.249571,9.699764,10.949335
45199,2334.346518,1639.282528,1.255061,9.743327,10.998388
45399,2330.766596,1521.704435,1.257329,9.787158,11.044487
45599,2328.465191,1806.046049,1.259646,9.830145,11.089792
45799,2325.154604,1570.340886,1.262063,9.873389,11.135452
45999,2321.449735,1473.034619,1.264620,9.917019,11.181639
46199,2318.004136,1525.516547,1.270134,9.960581,11.230715
46399,2314.104625,1413.317430,1.272391,10.004769,11.277160
46599,2309.846781,1322.027069,1.274688,10.047823,11.322512
46799,2306.074212,1427.065554,1.277127,10.091455,11.368583
46999,2302.233868,1403.593540,1.279663,10.135033,11.414697
47199,2297.462347,1176.154841,1.285122,10.178537,11.463659
47399,2293.686234,1402.523530,1.287351,10.222209,11.509561
47599,2288.986462,1175.140589,1.289655,10.265279,11.554933
47799,2286.022564,1580.614821,1.292093,10.309186,11.601279
47999,2281.892382,1294.778858,1.294592,10.352251,11.646843
48199,2278.428888,1447.190224,1.300273,10.396265,11.696538
48399,2274.569304,1344.409601,1.302519,10.439972,11.742490
48599,2271.634541,1561.421817,1.304869,10.483417,11.788286
48799,2267.713241,1314.837403,1.307320,10.527602,11.834922
48999,2263.673695,1278.024423,1.309841,10.570920,11.880761
49199,2261.233468,1663.378024,1.315363,10.615096,11.930459
49399,2257.920560,1442.945046,1.317600,10.658803,11.976402
49599,2255.502434,1658.225453,1.319906,10.701746,12.021652
49799,2252.482912,1503.641256,1.322361,10.745623,12.067985
49999,2249.119832,1411.713022,1.324862,10.788776,12.113638
50199,2376.034867,34104.793573,1.330462,10.832449,12.162911
50399,2486.249358,30150.086728,1.332688,10.875981,12.208669
50599,2584.376826,27312.498608,1.335003,10.919016,12.254019
50799,2724.467628,38167.440678,1.337504,10.963261,12.300764
50999,2841.739103,32628.693687,1.340014,11.006430,12.346443
51199,2907.629352,19709.642881,1.347812,11.050313,12.398125
51399,2983.850153,22496.375286,1.350056,11.094124,12.444180
51599,3045.321836,18843.544274,1.352358,11.137297,12.489655
51799,3126.075340,23960.479371,1.354807,11.181151,12.535958
51999,3219.128751,27319.962299,1.357321,11.224491,12.581813
52199,3307.536431,26293.533072,1.365346,11.268592,12.633937
52399,3368.261327,19217.459112,1.367558,11.312159,12.679717
52599,3432.778184,20336.194880,1.369864,11.355247,12.725111
52799,3484.380661,17055.832079,1.372297,11.399406,12.771703
52999,3558.250970,23060.012547,1.374779,11.442608,12.817387
53199,3592.396843,12641.053251,1.382827,11.486503,12.869329
53399,3636.115840,15265.368896,1.385044,11.530099,12.915144
53599,3686.205009,17060.013298,1.387352,11.573253,12.960605
53799,3740.912559,18402.535843,1.389837,11.617307,13.007144
53999,3784.902358,15618.158243,1.392382,11.660447,13.052828
54199,3821.760586,13773.482095,1.400453,11.704334,13.104787
54399,3855.472133,12991.301511,1.402665,11.747855,13.150520
54599,3886.307633,12273.563688,1.404947,11.790852,13.195799
54799,3930.325187,15947.117343,1.407409,11.834799,13.242209
54999,3973.246017,15733.553418,1.409941,11.877949,13.287889
55199,3998.987850,11077.991820,1.417980,11.921983,13.339963
55399,4030.934997,12848.347769,1.420193,11.965623,13.385816
55599,4065.229829,13564.898280,1.422484,12.008704,13.431189
55799,4087.658597,10322.856043,1.424932,12.052324,13.477256
55999,4107.937500,9765.751482,1.427442,12.095680,13.523122
56199,4126.171976,9231.825204,1.435582,12.139500,13.575082
56399,4148.024288,10288.523829,1.437800,12.182980,13.620780
56599,4169.234682,10150.566025,1.440103,12.225926,13.666030
56799,4185.363679,8749.869663,1.442544,12.269698,13.712243
56999,4202.475290,9062.172916,1.445057,12.312982,13.758039
57199,4212.519427,7075.098484,1.453177,12.356921,13.810098
57399,4227.626415,8548.224951,1.455378,12.400512,13.855889
57599,4241.556903,8239.607073,1.457690,12.443658,13.901348
57799,4253.802121,7780.424676,1.460135,12.487191,13.947326
57999,4273.165256,9869.111360,1.462702,12.530807,13.993509
58199,4287.529382,8453.125846,1.470888,12.574905,14.045793
58399,4302.974023,8797.364552,1.473104,12.618414,14.091518
58599,4311.689196,6856.519822,1.475416,12.661484,14.136900
58799,4321.055917,7065.505003,1.477903,12.705420,14.183323
58999,4329.817206,6905.636194,1.480467,12.748658,14.229125
59199,4336.932062,6435.814772,1.488613,12.792595,14.281208
59399,4347.167591,7376.884064,1.490817,12.836012,14.326829
59599,4354.261193,6461.061095,1.493129,12.879162,14.372291
59799,4361.550970,6533.904331,1.495571,12.923200,14.418771
59999,4368.514839,6450.711804,1.498074,12.966452,14.464526
60199,4373.427808,5847.318531,1.506302,13.010613,14.516915
60399,4383.974701,7558.589361,1.508542,13.054348,14.562890
60599,4390.803726,6453.169426,1.510870,13.097621,14.608490
60799,4394.965148,5655.875954,1.513310,13.141637,14.654947
60999,4398.544620,5486.704033,1.515835,13.185051,14.700886
61199,4405.954523,6665.974957,1.524084,13.229056,14.753141
61399,4409.574734,5517.359236,1.526331,13.273114,14.799445
61599,4414.173299,5825.932778,1.528693,13.317046,14.845739
61799,4419.357076,6015.960479,1.531131,13.360795,14.891925
61999,4427.728333,7014.446667,1.533675,13.404133,14.937807
62199,4432.273582,5841.300948,1.541987,13.448462,14.990449
62399,4440.370463,6958.500333,1.544178,13.491995,15.036173
62599,4443.713339,5486.690603,1.546491,13.535338,15.081829
62799,4447.524044,5640.274784,1.548895,13.579189,15.128084
62999,4451.725585,5771.009556,1.551371,13.622388,15.173759
63199,4454.138058,5214.066924,1.559649,13.666478,15.226127
63399,4456.118022,5081.786625,1.561886,13.710264,15.272150
63599,4456.615266,4614.241743,1.564212,13.753414,15.317626
63799,4460.297674,5631.303248,1.566614,13.796862,15.363475
63999,4461.131749,4727.201902,1.569147,13.840584,15.409731
64199,4461.659424,4630.515425,1.577491,13.884310,15.461801
64399,4469.386648,6949.825569,1.579700,13.927906,15.507606
64599,4472.014096,5318.052224,1.582010,13.971110,15.553120
64799,4471.831680,4412.911439,1.584445,14.014988,15.599433
64999,4473.950361,5160.402948,1.586947,14.058202,15.645149
65199,4476.296887,5238.917706,1.595273,14.102225,15.697498
65399,4479.160268,5412.622479,1.597511,14.146010,15.743522
65599,4483.693898,5966.190815,1.599815,14.189149,15.788964
65799,4484.602100,4782.492443,1.602229,14.232849,15.835078
65999,4485.203725,4683.138336,1.604755,14.276274,15.881029
66199,4489.392806,5871.789714,1.610358,14.320027,15.930385
66399,4493.587981,5882.190623,1.612571,14.363630,15.976201
66599,4500.475664,6787.186561,1.614868,14.406708,16.021576
66799,4508.741829,7261.374680,1.617276,14.450334,16.067610
66999,4513.330756,6046.032593,1.619806,14.493563,16.113369
67199,4518.314280,6187.794863,1.625297,14.537057,16.162354
67399,4519.576542,4943.696491,1.627508,14.580423,16.207931
67599,4522.212844,5410.646613,1.629803,14.623354,16.253158
67799,4526.370117,5931.528475,1.632233,14.666971,16.299205
67999,4529.737385,5671.241052,1.634729,14.710066,16.344795
68199,4534.368990,6109.114764,1.640141,14.753577,16.393718
68399,4539.508004,6291.911715,1.642363,14.797044,16.439407
68599,4545.689048,6659.605958,1.644668,14.839951,16.484619
68799,4552.100567,6751.251879,1.647089,14.883552,16.530641
68999,4553.663836,5091.428254,1.649578,14.926681,16.576259
69199,4556.822991,5646.731538,1.655049,14.970321,16.625370
69399,4559.188468,5377.643455,1.657290,15.013752,16.671042
69599,4561.112977,5228.917644,1.659591,15.056804,16.716395
69799,4561.912789,4840.247273,1.662006,15.100285,16.762290
69999,4565.277224,5739.465160,1.664521,15.143716,16.808238
70199,4564.584915,4322.276729,1.669965,15.187329,16.857293
70399,4568.571204,5967.758753,1.672179,15.230929,16.903108
70599,4570.203583,5144.800677,1.674484,15.274015,16.948499
70799,4571.668993,5088.958852,1.676932,15.317634,16.994566
70999,4573.190397,5111.767409,1.679481,15.360926,17.040408
71199,4575.493198,5392.987481,1.685037,15.404475,17.089512
71399,4577.402026,5256.944926,1.687258,15.447957,17.135215
71599,4578.966888,5137.622510,1.689586,15.491088,17.180674
71799,4579.043440,4606.449198,1.692049,15.534885,17.226934
71999,4582.564697,5846.695977,1.694594,15.578143,17.272737
72199,4585.370837,5595.581183,1.700076,15.621655,17.321731
72399,4591.180588,6688.500663,1.702304,15.665155,17.367459
72599,4592.018192,4895.230693,1.704616,15.707986,17.412603
72799,4593.590264,5164.252659,1.707052,15.750953,17.458004
72999,4595.641932,5342.448991,1.709641,15.794579,17.504220
73199,4597.484747,5270.112025,1.715234,15.837941,17.553175
73399,4597.712129,4680.934146,1.717443,15.881684,17.599127
73599,4598.904557,5036.525505,1.719766,15.924828,17.644594
73799,4599.411162,4785.842007,1.722228,15.968493,17.690721
73999,4602.024638,5566.397002,1.724815,16.012340,17.737156
74199,4605.178015,5771.927721,1.730416,16.055746,17.786162
74399,4608.900577,5989.970896,1.732644,16.099406,17.832049
74599,4610.476859,5196.853998,1.734977,16.142383,17.877359
74799,4610.672678,4683.713025,1.737465,16.186140,17.923605
74999,4614.220781,5941.211234,1.740028,16.229442,17.969470
75199,4614.027912,4541.702007,1.745639,16.273262,18.018901
75399,4614.477435,4783.498136,1.747859,16.316838,18.064697
75599,4613.669060,4308.911654,1.750178,16.359937,18.110115
75799,4614.420125,4898.322846,1.752683,16.403920,18.156603
75999,4618.412517,6131.529248,1.755231,16.447260,18.202491
76199,4618.724664,4737.340389,1.762876,16.491165,18.254041
76399,4619.410529,4880.725153,1.765099,16.534767,18.299866
76599,4623.255842,6092.165116,1.767413,16.577966,18.345378
76799,4625.058085,5315.317361,1.769886,16.621747,18.391633
76999,4627.343102,5504.789655,1.772456,16.665025,18.437481
77199,4628.005772,4883.133771,1.780296,16.708988,18.489284
77399,4629.154408,5072.527747,1.782512,16.752556,18.535069
77599,4629.176490,4637.722433,1.784831,16.795586,18.580418
77799,4630.803646,5262.140095,1.787302,16.839484,18.626786
77999,4630.680633,4582.828373,1.789845,16.882746,18.672591
78199,4632.973420,5527.160398,1.797724,16.926429,18.724153
78399,4634.261490,5137.896748,1.799948,16.970058,18.770006
78599,4634.301781,4650.096122,1.802257,17.013229,18.815486
78799,4637.613083,5938.954605,1.804736,17.057152,18.861888
78999,4637.923259,4760.132818,1.807302,17.100390,18.907692
79199,4641.347505,5993.924469,1.815159,17.144420,18.959579
79399,4643.028111,5308.548180,1.817384,17.187962,19.005347
79599,4644.625065,5278.615921,1.819695,17.231289,19.050984
79799,4646.783874,5505.989556,1.822136,17.274950,19.097086
79999,4648.921855,5501.976486,1.824658,17.318128,19.142786
80199,4651.320586,5610.813002,1.832711,17.362040,19.194751
80399,4653.376699,5477.878108,1.834915,17.405562,19.240477
80599,4654.397455,5064.741204,1.837217,17.448711,19.285928
80799,4655.691168,5177.057394,1.839682,17.492336,19.332018
80999,4659.029277,6007.625573,1.842237,17.535768,19.378005
81199,4659.087122,4682.514359,1.850207,17.579748,19.429956
81399,4660.119793,5079.384252,1.852419,17.623188,19.475607
81599,4663.385210,5992.409920,1.854746,17.666380,19.521126
81799,4665.034913,5338.113495,1.857184,17.709848,19.567032
81999,4668.761939,6193.115654,1.859754,17.753807,19.613562
82199,4670.875607,5537.479670,1.867765,17.797547,19.665312
82399,4671.447465,4906.480811,1.869996,17.841195,19.711191
82599,4671.363578,4636.802336,1.872301,17.884411,19.756713
82799,4671.037932,4536.545899,1.874736,17.928481,19.803217
82999,4673.629108,5746.376055,1.877236,17.971733,19.848969
83199,4673.931180,4799.290936,1.885219,18.015783,19.901002
83399,4676.700989,5828.941561,1.887421,18.059299,19.946720
83599,4679.122463,5688.877328,1.889735,18.102657,19.992392
83799,4678.554082,4440.970699,1.892162,18.146695,20.038857
83999,4681.822813,6051.421051,1.894639,18.189903,20.084542
84199,4682.517239,4974.176479,1.902806,18.233958,20.136764
84399,4683.752492,5203.793738,1.905032,18.277609,20.182641
84599,4684.600427,5042.429015,1.907380,18.320844,20.228223
84799,4688.174057,6199.819391,1.909838,18.364604,20.274443
