# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTR_incremental1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTR],current_mse_[HTR],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
62999,0.126643,0.129470,9.016790,1.647108,10.663898
63199,0.126645,0.127247,9.050697,1.652569,10.703266
63399,0.126597,0.111274,9.070905,1.658007,10.728912
63599,0.126543,0.109404,9.101294,1.663536,10.764830
63799,0.126477,0.105712,9.121643,1.669011,10.790654
63999,0.126424,0.109548,9.244778,1.674544,10.919322
64199,0.126352,0.103259,9.294395,1.680007,10.974402
64399,0.126285,0.104534,9.340023,1.685488,11.025511
64599,0.126201,0.099400,9.360631,1.690999,11.051631
64799,0.126058,0.079916,9.381635,1.696491,11.078126
64999,0.126013,0.111144,9.410193,1.702009,11.112202
65199,0.126063,0.142574,9.430596,1.707520,11.138115
65399,0.126043,0.119454,9.452078,1.713075,11.165153
65599,0.125979,0.105016,9.472770,1.718597,11.191366
65799,0.125940,0.113128,9.505622,1.724089,11.229710
65999,0.125935,0.124301,9.534148,1.729610,11.263759
66199,0.125957,0.133266,9.606590,1.735194,11.341784
66399,0.125903,0.108026,9.627543,1.740757,11.368300
66599,0.125816,0.096765,9.648923,1.746292,11.395215
66799,0.125751,0.104171,9.683167,1.751833,11.435000
66999,0.125759,0.128482,9.712807,1.757430,11.470237
67199,0.125707,0.108152,9.733631,1.762970,11.496601
67399,0.125693,0.121073,9.769473,1.768519,11.537993
67599,0.125647,0.110224,9.805686,1.774051,11.579737
67799,0.125641,0.123449,9.839347,1.779558,11.618905
67999,0.125639,0.125212,9.861564,1.785075,11.646639
68199,0.125613,0.116764,9.926883,1.790577,11.717460
68399,0.125600,0.121080,9.963527,1.796150,11.759677
68599,0.125678,0.152434,9.992039,1.801671,11.793710
68799,0.125615,0.104036,10.023220,1.807221,11.830441
68999,0.125640,0.134260,10.052623,1.812735,11.865358
69199,0.125581,0.105164,10.073583,1.818277,11.891860
69399,0.125540,0.111138,10.120805,1.823810,11.944615
69599,0.125574,0.137636,10.241778,1.829441,12.071218
69799,0.125584,0.128909,10.262947,1.834976,12.097922
69999,0.125538,0.109541,10.312384,1.840507,12.152891
70199,0.125525,0.121107,10.356938,1.846155,12.203093
70399,0.125472,0.106619,10.377265,1.851674,12.228939
70599,0.125434,0.112126,10.409392,1.857270,12.266662
70799,0.125380,0.106220,10.439764,1.862789,12.302553
70999,0.125364,0.119854,10.475765,1.868377,12.344142
71199,0.125355,0.122031,10.522347,1.873872,12.396220
71399,0.125357,0.126232,10.551687,1.879427,12.431115
71599,0.125341,0.119423,10.571813,1.884926,12.456739
71799,0.125349,0.128239,10.592465,1.890477,12.482942
71999,0.125332,0.119237,10.620790,1.895997,12.516787
72199,0.125329,0.124358,10.642079,1.901476,12.543554
72399,0.125260,0.100227,10.662860,1.907032,12.569892
72599,0.125259,0.125018,10.700454,1.912618,12.613073
72799,0.125279,0.132443,10.721187,1.918111,12.639297
72999,0.125289,0.129037,10.764915,1.923682,12.688597
73199,0.125262,0.115491,10.809465,1.929205,12.738669
73399,0.125222,0.110600,10.830964,1.934745,12.765709
73599,0.125169,0.105610,10.851837,1.940342,12.792180
73799,0.125139,0.114098,10.872727,1.945911,12.818638
73999,0.125112,0.115010,10.901058,1.951496,12.852554
74199,0.125075,0.111630,10.921401,1.956960,12.878361
74399,0.124984,0.091161,10.942718,1.962606,12.905325
74599,0.124958,0.115266,10.963089,1.968132,12.931221
74799,0.124903,0.104450,10.992185,1.973664,12.965849
74999,0.124873,0.113636,11.013175,1.979247,12.992422
75199,0.124850,0.116104,11.064040,1.984856,13.048896
75399,0.124850,0.124927,11.093398,1.990479,13.083876
75599,0.124837,0.119795,11.224038,1.996244,13.220281
75799,0.124795,0.109059,11.261884,2.001858,13.263742
75999,0.124779,0.118549,11.291758,2.007410,13.299168
76199,0.124843,0.149135,11.312633,2.013054,13.325687
76399,0.124832,0.120603,11.334100,2.018627,13.352727
76599,0.124838,0.127396,11.387387,2.024229,13.411616
76799,0.124799,0.109763,11.425227,2.029843,13.455070
76999,0.124835,0.138794,11.454428,2.035477,13.489906
77199,0.124811,0.115496,11.493738,2.041042,13.534779
77399,0.124814,0.125886,11.514731,2.046649,13.561380
77599,0.124832,0.132026,11.535266,2.052156,13.587422
77799,0.124781,0.104676,11.557221,2.057774,13.614994
77999,0.124767,0.119446,11.578181,2.063326,13.641507
78199,0.124763,0.123115,11.612270,2.068918,13.681188
78399,0.124710,0.104270,11.633265,2.074440,13.707705
78599,0.124711,0.124791,11.655409,2.080074,13.735483
78799,0.124757,0.142768,11.692797,2.085674,13.778470
78999,0.124735,0.116328,11.738893,2.091294,13.830187
79199,0.124729,0.122491,11.760062,2.096889,13.856951
79399,0.124701,0.113545,11.801166,2.102568,13.903734
79599,0.124680,0.116366,11.830850,2.108148,13.938998
79799,0.124650,0.112448,11.861628,2.113790,13.975418
79999,0.124628,0.115952,11.915837,2.119454,14.035291
80199,0.124564,0.098815,11.946044,2.125054,14.071098
80399,0.124575,0.129344,11.966620,2.130690,14.097310
80599,0.124559,0.118056,12.000500,2.136343,14.136843
80799,0.124509,0.104102,12.021696,2.141955,14.163651
80999,0.124491,0.117318,12.065214,2.147603,14.212817
81199,0.124458,0.111211,12.087486,2.153256,14.240742
81399,0.124469,0.129039,12.108561,2.158890,14.267451
81599,0.124429,0.107754,12.130362,2.164497,14.294859
81799,0.124400,0.112905,12.204969,2.170181,14.375150
81999,0.124391,0.120655,12.340704,2.175923,14.516627
82199,0.124358,0.110694,12.369887,2.181525,14.551412
82399,0.124315,0.106513,12.399646,2.187117,14.586763
82599,0.124260,0.101680,12.437509,2.192742,14.630251
82799,0.124266,0.126834,12.466444,2.198328,14.664772
82999,0.124278,0.129390,12.488750,2.203968,14.692719
83199,0.124241,0.108624,12.517907,2.209541,14.727447
83399,0.124189,0.102791,12.539902,2.215125,14.755027
83599,0.124222,0.137938,12.561012,2.220770,14.781782
83799,0.124158,0.097345,12.582860,2.226342,14.809203
83999,0.124168,0.128150,12.613085,2.231894,14.844979
84199,0.124167,0.123872,12.647266,2.237571,14.884838
84399,0.124113,0.101671,12.668784,2.243216,14.912000
84599,0.124150,0.139510,12.698966,2.248886,14.947852
84799,0.124104,0.104779,12.720291,2.254491,14.974781
84999,0.124111,0.126955,12.760985,2.260110,15.021095
85199,0.124063,0.103566,12.782344,2.265678,15.048022
85399,0.124051,0.118999,12.804725,2.271284,15.076009
85599,0.124062,0.128869,12.833975,2.276863,15.110838
85799,0.124057,0.121937,12.869903,2.282497,15.152399
85999,0.124098,0.141475,12.891389,2.288064,15.179453
86199,0.124068,0.111112,12.949664,2.293679,15.243343
86399,0.124056,0.119019,12.997999,2.299283,15.297282
86599,0.124014,0.106020,13.028183,2.304863,15.333046
86799,0.123983,0.110369,13.064229,2.310490,15.374719
86999,0.123990,0.127017,13.107877,2.316110,15.423987
87199,0.123987,0.122654,13.157999,2.321801,15.479800
87399,0.123940,0.103694,13.187773,2.327426,15.515199
87599,0.123889,0.101446,13.218241,2.333018,15.551259
87799,0.123876,0.118453,13.265894,2.338663,15.604557
87999,0.123905,0.136383,13.287583,2.344283,15.631866
88199,0.123931,0.135224,13.342984,2.349901,15.692885
88399,0.123927,0.122260,13.364507,2.355528,15.720035
88599,0.123963,0.140075,13.517384,2.361323,15.878707
88799,0.123975,0.129164,13.546648,2.366968,15.913616
88999,0.123940,0.108505,13.577016,2.372572,15.949589
89199,0.123931,0.119918,13.598369,2.378198,15.976567
89399,0.123916,0.117168,13.619466,2.383852,16.003318
