# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
25999,2909.218318,1901.063081,9.499511,4.670059,14.169571
26199,2899.348681,1616.295848,9.554428,4.703740,14.258167
26399,2889.939614,1657.351882,9.630669,4.737813,14.368482
26599,2881.927310,1824.303217,9.696381,4.779832,14.476213
26799,2873.108873,1700.256740,9.761583,4.820615,14.582198
26999,2864.079610,1654.158304,9.828262,4.862018,14.690281
27199,2854.681787,1585.975730,10.091207,4.919492,15.010699
27399,2848.830125,2053.004090,10.169165,4.953424,15.122589
27599,2840.869291,1750.235029,10.224881,4.985475,15.210356
27799,2832.635092,1696.315597,10.279746,5.017668,15.297414
27999,2827.097250,2057.337280,10.353335,5.062899,15.416234
28199,2818.498527,1614.677222,10.541111,5.099715,15.640826
28399,2809.819905,1586.134315,10.617924,5.138132,15.756056
28599,2802.013366,1693.484696,10.697046,5.186217,15.883262
28799,2795.699906,1892.875135,10.760859,5.222408,15.983267
28999,2788.053998,1687.043293,10.831803,5.263349,16.095152
29199,2780.759499,1723.057097,10.913272,5.313398,16.226671
29399,2772.574587,1577.577544,11.007554,5.359020,16.366574
29599,2761.226731,1093.091915,11.071320,5.394814,16.466134
29799,2752.842746,1512.012882,11.139078,5.433504,16.572582
29999,2743.811731,1398.190453,11.206282,5.471574,16.677855
30199,2738.836594,1992.566106,11.274629,5.510104,16.784733
30399,2731.789069,1667.612765,11.354813,5.548076,16.902889
30599,2724.942904,1684.325857,11.418451,5.583960,17.002411
30799,2716.482238,1422.000323,11.481370,5.618772,17.100142
30999,2707.308979,1294.627060,11.549879,5.658135,17.208014
31199,2698.065190,1265.278008,11.615460,5.694082,17.309542
31399,2689.777860,1396.954272,11.690519,5.728687,17.419206
31599,2683.685209,1727.139091,11.760965,5.767756,17.528722
31799,2676.505965,1542.185425,11.826146,5.804423,17.630569
31999,2667.579900,1248.335480,11.897544,5.843953,17.741496
32199,2659.122949,1306.010775,11.957182,5.877451,17.834633
32399,2651.002901,1343.675149,12.039959,5.915010,17.954969
32599,2644.643847,1614.477139,12.098565,5.948161,18.046726
32799,2636.209050,1261.337157,12.159664,5.982337,18.142002
32999,2631.204894,1810.523301,12.218032,6.015160,18.233192
33199,2625.092550,1616.555751,12.281531,6.050082,18.331613
33399,2619.229724,1646.000602,12.364021,6.085210,18.449231
33599,2613.259669,1616.260502,12.430166,6.122808,18.552974
