# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_abrupto2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
74399,10537.487332,17253.464299,31.211561,1.857692,33.069254
74599,10554.714960,16963.392555,31.315802,1.862837,33.178639
74799,10582.767371,21046.316519,31.416246,1.867972,33.284218
74999,10606.916698,19638.764878,31.530341,1.873144,33.403485
75199,10630.966546,19649.659733,31.619025,1.878272,33.497296
75399,10654.792678,19613.418109,31.726007,1.883434,33.609441
75599,10679.386501,19951.257980,31.809515,1.888543,33.698058
75799,10706.527710,20965.904792,31.905895,1.893688,33.799583
75999,10726.631108,18345.818991,31.989127,1.898784,33.887911
76199,10752.566794,20608.127261,32.074077,1.903909,33.977985
76399,10778.756580,20757.065217,32.156956,1.909048,34.066004
76599,10796.971052,17754.899217,32.259736,1.914189,34.173925
76799,10823.234737,20882.226051,32.387284,1.919383,34.306667
76999,10840.463354,17456.252427,32.479366,1.924534,34.403900
77199,10856.640182,17084.718745,32.581969,1.929746,34.511715
77399,10873.759153,17481.681962,32.669307,1.934913,34.604220
77599,10889.904639,17138.207914,32.755077,1.940075,34.695152
77799,10912.944729,19852.499724,32.857777,1.945248,34.803025
77999,10936.054541,19925.771131,32.942673,1.950406,34.893079
78199,10951.769747,17080.700094,33.054463,1.955596,35.010059
78399,10968.091736,17349.989598,33.142739,1.960791,35.103530
78599,10987.274487,18506.912769,33.228811,1.965952,35.194763
78799,11004.998232,17970.429969,33.317353,1.971117,35.288470
78999,11020.695328,17205.351188,33.414897,1.976287,35.391184
79199,11042.665596,19720.921541,33.502958,1.981474,35.484432
79399,11058.887710,17482.844983,33.603240,1.986664,35.589904
79599,11074.889657,17427.662623,33.689975,1.991831,35.681806
79799,11092.880983,18253.428452,33.793446,1.997060,35.790506
79999,11113.202337,19221.422715,33.880457,2.002249,35.882706
80199,11127.257211,16749.206823,33.970088,2.007427,35.977516
80399,11146.388007,18817.837246,34.058415,2.012615,36.071030
80599,11165.489987,18844.485770,34.173513,2.017826,36.191338
80799,11174.295290,14722.832316,34.263293,2.023015,36.286308
80999,11194.965806,19545.854361,34.387219,2.028247,36.415466
81199,11209.586140,17130.821604,34.493289,2.033453,36.526742
81399,11230.487704,19716.522685,34.583828,2.038639,36.622467
81599,11252.937340,20389.939145,34.740472,2.043911,36.784383
81799,11263.305757,15493.619796,34.857117,2.049132,36.906249
81999,11279.984272,18101.497118,34.950053,2.054379,37.004432
82199,11293.783447,16951.445051,35.057227,2.059568,37.116795
82399,11306.030533,16339.582885,35.148221,2.064774,37.212994
82599,11319.694734,16949.345491,35.236782,2.069969,37.306751
82799,11333.852473,17180.998887,35.327055,2.075150,37.402205
82999,11348.611140,17458.698956,35.426553,2.080354,37.506907
83199,11360.650916,16357.158150,35.545798,2.085594,37.631392
83399,11381.847277,20199.533382,35.656115,2.090828,37.746944
83599,11396.958339,17698.271411,35.748237,2.096031,37.844268
83799,11411.538659,17506.112423,35.842253,2.101255,37.943509
83999,11421.027162,15396.709759,35.934464,2.106455,38.040918
84199,11428.796370,14691.863632,36.026890,2.111682,38.138573
84399,11440.512532,16373.016820,36.125123,2.116892,38.242015
84599,11452.772829,16626.617995,36.228887,2.122158,38.351045
84799,11459.321359,14229.349509,36.344180,2.127417,38.471597
84999,11469.602577,15828.839180,36.456714,2.132646,38.589359
85199,11475.296923,13895.394047,36.557807,2.137877,38.695683
85399,11483.269423,14879.554544,36.663921,2.143110,38.807032
85599,11490.768754,14692.982860,36.755623,2.148323,38.903946
85799,11501.733817,16194.780758,36.855223,2.153540,39.008763
85999,11513.654353,16627.564184,36.959803,2.158809,39.118611
86199,11530.178929,18635.746645,37.054527,2.164084,39.218610
86399,11541.610582,16468.653368,37.202173,2.169330,39.371503
86599,11559.075586,19103.957133,37.321141,2.174609,39.495750
86799,11569.873546,16245.390343,37.456747,2.179904,39.636652
86999,11586.064920,18613.121228,37.575986,2.185154,39.761140
87199,11597.207625,16444.283980,37.705521,2.190432,39.895953
87399,11608.423987,16498.757870,37.798909,2.195654,39.994563
87599,11623.532288,18225.859779,37.894484,2.200886,40.095370
87799,11641.022914,19301.917491,37.993154,2.206139,40.199292
87999,11652.727450,16791.018599,38.114557,2.211402,40.325959
88199,11661.739169,15626.895717,38.207737,2.216649,40.424387
88399,11681.452986,20375.246238,38.316567,2.221885,40.538452
88599,11689.000250,15024.890863,38.412075,2.227125,40.639199
88799,11699.218708,16225.995469,38.509841,2.232378,40.742219
88999,11713.973127,18264.935111,38.616982,2.237621,40.854604
89199,11725.304002,16767.543589,38.725933,2.242881,40.968814
89399,11737.963349,17384.031916,38.837453,2.248134,41.085587
89599,11754.845163,19301.016158,38.933422,2.253387,41.186809
89799,11766.859624,17149.338140,39.054782,2.258676,41.313458
89999,11781.115232,18181.883342,39.173857,2.263970,41.437827
90199,11790.276456,15912.826911,39.298998,2.269238,41.568236
90399,11800.267054,16306.027032,39.416028,2.274516,41.690544
90599,11810.271951,16332.485083,39.512588,2.279762,41.792350
90799,11823.468954,17801.711647,39.607863,2.285008,41.892871
90999,11832.669002,16009.490554,39.714712,2.290245,42.004957
91199,11843.811214,16913.517762,39.833326,2.295511,42.128837
91399,11859.874228,19184.608795,39.929217,2.300764,42.229981
91599,11875.274704,18913.292046,40.082462,2.306058,42.388520
91799,11879.522810,13825.155377,40.178018,2.311282,42.489300
91999,11891.355904,17322.746004,40.289250,2.316565,42.605814
92199,11908.374676,19737.009997,40.407173,2.321843,42.729015
92399,11917.130540,15953.583529,40.502487,2.327106,42.829593
92599,11927.611562,16769.844075,40.600802,2.332348,42.933150
92799,11933.027175,14440.455708,40.722916,2.337631,43.060547
92999,11939.024754,14721.901651,40.827366,2.342896,43.170262
93199,11950.907065,17476.181407,40.926795,2.348182,43.274977
93399,11960.004010,16199.180716,41.062679,2.353484,43.416163
93599,11966.695300,15091.527451,41.174918,2.358760,43.533678
93799,11976.174564,16412.470180,41.282675,2.364050,43.646725
93999,11982.910588,15142.105920,41.406329,2.369349,43.775677
94199,11991.525142,16040.365285,41.520442,2.374652,43.895094
94399,11997.121258,14632.892245,41.618821,2.379913,43.998734
94599,12006.810785,16580.267438,41.718202,2.385196,44.103398
94799,12013.987681,15408.659233,41.837302,2.390493,44.227796
94999,12026.278944,17852.337916,41.963217,2.395817,44.359034
95199,12034.988362,16171.961762,42.070058,2.401109,44.471168
95399,12040.740711,14778.858873,42.178469,2.406398,44.584866
95599,12048.961686,15970.366849,42.276581,2.411676,44.688258
95799,12059.421171,17059.054705,42.375360,2.416944,44.792304
95999,12065.214870,14840.396644,42.482459,2.422216,44.904675
96199,12068.916452,13845.676078,42.584098,2.427507,45.011606
96399,12079.264441,17056.647079,42.747539,2.432826,45.180365
96599,12088.428489,16505.499449,42.859835,2.438096,45.297931
96799,12096.109905,15806.234269,42.961686,2.443372,45.405058
96999,12110.849565,19244.844694,43.063150,2.448646,45.511795
97199,12121.078690,17082.204548,43.170156,2.453921,45.624076
97399,12121.811786,12478.096494,43.269589,2.459196,45.728784
97599,12125.711710,14024.974469,43.368755,2.464463,45.833219
97799,12131.373880,14894.513115,43.465848,2.469745,45.935593
97999,12138.301062,15525.692879,43.575740,2.475018,46.050758
98199,12144.560484,15211.677109,43.691645,2.480328,46.171974
98399,12154.339117,16955.647887,43.824511,2.485645,46.310157
98599,12166.506069,18152.646792,43.962782,2.490988,46.453770
98799,12177.980152,17834.703026,44.090121,2.496291,46.586413
98999,12185.189951,15746.830407,44.193867,2.501596,46.695463
99199,12191.683260,15405.871437,44.323947,2.506929,46.830876
99399,12203.516046,18072.577593,44.427508,2.512241,46.939749
99599,12212.124729,16490.640461,44.526927,2.517529,47.044456
99799,12218.712261,15499.303099,44.628970,2.522837,47.151807
99999,12227.169450,16447.306597,44.754493,2.528155,47.282648
100199,12232.736177,15016.099732,44.891765,2.533477,47.425243
100399,12246.967081,19376.649964,45.002248,2.538767,47.541015
100599,12258.232678,17913.562629,45.101046,2.544032,47.645078
100799,12265.054612,15696.487441,45.212589,2.549348,47.761937
100999,12270.833739,15183.513528,45.330213,2.554681,47.884894
101199,12273.746017,13744.446335,45.447606,2.559993,48.007599
101399,12278.200702,14532.271430,45.621921,2.565343,48.187264
101599,12276.275922,11300.412425,45.723685,2.570638,48.294324
101799,12278.715470,13518.005877,45.850948,2.575946,48.426895
101999,12276.581880,11190.584764,45.967994,2.581275,48.549269
102199,12276.570327,12270.678197,46.102971,2.586605,48.689576
102399,12275.475813,11716.179163,46.202289,2.591890,48.794179
102599,12270.867918,9911.625595,46.305832,2.597177,48.903009
102799,12267.387940,10482.159464,46.406082,2.602440,49.008522
102999,12265.399318,11243.247120,46.535886,2.607747,49.143633
103199,12259.551559,9247.956140,46.634305,2.613024,49.247329
103399,12261.452819,13242.502680,46.744155,2.618304,49.362459
103599,12260.797135,11921.808489,46.847686,2.623592,49.471278
103799,12257.882526,10748.115391,46.979674,2.628872,49.608546
103999,12257.848936,12240.415644,47.103213,2.634234,49.737447
104199,12255.167771,10860.961884,47.206442,2.639550,49.845992
104399,12251.356070,10265.459606,47.348147,2.644909,49.993056
104599,12253.015862,13119.427678,47.465228,2.650217,50.115445
104799,12250.119051,10735.086455,47.583592,2.655528,50.239120
104999,12249.148253,11740.450508,47.722273,2.660851,50.383124
105199,12244.057241,9571.275532,47.842420,2.666167,50.508588
105399,12240.898642,10579.475671,47.946550,2.671481,50.618031
105599,12240.505677,12033.413192,48.056007,2.676786,50.732793
105799,12243.409245,13776.493473,48.177362,2.682112,50.859474
105999,12237.378316,9047.016674,48.299722,2.687443,50.987165
106199,12234.262623,10582.945384,48.473107,2.692819,51.165926
106399,12229.709763,9812.141182,48.598467,2.698170,51.296637
106599,12226.830578,10695.104110,48.703563,2.703494,51.407057
106799,12221.017179,9122.475193,48.806220,2.708789,51.515009
106999,12218.048901,10632.988594,48.931069,2.714112,51.645181
107199,12216.410389,11339.806575,49.036302,2.719422,51.755724
107399,12211.073805,9350.664468,49.159908,2.724813,51.884721
107599,12206.641246,9826.357530,49.275364,2.730175,52.005539
107799,12201.756655,9573.846512,49.381968,2.735495,52.117463
107999,12197.271950,9780.016164,49.484646,2.740806,52.225453
108199,12193.533413,10174.722980,49.587603,2.746079,52.333682
108399,12189.807474,10174.074645,49.697715,2.751415,52.449130
108599,12188.799877,11642.682469,49.837639,2.756761,52.594400
108799,12182.209584,8603.680159,49.941201,2.762095,52.703296
108999,12177.261979,9485.764806,50.076602,2.767456,52.844058
109199,12173.800239,10287.152059,50.199710,2.772801,52.972511
109399,12166.828912,8360.484567,50.321365,2.778143,53.099508
109599,12161.748570,9382.801579,50.421879,2.783436,53.205315
109799,12158.368025,10305.829267,50.525698,2.788747,53.314445
109999,12153.811490,9652.273559,50.641482,2.794067,53.435548
110199,12151.665455,10971.346433,50.774956,2.799415,53.574371
110399,12148.811601,10576.337894,50.878412,2.804745,53.683156
110599,12145.015028,10049.306632,50.994877,2.810110,53.804987
110799,12140.237548,9498.291183,51.098227,2.815414,53.913641
110999,12137.351339,10538.391694,51.280044,2.820807,54.100851
111199,12132.467030,9421.675592,51.398061,2.826156,54.224217
111399,12125.620745,8319.086479,51.530200,2.831558,54.361758
111599,12120.348435,9183.671684,51.633503,2.836897,54.470399
111799,12116.230172,9818.239344,51.753186,2.842274,54.595460
111999,12112.323494,9928.490232,51.890320,2.847643,54.737963
112199,12109.558841,10561.353493,51.993741,2.852967,54.846707
112399,12101.818639,7759.565047,52.096046,2.858289,54.954335
112599,12099.194583,10624.475127,52.230067,2.863656,55.093723
112799,12094.005862,9172.755830,52.338564,2.869025,55.207589
112999,12089.298441,9434.313266,52.442135,2.874359,55.316494
113199,12086.421998,10461.231452,52.549125,2.879720,55.428845
113399,12083.155040,10234.056720,52.666589,2.885082,55.551671
113599,12076.885186,8521.878450,52.771494,2.890421,55.661914
113799,12071.285072,8890.419952,52.903919,2.895799,55.799718
113999,12072.309246,12655.064242,53.028239,2.901181,55.929420
114199,12066.331065,8658.768059,53.163487,2.906602,56.070089
114399,12060.345085,8642.350573,53.266542,2.911933,56.178475
114599,12054.493510,8707.392315,53.373211,2.917308,56.290519
114799,12050.573811,9804.586667,53.478945,2.922670,56.401615
114999,12043.066140,7733.662534,53.586282,2.928032,56.514313
115199,12037.116521,8616.085870,53.692199,2.933394,56.625592
115399,12030.884166,8441.047904,53.807574,2.938772,56.746346
115599,12024.729568,8473.526375,53.913565,2.944124,56.857688
115799,12020.556983,9608.802908,54.130760,2.949565,57.080324
115999,12014.250072,8362.548685,54.255744,2.954967,57.210711
116199,12010.373524,9761.975337,54.363384,2.960320,57.323703
116399,12004.218446,8428.118221,54.466158,2.965650,57.431808
116599,11997.506515,8091.162643,54.607174,2.971050,57.578224
116799,11990.270078,7771.427498,54.716417,2.976421,57.692837
116999,11984.947200,8876.386121,54.838022,2.981786,57.819809
117199,11977.372169,7545.979327,54.963860,2.987170,57.951029
117399,11973.008170,9415.704741,55.082599,2.992564,58.075163
117599,11967.780656,8899.229741,55.223759,2.997966,58.221724
117799,11964.318536,9928.592247,55.331266,3.003316,58.334582
117999,11958.523196,8545.067966,55.438383,3.008679,58.447062
118199,11953.387798,8923.502797,55.552030,3.014043,58.566072
118399,11948.156249,8856.311078,55.698263,3.019495,58.717758
118599,11944.538397,9802.769688,55.807400,3.024869,58.832268
118799,11938.018980,8072.004689,55.919141,3.030253,58.949394
118999,11933.861532,9464.337702,56.027842,3.035624,59.063466
119199,11928.336536,8640.963581,56.145152,3.040972,59.186125
119399,11923.573866,9085.022872,56.252398,3.046314,59.298711
119599,11919.543100,9513.175367,56.378265,3.051691,59.429955
119799,11913.661861,8396.681432,56.502796,3.057067,59.559863
119999,11908.453406,8788.588562,56.628093,3.062446,59.690538
120199,11903.501126,8932.133278,56.784239,3.067845,59.852084
120399,11899.198379,9313.247256,56.909457,3.073284,59.982741
120599,11891.988432,7551.600645,57.027000,3.078661,60.105661
120799,11884.976364,7656.698816,57.159295,3.084056,60.243351
120999,11878.955382,8242.282603,57.367074,3.089488,60.456562
121199,11873.764671,8733.384699,57.482187,3.094871,60.577058
121399,11866.662448,7562.714764,57.628521,3.100258,60.728780
121599,11860.783044,8291.985357,57.748072,3.105647,60.853720
121799,11855.137604,8422.709936,57.854656,3.111010,60.965665
121999,11849.983281,8711.000171,57.973798,3.116391,61.090189
122199,11843.994887,8191.074727,58.082230,3.121756,61.203985
122399,11835.516764,6655.383505,58.203359,3.127163,61.330522
122599,11830.746886,8911.581730,58.342429,3.132594,61.475024
122799,11824.529424,8013.224961,58.486457,3.138029,61.624486
122999,11819.091933,8480.472593,58.603238,3.143417,61.746655
123199,11816.016379,9924.550665,58.724899,3.148830,61.873728
123399,11809.783142,7970.109347,58.834465,3.154217,61.988681
123599,11803.716433,8060.557176,58.961739,3.159629,62.121368
123799,11798.818960,8772.180674,59.074189,3.165034,62.239223
123999,11791.843382,7473.960445,59.195694,3.170432,62.366126
124199,11787.084771,8836.746041,59.326164,3.175837,62.502000
124399,11779.544804,7097.225168,59.433581,3.181222,62.614803
124599,11773.373563,7934.861327,59.568860,3.186627,62.755487
124799,11771.602206,10668.047009,59.699544,3.192046,62.891591
124999,11766.035823,8292.612818,59.824030,3.197445,63.021476
125199,11762.024541,9254.973118,59.948204,3.202835,63.151039
125399,11753.479364,6404.199049,60.072811,3.208226,63.281036
125599,11747.402668,7937.313933,60.197686,3.213644,63.411330
125799,11742.194656,8471.563068,60.307174,3.219040,63.526214
125999,11735.600820,7588.077972,60.432424,3.224452,63.656876
126199,11727.704381,6752.947693,60.543667,3.229834,63.773501
126399,11721.794178,7992.456395,60.746172,3.235299,63.981470
126599,11717.413061,8948.546944,60.869667,3.240701,64.110368
126799,11714.751522,10029.997166,60.979488,3.246084,64.225573
126999,11709.042861,8089.752098,61.100999,3.251462,64.352460
127199,11704.979064,9124.467666,61.225359,3.256882,64.482242
127399,11698.662894,7681.578797,61.334561,3.262252,64.596813
127599,11692.307637,7644.009192,61.444216,3.267639,64.711855
127799,11687.278612,8478.760573,61.553725,3.273042,64.826767
127999,11682.084795,8363.235635,61.663792,3.278448,64.942240
128199,11677.072702,8469.333216,61.774907,3.283855,65.058762
128399,11671.736007,8250.914886,61.884645,3.289232,65.173878
128599,11665.230411,7488.637523,62.007547,3.294639,65.302186
128799,11662.412721,9850.637865,62.129957,3.300030,65.429988
128999,11657.203262,8302.312099,62.258243,3.305435,65.563678
129199,11653.387719,9192.362544,62.388807,3.310862,65.699668
129399,11646.972332,7502.631820,62.503809,3.316275,65.820084
129599,11643.237912,9227.068243,62.659104,3.321707,65.980811
129799,11639.313264,9096.141418,62.780723,3.327108,66.107831
129999,11631.773411,6738.409231,62.889933,3.332505,66.222438
130199,11624.823275,7107.234326,63.045813,3.337976,66.383789
130399,11620.156585,8582.141436,63.157689,3.343388,66.501077
130599,11614.449073,7893.151480,63.268931,3.348794,66.617725
130799,11610.582881,9085.959783,63.391990,3.354217,66.746206
130999,11604.393629,7556.622298,63.507147,3.359633,66.866781
131199,11597.930164,7364.360647,63.638126,3.365061,67.003187
131399,11592.182306,7821.587546,63.799929,3.370486,67.170415
131599,11587.280725,8366.942015,63.910421,3.375897,67.286317
131799,11583.234758,8920.988721,64.026235,3.381281,67.407516
131999,11575.386014,6403.063768,64.241740,3.386759,67.628499
132199,11569.391819,7613.222840,64.371128,3.392186,67.763315
132399,11564.468759,8310.326154,64.484528,3.397602,67.882130
132599,11561.183749,9386.506871,64.605036,3.402999,68.008035
132799,11557.336030,9006.298657,64.716347,3.408414,68.124761
132999,11552.308417,8213.973488,64.828250,3.413796,68.242046
133199,11546.346685,7581.794574,64.938333,3.419174,68.357507
133399,11540.351862,7547.799792,65.069139,3.424600,68.493739
133599,11535.198949,8098.206077,65.206174,3.430016,68.636190
133799,11530.630677,8479.024925,65.331883,3.435465,68.767348
133999,11526.245323,8592.443586,65.444166,3.440856,68.885022
134199,11521.953586,8646.490097,65.573023,3.446255,69.019278
134399,11519.303515,9741.105816,65.694274,3.451685,69.145960
134599,11514.174981,8067.799602,65.860028,3.457190,69.317218
134799,11510.840936,9267.028761,65.983760,3.462611,69.446371
134999,11507.411884,9196.231138,66.127998,3.468101,69.596098
135199,11503.772886,9047.449267,66.253094,3.473525,69.726618
135399,11498.398741,7865.476296,66.367864,3.478950,69.846814
135599,11493.320244,8055.178116,66.508265,3.484427,69.992693
135799,11490.536165,9602.930811,66.617812,3.489845,70.107658
135999,11484.819286,7603.057961,66.737150,3.495319,70.232469
136199,11480.567910,8589.632198,66.871180,3.500772,70.371952
136399,11476.266088,8546.725351,67.025907,3.506244,70.532151
136599,11471.529221,8240.985906,67.163960,3.511707,70.675667
136799,11466.069016,7736.749222,67.277880,3.517121,70.795001
136999,11459.531819,6988.089259,67.414710,3.522589,70.937299
137199,11453.386149,7243.601890,67.528307,3.528032,71.056338
137399,11447.632662,7500.740993,67.644767,3.533468,71.178235
137599,11444.439058,9250.433009,67.801421,3.538924,71.340345
137799,11439.775154,8231.009084,67.932854,3.544379,71.477233
137999,11434.304157,7664.787308,68.045802,3.549783,71.595585
138199,11430.732812,8966.504383,68.281015,3.555318,71.836333
138399,11425.567164,7856.104713,68.393962,3.560729,71.954692
138599,11421.894429,8880.361612,68.524606,3.566184,72.090790
138799,11416.187936,7461.588123,68.656630,3.571649,72.228279
138999,11409.222616,6575.290867,68.817196,3.577112,72.394308
139199,11403.935047,7729.074503,68.929092,3.582555,72.511647
139399,11398.914097,7904.333134,69.060645,3.588007,72.648651
139599,11392.554478,6959.899921,69.175813,3.593461,72.769274
139799,11386.547229,7193.487602,69.291005,3.598903,72.889908
139999,11381.783728,8052.095998,69.403140,3.604309,73.007448
140199,11377.253427,8206.042919,69.532513,3.609750,73.142263
140399,11373.899458,9022.767575,69.660907,3.615205,73.276112
140599,11368.242692,7397.192371,69.800585,3.620656,73.421242
140799,11364.481781,8720.561682,69.930254,3.626123,73.556376
140999,11360.423263,8503.226636,70.046167,3.631587,73.677755
141199,11355.599391,7954.769722,70.195659,3.637059,73.832718
141399,11349.512460,7052.138853,70.317055,3.642569,73.959625
141599,11344.516030,7812.039987,70.427763,3.647993,74.075757
141799,11339.300719,7646.860569,70.542995,3.653424,74.196419
141999,11334.976425,8269.052245,70.672240,3.658898,74.331139
142199,11330.599750,8223.160666,70.793579,3.664339,74.457918
142399,11326.757845,8595.163401,70.922561,3.669802,74.592363
142599,11321.857229,7832.618207,71.039325,3.675239,74.714563
142799,11316.003154,7142.047587,71.160801,3.680666,74.841467
142999,11313.099082,9239.591824,71.276346,3.686107,74.962453
143199,11310.037508,9121.011862,71.404554,3.691538,75.096092
143399,11304.236960,7151.044752,71.546889,3.697022,75.243911
143599,11297.158967,6222.237867,71.660225,3.702477,75.362702
143799,11291.560872,7272.129141,71.803871,3.707949,75.511820
143999,11285.832741,7167.305938,71.932199,3.713417,75.645616
144199,11280.827717,7677.210783,72.061371,3.718876,75.780247
144399,11275.709096,7585.183095,72.319812,3.724429,76.044241
144599,11269.283144,6629.746032,72.446460,3.729931,76.176391
144799,11262.271425,6192.798309,72.574278,3.735396,76.309674
144999,11257.023617,7457.611077,72.701471,3.740845,76.442316
145199,11251.949163,7572.969805,72.843159,3.746338,76.589497
145399,11248.803181,8964.820200,72.969623,3.751883,76.721506
145599,11243.459772,7358.801554,73.095831,3.757337,76.853169
145799,11239.367864,8260.458683,73.237464,3.762820,77.000285
145999,11234.254709,7506.764785,73.350861,3.768228,77.119089
146199,11230.265945,8318.468431,73.485490,3.773698,77.259188
146399,11226.347479,8361.948672,73.596424,3.779108,77.375532
146599,11220.662164,7059.011901,73.731824,3.784593,77.516417
146799,11216.504966,8169.278512,73.880696,3.790054,77.670750
146999,11210.641213,6906.646906,74.015984,3.795553,77.811537
147199,11205.548625,7462.496359,74.148682,3.801035,77.949717
147399,11201.183080,7988.141587,74.276157,3.806528,78.082684
147599,11195.911943,7311.084166,74.396093,3.811987,78.208080
147799,11190.578201,7254.276777,74.530931,3.817439,78.348369
147999,11186.820233,8409.681852,74.646932,3.822913,78.469845
148199,11184.337153,9346.857911,74.770846,3.828364,78.599211
148399,11178.164959,6604.568735,74.888597,3.833819,78.722417
148599,11173.261236,7534.699015,75.003870,3.839234,78.843103
148799,11169.876560,8655.062460,75.139140,3.844737,78.983877
148999,11164.927596,7482.897885,75.251138,3.850177,79.101315
149199,11160.468520,7838.457277,75.388208,3.855679,79.243886
149399,11155.703186,7600.764027,75.533157,3.861135,79.394292
149599,11152.023646,8403.407313,75.673728,3.866634,79.540361
149799,11146.472595,6994.286582,75.840574,3.872174,79.712748
149999,11141.603214,7494.436937,75.968278,3.877656,79.845933
150199,11135.242530,6364.729390,76.098292,3.883189,79.981480
150399,11131.474889,8301.976651,76.213061,3.888609,80.101670
150599,11128.188859,8657.093673,76.326645,3.894056,80.220702
150799,11124.003279,7972.262044,76.460709,3.899526,80.360234
150999,11119.801841,7951.917602,76.706060,3.905072,80.611131
151199,11113.461478,6326.487263,76.820205,3.910565,80.730770
151399,11109.764691,8314.994002,76.954050,3.916020,80.870071
151599,11102.350076,5489.486489,77.071895,3.921509,80.993403
151799,11096.807792,6895.756407,77.247379,3.927046,81.174425
151999,11091.462652,7034.501313,77.394920,3.932572,81.327493
152199,11087.937105,8408.521502,77.527259,3.938044,81.465303
152399,11082.634977,7047.715175,77.660073,3.943518,81.603592
152599,11076.510047,6409.313557,77.786455,3.949002,81.735457
152799,11070.905760,6794.835106,77.900358,3.954423,81.854781
152999,11066.094343,7390.171361,78.033271,3.959905,81.993176
153199,11059.266299,5835.812542,78.146958,3.965334,82.112292
153399,11055.071435,7841.805676,78.262758,3.970801,82.233559
153599,11050.418703,7481.772974,78.393286,3.976304,82.369590
153799,11045.849640,7536.809492,78.530042,3.981777,82.511818
153999,11042.242565,8268.402127,78.657101,3.987247,82.644348
154199,11036.187446,6373.745853,78.773468,3.992713,82.766181
154399,11030.055624,6302.420660,78.892287,3.998215,82.890502
154599,11026.836570,8541.727136,79.011900,4.003699,83.015599
154799,11022.267821,7490.625046,79.128439,4.009151,83.137590
154999,11017.644241,7438.993178,79.244637,4.014594,83.259231
155199,11011.274031,6074.360937,79.361701,4.020056,83.381757
155399,11006.041355,6945.484939,79.474552,4.025486,83.500038
155599,11002.525451,8270.667887,79.591437,4.030931,83.622369
155799,11000.916901,9749.464925,79.723398,4.036403,83.759801
155999,10995.208750,6548.559150,79.840399,4.041844,83.882243
156199,10990.910295,7638.115568,79.978130,4.047362,84.025493
156399,10985.776675,6976.419660,80.121085,4.052865,84.173950
156599,10982.464722,8392.516973,80.242244,4.058339,84.300584
156799,10977.409160,7018.904368,80.359933,4.063808,84.423741
156999,10973.656773,8031.785432,80.524908,4.069298,84.594206
157199,10969.721388,7880.444038,80.660544,4.074826,84.735370
157399,10964.964904,7226.368281,80.796223,4.080303,84.876526
157599,10959.833517,6921.432578,80.919026,4.085815,85.004840
157799,10954.525212,6771.580615,81.036307,4.091273,85.127580
157999,10949.496093,6981.521382,81.166699,4.096757,85.263456
158199,10945.277253,7612.393680,81.418934,4.102307,85.521241
158399,10941.015768,7570.180634,81.553042,4.107754,85.660797
158599,10938.107126,8634.462481,81.673312,4.113268,85.786580
158799,10933.276603,7102.672415,81.788762,4.118718,85.907480
158999,10927.505899,6345.566423,81.945085,4.124246,86.069330
159199,10924.125389,8236.620102,82.081640,4.129727,86.211367
159399,10918.360694,6329.663828,82.216201,4.135217,86.351418
159599,10913.968237,7413.179621,82.327559,4.140647,86.468206
159799,10910.077177,7805.011876,82.447895,4.146072,86.593967
159999,10905.990323,7640.593238,82.614661,4.151602,86.766262
160199,10902.129922,7813.809432,82.732985,4.157089,86.890074
160399,10898.416139,7923.675759,82.882437,4.162598,87.045035
160599,10894.856394,8039.941524,83.001166,4.168069,87.169235
160799,10889.937027,6939.684840,83.133705,4.173523,87.307228
160999,10886.331227,7987.268242,83.310046,4.179108,87.489154
161199,10881.998168,7393.885675,83.445634,4.184581,87.630215
161399,10876.623394,6544.555434,83.566697,4.190085,87.756783
161599,10871.714305,6910.079207,83.712196,4.195601,87.907797
161799,10867.324010,7319.965575,83.859647,4.201123,88.060770
161999,10863.447399,7727.269591,84.007338,4.206623,88.213961
162199,10860.204064,8233.102622,84.134413,4.212099,88.346512
162399,10854.521861,6246.254842,84.276480,4.217621,88.494102
162599,10850.881427,7894.849070,84.397468,4.223082,88.620550
