# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_gradual5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
16199,3476.723326,2413.036914,7.257893,3.616507,10.874401
16399,3468.269118,2783.478262,7.339103,3.661610,11.000713
16599,3456.560920,2496.488680,7.420033,3.706587,11.126620
16799,3443.644807,2371.607379,7.501975,3.751528,11.253503
16999,3430.042420,2287.441972,7.583162,3.796518,11.379680
17199,3422.446646,2776.805864,7.671352,3.841943,11.513295
17399,3407.201833,2096.147912,7.752033,3.886831,11.638864
17599,3396.131314,2432.996139,7.833574,3.931545,11.765119
17799,3385.413665,2442.260549,7.914741,3.976541,11.891282
17999,3365.441574,1587.925484,8.041376,4.021862,12.063238
18199,3345.907919,1587.878983,8.125417,4.066839,12.192257
18399,3326.522325,1562.433202,8.206788,4.111768,12.318555
18599,3307.935811,1597.976556,8.287255,4.156534,12.443789
18799,3287.530840,1389.868585,8.418864,4.201375,12.620239
18999,3273.094208,1916.050721,8.499454,4.246213,12.745667
19199,3257.737140,1798.815721,8.587162,4.291330,12.878491
19399,3239.823673,1520.130799,8.667490,4.336195,13.003685
19599,3224.119847,1700.848806,8.748277,4.381149,13.129426
19799,3209.438713,1770.687563,8.829289,4.426118,13.255407
19999,3194.622365,1727.803933,8.975245,4.471473,13.446718
20199,3185.133851,2236.282407,9.055896,4.516595,13.572491
20399,3174.111635,2060.867792,9.139102,4.561376,13.700478
20599,3160.719854,1794.758262,9.219595,4.606355,13.825950
20799,3147.624970,1798.851911,9.301034,4.651298,13.952331
20999,3137.773932,2113.265890,9.381583,4.695904,14.077487
21199,3127.496532,2048.369590,9.462551,4.740904,14.203454
21399,3118.213724,2134.236041,9.548752,4.785927,14.334679
21599,3108.838819,2105.723988,9.630102,4.830880,14.460982
21799,3096.075620,1717.650132,9.711039,4.875930,14.586970
21999,3082.891400,1645.811452,9.843885,4.920914,14.764799
22199,3069.532894,1600.097265,9.924341,4.965931,14.890272
22399,3057.308977,1700.454109,10.011643,5.010933,15.022577
22599,3044.709072,1633.519714,10.092491,5.056073,15.148564
22799,3032.680442,1673.445279,10.173724,5.101437,15.275161
22999,3026.078334,2273.438069,10.254867,5.146488,15.401354
23199,3017.036051,1977.173506,10.394977,5.191810,15.586787
23399,3009.165322,2096.160737,10.478495,5.236607,15.715102
23599,3004.825091,2497.018054,10.558976,5.281433,15.840409
23799,2996.794221,2049.151516,10.639502,5.326056,15.965558
23999,2987.806599,1918.279605,10.721094,5.370768,16.091862
24199,2981.807977,2261.973313,10.802004,5.415543,16.217548
24399,2976.317153,2311.927496,10.888872,5.460699,16.349571
24599,2965.127349,1599.971268,10.969078,5.505458,16.474535
24799,2958.990776,2204.192220,11.050398,5.550295,16.600693
24999,2951.855092,2067.030292,11.131066,5.595075,16.726141
25199,2942.728732,1801.933824,11.212201,5.639864,16.852065
25399,2934.688942,1921.675353,11.299274,5.684750,16.984024
25599,2923.437702,1494.530213,11.380754,5.729703,17.110457
25799,2917.033475,2097.292398,11.461368,5.774517,17.235885
25999,2909.218318,1901.063081,11.542115,5.819227,17.361342
26199,2899.348681,1616.295848,11.622998,5.863896,17.486894
26399,2889.939614,1657.351882,11.711041,5.908936,17.619977
26599,2881.927310,1824.303217,11.791414,5.953627,17.745041
26799,2873.108873,1700.256740,11.872104,5.998441,17.870545
26999,2864.079610,1654.158304,11.952820,6.043252,17.996072
27199,2854.681787,1585.975730,12.090650,6.088672,18.179323
27399,2848.830125,2053.004090,12.177500,6.133782,18.311282
27599,2840.869291,1750.235029,12.258166,6.178781,18.436946
27799,2832.635092,1696.315597,12.338926,6.223751,18.562678
27999,2827.097250,2057.337280,12.420857,6.268831,18.689688
28199,2818.498527,1614.677222,12.547193,6.313812,18.861005
28399,2809.819905,1586.134315,12.630761,6.358814,18.989575
28599,2802.013366,1693.484696,12.711106,6.403852,19.114958
28799,2795.699906,1892.875135,12.792508,6.448796,19.241303
28999,2788.053998,1687.043293,12.872959,6.493814,19.366773
29199,2780.759499,1723.057097,12.953917,6.538655,19.492572
29399,2772.574587,1577.577544,13.040117,6.583349,19.623466
29599,2761.226731,1093.091915,13.121255,6.628207,19.749462
29799,2752.842746,1512.012882,13.201556,6.672857,19.874413
29999,2743.811731,1398.190453,13.282237,6.717597,19.999834
30199,2738.836594,1992.566106,13.363103,6.762366,20.125469
30399,2731.789069,1667.612765,13.450519,6.807109,20.257628
30599,2724.942904,1684.325857,13.530558,6.851947,20.382505
30799,2716.482238,1422.000323,13.610595,6.896585,20.507179
30999,2707.308979,1294.627060,13.691405,6.941589,20.632993
31199,2698.065190,1265.278008,13.773486,6.987017,20.760503
31399,2689.777860,1396.954272,13.860433,7.031885,20.892319
31599,2683.685209,1727.139091,13.941189,7.076902,21.018091
31799,2676.505965,1542.185425,14.021179,7.121299,21.142478
31999,2667.579900,1248.335480,14.102951,7.166163,21.269114
32199,2659.122949,1306.010775,14.183921,7.211007,21.394928
32399,2651.002901,1343.675149,14.271143,7.255804,21.526947
32599,2644.643847,1614.477139,14.351333,7.300425,21.651758
32799,2636.209050,1261.337157,14.432680,7.345054,21.777734
32999,2631.204894,1810.523301,14.513595,7.389778,21.903372
33199,2625.092550,1616.555751,14.594344,7.434244,22.028587
33399,2619.229724,1646.000602,14.682157,7.479280,22.161436
33599,2613.259669,1616.260502,14.763387,7.523979,22.287365
33799,2606.774571,1517.278180,14.844274,7.568787,22.413061
33999,2601.238251,1665.600188,14.925481,7.613700,22.539181
34199,2594.529875,1454.105816,15.006573,7.658490,22.665063
34399,2587.356875,1360.773874,15.094911,7.703355,22.798265
34599,2580.804299,1453.761357,15.218296,7.748510,22.966806
34799,2575.738518,1699.358338,15.298833,7.793471,23.092304
34999,2569.779896,1532.979738,15.385370,7.838514,23.223884
35199,2565.332161,1786.978432,15.467102,7.883325,23.350427
35399,2559.883192,1600.864709,15.575574,7.928277,23.503852
35599,2554.759491,1647.864387,15.656006,7.973121,23.629127
35799,2550.751005,1837.240571,15.737169,8.018097,23.755266
35999,2549.468367,2319.876195,15.822005,8.063032,23.885037
36199,2545.404741,1813.952026,15.903060,8.107983,24.011044
36399,2541.247847,1788.849963,15.984179,8.152791,24.136970
36599,2536.005945,1581.979799,16.065413,8.197770,24.263183
36799,2532.942904,1972.406391,16.147605,8.242832,24.390436
36999,2528.850947,1775.930801,16.234322,8.287883,24.522204
37199,2524.483864,1716.573617,16.315221,8.332774,24.647995
37399,2519.949846,1676.622429,16.396335,8.377711,24.774046
37599,2515.481480,1679.896995,16.478626,8.422724,24.901350
37799,2511.002764,1669.004302,16.560044,8.467746,25.027790
37999,2506.734542,1700.040541,16.647528,8.512660,25.160187
38199,2502.327272,1664.945942,16.728730,8.557745,25.286475
38399,2497.894231,1651.183482,16.811007,8.602683,25.413691
38599,2494.155232,1776.267306,16.891794,8.647694,25.539488
38799,2488.448933,1387.133212,16.973047,8.692641,25.665688
38999,2485.497783,1912.974719,17.059894,8.737442,25.797336
39199,2482.170687,1833.386942,17.141715,8.782481,25.924196
39399,2479.274055,1911.534251,17.222672,8.827360,26.050032
39599,2475.808173,1793.029478,17.303784,8.872286,26.176069
39799,2472.401575,1797.895096,17.385252,8.917283,26.302536
39999,2469.038808,1799.848160,17.473714,8.962235,26.435949
40199,2464.802769,1617.594939,17.554294,9.006933,26.561227
40399,2461.481794,1793.965839,17.635257,9.051753,26.687010
40599,2457.869304,1728.146301,17.716032,9.096452,26.812484
40799,2455.363434,1946.671861,17.798374,9.141370,26.939744
40999,2451.714072,1707.244189,17.885764,9.186248,27.072011
41199,2447.730808,1631.161629,17.966952,9.231224,27.198176
41399,2444.212468,1719.434429,18.056365,9.276606,27.332972
41599,2441.067469,1790.052696,18.138285,9.321343,27.459628
41799,2437.608543,1718.151923,18.219535,9.366045,27.585580
41999,2433.453049,1564.954935,18.306896,9.410851,27.717746
42199,2430.071891,1720.028598,18.387318,9.455428,27.842746
42399,2428.261526,2046.274543,18.469093,9.500204,27.969297
42599,2423.314048,1374.448756,18.549966,9.544891,28.094857
42799,2419.377721,1580.940096,18.631054,9.589639,28.220693
42999,2415.760551,1641.686197,18.718755,9.634596,28.353350
43199,2412.628475,1739.232072,18.800494,9.679508,28.480001
43399,2408.155991,1442.099383,18.881713,9.724532,28.606245
43599,2404.907391,1699.961158,18.963193,9.769673,28.732866
43799,2401.021653,1553.930892,19.044623,9.814513,28.859136
43999,2397.681590,1666.207722,19.133467,9.859423,28.992889
44199,2393.107864,1386.888106,19.214127,9.904155,29.118282
44399,2387.750159,1203.697413,19.295202,9.948926,29.244128
44599,2384.206491,1597.512200,19.376341,9.993696,29.370037
44799,2381.124113,1693.753878,19.458367,10.038282,29.496649
44999,2376.821964,1413.140590,19.546167,10.083167,29.629335
45199,2373.810535,1696.238923,19.627031,10.127982,29.755013
45399,2370.181565,1550.034444,19.707815,10.172718,29.880533
45599,2367.569761,1774.690166,19.796723,10.218018,30.014741
45799,2363.760162,1495.171640,19.877973,10.262804,30.140778
45999,2361.431890,1828.257616,19.966177,10.307852,30.274029
46199,2357.454638,1442.686688,20.047704,10.353092,30.400796
46399,2353.385158,1413.335194,20.130006,10.398026,30.528032
46599,2349.987408,1561.709430,20.211669,10.443013,30.654682
46799,2346.414987,1514.040885,20.293066,10.487949,30.781015
46999,2342.703258,1474.158696,20.380888,10.532893,30.913781
47199,2340.620593,1851.194315,20.463186,10.578115,31.041301
47399,2337.348722,1565.187253,20.544317,10.623033,31.167350
47599,2334.059461,1554.504521,20.625905,10.668156,31.294060
47799,2331.346228,1685.596834,20.707334,10.713268,31.420602
47999,2327.741108,1466.117262,20.796559,10.758325,31.554884
48199,2323.711453,1356.594389,20.877662,10.803128,31.680791
48399,2319.757434,1366.838791,20.958854,10.847935,31.806789
48599,2316.827070,1607.678993,21.040663,10.892956,31.933619
48799,2315.012394,1874.046191,21.123090,10.937820,32.060910
48999,2312.121491,1606.741092,21.211045,10.982717,32.193762
49199,2310.122491,1820.367469,21.292259,11.027668,32.319927
49399,2306.339426,1375.705604,21.373691,11.072742,32.446433
49599,2303.633311,1635.222809,21.456287,11.117772,32.574059
49799,2301.498367,1772.032339,21.537824,11.162676,32.700500
49999,2297.602893,1327.629739,21.626441,11.207703,32.834145
50199,2295.154529,1683.063534,21.708027,11.252636,32.960663
50399,2291.798178,1449.354179,21.790529,11.297539,33.088067
50599,2289.610170,1738.232113,21.872493,11.342598,33.215091
50799,2285.809376,1324.208571,21.954246,11.387413,33.341660
50999,2283.272864,1638.998674,22.042852,11.432662,33.475515
51199,2281.016167,1705.558381,22.125104,11.477703,33.602806
51399,2278.331601,1591.082715,22.207130,11.523077,33.730207
51599,2274.292294,1236.190553,22.289109,11.568199,33.857307
51799,2271.225119,1479.894004,22.370882,11.613288,33.984170
51999,2267.438287,1286.648628,22.489880,11.658157,34.148037
52199,2264.339084,1458.546470,22.570908,11.702787,34.273696
52399,2260.438060,1242.270753,22.651823,11.747407,34.399230
52599,2257.027330,1363.416105,22.733078,11.792010,34.525088
52799,2253.315228,1277.032341,22.815525,11.836716,34.652241
52999,2249.368627,1207.465863,22.902637,11.881444,34.784082
53199,2246.449465,1472.871568,22.983502,11.926099,34.909602
53399,2242.854226,1286.520658,23.064880,11.970921,35.035801
53599,2240.108224,1506.925564,23.147355,12.015706,35.163061
53799,2236.714259,1327.131705,23.229090,12.060639,35.289729
53999,2232.960867,1223.298594,23.373883,12.105769,35.479652
54199,2229.302926,1241.658865,23.455082,12.150768,35.605850
54399,2226.284199,1408.209085,23.537465,12.195706,35.733171
54599,2223.246792,1397.072103,23.619089,12.240663,35.859752
54799,2220.130273,1369.320519,23.701226,12.285656,35.986882
54999,2215.884480,1052.537321,23.789372,12.330511,36.119883
55199,2213.346415,1515.378380,23.871201,12.375317,36.246518
55399,2210.190761,1339.230231,23.952124,12.420163,36.372287
55599,2208.378006,1706.245089,24.033635,12.465147,36.498783
55799,2205.028053,1273.740953,24.115261,12.509989,36.625250
55999,2202.377996,1463.012192,24.204703,12.555070,36.759774
56199,2199.879272,1500.236474,24.286036,12.600233,36.886269
56399,2197.007043,1389.910825,24.367390,12.645308,37.012698
56599,2195.081372,1652.042132,24.449122,12.690283,37.139405
56799,2191.938388,1302.473948,24.532456,12.735319,37.267775
56999,2189.158341,1399.624733,24.620925,12.780336,37.401261
57199,2186.083551,1309.768559,24.702010,12.825341,37.527350
57399,2182.619207,1191.816699,24.783436,12.870266,37.653702
57599,2179.532689,1293.702182,24.865590,12.915004,37.780593
57799,2176.022572,1165.108942,24.947198,12.959749,37.906948
57999,2173.511546,1447.824791,25.035821,13.004744,38.040566
58199,2170.402769,1268.857589,25.117215,13.049796,38.167011
58399,2167.344777,1277.468939,25.199838,13.094938,38.294775
58599,2164.191876,1243.544952,25.281781,13.139930,38.421711
58799,2162.536990,1677.655461,25.363763,13.184954,38.548717
58999,2160.787869,1646.546276,25.482333,13.230097,38.712430
59199,2158.928854,1610.519247,25.564353,13.274995,38.839348
59399,2156.243148,1361.274170,25.645550,13.319863,38.965413
59599,2154.293519,1575.253742,25.726746,13.364687,39.091433
59799,2151.870690,1429.867784,25.808256,13.409529,39.217785
59999,2149.991731,1588.183042,25.896644,13.454940,39.351584
60199,2147.772171,1481.903959,25.977597,13.499637,39.477234
60399,2145.531889,1471.206976,26.058832,13.544446,39.603278
60599,2143.617560,1565.490188,26.140382,13.589219,39.729601
60799,2141.659228,1548.284640,26.223044,13.633887,39.856931
60999,2139.769022,1565.146661,26.311096,13.678854,39.989951
61199,2138.119359,1634.972025,26.392275,13.723717,40.115993
61399,2136.087524,1514.346007,26.473652,13.768567,40.242218
61599,2134.119377,1529.898250,26.556540,13.813613,40.370153
61799,2131.376011,1286.419254,26.638653,13.858571,40.497223
61999,2128.932969,1374.033048,26.726970,13.903623,40.630593
62199,2127.083280,1553.679761,26.808270,13.948711,40.756981
62399,2124.620620,1358.733228,26.890582,13.993740,40.884322
62599,2122.269820,1388.820224,26.972522,14.038760,41.011282
62799,2120.046327,1424.093076,27.054939,14.084076,41.139015
62999,2116.927887,1137.737622,27.143536,14.129253,41.272788
63199,2114.777933,1437.542597,27.225206,14.174061,41.399267
63399,2111.776511,1163.327103,27.306133,14.218802,41.524935
63599,2109.684967,1446.665513,27.387280,14.263602,41.650882
63799,2106.571004,1116.330612,27.468604,14.308261,41.776865
63999,2104.607219,1478.159797,27.557414,14.353063,41.910478
64199,2102.549333,1444.025926,27.638216,14.397891,42.036107
64399,2100.468417,1432.494491,27.719395,14.442801,42.162197
64599,2098.044302,1317.479186,27.801005,14.487854,42.288859
64799,2096.548138,1613.287280,27.883654,14.532739,42.416393
64999,2094.069576,1291.015379,27.971737,14.577549,42.549286
65199,2091.937286,1398.943080,28.052610,14.622362,42.674972
65399,2089.306295,1231.603110,28.133775,14.667267,42.801043
65599,2085.821132,946.172955,28.216374,14.712317,42.928691
65799,2084.384255,1613.088573,28.298389,14.757406,43.055794
65999,2081.987701,1293.521273,28.386863,14.802367,43.189230
66199,2079.876148,1383.063750,28.467971,14.847372,43.315344
66399,2078.026573,1465.817115,28.550657,14.892397,43.443053
66599,2076.990422,1732.988318,28.632540,14.937444,43.569985
66799,2074.126417,1120.412750,28.714556,14.982536,43.697093
66999,2071.561592,1214.910261,28.803156,15.027599,43.830755
67199,2069.199619,1277.938614,28.885473,15.072797,43.958270
67399,2066.871366,1284.578325,28.966949,15.117845,44.084795
67599,2064.951668,1418.013443,29.048715,15.163006,44.211721
67799,2062.708344,1304.464828,29.130438,15.208219,44.338657
67999,2060.842743,1428.403940,29.219800,15.253400,44.473199
68199,2058.452730,1245.848226,29.301373,15.298584,44.599958
68399,2056.449948,1373.501422,29.383160,15.343817,44.726978
68599,2054.405195,1355.099513,29.465191,15.389042,44.854233
68799,2052.488441,1395.041928,29.548408,15.434275,44.982683
68999,2050.911263,1508.362235,29.637518,15.479484,45.117002
69199,2048.210539,1116.460617,29.719136,15.524546,45.243682
69399,2046.091534,1312.915793,29.800955,15.569792,45.370747
69599,2043.542393,1158.990574,29.883883,15.614763,45.498645
69799,2041.623684,1373.912751,29.965941,15.659855,45.625796
69999,2039.316523,1234.117392,30.054845,15.704972,45.759816
70199,2037.091493,1258.331094,30.136224,15.749921,45.886144
70399,2034.687603,1190.922222,30.218875,15.795016,46.013891
70599,2033.045785,1455.125932,30.301038,15.840137,46.141176
70799,2031.131676,1355.451077,30.382863,15.885061,46.267924
70999,2028.458835,1082.273064,30.471863,15.930097,46.401960
71199,2026.556841,1351.348894,30.592924,15.975192,46.568116
71399,2025.552203,1667.901191,30.673228,16.019733,46.692961
71599,2024.612644,1689.189914,30.756860,16.064520,46.821380
71799,2023.818360,1739.464919,30.837451,16.109178,46.946629
71999,2023.469817,1898.342917,30.923159,16.154116,47.077275
72199,2022.419028,1644.134815,31.004459,16.199016,47.203475
72399,2021.120601,1552.388484,31.085405,16.243577,47.328982
72599,2020.262164,1709.508135,31.166739,16.288222,47.454961
72799,2019.267951,1658.368455,31.249219,16.332946,47.582165
72999,2018.949485,1903.028062,31.336278,16.377593,47.713871
73199,2017.862564,1621.136273,31.417450,16.422371,47.839821
73399,2016.477059,1509.382138,31.498695,16.467146,47.965841
73599,2015.133989,1522.227187,31.580747,16.511735,48.092482
73799,2013.834853,1535.752918,31.662268,16.556509,48.218776
73999,2012.669721,1582.736244,31.750261,16.601318,48.351578
74199,2011.280234,1497.169715,31.831644,16.646290,48.477933
74399,2009.647176,1403.782757,31.914377,16.691190,48.605568
74599,2008.651310,1638.189184,31.995648,16.735880,48.731528
74799,2007.309878,1506.955900,32.077295,16.780656,48.857951
74999,2007.344834,2020.418153,32.165106,16.825340,48.990446
75199,2005.585377,1345.789151,32.247217,16.870100,49.117317
75399,2003.841346,1348.085556,32.328203,16.914899,49.243103
75599,2002.710292,1576.302953,32.409241,16.959645,49.368885
75799,2001.326011,1478.067689,32.490498,17.004351,49.494849
75999,2000.141008,1551.025006,32.579622,17.049367,49.628989
76199,1998.968856,1553.551254,32.660743,17.094306,49.755049
76399,1997.528353,1448.696740,32.741386,17.138738,49.880124
76599,1997.253694,1892.333615,32.822585,17.183576,50.006161
76799,1995.528444,1334.757683,32.904958,17.228407,50.133365
76999,1994.435922,1574.907640,32.992796,17.273036,50.265832
77199,1993.237609,1531.886975,33.073684,17.317741,50.391424
77399,1991.789390,1432.777198,33.154699,17.362357,50.517056
77599,1990.570098,1518.703727,33.236983,17.407344,50.644328
77799,1989.344433,1513.786474,33.318307,17.452122,50.770429
77999,1987.780755,1379.510264,33.406369,17.497057,50.903425
78199,1986.414454,1453.556871,33.487278,17.541799,51.029076
78399,1984.342315,1174.136159,33.569881,17.586756,51.156638
78599,1983.107709,1499.141985,33.651392,17.631617,51.283009
78799,1982.447818,1723.110812,33.732807,17.676121,51.408928
78999,1981.186342,1484.164666,33.821258,17.721059,51.542317
79199,1980.150210,1570.878122,33.903534,17.765896,51.669429
79399,1978.396319,1283.855448,33.985274,17.810931,51.796205
79599,1977.443357,1599.117445,34.066571,17.855881,51.922452
79799,1976.819135,1728.378581,34.148417,17.900996,52.049412
79999,1976.126415,1699.731150,34.237701,17.945978,52.183679
80199,1974.902007,1485.139072,34.318521,17.990872,52.309393
80399,1972.813881,1135.475253,34.399795,18.035891,52.435686
80599,1971.738883,1539.589496,34.481205,18.080820,52.562025
80799,1970.549016,1491.032919,34.563997,18.125657,52.689654
80999,1968.893348,1300.003479,34.652879,18.170591,52.823470
81199,1967.463718,1388.463425,34.733988,18.215530,52.949518
81399,1965.775338,1280.292988,34.815525,18.260530,53.076055
81599,1964.600994,1486.643127,34.897904,18.305486,53.203390
81799,1963.198877,1391.135197,34.979309,18.350391,53.329700
81999,1962.468233,1663.634935,35.067583,18.395290,53.462873
82199,1961.784231,1681.343161,35.148670,18.440205,53.588875
82399,1960.937406,1612.892439,35.230662,18.484710,53.715371
82599,1960.276086,1687.812278,35.312324,18.529683,53.842007
82799,1958.937681,1406.176334,35.394194,18.574764,53.968958
82999,1957.679179,1436.659287,35.482617,18.619600,54.102216
83199,1956.767197,1578.294591,35.564863,18.664418,54.229282
83399,1955.282281,1337.557407,35.646051,18.709058,54.355109
83599,1954.017289,1426.515707,35.727256,18.753810,54.481066
83799,1953.610572,1783.602868,35.808880,18.798706,54.607585
83999,1952.720174,1579.643126,35.898347,18.843627,54.741974
84199,1951.207980,1316.086455,35.979528,18.888605,54.868133
84399,1949.992393,1438.230506,36.061113,18.933732,54.994845
84599,1948.824883,1456.135831,36.142862,18.978723,55.121586
