# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_incremental4.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
13799,0.148814,0.148929,0.760262,2.870584,3.630846
13999,0.148823,0.149431,0.762767,2.912166,3.674933
14199,0.149106,0.168899,0.770578,2.953692,3.724271
14399,0.149105,0.149063,0.772754,2.995160,3.767914
14599,0.149325,0.165182,0.775032,3.036711,3.811744
14799,0.149668,0.174682,0.777428,3.078273,3.855702
14999,0.149396,0.129262,0.779951,3.119906,3.899857
15199,0.149037,0.122104,0.787911,3.161686,3.949597
15399,0.149245,0.165031,0.790098,3.203294,3.993392
15599,0.149193,0.145198,0.792383,3.245028,4.037411
15799,0.149344,0.161127,0.794793,3.286606,4.081399
15999,0.149343,0.149321,0.797343,3.328305,4.125647
16199,0.149425,0.155926,0.830616,3.370344,4.200960
16399,0.149362,0.144319,0.832790,3.412287,4.245078
16599,0.149137,0.130661,0.835093,3.454205,4.289298
16799,0.148865,0.126241,0.837499,3.496232,4.333731
16999,0.148801,0.143476,0.840033,3.538257,4.378290
17199,0.148793,0.148132,0.847654,3.580222,4.427876
17399,0.148895,0.157675,0.849839,3.621875,4.471714
17599,0.148919,0.151005,0.852156,3.663721,4.515877
17799,0.148807,0.138940,0.854588,3.705490,4.560078
17999,0.148716,0.140595,0.857110,3.747234,4.604345
18199,0.148535,0.132267,0.864767,3.789041,4.653808
18399,0.148659,0.159942,0.866963,3.830949,4.697913
18599,0.148330,0.118063,0.869274,3.872883,4.742157
18799,0.148231,0.139002,0.871698,3.914851,4.786549
18999,0.147997,0.126035,0.874264,3.956836,4.831100
19199,0.148129,0.160585,0.881952,3.998637,4.880589
19399,0.147924,0.128251,0.884141,4.040498,4.924639
19599,0.147717,0.127670,0.886458,4.082646,4.969103
19799,0.147631,0.139212,0.888891,4.124553,5.013444
19999,0.147634,0.147946,0.891428,4.166537,5.057966
20199,0.147704,0.154651,0.899296,4.208529,5.107825
20399,0.147602,0.137350,0.901481,4.250475,5.151956
20599,0.147571,0.144362,0.903771,4.292373,5.196144
20799,0.147411,0.130947,0.906188,4.334323,5.240511
20999,0.147210,0.126296,0.908725,4.376409,5.285134
21199,0.146993,0.124225,0.916648,4.418296,5.334944
21399,0.146901,0.137108,0.918833,4.460152,5.378985
21599,0.146680,0.123070,0.921114,4.502062,5.423177
21799,0.146741,0.153358,0.923513,4.543948,5.467461
21999,0.146581,0.129163,0.926043,4.585922,5.511965
22199,0.146479,0.135185,0.934012,4.627766,5.561779
22399,0.146361,0.133242,0.936180,4.669696,5.605876
22599,0.146167,0.124539,0.938471,4.711727,5.650198
22799,0.146368,0.169036,0.940892,4.753760,5.694652
22999,0.146263,0.134306,0.943445,4.795736,5.739180
23199,0.146324,0.153363,0.951376,4.837764,5.789140
23399,0.146185,0.130064,0.953564,4.879864,5.833428
23599,0.146167,0.144025,0.955854,4.922007,5.877861
23799,0.146203,0.150402,0.958251,4.964165,5.922416
23999,0.146438,0.174455,0.960768,5.006358,5.967126
24199,0.146516,0.155911,0.968690,5.048522,6.017212
24399,0.146673,0.165577,0.970879,5.090606,6.061484
24599,0.146818,0.164563,0.973154,5.132562,6.105716
24799,0.146621,0.122346,0.975553,5.174664,6.150217
24999,0.146331,0.110395,0.978056,5.216773,6.194829
25199,0.146283,0.140233,0.986107,5.258709,6.244815
25399,0.146353,0.155200,0.988296,5.300719,6.289015
25599,0.146119,0.116498,0.990610,5.342806,6.333416
25799,0.146002,0.130925,0.993021,5.384987,6.378008
25999,0.146063,0.153997,0.995564,5.427356,6.422919
26199,0.145967,0.133412,1.003773,5.469257,6.473030
26399,0.145939,0.142316,1.005968,5.511445,6.517413
26599,0.146021,0.156827,1.008270,5.553418,6.561689
26799,0.146290,0.182036,1.010684,5.595426,6.606110
26999,0.146220,0.136882,1.013226,5.637416,6.650642
27199,0.146666,0.206870,1.021425,5.679376,6.700801
27399,0.146604,0.138147,1.023619,5.721489,6.745107
27599,0.146522,0.135335,1.025924,5.763548,6.789472
27799,0.146425,0.133033,1.028341,5.805599,6.833939
27999,0.146606,0.171734,1.030860,5.847681,6.878541
28199,0.146679,0.156904,1.039090,5.889773,6.928863
28399,0.146575,0.131935,1.041271,5.931832,6.973104
28599,0.146944,0.199356,1.043579,5.973938,7.017518
28799,0.147083,0.166941,1.046004,6.015993,7.061998
28999,0.147006,0.135908,1.048546,6.058150,7.106696
29199,0.147082,0.158059,1.056658,6.100242,7.156901
29399,0.146944,0.126807,1.058854,6.142304,7.201158
29599,0.147024,0.158770,1.061149,6.184438,7.245587
29799,0.147010,0.145067,1.063525,6.226636,7.290161
29999,0.146910,0.131906,1.066016,6.268829,7.334844
30199,0.147086,0.173571,1.074185,6.311082,7.385268
30399,0.147058,0.142771,1.076381,6.353399,7.429780
30599,0.146899,0.122747,1.078661,6.395603,7.474264
30799,0.147010,0.164010,1.081063,6.437877,7.518939
30999,0.147204,0.177109,1.083569,6.480157,7.563726
31199,0.147433,0.182955,1.091837,6.522134,7.613971
31399,0.147435,0.147723,1.094044,6.564176,7.658219
31599,0.147292,0.124724,1.096352,6.606250,7.702602
31799,0.147304,0.149274,1.098765,6.648366,7.747131
31999,0.147203,0.131078,1.101295,6.690506,7.791800
32199,0.147265,0.157192,1.135211,6.732911,7.868121
32399,0.147158,0.130001,1.137393,6.775051,7.912444
32599,0.147120,0.140978,1.139661,6.817211,7.956872
32799,0.147078,0.140124,1.142040,6.859432,8.001473
32999,0.147098,0.150470,1.144555,6.901703,8.046258
33199,0.147023,0.134576,1.152321,6.943631,8.095952
33399,0.146988,0.141279,1.154506,6.985626,8.140132
33599,0.146996,0.148221,1.156808,7.027582,8.184390
33799,0.146946,0.138625,1.159193,7.069527,8.228720
33999,0.146997,0.155530,1.161724,7.111539,8.273263
34199,0.146963,0.141269,1.169513,7.153403,8.322916
34399,0.146993,0.152024,1.171690,7.195325,8.367016
34599,0.146910,0.132674,1.173964,7.237237,8.411201
34799,0.147002,0.162938,1.176348,7.279227,8.455575
34999,0.146947,0.137465,1.178875,7.321217,8.500092
35199,0.147012,0.158304,1.186791,7.363205,8.549996
35399,0.146958,0.137497,1.189002,7.405220,8.594223
35599,0.146958,0.146858,1.191285,7.447252,8.638537
35799,0.146848,0.127431,1.193704,7.489337,8.683040
35999,0.146872,0.151126,1.196243,7.531502,8.727745
36199,0.146906,0.153036,1.204186,7.573429,8.777615
36399,0.146927,0.150757,1.206371,7.617094,8.823465
36599,0.147008,0.161659,1.208689,7.658808,8.867497
36799,0.147105,0.164777,1.211095,7.700557,8.911652
36999,0.147066,0.139966,1.213617,7.742397,8.956014
37199,0.146957,0.126818,1.221625,7.784285,9.005911
37399,0.146888,0.133948,1.223811,7.826189,9.050000
37599,0.147007,0.169287,1.226123,7.868624,9.094747
37799,0.147057,0.156545,1.228544,7.910541,9.139085
37999,0.147135,0.161919,1.231077,7.952616,9.183693
38199,0.147135,0.147084,1.239134,7.994510,9.233644
38399,0.147142,0.148491,1.241317,8.036270,9.277586
38599,0.147042,0.127883,1.243622,8.078029,9.321652
38799,0.147150,0.168018,1.246049,8.119854,9.365903
38999,0.147046,0.126708,1.248583,8.161663,9.410246
39199,0.147169,0.171184,1.256598,8.203615,9.460214
39399,0.147187,0.150701,1.258766,8.245512,9.504278
39599,0.147138,0.137578,1.261062,8.287360,9.548422
39799,0.147223,0.163974,1.263468,8.329276,9.592744
39999,0.147165,0.135662,1.265989,8.371239,9.637228
40199,0.147017,0.117433,1.274063,8.434713,9.708776
40399,0.147022,0.147972,1.276243,8.476787,9.753030
40599,0.147012,0.145007,1.278552,8.518866,9.797418
40799,0.146975,0.139505,1.280937,8.560956,9.841893
40999,0.146989,0.149917,1.283469,8.603099,9.886568
41199,0.147114,0.172622,1.291702,8.645173,9.936875
41399,0.147138,0.152139,1.293884,8.687323,9.981208
41599,0.147156,0.150940,1.296172,8.729325,10.025497
41799,0.147357,0.189026,1.298588,8.771496,10.070083
41999,0.147372,0.150469,1.301104,8.813535,10.114639
42199,0.147417,0.156953,1.309239,8.855715,10.164954
42399,0.147491,0.163212,1.311420,8.897580,10.209000
42599,0.147646,0.180379,1.313701,8.939557,10.253259
42799,0.147736,0.166980,1.316068,8.981391,10.297459
42999,0.147860,0.174452,1.318567,9.023262,10.341829
43199,0.147954,0.168110,1.326729,9.065134,10.391862
43399,0.147909,0.138115,1.328906,9.106912,10.435818
43599,0.147958,0.158723,1.331184,9.148755,10.479938
43799,0.147940,0.144014,1.333598,9.190667,10.524265
43999,0.147901,0.139313,1.336137,9.232579,10.568716
44199,0.147956,0.160067,1.344314,9.274686,10.619001
44399,0.147991,0.155583,1.346484,9.316565,10.663049
44599,0.147918,0.131717,1.348764,9.358559,10.707323
44799,0.148005,0.167513,1.351144,9.400439,10.751583
44999,0.147996,0.145848,1.353634,9.442358,10.795992
45199,0.147949,0.137574,1.361990,9.484409,10.846400
45399,0.147896,0.135793,1.364163,9.526362,10.890525
45599,0.147831,0.133111,1.366449,9.568378,10.934827
45799,0.147761,0.131837,1.368833,9.610398,10.979232
45999,0.147643,0.120632,1.371340,9.652422,11.023762
46199,0.147627,0.143850,1.379717,9.694438,11.074155
46399,0.147540,0.127440,1.381883,9.736624,11.118507
46599,0.147624,0.167264,1.384163,9.778783,11.162946
46799,0.147674,0.159142,1.386546,9.821005,11.207551
46999,0.147697,0.153237,1.389036,9.863276,11.252312
47199,0.147763,0.163103,1.397344,9.905418,11.302761
47399,0.147800,0.156593,1.399529,9.947568,11.347096
47599,0.147867,0.163792,1.401826,9.989860,11.391686
47799,0.147855,0.145055,1.404222,10.032062,11.436284
47999,0.147978,0.177314,1.406769,10.074463,11.481233
48199,0.148005,0.154380,1.440768,10.116574,11.557342
48399,0.147997,0.146115,1.442957,10.158549,11.601506
48599,0.148030,0.156155,1.445243,10.200472,11.645715
48799,0.148164,0.180665,1.447654,10.242455,11.690109
48999,0.148076,0.126658,1.450187,10.284531,11.734718
49199,0.148022,0.134778,1.458073,10.326517,11.784589
49399,0.148021,0.147750,1.460216,10.368461,11.828677
49599,0.148033,0.150851,1.462472,10.410418,11.872890
49799,0.147928,0.121991,1.464899,10.452357,11.917256
49999,0.147925,0.147203,1.467425,10.494324,11.961749
50199,0.147943,0.152285,1.475362,10.536483,12.011845
50399,0.147919,0.141990,1.477515,10.578386,12.055901
50599,0.147965,0.159550,1.479791,10.620392,12.100183
50799,0.147934,0.140212,1.482186,10.662341,12.144527
50999,0.148044,0.175804,1.484710,10.704361,12.189071
51199,0.148076,0.156419,1.492735,10.746369,12.239104
51399,0.148130,0.161821,1.494907,10.788381,12.283288
51599,0.148191,0.163953,1.497187,10.830347,12.327535
51799,0.148235,0.159641,1.499592,10.872345,12.371936
51999,0.148193,0.137304,1.502115,10.914470,12.416586
52199,0.148220,0.155181,1.510040,10.956555,12.466596
52399,0.148230,0.150910,1.512220,10.998609,12.510829
52599,0.148288,0.163360,1.514506,11.040638,12.555143
52799,0.148273,0.144486,1.516905,11.082718,12.599623
52999,0.148263,0.145467,1.519433,11.125068,12.644501
53199,0.148166,0.122371,1.527433,11.167311,12.694745
53399,0.148160,0.146686,1.529601,11.209470,12.739071
53599,0.148254,0.173454,1.531880,11.251486,12.783366
53799,0.148253,0.147901,1.534278,11.293536,12.827814
53999,0.148307,0.162786,1.536805,11.335676,12.872480
54199,0.148201,0.119730,1.544878,11.377691,12.922568
54399,0.148330,0.183064,1.547051,11.419579,12.966631
54599,0.148298,0.139723,1.549335,11.461529,13.010864
54799,0.148273,0.141332,1.551768,11.503519,13.055287
54999,0.148267,0.146590,1.554293,11.545454,13.099747
55199,0.148259,0.146190,1.562389,11.587414,13.149804
55399,0.148413,0.190830,1.564556,11.629524,13.194080
55599,0.148309,0.119535,1.566849,11.671526,13.238375
55799,0.148321,0.151754,1.569261,11.713543,13.282804
55999,0.148310,0.145077,1.571772,11.755640,13.327412
56199,0.148394,0.171906,1.579899,11.797754,13.377653
56399,0.148455,0.165768,1.582059,11.839928,13.421987
56599,0.148429,0.140982,1.584318,11.882026,13.466344
56799,0.148421,0.146320,1.586716,11.924176,13.510892
56999,0.148342,0.125721,1.589236,11.966340,13.555576
57199,0.148355,0.152134,1.597457,12.008572,13.606029
57399,0.148479,0.184059,1.599625,12.050570,13.650195
57599,0.148536,0.164827,1.601922,12.092785,13.694708
57799,0.148512,0.141596,1.604336,12.134905,13.739242
57999,0.148420,0.121908,1.606865,12.176988,13.783853
58199,0.148419,0.148127,1.615064,12.219082,13.834146
58399,0.148501,0.172235,1.617217,12.261088,13.878306
58599,0.148487,0.144299,1.619504,12.303221,13.922725
58799,0.148643,0.194479,1.621907,12.345259,13.967165
58999,0.148679,0.159101,1.624420,12.387336,14.011756
59199,0.148656,0.141887,1.632589,12.429473,14.062062
59399,0.148560,0.120349,1.634746,12.471542,14.106288
59599,0.148563,0.149430,1.637014,12.513690,14.150704
59799,0.148662,0.178062,1.639381,12.555968,14.195350
59999,0.148771,0.181356,1.641857,12.598132,14.239989
60199,0.148879,0.181242,1.650190,12.640247,14.290437
60399,0.148906,0.157233,1.652360,12.682426,14.334787
60599,0.148989,0.173903,1.654644,12.724741,14.379385
60799,0.149023,0.159256,1.657026,12.766973,14.423999
60999,0.149030,0.151249,1.659522,12.809250,14.468772
61199,0.149142,0.183217,1.667795,12.851429,14.519224
61399,0.149184,0.162102,1.669947,12.893623,14.563570
61599,0.149161,0.141993,1.672222,12.935947,14.608169
61799,0.149101,0.130728,1.674635,12.978254,14.652889
61999,0.149162,0.167990,1.677153,13.020461,14.697614
62199,0.149196,0.159662,1.685600,13.062693,14.748292
62399,0.149119,0.125340,1.687766,13.104883,14.792649
62599,0.149122,0.150036,1.690043,13.147161,14.837204
62799,0.149166,0.163049,1.692416,13.189483,14.881900
62999,0.149128,0.137130,1.694909,13.231883,14.926792
63199,0.149088,0.136540,1.703443,13.274365,14.977808
63399,0.149171,0.175305,1.705605,13.316612,15.022217
63599,0.149099,0.126318,1.707887,13.358843,15.066730
63799,0.149059,0.136182,1.710268,13.401228,15.111496
63999,0.149035,0.141619,1.712750,13.443468,15.156218
64199,0.149025,0.145592,1.746984,13.485889,15.232873
64399,0.149027,0.149745,1.749126,13.527808,15.276934
64599,0.149009,0.143147,1.751398,13.569782,15.321179
64799,0.148945,0.128250,1.753777,13.611798,15.365575
64999,0.148966,0.155743,1.756270,13.653835,15.410105
65199,0.148973,0.151324,1.764243,13.695982,15.460225
65399,0.148910,0.128342,1.766403,13.737980,15.504383
65599,0.148967,0.167689,1.768663,13.779899,15.548562
65799,0.149038,0.172331,1.771019,13.821854,15.592873
65999,0.149081,0.163178,1.773473,13.863970,15.637443
66199,0.149018,0.128314,1.781654,13.906119,15.687773
66399,0.149019,0.149152,1.783794,13.948288,15.732082
66599,0.148987,0.138472,1.786051,13.990291,15.776341
66799,0.148936,0.131986,1.788422,14.032360,15.820782
66999,0.148983,0.164547,1.790890,14.074364,15.865255
67199,0.149037,0.167217,1.798875,14.116468,15.915343
67399,0.149026,0.145391,1.801033,14.158443,15.959476
67599,0.149023,0.148131,1.803312,14.200482,16.003793
67799,0.149001,0.141412,1.805713,14.242548,16.048260
67999,0.149016,0.154218,1.808218,14.284639,16.092858
68199,0.149015,0.148499,1.816277,14.326714,16.142991
68399,0.149066,0.166431,1.818422,14.368517,16.186940
68599,0.149107,0.163286,1.820681,14.410338,16.231019
68799,0.149150,0.163812,1.823049,14.452249,16.275297
68999,0.149210,0.169748,1.825510,14.494115,16.319625
69199,0.149254,0.164746,1.833667,14.536044,16.369712
69399,0.149260,0.151195,1.835805,14.577832,16.413637
69599,0.149180,0.121578,1.838045,14.619619,16.457664
69799,0.149181,0.149193,1.840402,14.661400,16.501802
69999,0.149166,0.144017,1.842898,14.703236,16.546133
70199,0.149089,0.122140,1.851000,14.745122,16.596122
70399,0.149083,0.147103,1.853125,14.786968,16.640093
70599,0.149094,0.152798,1.855377,14.828862,16.684240
70799,0.149113,0.156108,1.857734,14.870787,16.728521
70999,0.149077,0.136130,1.860204,14.912807,16.773011
71199,0.149071,0.146986,1.868369,14.954776,16.823146
71399,0.149066,0.147288,1.870512,14.996556,16.867068
71599,0.149060,0.147021,1.872772,15.038401,16.911173
71799,0.149006,0.129476,1.875171,15.080302,16.955473
71999,0.149038,0.160457,1.877689,15.122352,17.000041
72199,0.149043,0.151040,1.885859,15.164400,17.050259
72399,0.149114,0.174797,1.887987,15.206227,17.094214
72599,0.149090,0.140200,1.890241,15.248133,17.138374
72799,0.149150,0.171072,1.892630,15.290083,17.182713
72999,0.149252,0.186262,1.895108,15.332030,17.227139
73199,0.149306,0.169183,1.903244,15.374063,17.277307
73399,0.149307,0.149560,1.905373,15.416107,17.321480
73599,0.149336,0.160083,1.907627,15.458410,17.366037
73799,0.149383,0.166476,1.910006,15.500558,17.410564
73999,0.149389,0.151767,1.912468,15.542813,17.455280
74199,0.149411,0.157454,1.920674,15.584990,17.505664
74399,0.149404,0.146913,1.922808,15.626870,17.549678
74599,0.149392,0.144899,1.925079,15.668856,17.593935
74799,0.149373,0.142374,1.927445,15.710778,17.638223
74999,0.149325,0.131414,1.929905,15.752832,17.682737
75199,0.149326,0.149537,1.938164,15.794904,17.733069
75399,0.149332,0.151430,1.940305,15.837007,17.777312
75599,0.149266,0.124694,1.942556,15.879179,17.821735
75799,0.149357,0.183486,1.944930,15.921316,17.866246
75999,0.149427,0.176172,1.947396,15.963616,17.911013
76199,0.149424,0.148369,1.955861,16.005777,17.961638
76399,0.149425,0.149785,1.958001,16.047865,18.005866
76599,0.149477,0.169043,1.960260,16.090005,18.050265
76799,0.149538,0.173029,1.962659,16.132164,18.094823
76999,0.149633,0.186167,1.965165,16.174277,18.139442
77199,0.149660,0.160050,1.973607,16.216424,18.190031
77399,0.149709,0.168515,1.975756,16.258620,18.234376
77599,0.149763,0.170816,1.978015,16.300728,18.278743
77799,0.149760,0.148498,1.980410,16.342841,18.323251
77999,0.149853,0.186048,1.982919,16.384981,18.367900
78199,0.149892,0.165125,1.991339,16.427220,18.418558
78399,0.149926,0.163243,1.993505,16.469392,18.462897
78599,0.149901,0.140104,1.995779,16.511744,18.507523
78799,0.149874,0.139328,1.998170,16.554020,18.552191
78999,0.149883,0.153339,2.000650,16.596347,18.596997
79199,0.149970,0.184389,2.009122,16.638700,18.647822
79399,0.150002,0.162578,2.011272,16.680917,18.692189
79599,0.149991,0.145846,2.013536,16.723275,18.736812
79799,0.150028,0.164448,2.015899,16.765594,18.781493
79999,0.150103,0.180246,2.018373,16.807970,18.826343
80199,0.150058,0.131991,2.052533,16.850377,18.902910
80399,0.150012,0.131443,2.054688,16.892491,18.947179
80599,0.149986,0.139673,2.056941,16.934475,18.991416
80799,0.149957,0.138288,2.059333,16.976515,19.035848
80999,0.149955,0.149201,2.061829,17.018619,19.080448
81199,0.149932,0.140549,2.069686,17.060819,19.130505
81399,0.149920,0.145059,2.071809,17.102814,19.174623
81599,0.149972,0.171198,2.074063,17.144900,19.218963
81799,0.149979,0.152804,2.076441,17.186878,19.263319
81999,0.149986,0.152915,2.078925,17.228927,19.307852
82199,0.149965,0.141360,2.087013,17.271141,19.358155
82399,0.149974,0.153583,2.089142,17.313074,19.402216
82599,0.149921,0.128111,2.091385,17.355092,19.446477
82799,0.149920,0.149526,2.093757,17.397139,19.490896
82999,0.149960,0.166300,2.096234,17.439158,19.535393
83199,0.149995,0.164538,2.104287,17.481292,19.585580
83399,0.150027,0.163512,2.106420,17.523388,19.629807
83599,0.150078,0.171443,2.108674,17.565427,19.674100
83799,0.150040,0.134111,2.111064,17.607512,19.718576
83999,0.150021,0.141886,2.113565,17.649621,19.763185
84199,0.150065,0.168583,2.121756,17.691741,19.813497
84399,0.150047,0.142433,2.123884,17.733806,19.857690
84599,0.150038,0.146119,2.126146,17.775768,19.901914
84799,0.150036,0.149490,2.128529,17.817770,19.946299
84999,0.150047,0.154696,2.131014,17.859892,19.990906
85199,0.150006,0.132539,2.139181,17.901987,20.041168
85399,0.149969,0.133966,2.141319,17.943946,20.085265
85599,0.150053,0.186246,2.143568,17.986008,20.129575
85799,0.150064,0.154705,2.145955,18.028087,20.174042
85999,0.150063,0.149524,2.148436,18.070161,20.218596
86199,0.150005,0.125093,2.156745,18.112369,20.269115
86399,0.150001,0.148031,2.158870,18.154466,20.313337
86599,0.149997,0.148614,2.161123,18.196618,20.357740
86799,0.150017,0.158359,2.163505,18.238745,20.402250
86999,0.150023,0.152674,2.165972,18.280795,20.446767
87199,0.149967,0.125943,2.174189,18.322990,20.497179
87399,0.149971,0.151403,2.176322,18.365096,20.541418
87599,0.149906,0.121738,2.178583,18.407242,20.585825
87799,0.149859,0.129068,2.180968,18.449502,20.630470
87999,0.149857,0.148970,2.183454,18.491705,20.675159
88199,0.149799,0.124372,2.191714,18.533939,20.725653
88399,0.149917,0.201999,2.193858,18.576093,20.769951
88599,0.149914,0.148546,2.196127,18.618253,20.814380
88799,0.149950,0.166011,2.198522,18.660517,20.859039
88999,0.149901,0.127835,2.201027,18.702943,20.903970
89199,0.149855,0.129670,2.209272,18.745361,20.954633
89399,0.149853,0.148804,2.211406,18.787518,20.998924
89599,0.149840,0.143985,2.213644,18.829635,21.043279
89799,0.149886,0.170650,2.216021,18.871948,21.087969
89999,0.149900,0.155972,2.218493,18.914128,21.132621
90199,0.149914,0.156171,2.226884,18.956477,21.183361
90399,0.149988,0.183429,2.229019,18.998636,21.227655
90599,0.149988,0.150227,2.231268,19.040853,21.272121
90799,0.150021,0.164762,2.233666,19.083138,21.316804
90999,0.150039,0.158377,2.236171,19.125349,21.361520
91199,0.150102,0.178844,2.244514,19.167647,21.412161
91399,0.150137,0.165813,2.246656,19.209848,21.456503
91599,0.150173,0.166907,2.248917,19.252060,21.500977
91799,0.150188,0.156944,2.251263,19.294419,21.545682
91999,0.150164,0.138965,2.253701,19.336793,21.590494
92199,0.150215,0.173843,2.262097,19.379084,21.641181
92399,0.150197,0.141901,2.264224,19.421159,21.685383
92599,0.150268,0.182919,2.266468,19.463318,21.729786
92799,0.150266,0.149594,2.268829,19.505454,21.774284
92999,0.150313,0.172038,2.271290,19.547694,21.818984
93199,0.150306,0.147027,2.279522,19.589928,21.869450
93399,0.150411,0.199341,2.281628,19.632016,21.913644
93599,0.150409,0.149278,2.283873,19.674414,21.958287
93799,0.150453,0.171192,2.286259,19.716749,22.003008
93999,0.150499,0.172114,2.288746,19.761633,22.050379
94199,0.150584,0.190506,2.297191,19.804062,22.101253
94399,0.150552,0.135486,2.299312,19.846194,22.145505
