# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_gradual4.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
32999,4879.314858,3321.976641,12.547993,0.797383,13.345377
33199,4870.349573,3391.077492,12.639041,0.802427,13.441468
33399,4864.669922,3921.847882,12.755400,0.807516,13.562916
33599,4861.417531,4318.268255,12.850066,0.812607,13.662672
33799,4856.344206,4004.025595,12.937561,0.817671,13.755231
33999,4848.157464,3464.598057,13.022257,0.822726,13.844983
34199,4840.766643,3584.327018,13.119314,0.827813,13.947127
34399,4829.486122,2900.517017,13.229170,0.832889,14.062059
34599,4819.325737,3071.739617,13.360674,0.837997,14.198671
34799,4814.993066,4065.440852,13.470100,0.843091,14.313191
34999,4804.715504,3016.419785,13.565890,0.848195,14.414085
35199,4796.269163,3318.159448,13.663860,0.853280,14.517140
35399,4795.166441,4601.087365,13.751325,0.858352,14.609678
35599,4788.649693,3635.185324,13.837591,0.863419,14.701010
35799,4782.614481,3708.346841,13.952536,0.868553,14.821089
35999,4777.509941,3863.797130,14.069937,0.873653,14.943590
36199,4769.608308,3347.314369,14.157489,0.878735,15.036224
36399,4759.649540,2957.112530,14.244211,0.883823,15.128035
36599,4750.744129,3129.959443,14.332543,0.888907,15.221450
36799,4744.246746,3555.225546,14.422432,0.894007,15.316439
36999,4739.968052,3952.688331,14.525319,0.899107,15.424426
37199,4735.541230,3916.579294,14.630579,0.904194,15.534772
37399,4731.650987,4008.065655,14.737859,0.909325,15.647184
37599,4726.637070,3789.034701,14.838726,0.914416,15.753142
37799,4720.046770,3481.070285,14.944500,0.919542,15.864041
37999,4713.505261,3477.160089,15.035113,0.924648,15.959761
38199,4704.000291,2898.056093,15.124033,0.929741,16.053774
38399,4696.685423,3299.545635,15.220746,0.934841,16.155586
38599,4689.663798,3341.511660,15.319132,0.939991,16.259123
38799,4682.158484,3233.632872,15.408812,0.945102,16.353914
38999,4681.756504,4603.772511,15.507561,0.950218,16.457779
39199,4674.372259,3234.444500,15.606101,0.955344,16.561445
39399,4668.383354,3494.557849,15.747591,0.960502,16.708093
39599,4661.217553,3249.554725,15.837336,0.965623,16.802959
39799,4655.046026,3433.083755,15.928095,0.970741,16.898837
39999,4646.941990,3034.238908,16.019186,0.975846,16.995031
40199,4641.957353,3645.029935,16.110284,0.980957,17.091241
40399,4637.686715,3779.288359,16.237261,0.986103,17.223364
40599,4628.522332,2777.317078,16.350552,0.991267,17.341820
40799,4621.935692,3284.847749,16.444375,0.996372,17.440748
40999,4615.766347,3357.219896,16.537566,1.001488,17.539054
41199,4608.580699,3135.522920,16.629385,1.006618,17.636003
41399,4602.082431,3263.439143,16.727847,1.011742,17.739589
41599,4597.769643,3705.022691,16.837346,1.016903,17.854248
41799,4591.331953,3252.292332,16.930769,1.022044,17.952813
41999,4582.473142,2730.981609,17.026102,1.027199,18.053301
42199,4576.352206,3290.955790,17.119013,1.032332,18.151345
42399,4571.996045,3652.845943,17.238939,1.037501,18.276440
42599,4561.940759,2430.220152,17.331913,1.042647,18.374560
42799,4554.183600,2901.908759,17.423568,1.047776,18.471344
42999,4547.185453,3049.582001,17.517879,1.052922,18.570801
43199,4539.616915,2912.381154,17.643437,1.058104,18.701540
43399,4534.531879,3436.164206,17.766794,1.063290,18.830083
43599,4525.568145,2580.437809,17.878446,1.068447,18.946893
43799,4517.067309,2663.885035,17.972359,1.073582,19.045941
43999,4511.016506,3185.890608,18.082209,1.078750,19.160959
44199,4508.070199,3859.882709,18.188456,1.083916,19.272372
44399,4502.829353,3344.602386,18.353064,1.089124,19.442188
44599,4497.807862,3383.036956,18.459862,1.094259,19.554121
44799,4488.768318,2472.949950,18.568085,1.099415,19.667500
44999,4480.944464,2728.401110,18.672798,1.104616,19.777414
45199,4475.875774,3335.420505,18.783594,1.109780,19.893373
45399,4470.886522,3343.315565,18.891453,1.114926,20.006378
45599,4466.958797,3575.365322,18.988138,1.120077,20.108216
45799,4464.580366,3922.298085,19.103237,1.125239,20.228476
45999,4461.461339,3747.204235,19.198240,1.130405,20.328646
46199,4456.754759,3374.241323,19.307382,1.135602,20.442984
46399,4450.274475,2953.328854,19.408832,1.140747,20.549579
46599,4443.394937,2847.341979,19.527611,1.145925,20.673536
46799,4438.344262,3261.537113,19.648584,1.151115,20.799698
46999,4432.198332,2994.050658,19.743631,1.156281,20.899912
47199,4424.214760,2548.075319,19.838406,1.161433,20.999840
47399,4420.494832,3542.591806,19.980839,1.166630,21.147470
47599,4414.299226,2945.940635,20.103863,1.171803,21.275666
47799,4409.572514,3284.615178,20.196712,1.176948,21.373660
47999,4405.317473,3388.362493,20.301997,1.182131,21.484128
48199,4399.023578,2888.488806,20.427307,1.187337,21.614644
48399,4392.723785,2874.473871,20.539245,1.192524,21.731770
48599,4384.528939,2401.376193,20.634408,1.197682,21.832090
48799,4379.541042,3167.481931,20.758384,1.202894,21.961278
48999,4374.703443,3194.329341,20.897014,1.208103,22.105116
49199,4371.089696,3485.721605,21.052465,1.213342,22.265807
49399,4363.556366,2510.357291,21.162569,1.218521,22.381090
49599,4356.332579,2572.057087,21.273842,1.223710,22.497552
49799,4350.813463,2982.072720,21.370552,1.228898,22.599451
49999,4345.084541,2918.582988,21.479867,1.234090,22.713958
50199,4342.245676,3632.529472,21.586547,1.239307,22.825854
50399,4339.829159,3733.283249,21.713736,1.244498,22.958234
50599,4335.130454,3151.056822,21.822902,1.249659,23.072561
50799,4329.050857,2790.912938,21.930559,1.254862,23.185421
50999,4321.896276,2504.632675,22.036340,1.260061,23.296401
51199,4316.331607,2897.341081,22.161556,1.265277,23.426833
51399,4310.712513,2872.224336,22.259352,1.270484,23.529836
51599,4305.496109,2964.880371,22.372126,1.275675,23.647801
51799,4301.089281,3164.127683,22.469301,1.280864,23.750165
51999,4295.888017,2948.760616,22.568318,1.286048,23.854366
52199,4292.184470,3329.262306,22.673544,1.291254,23.964798
52399,4285.735082,2602.444652,22.778874,1.296439,24.075313
52599,4280.336592,2865.932210,22.876850,1.301626,24.178476
52799,4276.254469,3202.656051,22.982723,1.306805,24.289528
52999,4269.861387,2582.087872,23.082910,1.312022,24.394932
53199,4264.159767,2753.230572,23.181484,1.317205,24.498690
53399,4258.950516,2873.289680,23.277980,1.322389,24.600369
53599,4255.059504,3216.159254,23.378758,1.327576,24.706335
53799,4250.678471,3076.561677,23.504662,1.332805,24.837467
53999,4246.206236,3043.174947,23.682111,1.338084,25.020195
54199,4238.272791,2096.242597,23.785084,1.343329,25.128413
54399,4234.515195,3216.206609,23.891940,1.348550,25.240490
54599,4230.474339,3131.361534,24.013753,1.353790,25.367543
54799,4227.528726,3423.376566,24.112799,1.358999,25.471798
54999,4221.693538,2622.851904,24.209541,1.364213,25.573754
55199,4214.463174,2226.113014,24.341617,1.369444,25.711060
55399,4210.672318,3164.396052,24.459873,1.374653,25.834526
55599,4203.804891,2301.527581,24.574642,1.379867,25.954509
55799,4199.928943,3122.415472,24.697171,1.385057,26.082228
55999,4197.519766,3525.359490,24.816078,1.390263,26.206341
56199,4197.618007,4225.125516,24.916353,1.395445,26.311797
56399,4194.529882,3326.766661,25.015457,1.400647,26.416104
56599,4190.612322,3085.860467,25.132283,1.405855,26.538138
56799,4186.626121,3058.531241,25.240220,1.411055,26.651275
56999,4182.888386,3121.371703,25.355802,1.416278,26.772080
57199,4178.443641,2911.691127,25.478235,1.421515,26.899750
57399,4175.081750,3213.580888,25.579587,1.426731,27.006318
57599,4170.143712,2752.926791,25.691085,1.431971,27.123056
57799,4165.280601,2764.704687,25.792348,1.437167,27.229515
57999,4161.374639,3032.551787,25.908352,1.442428,27.350780
58199,4156.034069,2607.268670,26.028783,1.447665,27.476449
58399,4150.385004,2506.507122,26.142516,1.452894,27.595410
58599,4145.504181,2720.303878,26.242249,1.458097,27.700346
58799,4139.814701,2472.797009,26.411399,1.463351,27.874750
58999,4136.722045,3227.481106,26.522548,1.468596,27.991143
59199,4131.669054,2641.036685,26.626657,1.473875,28.100531
59399,4129.071595,3360.223750,26.727514,1.479100,28.206614
59599,4125.125623,2953.172156,26.830402,1.484327,28.314729
59799,4120.746509,2815.770411,26.932230,1.489576,28.421806
59999,4116.236801,2767.834151,27.034549,1.494807,28.529356
60199,4112.493154,2989.398882,27.136153,1.500040,28.636193
60399,4107.185259,2509.508949,27.236829,1.505272,28.742101
60599,4102.210265,2599.762140,27.357886,1.510519,28.868406
60799,4098.220898,2889.442608,27.474851,1.515757,28.990608
60999,4092.233009,2271.914848,27.599911,1.520996,29.120907
61199,4088.317195,2893.993755,27.720064,1.526225,29.246289
61399,4084.126509,2801.776848,27.841957,1.531481,29.373438
61599,4078.997454,2504.377348,27.944993,1.536726,29.481719
61799,4074.868925,2803.282044,28.061838,1.541967,29.603805
61999,4071.086217,2902.229451,28.163342,1.547206,29.710547
62199,4066.815417,2742.867602,28.275438,1.552450,29.827888
62399,4060.687528,2154.914055,28.390695,1.557717,29.948412
62599,4055.574419,2460.284359,28.525403,1.562970,30.088373
62799,4053.186885,3305.888655,28.662293,1.568270,30.230563
62999,4050.662272,3257.933760,28.764998,1.573499,30.338498
63199,4049.306173,3622.135102,28.868499,1.578738,30.447237
63399,4043.973036,2358.701577,28.997067,1.584012,30.581079
63599,4040.350832,2892.112301,29.195368,1.589301,30.784668
63799,4038.421818,3424.995471,29.297285,1.594561,30.891846
63999,4033.661182,2515.018303,29.401404,1.599830,31.001234
64199,4031.668202,3393.914530,29.517166,1.605092,31.122258
64399,4029.237109,3248.856287,29.630808,1.610366,31.241174
64599,4026.376294,3105.193667,29.749334,1.615656,31.364990
64799,4023.544289,3108.806615,29.896811,1.620936,31.517747
64999,4019.873971,2830.690952,30.012354,1.626196,31.638550
65199,4014.748311,2348.908827,30.125532,1.631438,31.756970
65399,4011.773022,3041.828849,30.240907,1.636751,31.877658
65599,4010.235766,3507.553226,30.343141,1.641984,31.985125
65799,4005.400375,2419.392175,30.451738,1.647250,32.098988
65999,4001.043006,2567.468371,30.568320,1.652511,32.220832
66199,3997.235310,2740.695698,30.671666,1.657750,32.329416
66399,3996.462080,3740.522851,30.792378,1.663006,32.455384
66599,3991.499380,2343.883253,30.908404,1.668287,32.576691
66799,3987.171269,2545.910157,31.039787,1.673553,32.713340
66999,3984.141751,2972.282808,31.162478,1.678828,32.841306
67199,3980.406835,2729.209954,31.266048,1.684093,32.950141
67399,3978.158122,3222.590423,31.372639,1.689347,33.061987
67599,3976.304629,3351.677409,31.495337,1.694648,33.189984
67799,3972.262384,2605.983708,31.621005,1.699947,33.320952
67999,3968.789650,2791.532904,31.727790,1.705196,33.432986
68199,3967.150871,3409.966062,31.882051,1.710512,33.592563
68399,3962.716326,2450.536428,31.986601,1.715778,33.702379
68599,3958.969344,2677.501287,32.205616,1.721132,33.926748
68799,3955.886679,2898.532703,32.325108,1.726394,34.051502
68999,3951.605003,2478.708586,32.450927,1.731677,34.182604
69199,3948.859034,3001.499678,32.552107,1.736908,34.289015
69399,3944.688482,2501.677551,32.664391,1.742163,34.406553
69599,3942.199562,3078.544187,32.770328,1.747419,34.517748
69799,3938.873435,2781.381258,32.877192,1.752679,34.629871
69999,3937.514200,3463.141159,32.984092,1.757939,34.742031
70199,3936.070387,3430.735762,33.087563,1.763186,34.850749
70399,3931.615497,2367.949166,33.193097,1.768454,34.961551
70599,3928.742103,2917.307621,33.324490,1.773735,35.098224
70799,3925.009535,2607.412869,33.445606,1.779006,35.224612
70999,3919.875539,2102.440813,33.567616,1.784271,35.351887
71199,3915.754149,2452.661022,33.672816,1.789546,35.462362
71399,3913.208240,3006.864637,33.790304,1.794803,35.585107
71599,3909.183475,2472.342062,33.896237,1.800082,35.696319
71799,3906.054212,2785.778300,34.033260,1.805417,35.838677
71999,3904.603924,3383.950555,34.153490,1.810692,35.964182
72199,3902.254475,3056.452595,34.260199,1.815958,36.076156
72399,3899.015663,2729.804666,34.367835,1.821228,36.189063
72599,3897.225573,3249.213008,34.472009,1.826488,36.298497
72799,3897.501499,3997.662700,34.577397,1.831751,36.409149
72999,3893.620357,2480.884618,34.703365,1.837018,36.540383
73199,3890.207363,2644.464593,34.819700,1.842321,36.662021
73399,3887.505486,2898.618360,34.933294,1.847576,36.780870
73599,3884.381365,2737.829128,35.046889,1.852862,36.899750
73799,3880.898659,2599.262913,35.252476,1.858186,37.110662
73999,3877.467525,2611.379051,35.384137,1.863478,37.247615
74199,3873.068871,2245.566644,35.504386,1.868770,37.373157
74399,3869.802982,2658.158382,35.623395,1.874062,37.497457
74599,3867.293928,2933.925839,35.744454,1.879349,37.623803
74799,3865.122085,3055.024463,35.852226,1.884619,37.736846
74999,3861.668272,2569.942278,35.979992,1.889912,37.869905
75199,3858.139266,2534.762053,36.116222,1.895221,38.011443
75399,3854.826746,2609.319085,36.225115,1.900515,38.125629
75599,3850.817811,2339.449600,36.354795,1.905822,38.260617
75799,3848.144443,2837.611264,36.461313,1.911081,38.372394
75999,3844.786974,2572.306048,36.608235,1.916415,38.524650
76199,3842.546620,2991.211992,36.727426,1.921701,38.649127
76399,3839.537954,2693.236201,36.835204,1.926998,38.762202
76599,3838.217910,3333.961197,36.951855,1.932286,38.884141
76799,3834.745488,2504.808045,37.059584,1.937595,38.997178
76999,3831.791804,2697.576955,37.165403,1.942838,39.108240
77199,3828.165726,2432.125705,37.273003,1.948121,39.221124
77399,3824.241713,2309.572878,37.397582,1.953418,39.351000
77599,3821.135046,2618.854724,37.507724,1.958721,39.466445
77799,3820.214338,3462.979884,37.670879,1.964043,39.634922
77999,3816.970874,2555.263289,37.779694,1.969390,39.749083
78199,3813.740470,2553.882801,37.916204,1.974715,39.890918
78399,3810.161136,2410.641737,38.048501,1.980028,40.028529
78599,3806.627037,2421.260040,38.167432,1.985330,40.152762
78799,3804.283913,2883.436183,38.272437,1.990626,40.263063
78999,3801.235775,2600.269477,38.397302,1.995911,40.393214
79199,3799.805977,3235.035816,38.503501,2.001192,40.504693
79399,3797.579535,2915.908533,38.706712,2.006527,40.713239
79599,3794.767780,2678.500914,38.823774,2.011851,40.835626
79799,3793.456456,3271.549622,38.930432,2.017134,40.947566
79999,3790.436481,2585.466471,39.069705,2.022506,41.092211
80199,3788.026700,2824.114308,39.180707,2.027815,41.208522
80399,3783.608524,2011.919803,39.292127,2.033143,41.325270
80599,3781.454271,2915.444684,39.409108,2.038434,41.447542
80799,3777.773464,2294.408184,39.551076,2.043784,41.594860
80999,3774.339677,2387.089513,39.677373,2.049112,41.726484
81199,3770.994551,2416.218631,39.819187,2.054451,41.873638
81399,3767.943071,2529.042308,39.926131,2.059737,41.985868
81599,3766.112837,3021.207476,40.033783,2.065053,42.098836
81799,3763.520167,2705.710864,40.146016,2.070349,42.216364
81999,3760.196637,2400.873074,40.254003,2.075635,42.329638
82199,3756.975438,2436.283460,40.369607,2.080951,42.450558
82399,3756.485382,3555.072472,40.493601,2.086296,42.579897
82599,3753.977529,2720.742304,40.638635,2.091625,42.730260
82799,3751.100338,2562.820252,40.774341,2.096962,42.871303
82999,3748.559109,2696.490416,40.909269,2.102349,43.011618
83199,3745.013583,2273.620264,41.021536,2.107650,43.129186
83399,3742.084843,2523.728909,41.130620,2.112960,43.243580
83599,3738.845743,2388.140976,41.254507,2.118262,43.372769
83799,3737.598183,3216.118061,41.364800,2.123579,43.488379
