# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_abrupto3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
63799,4491.474154,5808.576100,1.502484,11.847068,13.349552
63999,4498.123787,6619.356792,1.504229,11.880634,13.384863
64199,4500.219650,5170.895882,1.577187,11.916570,13.493757
64399,4503.456680,5542.543379,1.578532,11.955553,13.534085
64599,4503.494069,4515.533115,1.580143,11.993710,13.573853
64799,4506.467899,5467.015037,1.581770,12.024954,13.606724
64999,4510.224139,5727.245817,1.583706,12.059530,13.643236
65199,4513.715572,5648.431521,1.597797,12.096930,13.694727
65399,4512.593251,4146.716517,1.599167,12.135517,13.734684
65599,4515.410678,5436.709413,1.600575,12.166381,13.766956
65799,4515.213292,4450.470498,1.602293,12.200130,13.802423
65999,4516.967822,5094.208226,1.603864,12.233332,13.837196
66199,4519.827198,5463.421382,1.616107,12.269656,13.885762
66399,4523.487145,5734.929391,1.617376,12.308456,13.925832
66599,4526.875636,5651.854823,1.618817,12.344209,13.963026
66799,4530.128426,5613.307596,1.620469,12.382799,14.003269
66999,4533.812816,5764.399006,1.622440,12.423728,14.046169
67199,4537.530341,5782.901008,1.634828,12.474640,14.109468
67399,4538.547800,4880.414135,1.636392,12.523245,14.159638
67599,4542.780076,5969.057216,1.638004,12.568705,14.206709
67799,4542.963608,4604.997301,1.639474,12.600656,14.240130
67999,4543.483004,4719.558407,1.641061,12.632587,14.273648
68199,4546.150855,5453.220165,1.653848,12.666854,14.320702
68399,4548.522764,5357.343756,1.655244,12.700042,14.355287
68599,4550.484082,5221.254739,1.656837,12.734797,14.391634
68799,4551.862366,5024.613820,1.658254,12.762730,14.420984
68999,4552.307067,4705.284095,1.660050,12.796062,14.456112
69199,4554.002342,5138.872249,1.674198,12.826372,14.500570
69399,4555.900468,5212.652162,1.675651,12.894454,14.570105
69599,4558.359438,5411.621878,1.677389,12.943901,14.621290
69799,4561.731936,5735.361303,1.679311,12.980410,14.659721
69999,4561.646965,4531.992027,1.680882,13.016195,14.697077
70199,4563.382073,5170.669873,1.696402,13.055777,14.752179
70399,4565.484119,5303.302166,1.697745,13.102822,14.800566
70599,4567.323801,5214.891939,1.699023,13.131489,14.830512
70799,4570.045645,5530.856793,1.700677,13.163207,14.863884
70999,4571.982124,5257.495515,1.702506,13.196023,14.898529
71199,4570.833170,4162.954728,1.718050,13.227972,14.946022
71399,4572.185205,5053.509353,1.719586,13.266605,14.986191
71599,4572.269100,4602.219864,1.721177,13.299095,15.020272
71799,4572.977359,4826.534001,1.723039,13.371315,15.094354
71999,4577.141019,6071.894910,1.725074,13.418253,15.143327
72199,4577.392413,4667.894142,1.738479,13.451895,15.190375
72399,4577.526961,4626.098853,1.739672,13.489259,15.228931
72599,4578.931700,5087.447215,1.741067,13.520699,15.261765
72799,4580.424579,5122.339744,1.742513,13.549730,15.292243
72999,4581.114434,4832.221784,1.744019,13.577093,15.321111
73199,4584.258188,5731.728357,1.757986,13.610472,15.368458
73399,4585.437049,5016.900176,1.759498,13.647334,15.406831
73599,4586.793235,5084.513243,1.760933,13.678451,15.439384
73799,4587.489551,4843.733853,1.762528,13.711071,15.473599
73999,4587.975129,4767.153612,1.764272,13.749699,15.513971
74199,4586.987901,4221.713329,1.782674,13.831767,15.614441
74399,4588.071492,4990.083799,1.784311,13.891891,15.676201
74599,4591.495837,5865.352265,1.786058,13.932869,15.718927
74799,4594.069296,5553.969453,1.787585,13.970751,15.758336
74999,4597.303028,5806.718860,1.789313,14.001302,15.790615
75199,4597.637110,4722.917838,1.815964,14.054261,15.870226
75399,4600.665535,5739.353442,1.817254,14.097784,15.915038
75599,4602.332976,5230.957959,1.818460,14.126200,15.944659
75799,4604.221144,5317.948989,1.820081,14.156572,15.976653
75999,4604.924715,4871.577903,1.821828,14.188847,16.010675
76199,4603.156122,3931.090816,1.837230,14.224445,16.061675
76399,4604.077024,4954.940866,1.838708,14.262063,16.100771
76599,4605.020816,4965.549387,1.840315,14.303021,16.143336
76799,4608.360204,5887.345657,1.841858,14.339556,16.181414
76999,4608.703429,4740.501892,1.843910,14.383128,16.227038
77199,4609.347839,4857.445681,1.862327,14.422214,16.284541
77399,4611.834977,5571.869986,1.863664,14.459698,16.323362
77599,4612.718583,4954.674338,1.865115,14.497759,16.362874
77799,4613.272795,4828.307177,1.866913,14.535853,16.402766
77999,4614.042688,4913.531053,1.868613,14.571311,16.439924
78199,4616.930009,5742.984853,1.884117,14.606206,16.490323
78399,4617.344274,4779.322132,1.885568,14.644935,16.530504
78599,4618.730616,5162.176569,1.886986,14.679438,16.566424
78799,4616.948439,3916.553086,1.888608,14.715851,16.604459
78999,4621.095592,6255.073900,1.890430,14.752707,16.643137
79199,4623.496937,5572.027971,1.907839,14.788963,16.696803
79399,4621.705886,3912.449805,1.909312,14.826680,16.735992
79599,4625.516414,6138.296044,1.910820,14.861218,16.772038
79799,4626.157358,4881.253118,1.912615,14.897018,16.809632
79999,4629.895976,6121.604601,1.914205,14.928906,16.843111
80199,4632.341937,5610.725983,1.983462,14.960851,16.944313
80399,4635.124809,5751.056526,1.984693,14.990500,16.975192
80599,4635.881691,4940.148253,1.986237,15.023696,17.009932
80799,4638.078092,5523.227711,1.987715,15.054054,17.041769
80999,4639.762311,5320.186990,1.989250,15.086060,17.075310
81199,4640.563573,4965.074748,2.000791,15.118649,17.119440
81399,4639.232746,4098.916898,2.002186,15.153196,17.155383
81599,4641.398634,5522.915026,2.003652,15.187582,17.191234
81799,4646.161651,6589.472451,2.005213,15.218802,17.224014
81999,4648.849454,5748.160982,2.006923,15.251833,17.258756
82199,4650.782311,5443.253747,2.018870,15.283799,17.302669
82399,4656.795352,7128.155120,2.020197,15.315730,17.335927
82599,4660.392057,6142.234416,2.021463,15.345972,17.367434
82799,4661.003681,4913.604435,2.023125,15.378204,17.401329
82999,4662.057207,5098.217004,2.024728,15.407909,17.432637
83199,4664.480356,5670.087387,2.036771,15.441792,17.478563
83399,4666.870552,5661.192035,2.037995,15.474161,17.512157
83599,4667.303307,4847.762181,2.039464,15.507707,17.547170
83799,4670.693744,6087.896360,2.040889,15.537410,17.578299
83999,4670.898844,4756.835496,2.042371,15.565505,17.607875
84199,4672.914940,5519.675614,2.054268,15.596363,17.650631
84399,4673.207032,4796.177616,2.055589,15.628500,17.684089
84599,4673.968544,4995.326654,2.057030,15.660332,17.717362
84799,4675.405757,5283.346820,2.058609,15.690280,17.748888
84999,4675.849685,4864.075288,2.060335,15.723466,17.783801
85199,4677.203621,5252.626449,2.074711,15.755563,17.830274
85399,4679.658199,5725.308236,2.075967,15.784895,17.860861
85599,4679.865774,4768.500306,2.077595,15.821369,17.898964
85799,4682.265669,5709.420702,2.079085,15.851473,17.930558
85999,4682.075600,4600.535875,2.080698,15.882873,17.963571
86199,4681.286582,4342.008803,2.095053,15.917137,18.012191
86399,4683.717449,5731.421493,2.096303,15.949629,18.045932
86599,4687.958517,6520.099798,2.097687,15.980626,18.078313
86799,4689.742622,5462.260109,2.099384,16.012320,18.111704
86999,4691.084372,5273.403912,2.101252,16.045304,18.146556
87199,4691.959378,5072.586766,2.114583,16.083253,18.197836
87399,4691.569471,4521.570206,2.115896,16.116715,18.232611
87599,4693.796375,5666.953161,2.117334,16.149576,18.266910
87799,4694.324432,4925.613570,2.118956,16.182008,18.300964
87999,4695.764794,5328.083562,2.120726,16.215758,18.336485
88199,4696.703970,5109.941452,2.134372,16.246338,18.380710
88399,4698.928993,5680.164318,2.135685,16.278896,18.414581
88599,4701.718138,5934.520116,2.137211,16.313170,18.450381
88799,4703.731812,5595.789482,2.138752,16.344097,18.482848
88999,4704.424104,5011.801474,2.140830,16.385014,18.525843
89199,4705.153644,5029.799340,2.155450,16.431969,18.587418
89399,4706.635852,5367.700459,2.156581,16.461186,18.617767
89599,4707.556867,5119.250622,2.158028,16.495170,18.653198
89799,4709.876117,5748.900104,2.159565,16.525746,18.685310
89999,4712.003212,5667.068605,2.161356,16.560532,18.721888
90199,4714.336746,5764.427188,2.176620,16.595094,18.771714
90399,4715.995492,5464.089981,2.177908,16.630253,18.808161
90599,4716.996178,5169.306428,2.180091,16.707124,18.887215
90799,4718.791772,5532.195722,2.182077,16.775972,18.958048
90999,4720.239816,5377.651680,2.183619,16.810057,18.993676
91199,4721.857325,5457.824102,2.199112,16.840485,19.039597
91399,4723.259157,5362.494453,2.200460,16.871941,19.072402
91599,4723.932378,5031.594395,2.202000,16.909001,19.111001
91799,4724.559673,5011.860859,2.203584,16.946499,19.150083
91999,4725.754980,5274.400785,2.205319,16.994566,19.199885
92199,4725.636072,4670.938387,2.222127,17.033877,19.256004
92399,4725.710324,4759.940656,2.223373,17.067177,19.290550
92599,4727.595284,5598.446656,2.224745,17.103160,19.327906
92799,4729.854431,5775.839474,2.226486,17.149803,19.376289
92999,4730.038232,4815.322056,2.228033,17.180542,19.408575
93199,4732.329827,5797.921405,2.243424,17.212855,19.456279
93399,4734.131200,5573.571131,2.244647,17.243250,19.487898
93599,4734.916954,5101.863683,2.246146,17.278696,19.524842
93799,4735.953603,5221.105609,2.247682,17.309978,19.557660
93999,4737.725266,5568.634916,2.249368,17.339989,19.589357
94199,4740.027104,5821.891229,2.266818,17.371736,19.638554
94399,4739.809044,4637.102802,2.268079,17.402641,19.670720
94599,4741.858496,5709.199842,2.269676,17.441303,19.710980
94799,4744.530021,6008.161445,2.271199,17.476107,19.747306
94999,4745.841999,5367.719651,2.273192,17.518183,19.791375
95199,4747.663324,5612.792391,2.291769,17.549716,19.841485
95399,4749.313737,5534.910586,2.293143,17.593524,19.886667
95599,4749.711409,4939.400645,2.294642,17.635119,19.929761
95799,4753.123384,6384.047625,2.296133,17.663988,19.960120
95999,4754.877248,5594.978096,2.297567,17.690915,19.988482
96199,4756.677223,5620.665248,2.366991,17.722695,20.089686
96399,4758.184142,5483.012226,2.368393,17.756889,20.125282
96599,4759.921710,5597.429289,2.369976,17.798473,20.168448
96799,4760.201686,4895.430207,2.371592,17.845752,20.217344
96999,4763.510517,6364.984794,2.373312,17.888291,20.261603
97199,4764.185141,5091.377808,2.386816,17.925610,20.312426
97399,4765.051311,5186.009719,2.388365,17.968496,20.356861
97599,4766.069874,5262.109913,2.389803,18.002121,20.391923
97799,4766.890785,5167.495726,2.391336,18.035766,20.427102
97999,4767.123108,4880.728779,2.393122,18.069666,20.462788
98199,4767.391579,4898.942708,2.405557,18.104453,20.510010
98399,4766.698717,4426.503476,2.406788,18.140763,20.547551
98599,4768.052958,5434.339267,2.408628,18.190567,20.599195
98799,4770.033399,5746.390718,2.410137,18.229545,20.639681
98999,4771.202095,5348.538046,2.411958,18.274112,20.686070
99199,4772.322564,5326.954762,2.426359,18.316353,20.742712
99399,4771.481080,4354.105176,2.427828,18.363750,20.791578
99599,4772.881248,5468.764700,2.429456,18.413202,20.842658
99799,4774.143778,5402.883769,2.431013,18.443874,20.874887
99999,4775.325319,5364.914146,2.432513,18.471729,20.904242
100199,4805.058007,19671.401951,2.448206,18.504841,20.953047
100399,4839.953180,22322.434585,2.449582,18.538439,20.988020
100599,4861.394761,15625.068629,2.450948,18.570409,21.021357
100799,4892.412109,20494.138111,2.452517,18.608442,21.060959
100999,4920.615905,19135.329212,2.454277,18.643632,21.097909
101199,4953.552230,21586.396533,2.468476,18.673852,21.142328
101399,4974.097433,15369.969851,2.469647,18.702333,21.171980
101599,4988.553008,12317.529757,2.471232,18.737102,21.208334
101799,5003.807790,12753.236693,2.472905,18.771053,21.243959
101999,5019.500906,13007.296908,2.474542,18.801895,21.276437
102199,5032.964276,11899.283059,2.489869,18.835262,21.325132
102399,5043.755488,10558.064979,2.491340,18.871901,21.363241
102599,5053.594859,10091.352959,2.492804,18.906355,21.399158
102799,5061.404932,9067.972241,2.494342,18.936598,21.430940
102999,5073.081504,11074.839489,2.495964,18.968082,21.464046
103199,5086.355058,11922.235342,2.512779,18.999858,21.512636
103399,5094.675362,9387.952301,2.514090,19.035344,21.549434
103599,5102.688943,9245.710172,2.515602,19.070735,21.586336
103799,5108.638270,8190.389715,2.517136,19.101294,21.618430
103999,5120.841056,11454.087260,2.518689,19.130650,21.649339
104199,5130.505604,10156.070616,2.535778,19.164593,21.700371
104399,5134.938509,7444.481535,2.537223,19.203290,21.740513
104599,5144.299419,10030.694735,2.538667,19.235976,21.774643
104799,5151.185851,8752.789464,2.540135,19.265292,21.805427
104999,5159.343568,9433.987437,2.541778,19.296572,21.838350
105199,5166.324852,8831.499130,2.557553,19.327690,21.885244
105399,5173.252752,8817.328182,2.558832,19.359389,21.918222
105599,5178.520730,7954.744887,2.560256,19.391851,21.952107
105799,5181.096535,6541.121873,2.561909,19.423129,21.985038
105999,5186.024946,7793.154379,2.563493,19.453337,22.016829
106199,5189.662697,7117.670452,2.580895,19.488304,22.069199
106399,5190.392401,5577.865140,2.582258,19.523204,22.105461
106599,5193.311116,6746.067837,2.583803,19.559441,22.143244
106799,5197.394335,7373.749812,2.585468,19.593357,22.178825
106999,5202.482887,7919.769498,2.587110,19.623883,22.210992
107199,5205.055497,6581.401861,2.604616,19.656789,22.261405
107399,5207.117648,6312.430833,2.605877,19.686636,22.292513
107599,5211.891468,7775.432761,2.607564,19.721837,22.329401
107799,5214.452526,6592.301496,2.609274,19.755186,22.364460
107999,5217.805198,7024.895504,2.610854,19.785403,22.396257
108199,5221.589446,7265.083434,2.627196,19.818814,22.446010
108399,5224.785888,6954.061168,2.628486,19.850765,22.479251
108599,5225.866924,5811.788402,2.629921,19.884909,22.514830
108799,5228.877040,6863.370128,2.631444,19.915887,22.547331
108999,5232.542782,7226.706483,2.633221,19.948510,22.581731
109199,5234.508890,6306.037710,2.650639,19.979456,22.630095
109399,5237.403274,6817.736585,2.651883,20.009334,22.661217
109599,5240.023944,6673.530609,2.653275,20.042109,22.695384
109799,5241.785744,6207.252248,2.654821,20.073735,22.728556
109999,5242.477109,5622.036482,2.656432,20.104271,22.760702
110199,5245.430102,6869.576147,2.674017,20.135354,22.809372
110399,5248.928503,7176.547412,2.675284,20.169043,22.844328
110599,5250.216797,5961.355187,2.676720,20.203789,22.880509
110799,5251.657405,6048.313502,2.678290,20.233701,22.911990
110999,5254.120860,6618.875209,2.679957,20.266505,22.946462
111199,5257.555117,7163.567525,2.697592,20.303769,23.001360
111399,5258.701294,5895.975768,2.698987,20.336655,23.035642
111599,5262.949425,7629.158176,2.700418,20.368325,23.068743
111799,5263.205989,5406.369010,2.701929,20.399043,23.100972
111999,5263.404022,5374.104419,2.703697,20.430519,23.134217
112199,5266.889346,7218.670595,2.776337,20.463840,23.240177
112399,5265.389195,4423.804720,2.777794,20.509686,23.287480
112599,5265.719565,5451.387590,2.779174,20.540681,23.319856
112799,5264.507913,4582.347935,2.780685,20.570490,23.351175
112999,5263.608720,4756.463733,2.782365,20.602576,23.384942
113199,5262.836986,4826.806873,2.794492,20.634320,23.428813
113399,5261.233548,4353.688094,2.795893,20.667532,23.463425
113599,5261.347615,5326.023602,2.797297,20.699075,23.496373
113799,5260.136173,4572.037040,2.799048,20.734742,23.533790
113999,5259.506631,4901.296916,2.800643,20.764392,23.565035
114199,5258.089492,4450.320437,2.812511,20.792916,23.605427
114399,5257.560364,4955.428347,2.813990,20.828424,23.642414
114599,5256.204737,4480.785837,2.815560,20.866582,23.682142
114799,5255.536970,4872.906825,2.817257,20.900288,23.717545
114999,5253.924760,4328.516125,2.819016,20.931489,23.750505
115199,5254.927041,5831.238456,2.831284,20.964667,23.795951
115399,5253.185624,4250.129779,2.832521,20.993868,23.826389
115599,5250.207918,3532.071374,2.833997,21.027409,23.861406
115799,5249.709158,4961.425557,2.835487,21.059138,23.894625
115999,5248.944022,4805.930401,2.837200,21.091428,23.928627
116199,5247.407875,4356.442766,2.850388,21.123045,23.973433
116399,5246.706732,4839.342382,2.851647,21.153239,24.004885
116599,5245.144783,4336.090886,2.853210,21.189327,24.042537
116799,5243.736310,4422.596136,2.854752,21.221277,24.076029
116999,5242.937325,4776.330285,2.856403,21.253686,24.110090
117199,5241.446715,4369.439774,2.869564,21.284067,24.153631
117399,5241.717459,5400.373713,2.870861,21.317252,24.188113
117599,5240.832032,4721.086260,2.872318,21.349968,24.222286
117799,5237.329889,3178.069794,2.873799,21.380986,24.254786
117999,5235.420208,4110.618181,2.875315,21.409949,24.285264
118199,5234.084912,4446.260087,2.890029,21.442085,24.332114
118399,5233.305950,4772.939564,2.891204,21.472667,24.363872
118599,5232.185736,4569.018745,2.892737,21.506872,24.399609
118799,5230.606070,4293.864352,2.894393,21.542220,24.436613
118999,5230.430231,5125.982116,2.896230,21.575089,24.471320
119199,5228.340514,3984.958798,2.910404,21.608394,24.518798
119399,5227.198196,4546.376387,2.911684,21.639765,24.551449
119599,5226.145980,4597.972944,2.913103,21.673092,24.586195
119799,5223.672995,3744.828044,2.914805,21.707301,24.622105
119999,5222.729128,4657.353189,2.916430,21.738574,24.655004
120199,5221.092072,4238.858005,2.930372,21.769259,24.699631
120399,5220.307911,4749.027570,2.931710,21.801056,24.732766
120599,5220.042990,5060.560558,2.933206,21.834989,24.768195
120799,5219.276676,4757.189306,2.934978,21.871509,24.806487
120999,5219.776657,5521.764956,2.936641,21.903638,24.840279
121199,5217.297826,3717.604860,2.952010,21.938873,24.890883
121399,5217.096582,5095.143317,2.953404,21.972188,24.925592
121599,5215.526975,4262.775462,2.954885,22.006919,24.961803
121799,5214.159413,4382.681280,2.956517,22.039374,24.995892
121999,5213.347447,4718.860107,2.958082,22.070740,25.028822
122199,5211.479625,4072.108627,2.972993,22.099900,25.072892
122399,5209.726858,4138.786171,2.974285,22.131217,25.105502
122599,5207.695016,3964.207770,2.975679,22.162691,25.138370
122799,5206.814607,4667.123750,2.977361,22.196739,25.174100
122999,5206.591248,5069.449053,2.979044,22.229918,25.208962
123199,5206.377426,5074.876792,2.995600,22.265632,25.261233
123399,5205.330751,4560.579005,2.996873,22.296472,25.293345
123599,5204.207079,4510.901175,2.998379,22.330624,25.329003
123799,5203.491513,4761.271688,2.999792,22.359427,25.359219
123999,5203.500466,5209.042391,3.001362,22.389236,25.390598
124199,5202.768995,4749.257062,3.019783,22.424369,25.444152
124399,5202.572171,5080.344359,3.021086,22.457901,25.478987
124599,5201.697231,4657.484955,3.022639,22.491996,25.514635
124799,5201.491809,5073.513619,3.024022,22.521367,25.545389
124999,5201.612987,5277.228108,3.025758,22.556431,25.582188
125199,5199.884699,4119.704644,3.041201,22.595534,25.636735
125399,5198.213394,4151.976291,3.042549,22.629949,25.672498
125599,5198.413237,5323.714725,3.044127,22.663481,25.707608
125799,5197.711532,4757.040876,3.045839,22.696326,25.742165
125999,5196.435037,4393.519890,3.047412,22.726795,25.774207
126199,5195.513553,4614.978592,3.063688,22.756846,25.820534
126399,5195.339229,5085.340813,3.064900,22.786676,25.851577
126599,5193.086010,3769.051590,3.066289,22.817851,25.884140
126799,5191.630614,4270.364785,3.067819,22.849182,25.917001
126999,5189.637413,3925.947791,3.069573,22.889596,25.959169
127199,5188.157703,4248.542335,3.086237,22.926474,26.012711
127399,5187.088332,4506.968510,3.087717,22.967787,26.055504
127599,5186.262024,4659.903817,3.089022,22.998295,26.087317
127799,5185.023583,4394.898183,3.090510,23.027521,26.118031
127999,5183.517631,4221.213765,3.092122,23.058771,26.150893
128199,5182.479741,4518.230172,3.153870,23.090629,26.244499
128399,5178.553899,2662.089702,3.162141,23.127123,26.289263
128599,5175.173085,3004.690235,3.163437,23.157160,26.320597
128799,5171.676922,2923.643847,3.165095,23.192092,26.357187
128999,5168.688580,3244.196673,3.166562,23.221375,26.387938
129199,5164.613292,2536.052486,3.168242,23.252251,26.420494
129399,5160.518272,2515.135503,3.179031,23.282313,26.461344
129599,5156.651281,2654.707871,3.180459,23.315891,26.496350
129799,5152.196393,2265.428780,3.181879,23.344569,26.526448
129999,5148.878766,2995.739090,3.183503,23.376052,26.559556
130199,5144.557999,2336.059511,3.185320,23.408588,26.593908
130399,5140.569601,2544.122422,3.197190,23.439027,26.636217
130599,5136.661627,2588.662660,3.198608,23.473838,26.672446
130799,5132.252887,2253.345783,3.200036,23.503509,26.703545
130999,5128.382853,2597.380114,3.201750,23.536500,26.738251
131199,5124.858939,2816.695692,3.203360,23.566011,26.769371
131399,5120.238663,2089.337509,3.215466,23.601451,26.816917
131599,5116.478058,2645.760470,3.216894,23.634450,26.851345
131799,5111.431835,1791.017402,3.218273,23.662865,26.881138
131999,5107.376563,2434.951823,3.219894,23.695001,26.914895
132199,5103.222121,2361.290583,3.221632,23.726012,26.947644
132399,5098.957943,2280.336200,3.234008,23.774877,27.008885
132599,5094.494030,2139.384110,3.235398,23.806106,27.041504
132799,5090.008881,2116.354934,3.237095,23.840254,27.077349
132999,5086.312159,2631.688840,3.238942,23.882266,27.121208
133199,5081.722372,2029.513853,3.240681,23.915203,27.155883
133399,5077.732668,2420.589404,3.253154,23.948415,27.201569
133599,5073.673084,2365.930791,3.254595,23.982633,27.237228
133799,5069.579483,2335.054260,3.256263,24.015630,27.271893
133999,5065.603947,2405.970119,3.257726,24.045726,27.303451
134199,5061.039097,2002.589548,3.259541,24.077700,27.337241
134399,5057.472687,2664.411643,3.272033,24.113242,27.385274
134599,5053.698603,2517.513914,3.273306,24.145272,27.418579
134799,5049.275381,2072.447376,3.275016,24.186619,27.461635
134999,5046.642813,3272.292021,3.276932,24.244901,27.521833
135199,5043.208625,2725.131471,3.278908,24.284028,27.562935
135399,5039.321654,2411.729658,3.293657,24.316913,27.610570
135599,5035.022090,2124.217015,3.295063,24.349246,27.644309
135799,5030.705131,2103.806646,3.296656,24.379911,27.676567
135999,5026.651006,2273.900210,3.298227,24.410538,27.708766
136199,5022.888992,2464.719733,3.300163,24.444369,27.744532
136399,5019.167906,2485.108210,3.313523,24.483156,27.796678
136599,5015.430726,2466.674214,3.314856,24.513126,27.827982
136799,5011.887374,2591.777805,3.316366,24.544816,27.861182
136999,5007.997761,2347.502724,3.318023,24.587807,27.905830
137199,5003.924808,2213.951879,3.319825,24.625463,27.945288
137399,5000.053033,2344.015019,3.334459,24.658055,27.992513
137599,4996.332537,2440.351670,3.335811,24.688973,28.024784
137799,4994.053511,3426.083590,3.337374,24.721049,28.058424
137999,4990.273440,2385.804739,3.339038,24.753022,28.092060
138199,4986.382024,2301.305323,3.340787,24.784174,28.124961
138399,4983.116032,2726.315089,3.355506,24.817611,28.173117
138599,4980.156803,2932.370810,3.356739,24.846691,28.203430
138799,4976.737484,2607.149001,3.358102,24.874939,28.233041
138999,4973.048869,2413.150140,3.359724,24.904639,28.264363
139199,4969.542778,2532.809888,3.361661,24.944786,28.306447
139399,4965.149267,1907.265575,3.379146,24.977784,28.356930
139599,4961.412036,2356.562083,3.380493,25.008329,28.388822
139799,4958.054634,2614.587933,3.381989,25.039646,28.421635
139999,4954.546739,2502.528308,3.383653,25.070571,28.454224
140199,4950.816659,2339.760330,3.385332,25.100190,28.485522
140399,4947.473955,2604.238330,3.400553,25.132799,28.533351
140599,4944.570981,2906.683286,3.401957,25.164028,28.565985
140799,4940.493276,2073.866477,3.403647,25.197992,28.601639
140999,4936.968566,2455.573325,3.405275,25.229859,28.635133
141199,4933.498902,2487.385774,3.407286,25.265480,28.672766
141399,4929.955890,2428.589238,3.424585,25.298924,28.723509
141599,4926.734970,2649.544496,3.426081,25.332557,28.758638
141799,4923.387992,2553.727098,3.427564,25.363340,28.790904
141999,4919.748454,2339.316686,3.429268,25.395963,28.825231
142199,4916.143422,2356.570309,3.430886,25.425156,28.856042
142399,4912.347462,2213.420052,3.446549,25.454770,28.901319
142599,4908.808261,2388.897086,3.448222,25.492170,28.940392
142799,4904.662044,1948.409169,3.449601,25.520751,28.970351
142999,4901.609709,2722.242341,3.451416,25.565207,29.016623
143199,4897.948584,2280.244464,3.453411,25.630319,29.083730
143399,4894.068738,2116.098938,3.478553,25.662184,29.140737
143599,4891.210848,2842.103895,3.479942,25.694296,29.174238
143799,4887.759779,2409.891980,3.481304,25.722990,29.204294
143999,4884.931005,2851.042514,3.482885,25.752925,29.235810
144199,4881.319821,2281.267728,3.484798,25.796062,29.280860
144399,4878.755321,3029.750954,3.561916,25.836336,29.398252
144599,4876.030513,2908.718997,3.563291,25.869120,29.432411
144799,4872.911732,2618.033094,3.564871,25.900653,29.465524
144999,4869.781842,2603.741588,3.566426,25.934970,29.501396
145199,4867.360631,3111.982484,3.568055,25.968994,29.537049
145399,4864.068591,2474.047614,3.578519,26.002715,29.581234
145599,4860.723480,2428.827479,3.579865,26.038390,29.618255
145799,4858.919285,3545.465080,3.581538,26.090119,29.671657
145999,4856.235242,2899.568075,3.583285,26.148130,29.731415
146199,4852.649891,2235.344074,3.585045,26.201709,29.786754
146399,4850.029291,2934.370098,3.596673,26.239476,29.836149
146599,4847.431997,2946.213393,3.598097,26.283832,29.881929
146799,4844.391231,2615.509364,3.599587,26.331960,29.931547
146999,4841.789227,2931.918497,3.601194,26.371708,29.972902
147199,4838.327957,2294.294123,3.603046,26.406577,30.009623
147399,4835.714512,2912.219325,3.613820,26.438428,30.052248
147599,4832.252408,2280.681654,3.615190,26.471210,30.086400
147799,4829.983491,3155.522488,3.617702,26.562194,30.179895
147999,4827.778373,3198.196661,3.619891,26.619190,30.239081
148199,4825.093347,2838.173609,3.621743,26.667486,30.289229
148399,4822.164352,2651.779554,3.635019,26.745878,30.380897
148599,4819.423551,2785.749390,3.636553,26.805182,30.441735
148799,4817.125289,3109.516191,3.638306,26.866117,30.504423
148999,4814.598401,2934.594182,3.639941,26.911732,30.551673
149199,4812.406471,3179.418206,3.641850,26.958506,30.600356
149399,4809.152424,2381.633573,3.658943,27.004703,30.663646
149599,4806.380513,2735.762791,3.660848,27.068310,30.729158
149799,4803.339748,2528.847412,3.662706,27.114832,30.777538
149999,4800.930205,2996.182462,3.664184,27.152802,30.816986
150199,4798.195511,2747.175203,3.665837,27.189896,30.855733
150399,4795.574063,2826.866514,3.681683,27.233402,30.915084
150599,4793.362909,3130.575226,3.683164,27.273942,30.957106
150799,4790.215858,2420.486107,3.684773,27.317338,31.002111
150999,4787.522533,2756.756044,3.686721,27.374458,31.061179
151199,4785.033107,2905.516388,3.688916,27.425090,31.114006
151399,4782.304499,2719.476426,3.702505,27.467783,31.170288
151599,4778.664699,2023.336136,3.703757,27.502362,31.206119
151799,4775.984949,2744.734665,3.705283,27.539471,31.244754
151999,4773.008400,2513.807424,3.706920,27.577958,31.284878
152199,4769.771475,2309.708525,3.708626,27.618358,31.326984
152399,4766.711475,2438.051600,3.724870,27.693094,31.417964
152599,4764.699077,3231.251961,3.726263,27.731216,31.457480
