# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
23199,0.147836,0.127207,10.166752,5.170030,15.336782
23399,0.147663,0.127602,10.262746,5.213939,15.476685
23599,0.147265,0.100735,10.344825,5.258004,15.602830
23799,0.147324,0.154290,10.425508,5.302297,15.727805
23999,0.147235,0.136679,10.507994,5.346857,15.854851
24199,0.147555,0.185879,10.594057,5.391478,15.985535
24399,0.147387,0.127056,10.675038,5.436107,16.111144
24599,0.147446,0.154721,10.756097,5.480446,16.236544
24799,0.147379,0.139123,10.839141,5.525363,16.364504
24999,0.147453,0.156590,10.920838,5.569768,16.490606
25199,0.147260,0.123203,11.008780,5.614312,16.623092
25399,0.147212,0.141065,11.090353,5.659151,16.749503
25599,0.147218,0.148077,11.172071,5.703419,16.875490
25799,0.147225,0.148076,11.253957,5.748173,17.002129
25999,0.147175,0.140771,11.335729,5.792740,17.128469
26199,0.147373,0.173025,11.423665,5.837254,17.260919
26399,0.147318,0.140186,11.505170,5.881599,17.386768
26599,0.147215,0.133620,11.586480,5.926205,17.512685
26799,0.147290,0.157263,11.667564,5.970579,17.638143
26999,0.147146,0.127749,11.749015,6.015022,17.764036
27199,0.146908,0.114817,11.837708,6.059499,17.897206
27399,0.146747,0.124847,11.919125,6.104263,18.023388
27599,0.146759,0.148400,12.000713,6.148905,18.149617
27799,0.146473,0.107066,12.082623,6.193493,18.276115
27999,0.146374,0.132626,12.165577,6.238044,18.403621
28199,0.146220,0.124592,12.253980,6.282802,18.536781
28399,0.146150,0.136306,12.334491,6.327067,18.661558
28599,0.146065,0.134060,12.416318,6.376079,18.792397
28799,0.146022,0.139830,12.498989,6.420938,18.919927
28999,0.146198,0.171499,12.580528,6.465418,19.045946
29199,0.146147,0.138749,12.668552,6.510022,19.178574
29399,0.146068,0.134556,12.750066,6.554764,19.304830
29599,0.146166,0.160522,12.832535,6.599283,19.431817
29799,0.146048,0.128627,12.915667,6.644005,19.559672
29999,0.145897,0.123388,12.997905,6.688637,19.686542
30199,0.146133,0.181497,13.086621,6.733348,19.819969
30399,0.146141,0.147346,13.168386,6.777763,19.946148
30599,0.146206,0.156100,13.249982,6.822592,20.072574
30799,0.146381,0.173244,13.331465,6.867100,20.198565
30999,0.146473,0.160553,13.413092,6.911673,20.324765
31199,0.146452,0.143212,13.502236,6.956218,20.458454
31399,0.146849,0.208806,13.583452,7.000791,20.584243
31599,0.147002,0.170970,13.665187,7.045514,20.710701
31799,0.146993,0.145692,13.747019,7.090198,20.837218
31999,0.147105,0.164913,13.830013,7.134847,20.964860
32199,0.146964,0.124302,13.918904,7.179748,21.098652
32399,0.146902,0.136980,14.000210,7.224468,21.224678
32599,0.147023,0.166666,14.081822,7.269250,21.351072
32799,0.147106,0.160611,14.165068,7.314271,21.479338
32999,0.147168,0.157262,14.246531,7.358624,21.605155
33199,0.147250,0.160773,14.335465,7.403338,21.738803
33399,0.147230,0.143918,14.417183,7.448184,21.865366
33599,0.147420,0.179119,14.500349,7.493000,21.993349
33799,0.147339,0.133827,14.582770,7.537959,22.120729
33999,0.147598,0.191348,14.665527,7.583027,22.248554
34199,0.147445,0.121479,14.754852,7.627917,22.382770
34399,0.147405,0.140465,14.838032,7.673093,22.511125
34599,0.147261,0.122623,14.920099,7.717951,22.638050
34799,0.147551,0.197583,15.002299,7.762826,22.765125
34999,0.147620,0.159610,15.084638,7.807778,22.892416
35199,0.147558,0.136693,15.175220,7.852783,23.028003
35399,0.147650,0.163967,15.257148,7.897674,23.154822
35599,0.147841,0.181562,15.339208,7.942455,23.281663
35799,0.147822,0.144422,15.421581,7.987415,23.408995
35999,0.147788,0.141777,15.505228,8.032255,23.537483
36199,0.147875,0.163528,15.594768,8.077109,23.671877
36399,0.147981,0.167098,15.676663,8.121860,23.798523
36599,0.148029,0.156740,15.758556,8.166834,23.925390
36799,0.148097,0.160590,15.841744,8.211677,24.053422
36999,0.148107,0.150014,15.924515,8.256667,24.181182
37199,0.148040,0.135549,16.013705,8.301312,24.315017
37399,0.148057,0.151228,16.096080,8.346248,24.442328
37599,0.148142,0.164019,16.178894,8.391061,24.569955
37799,0.148260,0.170559,16.261269,8.436003,24.697272
37999,0.148227,0.141911,16.343558,8.480699,24.824257
38199,0.148404,0.182071,16.433774,8.525828,24.959603
38399,0.148542,0.174902,16.516812,8.570468,25.087280
38599,0.148502,0.140898,16.598649,8.615228,25.213877
38799,0.148559,0.159500,16.680446,8.659691,25.340137
38999,0.148497,0.136382,16.762698,8.704424,25.467122
39199,0.148362,0.122094,16.849407,8.749167,25.598574
39399,0.148365,0.148926,16.931151,8.793609,25.724760
39599,0.148147,0.105335,17.013184,8.838278,25.851462
39799,0.148035,0.125682,17.095084,8.882824,25.977909
39999,0.147892,0.119466,17.178401,8.927514,26.105916
40199,0.147779,0.125234,17.264060,8.972046,26.236106
40399,0.147651,0.121886,17.346229,9.016838,26.363067
40599,0.147501,0.117216,17.427964,9.061364,26.489328
40799,0.147484,0.144015,17.511135,9.106150,26.617286
40999,0.147412,0.132860,17.593233,9.150745,26.743978
41199,0.147256,0.115111,17.679067,9.195351,26.874418
41399,0.147127,0.120677,17.760691,9.239737,27.000429
41599,0.147038,0.128608,17.843740,9.284150,27.127889
41799,0.146819,0.101118,17.925306,9.328245,27.253551
41999,0.146775,0.137734,18.007684,9.372686,27.380370
42199,0.146686,0.128025,18.093246,9.417053,27.510300
42399,0.146611,0.130674,18.176613,9.461665,27.638278
42599,0.146616,0.147604,18.257965,9.506133,27.764098
42799,0.146569,0.136648,18.339414,9.550387,27.889801
42999,0.146471,0.125509,18.421195,9.594766,28.015961
43199,0.146441,0.139944,18.507744,9.639339,28.147083
43399,0.146318,0.119815,18.589245,9.683870,28.273115
43599,0.146245,0.130436,18.671050,9.728336,28.399386
43799,0.146172,0.130133,18.752795,9.772794,28.525589
43999,0.146098,0.130032,18.836066,9.817323,28.653389
44199,0.145946,0.112523,18.921650,9.861842,28.783492
44399,0.145872,0.129497,19.003140,9.906276,28.909415
44599,0.145825,0.135274,19.085032,9.950802,29.035834
44799,0.145776,0.134834,19.167657,9.995243,29.162900
44999,0.145686,0.125536,19.249757,10.039769,29.289526
45199,0.145512,0.106341,19.335038,10.084099,29.419137
45399,0.145485,0.139509,19.416612,10.128505,29.545117
45599,0.145432,0.133461,19.499777,10.173048,29.672825
45799,0.145558,0.174085,19.581911,10.217710,29.799621
45999,0.145528,0.138801,19.664273,10.262200,29.926474
46199,0.145435,0.124072,19.749894,10.306578,30.056472
46399,0.145376,0.131594,19.832540,10.351087,30.183627
46599,0.145299,0.127466,19.914064,10.395379,30.309443
46799,0.145209,0.124346,19.995669,10.439921,30.435590
46999,0.145212,0.145911,20.077875,10.484429,30.562304
47199,0.145047,0.106277,20.208335,10.528669,30.737004
47399,0.145106,0.158861,20.290355,10.573482,30.863837
47599,0.145114,0.147096,20.372401,10.618129,30.990530
47799,0.145047,0.129145,20.454309,10.662922,31.117230
47999,0.144955,0.122946,20.537901,10.707717,31.245617
48199,0.145048,0.167482,20.626923,10.752398,31.379321
48399,0.145054,0.146403,20.708794,10.797194,31.505987
48599,0.145016,0.135810,20.791157,10.842083,31.633241
48799,0.144930,0.124145,20.874445,10.886995,31.761440
48999,0.144894,0.136087,20.957147,10.931905,31.889052
49199,0.144892,0.144259,21.046574,10.976835,32.023410
49399,0.144993,0.169954,21.128407,11.021394,32.149800
49599,0.144928,0.128825,21.211419,11.065812,32.277231
49799,0.144971,0.155610,21.293547,11.110444,32.403992
49999,0.145025,0.158543,21.376075,11.155111,32.531186
50199,0.145042,0.149111,21.465206,11.199624,32.664831
50399,0.144940,0.119344,21.548433,11.244551,32.792984
50599,0.144902,0.135545,21.630555,11.289362,32.919917
50799,0.144907,0.146120,21.712775,11.334127,33.046902
50999,0.144873,0.136059,21.795128,11.379011,33.174139
51199,0.144855,0.140445,21.885406,11.423927,33.309332
51399,0.144871,0.148895,21.967499,11.468792,33.436291
51599,0.144962,0.168431,22.049357,11.513506,33.562863
51799,0.144951,0.142172,22.131719,11.558427,33.690146
51999,0.144984,0.153410,22.214961,11.603149,33.818111
52199,0.144964,0.139728,22.304087,11.647814,33.951901
52399,0.145076,0.174385,22.385961,11.692511,34.078472
52599,0.144956,0.113370,22.467854,11.737130,34.204984
52799,0.144936,0.139842,22.551338,11.782067,34.333406
52999,0.144951,0.148946,22.633575,11.826646,34.460221
53199,0.145002,0.158410,22.723524,11.871621,34.595145
53399,0.145057,0.159804,22.806058,11.916537,34.722595
53599,0.145032,0.138341,22.889697,11.961436,34.851133
53799,0.145075,0.156465,22.972411,12.006297,34.978708
53999,0.145210,0.181552,23.054996,12.051014,35.106009
54199,0.145241,0.153676,23.144820,12.095942,35.240763
54399,0.145263,0.151178,23.228336,12.140993,35.369329
54599,0.145225,0.134886,23.310404,12.185624,35.496028
54799,0.145233,0.147497,23.400603,12.232730,35.633333
54999,0.145294,0.161928,23.483039,12.277619,35.760658
55199,0.145316,0.151475,23.570073,12.322345,35.892418
55399,0.145294,0.139001,23.651764,12.366980,36.018744
55599,0.145172,0.111451,23.733746,12.411569,36.145315
55799,0.145088,0.121914,23.815746,12.456117,36.271864
55999,0.144942,0.103966,23.898526,12.500472,36.398998
56199,0.144819,0.110467,23.984430,12.544979,36.529409
56399,0.144731,0.120083,24.066117,12.589241,36.655357
56599,0.144649,0.121432,24.148354,12.633812,36.782166
56799,0.144584,0.126300,24.231537,12.678253,36.909789
56999,0.144509,0.123229,24.313611,12.722679,37.036290
57199,0.144507,0.143971,24.399210,12.766882,37.166092
57399,0.144450,0.128150,24.481430,12.811682,37.293112
57599,0.144512,0.162230,24.564256,12.856086,37.420342
57799,0.144577,0.163152,24.646665,12.900749,37.547414
57999,0.144541,0.134360,24.729268,12.945433,37.674701
58199,0.144480,0.126726,24.815275,12.989955,37.805230
58399,0.144433,0.130583,24.898201,13.034314,37.932515
58599,0.144413,0.138791,24.980533,13.078936,38.059470
58799,0.144279,0.104839,25.062462,13.123106,38.185568
58999,0.144254,0.137005,25.144958,13.167760,38.312719
59199,0.144176,0.121233,25.231857,13.212185,38.444042
59399,0.144081,0.115811,25.339982,13.256900,38.596883
59599,0.144100,0.149756,25.421377,13.301385,38.722761
59799,0.144198,0.173523,25.507867,13.345923,38.853791
59999,0.144123,0.121578,25.590975,13.390749,38.981725
60199,0.144089,0.133958,25.678160,13.435203,39.113362
60399,0.144171,0.168666,25.759602,13.479654,39.239256
60599,0.144120,0.128722,25.841280,13.524167,39.365447
60799,0.144118,0.143516,25.924003,13.568564,39.492567
60999,0.144071,0.129865,26.005999,13.612963,39.618963
61199,0.144109,0.155878,26.094584,13.657580,39.752164
61399,0.144031,0.119901,26.176515,13.702377,39.878893
61599,0.144151,0.181041,26.259585,13.747065,40.006650
61799,0.144239,0.171341,26.341653,13.791702,40.133354
61999,0.144238,0.144086,26.424549,13.836667,40.261216
62199,0.144331,0.173109,26.513366,13.881406,40.394773
62399,0.144346,0.148886,26.595761,13.925799,40.521559
62599,0.144303,0.130970,26.677433,13.970158,40.647590
62799,0.144354,0.160324,26.759845,14.015042,40.774886
62999,0.144311,0.130856,26.842135,14.059826,40.901961
63199,0.144294,0.138811,26.932068,14.104516,41.036584
63399,0.144306,0.148239,27.013635,14.149107,41.162742
63599,0.144383,0.168633,27.095504,14.193766,41.289270
63799,0.144351,0.134246,27.177699,14.238650,41.416348
63999,0.144331,0.137908,27.261266,14.283545,41.544810
64199,0.144304,0.135593,27.350754,14.328512,41.679265
64399,0.144352,0.159971,27.432467,14.373046,41.805513
64599,0.144277,0.120169,27.514471,14.417704,41.932175
64799,0.144364,0.172522,27.598015,14.462426,42.060442
64999,0.144376,0.148271,27.680480,14.507076,42.187556
65199,0.144440,0.165088,27.769544,14.551716,42.321260
65399,0.144460,0.150955,27.851087,14.596264,42.447351
65599,0.144477,0.149957,27.933801,14.640699,42.574500
65799,0.144500,0.152111,28.015829,14.685407,42.701236
65999,0.144441,0.124910,28.098536,14.730134,42.828670
66199,0.144367,0.120106,28.188196,14.775017,42.963213
66399,0.144451,0.172193,28.271135,14.819644,43.090779
66599,0.144375,0.119183,28.353150,14.864212,43.217362
66799,0.144350,0.136180,28.435250,14.908611,43.343861
66999,0.144383,0.155262,28.517492,14.953163,43.470654
67199,0.144482,0.177772,28.608005,14.997946,43.605952
67399,0.144531,0.160933,28.689702,15.042641,43.732343
67599,0.144515,0.139193,28.771610,15.087228,43.858838
67799,0.144577,0.165568,28.853697,15.131871,43.985568
67999,0.144634,0.163665,28.937247,15.176504,44.113751
68199,0.144655,0.151770,29.026624,15.221235,44.247858
68399,0.144648,0.142570,29.108858,15.266052,44.374910
68599,0.144664,0.149832,29.190781,15.310690,44.501470
68799,0.144712,0.161158,29.273945,15.355338,44.629283
68999,0.144732,0.151862,29.384072,15.399392,44.783464
69199,0.144709,0.136649,29.469758,15.443971,44.913729
69399,0.144747,0.157915,29.551107,15.488426,45.039533
69599,0.144756,0.147842,29.634360,15.533028,45.167389
69799,0.144719,0.131931,29.716307,15.577574,45.293881
69999,0.144715,0.143170,29.798718,15.622081,45.420799
70199,0.144686,0.134699,29.885229,15.666527,45.551756
70399,0.144634,0.126449,29.968475,15.711081,45.679556
70599,0.144666,0.155796,30.050443,15.755632,45.806075
70799,0.144665,0.144455,30.132745,15.800215,45.932960
70999,0.144731,0.167839,30.215169,15.844674,46.059843
71199,0.144748,0.151080,30.303246,15.889395,46.192642
71399,0.144636,0.104769,30.384987,15.934018,46.319005
71599,0.144720,0.174575,30.466860,15.978645,46.445505
71799,0.144664,0.124725,30.549512,16.023432,46.572945
71999,0.144661,0.143428,30.633430,16.068307,46.701737
72199,0.144619,0.129540,30.721783,16.112973,46.834756
72399,0.144636,0.150825,30.803925,16.157810,46.961734
72599,0.144670,0.156907,30.886365,16.202669,47.089034
72799,0.144690,0.151861,30.969875,16.247383,47.217258
72999,0.144692,0.145509,31.052256,16.292050,47.344306
73199,0.144727,0.157444,31.141696,16.336867,47.478563
73399,0.144826,0.181039,31.222883,16.381180,47.604062
73599,0.144809,0.138551,31.305848,16.425592,47.731439
73799,0.144911,0.182445,31.387963,16.470131,47.858093
73999,0.144994,0.175552,31.469953,16.514428,47.984381
74199,0.145077,0.175853,31.558523,16.558734,48.117256
74399,0.145050,0.134956,31.641567,16.603257,48.244824
74599,0.145113,0.168869,31.723447,16.647569,48.371016
74799,0.145158,0.161644,31.805487,16.692025,48.497512
74999,0.145235,0.174215,31.888053,16.736655,48.624708
75199,0.145225,0.141491,31.978691,16.781462,48.760153
75399,0.145189,0.131555,32.059998,16.825834,48.885832
75599,0.145244,0.166098,32.175823,16.869773,49.045597
75799,0.145420,0.211962,32.263762,16.914719,49.178481
75999,0.145571,0.202800,32.346744,16.959415,49.306158
76199,0.145717,0.201250,32.435190,17.004108,49.439298
76399,0.145784,0.171000,32.517563,17.049172,49.566735
76599,0.145887,0.185582,32.599781,17.094145,49.693925
76799,0.145957,0.172490,32.683324,17.138937,49.822261
76999,0.146015,0.168268,32.765695,17.183663,49.949358
77199,0.146101,0.179222,32.856278,17.228756,50.085034
77399,0.146147,0.164074,32.938132,17.273438,50.211570
77599,0.146226,0.176624,33.021616,17.318338,50.339954
77799,0.146334,0.188485,33.103878,17.363020,50.466898
77999,0.146375,0.162221,33.186140,17.407704,50.593844
78199,0.146547,0.213436,33.272702,17.452356,50.725058
78399,0.146517,0.134813,33.355419,17.496710,50.852130
78599,0.146558,0.162707,33.437114,17.540952,50.978066
78799,0.146486,0.118088,33.519414,17.585454,51.104868
78999,0.146480,0.144108,33.601407,17.629667,51.231074
79199,0.146445,0.132781,33.688852,17.674201,51.363053
79399,0.146403,0.129830,33.770490,17.718571,51.489061
79599,0.146370,0.133058,33.852457,17.763066,51.615523
79799,0.146272,0.107604,33.934252,17.807394,51.741646
79999,0.146246,0.135684,34.017714,17.852127,51.869841
80199,0.146249,0.147292,34.103601,17.896432,52.000033
80399,0.146228,0.138028,34.185490,17.941030,52.126520
80599,0.146176,0.125141,34.267561,17.985555,52.253116
80799,0.146106,0.118133,34.351002,18.030106,52.381108
80999,0.146026,0.113597,34.433538,18.074666,52.508204
81199,0.145959,0.118772,34.520203,18.119307,52.639511
81399,0.145912,0.126966,34.601827,18.163558,52.765385
81599,0.145864,0.126090,34.684597,18.207840,52.892437
81799,0.145910,0.164647,34.766893,18.252486,53.019379
81999,0.145907,0.144879,34.848902,18.296804,53.145707
82199,0.145847,0.121126,34.935116,18.341102,53.276218
82399,0.145829,0.138421,35.018425,18.385737,53.404162
82599,0.145799,0.133604,35.100327,18.430145,53.530472
82799,0.145796,0.144512,35.182309,18.474427,53.656736
82999,0.145710,0.110112,35.264739,18.518987,53.783725
83199,0.145699,0.140928,35.352210,18.563340,53.915551
83399,0.145679,0.137301,35.434507,18.607959,54.042466
83599,0.145676,0.144826,35.516019,18.652320,54.168339
83799,0.145629,0.125589,35.597868,18.696826,54.294694
83999,0.145663,0.160210,35.681550,18.741640,54.423190
84199,0.145696,0.159537,35.768301,18.786764,54.555064
84399,0.145696,0.145621,35.850220,18.831464,54.681685
84599,0.145648,0.125387,35.932148,18.876032,54.808179
84799,0.145599,0.124658,36.015355,18.920652,54.936007
84999,0.145556,0.127498,36.097940,18.965297,55.063237
85199,0.145512,0.126954,36.184602,19.009950,55.194551
85399,0.145466,0.125619,36.266887,19.054687,55.321574
85599,0.145393,0.114536,36.349697,19.099061,55.448758
85799,0.145360,0.131242,36.432305,19.143809,55.576114
85999,0.145299,0.118892,36.557607,19.188156,55.745763
86199,0.145249,0.123986,36.636093,19.232537,55.868630
86399,0.145256,0.147960,36.724926,19.277131,56.002057
86599,0.145210,0.125594,36.807318,19.321861,56.129179
86799,0.145226,0.151913,36.889750,19.366614,56.256364
86999,0.145231,0.147496,36.972234,19.411153,56.383387
87199,0.145300,0.175483,37.056295,19.455810,56.512106
87399,0.145323,0.155368,37.146043,19.500817,56.646860
87599,0.145394,0.176190,37.228701,19.545653,56.774355
87799,0.145349,0.125727,37.311310,19.590560,56.901870
87999,0.145332,0.138049,37.395056,19.635365,57.030421
88199,0.145371,0.162401,37.477963,19.680247,57.158210
88399,0.145369,0.144422,37.567196,19.725075,57.292271
88599,0.145365,0.143480,37.649909,19.769916,57.419826
88799,0.145340,0.134544,37.733719,19.814803,57.548522
88999,0.145344,0.147042,37.816683,19.859639,57.676322
89199,0.145277,0.115556,37.899545,19.904297,57.803842
89399,0.145271,0.142434,37.988899,19.949066,57.937965
89599,0.145255,0.138184,38.072584,19.993731,58.066315
89799,0.145279,0.156033,38.154739,20.038386,58.193126
89999,0.145223,0.120166,38.237542,20.083158,58.320700
90199,0.145270,0.166234,38.320499,20.127959,58.448457
90399,0.145313,0.164913,38.411090,20.172666,58.583756
90599,0.145305,0.141278,38.493786,20.217363,58.711149
90799,0.145329,0.156563,38.576657,20.262241,58.838898
90999,0.145276,0.121236,38.659411,20.306848,58.966259
91199,0.145262,0.138492,38.743515,20.351455,59.094970
91399,0.145240,0.135353,38.833278,20.396257,59.229535
91599,0.145227,0.139299,38.916130,20.441091,59.357221
91799,0.145201,0.133176,38.998206,20.485754,59.483960
91999,0.145202,0.146009,39.081607,20.530671,59.612278
92199,0.145191,0.140187,39.164249,20.575550,59.739799
92399,0.145190,0.144324,39.253675,20.620478,59.874153
92599,0.145217,0.157716,39.335968,20.665361,60.001329
92799,0.145223,0.148130,39.419405,20.710206,60.129611
92999,0.145211,0.139851,39.502113,20.755170,60.257283
93199,0.145358,0.213681,39.584972,20.799993,60.384965
93399,0.145429,0.178334,39.674129,20.844670,60.518800
93599,0.145526,0.190902,39.757740,20.889551,60.647291
93799,0.145590,0.175596,39.840268,20.934489,60.774757
93999,0.145640,0.168780,39.922707,20.979213,60.901921
94199,0.145664,0.157353,40.005125,21.023812,61.028937
