# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_abrupto2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
4599,5353.806076,3301.819082,2.498119,1.015047,3.513166
4799,5240.035726,2623.317683,2.577410,1.059236,3.636645
4999,5164.382182,3348.697120,2.655897,1.103299,3.759196
5199,5085.282769,3107.797444,2.740166,1.147580,3.887746
5399,5013.817832,3155.729472,2.818264,1.191737,4.010001
5599,4942.289689,3011.029833,2.897210,1.235727,4.132937
5799,4911.069868,4036.914868,2.975733,1.279684,4.255418
5999,4854.289199,3207.649796,3.054855,1.323938,4.378792
6199,4798.521402,3125.487516,3.139947,1.368011,4.507958
6399,4741.147216,2962.547439,3.219065,1.412037,4.631102
6599,4702.336803,3460.403574,3.297842,1.456085,4.753928
6799,4662.338549,3342.396181,3.376827,1.500259,4.877086
6999,4607.261773,2734.651398,3.455718,1.544308,5.000027
7199,4552.670945,2641.991944,3.541565,1.588372,5.129937
7399,4499.204347,2574.406822,3.620323,1.632686,5.253009
7599,4447.635374,2539.583379,3.699107,1.676874,5.375981
7799,4410.896945,3014.836661,3.777998,1.721010,5.499008
7999,4377.686126,3082.464185,3.858052,1.765247,5.623299
8199,4332.678100,2532.357034,3.943626,1.809589,5.753214
8399,4295.174854,2757.541798,4.022128,1.853769,5.875897
8599,4260.471414,2802.926927,4.101049,1.897870,5.998919
8799,4221.194839,2532.302084,4.180914,1.942144,6.123059
8999,4199.099943,3226.924523,4.260029,1.986379,6.246409
9199,4171.939618,2949.724995,4.347032,2.031433,6.378465
9399,4149.723766,3127.794563,4.427469,2.076638,6.504107
9599,4124.041529,2916.976412,4.509157,2.122034,6.631191
9799,4107.110908,3294.441085,4.590101,2.167403,6.757505
9999,4082.690471,2886.089057,4.671317,2.212800,6.884117
10199,4050.359537,2433.812843,4.758967,2.260735,7.019703
10399,4018.039162,2369.700060,4.840664,2.305966,7.146630
10599,4004.166829,3282.805500,4.921146,2.350855,7.272002
10799,3971.911043,2262.354393,5.002136,2.395922,7.398058
10999,3951.798982,2865.747686,5.083311,2.441107,7.524417
11199,3927.889454,2612.865427,5.171909,2.486362,7.658271
11399,3900.234096,2351.534014,5.252561,2.531520,7.784081
11599,3879.866967,2718.940652,5.333301,2.576682,7.909983
11799,3865.252597,3017.619112,5.414769,2.622054,8.036823
11999,3835.866998,2102.116659,5.496709,2.667221,8.163931
12199,3810.831698,2308.713723,5.584280,2.712363,8.296642
12399,3788.940594,2453.583214,5.665101,2.757665,8.422766
12599,3763.563027,2190.153871,5.746239,2.802948,8.549187
12799,3744.635445,2552.197811,5.828290,2.848121,8.676411
12999,3725.434753,2496.590430,5.909068,2.893065,8.802133
13199,3702.922055,2239.596730,5.996874,2.938229,8.935102
13399,3691.385518,2929.974058,6.077524,2.983272,9.060796
13599,3669.671125,2214.806806,6.159505,3.028525,9.188030
13799,3653.118907,2527.568084,6.240492,3.073513,9.314005
13999,3633.653269,2290.524243,6.321557,3.118595,9.440152
14199,3619.689276,2642.209779,6.409474,3.163745,9.573219
14399,3602.987200,2417.139804,6.490989,3.208765,9.699754
14599,3589.207990,2597.104865,6.571673,3.253712,9.825384
14799,3572.646695,2363.672134,6.654282,3.298962,9.953243
14999,3555.571921,2292.038671,6.735271,3.343858,10.079128
15199,3541.588500,2492.831905,6.823950,3.388756,10.212706
15399,3530.186859,2663.662145,6.904731,3.433739,10.338469
15599,3524.751278,3106.211511,6.985372,3.478640,10.464012
15799,3507.922283,2195.260713,7.066211,3.523500,10.589711
15999,3490.019407,2075.692145,7.148453,3.568464,10.716917
16199,3476.723326,2413.036914,7.236432,3.613660,10.850093
16399,3468.269118,2783.478262,7.317115,3.658725,10.975839
16599,3456.560920,2496.488680,7.398198,3.703818,11.102015
16799,3443.644807,2371.607379,7.479968,3.748744,11.228712
16999,3430.042420,2287.441972,7.561239,3.793740,11.354979
17199,3422.446646,2776.805864,7.649456,3.838860,11.488316
17399,3407.201833,2096.147912,7.730663,3.884189,11.614852
17599,3396.131314,2432.996139,7.812527,3.929141,11.741668
17799,3385.413665,2442.260549,7.893603,3.974111,11.867714
17999,3365.441574,1587.925484,8.019415,4.019209,12.038624
18199,3345.907919,1587.878983,8.103719,4.064342,12.168061
18399,3326.522325,1562.433202,8.184717,4.108879,12.293596
18599,3307.935811,1597.976556,8.265465,4.153773,12.419238
18799,3287.530840,1389.868585,8.397477,4.198585,12.596062
18999,3273.094208,1916.050721,8.478063,4.243445,12.721508
19199,3257.737140,1798.815721,8.565540,4.288340,12.853880
19399,3239.823673,1520.130799,8.645704,4.333189,12.978893
19599,3224.119847,1700.848806,8.726528,4.378144,13.104672
19799,3209.438713,1770.687563,8.807294,4.422990,13.230284
19999,3194.622365,1727.803933,8.952758,4.468002,13.420760
20199,3185.133851,2236.282407,9.033114,4.512840,13.545954
20399,3174.111635,2060.867792,9.116801,4.557874,13.674675
20599,3160.719854,1794.758262,9.197745,4.603067,13.800812
20799,3147.624970,1798.851911,9.279779,4.648252,13.928032
20999,3137.773932,2113.265890,9.360598,4.693108,14.053707
21199,3127.496532,2048.369590,9.441388,4.737988,14.179376
21399,3118.213724,2134.236041,9.527853,4.783143,14.310995
21599,3108.838819,2105.723988,9.608887,4.827801,14.436688
21799,3096.075620,1717.650132,9.689354,4.872494,14.561848
21999,3082.891400,1645.811452,9.822376,4.917509,14.739885
22199,3069.532894,1600.097265,9.902927,4.962291,14.865218
22399,3057.308977,1700.454109,9.990249,5.007459,14.997708
22599,3044.709072,1633.519714,10.070878,5.052942,15.123820
22799,3032.680442,1673.445279,10.151785,5.097990,15.249776
22999,3026.078334,2273.438069,10.232946,5.142846,15.375792
23199,3017.036051,1977.173506,10.372380,5.187934,15.560314
23399,3009.165322,2096.160737,10.456385,5.232991,15.689376
23599,3004.825091,2497.018054,10.537028,5.277780,15.814807
23799,2996.794221,2049.151516,10.617709,5.322684,15.940393
23999,2987.806599,1918.279605,10.700033,5.367577,16.067611
24199,2981.807977,2261.973313,10.780739,5.412338,16.193078
24399,2976.317153,2311.927496,10.866915,5.457123,16.324038
24599,2965.127349,1599.971268,10.947328,5.501881,16.449209
24799,2958.990776,2204.192220,11.028553,5.546651,16.575204
24999,2951.855092,2067.030292,11.109477,5.591465,16.700941
25199,2942.728732,1801.933824,11.190427,5.636326,16.826752
25399,2934.688942,1921.675353,11.277840,5.681380,16.959221
25599,2923.437702,1494.530213,11.359451,5.726332,17.085783
25799,2917.033475,2097.292398,11.440147,5.771086,17.211233
25999,2909.218318,1901.063081,11.521206,5.816032,17.337239
26199,2899.348681,1616.295848,11.602144,5.860848,17.462992
26399,2889.939614,1657.351882,11.689979,5.905721,17.595700
26599,2881.927310,1824.303217,11.770601,5.950548,17.721149
26799,2873.108873,1700.256740,11.851125,5.995486,17.846611
26999,2864.079610,1654.158304,11.932117,6.040328,17.972445
27199,2854.681787,1585.975730,12.068855,6.085530,18.154385
27399,2848.830125,2053.004090,12.156127,6.130867,18.286994
27599,2840.869291,1750.235029,12.236897,6.175966,18.412863
27799,2832.635092,1696.315597,12.317988,6.221177,18.539165
27999,2827.097250,2057.337280,12.400100,6.266377,18.666477
28199,2818.498527,1614.677222,12.526471,6.311565,18.838037
28399,2809.819905,1586.134315,12.610261,6.356720,18.966981
28599,2802.013366,1693.484696,12.690685,6.401697,19.092382
28799,2795.699906,1892.875135,12.771875,6.446589,19.218463
28999,2788.053998,1687.043293,12.852672,6.491620,19.344291
29199,2780.759499,1723.057097,12.933834,6.536720,19.470554
29399,2772.574587,1577.577544,13.020054,6.581581,19.601635
29599,2761.226731,1093.091915,13.101382,6.626673,19.728055
29799,2752.842746,1512.012882,13.181280,6.671184,19.852464
29999,2743.811731,1398.190453,13.261595,6.715872,19.977466
30199,2738.836594,1992.566106,13.342473,6.760636,20.103108
30399,2731.789069,1667.612765,13.430242,6.805572,20.235814
30599,2724.942904,1684.325857,13.510826,6.850733,20.361558
30799,2716.482238,1422.000323,13.591316,6.895763,20.487080
30999,2707.308979,1294.627060,13.672172,6.940810,20.612982
31199,2698.065190,1265.278008,13.754255,6.985877,20.740132
31399,2689.777860,1396.954272,13.840921,7.030551,20.871472
31599,2683.685209,1727.139091,13.921110,7.075222,20.996332
31799,2676.505965,1542.185425,14.001707,7.120200,21.121907
31999,2667.579900,1248.335480,14.083532,7.165136,21.248668
32199,2659.122949,1306.010775,14.164545,7.210009,21.374554
32399,2651.002901,1343.675149,14.251651,7.254901,21.506552
32599,2644.643847,1614.477139,14.334997,7.307711,21.642709
32799,2636.209050,1261.337157,14.416919,7.352657,21.769576
32999,2631.204894,1810.523301,14.497491,7.397227,21.894718
33199,2625.092550,1616.555751,14.578642,7.442133,22.020774
33399,2619.229724,1646.000602,14.666702,7.487185,22.153888
33599,2613.259669,1616.260502,14.747885,7.531909,22.279794
33799,2606.774571,1517.278180,14.828456,7.576576,22.405032
33999,2601.238251,1665.600188,14.909574,7.621516,22.531090
34199,2594.529875,1454.105816,14.991124,7.666386,22.657509
34399,2587.356875,1360.773874,15.079524,7.711148,22.790672
34599,2580.804299,1453.761357,15.202534,7.756466,22.959000
34799,2575.738518,1699.358338,15.283188,7.801430,23.084618
34999,2569.779896,1532.979738,15.369906,7.846561,23.216467
35199,2565.332161,1786.978432,15.451896,7.891634,23.343531
35399,2559.883192,1600.864709,15.560474,7.936680,23.497154
35599,2554.759491,1647.864387,15.641330,7.981689,23.623019
35799,2550.751005,1837.240571,15.722376,8.026585,23.748961
35999,2549.468367,2319.876195,15.807441,8.071472,23.878913
36199,2545.404741,1813.952026,15.888259,8.116276,24.004535
36399,2541.247847,1788.849963,15.969318,8.161168,24.130486
36599,2536.005945,1581.979799,16.050242,8.205878,24.256119
36799,2532.942904,1972.406391,16.132539,8.250862,24.383400
36999,2528.850947,1775.930801,16.219175,8.296327,24.515501
37199,2524.483864,1716.573617,16.299855,8.341022,24.640877
37399,2519.949846,1676.622429,16.381101,8.385989,24.767090
37599,2515.481480,1679.896995,16.463144,8.430854,24.893998
37799,2511.002764,1669.004302,16.544561,8.475718,25.020279
37999,2506.734542,1700.040541,16.631785,8.520554,25.152339
38199,2502.327272,1664.945942,16.712497,8.565215,25.277712
38399,2497.894231,1651.183482,16.794394,8.609821,25.404215
38599,2494.155232,1776.267306,16.875266,8.654510,25.529775
38799,2488.448933,1387.133212,16.956395,8.699300,25.655695
38999,2485.497783,1912.974719,17.043488,8.744234,25.787721
39199,2482.170687,1833.386942,17.125290,8.789240,25.914530
39399,2479.274055,1911.534251,17.206346,8.834071,26.040417
39599,2475.808173,1793.029478,17.287168,8.878794,26.165962
39799,2472.401575,1797.895096,17.368388,8.923558,26.291946
39999,2469.038808,1799.848160,17.456929,8.968494,26.425423
40199,2464.802769,1617.594939,17.537727,9.013217,26.550944
40399,2461.481794,1793.965839,17.618787,9.058062,26.676849
40599,2457.869304,1728.146301,17.699745,9.102784,26.802529
40799,2455.363434,1946.671861,17.781714,9.147525,26.929239
40999,2451.714072,1707.244189,17.868951,9.192369,27.061321
41199,2447.730808,1631.161629,17.949647,9.237146,27.186793
41399,2444.212468,1719.434429,18.030741,9.281959,27.312700
41599,2441.067469,1790.052696,18.112669,9.326677,27.439346
41799,2437.608543,1718.151923,18.193893,9.371387,27.565280
41999,2433.453049,1564.954935,18.281255,9.416214,27.697470
42199,2430.071891,1720.028598,18.362026,9.461042,27.823067
42399,2428.261526,2046.274543,18.444262,9.506002,27.950264
42599,2423.314048,1374.448756,18.525606,9.551075,28.076682
42799,2419.377721,1580.940096,18.606785,9.595971,28.202756
42999,2415.760551,1641.686197,18.694566,9.640986,28.335553
43199,2412.628475,1739.232072,18.776199,9.685730,28.461929
43399,2408.155991,1442.099383,18.857193,9.730529,28.587722
43599,2404.907391,1699.961158,18.938352,9.775439,28.713791
43799,2401.021653,1553.930892,19.019642,9.820291,28.839933
43999,2397.681590,1666.207722,19.108247,9.865069,28.973316
44199,2393.107864,1386.888106,19.189072,9.909952,29.099024
44399,2387.750159,1203.697413,19.270210,9.954853,29.225062
44599,2384.206491,1597.512200,19.351388,9.999696,29.351084
44799,2381.124113,1693.753878,19.433579,10.044571,29.478150
44999,2376.821964,1413.140590,19.521434,10.089435,29.610869
45199,2373.810535,1696.238923,19.602528,10.134396,29.736924
45399,2370.181565,1550.034444,19.683785,10.179327,29.863112
45599,2367.569761,1774.690166,19.766146,10.224195,29.990342
45799,2363.760162,1495.171640,19.847538,10.269124,30.116661
45999,2361.431890,1828.257616,19.935662,10.314054,30.249716
46199,2357.454638,1442.686688,20.016718,10.358918,30.375636
46399,2353.385158,1413.335194,20.098936,10.403746,30.502683
46599,2349.987408,1561.709430,20.180785,10.448717,30.629502
46799,2346.414987,1514.040885,20.261951,10.493533,30.755485
46999,2342.703258,1474.158696,20.349825,10.538525,30.888350
47199,2340.620593,1851.194315,20.431602,10.583324,31.014927
47399,2337.348722,1565.187253,20.512532,10.628129,31.140661
47599,2334.059461,1554.504521,20.594154,10.673007,31.267161
47799,2331.346228,1685.596834,20.675630,10.717923,31.393553
47999,2327.741108,1466.117262,20.764767,10.762729,31.527496
48199,2323.711453,1356.594389,20.846164,10.807788,31.653952
48399,2319.757434,1366.838791,20.927726,10.852913,31.780639
48599,2316.827070,1607.678993,21.009421,10.897972,31.907392
48799,2315.012394,1874.046191,21.092358,10.943128,32.035487
48999,2312.121491,1606.741092,21.180797,10.988257,32.169053
49199,2310.122491,1820.367469,21.262077,11.033352,32.295430
49399,2306.339426,1375.705604,21.343377,11.078257,32.421635
49599,2303.633311,1635.222809,21.426055,11.123328,32.549383
49799,2301.498367,1772.032339,21.507860,11.168355,32.676215
49999,2297.597903,1326.382281,21.596239,11.213323,32.809562
50199,2394.447352,26606.809613,21.694814,11.257683,32.952497
50399,2453.355536,17239.309593,21.841492,11.302747,33.144239
50599,2502.275556,14830.120799,21.975136,11.347514,33.322650
50799,2551.138928,14913.571958,22.091114,11.392616,33.483731
50999,2611.898515,18044.833646,22.204503,11.437610,33.642113
51199,2661.652015,15348.794500,22.289418,11.482517,33.771935
51399,2712.905926,15833.907045,22.399522,11.527581,33.927103
51599,2763.832014,15851.836781,22.478563,11.572394,34.050957
51799,2816.440063,16389.316607,22.597446,11.617440,34.214886
51999,2866.721653,15889.653446,22.683060,11.662527,34.345587
52199,2913.655527,15116.462799,22.784030,11.707811,34.491841
52399,2946.947695,11636.203550,22.863149,11.752553,34.615702
52599,2984.984296,12950.573865,22.945474,11.797667,34.743141
52799,3012.368575,10214.433759,23.025799,11.842582,34.868381
52999,3049.637215,12888.558306,23.108847,11.887581,34.996428
53199,3079.740113,11057.008118,23.187963,11.932273,35.120236
53399,3101.207778,8811.606686,23.267626,11.977163,35.244789
53599,3134.625664,12057.201100,23.347933,12.021775,35.369708
53799,3160.551786,10108.752395,23.428109,12.066688,35.494797
53999,3182.485152,9082.560788,23.514424,12.111776,35.626201
54199,3204.907323,9258.893281,23.593932,12.156711,35.750643
54399,3227.627158,9384.702641,23.674786,12.201743,35.876529
54599,3248.537175,8936.061808,23.755141,12.246796,36.001937
54799,3267.315439,8393.781472,23.835507,12.291716,36.127222
54999,3289.454584,9355.580157,23.922748,12.336896,36.259644
55199,3310.743538,9165.205933,24.003639,12.382100,36.385739
55399,3336.266316,10380.553063,24.083951,12.427222,36.511174
55599,3360.367019,10036.261941,24.164688,12.472469,36.637157
55799,3383.235329,9740.625491,24.245451,12.517616,36.763067
55999,3409.028858,10605.423220,24.333496,12.562920,36.896416
56199,3431.185311,9634.992195,24.413356,12.607928,37.021284
56399,3450.436922,8860.139818,24.493469,12.652736,37.146205
56599,3473.210005,9895.219360,24.574252,12.697891,37.272142
56799,3489.679616,8150.579325,24.655695,12.742921,37.398616
56999,3505.560726,8015.796121,24.742958,12.788087,37.531046
57199,3517.895682,7033.358064,24.863236,12.833353,37.696589
57399,3539.779288,9798.490721,24.943358,12.878580,37.821939
57599,3570.560460,12404.756878,25.030123,12.923905,37.954029
57799,3588.948533,8884.713306,25.110374,12.968990,38.079364
57999,3607.554941,8984.806879,25.197035,13.014125,38.211160
58199,3624.429586,8518.076678,25.300805,13.059260,38.360065
58399,3641.315665,8555.164723,25.384370,13.104407,38.488777
58599,3657.432768,8363.626735,25.467266,13.149432,38.616698
58799,3673.649959,8425.286993,25.547114,13.194272,38.741387
58999,3691.440830,8921.957044,25.630940,13.239368,38.870308
59199,3706.978890,8290.706514,25.711998,13.284373,38.996371
59399,3727.610547,9834.580912,25.792204,13.329384,39.121588
59599,3740.410518,7542.001991,25.872595,13.374313,39.246908
59799,3750.489444,6754.009315,25.953203,13.419299,39.372503
59999,3764.988928,8100.334600,26.041104,13.464476,39.505580
60199,3781.521163,8741.191719,26.121079,13.509416,39.630495
60399,3799.288263,9147.185283,26.201774,13.554573,39.756347
60599,3816.678327,9068.477897,26.282647,13.599679,39.882326
60799,3831.562305,8341.407368,26.364257,13.644648,40.008905
60999,3847.804547,8785.446242,26.451858,13.689713,40.141571
61199,3860.421263,7708.519772,26.531927,13.734354,40.266281
61399,3870.099114,6831.521425,26.612485,13.779488,40.391973
61599,3887.622339,9267.252472,26.694110,13.824477,40.518587
61799,3897.816510,7037.621134,26.775066,13.869445,40.644510
61999,3907.496719,6898.681202,26.862495,13.914387,40.776882
62199,3921.361326,8219.389571,26.942610,13.959257,40.901867
62399,3933.596223,7738.649045,27.023022,14.003727,41.026749
62599,3943.391373,6999.478355,27.103302,14.048441,41.151744
62799,3954.194461,7335.561037,27.183378,14.092908,41.276286
62999,3964.966591,7347.415282,27.270589,14.137767,41.408356
63199,3974.693084,7038.538480,27.351557,14.182593,41.534150
63399,3986.490985,7714.627614,27.431750,14.227464,41.659214
63599,3993.525121,6223.346340,27.512297,14.272451,41.784747
63799,4004.435307,7473.874251,27.593001,14.317451,41.910452
63999,4017.534310,8196.116468,27.682123,14.362632,42.044754
64199,4026.881310,7017.921120,27.762162,14.407294,42.169455
64399,4036.993343,7282.956038,27.842216,14.451847,42.294064
64599,4044.336707,6408.899784,27.922505,14.496482,42.418988
64799,4052.943941,6833.080749,28.004095,14.541123,42.545218
64999,4061.509598,6836.782259,28.091560,14.586043,42.677603
65199,4068.993038,6501.111221,28.171921,14.630816,42.802738
65399,4077.355121,6803.393976,28.252444,14.675614,42.928058
65599,4087.368944,7361.889347,28.387433,14.720572,43.108005
65799,4095.643014,6809.537783,28.467637,14.765349,43.232985
65999,4100.594060,5729.488412,28.575654,14.810120,43.385774
66199,4109.301720,6982.829406,28.655977,14.854916,43.510893
66399,4117.051755,6682.313437,28.737289,14.899852,43.637141
66599,4124.972768,6754.749002,28.820615,14.944529,43.765143
66799,4134.135948,7185.474871,28.900550,14.989073,43.889622
66999,4142.766918,7025.511031,28.981005,15.033929,44.014934
67199,4147.285111,5660.879656,29.062297,15.078698,44.140996
67399,4152.373293,5862.002463,29.143063,15.123489,44.266552
67599,4162.493827,7573.113665,29.229718,15.168322,44.398040
67799,4174.631761,8277.253641,29.310067,15.213146,44.523213
67999,4181.737904,6590.720304,29.391739,15.258132,44.649871
68199,4187.178167,6036.867456,29.472622,15.302883,44.775505
68399,4197.307163,7651.294708,29.553407,15.347595,44.901002
68599,4203.457557,6306.892472,29.640512,15.392492,45.033004
68799,4205.378289,4864.189356,29.721836,15.437295,45.159131
68999,4209.653319,5680.263662,29.802470,15.482085,45.284555
69199,4215.385715,6193.062248,29.883361,15.526828,45.410188
69399,4221.559510,6357.692551,29.964669,15.571578,45.536247
69599,4227.870973,6417.948824,30.052663,15.616248,45.668911
69799,4235.817966,7001.371594,30.133333,15.661141,45.794474
69999,4241.325493,6163.452286,30.213929,15.705893,45.919822
70199,4248.408421,6727.433203,30.294760,15.750560,46.045320
70399,4257.093767,7305.650203,30.376977,15.795317,46.172294
70599,4264.207300,6768.170782,30.521496,15.840500,46.361996
70799,4269.740819,6223.073171,30.602292,15.885596,46.487888
70999,4273.209967,5501.288215,30.682768,15.930340,46.613108
71199,4278.303008,6086.332828,30.764457,15.975149,46.739606
71399,4285.353121,6795.193247,30.845527,16.020089,46.865616
71599,4293.306130,7132.530268,30.934233,16.065276,46.999508
71799,4299.840029,6638.975867,31.014473,16.110075,47.124548
71999,4305.877053,6473.168569,31.096057,16.154924,47.250982
72199,4311.737531,6421.509712,31.176973,16.199835,47.376808
72399,4316.104812,5892.693285,31.258034,16.244634,47.502668
72599,4322.797861,6745.681753,31.381813,16.289588,47.671401
72799,4327.060075,5874.243645,31.462891,16.334284,47.797175
72999,4333.849192,6805.087816,31.543700,16.379294,47.922994
73199,4338.251719,5945.173930,31.624438,16.424097,48.048535
73399,4341.171337,5409.751696,31.705727,16.469021,48.174747
73599,4344.871326,5702.767271,31.793649,16.513864,48.307513
73799,4348.203648,5574.497982,31.874327,16.558735,48.433062
73999,4351.708567,5645.023940,31.954999,16.603504,48.558504
74199,4355.177997,5638.866816,32.036259,16.648543,48.684802
74399,4356.676649,4912.676712,32.118557,16.693587,48.812144
74599,4358.934185,5198.737554,32.206263,16.738764,48.945027
74799,4359.930656,4731.614371,32.286726,16.783608,49.070334
74999,4364.353718,6018.578782,32.367684,16.828649,49.196333
75199,4368.385480,5880.296382,32.449517,16.873396,49.322913
75399,4370.028831,4987.928636,32.530514,16.918171,49.448685
75599,4373.994000,5868.862793,32.618423,16.963221,49.581644
75799,4379.702848,6537.647429,32.699200,17.008167,49.707367
75999,4380.126595,4540.726550,32.823490,17.053273,49.876762
76199,4384.972332,6226.352466,32.909650,17.098344,50.007994
76399,4390.601230,6535.211219,32.990493,17.143415,50.133908
76599,4393.824337,5625.051356,33.077785,17.188408,50.266193
76799,4397.081440,5644.551754,33.158801,17.233076,50.391876
76999,4401.368326,6047.532620,33.239306,17.277799,50.517105
77199,4404.685218,5681.688643,33.319952,17.322458,50.642410
77399,4409.442071,6245.587347,33.401141,17.367805,50.768946
77599,4414.201825,6256.226569,33.490561,17.413027,50.903588
77799,4416.634343,5360.451515,33.570881,17.457719,51.028599
77999,4419.935094,5703.927346,33.651974,17.502668,51.154641
78199,4422.248660,5324.539310,33.733020,17.547447,51.280467
78399,4425.678307,5766.670385,33.815323,17.592284,51.407607
78599,4430.557627,6343.250779,33.903993,17.637114,51.541107
78799,4433.347051,5529.590985,33.984312,17.681852,51.666164
78999,4438.090334,6306.943726,34.064908,17.726694,51.791603
79199,4442.146347,6044.271467,34.147151,17.771690,51.918841
79399,4446.249668,6071.164660,34.228262,17.816632,52.044894
79599,4451.760326,6639.491743,34.343294,17.861411,52.204705
79799,4456.542121,6359.696390,34.427465,17.906242,52.333707
79999,4464.912260,7804.597648,34.509093,17.950896,52.459989
80199,4471.377035,7057.287062,34.590229,17.995811,52.586040
80399,4475.758259,6232.628988,34.671625,18.040665,52.712290
80599,4480.429821,6358.398006,34.752680,18.085202,52.837882
80799,4483.668826,5788.987851,34.840042,18.130065,52.970107
80999,4488.193865,6316.309614,34.920709,18.174829,53.095538
81199,4492.502387,6237.453522,35.001501,18.219461,53.220962
81399,4497.101769,6364.451191,35.082358,18.264234,53.346592
81599,4503.598083,7147.597789,35.164633,18.309075,53.473708
81799,4508.257031,6409.107717,35.251444,18.353851,53.605295
81999,4512.054384,6065.171769,35.332083,18.398556,53.730639
82199,4514.182864,5386.859846,35.413119,18.443328,53.856447
82399,4516.946510,5652.804800,35.495096,18.487980,53.983075
82599,4519.437617,5545.773762,35.576343,18.532682,54.109025
82799,4523.734023,6298.149630,35.663513,18.577538,54.241051
82999,4527.187242,5956.819967,35.744335,18.622378,54.366713
83199,4529.968458,5684.172982,35.826279,18.667102,54.493380
83399,4534.923823,6596.355661,35.907291,18.711890,54.619181
83599,4539.623091,6499.217828,35.988576,18.756534,54.745110
83799,4543.219230,6046.405524,36.075804,18.801305,54.877109
83999,4546.897898,6088.259843,36.157590,18.846171,55.003761
84199,4554.075149,7568.520563,36.238878,18.891045,55.129923
84399,4557.530574,6012.264197,36.320562,18.936179,55.256741
