# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_abrupto5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
21399,3229.901930,2311.432843,11.624302,7.134610,18.758912
21599,3224.720807,2670.340733,11.706673,7.186680,18.893353
21799,3216.097973,2284.831846,11.786006,7.235022,19.021027
21999,3209.244103,2462.172257,11.875361,7.281216,19.156577
22199,3198.775328,2047.210139,11.957593,7.339279,19.296872
22399,3191.603759,2395.559562,12.043532,7.400597,19.444129
22599,3181.522324,2052.401565,12.127313,7.460478,19.587791
22799,3173.707940,2290.682643,12.203586,7.513892,19.717478
22999,3167.577798,2468.741520,12.297163,7.561546,19.858709
23199,3161.827131,2500.500426,12.380830,7.619376,20.000207
23399,3153.405366,2176.480686,12.707006,7.684716,20.391722
23599,3141.308554,1725.981489,12.792147,7.739286,20.531432
23799,3132.824057,2131.653407,12.887568,7.799689,20.687257
23999,3122.108922,1847.007845,13.122947,7.850409,20.973357
24199,3108.051774,1421.194044,13.194078,7.896251,21.090329
24399,3098.382740,1928.429667,13.267049,7.945265,21.212314
24599,3087.678935,1781.814716,13.379171,8.000937,21.380109
24799,3078.360504,1932.193441,13.467241,8.089746,21.556987
24999,3067.485131,1718.938946,13.567874,8.155954,21.723827
25199,3056.563987,1691.421008,13.657766,8.225939,21.883705
25399,3046.192167,1739.342841,13.737562,8.279143,22.016706
25599,3034.755470,1582.294929,13.862006,8.338436,22.200443
25799,3024.708503,1738.696655,13.957815,8.401573,22.359389
25999,3017.223106,2051.606937,14.051788,8.467647,22.519435
26199,3006.839969,1657.032180,14.184325,8.568839,22.753165
26399,2997.153100,1728.173266,14.347762,8.683567,23.031329
26599,2987.838225,1758.274680,14.568490,8.808838,23.377327
26799,2976.506961,1469.448860,14.721659,8.927176,23.648835
26999,2965.795613,1530.474963,14.901894,9.131387,24.033281
27199,2956.693230,1727.871567,15.022825,9.234924,24.257749
27399,2947.898491,1751.813918,15.171202,9.355022,24.526225
27599,2938.299092,1623.181528,15.331482,9.460285,24.791767
27799,2927.095991,1381.068002,15.476556,9.568992,25.045548
27999,2921.213276,2103.515879,15.885316,9.733531,25.618847
28199,2913.166639,1786.637453,16.012077,9.852329,25.864406
28399,2908.543511,2256.682521,16.196581,9.986174,26.182756
28599,2902.260361,2010.052978,16.308035,10.054461,26.362496
28799,2896.444561,2064.785206,16.399081,10.122140,26.521221
28999,2889.615898,1906.288411,16.516927,10.212152,26.729079
29199,2884.130771,2088.787425,16.593746,10.259337,26.853083
29399,2878.403342,2042.198638,16.670454,10.310253,26.980708
29599,2871.506852,1857.722837,16.795058,10.389139,27.184197
29799,2870.370257,2702.154279,16.890812,10.473793,27.364606
29999,2866.350536,2267.412030,16.999832,10.546699,27.546531
30199,2861.372036,2114.597121,17.092718,10.617163,27.709881
30399,2856.892971,2180.554040,17.174232,10.676646,27.850878
30599,2851.937219,2098.662941,17.457926,10.730352,28.188278
30799,2845.590366,1874.521812,17.534312,10.783163,28.317475
30999,2837.700251,1622.622607,17.617415,10.851024,28.468439
31199,2831.079350,1804.839751,17.707816,10.907862,28.615678
31399,2824.910383,1862.551435,17.804591,10.982106,28.786698
31599,2819.337640,1944.417098,17.903869,11.039655,28.943524
31799,2815.398499,2193.014086,17.978868,11.097522,29.076390
31999,2808.761207,1753.431906,18.070744,11.163406,29.234150
32199,2804.339079,2096.798454,18.155123,11.212027,29.367151
32399,2797.768802,1739.954349,18.236665,11.263354,29.500018
32599,2793.513631,2104.175891,18.346372,11.322780,29.669151
32799,2786.209403,1595.620243,18.415463,11.364755,29.780218
32999,2780.099584,1778.089203,18.494959,11.422657,29.917617
33199,2774.468825,1845.393657,18.571925,11.471968,30.043893
33399,2768.309580,1745.874843,18.660274,11.526773,30.187047
