# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_incremental5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
15599,0.142155,0.147275,6.785128,3.456423,10.241551
15799,0.142167,0.143082,6.865298,3.500960,10.366258
15999,0.142180,0.143196,6.946527,3.545371,10.491898
16199,0.142415,0.161282,7.063796,3.590421,10.654216
16399,0.142517,0.150739,7.144559,3.635335,10.779894
16599,0.142578,0.147552,7.224901,3.680306,10.905207
16799,0.142501,0.136116,7.306455,3.725145,11.031601
16999,0.142534,0.145347,7.387254,3.770065,11.157319
17199,0.142323,0.124369,7.473641,3.815080,11.288721
17399,0.142303,0.140600,7.554089,3.859880,11.413970
17599,0.142615,0.169754,7.635718,3.904948,11.540666
17799,0.142629,0.143887,7.716537,3.949741,11.666278
17999,0.142912,0.168032,7.797424,3.994653,11.792077
18199,0.142566,0.111464,7.884130,4.039353,11.923482
18399,0.142295,0.117617,7.965452,4.083982,12.049435
18599,0.142300,0.142764,8.045814,4.128696,12.174509
18799,0.142213,0.134160,8.126378,4.173364,12.299742
18999,0.142384,0.158469,8.207174,4.217995,12.425169
19199,0.142400,0.143831,8.294918,4.262831,12.557748
19399,0.142663,0.167925,8.375291,4.307496,12.682787
19599,0.142523,0.128955,8.455688,4.352198,12.807886
19799,0.142512,0.141492,8.536344,4.396914,12.933257
19999,0.142570,0.148232,8.617629,4.441295,13.058924
20199,0.142881,0.174036,8.704621,4.486154,13.190775
20399,0.142760,0.130569,8.785109,4.530878,13.315987
20599,0.142797,0.146494,8.864983,4.575294,13.440277
20799,0.142843,0.147645,8.946304,4.620029,13.566333
20999,0.142697,0.127513,9.026989,4.664806,13.691795
21199,0.142566,0.128784,9.113580,4.709533,13.823113
21399,0.142456,0.130807,9.193937,4.754274,13.948211
21599,0.142519,0.149199,9.275150,4.799138,14.074288
21799,0.142561,0.147094,9.355729,4.844144,14.199873
21999,0.142959,0.186343,9.436827,4.888997,14.325824
22199,0.143034,0.151281,9.523931,4.933734,14.457666
22399,0.143224,0.164309,9.605319,4.978569,14.583889
22599,0.143343,0.156702,9.686109,5.023416,14.709525
22799,0.143503,0.161641,9.766765,5.068287,14.835052
22999,0.143445,0.136841,9.847622,5.113255,14.960877
23199,0.143487,0.148316,9.935839,5.158081,15.093919
23399,0.143512,0.146377,10.016048,5.202723,15.218771
23599,0.143541,0.146953,10.096650,5.247555,15.344205
23799,0.143438,0.131310,10.176817,5.291972,15.468790
23999,0.143815,0.188601,10.258327,5.336530,15.594857
24199,0.143916,0.156026,10.345589,5.381319,15.726908
24399,0.144149,0.172394,10.425812,5.425914,15.851725
24599,0.144300,0.162714,10.506132,5.470367,15.976499
24799,0.144453,0.163270,10.587331,5.514974,16.102305
24999,0.144542,0.155518,10.667933,5.559694,16.227627
25199,0.144653,0.158549,10.766315,5.610465,16.376779
25399,0.144821,0.166023,10.845122,5.654395,16.499517
25599,0.144796,0.141661,10.925654,5.698720,16.624374
25799,0.145062,0.179131,11.004397,5.742585,16.746982
25999,0.145148,0.156196,11.083388,5.786516,16.869904
26199,0.145570,0.200456,11.169305,5.830418,16.999723
26399,0.145606,0.150281,11.249149,5.874451,17.123600
26599,0.145797,0.170999,11.330195,5.919124,17.249319
26799,0.145653,0.126569,11.410647,5.963839,17.374487
26999,0.145396,0.110902,11.491752,6.008726,17.500478
27199,0.145441,0.151566,11.580399,6.053655,17.634054
27399,0.145531,0.157771,11.660793,6.098458,17.759251
27599,0.145818,0.185118,11.741773,6.143345,17.885117
27799,0.145780,0.140524,11.822916,6.188335,18.011252
27999,0.145858,0.156723,11.905019,6.233322,18.138341
28199,0.146134,0.184714,11.992623,6.278235,18.270858
28399,0.146186,0.153587,12.073482,6.323065,18.396547
28599,0.146296,0.161886,12.154250,6.367824,18.522074
28799,0.146607,0.191024,12.235979,6.412531,18.648510
28999,0.146489,0.129539,12.316780,6.457183,18.773963
29199,0.146539,0.153751,12.404268,6.501780,18.906049
29399,0.146594,0.154616,12.484132,6.546209,19.030341
29599,0.146800,0.177102,12.565656,6.590791,19.156446
29799,0.146935,0.166915,12.646228,6.635343,19.281571
29999,0.147047,0.163800,12.727105,6.679968,19.407073
30199,0.147134,0.160090,12.814907,6.724847,19.539754
30399,0.147079,0.138835,12.896620,6.769860,19.666480
30599,0.147202,0.165853,12.977542,6.814872,19.792414
30799,0.147351,0.170238,13.058528,6.859929,19.918456
30999,0.147344,0.146226,13.139815,6.905059,20.044873
31199,0.147448,0.163527,13.228857,6.949993,20.178850
31399,0.147702,0.187298,13.308922,6.994704,20.303626
31599,0.147748,0.155013,13.389346,7.039257,20.428602
31799,0.147975,0.183823,13.470001,7.083969,20.553970
31999,0.147890,0.134393,13.551820,7.128747,20.680567
32199,0.147662,0.111142,13.668366,7.173558,20.841924
32399,0.147638,0.143834,13.748286,7.218013,20.966300
32599,0.147573,0.137063,13.828507,7.262547,21.091054
32799,0.147511,0.137395,13.910573,7.307363,21.217936
32999,0.147548,0.153537,13.991167,7.352024,21.343191
33199,0.147618,0.159189,14.077499,7.396741,21.474240
33399,0.147650,0.152973,14.158034,7.441485,21.599519
33599,0.147666,0.150331,14.239526,7.486109,21.725635
33799,0.147756,0.162929,14.320054,7.530721,21.850774
33999,0.147655,0.130512,14.400770,7.575239,21.976008
34199,0.147608,0.139718,14.487625,7.619975,22.107601
34399,0.147602,0.146533,14.568841,7.664444,22.233285
34599,0.147598,0.146880,14.649234,7.709018,22.358251
34799,0.147628,0.152805,14.729861,7.753484,22.483345
34999,0.147703,0.160829,14.810697,7.798110,22.608808
35199,0.147570,0.124203,14.898681,7.842847,22.741528
35399,0.147603,0.153486,14.978904,7.887462,22.866366
35599,0.147795,0.181806,15.059896,7.932215,22.992111
35799,0.147674,0.126101,15.140398,7.976819,23.117216
35999,0.147737,0.158931,15.222188,8.021622,23.243811
36199,0.147818,0.162477,15.309216,8.066338,23.375554
36399,0.147920,0.166284,15.389866,8.111078,23.500944
36599,0.147788,0.123828,15.470690,8.155793,23.626484
36799,0.147562,0.106297,15.552855,8.200499,23.753353
36999,0.147557,0.146605,15.634185,8.250466,23.884651
37199,0.147627,0.160445,15.721195,8.295000,24.016195
37399,0.147531,0.129849,15.801650,8.339781,24.141431
37599,0.147483,0.138416,15.883211,8.384476,24.267688
37799,0.147442,0.139670,15.964009,8.429103,24.393111
37999,0.147522,0.162758,16.044751,8.473711,24.518462
38199,0.147476,0.138723,16.132025,8.518512,24.650538
38399,0.147437,0.139992,16.213856,8.563380,24.777236
38599,0.147472,0.154234,16.294892,8.608212,24.903103
38799,0.147641,0.180221,16.375970,8.652987,25.028957
38999,0.147838,0.186071,16.457253,8.697945,25.155198
39199,0.147811,0.142451,16.545891,8.742968,25.288860
39399,0.147736,0.133098,16.626805,8.788038,25.414843
39599,0.147837,0.167639,16.707474,8.832790,25.540264
39799,0.147897,0.159780,16.788297,8.877522,25.665819
39999,0.147757,0.119915,16.870527,8.922312,25.792839
40199,0.147612,0.118761,16.958136,8.967000,25.925136
40399,0.147681,0.161352,17.038889,9.011882,26.050771
40599,0.147649,0.141348,17.140436,9.057343,26.197779
40799,0.147663,0.150522,17.222282,9.101902,26.324183
40999,0.147666,0.148101,17.303736,9.146893,26.450630
41199,0.147814,0.178256,17.391220,9.191701,26.582921
41399,0.147834,0.151937,17.471199,9.236339,26.707539
41599,0.147765,0.133524,17.552475,9.281003,26.833478
41799,0.147802,0.155510,17.633346,9.325703,26.959049
41999,0.147712,0.128951,17.714279,9.370491,27.084770
42199,0.147689,0.142761,17.801814,9.415303,27.217117
42399,0.147774,0.165728,17.883477,9.460021,27.343498
42599,0.147778,0.148616,17.964604,9.505035,27.469640
42799,0.147861,0.165519,18.045998,9.549929,27.595927
42999,0.147882,0.152471,18.127210,9.594728,27.721938
43199,0.147857,0.142344,18.215889,9.639668,27.855557
43399,0.147873,0.151416,18.296395,9.684457,27.980852
43599,0.147957,0.166148,18.376920,9.729082,28.106002
43799,0.147975,0.151882,18.457863,9.773820,28.231683
43999,0.147890,0.129338,18.539668,9.818354,28.358022
44199,0.147845,0.137869,18.627197,9.863082,28.490279
44399,0.148075,0.198842,18.708045,9.907925,28.615970
44599,0.148177,0.171013,18.789002,9.952716,28.741717
44799,0.148178,0.148344,18.870831,9.997313,28.868144
44999,0.148172,0.146722,18.952170,10.042194,28.994364
45199,0.148178,0.149533,19.039668,10.086991,29.126660
45399,0.148179,0.148390,19.119983,10.131658,29.251641
45599,0.148181,0.148666,19.201576,10.176378,29.377953
45799,0.148201,0.152831,19.282661,10.221172,29.503832
45999,0.148168,0.140687,19.363683,10.265805,29.629489
46199,0.148178,0.150498,19.451650,10.310844,29.762493
46399,0.148280,0.171739,19.533458,10.355672,29.889130
46599,0.148254,0.142285,19.614302,10.400385,30.014687
46799,0.148254,0.148164,19.695308,10.445050,30.140358
46999,0.148390,0.180167,19.776448,10.489879,30.266327
47199,0.148402,0.151389,19.865825,10.534946,30.400770
47399,0.148537,0.180313,19.946455,10.579737,30.526192
47599,0.148751,0.199567,20.027500,10.624697,30.652197
47799,0.148787,0.157278,20.108546,10.669540,30.778086
47999,0.148881,0.171318,20.190897,10.714366,30.905262
48199,0.148827,0.135904,20.308739,10.759244,31.067983
48399,0.148696,0.117164,20.389300,10.803813,31.193113
48599,0.148645,0.136152,20.470077,10.848322,31.318399
48799,0.148604,0.138773,20.552209,10.892862,31.445070
48999,0.148591,0.145386,20.633339,10.937283,31.570622
49199,0.148489,0.123471,20.720524,10.982090,31.702614
49399,0.148443,0.137221,20.800712,11.026648,31.827359
49599,0.148334,0.121324,20.882149,11.071166,31.953315
49799,0.148292,0.137822,20.962914,11.115841,32.078755
49999,0.148241,0.135570,21.043835,11.160371,32.204206
50199,0.148252,0.150986,21.131246,11.205336,32.336582
50399,0.148197,0.134482,21.213043,11.250158,32.463201
50599,0.148057,0.112682,21.294144,11.294977,32.589121
50799,0.148026,0.140309,21.375098,11.339673,32.714771
50999,0.148048,0.153483,21.456443,11.384436,32.840880
51199,0.148008,0.137847,21.545188,11.429134,32.974322
51399,0.147896,0.119297,21.625448,11.473642,33.099090
51599,0.147900,0.148991,21.706132,11.518195,33.224327
51799,0.147938,0.157510,21.787203,11.562797,33.350000
51999,0.147863,0.128676,21.869390,11.607435,33.476825
52199,0.147797,0.130636,21.957044,11.652208,33.609252
52399,0.147679,0.116653,22.037706,11.696918,33.734624
52599,0.147621,0.132597,22.118354,11.741521,33.859875
52799,0.147579,0.136425,22.200551,11.786164,33.986715
52999,0.147527,0.133826,22.281849,11.830815,34.112664
53199,0.147570,0.158856,22.369688,11.875752,34.245440
53399,0.147554,0.143483,22.450343,11.920385,34.370728
53599,0.147524,0.139336,22.532155,11.965082,34.497237
53799,0.147467,0.132428,22.612999,12.009697,34.622696
53999,0.147457,0.144612,22.694093,12.054358,34.748451
54199,0.147410,0.134745,22.781802,12.099198,34.881000
54399,0.147304,0.118692,22.863777,12.144265,35.008041
54599,0.147293,0.144270,22.944863,12.189209,35.134071
54799,0.147276,0.142541,23.025946,12.233739,35.259685
54999,0.147216,0.130788,23.107369,12.278472,35.385841
55199,0.147220,0.148392,23.196680,12.323289,35.519969
55399,0.147093,0.112120,23.277225,12.367849,35.645074
55599,0.147055,0.136466,23.357924,12.412452,35.770377
55799,0.146993,0.129624,23.439042,12.457165,35.896207
55999,0.147051,0.163380,23.521313,12.501909,36.023222
56199,0.147095,0.159198,23.609451,12.546553,36.156004
56399,0.147130,0.157046,23.690170,12.591179,36.281349
56599,0.147103,0.139670,23.771113,12.635901,36.407014
56799,0.147100,0.146140,23.853692,12.680701,36.534392
56999,0.146976,0.111760,23.935335,12.725651,36.660986
57199,0.147063,0.171896,24.023692,12.770394,36.794085
57399,0.147072,0.149483,24.104841,12.815226,36.920068
57599,0.147105,0.156540,24.186914,12.860174,37.047088
57799,0.147136,0.156297,24.268163,12.904954,37.173117
57999,0.147170,0.156922,24.349559,12.949743,37.299303
58199,0.147153,0.142174,24.437688,12.994670,37.432357
58399,0.147156,0.148177,24.519687,13.039536,37.559224
58599,0.147188,0.156560,24.600824,13.084466,37.685289
58799,0.147192,0.148105,24.682588,13.129399,37.811987
58999,0.147259,0.167073,24.764022,13.174181,37.938203
59199,0.147274,0.151766,24.853274,13.219016,38.072290
59399,0.147184,0.120434,24.934415,13.263878,38.198293
59599,0.147291,0.179194,25.015353,13.308825,38.324178
59799,0.147275,0.142476,25.096544,13.353599,38.450143
59999,0.147256,0.141382,25.178978,13.398281,38.577259
60199,0.147331,0.169946,25.267429,13.443067,38.710497
60399,0.147365,0.157539,25.348892,13.487996,38.836888
60599,0.147421,0.164275,25.430255,13.532926,38.963181
60799,0.147398,0.140538,25.513076,13.577976,39.091052
60999,0.147397,0.147139,25.594789,13.622975,39.217765
61199,0.147379,0.141795,25.683265,13.667969,39.351234
61399,0.147440,0.166299,25.764466,13.712702,39.477169
61599,0.147483,0.160610,25.846512,13.757461,39.603973
61799,0.147565,0.172645,25.927898,13.802300,39.730199
61999,0.147588,0.154844,26.009277,13.847148,39.856425
62199,0.147582,0.145855,26.097715,13.892118,39.989832
62399,0.147492,0.119498,26.179860,13.937057,40.116918
62599,0.147576,0.173782,26.261116,13.981953,40.243069
62799,0.147680,0.180208,26.342333,14.026633,40.368966
62999,0.147796,0.183981,26.423928,14.071514,40.495441
63199,0.147797,0.148355,26.513546,14.116368,40.629914
63399,0.147741,0.130048,26.594669,14.161111,40.755779
63599,0.147719,0.140582,26.675966,14.205993,40.881959
63799,0.147704,0.142917,26.757406,14.250803,41.008209
63999,0.147788,0.174487,26.839978,14.295640,41.135618
64199,0.147788,0.147870,26.958311,14.340521,41.298832
64399,0.147774,0.143226,27.038901,14.384881,41.423781
64599,0.147725,0.132047,27.119783,14.429361,41.549145
64799,0.147659,0.126427,27.202030,14.473989,41.676019
64999,0.147758,0.179825,27.283738,14.518767,41.802505
65199,0.147722,0.136134,27.370997,14.563457,41.934454
65399,0.147768,0.162564,27.452010,14.608015,42.060025
65599,0.147697,0.124522,27.534420,14.652806,42.187226
65799,0.147702,0.149194,27.615572,14.697524,42.313096
65999,0.147668,0.136636,27.696758,14.742120,42.438877
66199,0.147628,0.134292,27.784136,14.786868,42.571003
66399,0.147492,0.102553,27.865847,14.831433,42.697280
66599,0.147552,0.167569,27.946730,14.875923,42.822654
66799,0.147527,0.139135,28.027565,14.920389,42.947954
66999,0.147556,0.157212,28.108747,14.964978,43.073725
67199,0.147587,0.158134,28.197519,15.009648,43.207167
67399,0.147652,0.169505,28.278706,15.054390,43.333096
67599,0.147637,0.142293,28.360137,15.099168,43.459306
67799,0.147556,0.120308,28.441627,15.144040,43.585666
67999,0.147607,0.164956,28.524424,15.188927,43.713352
68199,0.147649,0.161962,28.612694,15.233951,43.846644
68399,0.147683,0.159211,28.693734,15.278578,43.972312
68599,0.147645,0.134754,28.775627,15.323506,44.099133
68799,0.147602,0.132735,28.858308,15.368424,44.226732
68999,0.147687,0.177079,28.939670,15.413230,44.352901
69199,0.147610,0.120903,29.028033,15.458229,44.486263
69399,0.147646,0.160202,29.109325,15.503014,44.612339
69599,0.147646,0.147712,29.192080,15.548049,44.740129
69799,0.147606,0.133445,29.273626,15.592954,44.866580
69999,0.147652,0.163922,29.355447,15.637992,44.993439
70199,0.147659,0.149974,29.443655,15.682724,45.126380
70399,0.147694,0.160152,29.525620,15.727494,45.253114
70599,0.147716,0.155165,29.606675,15.772069,45.378744
70799,0.147772,0.167616,29.687728,15.816689,45.504417
70999,0.147769,0.146794,29.768991,15.861156,45.630147
71199,0.147745,0.139215,29.858159,15.905784,45.763942
71399,0.147750,0.149448,29.939411,15.950471,45.889882
71599,0.147731,0.140839,30.020454,15.995028,46.015481
71799,0.147848,0.190023,30.101922,16.039738,46.141660
71999,0.147803,0.131465,30.184234,16.084203,46.268437
72199,0.147834,0.159087,30.272474,16.128970,46.401444
72399,0.147818,0.142185,30.353686,16.173873,46.527559
72599,0.147830,0.151938,30.435326,16.218826,46.654152
72799,0.147879,0.165763,30.518068,16.263742,46.781811
72999,0.147953,0.174972,30.599955,16.308642,46.908597
73199,0.147951,0.147005,30.688657,16.353667,47.042324
73399,0.148009,0.169441,30.770242,16.398851,47.169094
73599,0.148078,0.173215,30.853174,16.443872,47.297046
73799,0.148079,0.148598,30.934934,16.488924,47.423858
73999,0.148006,0.121027,31.016478,16.533835,47.550313
74199,0.148091,0.179488,31.105178,16.578730,47.683908
74399,0.148104,0.152988,31.187753,16.623784,47.811537
74599,0.148095,0.144722,31.269320,16.668847,47.938166
74799,0.148113,0.154715,31.351086,16.713904,48.064991
74999,0.148144,0.159874,31.432935,16.758958,48.191893
75199,0.148107,0.134248,31.523121,16.804210,48.327330
75399,0.148103,0.146661,31.604540,16.849188,48.453727
75599,0.148120,0.154384,31.686227,16.894224,48.580451
75799,0.148186,0.173266,31.767782,16.939057,48.706839
75999,0.148298,0.190490,31.850882,16.984240,48.835122
76199,0.148290,0.145334,31.939726,17.029310,48.969035
76399,0.148226,0.124038,32.021206,17.074118,49.095324
76599,0.148239,0.152928,32.102558,17.118978,49.221536
76799,0.148298,0.171198,32.185486,17.163710,49.349195
76999,0.148348,0.167392,32.267196,17.208508,49.475703
77199,0.148399,0.168170,32.356197,17.253591,49.609788
77399,0.148430,0.160462,32.437775,17.298583,49.736358
77599,0.148542,0.191595,32.520803,17.343678,49.864480
77799,0.148517,0.138862,32.602935,17.388732,49.991667
77999,0.148585,0.175220,32.684710,17.433767,50.118477
78199,0.148573,0.143607,32.773647,17.478789,50.252435
78399,0.148667,0.185514,32.856573,17.523876,50.380449
78599,0.148658,0.145088,32.938310,17.569042,50.507352
78799,0.148657,0.148275,33.020290,17.613967,50.634258
78999,0.148641,0.142265,33.102680,17.659041,50.761721
79199,0.148654,0.153929,33.193009,17.704123,50.897132
79399,0.148717,0.173770,33.274691,17.749163,51.023855
79599,0.148730,0.153705,33.356586,17.794359,51.150945
79799,0.148751,0.157052,33.438688,17.839358,51.278047
79999,0.148744,0.146217,33.521722,17.884221,51.405943
80199,0.148743,0.148183,33.640263,17.929230,51.569493
80399,0.148743,0.148720,33.721598,17.973967,51.695566
80599,0.148748,0.150875,33.803035,18.018744,51.821779
80799,0.148656,0.111641,33.885752,18.063503,51.949255
80999,0.148597,0.124713,33.967617,18.108320,52.075937
81199,0.148597,0.148618,34.055362,18.153041,52.208403
81399,0.148607,0.152578,34.136533,18.197824,52.334357
81599,0.148535,0.119220,34.218887,18.242365,52.461251
81799,0.148481,0.126349,34.300385,18.286850,52.587235
81999,0.148412,0.120227,34.381851,18.331377,52.713228
82199,0.148333,0.116084,34.469532,18.376097,52.845629
82399,0.148367,0.162140,34.551123,18.420768,52.971891
82599,0.148398,0.161478,34.632338,18.465789,53.098128
82799,0.148382,0.141447,34.713605,18.510534,53.224139
82999,0.148426,0.166640,34.794880,18.555337,53.350217
83199,0.148454,0.160147,34.884125,18.600120,53.484245
83399,0.148440,0.142532,34.964813,18.644666,53.609479
83599,0.148454,0.154642,35.046113,18.689458,53.735571
83799,0.148362,0.109533,35.127335,18.733999,53.861333
83999,0.148313,0.128032,35.209558,18.778595,53.988152
84199,0.148421,0.193588,35.297692,18.823488,54.121180
84399,0.148457,0.163633,35.378595,18.868026,54.246621
84599,0.148431,0.137772,35.459780,18.912829,54.372609
84799,0.148472,0.165732,35.542305,18.957603,54.499908
84999,0.148497,0.159015,35.624061,19.002270,54.626331
85199,0.148501,0.149977,35.712723,19.047396,54.760119
85399,0.148521,0.157259,35.793412,19.092015,54.885428
85599,0.148506,0.142117,35.875770,19.136809,55.012578
85799,0.148491,0.141960,35.957087,19.181486,55.138572
85999,0.148486,0.146478,36.038571,19.226186,55.264757
86199,0.148465,0.139495,36.126424,19.270894,55.397318
86399,0.148429,0.132966,36.208583,19.315743,55.524326
86599,0.148351,0.114468,36.289900,19.360599,55.650499
86799,0.148304,0.127973,36.371272,19.405414,55.776686
86999,0.148311,0.151442,36.453076,19.450263,55.903340
87199,0.148290,0.138997,36.542671,19.495320,56.037991
87399,0.148372,0.184390,36.624131,19.540233,56.164365
87599,0.148379,0.151425,36.705672,19.585140,56.290812
87799,0.148417,0.164935,36.787279,19.630000,56.417279
87999,0.148401,0.141120,36.870049,19.674734,56.544783
88199,0.148353,0.127246,36.958845,19.719839,56.678684
88399,0.148318,0.133190,37.039659,19.764533,56.804192
88599,0.148293,0.137206,37.120857,19.809243,56.930100
88799,0.148306,0.153862,37.203398,19.854036,57.057434
88999,0.148296,0.144181,37.284865,19.898635,57.183500
89199,0.148251,0.128040,37.373596,19.943391,57.316987
89399,0.148178,0.115447,37.455139,19.988377,57.443516
89599,0.148247,0.179083,37.537664,20.033161,57.570825
89799,0.148277,0.161768,37.619141,20.077869,57.697010
89999,0.148310,0.163442,37.700852,20.122669,57.823522
90199,0.148341,0.162048,37.789295,20.167271,57.956566
90399,0.148427,0.187350,37.871511,20.212250,58.083761
90599,0.148473,0.169095,37.952903,20.257323,58.210226
90799,0.148506,0.163618,38.034374,20.302260,58.336633
90999,0.148475,0.134183,38.116110,20.347214,58.463324
91199,0.148477,0.149587,38.205959,20.392234,58.598192
91399,0.148452,0.136904,38.286778,20.436987,58.723764
91599,0.148455,0.149758,38.368079,20.481762,58.849841
91799,0.148537,0.186006,38.449722,20.526623,58.976345
91999,0.148527,0.144357,38.532700,20.571659,59.104360
92199,0.148541,0.154732,38.621451,20.616488,59.237939
92399,0.148534,0.145195,38.702668,20.661297,59.363965
92599,0.148526,0.145062,38.783875,20.705948,59.489823
92799,0.148527,0.149155,38.866385,20.750626,59.617011
92999,0.148521,0.145631,38.948071,20.795342,59.743413
93199,0.148466,0.122663,39.037305,20.840356,59.877661
93399,0.148448,0.140108,39.118330,20.885261,60.003591
93599,0.148480,0.163658,39.200816,20.930062,60.130879
93799,0.148443,0.130728,39.282739,20.975014,60.257753
93999,0.148509,0.179743,39.364373,21.019884,60.384256
94199,0.148528,0.157630,39.453797,21.064957,60.518754
