# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_incremental4.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
23799,0.178024,0.169270,10.308897,5.315312,15.624209
23999,0.177759,0.146238,10.391642,5.360068,15.751710
24199,0.177246,0.115616,10.477029,5.404901,15.881929
24399,0.176762,0.118188,10.558982,5.449875,16.008857
24599,0.176384,0.130302,10.640797,5.494668,16.135465
24799,0.176172,0.150147,10.723382,5.539346,16.262729
24999,0.175891,0.141034,10.804985,5.584110,16.389096
25199,0.175350,0.107736,10.890700,5.628988,16.519688
25399,0.175086,0.141833,10.971999,5.673627,16.645627
25599,0.174703,0.126038,11.054769,5.718441,16.773209
25799,0.174223,0.112785,11.136764,5.763233,16.899997
25999,0.173964,0.140495,11.218532,5.807862,17.026394
26199,0.173672,0.135780,11.343059,5.852451,17.195510
26399,0.173540,0.156156,11.424328,5.896738,17.321066
26599,0.173139,0.120275,11.505145,5.941390,17.446536
26799,0.172953,0.148228,11.639181,5.986305,17.625486
26999,0.173016,0.181443,11.720393,6.031275,17.751669
27199,0.172970,0.166683,11.809005,6.076193,17.885198
27399,0.172691,0.134741,11.890310,6.121136,18.011446
27599,0.172555,0.154016,11.972063,6.166160,18.138223
27799,0.172371,0.146930,12.053612,6.211035,18.264647
27999,0.172297,0.162036,12.173446,6.256199,18.429645
28199,0.171829,0.106245,12.257804,6.301193,18.558998
28399,0.171863,0.176663,12.338312,6.345825,18.684137
28599,0.171583,0.131917,12.457214,6.390978,18.848192
28799,0.171548,0.166479,12.544185,6.435807,18.979992
28999,0.171363,0.144711,12.625077,6.480567,19.105644
29199,0.171394,0.175968,12.711966,6.525389,19.237354
29399,0.171425,0.175974,12.792829,6.570236,19.363065
29599,0.171560,0.191269,12.875012,6.615216,19.490229
29799,0.171522,0.165927,12.956499,6.660136,19.616635
29999,0.171760,0.207329,13.037953,6.704831,19.742785
30199,0.171882,0.190150,13.126625,6.749808,19.876433
30399,0.171798,0.159144,13.208381,6.794593,20.002974
30599,0.171761,0.166061,13.290048,6.839774,20.129822
30799,0.171769,0.173068,13.371411,6.884645,20.256056
30999,0.171697,0.160488,13.453276,6.929573,20.382850
31199,0.171418,0.128290,13.543243,6.974784,20.518027
31399,0.171342,0.159493,13.624477,7.019729,20.644206
31599,0.171168,0.143818,13.706071,7.064802,20.770873
31799,0.171303,0.192669,13.787625,7.109733,20.897358
31999,0.171460,0.196306,13.870571,7.154680,21.025251
32199,0.171538,0.184109,13.959370,7.199791,21.159160
32399,0.171368,0.143901,14.040368,7.244664,21.285032
32599,0.171398,0.176286,14.121783,7.289756,21.411539
32799,0.171379,0.168234,14.203917,7.334638,21.538555
32999,0.171312,0.160461,14.285594,7.379539,21.665133
33199,0.171318,0.172181,14.374710,7.424691,21.799401
33399,0.171358,0.178074,14.455815,7.469593,21.925408
33599,0.171424,0.182382,14.538599,7.514596,22.053195
33799,0.171470,0.179167,14.620185,7.559418,22.179603
33999,0.171314,0.145105,14.702184,7.604344,22.306528
34199,0.171362,0.179426,14.791688,7.649428,22.441116
34399,0.171268,0.155141,14.874091,7.694532,22.568623
34599,0.171173,0.154952,14.955624,7.739499,22.695122
34799,0.171137,0.164815,15.037452,7.784446,22.821898
34999,0.170935,0.135844,15.119311,7.829379,22.948691
35199,0.171045,0.190314,15.209548,7.874470,23.084018
35399,0.171028,0.168082,15.290934,7.919396,23.210330
35599,0.170937,0.154811,15.372598,7.964305,23.336903
35799,0.170872,0.159215,15.454588,8.009527,23.464115
35999,0.171077,0.207749,15.537534,8.054526,23.592060
36199,0.171145,0.183500,15.626999,8.099636,23.726635
36399,0.171158,0.173431,15.708632,8.144740,23.853372
36599,0.171094,0.159530,15.790650,8.189983,23.980633
36799,0.171106,0.173188,15.873678,8.235341,24.109019
36999,0.171020,0.155308,15.955684,8.280401,24.236085
37199,0.170969,0.161402,16.042240,8.325714,24.367954
37399,0.170765,0.132875,16.123101,8.370342,24.493443
37599,0.170495,0.120061,16.205050,8.414760,24.619811
37799,0.170367,0.146306,16.286810,8.459456,24.746267
37999,0.170174,0.133648,16.399886,8.503960,24.903846
38199,0.170034,0.143519,16.486317,8.548745,25.035062
38399,0.169965,0.156628,16.567523,8.593066,25.160590
38599,0.169762,0.130901,16.648652,8.637849,25.286501
38799,0.169704,0.158400,16.729830,8.682481,25.412311
38999,0.169679,0.164869,16.811236,8.727028,25.538264
39199,0.169594,0.152979,16.899611,8.771439,25.671050
39399,0.169645,0.179664,16.980296,8.815928,25.796224
39599,0.169643,0.169322,17.061445,8.860553,25.921997
39799,0.169528,0.146644,17.142423,8.904920,26.047343
39999,0.169473,0.158611,17.224992,8.949501,26.174493
40199,0.169406,0.156089,17.313490,8.994114,26.307604
40399,0.169190,0.125700,17.394250,9.038719,26.432968
40599,0.169022,0.135114,17.475346,9.083465,26.558811
40799,0.168888,0.141647,17.557588,9.128159,26.685748
40999,0.168819,0.154693,17.639059,9.172778,26.811838
41199,0.168738,0.152292,17.727425,9.217530,26.944955
41399,0.168816,0.184851,17.808361,9.262232,27.070593
41599,0.168722,0.149266,17.890508,9.307222,27.197730
41799,0.168625,0.148478,17.971962,9.352272,27.324234
41999,0.168637,0.170971,18.053589,9.397073,27.450662
42199,0.168696,0.181241,18.142014,9.441934,27.583948
42399,0.168550,0.137680,18.224102,9.486903,27.711005
42599,0.168464,0.150197,18.305214,9.531655,27.836869
42799,0.168586,0.194630,18.386730,9.576504,27.963233
42999,0.168386,0.125457,18.468715,9.621559,28.090274
43199,0.168327,0.155684,18.558441,9.666382,28.224824
43399,0.168312,0.165137,18.640061,9.711564,28.351625
43599,0.168317,0.169291,18.722088,9.756795,28.478884
43799,0.168280,0.160201,18.804205,9.801891,28.606097
43999,0.168201,0.150986,18.887187,9.846898,28.734085
44199,0.168171,0.161637,18.976323,9.891931,28.868253
44399,0.168157,0.165001,19.057713,9.937036,28.994749
44599,0.168100,0.155507,19.139292,9.982214,29.121506
44799,0.167995,0.144472,19.221576,10.027072,29.248648
44999,0.167889,0.144115,19.303364,10.072043,29.375407
45199,0.167854,0.160174,19.392489,10.117210,29.509699
45399,0.167870,0.171293,19.473788,10.162061,29.635850
45599,0.167919,0.179071,19.556597,10.207098,29.763694
45799,0.167905,0.164686,19.638601,10.252006,29.890607
45999,0.167889,0.164225,19.720380,10.296772,30.017152
46199,0.167828,0.153942,19.809695,10.341757,30.151452
46399,0.167697,0.137468,19.892188,10.386894,30.279082
46599,0.167573,0.138763,19.973514,10.431755,30.405269
46799,0.167677,0.191968,20.055217,10.476775,30.531992
46999,0.167574,0.143282,20.136824,10.521573,30.658396
47199,0.167555,0.163262,20.227226,10.566647,30.793873
47399,0.167454,0.143525,20.308478,10.611519,30.919996
47599,0.167510,0.180678,20.389517,10.656106,31.045624
47799,0.167545,0.176104,20.470990,10.700781,31.171770
47999,0.167460,0.147122,20.553999,10.745702,31.299701
48199,0.167397,0.152253,20.643366,10.790623,31.433989
48399,0.167379,0.163006,20.724679,10.835416,31.560096
48599,0.167380,0.167671,20.805937,10.880316,31.686253
48799,0.167285,0.144239,20.888576,10.925080,31.813656
48999,0.167433,0.203324,20.970341,10.970121,31.940462
49199,0.167354,0.148094,21.059882,11.015450,32.075332
49399,0.167332,0.161935,21.141318,11.060301,32.201619
49599,0.167424,0.190221,21.223815,11.105178,32.328993
49799,0.167339,0.146235,21.305255,11.149927,32.455181
49999,0.167285,0.153821,21.386862,11.194624,32.581485
50199,0.167344,0.182056,21.475874,11.239292,32.715166
50399,0.167398,0.180939,21.558784,11.287138,32.845922
50599,0.167271,0.135339,21.640283,11.332101,32.972383
50799,0.167421,0.205188,21.722107,11.376973,33.099080
50999,0.167392,0.160057,21.804396,11.421902,33.226298
51199,0.167414,0.173203,21.894576,11.466678,33.361254
51399,0.167391,0.161409,21.976608,11.511822,33.488430
51599,0.167455,0.183784,22.058552,11.556807,33.615359
51799,0.167418,0.157882,22.140655,11.601736,33.742391
51999,0.167566,0.206071,22.224329,11.646723,33.871052
52199,0.167466,0.141477,22.313886,11.691747,34.005633
52399,0.167377,0.144144,22.395643,11.736815,34.132457
52599,0.167317,0.151500,22.477450,11.781818,34.259267
52799,0.167208,0.138676,22.560581,11.826975,34.387557
52999,0.167239,0.175229,22.642755,11.871878,34.514633
53199,0.167182,0.152070,22.729009,11.916910,34.645918
53399,0.167046,0.131076,22.809831,11.961240,34.771071
53599,0.166935,0.137194,22.892469,12.006022,34.898491
53799,0.166808,0.132856,22.974126,12.050878,35.025004
53999,0.166650,0.124009,23.055778,12.095564,35.151342
54199,0.166593,0.151272,23.204125,12.140056,35.344181
54399,0.166489,0.138272,23.291535,12.185175,35.476710
54599,0.166529,0.177443,23.373198,12.230136,35.603335
54799,0.166524,0.165029,23.460854,12.275190,35.736044
54999,0.166519,0.165309,23.542305,12.320117,35.862422
55199,0.166486,0.157485,23.624487,12.364674,35.989161
55399,0.166442,0.154135,23.706395,12.409627,36.116022
55599,0.166343,0.138832,23.788785,12.454713,36.243499
55799,0.166272,0.146523,23.877551,12.499589,36.377141
55999,0.166294,0.172632,23.959999,12.544485,36.504484
56199,0.166186,0.136021,24.041531,12.589367,36.630897
56399,0.166223,0.176361,24.123596,12.634436,36.758033
56599,0.166363,0.205919,24.205657,12.679278,36.884935
56799,0.166418,0.181984,24.295395,12.724202,37.019597
56999,0.166426,0.168795,24.376364,12.768757,37.145121
57199,0.166377,0.152472,24.457739,12.813315,37.271055
57399,0.166320,0.149988,24.539402,12.858036,37.397438
57599,0.166259,0.148778,24.622428,12.902827,37.525255
57799,0.166271,0.169674,24.711422,12.947854,37.659276
57999,0.166248,0.159593,24.793053,12.992749,37.785802
58199,0.166107,0.125207,24.874964,13.037510,37.912474
58399,0.166061,0.152699,24.957942,13.082246,38.040188
58599,0.166115,0.181892,25.040673,13.127242,38.167915
58799,0.166065,0.151392,25.130100,13.172155,38.302255
58999,0.166012,0.150251,25.211832,13.216994,38.428826
59199,0.165931,0.142209,25.294548,13.261796,38.556344
59399,0.165821,0.133168,25.376819,13.306742,38.683560
59599,0.165811,0.162831,25.459327,13.351672,38.810999
59799,0.165759,0.150213,25.549032,13.396701,38.945733
59999,0.165840,0.190176,25.631973,13.441818,39.073792
60199,0.165880,0.177800,25.714141,13.486825,39.200966
60399,0.165770,0.132766,25.796293,13.531775,39.328068
60599,0.165760,0.162586,25.878788,13.576651,39.455440
60799,0.165701,0.147810,25.965646,13.621387,39.587033
60999,0.165670,0.156432,26.046582,13.665824,39.712406
61199,0.165619,0.150045,26.128319,13.710433,39.838753
61399,0.165534,0.139567,26.209902,13.755003,39.964905
61599,0.165449,0.139379,26.292768,13.799485,40.092253
61799,0.165386,0.146011,26.378711,13.844271,40.222982
61999,0.165338,0.150403,26.460024,13.888766,40.348790
62199,0.165318,0.158993,26.541905,13.933397,40.475302
62399,0.165246,0.143096,26.625167,13.978150,40.603317
62599,0.165155,0.136754,26.707074,14.022584,40.729657
62799,0.165080,0.141472,26.793203,14.067273,40.860476
62999,0.164972,0.131147,26.874877,14.112071,40.986948
63199,0.164883,0.136807,26.957760,14.156784,41.114545
63399,0.164766,0.127593,27.039483,14.201326,41.240809
63599,0.164815,0.180387,27.121484,14.245797,41.367281
63799,0.164723,0.135688,27.207649,14.290396,41.498044
63999,0.164625,0.133242,27.289953,14.334836,41.624788
64199,0.164582,0.150915,27.371659,14.379288,41.750947
64399,0.164532,0.148365,27.453794,14.423952,41.877745
64599,0.164513,0.158400,27.535997,14.468597,42.004594
64799,0.164404,0.129127,27.623006,14.513232,42.136239
64999,0.164392,0.160757,27.703740,14.557518,42.261258
65199,0.164294,0.132313,27.785357,14.602194,42.387551
65399,0.164275,0.157961,27.866864,14.646723,42.513586
65599,0.164146,0.121922,27.949700,14.691357,42.641057
65799,0.164110,0.152560,28.035267,14.736045,42.771312
65999,0.164040,0.140794,28.116632,14.797514,42.914147
66199,0.163964,0.138963,28.198357,14.842285,43.040642
66399,0.163860,0.129568,28.281208,14.887058,43.168266
66599,0.163804,0.145099,28.363368,14.931830,43.295198
66799,0.163823,0.170215,28.449762,14.976743,43.426505
66999,0.163782,0.149927,28.531109,15.021482,43.552592
67199,0.163683,0.130684,28.614201,15.066483,43.680685
67399,0.163551,0.119204,28.696086,15.111128,43.807214
67599,0.163471,0.136593,28.778772,15.156020,43.934792
67799,0.163345,0.120449,28.864878,15.200804,44.065681
67999,0.163365,0.170466,28.946442,15.245049,44.191490
68199,0.163377,0.167297,29.027506,15.289325,44.316831
68399,0.163306,0.139068,29.109249,15.333937,44.443186
68599,0.163318,0.167331,29.190833,15.378306,44.569139
68799,0.163265,0.145305,29.277309,15.422773,44.700082
68999,0.163254,0.159464,29.358127,15.467240,44.825367
69199,0.163213,0.148914,29.439017,15.511476,44.950493
69399,0.163225,0.167587,29.520104,15.555722,45.075826
69599,0.163184,0.148928,29.602731,15.600360,45.203091
69799,0.163155,0.153106,29.687809,15.644594,45.332403
69999,0.163010,0.112066,29.768086,15.688578,45.456664
70199,0.163006,0.161894,29.849201,15.732941,45.582142
70399,0.162964,0.148261,29.931877,15.777600,45.709477
70599,0.162932,0.151672,30.013810,15.822271,45.836081
70799,0.162908,0.154308,30.101296,15.866761,45.968058
70999,0.162897,0.158853,30.182376,15.911312,46.093687
71199,0.162914,0.168999,30.264234,15.955602,46.219836
71399,0.162943,0.173270,30.345472,15.999914,46.345386
71599,0.162921,0.155172,30.426769,16.044333,46.471103
71799,0.162874,0.145973,30.514708,16.088898,46.603606
71999,0.162793,0.133687,30.597269,16.133607,46.730876
72199,0.162706,0.131624,30.678664,16.178252,46.856916
72399,0.162672,0.150281,30.760907,16.223311,46.984218
72599,0.162645,0.152762,30.842851,16.268054,47.110905
72799,0.162629,0.156827,30.932866,16.312923,47.245789
72999,0.162560,0.137492,31.014523,16.357558,47.372081
73199,0.162564,0.164142,31.095939,16.402226,47.498165
73399,0.162561,0.161411,31.177492,16.446763,47.624255
73599,0.162583,0.170769,31.260535,16.491508,47.752043
73799,0.162584,0.162827,31.397748,16.535913,47.933662
73999,0.162591,0.165295,31.479565,16.580877,48.060442
74199,0.162609,0.169078,31.561238,16.625894,48.187132
74399,0.162567,0.147177,31.644603,16.671142,48.315746
74599,0.162546,0.154626,31.727260,16.716290,48.443550
74799,0.162533,0.157435,31.816774,16.761358,48.578133
74999,0.162527,0.160567,31.898674,16.806280,48.704954
75199,0.162604,0.191218,31.981956,16.851518,48.833473
75399,0.162611,0.165341,32.064640,16.896776,48.961416
75599,0.162576,0.149393,32.147008,16.941826,49.088833
75799,0.162616,0.177807,32.237253,16.987092,49.224345
75999,0.162616,0.162757,32.320095,17.031972,49.352066
76199,0.162550,0.137176,32.402608,17.077160,49.479767
76399,0.162567,0.169122,32.485044,17.122109,49.607153
76599,0.162522,0.145252,32.567821,17.167160,49.734981
76799,0.162447,0.133696,32.655301,17.211906,49.867207
76999,0.162405,0.146542,32.736270,17.256170,49.992440
77199,0.162318,0.128581,32.817201,17.300348,50.117549
77399,0.162285,0.149767,32.899106,17.345192,50.244298
77599,0.162178,0.120707,32.982060,17.389815,50.371875
77799,0.162140,0.147508,33.067748,17.434369,50.502117
77999,0.162035,0.121016,33.149579,17.479071,50.628651
78199,0.161917,0.115955,33.231063,17.523615,50.754678
78399,0.161861,0.140062,33.313678,17.568019,50.881697
78599,0.161722,0.107280,33.395600,17.612466,51.008066
78799,0.161627,0.123966,33.481730,17.657166,51.138896
78999,0.161535,0.125363,33.563491,17.701732,51.265223
79199,0.161442,0.124804,33.646704,17.746384,51.393088
79399,0.161369,0.132384,33.728692,17.790916,51.519608
79599,0.161284,0.127767,33.810965,17.835483,51.646449
79799,0.161199,0.127044,33.897131,17.880067,51.777199
79999,0.161130,0.133953,33.979538,17.924639,51.904177
80199,0.161012,0.113577,34.061002,17.969020,52.030023
80399,0.160911,0.120533,34.142654,18.013421,52.156076
80599,0.160859,0.140065,34.224496,18.057853,52.282349
80799,0.160789,0.132394,34.311687,18.102438,52.414126
80999,0.160669,0.112223,34.393121,18.146943,52.540064
81199,0.160636,0.147133,34.474949,18.191484,52.666434
81399,0.160555,0.127928,34.556646,18.236017,52.792663
81599,0.160515,0.144117,34.639523,18.280431,52.919953
81799,0.160460,0.137955,34.725288,18.325077,53.050364
81999,0.160402,0.136610,34.806657,18.369525,53.176182
82199,0.160331,0.131510,34.888099,18.413846,53.301945
82399,0.160259,0.130580,34.970913,18.458573,53.429487
82599,0.160190,0.131724,35.052601,18.502898,53.555498
82799,0.160123,0.132434,35.138756,18.547485,53.686241
82999,0.160101,0.150942,35.220910,18.592249,53.813159
83199,0.160008,0.121283,35.304084,18.636908,53.940992
83399,0.159966,0.142666,35.386082,18.682934,54.069016
83599,0.159934,0.146526,35.468212,18.727596,54.195808
83799,0.159915,0.151914,35.554255,18.772159,54.326414
83999,0.159876,0.143730,35.637092,18.816804,54.453896
84199,0.159869,0.156775,35.719164,18.861476,54.580640
84399,0.159807,0.133830,35.801090,18.906112,54.707201
84599,0.159731,0.127543,35.883148,18.950684,54.833831
84799,0.159688,0.141390,35.970446,18.995345,54.965790
84999,0.159684,0.158197,36.052520,19.040120,55.092640
85199,0.159609,0.127724,36.134897,19.084752,55.219649
85399,0.159553,0.135644,36.217446,19.129675,55.347121
85599,0.159481,0.128564,36.300554,19.174295,55.474849
85799,0.159404,0.126421,36.387008,19.219054,55.606062
85999,0.159369,0.144448,36.469063,19.263982,55.733045
86199,0.159291,0.126051,36.551302,19.308804,55.860106
86399,0.159213,0.125524,36.634384,19.353501,55.987885
86599,0.159167,0.139125,36.716604,19.398109,56.114713
86799,0.159209,0.177461,36.805569,19.443084,56.248653
86999,0.159132,0.125485,36.887431,19.487761,56.375192
87199,0.159049,0.123054,36.970613,19.532592,56.503204
87399,0.159072,0.169297,37.052991,19.577362,56.630353
87599,0.159068,0.157134,37.134938,19.621878,56.756816
87799,0.159043,0.148288,37.223816,19.666701,56.890517
87999,0.158989,0.135312,37.307084,19.711440,57.018524
88199,0.158938,0.136344,37.389147,19.756223,57.145371
88399,0.158907,0.145102,37.471058,19.800732,57.271790
88599,0.158874,0.144482,37.553769,19.845536,57.399305
88799,0.158862,0.153534,37.644802,19.890568,57.535370
88999,0.158802,0.131911,37.727076,19.935412,57.662487
89199,0.158806,0.160990,37.809779,19.980225,57.790005
89399,0.158767,0.141347,37.892697,20.025156,57.917853
89599,0.158741,0.146798,37.975873,20.069819,58.045692
89799,0.158675,0.129075,38.064582,20.114596,58.179178
89999,0.158646,0.146042,38.146067,20.159208,58.305275
90199,0.158600,0.137900,38.228337,20.204087,58.432424
90399,0.158565,0.142624,38.311761,20.248944,58.560705
90599,0.158521,0.138549,38.393746,20.293522,58.687268
90799,0.158552,0.172835,38.482661,20.338360,58.821020
90999,0.158543,0.154028,38.564132,20.382897,58.947029
91199,0.158479,0.129343,38.647560,20.427671,59.075231
91399,0.158395,0.120324,38.730337,20.472635,59.202972
91599,0.158309,0.118980,38.812599,20.517400,59.329999
91799,0.158331,0.168282,38.902166,20.562434,59.464600
91999,0.158249,0.120721,38.985274,20.607155,59.592429
92199,0.158178,0.125769,39.067516,20.651876,59.719393
92399,0.158154,0.146860,39.150186,20.696742,59.846928
92599,0.158158,0.160017,39.232700,20.741570,59.974270
92799,0.158127,0.143756,39.323391,20.786521,60.109913
92999,0.158100,0.145666,39.405317,20.831185,60.236502
93199,0.158071,0.144355,39.487631,20.875925,60.363557
93399,0.158034,0.141064,39.570850,20.920958,60.491808
93599,0.157982,0.133440,39.654537,20.965775,60.620312
93799,0.157919,0.128704,39.744200,21.010824,60.755024
93999,0.157841,0.121140,39.826757,21.055993,60.882750
94199,0.157836,0.155329,39.909367,21.100988,61.010354
