# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [ARFReg] AdaptiveRandomForestRegressor(aggregation_method='median', binary_split=False, drift_detection_criteria='mse', drift_detection_method=ADWIN(delta=0.001), grace_period=50, lambda_value=6, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.1, max_byte_size=1048576000, max_features='auto', memory_estimate_period=2000000, n_estimators=10, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=0.01, stop_mem_management=False, tie_threshold=0.05, warning_detection_method=ADWIN(delta=0.01), weighted_vote_strategy=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_ARFReg_abrupto5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[ARFReg],current_mse_[ARFReg],training_time_[ARFReg],testing_time_[ARFReg],total_running_time_[ARFReg]
31799,3436.443882,2547.962114,129.750222,9.960307,139.710529
31999,3431.273131,2609.123668,130.731174,10.029264,140.760437
32199,3430.841452,3361.772926,132.034562,10.099035,142.133597
32399,3426.542020,2734.333334,133.107306,10.168453,143.275758
32599,3420.844747,2497.886576,134.342176,10.237746,144.579922
32799,3413.255497,2176.207700,135.724319,10.307652,146.031970
32999,3409.812733,2845.199556,136.797762,10.377220,147.174982
33199,3406.507617,2861.163426,138.145112,10.446669,148.591781
33399,3407.687201,3603.498176,139.177191,10.516783,149.693974
33599,3407.131275,3314.291515,140.534065,10.586870,151.120934
33799,3401.809039,2507.673527,141.927858,10.656960,152.584818
33999,3398.212519,2790.400525,142.938563,10.726833,153.665396
34199,3395.884364,3000.098123,144.319381,10.797317,155.116698
34399,3388.123954,2061.093826,145.367243,10.867525,156.234769
34599,3383.112814,2521.196774,146.742628,10.937702,157.680329
34799,3383.424192,3437.292548,148.093541,11.007360,159.100901
34999,3376.028719,2089.216426,149.127023,11.077752,160.204775
35199,3373.473165,2926.251167,150.495878,11.147886,161.643764
35399,3374.050213,3475.610577,151.601789,11.217934,162.819723
35599,3370.610559,2761.791824,153.056058,11.288416,164.344474
35799,3369.059658,3092.999345,154.447127,11.358760,165.805887
35999,3368.503727,3268.992060,155.494823,11.429177,166.924000
36199,3365.458400,2817.299603,156.901468,11.499460,168.400929
36399,3360.437287,2451.615791,158.400558,11.570414,169.970972
36599,3356.782418,2691.596322,159.462387,11.640814,171.103201
36799,3353.903431,2827.048763,160.879741,11.711655,172.591396
36999,3353.470200,3273.755584,162.356347,11.782396,174.138743
37199,3351.238121,2938.303548,163.421261,11.853175,175.274435
37399,3348.750715,2886.093237,164.861056,11.924083,176.785139
37599,3345.422136,2722.977897,166.298176,11.995065,178.293241
37799,3342.695285,2830.047238,167.409618,12.066151,179.475769
37999,3339.639856,2762.163873,168.865196,12.137476,181.002672
38199,3338.250354,3074.244822,170.328370,12.208373,182.536743
38399,3335.230160,2758.373217,171.823456,12.279491,184.102947
38599,3331.515723,2618.343774,173.295426,12.350653,185.646079
38799,3327.689035,2589.138267,174.745916,12.421951,187.167867
38999,3328.958355,3575.206403,176.254312,12.492943,188.747254
39199,3325.879188,2725.441582,178.209461,12.564453,190.773914
39399,3322.607344,2681.326033,179.280068,12.635474,191.915542
39599,3320.104207,2826.986160,180.811066,12.706999,193.518064
39799,3316.964946,2695.391243,182.402964,12.778467,195.181431
39999,3312.993515,2522.678776,183.984582,12.849849,196.834432
40199,3307.788849,2266.855601,185.439387,12.920904,198.360291
40399,3306.810336,3110.129372,186.599624,12.992088,199.591712
40599,3301.789400,2287.560230,188.100069,13.063434,201.163503
40799,3298.974931,2727.637794,189.666483,13.134616,202.801099
40999,3297.420002,2980.214497,190.799920,13.205924,204.005844
41199,3293.219007,2432.014998,192.375881,13.277947,205.653828
41399,3290.817482,2796.103322,193.870830,13.349119,207.219949
41599,3289.887588,3097.399456,194.968879,13.420564,208.389443
41799,3288.843198,3071.610233,196.679601,13.492563,210.172164
41999,3282.099611,1872.689750,198.230295,13.564695,211.794990
42199,3278.503162,2523.248922,199.445784,13.636877,213.082661
42399,3275.021467,2540.383916,201.083510,13.708839,214.792349
42599,3267.855383,1748.645505,202.671966,13.780762,216.452727
42799,3264.000208,2442.847865,204.234663,13.852513,218.087176
42999,3260.238923,2455.324089,205.812979,13.924506,219.737485
43199,3256.549333,2463.287352,207.537526,13.996929,221.534455
43399,3255.270038,2978.942317,209.084347,14.068982,223.153329
43599,3249.064287,1902.416296,210.247324,14.141411,224.388735
43799,3243.806744,2097.662380,211.827741,14.213687,226.041428
43999,3241.502824,2736.944429,213.460866,14.286163,227.747029
44199,3239.939707,2896.053840,215.120350,14.358663,229.479013
44399,3237.929490,2793.671722,216.858890,14.431328,231.290218
44599,3235.822413,2768.051247,217.951872,14.502840,232.454711
44799,3230.251060,1987.839413,219.605617,14.575413,234.181031
44999,3224.047132,1834.367086,221.269275,14.648089,235.917364
45199,3222.654487,2909.309468,222.954538,14.720671,237.675209
45399,3221.131786,2877.001245,224.608580,14.792876,239.401456
45599,3221.659036,3341.344926,226.219539,14.865692,241.085232
45799,3221.843431,3263.885527,227.454221,14.938392,242.392614
45999,3222.210517,3306.273176,229.070129,15.010940,244.081068
46199,3218.496213,2364.206298,230.738422,15.083615,245.822037
46399,3216.886861,2845.126549,232.400518,15.156142,247.556659
46599,3214.491374,2658.738296,234.076891,15.229053,249.305944
46799,3212.799530,2818.600017,235.337842,15.301794,250.639636
46999,3209.672120,2477.858187,237.112077,15.375067,252.487144
47199,3202.994705,1633.801982,238.790832,15.447909,254.238742
47399,3202.540979,3095.461835,240.549364,15.520953,256.070317
47599,3199.761380,2540.996372,242.318639,15.593950,257.912589
47799,3199.650974,3173.374327,244.152979,15.667187,259.820166
47999,3197.784871,2751.786137,245.884832,15.740541,261.625373
48199,3193.086723,2065.531349,247.112066,15.813560,262.925627
48399,3190.387887,2539.968421,248.803389,15.886823,264.690211
48599,3184.034549,1646.526579,250.752444,15.960615,266.713059
48799,3181.987330,2684.513222,252.445850,16.033967,268.479817
48999,3178.755190,2390.113129,254.235083,16.107456,270.342539
49199,3176.646315,2659.971778,255.941671,16.180912,272.122583
49399,3173.180680,2320.634420,257.826200,16.254896,274.081096
49599,3167.845522,1850.061550,259.652398,16.328614,275.981013
49799,3164.992706,2457.494479,261.446751,16.402297,277.849049
49999,3161.279754,2236.754553,263.308168,16.476195,279.784363
50199,3282.591365,33610.494104,265.128980,16.549884,281.678865
50399,3363.904993,23773.625657,266.251991,16.613693,282.865684
50599,3424.108674,18595.436234,266.784047,16.662615,283.446662
50799,3483.780807,18580.830623,267.286063,16.712129,283.998192
50999,3530.472294,15390.110008,267.794264,16.762620,284.556884
51199,3563.818923,12067.209346,268.311825,16.813653,285.125478
51399,3614.870668,16684.117387,268.834797,16.865251,285.700047
51599,3655.390340,14068.945999,269.353245,16.917571,286.270816
51799,3690.817640,12831.061037,269.885287,16.970503,286.855789
51999,3737.291553,15774.034994,270.423386,17.023749,287.447134
52199,3783.580886,15818.807412,270.962287,17.077057,288.039344
52399,3814.705958,11938.349706,271.535921,17.131008,288.666929
52599,3851.888762,13593.783364,272.078489,17.185079,289.263568
52799,3873.079511,9446.246707,272.617889,17.239479,289.857368
52999,3914.903805,14956.517183,273.172647,17.293870,290.466516
53199,3945.925192,12166.592882,273.726907,17.348902,291.075809
53399,3968.083661,9862.236402,274.292616,17.404136,291.696752
53599,3998.170228,12031.283736,274.852403,17.459292,292.311695
53799,4032.004524,13099.595865,275.416964,17.514531,292.931495
53999,4057.675455,10963.155655,275.980392,17.570229,293.550620
54199,4090.038649,12828.101187,276.551742,17.626079,294.177821
54399,4120.534457,12384.898485,277.137776,17.682350,294.820126
54599,4144.496339,10662.128192,277.760123,17.738579,295.498703
54799,4176.868761,13014.540037,278.330248,17.794811,296.125059
54999,4206.864834,12425.788695,278.917809,17.851515,296.769324
55199,4226.083085,9511.102114,279.491028,17.908338,297.399366
55399,4250.759159,11061.355569,280.086290,17.965376,298.051666
55599,4273.803184,10656.998099,280.684918,18.022747,298.707665
55799,4292.962367,9619.215378,281.326238,18.080605,299.406843
55999,4318.172409,11351.774064,281.925548,18.138412,300.063960
56199,4340.212229,10511.361857,282.522874,18.196344,300.719218
56399,4367.222318,11957.057144,283.126021,18.254461,301.380482
56599,4387.561825,10123.302925,283.796856,18.313007,302.109863
56799,4404.393295,9167.699383,284.405640,18.371577,302.777217
56999,4422.806260,9652.088279,285.015380,18.430192,303.445572
57199,4442.738509,10123.429349,285.637828,18.488977,304.126805
57399,4467.442895,11532.897489,286.318339,18.547926,304.866265
57599,4488.900503,10647.234006,286.942526,18.607280,305.549806
57799,4501.978598,8268.469717,287.566748,18.666590,306.233338
57999,4528.662202,12240.223947,288.276548,18.725988,307.002536
58199,4550.561068,10901.232013,288.911651,18.785626,307.697277
58399,4569.254847,10009.144795,289.532651,18.845118,308.377769
58599,4587.181262,9821.694445,290.152031,18.904921,309.056952
58799,4608.479895,10848.979199,290.876996,18.965031,309.842027
58999,4624.604980,9365.380133,291.510007,19.025166,310.535173
59199,4641.569942,9646.233533,292.163907,19.085624,311.249532
59399,4658.729093,9737.837882,292.806640,19.146023,311.952663
59599,4675.456602,9643.526803,293.520096,19.206800,312.726897
59799,4693.615629,10105.005524,294.188213,19.267725,313.455938
59999,4708.035068,9019.447366,294.853255,19.328608,314.181863
60199,4724.848657,9768.925530,295.498927,19.389678,314.888605
60399,4740.307301,9393.358922,296.166285,19.450911,315.617196
60599,4752.756147,8512.307825,296.896932,19.512356,316.409288
60799,4763.580305,8043.300066,297.566114,19.573766,317.139880
60999,4780.304133,9864.347985,298.211434,19.635248,317.846681
61199,4793.691828,8876.938773,298.871932,19.696577,318.568509
61399,4806.214602,8638.183383,299.637142,19.758733,319.395875
61599,4823.693553,10189.731454,300.332206,19.820698,320.152904
61799,4838.664696,9449.776846,301.024245,19.882798,320.907043
61999,4857.777092,10763.507304,301.708071,19.945036,321.653107
62199,4874.811959,10155.620816,302.389143,20.006880,322.396022
62399,4893.079883,10574.404125,303.192985,20.069717,323.262702
62599,4908.871108,9835.733391,303.881910,20.131877,324.013787
62799,4924.828849,9919.601890,304.574089,20.194389,324.768478
62999,4937.210164,8824.943030,305.362675,20.257299,325.619975
63199,4950.331786,9083.642826,306.069507,20.320131,326.389639
63399,4961.963915,8637.716653,306.778622,20.382813,327.161435
63599,4970.580238,7701.954577,307.618061,20.446405,328.064466
63799,4988.628073,10727.839693,308.318338,20.509567,328.827905
63999,5001.093174,8977.460099,309.029523,20.572732,329.602255
64199,5009.846357,7810.865107,309.870172,20.636614,330.506786
64399,5034.876760,13069.635928,310.593085,20.699984,331.293068
64599,5051.583101,10431.024945,311.323966,20.763602,332.087568
64799,5061.185972,8162.913343,312.011062,20.826960,332.838021
64999,5072.462297,8725.991637,312.866550,20.890977,333.757526
65199,5091.015312,11120.745209,313.614654,20.954943,334.569597
65399,5099.507132,7867.840567,314.346607,21.018582,335.365189
65599,5114.852545,10132.802496,315.168962,21.082542,336.251505
65799,5125.668870,8673.423619,315.917616,21.146622,337.064238
65999,5141.632109,10393.537496,316.652086,21.210656,337.862743
66199,5155.768800,9820.876995,317.572277,21.275405,338.847682
66399,5167.683497,9111.448028,318.301528,21.339832,339.641360
66599,5182.357959,10054.279330,319.181363,21.404620,340.585983
66799,5198.301181,10507.394085,319.946269,21.469138,341.415407
66999,5213.849351,10406.938122,320.698285,21.533602,342.231887
67199,5225.746444,9211.272887,321.500243,21.598381,343.098623
67399,5233.397224,7804.059199,322.378478,21.663435,344.041914
67599,5239.118577,7167.214515,323.129142,21.728242,344.857384
67799,5247.079776,7937.964902,323.838522,21.792799,345.631321
67999,5258.669570,9187.610015,324.573618,21.857402,346.431020
68199,5268.240669,8522.414280,325.491299,21.923254,347.414553
68399,5281.329840,9744.737208,326.269252,21.988300,348.257551
68599,5296.478526,10477.328971,327.032723,22.053604,349.086327
68799,5310.272185,10041.497093,328.011045,22.119631,350.130677
68999,5316.132264,7331.999567,328.771636,22.185341,350.956976
69199,5324.697625,8279.747099,329.557506,22.250907,351.808413
69399,5341.571375,11179.889084,330.534912,22.316897,352.851809
69599,5349.652850,8153.924414,331.342678,22.382549,353.725227
69799,5360.147472,9012.276026,332.285397,22.448826,354.734224
69999,5375.023493,10566.754897,333.106382,22.514799,355.621182
70199,5383.818633,8462.117749,334.110359,22.581105,356.691464
70399,5399.180767,10791.289734,334.875551,22.647123,357.522674
70599,5407.467420,8324.369229,335.723100,22.713565,358.436665
70799,5420.512765,10025.519522,336.584870,22.780161,359.365031
70999,5424.931177,6989.049152,337.596586,22.847124,360.443710
71199,5432.667850,8179.186669,338.357637,22.913020,361.270657
71399,5441.400055,8550.064808,339.380221,22.980055,362.360276
71599,5449.075577,8189.237194,340.171017,23.046806,363.217823
71799,5454.140199,7267.274826,341.199169,23.113916,364.313085
71999,5460.436175,7720.691658,342.050951,23.180820,365.231771
72199,5466.437618,7626.956878,342.882435,23.247648,366.130082
72399,5475.559156,8768.434598,343.868585,23.314550,367.183135
72599,5483.411458,8325.944701,344.709490,23.381085,368.090575
72799,5492.469713,8780.616211,345.531726,23.448037,368.979763
72999,5499.353382,8005.009029,346.576910,23.515004,370.091914
73199,5508.176988,8728.793142,347.427730,23.582256,371.009986
73399,5514.413642,7797.028873,348.471404,23.649935,372.121339
73599,5523.185957,8742.625470,349.302125,23.717028,373.019153
73799,5530.739320,8310.376984,350.132423,23.784116,373.916540
73999,5533.840313,6678.106817,351.187044,23.851869,375.038913
74199,5543.286007,9038.192734,352.067880,23.919581,375.987461
74399,5547.226033,7008.975761,352.971416,23.987020,376.958436
74599,5552.885532,7658.218928,354.076920,24.055313,378.132234
74799,5563.973600,9699.823193,354.916219,24.122182,379.038401
74999,5571.542939,8402.475566,355.966943,24.190008,380.156951
75199,5581.321749,9248.375707,356.872561,24.257957,381.130518
75399,5592.377696,9749.413550,358.007802,24.326397,382.334199
75599,5601.732419,9128.462918,358.925809,24.395013,383.320822
75799,5609.345483,8487.083887,359.766828,24.463183,384.230011
75999,5617.895863,8858.489895,360.934773,24.531529,385.466302
76199,5626.206699,8784.324460,362.092549,24.600459,386.693007
76399,5634.562565,8818.147537,362.976550,24.668684,387.645233
76599,5642.369176,8624.494272,363.880888,24.737055,388.617943
76799,5651.098260,8994.337479,365.060607,24.805805,389.866412
76999,5658.162898,8370.983990,365.966403,24.874321,390.840724
77199,5661.977834,7130.728246,366.831382,24.942459,391.773842
77399,5669.220506,8464.891704,367.944223,25.011060,392.955283
77599,5674.465488,7704.273560,369.115306,25.080137,394.195443
77799,5679.612738,7676.745811,370.057245,25.149348,395.206594
77999,5688.688129,9219.015266,370.973602,25.217941,396.191543
78199,5695.250396,8254.534581,372.078902,25.286764,397.365666
78399,5700.591831,7789.092993,373.034130,25.355491,398.389621
78599,5706.928822,8191.029145,374.154899,25.423998,399.578897
78799,5711.547206,7526.572189,375.143976,25.493534,400.637510
78999,5715.930163,7442.815120,376.374869,25.563430,401.938298
79199,5724.235256,9004.747034,377.607259,25.633049,403.240308
79399,5732.887962,9159.359707,378.574050,25.702086,404.276136
79599,5737.726651,7658.686037,379.526320,25.771298,405.297618
79799,5747.077443,9468.692657,380.754942,25.841178,406.596119
79999,5754.132716,8569.186619,381.695167,25.910364,407.605531
80199,5756.431873,6676.094782,382.978442,25.980361,408.958803
80399,5761.405178,7755.700518,383.900238,26.049798,409.950036
80599,5767.256514,8119.493304,385.009528,26.118730,411.128259
80799,5771.222262,7369.418730,385.896992,26.187887,412.084878
80999,5780.512359,9533.711867,387.122782,26.257285,413.380068
81199,5786.677953,8283.743381,388.104448,26.327082,414.431530
81399,5795.965251,9566.608227,389.372377,26.397392,415.769769
81599,5803.496985,8868.912699,390.394081,26.467151,416.861233
81799,5809.603171,8300.926994,391.624488,26.537420,418.161909
81999,5812.355341,6937.992884,392.605909,26.606924,419.212832
82199,5815.148049,6960.158546,393.936277,26.677439,420.613715
82399,5819.944933,7791.464189,394.928913,26.747369,421.676282
