# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_incremental2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
85799,0.145245,0.160253,36.593115,19.141791,55.734906
85999,0.145273,0.157138,36.675021,19.186496,55.861517
86199,0.145248,0.134609,36.757239,19.231228,55.988467
86399,0.145302,0.168289,36.847541,19.276140,56.123681
86599,0.145327,0.156379,36.929623,19.320932,56.250555
86799,0.145347,0.153749,37.012066,19.365879,56.377945
86999,0.145308,0.128350,37.094145,19.410577,56.504722
87199,0.145372,0.173262,37.177342,19.455313,56.632656
87399,0.145444,0.177187,37.266175,19.500072,56.766247
87599,0.145527,0.181404,37.347928,19.544764,56.892692
87799,0.145537,0.150306,37.430337,19.589725,57.020063
87999,0.145566,0.157897,37.513709,19.634467,57.148176
88199,0.145588,0.155378,37.596511,19.679542,57.276052
88399,0.145633,0.165800,37.686097,19.724463,57.410560
88599,0.145592,0.127419,37.767962,19.769073,57.537035
88799,0.145519,0.113231,37.850717,19.813630,57.664347
88999,0.145461,0.119692,37.933181,19.858263,57.791444
89199,0.145484,0.155403,38.015575,19.902996,57.918571
89399,0.145507,0.155870,38.104632,19.947836,58.052468
89599,0.145528,0.154997,38.187751,19.992570,58.180322
89799,0.145574,0.165991,38.269854,20.037480,58.307334
89999,0.145561,0.139789,38.351900,20.082263,58.434163
90199,0.145576,0.152244,38.434160,20.127002,58.561163
90399,0.145563,0.139736,38.524544,20.171914,58.696458
90599,0.145542,0.136024,38.606602,20.216737,58.823340
90799,0.145615,0.179028,38.688929,20.261643,58.950572
90999,0.145636,0.154977,38.771153,20.306354,59.077508
91199,0.145665,0.158798,38.854893,20.351278,59.206171
91399,0.145702,0.162671,38.944453,20.396192,59.340645
91599,0.145701,0.145115,39.026615,20.441022,59.467636
91799,0.145625,0.110910,39.108682,20.485874,59.594556
91999,0.145613,0.139896,39.192272,20.530712,59.722984
92199,0.145686,0.179559,39.274807,20.575711,59.850518
92399,0.145606,0.108396,39.361089,20.620488,59.981577
92599,0.145617,0.151132,39.443050,20.664935,60.107985
92799,0.145641,0.156362,39.526360,20.709569,60.235929
92999,0.145571,0.113095,39.608454,20.754100,60.362554
93199,0.145551,0.136408,39.691035,20.798570,60.489605
93399,0.145489,0.116478,39.777006,20.843304,60.620311
93599,0.145435,0.120369,39.859547,20.887701,60.747248
93799,0.145405,0.131579,39.941662,20.932359,60.874021
93999,0.145399,0.142387,40.023736,20.976890,61.000626
94199,0.145421,0.155878,40.106388,21.021530,61.127917
94399,0.145382,0.127092,40.193147,21.066142,61.259288
94599,0.145359,0.134486,40.274859,21.110569,61.385428
94799,0.145286,0.110781,40.356559,21.154997,61.511556
94999,0.145267,0.136240,40.438933,21.199502,61.638434
95199,0.145251,0.137342,40.522368,21.244004,61.766372
95399,0.145263,0.151179,40.608148,21.288605,61.896753
95599,0.145236,0.132083,40.689892,21.333144,62.023035
95799,0.145213,0.134387,40.771373,21.377413,62.148787
95999,0.145212,0.144872,40.854631,21.421885,62.276516
96199,0.145227,0.152322,40.936947,21.466434,62.403381
96399,0.145181,0.123151,41.023019,21.510965,62.533985
96599,0.145108,0.109563,41.104870,21.555403,62.660273
96799,0.145086,0.134691,41.188008,21.599876,62.787885
96999,0.145016,0.111014,41.270347,21.644350,62.914697
97199,0.144916,0.096432,41.353115,21.688842,63.041956
97399,0.144945,0.159355,41.456349,21.733604,63.189953
97599,0.145017,0.180104,41.547906,21.778200,63.326106
97799,0.145036,0.153858,41.634811,21.822985,63.457796
97999,0.145059,0.156323,41.716277,21.867457,63.583734
98199,0.145030,0.130951,41.798328,21.912201,63.710529
98399,0.144999,0.130059,41.886394,21.956811,63.843205
98599,0.145051,0.170452,41.967982,22.001517,63.969500
98799,0.145005,0.122370,42.049850,22.046095,64.095946
98999,0.145047,0.165607,42.131445,22.090581,64.222027
99199,0.145071,0.157301,42.214509,22.135188,64.349696
99399,0.145117,0.167858,42.303187,22.179860,64.483047
99599,0.145166,0.169165,42.384727,22.224533,64.609260
99799,0.145247,0.185675,42.466454,22.269118,64.735572
99999,0.145255,0.149150,42.549253,22.313674,64.862927
100199,0.145243,0.139347,42.631041,22.358192,64.989233
100399,0.145253,0.150348,42.719854,22.403000,65.122854
100599,0.145300,0.168677,42.801566,22.447696,65.249261
100799,0.145314,0.152477,42.884234,22.492119,65.376352
100999,0.145339,0.158297,42.966238,22.536700,65.502938
101199,0.145322,0.136542,43.048281,22.581260,65.629541
101399,0.145332,0.150117,43.137371,22.625931,65.763301
101599,0.145381,0.170329,43.219695,22.670483,65.890178
101799,0.145402,0.156260,43.301508,22.715135,66.016643
101999,0.145381,0.134553,43.383520,22.759716,66.143236
102199,0.145412,0.161128,43.465647,22.804449,66.270096
102399,0.145431,0.155107,43.555564,22.849087,66.404652
102599,0.145444,0.152478,43.637200,22.893688,66.530888
102799,0.145450,0.148108,43.719241,22.938449,66.657691
102999,0.145433,0.136869,43.801206,22.983087,66.784293
103199,0.145417,0.137323,43.884333,23.027660,66.911993
103399,0.145393,0.132709,43.973546,23.072377,67.045923
103599,0.145421,0.160269,44.055484,23.117532,67.173016
103799,0.145457,0.163816,44.137511,23.162236,67.299747
103999,0.145528,0.182254,44.221017,23.207059,67.428076
104199,0.145597,0.181865,44.303380,23.251703,67.555083
104399,0.145631,0.163452,44.392668,23.296597,67.689264
104599,0.145680,0.170771,44.474520,23.341400,67.815920
104799,0.145677,0.144489,44.557728,23.386192,67.943920
104999,0.145660,0.136434,44.640429,23.431197,68.071626
105199,0.145635,0.132890,44.722808,23.475845,68.198652
105399,0.145654,0.155297,44.812486,23.520815,68.333301
105599,0.145731,0.186290,44.895063,23.565543,68.460606
105799,0.145787,0.175752,44.977077,23.610292,68.587368
105999,0.145773,0.138358,45.059162,23.655004,68.714166
106199,0.145779,0.148489,45.141477,23.699784,68.841261
106399,0.145794,0.154148,45.232238,23.744705,68.976943
106599,0.145835,0.167376,45.314518,23.789584,69.104102
106799,0.145930,0.196717,45.396788,23.834338,69.231126
106999,0.145916,0.138344,45.479193,23.879185,69.358378
107199,0.145954,0.166305,45.562895,23.923932,69.486827
107399,0.145946,0.141942,45.652875,23.969015,69.621890
107599,0.146044,0.198508,45.734932,24.013741,69.748673
107799,0.146095,0.173432,45.817166,24.058464,69.875630
107999,0.146152,0.177075,45.901188,24.103476,70.004664
108199,0.146204,0.174000,45.983934,24.148394,70.132328
108399,0.146234,0.162673,46.069958,24.193035,70.262993
108599,0.146255,0.157807,46.152071,24.237710,70.389781
108799,0.146169,0.099349,46.235181,24.282214,70.517395
108999,0.146160,0.141136,46.317438,24.326781,70.644219
109199,0.146156,0.143783,46.400062,24.371391,70.771454
109399,0.146083,0.106338,46.486164,24.415855,70.902019
109599,0.146029,0.116756,46.569046,24.460390,71.029436
109799,0.146028,0.145499,46.650506,24.504786,71.155292
109999,0.145965,0.111018,46.732365,24.549207,71.281571
110199,0.145951,0.138348,46.814518,24.593830,71.408347
110399,0.145920,0.128859,46.901275,24.638485,71.539761
110599,0.145917,0.144026,46.982927,24.683330,71.666257
110799,0.145889,0.130624,47.064649,24.727791,71.792441
110999,0.145886,0.144292,47.146607,24.772241,71.918848
111199,0.145845,0.123330,47.229835,24.816800,72.046635
111399,0.145845,0.145816,47.316052,24.861618,72.177670
111599,0.145808,0.124989,47.397729,24.906029,72.303758
111799,0.145761,0.119373,47.479465,24.950541,72.430006
111999,0.145735,0.131355,47.562569,24.995113,72.557683
112199,0.145724,0.139363,47.644596,25.039582,72.684179
112399,0.145739,0.154601,47.730503,25.084208,72.814711
112599,0.145752,0.153012,47.811846,25.128368,72.940214
112799,0.145761,0.150808,47.894540,25.172650,73.067190
112999,0.145732,0.129046,47.976478,25.217054,73.193531
113199,0.145728,0.143815,48.058714,25.261520,73.320234
113399,0.145721,0.141325,48.144617,25.306005,73.450623
113599,0.145688,0.126952,48.227617,25.350460,73.578077
113799,0.145716,0.161838,48.309440,25.394953,73.704393
113999,0.145683,0.126935,48.391310,25.439299,73.830610
114199,0.145686,0.147477,48.473337,25.483654,73.956991
114399,0.145657,0.129295,48.560144,25.528049,74.088193
114599,0.145654,0.143543,48.641827,25.572517,74.214344
114799,0.145644,0.140311,48.723697,25.617003,74.340699
114999,0.145646,0.146387,48.805522,25.661324,74.466846
115199,0.145654,0.150129,48.888761,25.705729,74.594490
115399,0.145681,0.161700,48.974913,25.750248,74.725161
115599,0.145669,0.138810,49.056778,25.794662,74.851439
115799,0.145672,0.147381,49.138790,25.839115,74.977904
115999,0.145618,0.113981,49.222070,25.883630,75.105701
116199,0.145590,0.129590,49.304334,25.928053,75.232387
116399,0.145580,0.139655,49.390333,25.972484,75.362817
116599,0.145563,0.135781,49.472286,26.016972,75.489258
116799,0.145580,0.155399,49.555573,26.061589,75.617162
116999,0.145613,0.165043,49.637750,26.106101,75.743851
117199,0.145602,0.138973,49.720133,26.150529,75.870662
117399,0.145558,0.119820,49.806341,26.195040,76.001381
117599,0.145548,0.139417,49.889120,26.239569,76.128689
117799,0.145534,0.137822,49.971217,26.284102,76.255318
117999,0.145535,0.145935,50.053015,26.328578,76.381593
118199,0.145511,0.130966,50.135276,26.373164,76.508441
118399,0.145492,0.134309,50.224026,26.417618,76.641644
118599,0.145486,0.142207,50.305667,26.461975,76.767643
118799,0.145486,0.145665,50.388652,26.506629,76.895281
118999,0.145456,0.127194,50.471339,26.551472,77.022811
119199,0.145469,0.153183,50.554650,26.596008,77.150659
119399,0.145516,0.173562,50.643357,26.640667,77.284025
119599,0.145516,0.145583,50.725393,26.685364,77.410757
119799,0.145506,0.139797,50.807552,26.729961,77.537514
119999,0.145488,0.134310,50.890713,26.774580,77.665293
120199,0.145449,0.122593,50.973115,26.819203,77.792319
120399,0.145433,0.135248,51.062630,26.864187,77.926817
120599,0.145452,0.157465,51.144459,26.908619,78.053079
120799,0.145389,0.106875,51.227662,26.953130,78.180792
120999,0.145401,0.153040,51.309877,26.997772,78.307649
121199,0.145368,0.125350,51.392333,27.042292,78.434625
121399,0.145397,0.162646,51.529966,27.086521,78.616488
121599,0.145346,0.114510,51.613216,27.131226,78.744442
121799,0.145337,0.140102,51.695697,27.175949,78.871646
121999,0.145335,0.143996,51.778021,27.220665,78.998685
122199,0.145313,0.131806,51.860474,27.265338,79.125812
122399,0.145333,0.157439,51.951263,27.310334,79.261597
122599,0.145355,0.159294,52.033441,27.355074,79.388515
122799,0.145358,0.147112,52.115760,27.399897,79.515657
122999,0.145412,0.178193,52.198206,27.444637,79.642843
123199,0.145419,0.150059,52.281639,27.489267,79.770906
123399,0.145508,0.200242,52.371548,27.534116,79.905664
123599,0.145572,0.184991,52.453934,27.578927,80.032861
123799,0.145591,0.157130,52.536506,27.623780,80.160286
123999,0.145625,0.166828,52.620135,27.668560,80.288695
124199,0.145635,0.151931,52.702965,27.713454,80.416419
124399,0.145647,0.153162,52.789529,27.758192,80.547722
124599,0.145583,0.105892,52.871467,27.802647,80.674114
124799,0.145562,0.132024,52.954649,27.847061,80.801710
124999,0.145558,0.143005,53.036822,27.891452,80.928274
125199,0.145489,0.102447,53.119286,27.935874,81.055159
125399,0.145453,0.122956,53.205435,27.980322,81.185757
125599,0.145399,0.111999,53.288298,28.024750,81.313048
125799,0.145386,0.137104,53.370701,28.069257,81.439958
125999,0.145382,0.142706,53.452968,28.113769,81.566738
126199,0.145316,0.103722,53.534862,28.158186,81.693047
126399,0.145248,0.102408,53.621878,28.202629,81.824507
126599,0.145202,0.116233,53.703608,28.247153,81.950761
126799,0.145148,0.110631,53.785734,28.291607,82.077341
126999,0.145114,0.124034,53.868079,28.336112,82.204191
127199,0.145107,0.140613,53.951123,28.380422,82.331545
127399,0.145108,0.145343,54.037544,28.424951,82.462495
127599,0.145081,0.127938,54.119419,28.469318,82.588738
127799,0.145042,0.120386,54.201919,28.513891,82.715810
127999,0.145028,0.135923,54.285351,28.558266,82.843616
128199,0.144995,0.123607,54.367615,28.602703,82.970318
128399,0.144959,0.122046,54.453956,28.647308,83.101264
128599,0.144919,0.119241,54.535879,28.691720,83.227599
128799,0.144879,0.119295,54.619134,28.736236,83.355370
128999,0.144865,0.135652,54.701566,28.780714,83.482280
129199,0.144852,0.136911,54.783876,28.825060,83.608935
129399,0.144845,0.139917,54.870326,28.869749,83.740075
129599,0.144781,0.103732,54.953552,28.914146,83.867699
129799,0.144749,0.123944,55.035807,28.958605,83.994412
129999,0.144761,0.152239,55.118396,29.003037,84.121433
130199,0.144736,0.128923,55.243578,29.047646,84.291224
130399,0.144702,0.122578,55.332612,29.092480,84.425093
130599,0.144665,0.120299,55.414311,29.137178,84.551489
130799,0.144663,0.143461,55.496403,29.181913,84.678316
130999,0.144667,0.147288,55.578860,29.226801,84.805661
131199,0.144680,0.152818,55.662227,29.271459,84.933686
131399,0.144670,0.138016,55.751861,29.316298,85.068159
131599,0.144618,0.110446,55.834238,29.361150,85.195388
131799,0.144605,0.136434,55.916533,29.405875,85.322408
131999,0.144607,0.145924,56.000140,29.450672,85.450812
132199,0.144607,0.144765,56.083142,29.495575,85.578717
132399,0.144591,0.133950,56.172438,29.540304,85.712742
132599,0.144591,0.144540,56.254348,29.584905,85.839252
132799,0.144585,0.140790,56.337846,29.629671,85.967516
132999,0.144589,0.146738,56.420401,29.674354,86.094755
133199,0.144569,0.131757,56.503311,29.719122,86.222433
133399,0.144617,0.176529,56.592999,29.763838,86.356836
133599,0.144608,0.138372,56.676213,29.808509,86.484722
133799,0.144595,0.135844,56.758438,29.853104,86.611542
133999,0.144611,0.155529,56.841152,29.897864,86.739016
134199,0.144634,0.159860,56.923616,29.942337,86.865953
134399,0.144610,0.128407,57.013958,29.987193,87.001151
134599,0.144603,0.140009,57.096072,30.031962,87.128034
134799,0.144572,0.124065,57.177960,30.076445,87.254405
134999,0.144572,0.144485,57.260373,30.121005,87.381378
135199,0.144551,0.130090,57.343936,30.165581,87.509517
135399,0.144596,0.175214,57.433491,30.210435,87.643926
135599,0.144615,0.157518,57.515778,30.255262,87.771041
135799,0.144571,0.114553,57.598290,30.300035,87.898324
135999,0.144560,0.136866,57.682134,30.344806,88.026939
136199,0.144545,0.134282,57.765538,30.389747,88.155285
136399,0.144544,0.144102,57.855409,30.434699,88.290108
136599,0.144528,0.133976,57.937962,30.479783,88.417745
136799,0.144559,0.165619,58.021469,30.524721,88.546191
136999,0.144576,0.156137,58.104572,30.569751,88.674322
137199,0.144585,0.150436,58.187445,30.614593,88.802038
137399,0.144598,0.153436,58.277321,30.659536,88.936857
137599,0.144588,0.138062,58.360343,30.704191,89.064535
137799,0.144583,0.140871,58.443307,30.749214,89.192521
137999,0.144581,0.143461,58.526278,30.794102,89.320381
138199,0.144578,0.142651,58.609702,30.839144,89.448846
138399,0.144571,0.139874,58.700280,30.883998,89.584278
138599,0.144561,0.137610,58.782374,30.928713,89.711087
138799,0.144593,0.166522,58.864790,30.973526,89.838316
138999,0.144586,0.139659,58.947666,31.018380,89.966046
139199,0.144575,0.136716,59.031746,31.063363,90.095110
139399,0.144588,0.153565,59.122054,31.108412,90.230466
139599,0.144587,0.143933,59.204417,31.153374,90.357792
139799,0.144630,0.175044,59.287033,31.198171,90.485204
139999,0.144669,0.171928,59.371032,31.243128,90.614160
140199,0.144639,0.123379,59.453984,31.287950,90.741934
140399,0.144600,0.117621,59.540572,31.332686,90.873258
140599,0.144588,0.135714,59.622594,31.377217,90.999811
140799,0.144551,0.118448,59.705914,31.421752,91.127666
140999,0.144533,0.131940,59.788213,31.466194,91.254408
141199,0.144532,0.143881,59.870853,31.510745,91.381598
141399,0.144531,0.144267,59.956954,31.555231,91.512185
141599,0.144515,0.133110,60.039891,31.599638,91.639529
141799,0.144481,0.120322,60.122005,31.643993,91.765997
141999,0.144480,0.143724,60.204577,31.688633,91.893210
142199,0.144440,0.116331,60.287509,31.733252,92.020760
142399,0.144441,0.144880,60.374932,31.777705,92.152637
142599,0.144390,0.107732,60.456796,31.822083,92.278878
142799,0.144367,0.128041,60.538925,31.866646,92.405570
142999,0.144336,0.122440,60.621078,31.911064,92.532142
143199,0.144358,0.160394,60.704351,31.955337,92.659688
143399,0.144349,0.137579,60.790669,31.999823,92.790492
143599,0.144368,0.157936,60.872726,32.044291,92.917016
143799,0.144344,0.127411,60.954968,32.088726,93.043694
143999,0.144311,0.120300,61.038452,32.133212,93.171664
144199,0.144266,0.112175,61.121315,32.178092,93.299407
144399,0.144275,0.150646,61.207924,32.222727,93.430651
144599,0.144255,0.129895,61.290008,32.267362,93.557370
144799,0.144231,0.126489,61.373437,32.311948,93.685385
144999,0.144202,0.123468,61.456075,32.356688,93.812763
145199,0.144209,0.149060,61.538714,32.401382,93.940096
145399,0.144238,0.165231,61.625788,32.446047,94.071836
145599,0.144231,0.139382,61.709102,32.490676,94.199778
145799,0.144240,0.150553,61.791556,32.535339,94.326895
145999,0.144259,0.158243,61.874203,32.579916,94.454119
146199,0.144267,0.150352,61.957127,32.624501,94.581628
146399,0.144301,0.168684,62.044980,32.669069,94.714048
146599,0.144272,0.123240,62.126934,32.713587,94.840521
146799,0.144280,0.150257,62.209067,32.758125,94.967192
146999,0.144265,0.133353,62.291366,32.802626,95.093992
147199,0.144231,0.118884,62.374848,32.847087,95.221935
147399,0.144200,0.121863,62.461473,32.891569,95.353042
147599,0.144173,0.124134,62.543650,32.936242,95.479892
147799,0.144158,0.133213,62.625887,32.980719,95.606605
147999,0.144111,0.108911,62.709583,33.025418,95.735001
148199,0.144085,0.124813,62.792105,33.069772,95.861878
148399,0.144104,0.158412,62.879021,33.114294,95.993314
148599,0.144079,0.125332,62.961202,33.158819,96.120021
148799,0.144065,0.134059,63.044657,33.203357,96.248014
148999,0.144055,0.136250,63.127156,33.247888,96.375045
149199,0.144038,0.131636,63.209928,33.292521,96.502449
149399,0.144028,0.136604,63.296840,33.337112,96.633953
149599,0.143988,0.114324,63.380190,33.381545,96.761735
149799,0.143964,0.125336,63.462831,33.426204,96.889035
149999,0.143958,0.140151,63.545682,33.470792,97.016474
150199,0.143932,0.123877,63.628518,33.515389,97.143907
150399,0.143948,0.156296,63.718924,33.560178,97.279102
150599,0.143935,0.134276,63.801292,33.604785,97.406078
150799,0.143909,0.123842,63.883363,33.649297,97.532660
150999,0.143926,0.157009,63.965909,33.693872,97.659781
151199,0.143927,0.144572,64.049793,33.738562,97.788355
151399,0.143954,0.164611,64.139033,33.783227,97.922259
151599,0.143952,0.142552,64.221225,33.827765,98.048990
151799,0.143900,0.104552,64.303744,33.872436,98.176180
151999,0.143894,0.138954,64.387645,33.916987,98.304632
152199,0.143877,0.130987,64.470453,33.961682,98.432135
152399,0.143872,0.139967,64.559938,34.006403,98.566341
152599,0.143868,0.141269,64.642455,34.050995,98.693450
152799,0.143866,0.142337,64.725940,34.095607,98.821547
152999,0.143899,0.168677,64.808578,34.140232,98.948809
153199,0.143875,0.125356,64.891391,34.184888,99.076280
153399,0.143899,0.162473,64.980810,34.229643,99.210453
153599,0.143888,0.135731,65.064232,34.274163,99.338395
153799,0.143922,0.169845,65.146564,34.318734,99.465298
153999,0.143948,0.164085,65.229452,34.363422,99.592874
154199,0.143952,0.146708,65.312533,34.408140,99.720673
154399,0.143952,0.144274,65.403411,34.452892,99.856303
154599,0.143901,0.104331,65.486433,34.497609,99.984042
154799,0.143941,0.174711,65.568905,34.542174,100.111080
154999,0.143932,0.136835,65.651643,34.586824,100.238467
155199,0.143949,0.157746,65.735797,34.631621,100.367418
155399,0.143922,0.122451,65.825482,34.676349,100.501830
155599,0.143982,0.190629,65.908302,34.721265,100.629567
155799,0.143985,0.146601,65.991593,34.766332,100.757925
155999,0.143998,0.153895,66.075900,34.811222,100.887122
156199,0.143990,0.138263,66.159133,34.856126,101.015259
156399,0.143992,0.145140,66.249231,34.901162,101.150392
156599,0.143965,0.122808,66.332118,34.945962,101.278080
156799,0.143985,0.159845,66.416170,34.990800,101.406970
156999,0.144015,0.167190,66.498934,35.035570,101.534504
157199,0.143999,0.131595,66.582528,35.080651,101.663179
157399,0.143979,0.128672,66.672630,35.125578,101.798208
157599,0.144008,0.166283,66.756483,35.170313,101.926796
157799,0.144009,0.144742,66.839315,35.215005,102.054320
157999,0.144001,0.137802,66.922316,35.259733,102.182049
158199,0.143985,0.131376,67.005369,35.304337,102.309706
158399,0.143966,0.128810,67.096518,35.349189,102.445707
158599,0.143924,0.110545,67.179617,35.394094,102.573711
158799,0.143933,0.151383,67.262513,35.438949,102.701461
158999,0.143955,0.161636,67.345016,35.483783,102.828799
159199,0.143938,0.130065,67.429096,35.528717,102.957814
159399,0.143958,0.160072,67.519166,35.574135,103.093301
159599,0.143935,0.125382,67.601531,35.619010,103.220540
159799,0.143916,0.128653,67.684787,35.664183,103.348970
159999,0.143939,0.162975,67.768713,35.709185,103.477898
160199,0.143959,0.159710,67.851835,35.754249,103.606084
160399,0.143983,0.162779,67.942026,35.799265,103.741291
160599,0.143999,0.156836,68.024598,35.844221,103.868819
160799,0.143983,0.131237,68.108833,35.889277,103.998110
160999,0.144006,0.162381,68.191618,35.934174,104.125792
161199,0.144025,0.159900,68.274786,35.979179,104.253965
161399,0.143994,0.118595,68.365076,36.024309,104.389385
161599,0.143977,0.130781,68.448725,36.069181,104.517906
161799,0.143968,0.136735,68.531668,36.113981,104.645649
161999,0.143997,0.166918,68.614438,36.158885,104.773323
162199,0.143987,0.136439,68.697485,36.203734,104.901219
162399,0.144046,0.191778,68.788906,36.248706,105.037612
162599,0.144041,0.139674,68.871611,36.293602,105.165213
162799,0.144057,0.157488,68.954502,36.338395,105.292897
162999,0.144041,0.130680,69.036994,36.383136,105.420130
163199,0.144097,0.189443,69.120813,36.427898,105.548712
163399,0.144096,0.143291,69.210901,36.472818,105.683720
163599,0.144079,0.130276,69.293058,36.517590,105.810648
163799,0.144066,0.133754,69.375712,36.562345,105.938057
163999,0.144093,0.166331,69.459942,36.607270,106.067213
164199,0.144064,0.120071,69.543075,36.652037,106.195112
164399,0.144085,0.161595,69.633294,36.696848,106.330142
164599,0.144091,0.148331,69.715981,36.741727,106.457708
164799,0.144125,0.172424,69.800181,36.786694,106.586875
164999,0.144139,0.155423,69.883065,36.831571,106.714636
165199,0.144149,0.152526,69.966177,36.876401,106.842578
165399,0.144145,0.141199,70.053293,36.921193,106.974486
165599,0.144112,0.116402,70.136732,36.965771,107.102502
165799,0.144074,0.112654,70.219422,37.010410,107.229832
165999,0.144048,0.122659,70.302250,37.054950,107.357200
166199,0.144030,0.129040,70.385371,37.099663,107.485034
166399,0.144010,0.127217,70.473068,37.144125,107.617193
166599,0.143968,0.108886,70.555330,37.188661,107.743991
166799,0.143937,0.118303,70.637971,37.233143,107.871114
166999,0.143915,0.126065,70.720874,37.277774,107.998648
167199,0.143864,0.101098,70.804569,37.322353,108.126923
167399,0.143819,0.105869,70.891016,37.366921,108.257937
167599,0.143801,0.128638,70.973012,37.411430,108.384442
167799,0.143797,0.141123,71.055348,37.455949,108.511297
167999,0.143771,0.121376,71.139150,37.500548,108.639698
168199,0.143720,0.100692,71.222032,37.545193,108.767226
168399,0.143681,0.111398,71.308609,37.589722,108.898331
168599,0.143655,0.121565,71.390709,37.634175,109.024884
168799,0.143598,0.095829,71.474184,37.678648,109.152832
168999,0.143585,0.132169,71.557008,37.723208,109.280216
169199,0.143571,0.131770,71.640008,37.767824,109.407833
169399,0.143542,0.119233,71.726637,37.812487,109.539124
169599,0.143512,0.118008,71.810046,37.857047,109.667093
169799,0.143492,0.126772,71.892681,37.901652,109.794333
169999,0.143488,0.139660,71.975408,37.946152,109.921560
170199,0.143451,0.112333,72.058056,37.990671,110.048727
170399,0.143452,0.144486,72.146190,38.035409,110.181599
170599,0.143431,0.125538,72.228319,38.079937,110.308256
170799,0.143409,0.124116,72.311260,38.124677,110.435937
170999,0.143387,0.124904,72.394423,38.169428,110.563852
171199,0.143348,0.110276,72.478175,38.213940,110.692115
171399,0.143319,0.118220,72.564879,38.258519,110.823398
171599,0.143288,0.116781,72.647139,38.303057,110.950196
171799,0.143272,0.129467,72.729952,38.347814,111.077766
171999,0.143254,0.128094,72.813921,38.392523,111.206444
172199,0.143247,0.136683,72.896645,38.437216,111.333861
172399,0.143221,0.121099,72.983312,38.481701,111.465014
172599,0.143160,0.090294,73.066107,38.526490,111.592596
172799,0.143154,0.138487,73.149887,38.571148,111.721036
172999,0.143187,0.171136,73.232483,38.615412,111.847894
173199,0.143174,0.132166,73.315468,38.660557,111.976025
173399,0.143190,0.157279,73.402372,38.705140,112.107512
173599,0.143168,0.123670,73.486007,38.749852,112.235860
173799,0.143141,0.120216,73.568580,38.794420,112.362999
173999,0.143106,0.112167,73.651404,38.838960,112.490365
174199,0.143086,0.125668,73.734542,38.883603,112.618146
174399,0.143053,0.114873,73.822726,38.928303,112.751029
174599,0.143054,0.143802,73.905252,38.972827,112.878079
174799,0.143068,0.155157,73.988187,39.017366,113.005553
174999,0.143057,0.133524,74.071137,39.062009,113.133146
175199,0.143048,0.134997,74.155179,39.106680,113.261859
175399,0.143035,0.131601,74.243715,39.151441,113.395156
175599,0.143010,0.121344,74.325899,39.196035,113.521934
175799,0.143002,0.136194,74.408236,39.240802,113.649039
175999,0.142982,0.125300,74.491845,39.285418,113.777263
176199,0.142938,0.103883,74.575010,39.330196,113.905206
176399,0.142914,0.121630,74.664535,39.375205,114.039741
176599,0.142878,0.111341,74.747214,39.419993,114.167207
176799,0.142846,0.114453,74.831267,39.464808,114.296075
176999,0.142802,0.104320,74.914251,39.509414,114.423665
177199,0.142772,0.116378,74.997196,39.554066,114.551262
177399,0.142764,0.135349,75.087065,39.598994,114.686059
177599,0.142740,0.121196,75.171032,39.643897,114.814928
177799,0.142735,0.138228,75.253797,39.688752,114.942548
177999,0.142720,0.129754,75.336773,39.733529,115.070302
178199,0.142708,0.131708,75.419597,39.778114,115.197711
178399,0.142711,0.145885,75.510483,39.822820,115.333303
178599,0.142730,0.159656,75.593468,39.867677,115.461144
178799,0.142676,0.093863,75.676385,39.912328,115.588713
178999,0.142688,0.154043,75.759364,39.957074,115.716438
179199,0.142668,0.124251,75.843906,40.001917,115.845823
179399,0.142661,0.136191,75.933729,40.046931,115.980660
179599,0.142630,0.114779,76.016126,40.091665,116.107790
179799,0.142610,0.125502,76.098989,40.136458,116.235447
179999,0.142606,0.138258,76.183239,40.181385,116.364624
180199,0.142588,0.126849,76.266655,40.226181,116.492835
180399,0.142563,0.119444,76.356103,40.270964,116.627067
180599,0.142541,0.122841,76.438421,40.315628,116.754050
180799,0.142545,0.146817,76.522632,40.360599,116.883231
180999,0.142586,0.179384,76.605703,40.405414,117.011118
181199,0.142597,0.152615,76.688794,40.450076,117.138871
181399,0.142581,0.127633,76.778000,40.494583,117.272583
181599,0.142572,0.134731,76.861475,40.539297,117.400772
181799,0.142569,0.139812,76.943952,40.583923,117.527875
181999,0.142545,0.120874,77.026754,40.628536,117.655290
182199,0.142497,0.098395,77.109917,40.673310,117.783228
182399,0.142474,0.121749,77.200922,40.718134,117.919057
182599,0.142473,0.141971,77.283302,40.762738,118.046039
