# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_abrupto3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
7799,7402.184088,5852.106327,1.964384,0.169829,2.134213
7999,7376.651769,6380.891304,2.031903,0.174333,2.206236
8199,7343.268364,6007.932169,2.096852,0.178797,2.275648
8399,7314.096286,6118.041092,2.146991,0.183277,2.330267
8599,7244.184644,4307.895680,2.201101,0.187816,2.388917
8799,7184.202209,4604.957524,2.275853,0.192357,2.468210
8999,7152.387154,5752.524702,2.341298,0.196832,2.538130
9199,7101.078773,4792.201643,2.401688,0.201363,2.603051
9399,7065.777653,5441.926145,2.454053,0.205875,2.659928
9599,7014.013430,4581.094955,2.532399,0.210464,2.742863
9799,6980.937443,5393.290035,2.593886,0.215016,2.808902
9999,6943.487175,5108.424046,2.689966,0.219645,2.909612
10199,6902.648282,4860.703623,2.745682,0.224245,2.969928
10399,6871.763421,5296.635529,2.818302,0.228844,3.047146
10599,6838.217745,5093.842608,2.889141,0.233421,3.122563
10799,6793.473446,4422.025594,2.944647,0.237954,3.182601
10999,6770.567569,5533.650180,3.001177,0.242545,3.243722
11199,6744.027156,5284.304451,3.059070,0.247149,3.306219
11399,6700.010112,4235.055654,3.166835,0.251746,3.418581
11599,6660.693225,4419.630689,3.223696,0.256347,3.480043
11799,6630.703126,4891.277367,3.294101,0.260949,3.555050
11999,6598.739609,4712.892084,3.351055,0.265556,3.616611
12199,6566.879293,4655.260333,3.440069,0.270197,3.710267
12399,6537.543852,4748.081985,3.498333,0.274795,3.773128
12599,6506.561465,4585.653439,3.557908,0.279461,3.837368
12799,6486.420852,5217.562269,3.625728,0.284094,3.909823
12999,6443.870972,3720.678610,3.714081,0.288748,4.002829
13199,6418.817566,4790.346222,3.791672,0.293379,4.085051
13399,6390.926661,4550.126925,3.852611,0.298037,4.150647
13599,6378.173668,5523.723100,3.926288,0.302671,4.228958
13799,6346.178039,4170.475298,3.995587,0.307335,4.302922
13999,6304.503830,3428.983410,4.059355,0.312087,4.371442
14199,6286.281650,5010.729011,4.122104,0.316768,4.438872
14399,6268.167116,4982.035243,4.195037,0.321505,4.516542
14599,6244.839518,4565.252429,4.275720,0.326226,4.601947
14799,6213.066596,3893.643329,4.355036,0.330928,4.685963
14999,6192.299216,4655.513055,4.459645,0.335669,4.795314
15199,6178.758795,5163.227213,4.525513,0.340367,4.865880
15399,6153.496206,4233.539498,4.598893,0.345094,4.943988
15599,6137.117445,4875.952860,4.682808,0.349825,5.032633
15799,6123.451397,5057.499634,4.771602,0.354563,5.126165
15999,6105.756713,4707.876675,4.837631,0.359279,5.196910
16199,6096.444275,5351.449183,4.905312,0.363996,5.269308
16399,6073.151348,4186.424319,4.972320,0.368738,5.341058
16599,6055.060347,4571.598220,5.054446,0.373487,5.427933
16799,6029.570631,3913.924211,5.123454,0.378223,5.501676
16999,5996.808705,3244.806979,5.204198,0.382960,5.587158
17199,5979.433300,4502.523799,5.300947,0.387713,5.688660
17399,5966.119356,4821.120186,5.389671,0.392470,5.782141
17599,5960.537289,5474.897493,5.467644,0.397206,5.864849
17799,5940.218417,4152.157670,5.536007,0.401951,5.937957
17999,5916.138911,3773.062874,5.615528,0.406690,6.022217
18199,5891.694575,3691.704325,5.710601,0.411446,6.122047
18399,5864.808327,3418.159810,5.780616,0.416212,6.196828
18599,5841.495667,3696.730913,5.893728,0.420974,6.314702
18799,5820.288871,3848.056813,5.962369,0.425719,6.388088
18999,5800.589769,3948.874248,6.040717,0.430489,6.471206
19199,5782.987973,4110.817271,6.110874,0.435226,6.546100
19399,5767.183686,4249.972135,6.197738,0.439984,6.637722
19599,5754.484472,4522.660775,6.275771,0.444732,6.720503
19799,5741.616791,4480.583989,6.390066,0.449572,6.839638
19999,5728.433269,4423.264599,6.470074,0.454367,6.924442
20199,5712.639532,4133.265896,6.573000,0.459176,7.032177
20399,5701.261934,4552.124493,6.646231,0.463962,7.110193
20599,5689.574633,4497.469963,6.718857,0.468740,7.187597
20799,5666.537261,3293.687928,6.793422,0.473550,7.266972
20999,5646.093842,3519.978297,6.880709,0.478344,7.359053
21199,5624.421386,3348.813505,6.961651,0.483144,7.444795
21399,5615.641900,4685.016388,7.048700,0.487935,7.536635
21599,5599.407574,3862.334658,7.130191,0.492745,7.622937
21799,5582.677319,3775.809762,7.204098,0.497522,7.701620
21999,5565.027675,3641.216527,7.286107,0.502313,7.788420
22199,5550.524111,3955.132023,7.360356,0.507127,7.867483
22399,5530.486259,3306.284739,7.436510,0.511941,7.948451
22599,5511.195348,3350.613222,7.512586,0.516753,8.029339
22799,5496.283817,3811.280886,7.587993,0.521572,8.109565
22999,5485.662131,4274.789913,7.715092,0.526427,8.241518
23199,5473.325880,4054.656998,7.804636,0.531244,8.335880
23399,5461.496264,4089.260848,7.894069,0.536059,8.430129
23599,5452.006667,4341.723758,8.024416,0.540906,8.565323
23799,5436.572353,3615.323357,8.100697,0.545725,8.646422
23999,5424.835943,4028.203173,8.190769,0.550524,8.741293
24199,5417.496882,4536.809475,8.268789,0.555376,8.824164
24399,5403.798258,3746.264801,8.346109,0.560198,8.906306
24599,5387.933697,3452.457253,8.419182,0.564996,8.984178
24799,5377.953716,4150.416072,8.534202,0.569834,9.104036
24999,5365.843421,3864.166818,8.610309,0.574670,9.184979
25199,5354.335187,3915.805919,8.689283,0.579497,9.268780
25399,5340.546818,3603.212368,8.777547,0.584326,9.361873
25599,5329.972765,3987.068051,8.889056,0.589165,9.478220
25799,5316.256175,3560.532652,8.967144,0.593999,9.561144
25999,5301.051897,3339.700045,9.050299,0.598834,9.649133
26199,5291.926915,4105.679145,9.141466,0.603673,9.745139
26399,5282.398335,4034.154390,9.236593,0.608527,9.845120
26599,5274.176446,4188.887188,9.329483,0.613377,9.942860
26799,5258.791516,3212.595734,9.406895,0.618194,10.025088
26999,5241.697272,2951.068626,9.513790,0.623053,10.136843
27199,5232.734953,4022.821879,9.621062,0.627894,10.248957
27399,5220.620967,3573.118875,9.714154,0.632739,10.346893
27599,5204.743049,3029.468261,9.793075,0.637580,10.430655
27799,5194.354711,3760.764019,9.877805,0.642420,10.520225
27999,5185.343052,3932.722547,9.955943,0.647267,10.603210
28199,5173.436053,3506.456114,10.034959,0.652115,10.687074
28399,5161.862362,3529.972003,10.135962,0.656972,10.792934
28599,5150.807522,3581.020258,10.214791,0.661813,10.876604
28799,5140.306773,3638.699584,10.332905,0.666696,10.999600
28999,5127.626944,3301.731539,10.413103,0.671560,11.084662
29199,5119.415068,3928.693184,10.491650,0.676414,11.168064
29399,5109.419445,3650.058431,10.592879,0.681269,11.274148
29599,5094.948293,2967.688932,10.679622,0.686112,11.365733
29799,5091.472616,4577.072438,10.800238,0.690960,11.491198
29999,5079.608359,3311.833999,10.879048,0.695816,11.574864
30199,5069.772687,3594.421979,10.987778,0.700712,11.688490
30399,5063.859161,4170.916705,11.083112,0.705603,11.788715
30599,5060.364585,4529.188976,11.164822,0.710468,11.875290
30799,5050.172440,3490.774223,11.245253,0.715318,11.960571
30999,5036.937109,2998.696153,11.326252,0.720207,12.046460
31199,5025.759720,3293.264448,11.425736,0.725092,12.150827
31399,5014.730923,3294.238606,11.516753,0.729974,12.246727
31599,5010.525158,4350.220047,11.617837,0.734850,12.352686
31799,5000.970152,3491.279183,11.714881,0.739731,12.454611
31999,4993.194464,3756.860058,11.823827,0.744640,12.568468
32199,4987.243889,4035.151970,11.920408,0.749551,12.669959
32399,4977.425612,3396.682983,12.002276,0.754443,12.756719
32599,4967.314870,3329.374686,12.098359,0.759331,12.857690
32799,4955.012441,2949.716523,12.182016,0.764205,12.946221
32999,4945.115256,3321.976907,12.263001,0.769110,13.032111
33199,4935.753583,3391.077523,12.351874,0.773980,13.125853
33399,4929.682291,3921.847904,12.465412,0.778889,13.244300
33599,4926.042923,4318.268443,12.558067,0.783816,13.341884
33799,4920.587202,4004.026067,12.643709,0.788722,13.432431
33999,4912.022562,3464.598316,12.726459,0.793617,13.520076
34199,4904.258264,3584.327606,12.821084,0.798545,13.619629
34399,4892.608606,2900.517187,12.928038,0.803462,13.731500
34599,4882.083353,3071.739694,13.057824,0.808405,13.866229
34799,4877.390006,4065.441140,13.164636,0.813344,13.977979
34999,4866.755890,3016.419667,13.258297,0.818292,14.076589
35199,4857.957048,3318.159673,13.354113,0.823233,14.177346
35399,4856.505808,4601.087629,13.439367,0.828162,14.267529
35599,4849.644457,3635.185302,13.523424,0.833059,14.356482
35799,4843.268494,3708.347002,13.635180,0.837998,14.473177
35999,4837.826987,3863.797224,13.749474,0.842942,14.592416
36199,4829.592110,3347.314279,13.835264,0.847872,14.683136
36399,4819.303761,2957.112611,13.920386,0.852800,14.773186
36599,4810.072372,3129.959638,14.006738,0.857736,14.864474
36799,4803.252555,3555.226044,14.094294,0.862665,14.956959
36999,4798.654912,3952.688498,14.194740,0.867604,15.062344
37199,4793.912571,3916.579438,14.297789,0.872542,15.170331
37399,4789.710182,4008.065909,14.402422,0.877523,15.279946
37599,4784.387442,3789.034970,14.500724,0.882484,15.383208
37799,4777.491584,3481.070374,14.603655,0.887451,15.491106
37999,4770.647734,3477.160089,14.691905,0.892409,15.584314
38199,4760.843590,2898.056277,14.778412,0.897334,15.675745
38399,4753.232664,3299.545780,14.872839,0.902290,15.775129
38599,4745.918048,3341.511817,14.968645,0.907250,15.875895
38799,4738.122765,3233.633036,15.055923,0.912177,15.968100
38999,4737.433791,4603.772790,15.152545,0.917139,16.069684
39199,4729.765479,3234.444758,15.248757,0.922107,16.170864
39399,4723.495390,3494.557988,15.387866,0.927112,16.314978
39599,4716.051247,3249.554929,15.475408,0.932058,16.407465
39799,4709.604174,3433.083793,15.563845,0.937020,16.500864
39999,4701.227348,3034.239016,15.652767,0.941971,16.594738
40199,4695.972636,3645.030196,15.741931,0.946933,16.688864
40399,4691.434596,3779.288515,15.865423,0.951907,16.817330
40599,4682.005446,2777.317201,15.975642,0.956893,16.932535
40799,4675.156636,3284.848163,16.067456,0.961837,17.029293
40999,4668.727679,3357.220426,16.158513,0.966800,17.125313
41199,4661.284938,3135.523120,16.248340,0.971785,17.220125
41399,4654.532060,3263.439239,16.344660,0.976755,17.321415
41599,4649.967112,3705.022708,16.451416,0.981739,17.433155
41799,4643.279672,3252.292300,16.542857,0.986701,17.529558
41999,4634.173491,2730.981593,16.635975,0.991696,17.627671
42199,4627.807531,3290.955952,16.726710,0.996683,17.723393
42399,4623.208656,3652.846095,16.843886,1.001702,17.845588
42599,4612.912936,2430.220151,16.934732,1.006675,17.941407
42799,4604.917590,2901.908872,17.024246,1.011640,18.035886
42999,4597.683472,3049.582252,17.116415,1.016631,18.133046
43199,4589.881147,2912.381263,17.238473,1.021636,18.260108
43399,4584.564479,3436.164184,17.358102,1.026644,18.384746
43599,4575.371238,2580.438098,17.466708,1.031642,18.498349
43799,4566.642991,2663.885130,17.558370,1.036614,18.594984
43999,4560.366844,3185.890654,17.665813,1.041635,18.707448
44199,4557.197234,3859.882906,17.769637,1.046624,18.816262
44399,4551.735096,3344.602694,17.931623,1.051668,18.983291
44599,4546.494297,3383.036940,18.035737,1.056632,19.092369
44799,4537.237403,2472.949947,18.141142,1.061623,19.202765
44999,4529.198132,2728.401417,18.243359,1.066621,19.309980
45199,4523.915931,3335.420660,18.351802,1.071620,19.423422
45399,4518.715048,3343.315576,18.456679,1.076606,19.533284
45599,4514.577550,3575.365378,18.551484,1.081611,19.633095
45799,4511.991175,3922.297876,18.663976,1.086621,19.750597
45999,4508.666016,3747.204484,18.756917,1.091619,19.848537
46199,4503.755088,3374.241595,18.862810,1.096624,19.959434
46399,4497.072215,2953.328708,18.961954,1.101618,20.063572
46599,4489.991828,2847.342053,19.078023,1.106637,20.184660
46799,4484.742021,3261.536857,19.195410,1.111649,20.307059
46999,4478.398654,2994.050811,19.288141,1.116660,20.404801
47199,4470.219318,2548.075287,19.380440,1.121636,20.502076
47399,4466.305278,3542.591842,19.519005,1.126703,20.645708
47599,4459.917191,2945.940759,19.638902,1.131715,20.770617
47799,4454.999610,3284.615297,19.729792,1.136701,20.866493
47999,4450.555289,3388.362595,19.832755,1.141725,20.974480
48199,4444.073686,2888.488824,19.955084,1.146763,21.101848
48399,4437.587736,2874.473862,20.064319,1.151813,21.216132
48599,4429.208265,2401.376219,20.157274,1.156804,21.314078
48799,4424.037256,3167.482115,20.278079,1.161849,21.439928
48999,4419.018040,3194.329407,20.413556,1.166899,21.580456
49199,4415.224153,3485.721730,20.566787,1.171952,21.738739
49399,4407.512142,2510.357499,20.674195,1.176952,21.851147
49599,4400.111114,2572.057218,20.782456,1.181960,21.964416
49799,4394.416181,2982.072703,20.876772,1.186988,22.063760
49999,4388.804160,2991.411037,20.984586,1.192043,22.176629
50199,4519.525359,37199.824990,21.110174,1.197084,22.307258
50399,4631.446831,32723.736245,21.209794,1.202090,22.411884
50599,4725.146354,28337.426311,21.340438,1.207173,22.547611
50799,4863.086447,39761.929832,21.455541,1.212243,22.667784
50999,4976.282223,33728.009292,21.603939,1.217333,22.821272
51199,5053.545066,24755.570069,21.771099,1.222447,22.993546
51399,5154.582949,31020.281005,21.922361,1.227548,23.149909
51599,5240.392490,27293.444713,22.101513,1.232676,23.334189
51799,5322.742296,26568.992156,22.279050,1.237782,23.516832
51999,5428.740992,32882.403237,22.488721,1.242709,23.731429
52199,5548.139391,36591.723064,22.516936,1.247008,23.763944
52399,5623.539085,25302.859163,22.555693,1.251380,23.807073
52599,5716.493381,30070.518932,22.597795,1.255784,23.853580
52799,5781.031283,22754.499711,22.646391,1.260204,23.906596
52999,5885.204063,33386.817801,22.684612,1.264597,23.949210
53199,5968.407409,28017.294098,22.732150,1.269055,24.001204
53399,6030.169125,22458.785688,22.798698,1.273539,24.072237
53599,6108.198513,26942.045108,22.839340,1.277983,24.117323
53799,6199.498840,30667.986609,22.882868,1.282452,24.165320
53999,6274.980825,26579.634620,22.945362,1.286943,24.232305
54199,6372.295508,32647.259915,23.000554,1.291471,24.292024
54399,6462.648506,30948.310889,23.045971,1.296012,24.341983
54599,6531.536423,25269.049887,23.110168,1.300592,24.410760
54799,6610.768221,28241.049244,23.158192,1.305117,24.463309
54999,6694.294530,29580.503052,23.219106,1.309648,24.528754
55199,6748.379996,21621.883257,23.275333,1.314195,24.589528
55399,6810.319321,23905.572855,23.337231,1.318738,24.655969
55599,6875.291714,24872.644803,23.388626,1.323278,24.711903
55799,6930.620087,22311.907711,23.465765,1.327885,24.793650
55999,6993.954272,24664.191768,23.518073,1.332442,24.850515
56199,7053.991751,23864.485949,23.587017,1.337055,24.924073
56399,7116.298371,24624.458507,23.661775,1.341672,25.003447
56599,7167.514391,21610.432094,23.732531,1.346240,25.078771
56799,7223.284442,23006.208758,23.796994,1.350805,25.147799
56999,7290.308265,26325.074211,23.879264,1.355427,25.234692
57199,7346.501092,23361.456688,23.949315,1.360026,25.309341
57399,7402.283764,23356.127953,24.003189,1.364574,25.367763
57599,7458.284226,23530.416863,24.074683,1.369132,25.443815
57799,7505.682098,21156.269068,24.140710,1.373716,25.514427
57999,7578.501829,28623.404247,24.209442,1.378297,25.587740
58199,7641.661909,25958.084998,24.272372,1.382885,25.655257
58399,7693.485197,22774.062000,24.344376,1.387492,25.731868
58599,7743.855182,22451.890816,24.423805,1.392084,25.815889
58799,7803.706668,25340.192018,24.493184,1.396670,25.889855
58999,7851.527022,21910.711286,24.548270,1.401232,25.949502
59199,7900.345218,22301.712873,24.616044,1.405813,26.021858
59399,7953.561471,23705.572501,24.681701,1.410433,26.092134
59599,7993.885664,19970.170808,24.751768,1.415049,26.166818
59799,8042.317864,22475.113466,24.809314,1.419660,26.228974
59999,8092.303093,23037.886579,24.865077,1.424245,26.289321
60199,8139.617206,22333.851178,24.931076,1.428851,26.359927
60399,8192.857750,24218.261539,25.018237,1.433492,26.451729
60599,8236.450356,21401.417268,25.078372,1.438208,26.516580
60799,8272.726762,19264.477823,25.150059,1.442900,26.592959
60999,8320.906373,22967.508304,25.209810,1.447584,26.657394
61199,8369.397247,23159.113550,25.276946,1.452274,26.729220
61399,8413.603895,21940.838407,25.351524,1.456949,26.808473
61599,8465.526781,24405.852817,25.413579,1.461637,26.875216
61799,8509.040648,21911.311653,25.504139,1.466342,26.970482
61999,8548.125964,20625.488480,25.605441,1.471096,27.076537
62199,8592.923482,22480.154029,25.688643,1.475828,27.164470
62399,8642.851039,24170.321437,25.753145,1.480501,27.233646
62599,8685.153537,21883.532704,25.830002,1.485189,27.315192
62799,8727.151374,21872.474521,25.895912,1.489907,27.385819
62999,8768.051655,21610.739931,25.960774,1.494588,27.455362
63199,8811.122466,22378.427715,26.060547,1.499313,27.559860
63399,8844.237593,19308.618009,26.125453,1.504000,27.629452
63599,8875.434307,18764.792332,26.198941,1.508716,27.707657
63799,8920.650453,23299.385161,26.271164,1.513425,27.784589
63999,8962.055501,22170.265547,26.337495,1.518160,27.855656
64199,8997.449560,20323.548540,26.404939,1.522895,27.927834
64399,9052.296320,26658.106258,26.485958,1.527618,28.013576
64599,9100.195272,24523.657883,26.575426,1.532371,28.107798
64799,9128.686561,18331.372808,26.665106,1.537131,28.202237
64999,9169.440584,22373.743996,26.739342,1.541913,28.281255
65199,9215.556872,24203.350731,26.838205,1.546697,28.384902
65399,9244.919458,18817.122425,26.906057,1.551439,28.457496
65599,9285.158250,22443.243026,26.974229,1.556213,28.530441
65799,9321.059862,21096.788746,27.058978,1.560997,28.619976
65999,9359.895053,22136.672750,27.151513,1.565786,28.717299
66199,9397.089315,21671.196040,27.228901,1.570550,28.799451
66399,9430.403948,20457.547191,27.299762,1.575309,28.875070
66599,9471.488261,23111.480335,27.379824,1.580122,28.959946
66799,9512.299245,23102.356884,27.450627,1.584892,29.035519
66999,9552.288512,22908.703764,27.552796,1.589701,29.142497
67199,9583.854786,20158.556396,27.638178,1.594497,29.232675
67399,9613.552303,19591.918103,27.716982,1.599287,29.316269
67599,9636.815744,17476.595267,27.789088,1.604099,29.393187
67799,9668.153455,20260.299885,27.859531,1.608874,29.468405
67999,9698.072354,19840.579095,27.932044,1.613645,29.545689
68199,9730.160522,20640.137818,28.032326,1.618442,29.650768
68399,9762.677888,20851.099628,28.103718,1.623225,29.726943
68599,9799.603578,22428.189344,28.178382,1.628017,29.806399
68799,9837.909198,22976.737099,28.265640,1.632826,29.898466
68999,9865.168130,19242.240657,28.374574,1.637662,30.012236
69199,9894.044286,19856.318016,28.457212,1.642536,30.099748
69399,9930.290835,22471.596761,28.556837,1.647400,30.204237
69599,9960.465414,20431.044351,28.630496,1.652229,30.282725
69799,9988.019607,19576.879031,28.702633,1.657024,30.359658
69999,10027.677989,23868.453320,28.788091,1.661859,30.449950
70199,10061.566346,21922.491198,28.886479,1.666738,30.553218
70399,10097.165288,22592.393704,28.967174,1.671557,30.638731
70599,10129.899766,21652.436260,29.042410,1.676371,30.718780
70799,10167.942473,23597.017992,29.119183,1.681221,30.800404
70999,10184.200282,15939.464702,29.195289,1.686073,30.881362
71199,10206.925720,18274.456137,29.280074,1.690913,30.970987
71399,10233.289377,19618.751210,29.358605,1.695762,31.054368
71599,10253.295463,17395.468098,29.443426,1.700625,31.144051
71799,10280.656702,20075.980274,29.559191,1.705505,31.264695
71999,10297.747714,16433.421069,29.636369,1.710330,31.346699
72199,10324.117106,19817.098179,29.723715,1.715190,31.438906
72399,10346.514657,18432.030628,29.803042,1.720094,31.523137
72599,10370.404478,19018.519759,29.902848,1.724974,31.627822
72799,10396.856390,19998.900370,29.989409,1.729842,31.719251
72999,10419.619629,18705.438808,30.066320,1.734704,31.801025
73199,10439.781648,17798.918552,30.147626,1.739556,31.887183
73399,10464.262720,19424.335068,30.253964,1.744423,31.998388
73599,10489.510759,19755.541034,30.334459,1.749292,32.083751
73799,10514.715493,19790.057500,30.428588,1.754174,32.182762
73999,10524.608976,14175.304338,30.517290,1.759071,32.276361
74199,10553.542180,21258.827743,30.597140,1.763952,32.361092
74399,10571.552724,17253.464474,30.675509,1.768822,32.444331
74599,10588.689024,16963.392625,30.778060,1.773726,32.551786
74799,10616.650594,21046.316087,30.876906,1.778621,32.655528
74999,10640.709565,19638.764912,30.988879,1.783538,32.772417
75199,10664.669540,19649.660064,31.075767,1.788424,32.864191
75399,10688.406273,19613.417778,31.181244,1.793354,32.974598
75599,10712.911168,19951.256611,31.263037,1.798239,33.061275
75799,10739.963922,20965.904912,31.357878,1.803176,33.161054
75999,10759.979331,18345.819266,31.439507,1.808067,33.247574
76199,10785.827488,20608.127111,31.522815,1.812962,33.335777
76399,10811.930203,20757.064615,31.604042,1.817854,33.421896
76599,10830.058058,17754.898976,31.705442,1.822767,33.528209
76799,10856.235579,20882.226041,31.830953,1.827711,33.658664
76999,10873.378480,17456.252338,31.921154,1.832622,33.753776
77199,10889.470035,17084.718933,32.021434,1.837576,33.859010
77399,10906.504175,17481.681988,32.107002,1.842501,33.949503
77599,10922.565260,17138.205157,32.190954,1.847411,34.038365
77799,10945.521389,19852.499410,32.292089,1.852353,34.144442
77999,10968.547670,19925.770991,32.375291,1.857273,34.232564
78199,10984.179773,17080.699987,32.485548,1.862225,34.347773
78399,11000.419084,17349.989889,32.572111,1.867158,34.439268
78599,11019.519577,18506.912716,32.656377,1.872085,34.528462
78799,11037.161481,17970.429854,32.743109,1.877023,34.620132
78999,11052.777151,17205.350955,32.838798,1.881967,34.720765
79199,11074.666404,19720.921475,32.924840,1.886902,34.811742
79399,11090.807912,17482.844999,33.023462,1.891841,34.915303
79599,11106.729657,17427.662318,33.108617,1.896788,35.005405
79799,11124.641183,18253.428408,33.210038,1.901758,35.111796
79999,11144.883138,19221.423280,33.295003,1.906689,35.201692
80199,11158.859003,16749.204983,33.382805,1.911626,35.294431
80399,11177.911191,18817.838644,33.469531,1.916568,35.386099
80599,11196.934948,18844.485454,33.583117,1.921538,35.504655
80799,11205.662417,14722.832453,33.670946,1.926485,35.597431
80999,11226.255484,19545.854347,33.793167,1.931471,35.724638
81199,11240.798750,17130.821309,33.897689,1.936457,35.834146
81399,11261.623624,19716.522708,33.986625,1.941415,35.928039
81599,11283.996946,20389.939121,34.141428,1.946448,36.087876
81799,11294.289422,15493.619615,34.256730,1.951437,36.208167
81999,11310.892368,18101.497014,34.347737,1.956417,36.304155
82199,11324.616341,16951.445204,34.453296,1.961365,36.414661
82399,11336.788589,16339.582706,34.542282,1.966331,36.508613
82599,11350.378315,16949.345375,34.629020,1.971274,36.600293
82799,11364.461940,17180.999244,34.717465,1.976219,36.693684
82999,11379.146849,17458.698837,34.815253,1.981189,36.796442
83199,11391.113220,16357.157451,34.933047,1.986195,36.919242
83399,11412.236530,20199.533344,35.041710,1.991195,37.032905
83599,11427.274891,17698.271448,35.131789,1.996175,37.127964
83799,11441.782856,17506.112382,35.223727,2.001164,37.224891
