# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTR_abrupto3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTR],current_mse_[HTR],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
43399,4508.758552,3436.164226,5.727191,1.052997,6.780188
43599,4499.913045,2580.437963,5.760617,1.058113,6.818730
43799,4491.529356,2663.885094,5.777133,1.063191,6.840324
43999,4485.594634,3185.890612,5.808118,1.068307,6.876425
44199,4482.763359,3859.882782,5.834272,1.073394,6.907667
44399,4477.636508,3344.602524,5.921066,1.078549,6.999615
44599,4472.727990,3383.036997,5.952179,1.083636,7.035815
44799,4463.800410,2472.949878,5.984271,1.088717,7.072988
44999,4456.087524,2728.401256,6.011965,1.093813,7.105779
45199,4451.128821,3335.420602,6.042785,1.098923,7.141708
45399,4446.248587,3343.315569,6.075027,1.104011,7.179038
45599,4442.428923,3575.365370,6.091233,1.109091,7.200324
45799,4440.157609,3922.298026,6.129198,1.114220,7.243419
45999,4437.144769,3747.204349,6.146000,1.119317,7.265317
46199,4432.543456,3374.241455,6.176223,1.124446,7.300670
46399,4426.167531,2953.328738,6.200519,1.129584,7.330103
46599,4419.391455,2847.342002,6.237468,1.134712,7.372180
46799,4414.443359,3261.536974,6.279800,1.139870,7.419670
46999,4408.399135,2994.050747,6.296428,1.144974,7.441402
47199,4400.516407,2548.075262,6.313771,1.150074,7.463845
47399,4396.896472,3542.591802,6.374487,1.155215,7.529703
47599,4390.800019,2945.940687,6.418852,1.160355,7.579207
47799,4386.171631,3284.615233,6.435475,1.165455,7.600931
47999,4382.014093,3388.362543,6.462505,1.170599,7.633104
48199,4375.816893,2888.488786,6.503769,1.175753,7.679522
48399,4369.612996,2874.473870,6.538358,1.180878,7.719236
48599,4361.513256,2401.376214,6.554773,1.185970,7.740744
48799,4356.619685,3167.482025,6.594109,1.191145,7.785255
48999,4351.875643,3194.329368,6.653626,1.196343,7.849969
49199,4348.354692,3485.721666,6.669918,1.201474,7.871393
49399,4340.913407,2510.357366,6.759331,1.206727,7.966058
49599,4333.780922,2572.057111,6.788660,1.211861,8.000520
49799,4328.352375,2982.072699,6.805495,1.216974,8.022470
49999,4323.004610,2991.411026,6.830712,1.222107,8.052819
50199,4453.987957,37199.824688,6.877761,1.227263,8.105024
50399,4566.169497,32723.736100,6.902450,1.232410,8.134860
50599,4660.127033,28337.426134,6.934325,1.237578,8.171903
50799,4798.323107,39761.929907,6.950988,1.242713,8.193701
50999,4911.772857,33728.009158,6.977891,1.247840,8.225731
51199,4989.287689,24755.569913,7.011782,1.252998,8.264779
51399,5090.575601,31020.281066,7.048790,1.258109,8.306899
51599,5176.633233,27293.444624,7.081840,1.263292,8.345132
51799,5259.229213,26568.992136,7.115442,1.268441,8.383883
51999,5364.453547,32617.556034,7.132257,1.273578,8.405834
52199,5487.548353,37492.197800,7.148093,1.278691,8.426784
52399,5573.348161,27967.098090,7.171547,1.283837,8.455384
52599,5674.936442,32291.066127,7.188329,1.288980,8.477309
52799,5747.131735,24734.493778,7.204442,1.294110,8.498552
52999,5859.994946,35655.882769,7.221249,1.299236,8.520486
53199,5950.729772,29995.458474,7.237831,1.304367,8.542198
53399,6031.306876,27464.816727,7.254874,1.309509,8.564383
53599,6121.359769,30165.482154,7.289893,1.314688,8.604581
53799,6221.828875,33147.549267,7.353658,1.319876,8.673534
53999,6302.992020,28135.877873,7.370494,1.325020,8.695514
54199,6396.039601,31518.886476,7.403201,1.330165,8.733366
54399,6495.326498,33402.075706,7.501441,1.335407,8.836848
54599,6575.062159,28263.161823,7.532483,1.340541,8.873024
54799,6667.210617,31823.739874,7.570184,1.345756,8.915941
54999,6754.096416,30560.805233,7.602141,1.350899,8.953041
55199,6816.490325,23974.815409,7.628745,1.356062,8.984807
55399,6892.780833,27948.960901,7.645291,1.361215,9.006505
55599,6969.894677,28330.429568,7.662486,1.366378,9.028864
55799,7040.458169,26657.108738,7.679406,1.371529,9.050935
55999,7119.337667,29126.717796,7.696622,1.376712,9.073334
56199,7193.404737,27932.184169,7.730125,1.381887,9.112011
56399,7274.279461,30000.076880,7.756611,1.387050,9.143660
56599,7347.195394,27909.488531,7.804581,1.392218,9.196799
56799,7408.646414,24799.285074,7.829411,1.397406,9.226817
56999,7480.196677,27800.471458,7.864640,1.402577,9.267218
57199,7546.256955,26373.436179,7.890739,1.407737,9.298475
57399,7608.997732,25552.859860,7.908681,1.412896,9.321577
57599,7670.948534,25450.828861,7.925791,1.418067,9.343858
57799,7723.923516,22980.718219,7.943380,1.423243,9.366622
57999,7806.257868,31600.885561,7.987330,1.428436,9.415766
58199,7883.291379,30223.009660,8.039106,1.433650,9.472756
58399,7943.721428,25528.865631,8.066999,1.438836,9.505835
58599,8001.873015,24982.136537,8.095863,1.444003,9.539866
58799,8077.051252,30104.274783,8.113825,1.449170,9.562996
58999,8130.796273,23931.832414,8.130772,1.454329,9.585101
59199,8187.913534,25037.505564,8.216523,1.459653,9.676177
59399,8251.354436,27029.861376,8.234020,1.464844,9.698865
59599,8302.838582,23593.629855,8.266531,1.470042,9.736573
59799,8362.569568,26162.403276,8.283876,1.475244,9.759120
59999,8413.603194,23672.657499,8.302053,1.480435,9.782489
60199,8470.752650,25615.589381,8.319426,1.485613,9.805039
60399,8533.563759,27439.707780,8.354214,1.490792,9.845006
60599,8587.014402,24729.108414,8.371781,1.495964,9.867745
60799,8628.284029,21132.980954,8.432491,1.501158,9.933649
60999,8690.680468,27659.197975,8.450356,1.506332,9.956688
61199,8740.941123,24070.440974,8.467949,1.511478,9.979428
61399,8793.884790,24994.646790,8.486077,1.516668,10.002745
61599,8857.993020,28539.219594,8.515782,1.521862,10.037644
61799,8918.182861,27456.653890,8.534223,1.527066,10.061289
61999,8976.444788,26979.380175,8.552191,1.532258,10.084449
62199,9029.790326,25566.907113,8.603057,1.537485,10.140542
62399,9098.827541,30569.401394,8.639028,1.542686,10.181714
62599,9156.473750,27142.091140,8.688955,1.547890,10.236845
62799,9210.043111,25977.253229,8.741590,1.553103,10.294693
62999,9260.603072,25136.430527,8.775948,1.558289,10.334237
63199,9319.722602,27942.374842,8.794728,1.563474,10.358203
63399,9372.441986,26031.767327,8.812117,1.568641,10.380757
63599,9413.476225,22421.329712,8.870097,1.573859,10.443956
63799,9473.948456,28704.117954,8.909113,1.579037,10.488151
63999,9525.916214,26103.631042,9.010747,1.584413,10.595160
64199,9578.291591,26338.412146,9.043085,1.589596,10.632681
64399,9649.699551,32571.654968,9.061233,1.594747,10.655980
64599,9714.814738,30681.904846,9.111526,1.599946,10.711473
64799,9753.562788,22269.183076,9.129021,1.605092,10.734113
64999,9801.738026,25410.515079,9.164501,1.610269,10.774769
65199,9851.196898,25925.330237,9.181476,1.615431,10.796908
65399,9886.054461,21249.619842,9.199509,1.620595,10.820104
65599,9935.657802,26155.950309,9.242501,1.625762,10.868263
65799,9976.523879,23380.597339,9.282159,1.630960,10.913119
65999,10030.977560,27946.238662,9.307643,1.636131,10.943774
66199,10075.544835,24782.745471,9.354964,1.641353,10.996317
66399,10119.091428,24533.013852,9.372591,1.646535,11.019126
66599,10168.521300,26579.238514,9.409104,1.651726,11.060830
66799,10225.663936,29254.161711,9.426813,1.656907,11.083720
66999,10279.551989,28278.161762,9.463369,1.662078,11.125447
67199,10326.839237,26168.067293,9.494368,1.667302,11.161670
67399,10370.313528,24977.675463,9.512130,1.672479,11.184609
67599,10407.936952,23087.030689,9.572775,1.677735,11.250510
67799,10452.686376,25577.991946,9.620371,1.682939,11.303310
67999,10494.982531,24833.378964,9.670321,1.688161,11.358482
68199,10536.431411,24629.050557,9.704445,1.693383,11.397828
68399,10575.626662,23941.207360,9.721992,1.698574,11.420566
68599,10626.215323,27927.537327,9.750932,1.703789,11.454722
68799,10673.919793,27036.552968,9.776163,1.708975,11.485138
68999,10708.683297,22667.328524,9.883658,1.714297,11.597954
69199,10743.201095,22651.841718,9.913452,1.719490,11.632942
69399,10794.686996,28608.808520,9.956860,1.724740,11.681600
69599,10831.350099,23553.447069,10.021302,1.729968,11.751270
69799,10865.974416,22915.236608,10.070171,1.735196,11.805368
69999,10921.973772,30465.748843,10.088115,1.740415,11.828531
70199,10960.818030,24556.308361,10.105095,1.745598,11.850692
70399,11007.652554,27446.570505,10.122869,1.750788,11.873657
70599,11052.667471,26897.918257,10.139970,1.755974,11.895943
70799,11097.406456,26890.268193,10.173354,1.761221,11.934576
70999,11125.740831,21156.109488,10.207867,1.766409,11.974276
71199,11157.130375,22300.418782,10.226001,1.771581,11.997582
71399,11192.705417,23857.420047,10.243449,1.776760,12.020209
71599,11223.347074,22162.418762,10.300016,1.781960,12.081976
71799,11255.347661,22711.557679,10.318082,1.787192,12.105274
71999,11279.696244,20020.837775,10.335642,1.792367,12.128009
72199,11309.194235,21928.470857,10.353966,1.797547,12.151513
72399,11351.370004,26576.822835,10.387671,1.802731,12.190403
72599,11391.414620,25887.565437,10.406156,1.807922,12.214078
72799,11429.449463,25236.097517,10.424033,1.813117,12.237150
72999,11460.537598,22776.618576,10.442430,1.818297,12.260727
73199,11495.051697,24092.697940,10.460440,1.823473,12.283913
73399,11524.210059,22196.170453,10.492188,1.828691,12.320879
73599,11553.959906,22472.153994,10.510238,1.833916,12.344154
73799,11581.422621,21687.701593,10.632007,1.839239,12.471246
73999,11600.243325,18545.083290,10.650908,1.844487,12.495395
74199,11641.516119,26912.449816,10.704726,1.849723,12.554448
74399,11665.302444,20490.029092,10.750546,1.855001,12.605548
74599,11693.510303,22186.833548,10.768543,1.860246,12.628790
74799,11731.030714,25726.144292,10.787812,1.865514,12.653326
74999,11767.400634,25369.750662,10.806565,1.870761,12.677327
75199,11802.152873,24834.242436,10.833580,1.876069,12.709650
75399,11845.774605,28247.545982,10.851792,1.881308,12.733100
75599,11885.380796,26816.914462,10.886956,1.886558,12.773515
75799,11918.614972,24481.133644,10.905672,1.891813,12.797485
75999,11949.612428,23697.648222,10.939755,1.897063,12.836818
76199,11983.216010,24752.577080,11.002631,1.902377,12.905009
76399,12014.598670,23971.392334,11.020929,1.907633,12.928562
76599,12044.446208,23446.205790,11.040251,1.912897,12.953148
76799,12088.524828,28970.636102,11.075571,1.918175,12.993745
76999,12116.534545,22872.266132,11.094767,1.923453,13.018220
77199,12138.271259,20506.906086,11.128018,1.928665,13.056683
77399,12167.146738,23313.081546,11.187355,1.933939,13.121294
77599,12192.510557,22008.308348,11.241484,1.939243,13.180728
77799,12222.208833,23745.139923,11.285310,1.944538,13.229848
77999,12253.935436,24595.584088,11.331319,1.949797,13.281116
78199,12285.136604,24453.592217,11.396238,1.955078,13.351316
78399,12305.101752,20111.474479,11.415772,1.960344,13.376116
78599,12330.258172,22191.574913,11.433939,1.965569,13.399508
78799,12354.648244,21939.946338,11.461451,1.970844,13.432295
78999,12378.774184,21884.394613,11.494934,1.976088,13.471022
79199,12406.122382,23208.660836,11.604610,1.981474,13.586084
79399,12432.481859,22870.834586,11.623095,1.986734,13.609829
79599,12451.444903,19979.773231,11.659011,1.991997,13.651007
79799,12481.678930,24514.822017,11.677673,1.997272,13.674944
79999,12510.221098,23898.545828,11.696155,2.002507,13.698662
80199,12529.914194,20407.152688,11.715504,2.007802,13.723307
80399,12552.898213,21769.489684,11.750496,2.013032,13.763527
80599,12574.088206,21092.465614,11.786739,2.018360,13.805100
80799,12590.516398,19211.077570,11.825211,2.023625,13.848836
80999,12624.246306,26251.129118,11.859019,2.028929,13.887948
81199,12645.114749,21096.834172,11.878037,2.034205,13.912242
81399,12668.823658,22294.641065,11.914804,2.039528,13.954332
81599,12702.734209,26504.328112,11.966071,2.044865,14.010936
81799,12721.070792,20202.396814,12.012019,2.050157,14.062176
81999,12744.285112,22238.942055,12.057162,2.055513,14.112675
82199,12771.613161,23976.113197,12.075544,2.060761,14.136305
82399,12795.618771,22661.924327,12.145618,2.066092,14.211710
82599,12813.560890,20205.714059,12.188597,2.071386,14.259983
82799,12832.940720,20836.810505,12.240688,2.076661,14.317348
82999,12854.883906,21939.362933,12.277564,2.081976,14.359540
83199,12879.815474,23226.416386,12.303572,2.087221,14.390793
83399,12908.161564,24700.134764,12.322983,2.092545,14.415527
83599,12934.185411,23786.129537,12.354754,2.097849,14.452602
83799,12959.219385,23423.420765,12.373675,2.103155,14.476830
