# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_gradual2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
17199,3422.446646,2776.805864,7.655455,3.842016,11.497471
17399,3407.201833,2096.147912,7.735978,3.886835,11.622813
17599,3396.131314,2432.996139,7.816954,3.931395,11.748349
17799,3385.413665,2442.260549,7.898157,3.976304,11.874461
17999,3365.441574,1587.925484,8.024360,4.021405,12.045765
18199,3345.907919,1587.878983,8.107691,4.065994,12.173685
18399,3326.522325,1562.433202,8.189015,4.110897,12.299912
18599,3307.935811,1597.976556,8.269183,4.155648,12.424831
18799,3287.530840,1389.868585,8.401237,4.200681,12.601918
18999,3273.094208,1916.050721,8.482082,4.245680,12.727762
19199,3257.737140,1798.815721,8.569053,4.290434,12.859487
19399,3239.823673,1520.130799,8.649506,4.335385,12.984891
19599,3224.119847,1700.848806,8.729542,4.380038,13.109580
19799,3209.438713,1770.687563,8.809940,4.424808,13.234747
19999,3194.622365,1727.803933,8.956676,4.470051,13.426726
20199,3185.133851,2236.282407,9.036236,4.514520,13.550756
20399,3174.111635,2060.867792,9.119683,4.559427,13.679110
20599,3160.719854,1794.758262,9.199346,4.603901,13.803247
20799,3147.624970,1798.851911,9.280684,4.648789,13.929473
20999,3137.773932,2113.265890,9.360727,4.693237,14.053964
21199,3127.496532,2048.369590,9.440887,4.737821,14.178708
21399,3118.213724,2134.236041,9.526808,4.782563,14.309372
21599,3108.838819,2105.723988,9.607329,4.827005,14.434334
21799,3096.075620,1717.650132,9.688050,4.871970,14.560020
21999,3082.891400,1645.811452,9.821541,4.917217,14.738758
22199,3069.532894,1600.097265,9.901540,4.962032,14.863572
22399,3057.308977,1700.454109,9.989049,5.007288,14.996337
22599,3044.709072,1633.519714,10.068867,5.051939,15.120806
22799,3032.680442,1673.445279,10.149795,5.097305,15.247100
22999,3026.078334,2273.438069,10.230091,5.142057,15.372148
23199,3017.036051,1977.173506,10.371022,5.187495,15.558517
23399,3009.165322,2096.160737,10.454964,5.232672,15.687636
23599,3004.825091,2497.018054,10.535257,5.277590,15.812847
23799,2996.794221,2049.151516,10.615284,5.322762,15.938045
23999,2987.806599,1918.279605,10.696387,5.367350,16.063737
24199,2981.807977,2261.973313,10.776782,5.412193,16.188974
24399,2976.317153,2311.927496,10.862389,5.456687,16.319076
24599,2965.127349,1599.971268,10.942631,5.501369,16.444000
24799,2958.990776,2204.192220,11.023515,5.546184,16.569699
24999,2951.855092,2067.030292,11.104363,5.591401,16.695764
25199,2942.728732,1801.933824,11.185063,5.636171,16.821234
25399,2934.688942,1921.675353,11.271898,5.681154,16.953052
25599,2923.437702,1494.530213,11.352586,5.725712,17.078298
25799,2917.033475,2097.292398,11.432851,5.770424,17.203275
25999,2909.218318,1901.063081,11.513879,5.815204,17.329083
26199,2899.348681,1616.295848,11.594642,5.859894,17.454536
26399,2889.939614,1657.351882,11.682144,5.904630,17.586773
26599,2881.927310,1824.303217,11.762421,5.949379,17.711799
26799,2873.108873,1700.256740,11.842601,5.994019,17.836621
26999,2864.079610,1654.158304,11.922945,6.038551,17.961496
27199,2854.681787,1585.975730,12.060329,6.083814,18.144143
27399,2848.830125,2053.004090,12.146550,6.128702,18.275251
27599,2840.869291,1750.235029,12.227154,6.173687,18.400840
27799,2832.635092,1696.315597,12.307177,6.218345,18.525523
27999,2827.097250,2057.337280,12.388412,6.263039,18.651450
28199,2818.498527,1614.677222,12.515530,6.308381,18.823911
28399,2809.819905,1586.134315,12.599179,6.353509,18.952688
28599,2802.013366,1693.484696,12.679541,6.398485,19.078025
28799,2795.699906,1892.875135,12.759975,6.442932,19.202907
