# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
19799,0.129480,0.111705,7.604416,0.469372,8.073788
19999,0.129469,0.128413,7.720158,0.474334,8.194492
20199,0.129429,0.125433,7.809643,0.479286,8.288930
20399,0.129322,0.118483,7.894776,0.484199,8.378975
20599,0.129323,0.129497,7.986933,0.489151,8.476083
20799,0.129390,0.136238,8.077013,0.494103,8.571115
20999,0.129138,0.102961,8.165929,0.499078,8.665007
21199,0.128854,0.098990,8.257155,0.504045,8.761200
21399,0.128673,0.109559,8.386702,0.509042,8.895744
21599,0.128856,0.148389,8.477169,0.513986,8.991154
21799,0.128627,0.103915,8.574593,0.518944,9.093537
21999,0.128626,0.128532,8.666211,0.523910,9.190121
22199,0.128512,0.115934,8.765444,0.528900,9.294344
22399,0.128469,0.123673,8.871790,0.533914,9.405704
22599,0.128433,0.124467,8.969172,0.538931,9.508103
22799,0.128284,0.111422,9.074053,0.543939,9.617992
22999,0.128234,0.122475,9.172914,0.548919,9.721833
23199,0.128233,0.128177,9.263266,0.553892,9.817159
23399,0.128231,0.127946,9.401666,0.558913,9.960579
23599,0.128024,0.103826,9.519153,0.563932,10.083085
23799,0.127956,0.119940,9.612934,0.568913,10.181847
23999,0.127991,0.132176,9.712530,0.573908,10.286437
24199,0.127920,0.119351,9.825816,0.578936,10.404752
