# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_gradual2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
5999,4581.219566,2649.858684,3.043772,1.313406,4.357178
6199,4520.194292,2689.436075,3.122735,1.357626,4.480361
6399,4445.102955,2117.271500,3.202906,1.402078,4.604984
6599,4403.029263,3056.671138,3.282833,1.454058,4.736891
6799,4357.748090,2863.469388,3.362784,1.498706,4.861489
6999,4307.088303,2584.655532,3.445223,1.542773,4.987996
7199,4249.236442,2224.421293,3.524912,1.587054,5.111966
7399,4217.024407,3057.391144,3.604413,1.631535,5.235948
7599,4173.892724,2578.020453,3.684493,1.676113,5.360605
7799,4130.503314,2481.705758,3.764368,1.720649,5.485018
7999,4083.071327,2233.223843,3.848669,1.765285,5.613954
8199,4049.617611,2711.468945,3.927762,1.809638,5.737400
8399,4014.552484,2576.882278,4.006748,1.853769,5.860516
8599,3969.593582,2081.319707,4.086752,1.898386,5.985138
8799,3938.160098,2586.520305,4.168276,1.943265,6.111541
8999,3902.041885,2312.840487,4.256683,1.988231,6.244914
9199,3866.915569,2286.231374,4.336849,2.033088,6.369938
9399,3835.362931,2383.941552,4.416146,2.077375,6.493521
9599,3808.508574,2546.353795,4.550654,2.121592,6.672245
9799,3776.214774,2226.112388,4.624009,2.166658,6.790667
9999,3742.339856,2082.468885,4.710321,2.211666,6.921987
10199,3708.545385,2018.821843,4.791109,2.256739,7.047848
10399,3677.320063,2084.828626,4.872228,2.301664,7.173892
10599,3656.498851,2573.795847,4.953404,2.346866,7.300270
10799,3630.926701,2275.602707,5.034232,2.391662,7.425895
10999,3610.815866,2524.830806,5.121221,2.436450,7.557671
11199,3594.585505,2701.915664,5.202403,2.481404,7.683806
11399,3580.319034,2781.396606,5.283591,2.526778,7.810368
11599,3562.124031,2525.008874,5.364279,2.571670,7.935949
11799,3537.113055,2086.476474,5.445749,2.616864,8.062613
11999,3515.171374,2220.612195,5.533998,2.661983,8.195982
12199,3492.192940,2113.486901,5.614531,2.706971,8.321502
12399,3478.470029,2641.372471,5.695170,2.752031,8.447201
12599,3465.146963,2639.116811,5.776064,2.797161,8.573225
12799,3449.124719,2439.723390,5.858468,2.842510,8.700977
12999,3435.143768,2540.362866,5.945911,2.887456,8.833367
13199,3415.774977,2156.803597,6.026677,2.932506,8.959183
13399,3394.656850,2000.860488,6.106878,2.977063,9.083940
13599,3377.777070,2246.831781,6.188714,3.022066,9.210780
13799,3360.595388,2192.241000,6.270439,3.067418,9.337857
13999,3343.647447,2174.239558,6.357946,3.112315,9.470262
14199,3327.132736,2171.102931,6.438971,3.157725,9.596697
14399,3313.986074,2380.573070,6.520775,3.202691,9.723466
14599,3301.879753,2430.224676,6.601643,3.247583,9.849226
14799,3286.428901,2158.516646,6.682770,3.292419,9.975189
14999,3268.301434,1926.868940,6.767713,3.337269,10.104982
15199,3246.167878,1586.151157,6.848402,3.381625,10.230027
15399,3228.753767,1905.281286,6.929094,3.426392,10.355487
15599,3212.619580,1970.287201,7.009737,3.470998,10.480735
15799,3199.092315,2143.965637,7.090430,3.516695,10.607125
15999,3188.958176,2388.361227,7.175085,3.561166,10.736250
16199,3170.681555,1708.551861,7.268206,3.605367,10.873573
16399,3151.741975,1617.636022,7.353146,3.650121,11.003266
16599,3138.080568,2017.845188,7.467465,3.695151,11.162616
16799,3121.564311,1750.714972,7.553921,3.740006,11.293927
16999,3108.107458,1977.731805,7.639796,3.784860,11.424656
17199,3120.172607,4145.710267,7.745426,3.829059,11.574485
17399,3127.577629,3764.409556,7.828637,3.873914,11.702551
17599,3135.241224,3801.973918,7.909515,3.918420,11.827934
17799,3140.657499,3617.289735,7.989892,3.963088,11.952980
17999,3140.489356,3125.524615,8.073513,4.007758,12.081271
18199,3135.621134,2697.481191,8.153977,4.052497,12.206474
18399,3133.051849,2899.246921,8.235041,4.097025,12.332066
18599,3134.485321,3266.364688,8.315255,4.141442,12.456697
18799,3141.736642,3816.109515,8.395910,4.186001,12.581911
18999,3144.964645,3448.396914,8.480587,4.230710,12.711297
19199,3146.075153,3251.573474,8.561442,4.275056,12.836498
19399,3148.787286,3409.152043,8.641337,4.319328,12.960665
19599,3143.587167,2639.175550,8.722411,4.363920,13.086331
19799,3145.166604,3299.951477,8.802903,4.408249,13.211152
19999,3142.252449,2853.751082,8.937433,4.453389,13.390822
20199,3138.033121,2716.100316,9.016885,4.498051,13.514936
20399,3136.491193,2980.756463,9.096521,4.542593,13.639114
20599,3127.886677,2250.226047,9.176167,4.587159,13.763326
20799,3127.101930,3046.273037,9.257117,4.631844,13.888961
20999,3122.982545,2694.566516,9.343838,4.676528,14.020366
21199,3113.595647,2127.971345,9.423127,4.721087,14.144214
21399,3107.169327,2425.979334,9.503306,4.765879,14.269185
21599,3101.372319,2481.092520,9.583826,4.810469,14.394294
21799,3094.471613,2349.195402,9.663865,4.855123,14.518988
21999,3085.926379,2154.495831,9.751057,4.900109,14.651166
22199,3075.976372,1981.475625,9.830609,4.944641,14.775250
22399,3074.590816,2920.794122,9.911981,4.989356,14.901337
22599,3069.624204,2513.363662,9.992757,5.034491,15.027248
22799,3063.766789,2401.878795,10.072790,5.079134,15.151924
22999,3060.087089,2640.601295,10.160225,5.123927,15.284151
23199,3055.111928,2482.968434,10.240651,5.168534,15.409185
23399,3049.042425,2344.980119,10.321852,5.213748,15.535600
23599,3045.833070,2670.338547,10.402493,5.258683,15.661176
23799,3043.153946,2727.017254,10.482810,5.303250,15.786060
23999,3037.291473,2339.657221,10.570451,5.347858,15.918308
24199,3034.237325,2667.739557,10.650958,5.392800,16.043758
24399,3032.248824,2791.640161,10.731401,5.437591,16.168992
24599,3026.671909,2346.288343,10.811912,5.482316,16.294227
24799,3026.001028,2943.482695,10.893107,5.526949,16.420056
24999,3023.934270,2767.656219,10.980822,5.571698,16.552520
25199,3017.552277,2219.803192,11.061809,5.617007,16.678816
25399,3014.100369,2579.159932,11.142269,5.661875,16.804144
25599,3006.189743,2001.540179,11.254535,5.706581,16.961116
25799,3000.197388,2233.176035,11.334303,5.751367,17.085669
25999,2990.890189,1790.261526,11.417529,5.796065,17.213594
26199,2985.152046,2239.193440,11.496886,5.840303,17.337189
26399,2976.534983,1847.699694,11.608275,5.885135,17.493409
26599,2972.153037,2393.736124,11.693511,5.929940,17.623451
26799,2963.923256,1869.362499,11.773856,5.974832,17.748688
26999,2956.853596,2009.519103,11.859733,6.019498,17.879231
27199,2945.908813,1468.363121,11.940428,6.064185,18.004613
27399,2937.512153,1795.566433,12.020722,6.108843,18.129565
27599,2932.007029,2177.805023,12.101214,6.153446,18.254661
27799,2921.959557,1535.408335,12.181377,6.197975,18.379351
27999,2916.266406,2124.918468,12.269337,6.242826,18.512163
28199,2909.076359,1902.469710,12.349141,6.287398,18.636538
28399,2901.552376,1840.670838,12.429072,6.332116,18.761188
28599,2895.973513,2103.774928,12.509576,6.377043,18.886619
28799,2890.284549,2076.762723,12.590999,6.421875,19.012873
28999,2881.959888,1683.208708,12.678867,6.466855,19.145721
29199,2872.456367,1494.445894,12.758629,6.511327,19.269957
29399,2863.958036,1623.201635,12.838888,6.556088,19.394976
29599,2857.009359,1835.553907,12.920144,6.600735,19.520879
29799,2854.529019,2487.438658,13.050956,6.645720,19.696676
29999,2849.445205,2091.956912,13.133716,6.690120,19.823836
30199,2845.329430,2227.963197,13.213582,6.734777,19.948360
30399,2844.402451,2704.428567,13.294487,6.779396,20.073884
30599,2842.013006,2478.817325,13.374680,6.823925,20.198605
30799,2834.501145,1685.186427,13.455841,6.868885,20.324726
30999,2829.977135,2133.279577,13.540427,6.913541,20.453968
31199,2825.331929,2105.324993,13.621009,6.957897,20.578905
31399,2823.909141,2601.954225,13.701282,7.002576,20.703858
31599,2819.361027,2105.307249,13.781257,7.046886,20.828143
31799,2816.491061,2363.036347,13.861784,7.091451,20.953235
31999,2812.153673,2122.509072,13.946823,7.135921,21.082745
32199,2807.482001,2060.014449,14.026705,7.180511,21.207216
32399,2802.729118,2037.515005,14.106749,7.225050,21.331799
32599,2797.690601,1981.450756,14.187116,7.269591,21.456706
32799,2791.766655,1826.163454,14.268330,7.314042,21.582373
32999,2787.704616,2121.530182,14.353025,7.358668,21.711694
33199,2781.150409,1699.706283,14.433138,7.403107,21.836246
33399,2775.941952,1911.338052,14.513246,7.447652,21.960898
33599,2774.800917,2584.248159,14.594338,7.492090,22.086427
33799,2769.418574,1865.184943,14.674908,7.536680,22.211588
33999,2764.251223,1890.968907,14.759573,7.581322,22.340895
34199,2758.103616,1713.010354,14.839220,7.625688,22.464909
34399,2753.467740,1960.732966,14.919986,7.669983,22.589968
34599,2749.895020,2135.387230,15.000065,7.714243,22.714308
34799,2745.413875,1970.175830,15.080423,7.758530,22.838953
34999,2738.908617,1606.993689,15.164663,7.802910,22.967573
35199,2734.287896,1925.661618,15.245549,7.847340,23.092889
35399,2728.620918,1731.232905,15.325580,7.891736,23.217316
35599,2723.579833,1831.307770,15.405838,7.936111,23.341948
35799,2718.380669,1792.929489,15.486481,7.980487,23.466968
35999,2713.936424,1918.416556,15.617521,8.025380,23.642901
36199,2709.336443,1881.339889,15.703336,8.069890,23.773226
36399,2703.785623,1699.087075,15.783511,8.114453,23.897964
36599,2699.005706,1829.060943,15.864271,8.159247,24.023518
36799,2693.064240,1605.775894,15.945659,8.203739,24.149399
36999,2689.036063,1947.851606,16.026396,8.248172,24.274568
37199,2685.877728,2101.585628,16.113464,8.292833,24.406297
37399,2681.183341,1808.027393,16.232955,8.337422,24.570377
37599,2676.032078,1712.745908,16.316786,8.381980,24.698765
37799,2671.379573,1796.708612,16.396829,8.426764,24.823592
37999,2667.534656,1940.845448,16.478015,8.471829,24.949844
38199,2665.411606,2262.032031,16.561273,8.516572,25.077845
38399,2662.327967,2073.352982,16.642220,8.561000,25.203221
38599,2660.270465,2265.230030,16.722527,8.605507,25.328034
38799,2656.120211,1855.121217,16.802892,8.649835,25.452728
38999,2654.842273,2406.922282,16.883670,8.694312,25.577982
39199,2652.838274,2262.058332,16.968642,8.738823,25.707465
39399,2649.688136,2032.261118,17.048715,8.783220,25.831935
39599,2645.584781,1837.223915,17.129585,8.827986,25.957571
39799,2640.981557,1729.543281,17.209992,8.872359,26.082350
39999,2637.897574,2024.184930,17.291588,8.916789,26.208377
40199,2636.338644,2324.552597,17.376150,8.961584,26.337734
40399,2632.941968,1950.210173,17.456492,9.006198,26.462690
40599,2628.358389,1702.475277,17.537084,9.050768,26.587853
40799,2625.287828,2001.964065,17.618994,9.095442,26.714436
40999,2621.746915,1899.400664,17.700334,9.140259,26.840593
41199,2619.058497,2067.932827,17.784834,9.185031,26.969864
41399,2615.092931,1798.186325,17.864995,9.229396,27.094392
41599,2609.934107,1542.057509,17.946861,9.273900,27.220761
41799,2604.704053,1516.852824,18.028005,9.318624,27.346629
41999,2600.209775,1660.905718,18.109295,9.363244,27.472540
42199,2597.517368,2032.111818,18.193462,9.407701,27.601163
42399,2595.826964,2239.151780,18.274683,9.452120,27.726803
42599,2593.087050,2012.225140,18.355201,9.496628,27.851829
42799,2589.097220,1739.263597,18.435966,9.541057,27.977023
42999,2583.388941,1361.817131,18.516833,9.585586,28.102419
43199,2581.593264,2195.522774,18.601958,9.630109,28.232066
43399,2576.726932,1525.599266,18.682770,9.674706,28.357476
43599,2572.547244,1665.554955,18.763879,9.719455,28.483334
43799,2569.348589,1872.041657,18.844721,9.763902,28.608623
43999,2565.747154,1777.032997,18.926833,9.808404,28.735238
44199,2562.885797,1933.387265,19.010853,9.852853,28.863706
44399,2558.324545,1550.287715,19.091162,9.897482,28.988644
44599,2553.483083,1478.678655,19.171536,9.941992,29.113528
44799,2550.669499,1923.240296,19.252966,9.986417,29.239384
44999,2545.872418,1471.326194,19.333716,10.030924,29.364639
45199,2542.110015,1695.569209,19.420294,10.075804,29.496097
45399,2537.493947,1494.262599,19.500325,10.120120,29.620445
45599,2533.492768,1625.225156,19.581703,10.164678,29.746381
45799,2528.736939,1444.408026,19.662452,10.209254,29.871706
45999,2526.553510,2026.548296,19.743506,10.253800,29.997305
46199,2520.934534,1228.569959,19.830699,10.298690,30.129390
46399,2517.740453,1779.907887,19.911653,10.343076,30.254729
46599,2514.247876,1703.969881,19.992152,10.387671,30.379823
46799,2510.992597,1752.512697,20.072781,10.432179,30.504960
46999,2506.168234,1377.267148,20.153793,10.476798,30.630591
47199,2501.658017,1441.757121,20.241540,10.521271,30.762812
47399,2498.451208,1741.644286,20.321821,10.565684,30.887505
47599,2493.592755,1342.139468,20.403237,10.610666,31.013903
47799,2490.415803,1734.301089,20.483776,10.655065,31.138840
47999,2486.015560,1434.357395,20.565621,10.699356,31.264976
48199,2482.443683,1625.193361,20.652457,10.743858,31.396315
48399,2478.698292,1576.059099,20.732839,10.788434,31.521273
48599,2476.193060,1869.926857,20.813366,10.833026,31.646391
48799,2473.692984,1866.174433,20.895168,10.877571,31.772739
48999,2470.967581,1805.969322,20.976509,10.922300,31.898809
49199,2466.974308,1488.622393,21.063658,10.966944,32.030601
49399,2464.051549,1745.052787,21.144554,11.011815,32.156369
49599,2461.964475,1946.457153,21.226436,11.056577,32.283013
49799,2458.189308,1521.947960,21.307461,11.101354,32.408815
49999,2453.376647,1255.023978,21.388914,11.146218,32.535132
50199,2451.345542,1943.569421,21.476343,11.191109,32.667452
50399,2447.939367,1592.989402,21.557874,11.235731,32.793605
50599,2444.362985,1543.114862,21.638672,11.280571,32.919243
50799,2440.575829,1482.425344,21.719733,11.325400,33.045133
50999,2437.721036,1712.603525,21.801298,11.370311,33.171609
51199,2435.514525,1872.854103,21.889921,11.415126,33.305047
51399,2432.481718,1656.083204,21.970602,11.459899,33.430501
51599,2429.476105,1657.033540,22.101707,11.504904,33.606611
51799,2428.236728,2108.477416,22.182473,11.549629,33.732102
51999,2425.707361,1770.601516,22.264330,11.594287,33.858617
52199,2423.362154,1813.608305,22.348466,11.639173,33.987638
52399,2421.098383,1830.254155,22.428978,11.683589,34.112566
52599,2420.410820,2240.269295,22.509709,11.728236,34.237945
52799,2418.586550,1938.803360,22.591388,11.772789,34.364177
52999,2416.759204,1934.340089,22.672453,11.817263,34.489717
53199,2414.994739,1947.411411,22.757244,11.861974,34.619218
53399,2413.032046,1890.955588,22.837635,11.906680,34.744315
53599,2410.110391,1630.028616,22.919406,11.951392,34.870798
53799,2408.525311,1983.723824,23.000568,11.996174,34.996742
53999,2407.425786,2111.653576,23.081762,12.040775,35.122537
54199,2404.294595,1558.873121,23.166225,12.085302,35.251527
54399,2400.842971,1465.452854,23.247852,12.130004,35.377857
54599,2399.935405,2153.077420,23.328361,12.174454,35.502815
54799,2398.451408,1993.320271,23.409549,12.219220,35.628769
54999,2394.831840,1403.070161,23.490955,12.263996,35.754951
55199,2391.809753,1560.735842,23.576521,12.308569,35.885090
55399,2389.542648,1763.821582,23.657237,12.353193,36.010429
55599,2386.867147,1645.753410,23.738409,12.398009,36.136418
55799,2383.950870,1573.225773,23.819441,12.442444,36.261885
55999,2381.522571,1704.027225,23.901818,12.487224,36.389042
56199,2379.676518,1862.781808,23.986643,12.531939,36.518582
56399,2377.256084,1697.114041,24.067425,12.576592,36.644018
56599,2376.046067,2034.821374,24.147956,12.621202,36.769158
56799,2374.576571,1958.709044,24.229946,12.665820,36.895766
56999,2370.912388,1330.284555,24.310702,12.710157,37.020859
57199,2369.033561,1833.567719,24.395532,12.754882,37.150414
57399,2367.584971,1953.288298,24.476068,12.799231,37.275299
57599,2364.285439,1417.319886,24.557603,12.843759,37.401361
57799,2360.862370,1375.018350,24.638654,12.888333,37.526987
57999,2357.714227,1447.900777,24.719659,12.932846,37.652505
58199,2355.125333,1604.346069,24.804274,12.977402,37.781676
58399,2352.218730,1506.397508,24.886083,13.021891,37.907973
58599,2349.400905,1526.595791,24.966655,13.066365,38.033020
58799,2347.014759,1647.874177,25.047661,13.110983,38.158644
58999,2344.469545,1596.176586,25.128937,13.155620,38.284557
59199,2342.541552,1773.783560,25.214642,13.200165,38.414806
59399,2340.823876,1832.391675,25.295252,13.244645,38.539897
59599,2338.629316,1686.845230,25.375987,13.289128,38.665115
59799,2336.651321,1747.208710,25.457325,13.333806,38.791131
59999,2334.775843,1774.007955,25.539558,13.378263,38.917821
60199,2332.164448,1548.745744,25.625150,13.423098,39.048248
60399,2328.201960,1135.493319,25.705934,13.467456,39.173390
60599,2325.451887,1494.929605,25.786634,13.512075,39.298710
60799,2323.349573,1686.348477,25.869358,13.557033,39.426392
60999,2321.078517,1630.677475,25.950764,13.601642,39.552406
61199,2318.115444,1414.378264,26.037220,13.646200,39.683421
61399,2316.050698,1684.238430,26.117728,13.690676,39.808404
61599,2313.079580,1400.946266,26.199221,13.735096,39.934317
61799,2311.412246,1797.873471,26.332517,13.780217,40.112734
61999,2308.874851,1524.819691,26.413748,13.825131,40.238879
62199,2306.171847,1468.240857,26.500566,13.869805,40.370371
62399,2303.995580,1627.176404,26.582532,13.914432,40.496964
62599,2301.759382,1604.065618,26.663446,13.959305,40.622751
62799,2299.401881,1561.503909,26.744610,14.003984,40.748594
62999,2296.950576,1527.240947,26.826065,14.048755,40.874820
63199,2296.066069,2017.446270,26.915750,14.093947,41.009698
63399,2294.683197,1857.695589,26.996755,14.138795,41.135550
63599,2292.778245,1688.908556,27.077783,14.183608,41.261391
63799,2290.162770,1458.441770,27.159295,14.228349,41.387644
63999,2288.034238,1609.032645,27.241854,14.273127,41.514982
64199,2284.877799,1274.817182,27.329876,14.317943,41.647820
64399,2283.228662,1753.855692,27.411011,14.362725,41.773736
64599,2281.292072,1657.710223,27.492700,14.407877,41.900577
64799,2280.180707,1921.209653,27.574748,14.452671,42.027419
64999,2277.964787,1560.006878,27.656837,14.497824,42.154661
65199,2275.503826,1475.691268,27.745503,14.543093,42.288597
65399,2274.027707,1792.812961,27.826280,14.587822,42.414103
65599,2271.801905,1543.964557,27.908234,14.632542,42.540777
65799,2269.380877,1475.283946,27.989520,14.677219,42.666738
65999,2266.898397,1450.162293,28.071124,14.722100,42.793225
66199,2265.673973,1861.614294,28.160399,14.767369,42.927768
66399,2264.107802,1745.704892,28.242792,14.812305,43.055097
66599,2261.476046,1387.733102,28.324206,14.857105,43.181310
66799,2258.743688,1348.868628,28.405758,14.901954,43.307712
66999,2256.677526,1566.579443,28.487580,14.947141,43.434721
67199,2255.857642,1981.196530,28.574285,14.992263,43.566547
67399,2256.414166,2443.406156,28.655053,15.036843,43.691895
67599,2256.417918,2257.682285,28.736084,15.081344,43.817428
67799,2256.821652,2393.283845,28.817133,15.125799,43.942932
67999,2256.096410,2010.239388,28.899748,15.170384,44.070132
68199,2255.998462,2222.696039,28.985891,15.215064,44.200955
68399,2254.383812,1703.788334,29.067978,15.260424,44.328402
68599,2253.289945,1879.187402,29.149069,15.304839,44.453908
68799,2252.053565,1827.975249,29.230871,15.349265,44.580136
68999,2251.158109,1943.121175,29.312042,15.393763,44.705805
69199,2250.055558,1869.675513,29.396693,15.438228,44.834921
69399,2249.943395,2211.134814,29.477393,15.482746,44.960139
69599,2249.181779,1984.901225,29.559503,15.527303,45.086805
69799,2247.536157,1674.859416,29.640781,15.571973,45.212754
69999,2247.314614,2169.996418,29.722589,15.616634,45.339223
70199,2246.020621,1793.122758,29.807603,15.661103,45.468706
70399,2244.075174,1561.223384,29.889912,15.705849,45.595761
70599,2242.856004,1813.708216,29.971269,15.750495,45.721764
70799,2242.011333,1943.842577,30.052614,15.795142,45.847756
70999,2240.161133,1585.190152,30.134020,15.839840,45.973861
71199,2238.697063,1718.952214,30.220021,15.884438,46.104459
71399,2236.449674,1436.379258,30.301146,15.929085,46.230231
71599,2235.445392,1876.916828,30.382203,15.973563,46.355766
71799,2234.131989,1763.933725,30.463426,16.018122,46.481548
71999,2233.080724,1855.676608,30.545791,16.062562,46.608353
72199,2231.502388,1663.301304,30.631139,16.107226,46.738365
72399,2229.547079,1523.680663,30.711911,16.151758,46.863668
72599,2229.432259,2187.867399,30.793066,16.196267,46.989334
72799,2229.629177,2301.110177,30.876105,16.241221,47.117325
72999,2228.922975,1971.865528,30.957561,16.285923,47.243485
73199,2227.294163,1632.777716,31.042476,16.330543,47.373019
73399,2225.733896,1654.676388,31.123234,16.375285,47.498520
73599,2223.416027,1372.757954,31.205335,16.420010,47.625345
73799,2220.913621,1300.028223,31.286829,16.464740,47.751569
73999,2219.770723,1798.041272,31.369050,16.509869,47.878919
74199,2217.486593,1372.358513,31.454109,16.554552,48.008661
74399,2215.465250,1465.547206,31.535761,16.599160,48.134921
74599,2213.558527,1504.257348,31.616661,16.643673,48.260334
74799,2210.971288,1245.931261,31.697579,16.688180,48.385759
74999,2209.956349,1830.368976,31.778813,16.732785,48.511598
75199,2207.805733,1401.324770,31.864586,16.777336,48.641922
75399,2206.165542,1589.453986,31.945367,16.821807,48.767174
75599,2204.135381,1438.764715,32.026247,16.866282,48.892529
75799,2202.671394,1649.284276,32.108097,16.911125,49.019222
75999,2201.160270,1628.444278,32.190477,16.955734,49.146212
76199,2199.188547,1449.933837,32.275664,17.000424,49.276088
76399,2197.401811,1516.655347,32.356868,17.045145,49.402013
76599,2195.214157,1359.530052,32.438094,17.089891,49.527985
76799,2193.741387,1629.670512,32.520781,17.134754,49.655535
76999,2192.734664,1806.153217,32.602402,17.179623,49.782026
77199,2191.637958,1769.405980,32.690011,17.224681,49.914692
77399,2189.701489,1442.224392,32.770759,17.269229,50.039988
77599,2187.687268,1408.184051,32.852564,17.313732,50.166296
77799,2186.665672,1790.286160,32.934067,17.358413,50.292481
77999,2185.025475,1546.988899,33.015569,17.403162,50.418732
78199,2183.338481,1525.411021,33.103369,17.447943,50.551312
78399,2181.815669,1586.396209,33.185227,17.492499,50.677726
78599,2180.499028,1664.375484,33.266205,17.537026,50.803231
78799,2178.999793,1589.800507,33.347803,17.581754,50.929557
78999,2177.701718,1666.260322,33.429751,17.626661,51.056412
79199,2176.138939,1558.840957,33.518055,17.671111,51.189167
79399,2174.382693,1478.909580,33.599455,17.715955,51.315411
79599,2172.127411,1276.780204,33.680479,17.760449,51.440928
79799,2170.165731,1389.417095,33.761643,17.804904,51.566547
79999,2168.320570,1432.101630,33.844140,17.849382,51.693522
80199,2166.852633,1579.677553,33.932533,17.894538,51.827071
80399,2164.958229,1405.302156,34.013553,17.939154,51.952707
80599,2162.990768,1372.071551,34.094651,17.983723,52.078374
80799,2160.662466,1222.356684,34.177477,18.028357,52.205834
80999,2159.518091,1697.190596,34.259313,18.073231,52.332544
81199,2158.297417,1663.924549,34.346953,18.117907,52.464860
81399,2156.816239,1555.457841,34.427783,18.162562,52.590345
81599,2155.362339,1563.625369,34.509672,18.207447,52.717120
81799,2153.481589,1386.135289,34.590999,18.252165,52.843164
81999,2152.206201,1630.572621,34.672424,18.296800,52.969224
82199,2150.387796,1404.841562,34.760109,18.341456,53.101565
82399,2149.915173,1955.667146,34.883563,18.386676,53.270239
82599,2148.586693,1601.253202,34.970330,18.431522,53.401852
82799,2147.240954,1591.450602,35.051784,18.476660,53.528444
82999,2146.562238,1865.573996,35.133678,18.521859,53.655537
83199,2146.407789,2082.311106,35.218657,18.566595,53.785252
83399,2147.306362,2521.112885,35.299311,18.611045,53.910357
83599,2147.835008,2368.280411,35.379975,18.655360,54.035335
83799,2147.546579,2026.983111,35.460977,18.699680,54.160658
83999,2147.493486,2125.247845,35.543215,18.744255,54.287470
84199,2147.374082,2097.224431,35.628045,18.788840,54.416884
84399,2147.279063,2107.275750,35.708721,18.833303,54.542024
84599,2146.917633,1994.394504,35.790152,18.878067,54.668219
