# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_gradual5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
10799,4807.818526,2170.184771,0.710679,2.269600,2.980279
10999,4769.882080,2721.313954,0.713234,2.312662,3.025897
11199,4732.447497,2673.545468,0.721141,2.356448,3.077590
11399,4685.773836,2072.048822,0.723404,2.399920,3.123324
11599,4655.550127,2932.798686,0.725708,2.442487,3.168195
11799,4616.475790,2350.164271,0.728152,2.485719,3.213871
11999,4581.258328,2503.428049,0.730739,2.530653,3.261392
12199,4541.829090,2176.074831,0.738789,2.574337,3.313125
12399,4509.447535,2534.172638,0.741054,2.617959,3.359013
12599,4476.224628,2416.404420,0.743384,2.660879,3.404263
12799,4445.118580,2485.437578,0.745813,2.703677,3.449489
12999,4413.181482,2369.207169,0.748423,2.747399,3.495822
13199,4380.225866,2238.110836,0.756326,2.790588,3.546913
13399,4348.129513,2229.770245,0.758587,2.834299,3.592886
13599,4321.141849,2512.968361,0.760898,2.876993,3.637891
13799,4289.601183,2144.835867,0.763366,2.920194,3.683560
13999,4257.832234,2065.774747,0.765942,2.963804,3.729746
14199,4227.172309,2080.977574,0.773976,3.007317,3.781293
14399,4194.950234,1907.182888,0.776213,3.050842,3.827056
14599,4168.709749,2279.394836,0.778513,3.093478,3.871991
14799,4137.828354,1883.486566,0.780973,3.136734,3.917707
14999,4110.050142,2054.462431,0.783554,3.179915,3.963469
15199,4084.513199,2169.242501,0.791714,3.223278,4.014992
15399,4056.508590,1928.158236,0.793968,3.266843,4.060811
15599,4030.838518,2054.243031,0.796274,3.309499,4.105773
15799,4005.422521,2022.974734,0.798715,3.352725,4.151440
15999,3986.148855,2463.529271,0.801306,3.396129,4.197436
16199,3952.998390,1300.961143,0.836223,3.440197,4.276420
16399,3921.890653,1402.164008,0.838461,3.483962,4.322422
16599,3890.601263,1324.871265,0.840766,3.526789,4.367554
16799,3862.175874,1502.868604,0.843180,3.569929,4.413109
16999,3834.704097,1527.074766,0.845741,3.613492,4.459233
17199,3808.752577,1602.873402,0.853373,3.656839,4.510211
17399,3781.092206,1402.300270,0.855617,3.700561,4.556178
17599,3753.780652,1377.675530,0.857917,3.743429,4.601346
17799,3727.262030,1393.623273,0.860330,3.786816,4.647146
17999,3703.715437,1608.068606,0.862878,3.830239,4.693116
18199,3674.451351,1040.683601,0.870646,3.873822,4.744468
18399,3648.763767,1311.193619,0.872888,3.917505,4.790393
18599,3623.076604,1259.857690,0.875216,3.960288,4.835504
18799,3597.377279,1207.340062,0.877673,4.003864,4.881537
18999,3577.293738,1689.440798,0.880265,4.047392,4.927657
19199,3555.490766,1484.208491,0.888266,4.090904,4.979170
19399,3535.745507,1640.200640,0.890526,4.134942,5.025467
19599,3512.097504,1218.241147,0.892855,4.177885,5.070740
19799,3492.796949,1601.342554,0.895317,4.221434,5.116751
19999,3471.279234,1341.025452,0.897894,4.265026,5.162920
20199,3448.530877,1173.695196,0.905871,4.308740,5.214611
20399,3427.285304,1281.482470,0.908132,4.352864,5.260996
20599,3407.084038,1346.554898,0.910438,4.396002,5.306440
20799,3389.520321,1580.457423,0.912897,4.439558,5.352455
20999,3369.263180,1262.520516,0.915489,4.483576,5.399065
21199,3351.791075,1517.220114,0.923441,4.527103,5.450544
21399,3333.394549,1383.362797,0.925680,4.571042,5.496722
21599,3313.813593,1218.651276,0.927983,4.614118,5.542101
21799,3297.018993,1483.202221,0.930417,4.657677,5.588094
21999,3277.524175,1152.589038,0.932970,4.701399,5.634370
22199,3262.308644,1588.600235,0.941050,4.744873,5.685923
22399,3245.173567,1343.180003,0.943301,4.788869,5.732170
22599,3228.795025,1394.398325,0.945609,4.831903,5.777512
22799,3211.742529,1284.810429,0.948060,4.875269,5.823330
22999,3194.662629,1247.554017,0.950674,4.919064,5.869738
23199,3181.604153,1679.879483,0.958624,4.962630,5.921254
23399,3167.345845,1513.382084,0.960868,5.006649,5.967517
23599,3155.293069,1745.118277,0.963182,5.049701,6.012883
23799,3140.572805,1403.581661,0.965604,5.093243,6.058847
23999,3125.802392,1368.123281,0.968145,5.137162,6.105307
24199,3112.256427,1486.740556,0.976173,5.180991,6.157163
24399,3098.411911,1423.225532,0.978426,5.225124,6.203550
24599,3085.207548,1474.275278,0.980728,5.268265,6.248993
24799,3071.503503,1385.905909,0.983151,5.311917,6.295067
24999,3058.205782,1409.288344,0.985692,5.355966,6.341658
25199,3043.043372,1147.742127,0.993819,5.399822,6.393640
25399,3029.863320,1369.176798,0.996070,5.444045,6.440115
25599,3020.640987,1849.404679,0.998423,5.487560,6.485984
25799,3008.862871,1501.264059,1.000838,5.530872,6.531710
25999,2995.632157,1288.870066,1.003376,5.575085,6.578461
26199,2982.427324,1265.799008,1.011601,5.618845,6.630445
26399,2970.621332,1424.036379,1.013836,5.662840,6.676675
26599,2957.175417,1182.314615,1.016144,5.706084,6.722228
26799,2945.598332,1405.846022,1.018578,5.749554,6.768132
26999,2933.377687,1295.811336,1.021157,5.793567,6.814724
27199,2922.466933,1449.515080,1.029421,5.837432,6.866853
27399,2909.916565,1203.066476,1.031668,5.881454,6.913122
27599,2898.155218,1286.850750,1.033989,5.924711,6.958700
27799,2888.814017,1599.728211,1.036400,5.967980,7.004381
27999,2877.514248,1306.846405,1.038932,6.012048,7.050981
28199,2868.436355,1597.531278,1.047103,6.055768,7.102871
28399,2859.539233,1605.045027,1.049356,6.100007,7.149363
28599,2849.780992,1464.110783,1.051677,6.143341,7.195018
28799,2839.834081,1417.425787,1.054090,6.186811,7.240901
28999,2830.403823,1472.446665,1.056617,6.230895,7.287512
29199,2822.603171,1691.508673,1.064960,6.274624,7.339584
29399,2811.836168,1239.853739,1.067199,6.318706,7.385905
29599,2801.524929,1285.772744,1.069524,6.362009,7.431534
29799,2792.167685,1407.295578,1.071934,6.405493,7.477427
29999,2783.369947,1472.506997,1.074495,6.449578,7.524073
30199,2774.229173,1403.113157,1.082969,6.493366,7.576335
30399,2765.576710,1459.054797,1.085204,6.537796,7.623001
30599,2757.646691,1552.283763,1.087521,6.581479,7.669001
30799,2748.269878,1313.617553,1.089958,6.625646,7.715604
30999,2740.631067,1564.254051,1.092468,6.669493,7.761961
31199,2731.202764,1269.815862,1.100624,6.713339,7.813963
31399,2724.910101,1743.254711,1.102877,6.757534,7.860412
31599,2716.990241,1473.572183,1.105205,6.800937,7.906141
31799,2709.022148,1450.063383,1.107633,6.844421,7.952054
31999,2700.731711,1382.552326,1.110200,6.888495,7.998695
32199,2694.563140,1707.591814,1.144674,6.932613,8.077287
32399,2685.597235,1242.086463,1.146924,6.976822,8.123746
32599,2678.906060,1594.935688,1.149228,7.020180,8.169409
32799,2671.975316,1542.264130,1.151652,7.063383,8.215035
32999,2665.736153,1642.513414,1.154248,7.107570,8.261818
33199,2661.374378,1941.681445,1.161970,7.151066,8.313036
33399,2653.360677,1323.086247,1.164238,7.195284,8.359521
33599,2646.830878,1556.354566,1.166530,7.238403,8.404933
33799,2639.217806,1360.221614,1.168960,7.282095,8.451056
33999,2634.096908,1768.665275,1.171501,7.325827,8.497328
34199,2629.033347,1768.227850,1.179537,7.369542,8.549079
34399,2623.466760,1671.580507,1.181782,7.413674,8.595456
34599,2616.889822,1485.656437,1.184076,7.456748,8.640823
34799,2611.464382,1672.863198,1.186490,7.500487,8.686978
34999,2605.016527,1483.089766,1.189019,7.544397,8.733416
35199,2596.649345,1132.392464,1.196985,7.587862,8.784846
35399,2589.876576,1397.869340,1.199241,7.632078,8.831320
35599,2582.820565,1333.906622,1.201536,7.675099,8.876635
35799,2575.468350,1266.774109,1.203948,7.718318,8.922266
35999,2571.171709,1802.072906,1.206502,7.762439,8.968942
36199,2564.697612,1399.360141,1.214538,7.805952,9.020490
36399,2557.426287,1241.316499,1.216775,7.850049,9.066823
36599,2550.813192,1347.229764,1.219072,7.893207,9.112279
36799,2545.426231,1559.612429,1.221498,7.936750,9.158248
36999,2540.606309,1653.740777,1.224028,7.980669,9.204697
37199,2534.009203,1313.544561,1.232068,8.024240,9.256307
37399,2530.591006,1894.806266,1.234311,8.068293,9.302604
37599,2524.527853,1390.718207,1.236616,8.111394,9.348010
37799,2519.695409,1611.196072,1.239065,8.154579,9.393644
37999,2513.202755,1286.091162,1.241634,8.198855,9.440488
38199,2507.751336,1471.981625,1.249675,8.243903,9.493578
38399,2501.650368,1336.365444,1.251931,8.288059,9.539990
38599,2497.013987,1606.828938,1.254234,8.331176,9.585410
38799,2491.364592,1401.031412,1.256680,8.374685,9.631365
38999,2485.170337,1283.484750,1.259206,8.418532,9.677738
39199,2479.971946,1466.285802,1.267194,8.462372,9.729567
39399,2474.678714,1437.205200,1.269446,8.506412,9.775858
39599,2469.549147,1459.024484,1.271757,8.549572,9.821329
39799,2464.520659,1468.880029,1.274179,8.593120,9.867299
39999,2459.118849,1384.158533,1.276703,8.637047,9.913751
40199,2454.450009,1520.682038,1.284901,8.680787,9.965689
40399,2448.676538,1288.208929,1.287137,8.725034,10.012171
40599,2444.268306,1553.805424,1.289454,8.768378,10.057833
40799,2439.303787,1431.506509,1.291853,8.811961,10.103813
40999,2434.512855,1457.162602,1.294382,8.856099,10.150481
41199,2429.359780,1372.979383,1.302506,8.899863,10.202369
41399,2424.013340,1322.646684,1.304738,8.943970,10.248708
41599,2419.084777,1398.872279,1.307041,8.987286,10.294327
41799,2416.766914,1934.651415,1.309454,9.030686,10.340140
41999,2410.257711,1049.834360,1.312017,9.074796,10.386813
42199,2404.384517,1171.013644,1.320280,9.119072,10.439352
42399,2399.111594,1286.524862,1.322529,9.163202,10.485731
42599,2395.470723,1623.606032,1.324830,9.206414,10.531244
42799,2391.070626,1453.850107,1.327243,9.250012,10.577255
42999,2386.537759,1416.504264,1.329770,9.293949,10.623719
43199,2383.467935,1723.455645,1.337974,9.337552,10.675527
43399,2379.506747,1523.890254,1.340213,9.381750,10.721963
43599,2375.225363,1446.165020,1.342517,9.424924,10.767441
43799,2370.929370,1434.402940,1.344921,9.468211,10.813131
43999,2366.938782,1492.999942,1.347477,9.512373,10.859850
44199,2364.087634,1736.835076,1.355692,9.556239,10.911931
44399,2361.219910,1727.452920,1.357921,9.600408,10.958329
44599,2358.723432,1804.505257,1.360233,9.643755,11.003988
44799,2354.296122,1367.005903,1.362641,9.687165,11.049806
44999,2349.088687,1182.623282,1.365200,9.731778,11.096978
45199,2344.711345,1359.809500,1.373594,9.775464,11.149058
45399,2340.819873,1461.347271,1.375832,9.819724,11.195556
45599,2337.834466,1660.147033,1.378145,9.863148,11.241293
45799,2334.042566,1469.489263,1.380569,9.906540,11.287109
45999,2330.687258,1562.321872,1.383165,9.950935,11.334101
46199,2326.655459,1399.341518,1.391438,9.994525,11.385963
46399,2324.041180,1720.142852,1.393681,10.038742,11.432423
46599,2320.482002,1494.752541,1.395995,10.082334,11.478330
46799,2317.962333,1730.879679,1.398395,10.125535,11.523930
46999,2314.744382,1561.743708,1.401021,10.169789,11.570809
47199,2310.500294,1313.139664,1.409373,10.213476,11.622849
47399,2306.612325,1389.051707,1.411614,10.257691,11.669305
47599,2302.275811,1274.522010,1.413911,10.300938,11.714850
47799,2299.526215,1645.122207,1.416327,10.344268,11.760594
47999,2296.485445,1569.741517,1.418858,10.388275,11.807133
48199,2293.272068,1522.061484,1.453552,10.432616,11.886168
48399,2290.619183,1651.273962,1.455796,10.476819,11.932616
48599,2286.712550,1341.307362,1.458091,10.520198,11.978288
48799,2284.786893,1816.852124,1.460485,10.563448,12.023933
48999,2281.404048,1455.989971,1.463040,10.607731,12.070771
49199,2277.284695,1268.043336,1.470761,10.651198,12.121959
49399,2273.374699,1311.515683,1.472987,10.695718,12.168705
49599,2270.253577,1499.336236,1.475261,10.739027,12.214288
49799,2266.812804,1413.501194,1.477652,10.782240,12.259892
49999,2262.244809,1124.814068,1.480199,10.826502,12.306701
50199,2258.418662,1301.881780,1.488140,10.870024,12.358164
50399,2256.163379,1690.087515,1.490398,10.914449,12.404847
50599,2253.654005,1621.291633,1.492691,10.957753,12.450444
50799,2249.297527,1147.108616,1.495110,11.001431,12.496542
50999,2246.078324,1428.400867,1.497666,11.045602,12.543268
51199,2243.403817,1561.404459,1.505596,11.089240,12.594836
51399,2240.816121,1578.365886,1.507828,11.133540,12.641368
51599,2236.849507,1217.429676,1.510122,11.176913,12.687036
51799,2232.944625,1225.485101,1.512524,11.220362,12.732886
51999,2229.983157,1462.963033,1.515092,11.264514,12.779606
52199,2227.148226,1490.066173,1.523169,11.308069,12.831238
52399,2223.532522,1279.833749,1.525416,11.352249,12.877664
52599,2220.521687,1431.683022,1.527704,11.395375,12.923079
52799,2217.166608,1334.780735,1.530108,11.438458,12.968566
52999,2214.802649,1590.717579,1.532683,11.482398,13.015081
53199,2210.495012,1068.971058,1.540854,11.525833,13.066688
53399,2207.899951,1517.613734,1.543072,11.569936,13.113008
53599,2207.835793,2190.705606,1.545350,11.613119,13.158469
53799,2204.768414,1382.710982,1.547742,11.656310,13.204052
53999,2203.005750,1728.849047,1.550298,11.700505,13.250803
54199,2200.582864,1546.403598,1.558253,11.743929,13.302182
54399,2197.814723,1447.648588,1.560472,11.787975,13.348446
54599,2194.892808,1400.131875,1.562773,11.831337,13.394110
54799,2191.916881,1379.488892,1.565188,11.874505,13.439693
54999,2189.240081,1455.796704,1.567792,11.918947,13.486739
55199,2186.432707,1414.405045,1.575964,11.962449,13.538413
55399,2183.741378,1440.934431,1.578190,12.006639,13.584828
55599,2180.827699,1373.738534,1.580481,12.049951,13.630432
55799,2178.752223,1601.770148,1.582890,12.093486,13.676377
55999,2175.516853,1272.848437,1.585432,12.137495,13.722927
56199,2173.596878,1636.003847,1.593653,12.181137,13.774790
56399,2170.747898,1370.184563,1.595880,12.225341,13.821221
56599,2167.937260,1375.337410,1.598192,12.268758,13.866950
56799,2165.562710,1493.564991,1.600619,12.312256,13.912875
56999,2163.527926,1585.649326,1.603176,12.356636,13.959812
57199,2161.610266,1615.077166,1.611304,12.400353,14.011657
57399,2159.291474,1496.117009,1.613525,12.444477,14.058002
57599,2156.288060,1294.308341,1.615821,12.487895,14.103716
57799,2153.259353,1280.991505,1.618215,12.531223,14.149437
57999,2151.666772,1691.411088,1.620753,12.575417,14.196170
58199,2149.163907,1423.332994,1.629063,12.619210,14.248273
58399,2146.541580,1383.444421,1.631285,12.663380,14.294666
58599,2143.416731,1230.960806,1.633601,12.706773,14.340374
58799,2141.322051,1527.580627,1.635993,12.750085,14.386078
58999,2139.435531,1584.798891,1.638550,12.794291,14.432841
59199,2137.727876,1633.969482,1.646791,12.837916,14.484707
59399,2135.233546,1396.911879,1.649019,12.882268,14.531287
59599,2133.371657,1580.390722,1.651317,12.925673,14.576991
59799,2131.043337,1437.203964,1.653720,12.969325,14.623044
59999,2129.075647,1540.736241,1.656278,13.013809,14.670087
60199,2126.599754,1383.831897,1.664624,13.057554,14.722178
60399,2123.177432,1093.058532,1.666847,13.101935,14.768783
60599,2120.588648,1338.776023,1.669134,13.145364,14.814498
60799,2118.888893,1603.862880,1.671536,13.188939,14.860474
60999,2117.589580,1722.598440,1.674052,13.232830,14.906882
61199,2115.922780,1607.548913,1.682576,13.276633,14.959209
61399,2113.307049,1312.893451,1.684816,13.321029,15.005845
61599,2110.493825,1246.833924,1.687109,13.364490,15.051600
61799,2108.573789,1517.202798,1.689534,13.407911,15.097445
61999,2106.667148,1517.514878,1.692130,13.452436,15.144566
62199,2104.238688,1351.416139,1.700613,13.496029,15.196642
62399,2101.583936,1275.956153,1.702853,13.540406,15.243259
62599,2100.174371,1660.389911,1.705160,13.583738,15.288898
62799,2098.390390,1540.004487,1.707547,13.627443,15.334990
62999,2097.200241,1723.493362,1.710070,13.671393,15.381462
63199,2095.500280,1560.012549,1.718461,13.715146,15.433607
63399,2092.647955,1191.313328,1.720703,13.759421,15.480125
63599,2090.797195,1504.106229,1.723023,13.803038,15.526060
63799,2088.674177,1413.554588,1.725444,13.846347,15.571792
63999,2086.393484,1358.852309,1.728029,13.890632,15.618662
64199,2084.261841,1402.136144,1.763211,13.934555,15.697766
64399,2082.173371,1411.774419,1.765419,13.978685,15.744104
64599,2079.876286,1340.215115,1.767729,14.022476,15.790204
64799,2078.108948,1507.258661,1.770116,14.065661,15.835777
64999,2075.896631,1359.105919,1.772608,14.109356,15.881964
65199,2073.763974,1380.650511,1.780360,14.153147,15.933507
65399,2072.111151,1533.290901,1.782558,14.197064,15.979622
65599,2071.216726,1778.739643,1.784847,14.240372,16.025218
65799,2069.559100,1525.857692,1.787258,14.283590,16.070848
65999,2067.246467,1306.390302,1.789838,14.327603,16.117441
66199,2065.169329,1379.713889,1.797934,14.370918,16.168853
66399,2063.486395,1506.435022,1.800138,14.414950,16.215088
66599,2061.796080,1500.611567,1.802460,14.458304,16.260764
66799,2059.836112,1407.166699,1.804869,14.501686,16.306555
66999,2057.983629,1439.254397,1.807409,14.545618,16.353027
67199,2056.947232,1709.754279,1.815537,14.589274,16.404811
67399,2055.229014,1477.907630,1.817744,14.633300,16.451044
67599,2054.266429,1729.875417,1.820037,14.676614,16.496651
67799,2052.845574,1572.596713,1.822458,14.719891,16.542349
67999,2050.785379,1352.379162,1.825019,14.763909,16.588928
68199,2049.578214,1639.141981,1.833298,14.807306,16.640603
68399,2047.744998,1422.618444,1.835528,14.851330,16.686858
68599,2047.066830,1815.133489,1.837806,14.894523,16.732329
68799,2044.919014,1308.217956,1.840187,14.937565,16.777752
68999,2043.522703,1563.191601,1.842728,14.981479,16.824207
69199,2042.923469,1836.187957,1.850849,15.024862,16.875711
69399,2040.844329,1321.461793,1.853082,15.068970,16.922052
69599,2039.693918,1640.501373,1.855410,15.112200,16.967610
69799,2038.108256,1486.297815,1.857818,15.155326,17.013144
69999,2036.761318,1566.679933,1.860390,15.199362,17.059752
70199,2036.098143,1803.986846,1.868584,15.242740,17.111324
70399,2034.410816,1442.159258,1.870780,15.286724,17.157504
70599,2032.749443,1447.945943,1.873061,15.330028,17.203089
70799,2030.219909,1137.294407,1.875460,15.373127,17.248587
70999,2028.034886,1254.536713,1.878032,15.417033,17.295065
71199,2025.557713,1146.161570,1.886274,15.460240,17.346514
71399,2024.039990,1483.730463,1.888508,15.504057,17.392565
71599,2021.984950,1288.335792,1.890788,15.547192,17.437980
71799,2020.944786,1648.565989,1.893191,15.590287,17.483478
71999,2018.858208,1269.776705,1.895765,15.634430,17.530195
72199,2017.478059,1520.624456,1.904012,15.678005,17.582017
72399,2015.383022,1259.074506,1.906212,15.722279,17.628491
72599,2013.940945,1491.909026,1.908525,15.765873,17.674399
72799,2012.508352,1492.477146,1.910940,15.809259,17.720199
72999,2011.475004,1635.336449,1.913502,15.853382,17.766884
73199,2009.301151,1215.844575,1.921678,15.897084,17.818762
73399,2007.567390,1373.011141,1.923898,15.941450,17.865348
73599,2005.943926,1410.132560,1.926197,15.985052,17.911248
73799,2004.449875,1454.638897,1.928622,16.028479,17.957101
73999,2003.359151,1600.882019,1.931208,16.072825,18.004033
74199,2002.169247,1561.904815,1.939544,16.116321,18.055865
74399,2000.323963,1315.723683,1.941751,16.160775,18.102526
74599,1998.205250,1210.044046,1.944026,16.204434,18.148460
74799,1996.787628,1468.014730,1.946419,16.247810,18.194229
74999,1996.057261,1722.899743,1.948981,16.292181,18.241162
75199,1994.453718,1393.125112,1.957359,16.335775,18.293133
75399,1992.838272,1385.430535,1.959567,16.380250,18.339817
75599,1992.210247,1755.445022,1.961912,16.423981,18.385893
75799,1990.798617,1457.202555,1.964294,16.467542,18.431836
75999,1988.969398,1295.695463,1.966824,16.512019,18.478843
76199,1987.511573,1433.538065,1.975138,16.555752,18.530890
76399,1986.333871,1537.629288,1.977345,16.600146,18.577491
76599,1984.496133,1282.480354,1.979637,16.643766,18.623403
76799,1984.059743,1816.922079,1.982039,16.687353,18.669392
76999,1982.833127,1511.812794,1.984572,16.731585,18.716157
77199,1981.217288,1359.119154,1.993061,16.775227,18.768288
77399,1980.618859,1749.625274,1.995266,16.819662,18.814928
77599,1978.490425,1154.786568,1.997546,16.863279,18.860825
77799,1976.977993,1390.154467,1.999921,16.906697,18.906618
77999,1976.048302,1614.398302,2.002455,16.951135,18.953590
78199,1974.085838,1208.725062,2.010822,16.995181,19.006003
78399,1972.843035,1486.907034,2.013018,17.039585,19.052603
78599,1971.323358,1375.609875,2.015301,17.083438,19.098739
78799,1970.444038,1624.871356,2.017677,17.126889,19.144566
78999,1969.748288,1695.622828,2.020252,17.171513,19.191765
79199,1968.357381,1418.948880,2.028753,17.215324,19.244077
79399,1967.558102,1651.043523,2.030973,17.259720,19.290693
79599,1966.655570,1608.350701,2.033253,17.303356,19.336610
79799,1965.718920,1592.932252,2.035663,17.346807,19.382470
79999,1964.178352,1349.491506,2.038225,17.391231,19.429456
80199,1963.036108,1506.138445,2.073354,17.435255,19.508609
80399,1961.990493,1542.699146,2.075549,17.479331,19.554880
80599,1960.285339,1274.813258,2.077855,17.522898,19.600752
80799,1959.399057,1602.227306,2.080240,17.565924,19.646164
80999,1958.200240,1473.878110,2.082745,17.609347,19.692092
81199,1957.475503,1663.957144,2.090744,17.653333,19.744077
81399,1955.796148,1273.978057,2.092929,17.697233,19.790162
81599,1954.606645,1470.478979,2.095225,17.740704,19.835929
81799,1952.637689,1149.303700,2.097595,17.783863,19.881459
81999,1951.081597,1314.639858,2.100101,17.827702,19.927803
82199,1949.365338,1245.699261,2.108285,17.871434,19.979719
82399,1947.339154,1114.577307,2.110481,17.915388,20.025869
82599,1946.614378,1648.006834,2.112787,17.958975,20.071762
82799,1945.670046,1555.660858,2.115159,18.001985,20.117143
82999,1944.886342,1620.432908,2.117677,18.046031,20.163708
83199,1943.949745,1555.261824,2.125784,18.089274,20.215058
83399,1942.245351,1233.217765,2.128001,18.133331,20.261332
83599,1940.787621,1332.914219,2.130317,18.177071,20.307387
83799,1940.280668,1728.374311,2.132711,18.220314,20.353025
83999,1938.863175,1344.933463,2.135250,18.264583,20.399833
84199,1937.327474,1292.332914,2.143365,18.308046,20.451410
84399,1935.899719,1334.814996,2.145563,18.352020,20.497582
84599,1934.774611,1459.978950,2.147875,18.395914,20.543789
84799,1933.205810,1269.602856,2.150254,18.438943,20.589197
