# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
9799,3779.392480,2383.158659,4.544421,2.147696,6.692117
9999,3745.895537,2104.545304,4.629502,2.191528,6.821030
10199,3710.988804,1965.652198,4.708460,2.235378,6.943838
10399,3682.919886,2251.405053,4.788392,2.279470,7.067862
10599,3667.628320,2872.466881,4.867557,2.323346,7.190903
10799,3641.469652,2255.060224,4.946998,2.367124,7.314122
10999,3623.424380,2648.979717,5.032288,2.410895,7.443183
11199,3610.762536,2914.361105,5.112084,2.454720,7.566804
11399,3597.255462,2840.859336,5.191615,2.498757,7.690373
11599,3579.001539,2538.527903,5.271199,2.542724,7.813924
11799,3552.711451,2027.886334,5.351129,2.586828,7.937957
11999,3529.220910,2143.279019,5.437055,2.630723,8.067778
12199,3507.233307,2187.977158,5.515743,2.674462,8.190205
12399,3494.514046,2718.639093,5.594970,2.718304,8.313274
12599,3480.426816,2607.018576,5.674262,2.762288,8.436550
12799,3465.856874,2547.950540,5.754948,2.806436,8.561384
12999,3450.848247,2490.296056,5.840247,2.850313,8.690560
13199,3433.155378,2283.118906,5.919118,2.894154,8.813272
13399,3413.849298,2139.648035,5.998271,2.938040,8.936311
13599,3400.491881,2505.544975,6.078750,2.981906,9.060656
13799,3385.737030,2382.407144,6.158465,3.025761,9.184226
13999,3367.395873,2101.856051,6.244064,3.069732,9.313796
14199,3352.230321,2290.641636,6.323189,3.113694,9.436884
14399,3338.696814,2377.817825,6.403461,3.157635,9.561096
14599,3328.846879,2619.651569,6.482834,3.201520,9.684354
14799,3313.201208,2171.067258,6.562558,3.245412,9.807970
14999,3297.466628,2133.107705,6.648965,3.290857,9.939822
15199,3288.570916,2621.392503,6.729418,3.335120,10.064538
15399,3274.079880,2172.761097,6.809280,3.379444,10.188724
15599,3261.187859,2268.502250,6.889133,3.423464,10.312597
15799,3246.602152,2108.917024,6.969336,3.467511,10.436847
15999,3233.810149,2223.241908,7.056192,3.511623,10.567815
16199,3222.100944,2285.364535,7.136215,3.555715,10.691930
16399,3207.246097,2004.003518,7.216075,3.599616,10.815691
16599,3195.643644,2244.242525,7.295813,3.643642,10.939455
16799,3187.988821,2552.638513,7.376598,3.687446,11.064044
16999,3176.535969,2214.496398,7.462875,3.731515,11.194390
17199,3166.522386,2315.367808,7.542455,3.775855,11.318311
17399,3153.450604,2029.277358,7.622075,3.819664,11.441739
17599,3144.641491,2378.248647,7.702892,3.863750,11.566641
17799,3134.619578,2252.691272,7.783057,3.907726,11.690783
17999,3122.455643,2039.865397,7.869343,3.951594,11.820937
18199,3110.587738,2042.476280,7.948664,3.995440,11.944104
18399,3099.959338,2132.774949,8.029157,4.039206,12.068363
18599,3085.619960,1766.397157,8.109048,4.083084,12.192132
18799,3077.566555,2328.599859,8.188915,4.126800,12.315715
18999,3070.515552,2407.721280,8.275839,4.171126,12.446964
19199,3057.681699,1838.465734,8.356614,4.215285,12.571900
19399,3048.316772,2149.283712,8.436178,4.259130,12.695307
19599,3037.275654,1966.287282,8.516163,4.303150,12.819313
19799,3029.135846,2231.434623,8.596232,4.347010,12.943242
19999,3022.203226,2335.873834,8.684045,4.391180,13.075224
20199,3011.358684,1926.904528,8.763709,4.435260,13.198969
20399,3004.571501,2319.065938,8.843740,4.479416,13.323156
20599,2995.735175,2094.430005,8.924021,4.523509,13.447530
20799,2984.190268,1795.064820,9.005413,4.567609,13.573022
20999,2972.370734,1743.139151,9.113784,4.611803,13.725587
21199,2962.069071,1880.394508,9.195841,4.655808,13.851650
21399,2950.119925,1683.510485,9.278310,4.699780,13.978090
21599,2938.771700,1724.511548,9.389870,4.743856,14.133726
21799,2929.521352,1930.483764,9.469535,4.787967,14.257502
21999,2917.814801,1641.800809,9.554388,4.831959,14.386347
22199,2909.064789,1946.563390,9.634006,4.876027,14.510032
22399,2901.999791,2117.785089,9.720445,4.920181,14.640626
22599,2891.051840,1664.881296,9.800790,4.964775,14.765565
22799,2881.183919,1766.108888,9.880973,5.009053,14.890026
22999,2872.600379,1894.076816,9.961249,5.053255,15.014504
23199,2862.055103,1649.348308,10.042482,5.097464,15.139947
23399,2852.393616,1731.661136,10.129933,5.141846,15.271779
23599,2845.647390,2056.338995,10.209810,5.186013,15.395823
23799,2836.907429,1805.591979,10.290122,5.230368,15.520491
23999,2829.065638,1895.892544,10.371388,5.274605,15.645993
24199,2824.235675,2244.640120,10.500355,5.318815,15.819170
24399,2826.050487,3045.642725,10.583544,5.362963,15.946507
24599,2822.800331,2426.281246,10.662991,5.407219,16.070210
24799,2826.870902,3327.551127,10.743210,5.450967,16.194177
24999,2824.939096,2585.395142,10.823119,5.495075,16.318194
25199,2824.372342,2753.528123,10.902938,5.538993,16.441931
25399,2821.488774,2458.159176,10.987025,5.583153,16.570178
25599,2822.061555,2894.804744,11.067037,5.626955,16.693992
25799,2825.449466,3259.102124,11.146480,5.670912,16.817392
25999,2822.667019,2463.731371,11.226132,5.714816,16.940948
26199,2823.065999,2874.933411,11.306187,5.758816,17.065003
26399,2820.917300,2539.437672,11.391041,5.802789,17.193830
26599,2817.947696,2425.960026,11.489477,5.846527,17.336005
26799,2814.294668,2328.441985,11.568071,5.890227,17.458298
26999,2812.349433,2551.687877,11.652561,5.934154,17.586715
27199,2812.931814,2891.553242,11.732799,5.977940,17.710739
27399,2809.798579,2383.678592,11.812103,6.021730,17.833833
27599,2809.417229,2757.172350,11.897002,6.065592,17.962595
27799,2810.173437,2914.530167,11.976756,6.109541,18.086297
27999,2806.046916,2232.460427,12.057957,6.156605,18.214562
28199,2804.312139,2561.443413,12.137827,6.200429,18.338256
28399,2804.464771,2825.985855,12.217605,6.244267,18.461872
28599,2803.623157,2684.113908,12.303230,6.288042,18.591273
28799,2804.908559,2988.721045,12.383473,6.331912,18.715385
28999,2803.172232,2553.141189,12.462995,6.375813,18.838808
29199,2802.676670,2730.820130,12.542956,6.419677,18.962633
29399,2798.352319,2166.997115,12.680123,6.463952,19.144075
29599,2794.733204,2262.723248,12.763388,6.507782,19.271169
29799,2793.586281,2623.841677,12.842931,6.551675,19.394606
29999,2791.850153,2533.167186,12.922577,6.595471,19.518048
30199,2789.280149,2403.779544,13.002523,6.639303,19.641826
30399,2787.177028,2469.605652,13.083623,6.683296,19.766919
30599,2784.623864,2396.542989,13.166795,6.727221,19.894016
30799,2781.098589,2241.731543,13.246662,6.771146,20.017808
30999,2777.117040,2163.958404,13.326341,6.815042,20.141384
31199,2771.950520,1971.139918,13.407181,6.858877,20.266058
31399,2766.839261,1969.482984,13.511978,6.902193,20.414171
31599,2763.474219,2235.162542,13.596923,6.946217,20.543140
31799,2756.657961,1679.689213,13.676731,6.990104,20.666834
31999,2750.373280,1751.109047,13.757469,7.033920,20.791389
32199,2748.480506,2445.636580,13.837567,7.077849,20.915416
32399,2743.564683,1952.117275,13.917320,7.121695,21.039015
32599,2736.199153,1542.983231,14.002813,7.165501,21.168314
32799,2728.688955,1504.526734,14.082744,7.209195,21.291938
32999,2724.671917,2065.877715,14.162099,7.252967,21.415065
33199,2718.597526,1716.323022,14.241708,7.296584,21.538293
33399,2715.410219,2186.317208,14.321508,7.340503,21.662011
33599,2709.715789,1758.745983,14.408691,7.384624,21.793316
33799,2706.706058,2201.071298,14.488201,7.428538,21.916739
33999,2703.119056,2096.915646,14.568000,7.472478,22.040479
34199,2697.237487,1697.370802,14.648078,7.516432,22.164510
34399,2691.589132,1725.720302,14.728940,7.560318,22.289258
34599,2687.221749,1936.031963,14.814754,7.604051,22.418805
34799,2684.491178,2212.102321,14.894407,7.647903,22.542311
34999,2677.319529,1429.452689,14.973878,7.691716,22.665594
35199,2671.946604,1731.684691,15.054965,7.735710,22.790674
35399,2667.891683,1954.225535,15.135323,7.779763,22.915086
35599,2662.394462,1689.386329,15.221944,7.823954,23.045898
35799,2659.655833,2172.179883,15.301719,7.867950,23.169669
35999,2656.130424,2025.082213,15.382779,7.912117,23.294896
36199,2652.665998,2029.069301,15.463296,7.956213,23.419510
36399,2648.812043,1951.246197,15.543851,8.000415,23.544266
36599,2643.845718,1739.974696,15.629940,8.044316,23.674256
36799,2637.935420,1556.350839,15.710384,8.088233,23.798617
36999,2633.513649,1819.907721,15.790507,8.132345,23.922853
37199,2630.500361,2073.042194,15.870726,8.176410,24.047136
37399,2626.300220,1845.073952,15.950760,8.220155,24.170914
37599,2622.765072,1961.692457,16.038064,8.264262,24.302326
37799,2617.618630,1650.087540,16.117679,8.308288,24.425968
37999,2612.589601,1662.103052,16.197451,8.352232,24.549683
38199,2610.539965,2221.109048,16.277615,8.396346,24.673962
38399,2603.907891,1337.181730,16.359087,8.440435,24.799523
38599,2599.363059,1726.755393,16.445345,8.484300,24.929644
38799,2595.094169,1771.198447,16.524735,8.528048,25.052783
38999,2589.416474,1487.943694,16.604476,8.571777,25.176253
39199,2584.093815,1546.175298,16.685330,8.615592,25.300923
39399,2579.122548,1604.754101,16.766036,8.659683,25.425719
39599,2577.162205,2190.974648,16.852524,8.703645,25.556169
39799,2573.248642,1798.363143,16.932490,8.747634,25.680124
39999,2571.155050,2154.530358,17.013667,8.791731,25.805398
40199,2569.574697,2253.504027,17.094016,8.835817,25.929833
40399,2566.064080,1860.430088,17.174815,8.879999,26.054814
40599,2562.020063,1745.128560,17.305814,8.924010,26.229824
40799,2558.846303,1914.572986,17.385683,8.967838,26.353521
40999,2554.501204,1668.101104,17.465080,9.011729,26.476809
41199,2549.988046,1624.790647,17.544630,9.055990,26.600620
41399,2546.351060,1797.131844,17.624577,9.099934,26.724511
41599,2543.923212,2041.358712,17.708621,9.143709,26.852331
41799,2539.731750,1667.907743,17.788032,9.187753,26.975784
41999,2534.905288,1526.174698,17.867746,9.231875,27.099621
42199,2530.303910,1564.014620,17.947327,9.275868,27.223196
42399,2530.970602,2671.642509,18.028310,9.319987,27.348297
42599,2525.519675,1369.923107,18.111441,9.363870,27.475311
42799,2520.742086,1503.115630,18.190251,9.407614,27.597865
42999,2517.820313,1892.560932,18.269610,9.451544,27.721154
43199,2513.332852,1548.528843,18.350083,9.495639,27.845722
43399,2509.269152,1631.509971,18.429857,9.539561,27.969418
43599,2504.910720,1559.130858,18.513143,9.583472,28.096615
43799,2501.306692,1715.628501,18.592247,9.627257,28.219504
43999,2496.984180,1550.354141,18.672780,9.671115,28.343895
44199,2494.157536,1872.295845,18.752194,9.714796,28.466990
44399,2491.001979,1793.623881,18.869751,9.758633,28.628385
44599,2486.543081,1496.667729,18.955602,9.802689,28.758291
44799,2482.632178,1610.500866,19.037089,9.847450,28.884539
44999,2478.827706,1626.626033,19.119951,9.893177,29.013128
45199,2474.925868,1597.012303,19.202251,9.938427,29.140678
45399,2472.652585,1958.890587,19.338748,9.983961,29.322709
45599,2472.015695,2327.441655,19.425817,10.029719,29.455536
45799,2471.417308,2334.984981,19.508408,10.075356,29.583765
45999,2471.754228,2548.908900,19.590420,10.120484,29.710903
46199,2469.386314,1924.766167,19.672483,10.165535,29.838018
46399,2468.582839,2282.980212,19.755555,10.210484,29.966039
46599,2466.116664,1893.963873,19.841957,10.255812,30.097769
46799,2466.013468,2441.968791,19.923820,10.301050,30.224870
46999,2464.020065,1997.563916,20.005669,10.346172,30.351841
47199,2462.341093,2067.782682,20.088938,10.391546,30.480484
47399,2461.165939,2183.829533,20.171585,10.436791,30.608376
47599,2458.679508,1869.395387,20.257953,10.481937,30.739890
47799,2456.169341,1858.749463,20.339512,10.526942,30.866454
47999,2452.561966,1590.399557,20.422136,10.571886,30.994022
48199,2450.166643,1875.289054,20.504119,10.616845,31.120964
48399,2448.383504,2018.647037,20.586209,10.661773,31.247982
48599,2444.559915,1519.251339,20.672958,10.707211,31.380170
48799,2442.923749,2045.335326,20.755833,10.752449,31.508282
48999,2440.368355,1816.852301,20.838226,10.797758,31.635984
49199,2437.627343,1766.079433,20.920486,10.842921,31.763407
49399,2434.543511,1675.920679,21.002531,10.887841,31.890373
49599,2431.191600,1603.269736,21.090100,10.933009,32.023110
49799,2428.218326,1690.846430,21.171817,10.978024,32.149841
49999,2424.233891,1432.109531,21.253649,11.022922,32.276571
50199,2536.077359,30496.944174,21.368910,11.067859,32.436769
50399,2591.810682,16580.874856,21.551197,11.113269,32.664466
50599,2661.631342,20256.437721,21.682543,11.158439,32.840982
50799,2721.561774,17883.960925,21.780980,11.203834,32.984814
50999,2753.521134,10871.198633,21.865120,11.248792,33.113912
51199,2788.439603,11692.649149,21.950225,11.293628,33.243853
51399,2824.577802,12075.956759,22.069894,11.338745,33.408638
51599,2855.332688,10759.338445,22.155535,11.383951,33.539486
51799,2887.809800,11266.904669,22.235625,11.429297,33.664922
51999,2918.894391,10969.803477,22.317119,11.474775,33.791894
52199,2948.212979,10571.045949,22.403731,11.520103,33.923834
52399,2975.561564,10113.542173,22.483529,11.564934,34.048463
52599,3000.916363,9643.873625,22.564475,11.610150,34.174625
52799,3024.489922,9224.336058,22.645461,11.655118,34.300579
52999,3050.698758,9969.831495,22.726669,11.700310,34.426979
53199,3068.991101,7916.461975,22.814775,11.745588,34.560363
53399,3089.245933,8477.031343,22.894462,11.790247,34.684709
53599,3115.668210,10170.415994,22.976266,11.835616,34.811882
53799,3140.856584,9891.340914,23.056885,11.880610,34.937495
53999,3163.402595,9228.279547,23.138036,11.925681,35.063717
54199,3187.125465,9592.300260,23.240438,11.970972,35.211410
54399,3215.641250,10943.418968,23.327071,12.016159,35.343230
54599,3243.204872,10740.510091,23.406946,12.060869,35.467815
54799,3269.946434,10570.392797,23.490519,12.105870,35.596389
54999,3297.261007,10781.454136,23.570773,12.150667,35.721439
55199,3317.163707,8790.406137,23.655829,12.195723,35.851552
55399,3336.097883,8561.930407,23.735789,12.240401,35.976190
55599,3355.486120,8726.027748,23.816114,12.285077,36.101191
55799,3388.080794,12449.400310,23.896330,12.329644,36.225974
55999,3414.226345,10708.834958,23.978152,12.374625,36.352778
56199,3437.083235,9837.012479,24.064748,12.419332,36.484080
56399,3460.701480,10097.428272,24.145140,12.464183,36.609323
56599,3479.133373,8676.927210,24.226192,12.509101,36.735293
56799,3495.906770,8242.778280,24.307314,12.553750,36.861064
56999,3518.350802,9892.455887,24.387926,12.598433,36.986359
57199,3537.578713,9017.533338,24.475418,12.643431,37.118849
57399,3562.042535,10558.695476,24.555797,12.688217,37.244014
57599,3581.949916,9295.368383,24.637051,12.732837,37.369888
57799,3603.944187,9938.294300,24.717912,12.777449,37.495361
57999,3622.145158,8882.225808,24.799603,12.822687,37.622290
58199,3638.384432,8347.773892,24.887057,12.867452,37.754509
58399,3652.520819,7766.209270,24.968135,12.912113,37.880247
58599,3668.055402,8204.153553,25.048631,12.956705,38.005336
58799,3690.161377,10167.212207,25.129083,13.001290,38.130373
58999,3704.808846,8011.164726,25.210528,13.046392,38.256920
59199,3722.990609,9086.610700,25.298826,13.091123,38.389949
59399,3742.327169,9465.948760,25.379312,13.135851,38.515163
59599,3753.618695,7107.201923,25.503166,13.180703,38.683869
59799,3772.679335,9452.750131,25.589224,13.225723,38.814947
59999,3782.877821,6832.225062,25.670996,13.270690,38.941686
60199,3797.472221,8175.792362,25.758178,13.315596,39.073773
60399,3813.878682,8752.223454,25.838642,13.360336,39.198978
60599,3832.579644,9480.270154,25.919673,13.405196,39.324869
60799,3851.075633,9455.360325,26.001614,13.449986,39.451600
60999,3869.824655,9569.527433,26.082827,13.494711,39.577538
61199,3886.217159,8885.930877,26.171618,13.539571,39.711190
61399,3900.781486,8357.465330,26.252430,13.584663,39.837093
61599,3916.332726,8690.563615,26.335091,13.629959,39.965050
61799,3930.614190,8329.304864,26.416409,13.674984,40.091393
61999,3947.722622,9234.228245,26.497659,13.719961,40.217620
62199,3961.521575,8239.196893,26.582860,13.764748,40.347607
62399,3970.667212,6814.960570,26.663500,13.809074,40.472574
62599,3981.635284,7403.673606,26.743844,13.853420,40.597264
62799,3991.470208,7069.801479,26.824203,13.897824,40.722028
62999,4005.649143,8457.834630,26.904716,13.942144,40.846861
63199,4013.809583,6584.348374,26.990049,13.986498,40.976547
63399,4029.395906,8954.673893,27.070257,14.030898,41.101155
63599,4039.308215,7181.509961,27.150555,14.075171,41.225726
63799,4054.673701,8940.898543,27.231206,14.119554,41.350761
63999,4063.118582,6757.035488,27.312286,14.163792,41.476078
64199,4075.064544,7897.772381,27.397139,14.208363,41.605501
64399,4081.956805,6294.372494,27.477256,14.252668,41.729924
64599,4090.159268,6731.352510,27.557591,14.297039,41.854630
64799,4097.809542,6568.847830,27.639140,14.341393,41.980533
64999,4107.812155,7348.658950,27.719684,14.385738,42.105422
65199,4113.525071,5970.222622,27.804758,14.430436,42.235193
65399,4119.597136,6099.090478,27.884683,14.474676,42.359359
65599,4127.445937,6694.003701,27.966192,14.519121,42.485314
65799,4135.045757,6627.786728,28.046836,14.563390,42.610227
65999,4142.985892,6755.290244,28.127333,14.607664,42.734997
66199,4148.604982,6002.904775,28.211739,14.652032,42.863771
66399,4155.081382,6298.769908,28.293120,14.696593,42.989713
66599,4162.178932,6518.565328,28.373884,14.741192,43.115076
66799,4171.025601,7116.966489,28.454561,14.785600,43.240161
66999,4177.993433,6505.249506,28.535166,14.829998,43.365163
67199,4186.674861,7094.953097,28.620743,14.874439,43.495182
67399,4192.534996,6161.540392,28.724712,14.919113,43.643825
67599,4199.442483,6527.265671,28.810374,14.963868,43.774241
67799,4211.879972,8415.751150,28.896264,15.008691,43.904955
67999,4224.588691,8532.844574,29.018492,15.053835,44.072327
68199,4237.958274,8783.616457,29.104825,15.098625,44.203451
68399,4252.047698,9056.541290,29.185678,15.143495,44.329173
68599,4262.247616,7750.619325,29.266815,15.188475,44.455290
68799,4271.111552,7311.441896,29.355201,15.233432,44.588634
68999,4284.880495,9021.396662,29.436114,15.278326,44.714440
69199,4293.571187,7291.859830,29.517414,15.323279,44.840693
69399,4305.139944,8307.930131,29.598850,15.368274,44.967124
69599,4316.754753,8347.093291,29.681163,15.413110,45.094273
69799,4331.681016,9526.020564,29.766007,15.457652,45.223658
69999,4353.240404,11877.466817,29.846956,15.502398,45.349354
70199,4374.695882,11884.113401,29.927340,15.546823,45.474163
70399,4393.592224,11026.208155,30.008841,15.591106,45.599947
70599,4411.690305,10782.214785,30.089497,15.635369,45.724866
70799,4433.491929,12129.465129,30.174031,15.679759,45.853790
70999,4454.444211,11871.552019,30.254848,15.724259,45.979107
71199,4481.310473,14018.833498,30.336294,15.768512,46.104806
71399,4498.294268,10544.525429,30.416942,15.813042,46.229984
71599,4514.103863,10158.129022,30.497755,15.857373,46.355128
71799,4533.503361,11478.523657,30.582329,15.901680,46.484009
71999,4555.729883,12535.051475,30.663820,15.946129,46.609949
72199,4576.053281,11892.476635,30.744373,15.990572,46.734945
72399,4597.975523,12511.904707,30.825272,16.035049,46.860320
72599,4614.542686,10611.855898,30.906215,16.079368,46.985583
72799,4630.241325,10328.847149,30.991788,16.123830,47.115618
72999,4646.159542,10440.390663,31.072460,16.168333,47.240793
73199,4662.752930,10719.339273,31.153284,16.212747,47.366030
73399,4674.390667,8933.802554,31.234300,16.257175,47.491475
73599,4685.839380,8887.516880,31.316332,16.301661,47.617992
73799,4700.883781,10237.223445,31.401287,16.346159,47.747446
73999,4712.087169,8846.137244,31.481964,16.390530,47.872494
74199,4726.081047,9903.816146,31.562620,16.434911,47.997531
74399,4738.044320,9176.418664,31.644368,16.479278,48.123647
74599,4756.523307,11630.706479,31.725561,16.523676,48.249238
74799,4773.145438,10973.200160,31.810848,16.568331,48.379179
74999,4782.510339,8284.983378,31.891530,16.612657,48.504187
75199,4796.604511,10081.918805,31.973192,16.657110,48.630302
75399,4806.605797,8567.089530,32.054190,16.701488,48.755678
75599,4815.772965,8271.795355,32.135489,16.745958,48.881447
75799,4830.573429,10425.148696,32.220736,16.790443,49.011179
75999,4839.056382,8054.095555,32.302636,16.834853,49.137489
76199,4854.972819,10903.218914,32.383412,16.879271,49.262682
76399,4869.492398,10401.451858,32.464201,16.923588,49.387789
76599,4882.132820,9710.774321,32.545448,16.968097,49.513544
76799,4893.953274,9421.187132,32.631562,17.012716,49.644278
76999,4903.807136,8687.690113,32.747543,17.057389,49.804932
77199,4920.147701,11211.265100,32.828394,17.102100,49.930493
77399,4935.825244,10987.356717,32.914880,17.147051,50.061930
77599,4947.828594,9593.125112,32.997088,17.191940,50.189028
77799,4958.403575,9061.496257,33.084312,17.236848,50.321160
77999,4971.226465,9959.330853,33.165457,17.281607,50.447064
78199,4983.502694,9771.231686,33.289340,17.326519,50.615859
78399,5005.221706,13497.355690,33.389791,17.371418,50.761209
78599,5021.017616,11213.014290,33.472938,17.416060,50.888997
78799,5034.614554,10378.210970,33.557580,17.460475,51.018055
78999,5050.280770,11222.769878,33.637962,17.505086,51.143049
79199,5065.700127,11156.346167,33.719937,17.549854,51.269791
79399,5073.979144,8352.469932,33.806281,17.594680,51.400962
79599,5085.957446,9841.343526,33.887020,17.639310,51.526331
79799,5095.809821,9017.055029,33.967598,17.683940,51.651538
79999,5110.681159,11044.344936,34.049365,17.728491,51.777856
80199,5121.637930,9504.346178,34.130264,17.773042,51.903306
80399,5133.265386,9795.875563,34.216957,17.817527,52.034484
80599,5146.789558,10583.506710,34.297377,17.862032,52.159409
80799,5158.103930,9717.795736,34.378893,17.906604,52.285497
80999,5171.052602,10402.316073,34.459898,17.951189,52.411087
81199,5178.898897,8356.648374,34.541221,17.995870,52.537091
81399,5188.909586,9253.249355,34.628518,18.040500,52.669018
81599,5198.834274,9238.182208,34.709875,18.085024,52.794898
81799,5209.735157,9657.295505,34.790642,18.129575,52.920217
81999,5222.161484,10304.529151,34.871790,18.174302,53.046091
82199,5234.202936,10171.198419,34.952790,18.218650,53.171440
82399,5245.341950,9823.476696,35.041248,18.263473,53.304721
82599,5255.664321,9508.480808,35.121696,18.307935,53.429631
82799,5266.349521,9679.337154,35.202371,18.352399,53.554770
82999,5271.636975,7460.643044,35.283250,18.396913,53.680163
83199,5281.034856,9181.155568,35.365390,18.441444,53.806834
83399,5287.966752,8171.635257,35.452535,18.486043,53.938578
83599,5294.380297,7968.828641,35.532807,18.530472,54.063279
83799,5298.535200,7035.284690,35.613608,18.574998,54.188606
83999,5304.935742,7986.762846,35.695583,18.619566,54.315149
84199,5309.616206,7275.410976,35.777021,18.664229,54.441250
84399,5321.074262,10144.915900,35.864583,18.708854,54.573438
