# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_incremental1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
25399,0.122744,0.105080,10.822197,5.636381,16.458578
25599,0.122550,0.097926,10.903754,5.681004,16.584758
25799,0.122534,0.120459,10.984405,5.725677,16.710083
25999,0.122555,0.125300,11.065109,5.770215,16.835324
26199,0.122633,0.132775,11.152903,5.815122,16.968025
26399,0.122589,0.116863,11.234503,5.859879,17.094381
26599,0.122479,0.107962,11.315409,5.904549,17.219958
26799,0.122504,0.125865,11.395844,5.949164,17.345009
26999,0.122642,0.141026,11.476870,5.993854,17.470724
27199,0.122695,0.129859,11.565219,6.038635,17.603854
27399,0.122748,0.130038,11.645545,6.083245,17.728790
27599,0.122852,0.137105,11.726485,6.128458,17.854943
27799,0.123054,0.150929,11.807582,6.173409,17.980991
27999,0.123385,0.169342,11.889253,6.218124,18.107378
28199,0.123458,0.133738,11.976748,6.262995,18.239743
28399,0.123433,0.119892,12.057571,6.307924,18.365495
28599,0.123622,0.150370,12.138626,6.352634,18.491260
28799,0.123540,0.111906,12.220464,6.397410,18.617875
28999,0.123789,0.159538,12.301052,6.441941,18.742993
29199,0.123710,0.112265,12.388639,6.486787,18.875426
29399,0.123835,0.142083,12.469049,6.531369,19.000418
29599,0.124015,0.150536,12.550793,6.576231,19.127024
29799,0.124157,0.145149,12.632372,6.620876,19.253249
29999,0.124138,0.121359,12.713194,6.665466,19.378661
30199,0.124216,0.135896,12.801295,6.710290,19.511585
30399,0.124178,0.118467,12.883127,6.755033,19.638160
30599,0.124064,0.106751,12.964467,6.800124,19.764592
30799,0.124124,0.133176,13.045515,6.844935,19.890451
30999,0.124149,0.128061,13.127046,6.889770,20.016816
31199,0.124314,0.149919,13.216235,6.934672,20.150907
31399,0.124293,0.120991,13.297067,6.979535,20.276602
31599,0.124296,0.124746,13.377810,7.024143,20.401953
31799,0.124460,0.150380,13.459193,7.069189,20.528382
31999,0.124636,0.152710,13.541291,7.113901,20.655191
32199,0.124677,0.131146,13.658648,7.158682,20.817330
32399,0.124641,0.118878,13.738522,7.202798,20.941320
32599,0.124644,0.125172,13.818363,7.246813,21.065176
32799,0.124710,0.135364,13.910613,7.296846,21.207459
32999,0.124707,0.124244,13.988835,7.340058,21.328894
33199,0.124880,0.153418,14.073430,7.383808,21.457238
33399,0.124843,0.118715,14.151608,7.427326,21.578934
33599,0.124770,0.112593,14.231182,7.470853,21.702035
33799,0.124794,0.128823,14.309789,7.514116,21.823905
33999,0.124621,0.095470,14.389253,7.557861,21.947114
34199,0.124556,0.113489,14.475707,7.602144,22.077852
34399,0.124715,0.151761,14.556447,7.646352,22.202799
34599,0.124704,0.122890,14.636970,7.690783,22.327752
34799,0.124566,0.100695,14.717475,7.735035,22.452510
34999,0.124554,0.122408,14.797704,7.779356,22.577060
35199,0.124468,0.109410,14.885180,7.823766,22.708946
35399,0.124522,0.134146,14.964630,7.867729,22.832359
35599,0.124511,0.122484,15.044462,7.911751,22.956213
35799,0.124413,0.106964,15.125030,7.956180,23.081209
35999,0.124446,0.130463,15.205714,8.000103,23.205817
36199,0.124414,0.118539,15.292419,8.044394,23.336814
36399,0.124355,0.113664,15.372613,8.088716,23.461329
36599,0.124416,0.135553,15.453027,8.133105,23.586132
36799,0.124332,0.108902,15.534241,8.177253,23.711494
36999,0.124246,0.108562,15.615074,8.221795,23.836868
37199,0.124283,0.131017,15.701565,8.266119,23.967684
37399,0.124192,0.107334,15.781560,8.310484,24.092044
37599,0.124285,0.141653,15.862713,8.354937,24.217650
37799,0.124336,0.133880,15.943096,8.399151,24.342247
37999,0.124288,0.115223,16.023666,8.443422,24.467088
38199,0.124404,0.146515,16.110997,8.487958,24.598954
38399,0.124350,0.113945,16.192072,8.532180,24.724252
38599,0.124262,0.107512,16.272202,8.576509,24.848712
38799,0.124320,0.135433,16.352768,8.620801,24.973569
38999,0.124354,0.130935,16.433331,8.665079,25.098410
39199,0.124261,0.106105,16.521414,8.709680,25.231095
39399,0.124310,0.133861,16.601603,8.754055,25.355657
39599,0.124240,0.110497,16.681799,8.798339,25.480138
39799,0.124370,0.150178,16.762497,8.842890,25.605386
39999,0.124498,0.149834,16.844293,8.887397,25.731690
40199,0.124644,0.153952,16.931776,8.931901,25.863677
40399,0.124567,0.109069,17.012477,8.976462,25.988939
40599,0.124678,0.147173,17.092993,9.020915,26.113908
40799,0.124833,0.156276,17.174925,9.065432,26.240358
40999,0.124728,0.103329,17.256054,9.110055,26.366109
41199,0.124758,0.130813,17.343228,9.154735,26.497963
41399,0.124734,0.119873,17.423799,9.199487,26.623285
41599,0.124833,0.145280,17.505018,9.243945,26.748963
41799,0.124890,0.136813,17.585947,9.288681,26.874628
41999,0.124933,0.133851,17.666784,9.333168,26.999952
42199,0.124978,0.134363,17.754366,9.378024,27.132390
42399,0.125004,0.130596,17.835415,9.422553,27.257968
42599,0.125145,0.155004,17.916003,9.467494,27.383497
42799,0.125216,0.140250,17.996534,9.512041,27.508575
42999,0.125312,0.145830,18.077672,9.556724,27.634397
43199,0.125271,0.116579,18.165916,9.601366,27.767282
43399,0.125161,0.101397,18.246533,9.646179,27.892712
43599,0.125198,0.133173,18.327137,9.690946,28.018083
43799,0.125368,0.162409,18.408495,9.735777,28.144272
43999,0.125479,0.149856,18.490441,9.780260,28.270701
44199,0.125564,0.144328,18.578299,9.824958,28.403257
44399,0.125471,0.104941,18.658588,9.869506,28.528093
44599,0.125515,0.135173,18.739238,9.914189,28.653427
44799,0.125450,0.110885,18.821309,9.958830,28.780139
44999,0.125429,0.120787,18.902666,10.003387,28.906053
45199,0.125662,0.178049,18.990477,10.048010,29.038487
45399,0.125773,0.151029,19.070932,10.092584,29.163516
45599,0.125806,0.133194,19.152077,10.136967,29.289045
45799,0.125859,0.138032,19.232427,10.181216,29.413643
45999,0.125960,0.148881,19.313666,10.225842,29.539507
46199,0.126042,0.144997,19.401025,10.270279,29.671304
46399,0.126142,0.149243,19.482389,10.314760,29.797149
46599,0.126164,0.131180,19.562858,10.359242,29.922101
46799,0.126169,0.127329,19.643803,10.403941,30.047744
46999,0.126142,0.119845,19.724682,10.448496,30.173177
47199,0.126311,0.166045,19.813444,10.492968,30.306413
47399,0.126394,0.146164,19.893699,10.537292,30.430991
47599,0.126433,0.135669,19.974580,10.581943,30.556523
47799,0.126479,0.137361,20.055326,10.626561,30.681887
47999,0.126459,0.121604,20.137347,10.671060,30.808407
48199,0.126388,0.109298,20.254795,10.715707,30.970501
48399,0.126363,0.120506,20.335202,10.760085,31.095287
48599,0.126497,0.158880,20.415756,10.804492,31.220248
48799,0.126480,0.122392,20.497212,10.848729,31.345941
48999,0.126444,0.117512,20.577858,10.892758,31.470615
49199,0.126434,0.124069,20.664494,10.937126,31.601620
49399,0.126420,0.122979,20.744723,10.981695,31.726418
49599,0.126393,0.119822,20.825951,11.026124,31.852075
49799,0.126280,0.098019,20.906729,11.070786,31.977515
49999,0.126284,0.127295,20.987470,11.115264,32.102734
50199,0.126223,0.111019,21.074544,11.159730,32.234275
50399,0.126264,0.136696,21.155524,11.204146,32.359670
50599,0.126249,0.122387,21.236266,11.248623,32.484888
50799,0.126152,0.101682,21.317185,11.293053,32.610239
50999,0.126090,0.110331,21.398460,11.337566,32.736026
51199,0.126140,0.138944,21.486550,11.381913,32.868462
51399,0.126052,0.103386,21.566811,11.426310,32.993121
51599,0.126073,0.131416,21.646873,11.470372,33.117245
51799,0.126059,0.122514,21.727062,11.514391,33.241452
51999,0.126073,0.129644,21.809058,11.558787,33.367845
52199,0.126140,0.143540,21.896179,11.603093,33.499272
52399,0.126044,0.101049,21.976454,11.647369,33.623823
52599,0.126094,0.139271,22.057161,11.691907,33.749068
52799,0.125969,0.093019,22.140883,11.736413,33.877296
52999,0.125960,0.123707,22.221656,11.780710,34.002366
53199,0.125928,0.117235,22.309406,11.825238,34.134645
53399,0.125876,0.112037,22.389684,11.869734,34.259418
53599,0.125880,0.127045,22.470954,11.914184,34.385138
53799,0.125937,0.141304,22.551740,11.958726,34.510466
53999,0.125930,0.123923,22.632392,12.003165,34.635557
54199,0.125872,0.110352,22.720179,12.047855,34.768034
54399,0.125815,0.110347,22.801464,12.092259,34.893723
54599,0.125901,0.149125,22.882022,12.136653,35.018675
54799,0.125972,0.145529,22.963204,12.181330,35.144535
54999,0.125909,0.108503,23.044212,12.225864,35.270076
55199,0.125860,0.112380,23.133064,12.270447,35.403511
55399,0.125880,0.131380,23.214091,12.315248,35.529339
55599,0.125867,0.122377,23.295037,12.359988,35.655026
55799,0.125820,0.112624,23.376373,12.404912,35.781285
55999,0.125870,0.139845,23.458934,12.449517,35.908451
56199,0.125843,0.118483,23.547094,12.494209,36.041303
56399,0.125837,0.123920,23.627699,12.538637,36.166337
56599,0.125905,0.145306,23.708186,12.582930,36.291116
56799,0.125849,0.109995,23.790391,12.627198,36.417589
56999,0.125795,0.110355,23.871125,12.671494,36.542620
57199,0.125832,0.136331,23.958990,12.715884,36.674874
57399,0.125784,0.112059,24.039603,12.760381,36.799984
57599,0.125833,0.140048,24.121443,12.805003,36.926446
57799,0.125910,0.148074,24.202482,12.849615,37.052097
57999,0.125949,0.137096,24.283477,12.893996,37.177474
58199,0.126020,0.146723,24.371400,12.938572,37.309972
58399,0.125999,0.119937,24.452622,12.982885,37.435507
58599,0.126066,0.145594,24.532954,13.027280,37.560234
58799,0.126082,0.130689,24.613782,13.071676,37.685458
58999,0.126180,0.154965,24.694898,13.116265,37.811164
59199,0.126166,0.121919,24.783802,13.160911,37.944713
59399,0.126244,0.149332,24.864683,13.205423,38.070106
59599,0.126205,0.114736,24.945201,13.249850,38.195050
59799,0.126167,0.114764,25.025943,13.294284,38.320227
59999,0.126223,0.142977,25.107865,13.338754,38.446619
60199,0.126161,0.107723,25.195992,13.383394,38.579386
60399,0.126105,0.109134,25.276852,13.427911,38.704763
60599,0.126047,0.108596,25.357590,13.472442,38.830031
60799,0.126111,0.145362,25.440124,13.517248,38.957372
60999,0.126150,0.138042,25.521358,13.561848,39.083206
61199,0.126187,0.137506,25.609576,13.606603,39.216179
61399,0.126190,0.127204,25.690289,13.651021,39.341310
61599,0.126208,0.131682,25.772133,13.695581,39.467714
61799,0.126207,0.125767,25.853103,13.740142,39.593245
61999,0.126245,0.138072,25.934377,13.784789,39.719166
62199,0.126184,0.107364,26.022562,13.829383,39.851944
62399,0.126188,0.127348,26.103941,13.873801,39.977742
62599,0.126128,0.107336,26.184859,13.918455,40.103314
62799,0.126169,0.139153,26.266158,13.963018,40.229176
62999,0.126206,0.137794,26.347086,14.007405,40.354490
63199,0.126186,0.119931,26.436406,14.052011,40.488417
63399,0.126312,0.166212,26.517354,14.096623,40.613976
63599,0.126312,0.126335,26.598188,14.141108,40.739296
63799,0.126409,0.156973,26.679099,14.185645,40.864744
63999,0.126364,0.112264,26.761663,14.230274,40.991937
64199,0.126403,0.138624,26.879261,14.274788,41.154049
64399,0.126350,0.109580,26.959642,14.318997,41.278640
64599,0.126315,0.114816,27.040134,14.363218,41.403352
64799,0.126255,0.107087,27.121862,14.407618,41.529480
64999,0.126285,0.135994,27.202822,14.451916,41.654738
65199,0.126254,0.116220,27.289730,14.496433,41.786163
65399,0.126168,0.097941,27.370011,14.540631,41.910642
65599,0.126203,0.137582,27.451429,14.584846,42.036275
65799,0.126186,0.120804,27.532027,14.629284,42.161311
65999,0.126176,0.122909,27.612330,14.673319,42.285649
66199,0.126139,0.113809,27.699242,14.717708,42.416949
66399,0.126053,0.097536,27.780196,14.761916,42.542112
66599,0.126026,0.117182,27.860614,14.806214,42.666828
66799,0.125996,0.116129,27.941191,14.850455,42.791646
66999,0.125982,0.121134,28.022115,14.894830,42.916945
67199,0.125988,0.127898,28.110231,14.939065,43.049296
67399,0.125962,0.117446,28.190797,14.983501,43.174298
67599,0.125928,0.114415,28.271161,15.027651,43.298812
67799,0.125861,0.103074,28.351508,15.071936,43.423445
67999,0.125911,0.142814,28.432813,15.116073,43.548887
68199,0.125852,0.105974,28.520157,15.160566,43.680723
68399,0.125984,0.171026,28.600722,15.204955,43.805677
68599,0.125955,0.116120,28.681421,15.249201,43.930622
68799,0.125878,0.099180,28.763537,15.293829,44.057366
68999,0.125895,0.131849,28.844486,15.338164,44.182650
69199,0.125902,0.128221,28.932133,15.382747,44.314880
69399,0.125839,0.104034,29.012640,15.427055,44.439694
69599,0.125901,0.147476,29.094681,15.471350,44.566031
69799,0.125805,0.092318,29.175633,15.515857,44.691490
69999,0.125770,0.113727,29.256193,15.560100,44.816292
70199,0.125784,0.130642,29.343925,15.604536,44.948462
70399,0.125797,0.130484,29.425176,15.648720,45.073896
70599,0.125751,0.109361,29.506024,15.693217,45.199241
70799,0.125691,0.104567,29.586947,15.737499,45.324446
70999,0.125606,0.095562,29.668350,15.782021,45.450371
71199,0.125567,0.111782,29.756940,15.826341,45.583281
71399,0.125570,0.126405,29.837697,15.870852,45.708549
71599,0.125570,0.125738,29.918627,15.915287,45.833914
71799,0.125508,0.103210,29.999314,15.959539,45.958853
71999,0.125456,0.107019,30.081234,16.003947,46.085181
72199,0.125461,0.126992,30.169077,16.048286,46.217363
72399,0.125400,0.103666,30.249965,16.092745,46.342710
72599,0.125363,0.111664,30.330937,16.137261,46.468198
72799,0.125381,0.131971,30.413131,16.181695,46.594826
72999,0.125394,0.130076,30.494389,16.226106,46.720495
73199,0.125392,0.124950,30.582133,16.270363,46.852496
73399,0.125359,0.113226,30.662928,16.314877,46.977805
73599,0.125373,0.130393,30.745006,16.359248,47.104254
73799,0.125377,0.127059,30.826001,16.403662,47.229663
73999,0.125405,0.135532,30.906526,16.447900,47.354426
74199,0.125388,0.119136,30.994067,16.492435,47.486502
74399,0.125378,0.121532,31.075534,16.536802,47.612336
74599,0.125401,0.134248,31.156295,16.581208,47.737504
74799,0.125374,0.114973,31.237096,16.625517,47.862612
74999,0.125348,0.115962,31.317936,16.669779,47.987715
75199,0.125341,0.122688,31.407083,16.714277,48.121361
75399,0.125349,0.128319,31.487626,16.758679,48.246305
75599,0.125353,0.126837,31.568810,16.803335,48.372146
75799,0.125392,0.140202,31.649869,16.847742,48.497611
75999,0.125292,0.087360,31.732166,16.892318,48.624485
76199,0.125416,0.172482,31.820350,16.936856,48.757206
76399,0.125494,0.155332,31.901138,16.981504,48.882642
76599,0.125457,0.111141,31.982178,17.026063,49.008242
76799,0.125454,0.124306,32.064326,17.070438,49.134763
76999,0.125372,0.093749,32.145519,17.114933,49.260452
77199,0.125374,0.126105,32.233705,17.159390,49.393095
77399,0.125402,0.136530,32.314902,17.204161,49.519063
77599,0.125463,0.148823,32.397318,17.248729,49.646046
77799,0.125407,0.103676,32.478802,17.293318,49.772120
77999,0.125375,0.113003,32.560220,17.338033,49.898252
78199,0.125388,0.130436,32.648844,17.382756,50.031601
78399,0.125423,0.139045,32.730684,17.427326,50.158010
78599,0.125439,0.131840,32.811945,17.471983,50.283928
78799,0.125518,0.156698,32.893189,17.516552,50.409740
78999,0.125468,0.105624,32.974280,17.560901,50.535181
79199,0.125455,0.120430,33.063704,17.605293,50.668996
79399,0.125450,0.123151,33.144916,17.649977,50.794893
79599,0.125429,0.117481,33.226261,17.694448,50.920708
79799,0.125466,0.140129,33.307663,17.738988,51.046651
79999,0.125461,0.123192,33.390639,17.783705,51.174345
80199,0.125444,0.118940,33.509004,17.828466,51.337470
80399,0.125440,0.123580,33.590053,17.872888,51.462941
80599,0.125363,0.094483,33.671298,17.917331,51.588629
80799,0.125332,0.113040,33.753926,17.961752,51.715678
80999,0.125318,0.119464,33.835220,18.006007,51.841226
81199,0.125339,0.134054,33.922357,18.050494,51.972851
81399,0.125281,0.101633,34.003139,18.094808,52.097948
81599,0.125268,0.119702,34.085128,18.138956,52.224084
81799,0.125250,0.117945,34.166083,18.183107,52.349190
81999,0.125249,0.125044,34.246734,18.227196,52.473930
82199,0.125236,0.119775,34.333912,18.271610,52.605523
82399,0.125216,0.116911,34.415031,18.315838,52.730869
82599,0.125155,0.100342,34.495495,18.360194,52.855689
82799,0.125122,0.111299,34.575889,18.404446,52.980335
82999,0.125113,0.121635,34.656469,18.448625,53.105094
83199,0.125095,0.117213,34.744918,18.493070,53.237988
83399,0.125115,0.133708,34.825340,18.537355,53.362695
83599,0.125119,0.126601,34.906019,18.581666,53.487686
83799,0.125117,0.124386,34.986832,18.625967,53.612799
83999,0.125133,0.131981,35.068440,18.670204,53.738643
84199,0.125134,0.125292,35.155947,18.714556,53.870503
84399,0.125175,0.142540,35.236084,18.758772,53.994855
84599,0.125141,0.110928,35.316760,18.803123,54.119883
84799,0.125134,0.122269,35.398833,18.847901,54.246734
84999,0.125147,0.130568,35.480163,18.892440,54.372603
85199,0.125139,0.121641,35.567774,18.936950,54.504723
85399,0.125094,0.106037,35.648212,18.981217,54.629429
85599,0.125133,0.141629,35.729843,19.025461,54.755304
85799,0.125144,0.129924,35.810538,19.069680,54.880217
85999,0.125130,0.119287,35.891609,19.113964,55.005573
86199,0.125144,0.131097,35.978853,19.158142,55.136995
86399,0.125156,0.129991,36.060418,19.202595,55.263014
86599,0.125216,0.151383,36.141121,19.247116,55.388237
86799,0.125231,0.131566,36.221849,19.291498,55.513347
86999,0.125214,0.117975,36.302913,19.335798,55.638711
87199,0.125171,0.106353,36.391505,19.380167,55.771672
87399,0.125167,0.123398,36.472038,19.424559,55.896597
87599,0.125172,0.127478,36.553061,19.469073,56.022133
87799,0.125155,0.117548,36.634097,19.513455,56.147552
87999,0.125163,0.129002,36.716094,19.557828,56.273922
88199,0.125177,0.131181,36.803929,19.602468,56.406398
88399,0.125240,0.152880,36.884485,19.646733,56.531219
88599,0.125213,0.113620,36.965461,19.691229,56.656690
88799,0.125164,0.103460,37.047813,19.735724,56.783537
88999,0.125109,0.100330,37.128903,19.780057,56.908961
89199,0.125081,0.112851,37.217202,19.824741,57.041943
89399,0.125110,0.138004,37.297986,19.869199,57.167185
89599,0.125093,0.117593,37.380374,19.913757,57.294131
89799,0.125090,0.123501,37.461341,19.957994,57.419334
89999,0.125068,0.115342,37.542922,20.002612,57.545534
90199,0.125151,0.162344,37.630626,20.047152,57.677778
90399,0.125195,0.145283,37.712429,20.091861,57.804290
90599,0.125208,0.130961,37.793409,20.136384,57.929793
90799,0.125175,0.110022,37.874465,20.180869,58.055334
90999,0.125196,0.135048,37.955333,20.225184,58.180517
91199,0.125196,0.124998,38.044838,20.269820,58.314658
91399,0.125225,0.138604,38.125181,20.314160,58.439342
91599,0.125238,0.130869,38.206359,20.358785,58.565145
91799,0.125245,0.128871,38.287193,20.403158,58.690351
91999,0.125234,0.119821,38.369837,20.447842,58.817679
92199,0.125264,0.139250,38.458219,20.492404,58.950622
92399,0.125303,0.143431,38.538741,20.536819,59.075559
92599,0.125291,0.119634,38.619963,20.581437,59.201400
92799,0.125326,0.141491,38.702045,20.625891,59.327936
92999,0.125301,0.113511,38.783102,20.670413,59.453515
93199,0.125284,0.117678,38.871653,20.714965,59.586617
93399,0.125231,0.100326,38.952221,20.759340,59.711562
93599,0.125298,0.156632,39.034224,20.803760,59.837984
93799,0.125277,0.115478,39.115198,20.848103,59.963301
93999,0.125266,0.120005,39.196457,20.892509,60.088966
94199,0.125354,0.166682,39.285437,20.937168,60.222605
