# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
39599,0.145921,0.188105,1.277082,8.493642,9.770724
39799,0.145967,0.155003,1.279559,8.536691,9.816250
39999,0.145968,0.146252,1.282130,8.579565,9.861695
40199,0.146066,0.165638,1.290318,8.622742,9.913060
40399,0.145973,0.127306,1.292568,8.665848,9.958416
40599,0.145900,0.131128,1.294962,8.709077,10.004039
40799,0.145941,0.154384,1.297446,8.752323,10.049769
40999,0.146063,0.170867,1.300041,8.795646,10.095687
41199,0.146006,0.134402,1.308203,8.838735,10.146938
41399,0.145968,0.138021,1.310460,8.881869,10.192330
41599,0.145887,0.129249,1.312831,8.924962,10.237793
41799,0.145865,0.141145,1.315317,8.968189,10.283506
41999,0.146026,0.179808,1.317941,9.011269,10.329211
42199,0.146141,0.170208,1.326319,9.054360,10.380680
42399,0.146176,0.153564,1.328556,9.097264,10.425820
42599,0.146107,0.131572,1.330939,9.140128,10.471067
42799,0.146158,0.156970,1.333411,9.183008,10.516419
42999,0.146172,0.149028,1.336050,9.225956,10.562006
43199,0.146037,0.117136,1.344403,9.269433,10.613837
43399,0.146065,0.151992,1.346638,9.312255,10.658893
43599,0.146140,0.162587,1.349002,9.355129,10.704132
43799,0.146074,0.131631,1.351497,9.398160,10.749656
43999,0.146019,0.134023,1.354121,9.441084,10.795205
44199,0.145997,0.141074,1.362380,9.484116,10.846496
44399,0.146068,0.161707,1.364626,9.526985,10.891611
44599,0.145907,0.110284,1.367006,9.569990,10.936996
44799,0.145884,0.140646,1.369512,9.612866,10.982378
44999,0.145934,0.157237,1.372133,9.655767,11.027900
45199,0.145842,0.125198,1.380445,9.698816,11.079261
45399,0.145830,0.143028,1.382701,9.741997,11.124698
45599,0.145920,0.166362,1.385078,9.785094,11.170172
45799,0.145918,0.145530,1.387577,9.828217,11.215793
45999,0.145937,0.150128,1.390208,9.871377,11.261585
46199,0.145863,0.128855,1.398635,9.914502,11.313137
46399,0.145812,0.134161,1.400888,9.957654,11.358542
46599,0.145819,0.147257,1.403266,10.000889,11.404155
46799,0.145802,0.142002,1.405727,10.044105,11.449832
46999,0.145935,0.177039,1.408293,10.087241,11.495533
47199,0.145901,0.137880,1.416805,10.130493,11.547298
47399,0.146042,0.179271,1.419067,10.173689,11.592756
47599,0.146026,0.142288,1.421431,10.216894,11.638324
47799,0.146092,0.161848,1.423903,10.260122,11.684025
47999,0.146290,0.193577,1.426486,10.303373,11.729859
48199,0.146534,0.205051,1.461213,10.346604,11.807818
48399,0.146497,0.137491,1.463455,10.389621,11.853076
48599,0.146331,0.106322,1.465797,10.432533,11.898330
48799,0.146258,0.128348,1.468234,10.475411,11.943645
48999,0.146306,0.158209,1.470766,10.518287,11.989052
49199,0.146283,0.140595,1.478774,10.561618,12.040392
49399,0.146283,0.146326,1.481016,10.604485,12.085501
49599,0.146306,0.151930,1.483386,10.647482,12.130867
49799,0.146399,0.169459,1.485885,10.690363,12.176248
49999,0.146302,0.122226,1.488499,10.733276,12.221775
50199,0.146204,0.121698,1.496696,10.776284,12.272979
50399,0.146157,0.134273,1.498930,10.819204,12.318134
50599,0.146079,0.126371,1.501302,10.862359,12.363661
50799,0.146062,0.141777,1.503764,10.905301,12.409065
50999,0.146025,0.136581,1.506357,10.948346,12.454702
51199,0.145989,0.136966,1.514500,10.991406,12.505906
51399,0.145978,0.143077,1.516742,11.034264,12.551006
51599,0.145974,0.145034,1.519128,11.077253,12.596382
51799,0.145927,0.133714,1.521604,11.120335,12.641939
51999,0.145770,0.105186,1.524199,11.163314,12.687513
52199,0.145823,0.159443,1.532261,11.206299,12.738560
52399,0.145871,0.158547,1.534509,11.249275,12.783784
52599,0.145915,0.157373,1.536886,11.292274,12.829159
52799,0.145884,0.137818,1.539399,11.335398,12.874797
52999,0.145886,0.146416,1.542036,11.378570,12.920606
53199,0.145909,0.151843,1.550216,11.421633,12.971849
53399,0.145928,0.151163,1.552452,11.464637,13.017089
53599,0.145872,0.130958,1.554825,11.507672,13.062497
53799,0.145848,0.139281,1.557307,11.550741,13.108048
53999,0.145821,0.138537,1.559954,11.593836,13.153790
54199,0.145865,0.157812,1.568092,11.636841,13.204933
54399,0.145902,0.155982,1.570329,11.679915,13.250243
54599,0.145779,0.112240,1.572680,11.722885,13.295565
54799,0.145688,0.120805,1.575155,11.765819,13.340974
54999,0.145704,0.150023,1.577767,11.808769,13.386536
55199,0.145806,0.174014,1.586046,11.851898,13.437944
55399,0.145820,0.149723,1.588269,11.894956,13.483224
55599,0.145823,0.146577,1.590612,11.937943,13.528554
55799,0.145822,0.145647,1.593078,11.980960,13.574038
55999,0.145901,0.167903,1.595690,12.023977,13.619667
56199,0.146023,0.180167,1.603891,12.067033,13.670925
56399,0.146014,0.143398,1.606131,12.110135,13.716266
56599,0.146088,0.166839,1.608497,12.153192,13.761689
56799,0.146148,0.163211,1.610945,12.196171,13.807116
56999,0.146150,0.146883,1.613499,12.239326,13.852825
57199,0.146206,0.162172,1.621695,12.282381,13.904076
57399,0.146148,0.129576,1.623939,12.325468,13.949407
57599,0.146075,0.124846,1.626301,12.368537,13.994838
57799,0.145982,0.119442,1.628772,12.411795,14.040567
57999,0.146015,0.155493,1.631346,12.454852,14.086198
58199,0.145954,0.128149,1.639701,12.497921,14.137622
58399,0.145982,0.154332,1.641941,12.541192,14.183133
58599,0.145983,0.146215,1.644337,12.584342,14.228679
58799,0.146009,0.153661,1.646805,12.627327,14.274132
58999,0.145935,0.123936,1.649370,12.670334,14.319705
59199,0.145926,0.143496,1.657683,12.713536,14.371219
59399,0.145820,0.114450,1.659925,12.756615,14.416540
59599,0.145806,0.141542,1.662306,12.800502,14.462807
59799,0.145945,0.187529,1.664795,12.843603,14.508398
59999,0.145927,0.140502,1.667378,12.886736,14.554114
60199,0.145885,0.133274,1.675826,12.930070,14.605896
60399,0.145877,0.143237,1.678065,12.973061,14.651126
60599,0.145881,0.147255,1.680421,13.016153,14.696574
60799,0.145906,0.153368,1.682865,13.059231,14.742096
60999,0.145919,0.150058,1.685502,13.102368,14.787870
61199,0.145941,0.152663,1.693897,13.145386,14.839283
61399,0.145956,0.150397,1.696136,13.188463,14.884599
61599,0.146038,0.171133,1.698499,13.231747,14.930246
61799,0.146033,0.144662,1.700963,13.275228,14.976191
61999,0.146082,0.161251,1.703517,13.318566,15.022083
62199,0.146041,0.133349,1.712068,13.362019,15.074087
62399,0.146010,0.136390,1.714289,13.405168,15.119456
62599,0.145991,0.139966,1.716640,13.448290,15.164930
62799,0.145958,0.135634,1.719109,13.491624,15.210733
62999,0.145996,0.157986,1.721700,13.535013,15.256713
63199,0.145999,0.147005,1.730372,13.578270,15.308641
63399,0.146018,0.151973,1.732614,13.621512,15.354126
63599,0.146149,0.187477,1.734972,13.664655,15.399628
63799,0.146185,0.157689,1.737453,13.707852,15.445305
63999,0.146120,0.125423,1.740046,13.751130,15.491176
64199,0.146215,0.176738,1.774520,13.794492,15.569011
64399,0.146176,0.133381,1.776732,13.837371,15.614103
64599,0.146168,0.143866,1.779078,13.880175,15.659253
64799,0.146089,0.120605,1.781594,13.923336,15.704930
64999,0.146076,0.141808,1.784207,13.966320,15.750527
65199,0.146098,0.153131,1.792062,14.009495,15.801557
65399,0.146005,0.115873,1.794284,14.052399,15.846683
65599,0.146066,0.165882,1.796632,14.095371,15.892003
65799,0.146049,0.140302,1.799096,14.138292,15.937387
65999,0.146094,0.161088,1.801660,14.181214,15.982874
66199,0.146143,0.162354,1.809841,14.224179,16.034020
66399,0.146180,0.158407,1.812058,14.267113,16.079171
66599,0.146128,0.128883,1.814396,14.309981,16.124377
66799,0.146117,0.142308,1.816857,14.352984,16.169841
66999,0.146194,0.171928,1.819413,14.395935,16.215348
67199,0.146206,0.150342,1.827695,14.438947,16.266643
67399,0.146270,0.167550,1.829917,14.481634,16.311551
67599,0.146240,0.136242,1.832266,14.524430,16.356696
67799,0.146232,0.143453,1.834735,14.567142,16.401876
67999,0.146280,0.162511,1.837302,14.609840,16.447143
68199,0.146229,0.129190,1.845435,14.652598,16.498033
68399,0.146186,0.131340,1.847649,14.695190,16.542839
68599,0.146183,0.145193,1.849997,14.737890,16.587887
68799,0.146154,0.136254,1.852466,14.780538,16.633004
68999,0.146230,0.172196,1.855036,14.823226,16.678263
69199,0.146241,0.150180,1.863177,14.865994,16.729172
69399,0.146262,0.153523,1.865401,14.908915,16.774316
69599,0.146321,0.166637,1.867754,14.951859,16.819614
69799,0.146359,0.159787,1.870216,14.994836,16.865052
69999,0.146362,0.147450,1.872764,15.037728,16.910492
70199,0.146348,0.141443,1.880955,15.080735,16.961690
70399,0.146284,0.123661,1.883163,15.123557,17.006720
70599,0.146299,0.151734,1.885502,15.166410,17.051912
