# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_gradual5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
4399,7041.286359,4230.385139,0.604431,0.922178,1.526609
4599,6939.151929,4692.194473,0.606719,0.964154,1.570873
4799,6798.563306,3565.024977,0.609102,1.005985,1.615087
4999,6699.296321,4316.888665,0.611601,1.047832,1.659434
5199,6596.164115,4017.858971,0.619117,1.089719,1.708836
5399,6493.821962,3832.925987,0.621293,1.131529,1.752822
5599,6434.594895,4835.464090,0.623601,1.173342,1.796942
5799,6367.013934,4474.747012,0.626024,1.215316,1.841339
5999,6277.404336,3678.725998,0.628563,1.257217,1.885780
6199,6184.536973,3398.516088,0.636004,1.299370,1.935374
6399,6095.810579,3345.292361,0.638164,1.341159,1.979323
6599,6006.069402,3134.351740,0.640465,1.383167,2.023632
6799,5923.010026,3182.050609,0.642885,1.425130,2.068015
6999,5852.569240,3457.582520,0.645426,1.467148,2.112574
7199,5772.002240,2952.157260,0.653104,1.509011,2.162115
7399,5706.735060,3357.116578,0.655282,1.550819,2.206101
7599,5644.443671,3339.662269,0.657608,1.592557,2.250165
7799,5580.819239,3163.090829,0.660036,1.634398,2.294434
7999,5534.119695,3712.837491,0.662573,1.676218,2.338791
8199,5468.420431,2840.449856,0.670290,1.718111,2.388401
8399,5408.545365,2953.667639,0.672483,1.759909,2.432392
8599,5339.326231,2432.122622,0.674786,1.801826,2.476612
8799,5287.341566,3052.000967,0.677203,1.843713,2.520916
8999,5236.879845,3016.564118,0.679730,1.885609,2.565340
9199,5172.470721,2274.060141,0.687539,1.927517,2.615055
9399,5123.518969,2871.738382,0.689718,1.969372,2.659089
9599,5069.222208,2517.274428,0.692004,2.011346,2.703350
9799,5038.603634,3568.912096,0.694424,2.053314,2.747738
9999,4989.280271,2572.435500,0.696964,2.095257,2.792221
10199,4943.686545,2664.000230,0.704556,2.137171,2.841728
10399,4903.024433,2829.256731,0.706746,2.179173,2.885919
10599,4857.585201,2494.745119,0.709030,2.221108,2.930138
10799,4807.818526,2170.184771,0.711427,2.263015,2.974443
10999,4769.882080,2721.313954,0.713964,2.304970,3.018934
11199,4732.447497,2673.545468,0.721688,2.346824,3.068512
11399,4685.773836,2072.048822,0.723870,2.388631,3.112501
11599,4655.550127,2932.798686,0.726145,2.430467,3.156612
11799,4616.475790,2350.164271,0.728538,2.472366,3.200905
11999,4581.258328,2503.428049,0.731044,2.514312,3.245356
12199,4541.829090,2176.074831,0.738904,2.556493,3.295397
12399,4509.447535,2534.172638,0.741125,2.600548,3.341673
12599,4476.224628,2416.404420,0.743447,2.643156,3.386603
12799,4445.118580,2485.437578,0.745900,2.685768,3.431667
12999,4413.181482,2369.207169,0.748480,2.728474,3.476954
13199,4380.225866,2238.110836,0.756470,2.771164,3.527634
13399,4348.129513,2229.770245,0.758706,2.813717,3.572423
13599,4321.141849,2512.968361,0.761022,2.856286,3.617308
13799,4289.601183,2144.835867,0.763464,2.899016,3.662480
13999,4257.832234,2065.774747,0.766036,2.941816,3.707852
14199,4227.172309,2080.977574,0.774014,2.984600,3.758614
14399,4194.950234,1907.182888,0.776256,3.035679,3.811934
14599,4168.709749,2279.394836,0.778596,3.082189,3.860785
14799,4137.828354,1883.486566,0.781018,3.124946,3.905964
14999,4110.050142,2054.462431,0.783581,3.167755,3.951336
15199,4084.513199,2169.242501,0.791637,3.210562,4.002199
15399,4056.508590,1928.158236,0.793849,3.253246,4.047095
15599,4030.838518,2054.243031,0.796194,3.295964,4.092158
15799,4005.422521,2022.974734,0.798649,3.338765,4.137413
15999,3986.148855,2463.529271,0.801218,3.381517,4.182734
16199,3953.119606,1310.779667,0.806709,3.424303,4.231012
16399,3922.682122,1457.245944,0.808939,3.466940,4.275879
16599,3893.377456,1490.394791,0.811290,3.509700,4.320989
16799,3865.829058,1579.312049,0.813754,3.552487,4.366241
16999,3840.583930,1719.993143,0.816343,3.595251,4.411594
17199,3815.166016,1654.643308,0.821863,3.638298,4.460161
17399,3788.638209,1507.246834,0.824122,3.681505,4.505627
17599,3762.206614,1462.657863,0.826484,3.727249,4.553733
17799,3735.991380,1429.050767,0.828926,3.770006,4.598932
17999,3712.405653,1613.276002,0.831518,3.812804,4.644321
18199,3684.001739,1127.649478,0.837030,3.855563,4.692593
18399,3659.552188,1434.643016,0.839261,3.898336,4.737596
18599,3633.494595,1236.196070,0.841566,3.940980,4.782546
18799,3609.930191,1418.440604,0.844023,3.983695,4.827719
18999,3592.153674,1921.161089,0.846602,4.026506,4.873108
19199,3571.035381,1564.797494,0.852265,4.070281,4.922546
19399,3549.952010,1525.948439,0.854501,4.113171,4.967672
19599,3525.597013,1163.162313,0.856836,4.155981,5.012817
19799,3507.264475,1710.675699,0.859283,4.198756,5.058039
19999,3484.369813,1217.798342,0.861856,4.241618,5.103474
20199,3462.530584,1278.607664,0.867424,4.284514,5.151939
20399,3441.798234,1347.830896,0.869661,4.327420,5.197081
20599,3421.628015,1364.265683,0.872001,4.370243,5.242244
20799,3402.129927,1393.826773,0.874462,4.413453,5.287915
20999,3382.250119,1314.750179,0.877061,4.456700,5.333761
21199,3362.962518,1337.764383,0.882685,4.499499,5.382185
21399,3343.873879,1320.478141,0.884915,4.542234,5.427148
21599,3324.395518,1240.210897,0.887280,4.585730,5.473011
21799,3307.508757,1483.738527,0.889720,4.628463,5.518182
21999,3288.594252,1226.913209,0.892297,4.671190,5.563487
22199,3271.513123,1392.589010,0.897923,4.714017,5.611940
22399,3254.372367,1351.748373,0.900168,4.756913,5.657082
22599,3237.459939,1343.268086,0.902550,4.800261,5.702811
22799,3220.269839,1277.788485,0.905000,4.843109,5.748109
22999,3205.362854,1505.966552,0.907582,4.885973,5.793555
23199,3190.497475,1480.978852,0.913092,4.929008,5.842099
23399,3175.886462,1481.009045,0.915350,4.972359,5.887709
23599,3162.554031,1602.659594,0.917689,5.015142,5.932832
23799,3148.837558,1530.293658,0.920154,5.057998,5.978152
23999,3133.515663,1310.210198,0.922725,5.100873,6.023598
24199,3119.023231,1379.931446,0.928353,5.144246,6.072599
24399,3103.402517,1213.296106,0.930613,5.187527,6.118141
24599,3089.027671,1335.296400,0.932958,5.230416,6.163374
24799,3074.492449,1286.660132,0.935397,5.273217,6.208614
24999,3061.735105,1479.824441,0.937957,5.316045,6.254002
25199,3045.173048,974.916011,0.943511,5.359269,6.302780
25399,3031.765149,1342.369800,0.945769,5.402675,6.348444
25599,3021.182918,1677.239609,0.948102,5.445551,6.393653
25799,3010.316698,1619.440609,0.950546,5.488422,6.438968
25999,2997.165318,1300.637198,0.953131,5.531428,6.484559
26199,2983.889420,1258.022696,0.960829,5.574865,6.535694
26399,2971.163242,1304.033888,0.963074,5.617992,6.581066
26599,2956.464967,1016.292686,0.965425,5.660973,6.626398
26799,2943.993950,1285.348741,0.967858,5.703872,6.671729
26999,2932.251336,1358.741001,0.970410,5.746961,6.717371
27199,2920.451331,1327.450690,0.978132,5.789859,6.767991
27399,2908.275112,1252.309291,0.980396,5.833259,6.813655
27599,2896.370638,1265.457723,0.982732,5.876160,6.858892
27799,2887.520481,1666.198831,0.985174,5.919006,6.904180
27999,2875.951643,1267.883231,0.987710,5.961897,6.949607
28199,2866.102385,1487.206153,0.995603,6.005097,7.000700
28399,2856.102241,1446.081977,0.997836,6.047885,7.045721
28599,2846.942907,1546.317516,1.000194,6.090723,7.090917
28799,2836.885712,1398.706832,1.002637,6.133653,7.136290
28999,2826.613760,1347.452686,1.005184,6.176713,7.181897
29199,2819.517805,1790.604346,1.013025,6.220526,7.233550
29399,2809.497627,1346.551549,1.015265,6.263818,7.279082
29599,2798.964706,1250.625399,1.017608,6.306911,7.324519
29799,2788.325205,1213.678988,1.020034,6.350008,7.370042
29999,2778.818614,1362.336648,1.022582,6.393130,7.415711
30199,2770.777985,1564.683560,1.030505,6.436412,7.466917
30399,2762.145381,1458.622143,1.032774,6.480203,7.512977
30599,2754.796717,1637.799888,1.035124,6.523283,7.558407
30799,2744.983125,1243.503550,1.037561,6.566353,7.603914
30999,2737.055424,1516.189425,1.040114,6.609516,7.649629
31199,2727.566515,1256.785543,1.048013,6.652847,7.700860
31399,2719.881167,1520.966941,1.050230,6.695845,7.746075
31599,2711.914653,1461.172025,1.052576,6.738952,7.791529
31799,2703.792692,1420.522856,1.055007,6.782064,7.837071
31999,2695.927242,1445.320616,1.057562,6.825263,7.882825
32199,2688.462155,1494.048284,1.065669,6.869156,7.934825
32399,2680.119972,1337.028476,1.067925,6.912547,7.980472
32599,2671.929321,1345.043830,1.070279,6.955827,8.026106
32799,2662.689449,1156.590409,1.072722,6.998996,8.071719
32999,2654.986907,1391.769900,1.075315,7.042249,8.117564
33199,2646.880279,1309.286737,1.083533,7.085400,8.168933
33399,2639.467904,1409.013606,1.085764,7.128550,8.214314
33599,2631.561547,1311.199910,1.088096,7.171779,8.259875
33799,2625.592460,1622.785870,1.090530,7.215094,8.305625
33999,2617.830264,1306.019059,1.093125,7.258437,8.351562
34199,2610.822123,1419.438175,1.101219,7.302424,8.403642
34399,2603.237509,1306.268567,1.103479,7.345956,8.449434
34599,2597.367721,1587.764221,1.105818,7.389167,8.494985
34799,2590.640139,1426.768402,1.108298,7.432440,8.540738
34999,2582.636206,1189.951893,1.110879,7.475733,8.586612
35199,2575.328787,1296.530427,1.118946,7.518948,8.637894
35399,2568.239664,1320.554029,1.121211,7.562360,8.683571
35599,2561.504994,1369.468396,1.123570,7.605672,8.729241
35799,2554.334913,1278.060567,1.125998,7.649013,8.775010
35999,2549.515829,1686.899696,1.128540,7.692408,8.820948
36199,2543.470210,1455.258902,1.136675,7.736209,8.872884
36399,2536.621413,1296.989128,1.138942,7.779804,8.918746
36599,2531.090346,1524.436082,1.141293,7.823020,8.964313
36799,2526.053303,1604.274533,1.143744,7.866267,9.010012
36999,2519.874105,1382.901550,1.146306,7.909693,9.056000
37199,2514.925324,1599.400918,1.154586,7.952956,9.107542
37399,2507.512571,1128.740520,1.156852,7.996940,9.153792
37599,2501.360126,1350.852794,1.159199,8.040295,9.199494
37799,2495.978688,1484.268509,1.161638,8.083628,9.245266
37999,2489.896515,1340.365648,1.164181,8.126948,9.291129
38199,2485.158879,1585.008181,1.172317,8.170198,9.342515
38399,2479.121848,1326.048844,1.174551,8.213421,9.387972
38599,2473.165291,1329.506336,1.176937,8.256774,9.433711
38799,2467.985329,1468.252678,1.179416,8.301694,9.481110
38999,2461.973295,1295.638684,1.181987,8.345165,9.527152
39199,2457.835525,1650.970515,1.190430,8.388905,9.579335
39399,2452.648599,1436.011089,1.192663,8.432413,9.625076
39599,2446.192965,1174.433033,1.195043,8.475635,9.670679
39799,2441.017244,1416.224468,1.197531,8.518990,9.716521
39999,2436.879423,1613.452920,1.200112,8.562232,9.762345
40199,2431.657309,1387.234513,1.208418,8.605531,9.813949
40399,2427.967847,1686.386133,1.210664,8.648727,9.859391
40599,2421.586850,1132.625356,1.213025,8.692045,9.905070
40799,2416.433977,1370.400841,1.215480,8.735381,9.950861
40999,2410.656122,1231.973580,1.218052,8.778674,9.996727
41199,2404.726245,1189.101471,1.223590,8.822429,10.046020
41399,2400.301854,1488.877449,1.225850,8.865631,10.091481
41599,2396.606820,1631.734684,1.228197,8.908459,10.136656
41799,2393.224357,1689.672054,1.230654,8.951395,10.182049
41999,2389.803243,1674.790431,1.233236,8.994244,10.227480
42199,2385.643250,1512.044820,1.238782,9.037096,10.275878
42399,2383.873753,2010.509903,1.241020,9.080254,10.321274
42599,2380.524764,1670.539090,1.243378,9.123284,10.366662
42799,2377.302580,1690.977390,1.245838,9.166186,10.412024
42999,2374.284786,1728.476703,1.248420,9.209052,10.457472
43199,2370.208866,1493.886029,1.254018,9.252503,10.506521
43399,2367.237752,1725.477319,1.256252,9.295674,10.551926
43599,2363.307620,1510.468998,1.258579,9.338608,10.597187
43799,2358.782698,1372.349623,1.261030,9.381584,10.642615
43999,2353.743553,1250.170761,1.263620,9.424801,10.688421
44199,2351.110780,1771.900765,1.269145,9.467731,10.736876
44399,2346.895193,1415.250434,1.271368,9.510758,10.782126
44599,2344.478434,1807.957886,1.273698,9.553683,10.827380
44799,2341.662989,1713.818699,1.276147,9.596690,10.872837
44999,2337.435691,1390.521000,1.278715,9.639638,10.918353
45199,2334.346518,1639.282528,1.284231,9.682675,10.966906
45399,2330.766596,1521.704435,1.286453,9.725754,11.012208
45599,2328.465191,1806.046049,1.288795,9.768885,11.057680
45799,2325.154604,1570.340886,1.291225,9.811865,11.103090
45999,2321.449735,1473.034619,1.293797,9.855228,11.149024
46199,2318.004136,1525.516547,1.299304,9.898768,11.198072
46399,2314.104625,1413.317430,1.301542,9.941897,11.243439
46599,2309.846781,1322.027069,1.303884,9.985051,11.288935
46799,2306.074212,1427.065554,1.306324,10.028025,11.334348
46999,2302.233868,1403.593540,1.308899,10.071135,11.380034
47199,2297.462347,1176.154841,1.314372,10.114222,11.428594
47399,2293.686234,1402.523530,1.316595,10.157188,11.473783
47599,2288.986462,1175.140589,1.318939,10.200212,11.519150
47799,2286.022564,1580.614821,1.321371,10.243261,11.564632
47999,2281.892382,1294.778858,1.323922,10.286278,11.610200
48199,2278.428888,1447.190224,1.329594,10.329190,11.658784
48399,2274.569304,1344.409601,1.331834,10.372230,11.704064
48599,2271.634541,1561.421817,1.334186,10.415403,11.749589
48799,2267.713241,1314.837403,1.336647,10.458532,11.795179
48999,2263.673695,1278.024423,1.339252,10.501618,11.840870
49199,2261.233468,1663.378024,1.344794,10.545421,11.890215
49399,2257.920560,1442.945046,1.347036,10.588739,11.935775
49599,2255.502434,1658.225453,1.349391,10.632090,11.981481
49799,2252.482912,1503.641256,1.351845,10.675332,12.027177
49999,2249.061501,1397.130397,1.354413,10.718514,12.072927
50199,2245.996033,1479.629026,1.360006,10.761569,12.121575
50399,2242.992584,1489.126795,1.362260,10.805337,12.167597
50599,2239.914208,1464.163339,1.364613,10.848543,12.213156
50799,2236.231030,1304.386968,1.367058,10.891546,12.258604
50999,2234.292001,1741.778875,1.369648,10.934714,12.304362
51199,2230.814158,1343.964053,1.377285,10.977806,12.355091
51399,2226.859835,1214.553047,1.379505,11.020821,12.400326
51599,2223.624853,1392.234556,1.381828,11.063941,12.445769
51799,2219.866959,1250.330273,1.384271,11.107103,12.491374
51999,2216.121452,1246.035258,1.386840,11.150239,12.537079
52199,2212.216465,1196.919925,1.394792,11.193725,12.588517
52399,2208.542549,1249.650466,1.397050,11.237290,12.634340
52599,2205.338918,1365.987599,1.399403,11.280545,12.679947
52799,2201.504005,1192.921886,1.401856,11.323826,12.725682
52999,2197.598977,1166.671423,1.404435,11.366971,12.771406
53199,2194.151382,1280.538696,1.412513,11.410578,12.823091
53399,2190.930594,1334.201165,1.414766,11.454161,12.868927
53599,2187.985870,1401.744325,1.417133,11.497343,12.914476
53799,2185.073506,1404.560031,1.419573,11.540504,12.960077
53999,2182.457657,1478.794435,1.422153,11.583671,13.005824
54199,2178.944323,1230.343962,1.430233,11.626649,13.056882
54399,2176.146848,1418.031050,1.432464,11.669425,13.101889
54599,2172.070033,1063.176396,1.434805,11.712385,13.147190
54799,2169.058728,1346.972560,1.437243,11.755415,13.192658
54999,2166.285548,1406.434219,1.439817,11.798387,13.238203
55199,2163.124356,1293.796504,1.447638,11.842189,13.289828
55399,2160.234511,1362.637321,1.449861,11.885068,13.334929
55599,2158.033930,1548.473011,1.452198,11.927931,13.380129
55799,2155.194832,1365.925661,1.454638,11.970935,13.425572
55999,2152.050908,1274.896138,1.457187,12.013904,13.471092
56199,2149.647958,1476.821893,1.465160,12.056874,13.522034
56399,2146.910540,1377.695968,1.467417,12.099784,13.567200
56599,2144.170727,1371.543642,1.469780,12.142895,13.612674
56799,2140.922302,1221.617884,1.472241,12.186007,13.658248
56999,2138.224989,1372.188094,1.474796,12.228978,13.703774
57199,2136.166286,1549.435839,1.482759,12.272639,13.755398
57399,2133.526909,1378.665314,1.484995,12.315982,13.800977
57599,2131.819082,1641.672610,1.487345,12.359230,13.846575
57799,2129.124488,1353.081516,1.489776,12.402394,13.892170
57999,2126.037263,1233.829073,1.492320,12.445649,13.937969
58199,2123.064285,1260.900663,1.500364,12.488787,13.989151
58399,2120.137226,1268.363075,1.502578,12.531841,14.034420
58599,2117.849124,1449.723357,1.504928,12.575011,14.079938
58799,2115.404000,1398.982725,1.507358,12.618253,14.125611
58999,2112.397182,1228.392608,1.509901,12.661521,14.171422
59199,2110.002868,1403.680218,1.518053,12.704553,14.222607
59399,2107.355385,1323.700505,1.520285,12.747706,14.267990
59599,2104.164456,1156.458521,1.522657,12.791134,14.313791
59799,2102.682005,1660.911712,1.525092,12.834379,14.359471
59999,2100.290600,1385.260591,1.527642,12.877590,14.405232
60199,2098.026553,1418.812175,1.535795,12.921152,14.456948
60399,2094.815295,1128.226673,1.538031,12.964381,14.502411
60599,2092.600859,1423.841194,1.540381,13.007308,14.547689
60799,2090.198039,1362.143641,1.542811,13.050329,14.593140
60999,2088.416015,1546.680664,1.545356,13.093294,14.638650
61199,2087.108836,1688.419431,1.553509,13.136303,14.689811
61399,2085.615869,1628.767745,1.555734,13.179488,14.735222
61599,2082.868625,1239.464882,1.558090,13.222793,14.780883
61799,2081.079054,1529.891279,1.560517,13.265982,14.826498
61999,2078.472056,1272.909670,1.563063,13.309280,14.872343
62199,2076.018129,1315.300689,1.571161,13.352316,14.923477
62399,2073.843644,1397.578661,1.573393,13.395346,14.968739
62599,2071.469513,1330.740847,1.575742,13.438301,15.014043
62799,2069.911154,1582.144523,1.578182,13.481304,15.059486
62999,2067.888501,1432.775477,1.580725,13.524442,15.105166
63199,2066.035883,1482.461441,1.589057,13.567477,15.156534
63399,2063.139030,1147.733300,1.591296,13.610684,15.201980
63599,2060.989955,1379.733323,1.593654,13.653936,15.247590
63799,2059.772440,1672.602565,1.596087,13.697263,15.293350
63999,2057.543962,1346.659409,1.598647,13.740469,15.339115
64199,2055.812232,1501.658709,1.606971,13.783584,15.390555
64399,2054.155617,1522.382079,1.609221,13.826771,15.435992
64599,2052.290114,1451.598308,1.611567,13.870058,15.481625
64799,2050.422045,1447.035637,1.614022,13.913325,15.527347
64999,2048.109399,1298.812231,1.616560,13.956523,15.573083
65199,2045.797048,1294.282817,1.624876,14.000417,15.625293
65399,2044.017609,1463.920731,1.627105,14.043907,15.671012
65599,2042.217120,1453.456986,1.629471,14.087154,15.716625
65799,2039.640518,1194.515212,1.631948,14.130458,15.762406
65999,2037.641127,1379.841480,1.634544,14.173899,15.808443
66199,2036.082638,1521.781419,1.640033,14.216697,15.856730
66399,2035.727977,1918.335078,1.642284,14.259587,15.901871
66599,2033.578733,1320.029808,1.644641,14.302462,15.947103
66799,2031.586674,1368.230984,1.647118,14.345514,15.992632
66999,2030.681538,1728.365851,1.649714,14.388534,16.038247
67199,2029.562115,1654.555729,1.655256,14.431621,16.086877
67399,2028.574163,1696.622276,1.657487,14.474474,16.131962
67599,2027.747658,1749.215280,1.659833,14.517310,16.177144
67799,2025.488399,1261.858879,1.662290,14.560305,16.222595
67999,2023.997727,1518.659995,1.664879,14.603266,16.268145
68199,2022.802688,1616.489535,1.670400,14.646450,16.316850
68399,2020.730713,1314.186933,1.672652,14.689713,16.362365
68599,2019.550413,1615.887855,1.675016,14.732518,16.407534
68799,2017.421935,1287.353971,1.677464,14.775275,16.452739
68999,2016.342930,1645.165477,1.680050,14.818110,16.498160
69199,2015.123453,1594.403896,1.685584,14.860941,16.546525
69399,2013.135566,1325.326413,1.687815,14.903854,16.591669
69599,2011.543261,1459.013413,1.690162,14.946868,16.637030
69799,2009.909327,1441.300359,1.692623,14.989927,16.682550
69999,2008.773578,1612.397186,1.695190,15.033007,16.728197
70199,2007.382230,1520.410299,1.700739,15.076483,16.777222
70399,2005.755649,1434.826025,1.703007,15.119436,16.822443
70599,2004.267201,1480.333473,1.705344,15.162269,16.867613
70799,2002.918337,1526.769218,1.707798,15.205251,16.913049
70999,2001.534993,1511.831299,1.710377,15.248413,16.958790
71199,2000.429016,1607.807136,1.715874,15.291315,17.007190
71399,1998.666334,1371.151402,1.718124,15.334411,17.052535
71599,1996.484153,1217.445714,1.720465,15.377414,17.097879
71799,1995.662424,1701.483369,1.722916,15.420372,17.143289
71999,1994.099164,1432.888793,1.725489,15.463445,17.188934
72199,1993.749267,1867.786517,1.731013,15.506314,17.237327
72399,1991.828086,1298.281670,1.733236,15.549218,17.282454
72599,1990.343687,1452.991274,1.735574,15.592178,17.327752
72799,1988.681882,1385.446723,1.738020,15.635131,17.373151
72999,1987.358077,1505.492925,1.740617,15.678131,17.418747
73199,1985.933046,1465.796638,1.746137,15.721294,17.467431
73399,1984.000089,1276.537884,1.748387,15.764753,17.513140
73599,1982.460552,1417.450700,1.750727,15.807735,17.558462
73799,1980.632802,1308.020459,1.753196,15.851038,17.604234
73999,1979.944864,1726.095857,1.755769,15.894118,17.649887
74199,1978.114622,1300.925274,1.761266,15.937287,17.698553
74399,1976.603046,1415.808069,1.763502,15.980304,17.743806
74599,1974.873284,1331.402041,1.765864,16.023372,17.789236
74799,1973.130278,1322.989138,1.768328,16.066558,17.834885
74999,1972.145454,1603.821139,1.770927,16.109782,17.880709
75199,1970.804077,1467.787584,1.776581,16.153050,17.929630
75399,1969.030676,1302.232115,1.778853,16.196364,17.975217
75599,1967.270387,1303.641188,1.781202,16.239241,18.020444
75799,1965.802138,1410.804065,1.783675,16.282186,18.065861
75999,1965.018883,1668.165269,1.786258,16.325239,18.111497
76199,1963.802996,1501.765898,1.793943,16.368325,18.162268
76399,1962.503423,1467.365990,1.796177,16.411422,18.207599
76599,1960.355284,1139.766323,1.798510,16.454558,18.253067
76799,1958.410963,1213.736229,1.800966,16.497788,18.298754
76999,1956.948493,1395.359731,1.803564,16.541020,18.344585
77199,1955.216083,1288.238349,1.811478,16.583953,18.395430
77399,1953.634242,1343.043497,1.813713,16.626956,18.440668
77599,1951.295102,1046.048127,1.816071,16.670008,18.486078
77799,1949.338706,1190.256942,1.818553,16.713153,18.531706
77999,1948.359830,1567.577177,1.821147,16.756308,18.577456
78199,1946.971709,1405.604439,1.829139,16.800244,18.629383
78399,1945.989286,1561.861771,1.831390,16.843586,18.674976
78599,1945.347663,1693.831553,1.833731,16.886673,18.720404
78799,1944.084970,1447.846509,1.836185,16.929829,18.766015
78999,1943.144432,1572.572582,1.838772,16.972956,18.811728
79199,1941.389788,1248.305242,1.846700,17.016056,18.862756
79399,1941.084401,1820.151194,1.848953,17.059253,18.908206
79599,1939.424814,1280.568951,1.851304,17.102405,18.953709
79799,1938.132611,1423.835679,1.853790,17.145763,18.999552
79999,1936.636108,1339.531313,1.856369,17.188959,19.045329
80199,1935.646312,1539.728087,1.864329,17.232766,19.097095
80399,1933.616298,1119.580716,1.866559,17.275981,19.142540
80599,1932.487033,1478.522644,1.868893,17.319056,19.187949
80799,1931.159837,1396.299857,1.871376,17.362163,19.233540
80999,1929.134670,1110.967150,1.873973,17.405491,19.279464
81199,1927.771331,1375.619010,1.881960,17.448531,19.330490
81399,1926.554606,1432.564289,1.884182,17.491643,19.375824
81599,1925.898325,1658.791645,1.886526,17.534809,19.421335
81799,1923.937141,1123.774064,1.889002,17.578131,19.467134
81999,1923.047479,1559.175735,1.891599,17.621331,19.512929
82199,1922.220797,1583.281498,1.899532,17.664456,19.563988
82399,1921.247396,1521.179624,1.901782,17.707663,19.609445
82599,1919.793826,1320.922765,1.904146,17.750790,19.654936
82799,1918.184429,1253.503477,1.906617,17.794167,19.700783
82999,1916.942414,1402.748128,1.909166,17.837450,19.746617
83199,1915.879819,1474.902817,1.917195,17.881245,19.798439
83399,1914.884760,1500.940568,1.919450,17.924513,19.843964
83599,1913.958920,1527.883308,1.921814,17.967635,19.889449
83799,1913.064114,1539.035294,1.924271,18.010882,19.935153
83999,1911.293664,1169.475037,1.926826,18.054113,19.980939
84199,1909.385586,1107.993150,1.935077,18.097309,20.032386
84399,1907.164438,972.061168,1.937325,18.140794,20.078118
84599,1905.791496,1326.409753,1.939683,18.184024,20.123707
84799,1904.423405,1325.720924,1.942151,18.227179,20.169330
