# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
36599,2531.090346,1524.436082,1.121214,7.816128,8.937341
36799,2526.053303,1604.274533,1.123683,7.859485,8.983168
36999,2519.874105,1382.901550,1.126254,7.902977,9.029231
37199,2514.925324,1599.400918,1.134528,7.946268,9.080796
37399,2507.512571,1128.740520,1.136809,7.989681,9.126490
37599,2501.360126,1350.852794,1.139180,8.033016,9.172196
37799,2495.978688,1484.268509,1.141622,8.076166,9.217788
37999,2489.896515,1340.365648,1.144190,8.119565,9.263755
38199,2485.158879,1585.008181,1.152420,8.163107,9.315527
38399,2479.121848,1326.048844,1.154686,8.206528,9.361214
38599,2473.165291,1329.506336,1.157067,8.250026,9.407093
38799,2467.985329,1468.252678,1.159570,8.293331,9.452902
38999,2461.973295,1295.638684,1.162191,8.336685,9.498876
39199,2457.835525,1650.970515,1.170653,8.380192,9.550846
39399,2452.648599,1436.011089,1.172930,8.423709,9.596639
39599,2446.192965,1174.433033,1.175323,8.467396,9.642719
39799,2441.017244,1416.224468,1.177804,8.511004,9.688809
39999,2436.879423,1613.452920,1.180380,8.554369,9.734749
40199,2431.657309,1387.234513,1.188646,8.597690,9.786336
40399,2427.967847,1686.386133,1.190898,8.641083,9.831981
40599,2421.586850,1132.625356,1.193267,8.684511,9.877778
40799,2416.433977,1370.400841,1.195728,8.727883,9.923611
40999,2410.656122,1231.973580,1.198285,8.771294,9.969578
41199,2404.726245,1189.101471,1.203834,8.814408,10.018242
41399,2400.301854,1488.877449,1.206092,8.857713,10.063805
41599,2396.606820,1631.734684,1.208471,8.900964,10.109435
41799,2393.224357,1689.672054,1.210937,8.943858,10.154795
41999,2389.803243,1674.790431,1.213542,8.986997,10.200539
42199,2385.643250,1512.044820,1.219144,9.030217,10.249362
42399,2383.873753,2010.509903,1.221401,9.073493,10.294894
42599,2380.524764,1670.539090,1.223779,9.116779,10.340558
42799,2377.302580,1690.977390,1.226253,9.160013,10.386267
42999,2374.284786,1728.476703,1.228851,9.203125,10.431976
43199,2370.208866,1493.886029,1.234478,9.246710,10.481188
43399,2367.237752,1725.477319,1.236751,9.290254,10.527005
43599,2363.307620,1510.468998,1.239112,9.333612,10.572724
43799,2358.782698,1372.349623,1.241557,9.376755,10.618312
43999,2353.743553,1250.170761,1.244171,9.420055,10.664226
44199,2351.110780,1771.900765,1.249666,9.463166,10.712833
44399,2346.895193,1415.250434,1.251923,9.506324,10.758247
44599,2344.478434,1807.957886,1.254281,9.549759,10.804041
44799,2341.662989,1713.818699,1.256751,9.592844,10.849596
44999,2337.435691,1390.521000,1.259355,9.636092,10.895447
45199,2334.346518,1639.282528,1.264930,9.679376,10.944306
45399,2330.766596,1521.704435,1.267192,9.722702,10.989893
45599,2328.465191,1806.046049,1.269549,9.766005,11.035554
45799,2325.154604,1570.340886,1.272021,9.809225,11.081246
45999,2321.449735,1473.034619,1.274621,9.852334,11.126955
46199,2318.004136,1525.516547,1.280168,9.895913,11.176081
46399,2314.104625,1413.317430,1.282430,9.939374,11.221804
46599,2309.846781,1322.027069,1.284798,9.982659,11.267458
46799,2306.074212,1427.065554,1.287285,10.025887,11.313172
46999,2302.233868,1403.593540,1.289903,10.069200,11.359103
47199,2297.462347,1176.154841,1.295467,10.112650,11.408117
47399,2293.686234,1402.523530,1.297716,10.155807,11.453524
47599,2288.986462,1175.140589,1.300044,10.198612,11.498657
47799,2286.022564,1580.614821,1.302510,10.241934,11.544444
47999,2281.892382,1294.778858,1.305119,10.285230,11.590349
48199,2278.428888,1447.190224,1.310744,10.328184,11.638928
48399,2274.569304,1344.409601,1.313005,10.371490,11.684495
48599,2271.634541,1561.421817,1.315369,10.414704,11.730072
48799,2267.713241,1314.837403,1.317831,10.457778,11.775609
48999,2263.673695,1278.024423,1.320456,10.501044,11.821500
49199,2261.233468,1663.378024,1.325980,10.544148,11.870128
49399,2257.920560,1442.945046,1.328248,10.587634,11.915883
49599,2255.502434,1658.225453,1.330611,10.630793,11.961403
49799,2252.482912,1503.641256,1.333081,10.673767,12.006848
49999,2249.119832,1411.713022,1.335684,10.716955,12.052640
50199,2376.034867,34104.793573,1.341315,10.760149,12.101463
50399,2486.249358,30150.086728,1.343623,10.803676,12.147299
50599,2584.376826,27312.498608,1.345972,10.846641,12.192613
50799,2724.467628,38167.440678,1.348444,10.889853,12.238297
50999,2841.739103,32628.693687,1.351045,10.933098,12.284143
51199,2907.629352,19709.642881,1.358846,10.976174,12.335020
51399,2983.850153,22496.375286,1.361097,11.019427,12.380524
51599,3045.321836,18843.544274,1.363442,11.062707,12.426149
51799,3126.075340,23960.479371,1.365881,11.105654,12.471535
51999,3219.128751,27319.962299,1.368467,11.148954,12.517421
52199,3307.536431,26293.533072,1.376501,11.192241,12.568742
52399,3368.261327,19217.459112,1.378746,11.235542,12.614288
52599,3432.778184,20336.194880,1.381091,11.278668,12.659760
52799,3484.380661,17055.832079,1.383538,11.321619,12.705157
52999,3558.250970,23060.012547,1.386134,11.364831,12.750965
53199,3592.396843,12641.053251,1.394214,11.408031,12.802246
53399,3636.115840,15265.368896,1.396470,11.451100,12.847570
53599,3686.205009,17060.013298,1.398834,11.494146,12.892980
53799,3740.912559,18402.535843,1.401301,11.537069,12.938370
53999,3784.902358,15618.158243,1.403909,11.580189,12.984098
54199,3821.760586,13773.482095,1.411895,11.623378,13.035273
54399,3855.472133,12991.301511,1.414154,11.666360,13.080514
54599,3886.307633,12273.563688,1.416517,11.709325,13.125842
54799,3930.325187,15947.117343,1.418976,11.752075,13.171051
54999,3973.246017,15733.553418,1.421583,11.795167,13.216750
55199,3998.987850,11077.991820,1.429738,11.838204,13.267942
55399,4030.934997,12848.347769,1.431991,11.881446,13.313437
55599,4065.229829,13564.898280,1.434326,11.924237,13.358563
55799,4087.658597,10322.856043,1.436787,11.967231,13.404018
55999,4107.937500,9765.751482,1.439372,12.009925,13.449297
56199,4126.171976,9231.825204,1.447536,12.053114,13.500650
56399,4148.024288,10288.523829,1.449794,12.096231,13.546025
56599,4169.234682,10150.566025,1.452149,12.139342,13.591491
56799,4185.363679,8749.869663,1.454659,12.182798,13.637457
56999,4202.475290,9062.172916,1.457270,12.225742,13.683012
57199,4212.519427,7075.098484,1.465538,12.269001,13.734539
57399,4227.626415,8548.224951,1.467798,12.312380,13.780178
57599,4241.556903,8239.607073,1.470151,12.355752,13.825902
57799,4253.802121,7780.424676,1.472597,12.398881,13.871478
57999,4273.165256,9869.111360,1.475207,12.442216,13.917423
58199,4287.529382,8453.125846,1.483507,12.485458,13.968965
58399,4302.974023,8797.364552,1.485779,12.528588,14.014367
58599,4311.689196,6856.519822,1.488146,12.571374,14.059520
58799,4321.055917,7065.505003,1.490628,12.614424,14.105052
58999,4329.817206,6905.636194,1.493240,12.657436,14.150676
59199,4336.932062,6435.814772,1.501294,12.700582,14.201877
59399,4347.167591,7376.884064,1.503567,12.743855,14.247422
59599,4354.261193,6461.061095,1.505939,12.787212,14.293151
59799,4361.550970,6533.904331,1.508396,12.830373,14.338769
59999,4368.514839,6450.711804,1.511001,12.873605,14.384605
60199,4373.427808,5847.318531,1.519294,12.916957,14.436251
