# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_incremental5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
41999,0.140263,0.124085,1.318147,8.996363,10.314510
42199,0.140320,0.152351,1.326419,9.039443,10.365862
42399,0.140287,0.133181,1.328623,9.082586,10.411209
42599,0.140140,0.108995,1.330949,9.125824,10.456773
42799,0.140189,0.150575,1.333409,9.168950,10.502359
42999,0.140143,0.130358,1.335982,9.211960,10.547942
43199,0.140175,0.147041,1.344343,9.254966,10.599309
43399,0.140240,0.154396,1.346582,9.298094,10.644676
43599,0.140249,0.142242,1.348914,9.341205,10.690119
43799,0.140269,0.144595,1.351338,9.384349,10.735687
43999,0.140201,0.125223,1.353857,9.427510,10.781366
44199,0.140341,0.171156,1.362305,9.470425,10.832730
44399,0.140317,0.134959,1.364534,9.513473,10.878007
44599,0.140417,0.162638,1.366869,9.556564,10.923432
44799,0.140370,0.129975,1.369325,9.599594,10.968919
44999,0.140322,0.129526,1.371887,9.642779,11.014666
45199,0.140406,0.159185,1.380296,9.685887,11.066183
45399,0.140337,0.124801,1.382520,9.729090,11.111610
45599,0.140263,0.123595,1.384870,9.772350,11.157221
45799,0.140281,0.144412,1.387312,9.815473,11.202785
45999,0.140362,0.158861,1.389842,9.858508,11.248350
46199,0.140457,0.162297,1.398333,9.901597,11.299930
46399,0.140674,0.190681,1.400553,9.944864,11.345417
46599,0.140692,0.144837,1.402887,9.987943,11.390830
46799,0.140817,0.170065,1.405336,10.031011,11.436347
46999,0.140816,0.140461,1.407882,10.074074,11.481956
47199,0.140734,0.121546,1.416193,10.117071,11.533264
47399,0.140793,0.154745,1.418440,10.160503,11.578943
47599,0.140860,0.156831,1.420763,10.203608,11.624371
47799,0.140855,0.139531,1.423202,10.246846,11.670048
47999,0.141013,0.178732,1.425739,10.289940,11.715679
48199,0.140989,0.135288,1.460194,10.333231,11.793425
48399,0.140923,0.124924,1.462386,10.376229,11.838615
48599,0.140851,0.123627,1.464706,10.419206,11.883913
48799,0.140775,0.122219,1.467158,10.462086,11.929243
48999,0.140681,0.117738,1.469744,10.505084,11.974827
49199,0.140693,0.143564,1.477712,10.548251,12.025964
49399,0.140602,0.118322,1.479929,10.590936,12.070866
49599,0.140538,0.124743,1.482256,10.633618,12.115874
49799,0.140431,0.113755,1.484714,10.676410,12.161125
49999,0.140461,0.147948,1.487313,10.719498,12.206812
50199,0.140542,0.160780,1.495337,10.762270,12.257608
50399,0.140548,0.142112,1.497527,10.805057,12.302584
50599,0.140579,0.148380,1.499866,10.848018,12.347885
50799,0.140627,0.152732,1.502325,10.890948,12.393273
50999,0.140587,0.130386,1.504908,10.934130,12.439038
51199,0.140644,0.155332,1.512992,10.977295,12.490287
51399,0.140740,0.165208,1.515171,11.020196,12.535367
51599,0.140683,0.126163,1.517478,11.063133,12.580611
51799,0.140655,0.133367,1.519919,11.106051,12.625969
51999,0.140569,0.118272,1.522479,11.148973,12.671452
52199,0.140517,0.126990,1.530501,11.191857,12.722358
52399,0.140594,0.160713,1.532715,11.234757,12.767472
52599,0.140591,0.139910,1.535049,11.277622,12.812671
52799,0.140478,0.110779,1.537514,11.320708,12.858222
52999,0.140461,0.135979,1.540100,11.363820,12.903920
53199,0.140502,0.151242,1.548138,11.406784,12.954921
53399,0.140460,0.129381,1.550321,11.449576,12.999897
53599,0.140456,0.139229,1.552651,11.492618,13.045269
53799,0.140428,0.133039,1.555103,11.535574,13.090676
53999,0.140338,0.116097,1.557680,11.578712,13.136393
54199,0.140324,0.136615,1.565905,11.621666,13.187571
54399,0.140339,0.144255,1.568100,11.664385,13.232485
54599,0.140312,0.132920,1.570418,11.707325,13.277744
54799,0.140334,0.146569,1.572867,11.750196,13.323063
54999,0.140314,0.134631,1.575428,11.792820,13.368248
55199,0.140361,0.153342,1.583627,11.835604,13.419231
55399,0.140249,0.109390,1.585815,11.878593,13.464408
55599,0.140244,0.138899,1.588133,11.921651,13.509785
55799,0.140301,0.156188,1.590581,11.964670,13.555251
55999,0.140277,0.133426,1.593156,12.007901,13.601057
56199,0.140222,0.124858,1.601478,12.051007,13.652485
56399,0.140221,0.139829,1.603667,12.094058,13.697724
56599,0.140162,0.123534,1.605990,12.137062,13.743052
56799,0.140133,0.132059,1.608442,12.180029,13.788471
56999,0.140111,0.133823,1.611011,12.223055,13.834066
57199,0.140123,0.143531,1.619376,12.266099,13.885475
57399,0.140129,0.141923,1.621573,12.309199,13.930772
57599,0.140218,0.165700,1.623878,12.352338,13.976216
57799,0.140211,0.138199,1.626310,12.395305,14.021615
57999,0.140256,0.153417,1.628850,12.438379,14.067229
58199,0.140314,0.157078,1.637141,12.481456,14.118597
58399,0.140402,0.166005,1.639323,12.524582,14.163904
58599,0.140452,0.154901,1.641684,12.567609,14.209293
58799,0.140478,0.148217,1.644116,12.610824,14.254940
58999,0.140462,0.135621,1.646642,12.654414,14.301056
59199,0.140394,0.120443,1.654982,12.697655,14.352637
59399,0.140439,0.153630,1.657182,12.740627,14.397809
59599,0.140541,0.171065,1.659499,12.783688,14.443187
59799,0.140461,0.116400,1.661939,12.826746,14.488685
59999,0.140358,0.109727,1.664497,12.869916,14.534413
60199,0.140286,0.118669,1.672773,12.912872,14.585646
60399,0.140282,0.139053,1.674975,12.955963,14.630938
60599,0.140362,0.164606,1.677304,12.999023,14.676328
60799,0.140386,0.147638,1.679733,13.042213,14.721946
60999,0.140409,0.147319,1.682315,13.085692,14.768007
61199,0.140398,0.136955,1.690609,13.129107,14.819715
61399,0.140395,0.139561,1.692783,13.172113,14.864896
61599,0.140500,0.172722,1.695083,13.215776,14.910859
61799,0.140472,0.131947,1.697515,13.258932,14.956447
61999,0.140530,0.158474,1.700087,13.302422,15.002509
62199,0.140578,0.155254,1.708525,13.345749,15.054274
62399,0.140532,0.126183,1.710714,13.388754,15.099468
62599,0.140710,0.196435,1.713018,13.431813,15.144831
62799,0.140721,0.144266,1.715450,13.475016,15.190466
62999,0.140743,0.147427,1.717980,13.518123,15.236103
63199,0.140796,0.157644,1.726451,13.561365,15.287816
63399,0.140833,0.152552,1.728658,13.604456,15.333114
63599,0.140925,0.169832,1.730979,13.647616,15.378595
63799,0.141025,0.173126,1.733410,13.690728,15.424138
63999,0.141116,0.170149,1.735940,13.733870,15.469810
64199,0.141076,0.128094,1.770328,13.777180,15.547507
64399,0.141008,0.119130,1.772510,13.820099,15.592608
64599,0.140998,0.137749,1.774803,13.863171,15.637974
64799,0.140924,0.117239,1.777225,13.906095,15.683319
64999,0.140889,0.129403,1.779767,13.949305,15.729071
65199,0.140857,0.130550,1.787759,13.992546,15.780305
65399,0.140831,0.132374,1.789943,14.035593,15.825536
65599,0.140857,0.149141,1.792242,14.078519,15.870760
65799,0.140796,0.120868,1.794651,14.121410,15.916061
65999,0.140761,0.129366,1.797188,14.164425,15.961613
66199,0.140761,0.140767,1.805554,14.207585,16.013139
66399,0.140737,0.132679,1.807726,14.250393,16.058119
66599,0.140821,0.168733,1.810030,14.293345,16.103375
66799,0.140750,0.117153,1.812436,14.336369,16.148805
66999,0.140761,0.144543,1.814964,14.379411,16.194375
67199,0.140778,0.146359,1.823152,14.422535,16.245686
67399,0.140718,0.120380,1.825330,14.465289,16.290619
67599,0.140668,0.123911,1.827628,14.508036,16.335664
67799,0.140660,0.137993,1.830031,14.550931,16.380962
67999,0.140645,0.135726,1.832530,14.593828,16.426359
68199,0.140659,0.145219,1.840690,14.636613,16.477304
68399,0.140600,0.120618,1.842880,14.679261,16.522141
68599,0.140680,0.168080,1.845175,14.721979,16.567155
68799,0.140685,0.142452,1.847576,14.764652,16.612229
68999,0.140655,0.130289,1.850097,14.807408,16.657505
69199,0.140661,0.142759,1.858142,14.850301,16.708443
69399,0.140621,0.126588,1.860317,14.892992,16.753308
69599,0.140617,0.139245,1.862618,14.935690,16.798308
69799,0.140655,0.153963,1.865070,14.978621,16.843691
69999,0.140607,0.123837,1.867585,15.021324,16.888909
70199,0.140623,0.146264,1.875794,15.064363,16.940157
70399,0.140627,0.142114,1.877969,15.107394,16.985363
70599,0.140722,0.173968,1.880277,15.150214,17.030491
70799,0.140771,0.157941,1.882697,15.193133,17.075830
70999,0.140787,0.146634,1.885243,15.236108,17.121352
71199,0.140816,0.150953,1.893569,15.279097,17.172666
71399,0.140837,0.148406,1.895750,15.321944,17.217694
71599,0.140898,0.162744,1.898073,15.364835,17.262908
71799,0.140859,0.126772,1.900498,15.407963,17.308461
71999,0.140848,0.137006,1.903018,15.450908,17.353926
72199,0.140893,0.156923,1.911088,15.493915,17.405003
72399,0.140903,0.144618,1.913256,15.536911,17.450167
72599,0.140913,0.144719,1.915537,15.580051,17.495588
72799,0.140914,0.141095,1.917950,15.623254,17.541205
72999,0.140865,0.123155,1.920510,15.666311,17.586822
73199,0.140797,0.115890,1.928963,15.709285,17.638248
73399,0.140796,0.140330,1.931119,15.752210,17.683329
73599,0.140840,0.157034,1.933412,15.795201,17.728613
73799,0.140786,0.121004,1.935831,15.838127,17.773958
73999,0.140791,0.142557,1.938370,15.881171,17.819541
74199,0.140756,0.128035,1.946856,15.924408,17.871264
74399,0.140758,0.141195,1.949046,15.967477,17.916524
74599,0.140737,0.132922,1.951341,16.010362,17.961703
74799,0.140804,0.166033,1.953752,16.053447,18.007199
74999,0.140812,0.143801,1.956290,16.096611,18.052901
75199,0.140850,0.155128,1.964675,16.139867,18.104542
75399,0.140898,0.158878,1.966854,16.182961,18.149815
75599,0.140908,0.144643,1.969158,16.226093,18.195251
75799,0.140925,0.147281,1.971562,16.269143,18.240704
75999,0.140950,0.150296,1.974083,16.312281,18.286364
76199,0.140940,0.137316,1.982429,16.355290,18.337719
76399,0.140881,0.118325,1.984603,16.398346,18.382949
76599,0.140936,0.162009,1.986911,16.441342,18.428253
76799,0.140933,0.139871,1.989306,16.484359,18.473665
76999,0.140924,0.137343,1.991859,16.527402,18.519261
77199,0.140902,0.132488,2.000122,16.570562,18.570685
77399,0.140856,0.122918,2.002287,16.613600,18.615888
77599,0.140807,0.122051,2.004581,16.656722,18.661303
77799,0.140792,0.134839,2.007011,16.699802,18.706813
77999,0.140808,0.147155,2.009565,16.743144,18.752710
78199,0.140717,0.105170,2.018205,16.786214,18.804419
78399,0.140667,0.121265,2.020367,16.829526,18.849893
78599,0.140701,0.153968,2.022686,16.872929,18.895615
78799,0.140719,0.147625,2.025121,16.916115,18.941236
78999,0.140753,0.154164,2.027678,16.959239,18.986918
79199,0.140721,0.128352,2.036171,17.002595,19.038766
79399,0.140880,0.203580,2.038353,17.045910,19.084263
79599,0.140923,0.158018,2.040647,17.088938,19.129585
79799,0.140887,0.126623,2.043054,17.132045,19.175099
79999,0.140883,0.139280,2.045574,17.175404,19.220978
80199,0.140910,0.151680,2.079668,17.218946,19.298614
80399,0.140876,0.127279,2.081835,17.261931,19.343766
80599,0.140818,0.117324,2.084117,17.304998,19.389115
80799,0.140827,0.144582,2.086537,17.348142,19.434679
80999,0.140780,0.121725,2.089090,17.391254,19.480344
81199,0.140735,0.122755,2.097056,17.434240,19.531296
81399,0.140709,0.130054,2.099224,17.477274,19.576498
81599,0.140683,0.130030,2.101493,17.520263,19.621757
81799,0.140665,0.133420,2.103892,17.563269,19.667160
81999,0.140621,0.122751,2.106433,17.606290,19.712723
82199,0.140551,0.111654,2.114436,17.649455,19.763891
82399,0.140497,0.118525,2.116596,17.692665,19.809260
82599,0.140532,0.154884,2.118887,17.735688,19.854575
82799,0.140494,0.124781,2.121339,17.778554,19.899892
82999,0.140489,0.138127,2.123877,17.821623,19.945500
83199,0.140392,0.100323,2.132209,17.864697,19.996906
83399,0.140323,0.111668,2.134373,17.907786,20.042159
83599,0.140240,0.105423,2.136655,17.950750,20.087405
83799,0.140186,0.117887,2.139073,17.993866,20.132938
83999,0.140217,0.152989,2.141642,18.036817,20.178459
84199,0.140241,0.150373,2.149826,18.079879,20.229704
84399,0.140236,0.138093,2.151983,18.122680,20.274663
84599,0.140213,0.130444,2.154280,18.165536,20.319816
84799,0.140147,0.112326,2.156677,18.208403,20.365080
84999,0.140087,0.114759,2.159214,18.251374,20.410588
85199,0.140121,0.154458,2.167250,18.294326,20.461576
85399,0.140109,0.135222,2.169413,18.337327,20.506740
85599,0.140087,0.130440,2.171690,18.380281,20.551971
85799,0.140098,0.144976,2.174092,18.423316,20.597408
85999,0.140099,0.140344,2.176640,18.466520,20.643160
86199,0.140050,0.119006,2.184957,18.509601,20.694559
86399,0.140050,0.140078,2.187112,18.552463,20.739575
86599,0.139990,0.114188,2.189384,18.595366,20.784750
86799,0.139962,0.127875,2.191797,18.638324,20.830121
86999,0.139943,0.131664,2.194341,18.681372,20.875713
87199,0.139881,0.112986,2.202709,18.724394,20.927103
87399,0.139878,0.138610,2.204871,18.767329,20.972200
87599,0.139817,0.113004,2.207158,18.810301,21.017459
87799,0.139826,0.143564,2.209547,18.853246,21.062792
87999,0.139764,0.112694,2.212098,18.896328,21.108427
88199,0.139705,0.113598,2.220414,18.939523,21.159937
88399,0.139761,0.164575,2.222589,18.982503,21.205092
88599,0.139756,0.137528,2.224878,19.025625,21.250503
88799,0.139698,0.114169,2.227270,19.068630,21.295900
88999,0.139698,0.139575,2.229819,19.111667,21.341486
89199,0.139692,0.136889,2.238277,19.154849,21.393126
89399,0.139695,0.141194,2.240442,19.197821,21.438263
89599,0.139648,0.118789,2.242737,19.240770,21.483508
89799,0.139627,0.130216,2.245150,19.283724,21.528874
89999,0.139607,0.130556,2.247698,19.326829,21.574527
90199,0.139679,0.171948,2.256212,19.370076,21.626288
90399,0.139741,0.167671,2.258388,19.413209,21.671597
90599,0.139739,0.138712,2.260681,19.456244,21.716925
90799,0.139731,0.136377,2.263124,19.499351,21.762474
90999,0.139794,0.168464,2.265689,19.542352,21.808041
91199,0.139757,0.122827,2.274297,19.585464,21.859761
91399,0.139731,0.127878,2.276452,19.628394,21.904846
91599,0.139764,0.154891,2.278759,19.671496,21.950255
91799,0.139713,0.116169,2.281187,19.714794,21.995981
91999,0.139718,0.142061,2.283732,19.757953,22.041685
92199,0.139700,0.131468,2.292130,19.801035,22.093164
92399,0.139737,0.156860,2.294296,19.844231,22.138527
92599,0.139724,0.133798,2.296610,19.887550,22.184160
92799,0.139724,0.139418,2.299022,19.930878,22.229900
92999,0.139773,0.162795,2.301572,19.974019,22.275592
93199,0.139740,0.124084,2.310119,20.017295,22.327414
93399,0.139805,0.170055,2.312293,20.060418,22.372711
93599,0.139728,0.103886,2.314613,20.103630,22.418243
93799,0.139775,0.161819,2.317048,20.146620,22.463669
93999,0.139778,0.141055,2.319604,20.189850,22.509453
94199,0.139753,0.128301,2.328107,20.232979,22.561085
94399,0.139727,0.127599,2.330258,20.276383,22.606642
