# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1)
# [KNN] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[KNN],current_mse_[KNN],training_time_[KNN],testing_time_[KNN],total_running_time_[KNN]
26199,5036.405709,4414.480271,0.606985,5.413911,6.020896
26399,5035.132903,4868.395317,0.610993,5.453397,6.064390
26599,5035.644745,5103.207981,0.615020,5.493328,6.108348
26799,5034.144654,4834.632532,0.619040,5.533174,6.152213
26999,5030.432882,4533.055388,0.623055,5.573009,6.196064
27199,5031.456040,5169.582351,0.627046,5.612826,6.239872
27399,5031.451319,5030.809323,0.631176,5.652764,6.283941
27599,5028.115987,4571.175459,0.635230,5.693124,6.328354
27799,5027.748879,4977.088031,0.639397,5.732706,6.372103
27999,5029.408072,5260.035812,0.643329,5.772215,6.415543
28199,5025.416963,4466.661713,0.647345,5.811903,6.459248
28399,5024.620329,4912.295002,0.651445,5.851930,6.503375
28599,5027.769064,5474.889416,0.656123,5.893810,6.549934
28799,5031.617064,5581.881070,0.660171,5.933788,6.593959
28999,5031.919446,5075.462420,0.664263,5.974002,6.638265
29199,5030.045667,4758.347700,0.668441,6.014327,6.682768
29399,5032.256308,5355.009875,0.673526,6.054785,6.728311
29599,5025.279361,3999.668142,0.677463,6.094339,6.771802
29799,5031.647359,5974.111073,0.681521,6.133844,6.815365
29999,5028.555832,4567.918435,0.685538,6.173255,6.858793
30199,5030.293105,5290.883965,0.689537,6.212913,6.902450
30399,5029.788222,4953.550850,0.693629,6.252974,6.946603
30599,5039.755457,6554.775206,0.697623,6.292742,6.990365
30799,5033.106860,4015.871546,0.701722,6.332952,7.034675
30999,5030.546575,4636.262630,0.705787,6.373245,7.079031
31199,5030.646871,5046.192772,0.709899,6.412859,7.122758
31399,5034.187240,5586.484791,0.714105,6.453054,7.167159
31599,5036.462344,5393.653779,0.718553,6.495227,7.213780
31799,5037.374617,5181.513770,0.722874,6.536951,7.259825
31999,5033.610524,4435.119644,0.727225,6.578511,7.305736
32199,5033.743385,5055.001222,0.734437,6.629570,7.364008
32399,5035.328905,5290.597610,0.738744,6.671257,7.410000
32599,5039.928848,5785.119647,0.743098,6.712972,7.456070
32799,5031.675308,3686.348203,0.747338,6.753945,7.501283
32999,5036.454865,5820.302245,0.751724,6.795542,7.547266
33199,5033.198142,4495.838825,0.756126,6.836636,7.592762
33399,5030.372996,4561.398709,0.760390,6.877690,7.638080
33599,5033.414247,5541.303209,0.764749,6.919534,7.684283
33799,5033.928903,5120.391123,0.769261,6.961137,7.730398
33999,5031.342558,4594.250181,0.774130,7.005929,7.780059
34199,5033.301732,5366.361391,0.778619,7.048026,7.826645
34399,5029.575882,4392.455525,0.784134,7.091395,7.875529
34599,5025.228663,4277.506972,0.789138,7.136036,7.925174
34799,5029.162024,5709.633438,0.793518,7.177919,7.971437
34999,5025.688246,4421.250997,0.798056,7.220009,8.018066
35199,5025.490434,4990.873215,0.802401,7.261635,8.064036
35399,5032.932931,6342.812440,0.811075,7.311629,8.122704
35599,5034.193515,5257.316941,0.816857,7.361972,8.178829
35799,5032.512138,4733.226928,0.821639,7.406301,8.227941
35999,5038.386206,6089.844465,0.826603,7.451153,8.277756
36199,5041.084731,5526.819202,0.833194,7.505664,8.338858
36399,5034.436338,3831.077122,0.839375,7.560770,8.400145
36599,5033.170704,4802.825454,0.843698,7.602198,8.445897
36799,5033.315073,5059.734476,0.848105,7.643987,8.492092
36999,5035.065181,5357.085202,0.852564,7.685119,8.537683
37199,5034.823339,4990.082438,0.856627,7.725223,8.581850
37399,5033.903293,4862.774853,0.860706,7.765783,8.626488
37599,5031.228557,4531.052886,0.864991,7.807089,8.672080
37799,5028.623821,4538.933502,0.869215,7.848160,8.717375
37999,5026.352369,4597.047804,0.873534,7.889086,8.762620
38199,5030.964022,5907.178193,0.877831,7.929373,8.807204
38399,5035.186852,5841.747370,0.882248,7.970465,8.852713
38599,5036.709400,5329.038528,0.886322,8.010715,8.897037
38799,5034.375331,4583.899994,0.890672,8.051073,8.941745
38999,5042.056427,6532.189211,0.894576,8.090280,8.984856
39199,5041.430666,4919.407281,0.898733,8.130577,9.029310
39399,5038.005930,4366.757674,0.902807,8.169840,9.072647
39599,5037.666021,4970.703773,0.906901,8.209714,9.116615
39799,5040.043269,5510.738500,0.910877,8.249317,9.160194
39999,5040.195156,5070.420700,0.915104,8.291447,9.206551
40199,5038.409204,4681.218773,0.919099,8.331165,9.250264
40399,5041.098221,5581.590585,0.923129,8.371036,9.294166
40599,5038.606669,4535.313213,0.927041,8.410173,9.337214
40799,5040.852594,5496.775388,0.930966,8.449495,9.380461
40999,5036.117378,4070.133333,0.934962,8.488972,9.423934
41199,5032.686188,4329.292112,0.939032,8.529205,9.468236
41399,5035.396438,5593.708031,0.943055,8.568896,9.511952
41599,5034.478499,4844.465079,0.947003,8.608334,9.555337
41799,5033.736577,4879.416760,0.951031,8.648004,9.599035
41999,5030.571684,4369.109026,0.955026,8.687447,9.642473
42199,5029.906557,4890.229912,0.958962,8.726797,9.685759
42399,5033.519766,5795.906817,0.963090,8.766921,9.730011
42599,5030.483906,4386.881783,0.967176,8.806741,9.773918
42799,5030.995932,5140.057453,0.971112,8.845936,9.817049
42999,5033.034304,5469.245884,0.975026,8.885247,9.860273
43199,5033.745645,5186.683817,0.979000,8.924803,9.903803
43399,5037.568527,5863.311055,0.983061,8.964485,9.947547
43599,5037.546154,5032.691245,0.987041,9.004040,9.991081
43799,5032.365167,3902.909947,0.991066,9.043561,10.034627
43999,5030.995616,4731.064117,0.995019,9.083049,10.078067
44199,5033.122326,5500.998492,0.998946,9.122546,10.121491
44399,5032.086487,4803.166015,1.002859,9.161880,10.164739
44599,5032.880549,5209.162407,1.006729,9.201094,10.207822
44799,5033.790920,5236.803504,1.010635,9.240493,10.251128
44999,5032.178979,4671.104257,1.014559,9.279912,10.294471
45199,5031.837429,4954.988671,1.019016,9.320894,10.339910
45399,5034.529695,5642.981903,1.024762,9.371557,10.396318
45599,5035.766804,5316.590534,1.028692,9.410939,10.439631
45799,5039.444568,5877.974608,1.032646,9.450655,10.483301
45999,5040.145801,5200.728162,1.036600,9.490059,10.526659
46199,5035.728830,4019.825472,1.040655,9.530310,10.570965
46399,5037.170611,5370.222157,1.044582,9.569724,10.614305
46599,5035.120586,4559.514762,1.048885,9.610429,10.659314
46799,5034.750082,4948.422614,1.053589,9.651507,10.705096
46999,5033.288047,4691.171796,1.057449,9.690957,10.748405
47199,5029.012180,4024.183543,1.061487,9.731015,10.792502
47399,5030.724239,5434.770241,1.065529,9.771097,10.836626
47599,5029.849785,4822.604021,1.069401,9.810277,10.879677
47799,5029.592025,4968.245256,1.073488,9.849529,10.923017
47999,5029.472730,5000.961216,1.077503,9.889097,10.966600
48199,5026.614413,4340.618254,1.081408,9.928376,11.009783
48399,5025.016362,4639.886003,1.085324,9.967763,11.053087
48599,5022.078985,4311.233915,1.089221,10.007028,11.096250
48799,5023.852478,5454.811318,1.093103,10.046134,11.139237
48999,5025.166922,5345.891095,1.096988,10.085262,11.182250
49199,5023.203855,4542.252613,1.100852,10.124448,11.225300
49399,5019.957637,4221.387922,1.104692,10.163512,11.268205
49599,5016.775648,4230.824267,1.108860,10.203580,11.312440
49799,5017.979885,5316.630781,1.112755,10.242597,11.355352
49999,5016.911325,4750.839918,1.116740,10.281842,11.398582
50199,5018.385308,5386.881011,1.120827,10.321326,11.442152
50399,5021.768043,5870.834414,1.125253,10.362998,11.488251
50599,5022.866434,5299.660993,1.129275,10.402249,11.531524
50799,5021.536050,4684.948965,1.133370,10.442068,11.575439
50999,5021.114923,4914.148582,1.137369,10.481451,11.618820
51199,5019.403438,4582.974739,1.141292,10.520461,11.661753
51399,5015.862316,4109.335321,1.145322,10.560044,11.705367
51599,5016.999696,5309.306301,1.149470,10.599517,11.748988
51799,5018.258812,5343.110770,1.153564,10.638674,11.792238
51999,5017.064012,4707.610672,1.157538,10.677910,11.835448
52199,5018.037521,5271.150011,1.161471,10.717064,11.878535
52399,5017.067565,4763.908851,1.165338,10.756453,11.921791
52599,5019.848679,5748.500517,1.169296,10.795941,11.965237
52799,5020.523717,5198.058766,1.173305,10.835344,12.008648
52999,5019.098100,4642.735193,1.177387,10.875031,12.052418
53199,5019.250288,5059.580072,1.181633,10.914620,12.096252
53399,5020.194937,5271.471808,1.185634,10.953826,12.139460
53599,5017.652157,4338.729878,1.189575,10.993026,12.182601
53799,5018.211646,5168.154547,1.193594,11.032197,12.225790
53999,5017.284754,4767.950958,1.197518,11.071430,12.268948
54199,5016.141049,4707.340635,1.201433,11.110506,12.311940
54399,5015.229849,4768.294612,1.206227,11.150350,12.356578
54599,5016.184040,5275.724110,1.210458,11.190525,12.400984
54799,5018.540225,5661.778699,1.214379,11.229726,12.444106
54999,5018.002995,4870.801756,1.218529,11.269090,12.487620
55199,5014.671156,4098.415534,1.222489,11.308378,12.530867
55399,5014.941010,5089.420741,1.226402,11.347623,12.574026
55599,5012.550347,4350.336721,1.230453,11.386937,12.617390
55799,5013.777239,5354.853079,1.234538,11.426249,12.660786
55999,5015.712653,5555.693391,1.240715,11.465751,12.706466
56199,5017.401634,5490.316288,1.244639,11.504875,12.749514
56399,5017.131214,4941.143199,1.248692,11.543964,12.792656
56599,5016.735516,4905.148717,1.252829,11.583763,12.836591
56799,5015.843886,4763.512533,1.256838,11.623437,12.880275
56999,5015.823073,5009.912237,1.260820,11.663013,12.923833
57199,5015.284320,4861.739538,1.265061,11.703833,12.968894
57399,5016.399351,5335.298278,1.269787,11.743354,13.013142
57599,5013.314642,4128.003127,1.273770,11.782776,13.056546
57799,5011.756514,4563.015778,1.277888,11.822334,13.100222
57999,5012.309321,5172.070558,1.281875,11.862007,13.143883
58199,5011.493496,4774.904021,1.285836,11.901367,13.187203
58399,5010.872170,4830.066392,1.289836,11.940997,13.230833
58599,5005.612218,3469.706217,1.293817,11.980782,13.274598
58799,5004.090088,4558.105963,1.297955,12.020217,13.318173
58999,5005.706564,5480.950507,1.301875,12.059404,13.361279
59199,5003.188264,4260.289728,1.306007,12.098942,13.404949
59399,5004.787044,5478.025912,1.309942,12.138254,13.448197
59599,5007.405708,5785.149028,1.313855,12.177496,13.491351
59799,5008.407034,5306.802091,1.317783,12.216408,13.534190
59999,5008.442551,5019.062330,1.321958,12.255840,13.577797
60199,5007.017067,4579.371791,1.326041,12.295694,13.621735
60399,5005.760457,4627.520937,1.330013,12.335249,13.665262
60599,5006.045850,5092.234369,1.333982,12.374659,13.708641
60799,5006.744354,5218.391071,1.337933,12.413980,13.751913
60999,5007.086995,5111.249902,1.341893,12.453280,13.795173
61199,5011.499645,6357.357848,1.345821,12.492482,13.838303
61399,5010.327130,4651.537688,1.349756,12.531725,13.881481
61599,5007.900721,4262.993185,1.353666,12.571114,13.924780
61799,5007.006369,4731.545733,1.357635,12.610602,13.968238
61999,5006.393121,4816.899726,1.361788,12.650166,14.011954
62199,5004.636375,4460.045017,1.365905,12.689313,14.055218
62399,5001.879341,4144.441710,1.370211,12.728801,14.099013
62599,5000.879833,4689.033247,1.374141,12.768132,14.142273
62799,5002.148479,5399.234734,1.378148,12.807796,14.185944
62999,5006.694094,6434.017406,1.382492,12.849185,14.231677
63199,5010.168855,6104.718532,1.386687,12.890050,14.276738
63399,5007.394482,4130.692603,1.390761,12.930231,14.320991
63599,5008.377159,5319.885783,1.395051,12.970252,14.365303
63799,5008.180293,4945.576673,1.399069,13.010025,14.409094
63999,5004.583230,3857.120089,1.403074,13.049803,14.452877
64199,5005.094571,5168.723702,1.407011,13.089230,14.496240
64399,5003.296903,4426.245641,1.410984,13.128839,14.539823
64599,5004.896394,5519.932334,1.414895,13.167995,14.582890
64799,5006.504838,5526.032379,1.418829,13.207035,14.625864
64999,5006.753656,5087.370686,1.422786,13.246379,14.669164
65199,5001.813031,3396.110017,1.426715,13.285799,14.712514
65399,5004.280823,5808.781030,1.430674,13.325131,14.755805
65599,5007.444422,6041.941347,1.434649,13.364544,14.799193
65799,5006.287049,4626.668693,1.438770,13.404872,14.843641
65999,5004.716119,4487.880110,1.443288,13.446343,14.889631
66199,5004.766094,5021.257729,1.447466,13.486051,14.933517
66399,5005.955229,5399.558837,1.451656,13.525557,14.977213
66599,5005.401993,4821.727561,1.455786,13.564986,15.020772
66799,5004.327096,4646.386591,1.459795,13.604376,15.064171
66999,5004.629267,5105.554361,1.463726,13.643574,15.107301
67199,5002.790568,4386.826459,1.467669,13.682887,15.150555
67399,5004.840062,5693.469957,1.471660,13.722204,15.193864
67599,5005.155606,5111.494019,1.475818,13.761983,15.237802
67799,5003.998989,4613.062348,1.480115,13.801887,15.282002
67999,5006.523378,5862.291205,1.484369,13.842604,15.326972
68199,5008.961037,5837.765110,1.488563,13.882653,15.371217
68399,5010.324166,5475.151041,1.493223,13.924125,15.417348
68599,5009.917780,4870.933827,1.498081,13.969233,15.467314
68799,5011.698652,5622.537985,1.502419,14.010224,15.512643
68999,5009.491295,4250.160297,1.506580,14.050865,15.557445
69199,5008.465026,4654.402370,1.510771,14.091309,15.602080
69399,5008.674941,5081.305579,1.514962,14.131212,15.646174
69599,5010.491157,5640.717857,1.519011,14.171353,15.690364
69799,5009.595697,4697.975653,1.523162,14.211792,15.734954
69999,5010.508958,5329.237174,1.527315,14.252435,15.779750
70199,5013.840217,6179.780911,1.531262,14.291862,15.823124
70399,5012.638007,4590.662245,1.535166,14.331353,15.866519
70599,5015.613706,6063.059644,1.539197,14.371157,15.910354
70799,5014.134420,4491.946588,1.543251,14.411107,15.954358
70999,5011.343047,4023.196823,1.547219,14.451132,15.998351
71199,5009.260422,4269.928841,1.551553,14.492909,16.044462
71399,5010.620971,5494.976386,1.555677,14.532904,16.088581
71599,5008.578778,4279.515672,1.559699,14.572694,16.132393
71799,5010.826100,5815.367554,1.563814,14.612480,16.176294
71999,5011.740278,5339.930183,1.568140,14.652896,16.221036
72199,5011.539878,4939.395747,1.573970,14.697070,16.271040
72399,5009.964559,4441.274520,1.578131,14.737608,16.315739
72599,5011.259356,5479.975718,1.582634,14.779429,16.362063
72799,5012.598913,5498.858061,1.587956,14.826495,16.414451
72999,5013.282281,5262.028357,1.592524,14.868663,16.461187
73199,5010.440325,3973.126264,1.601353,14.910580,16.511933
73399,5009.145502,4535.240206,1.607788,14.953540,16.561328
73599,5008.917721,4925.322262,1.612017,14.994569,16.606586
73799,5006.712700,4195.264859,1.617312,15.036047,16.653360
73999,5005.735298,4645.073993,1.625497,15.078994,16.704491
74199,5003.501338,4176.936124,1.629512,15.118792,16.748304
74399,5003.290231,4924.969795,1.633594,15.159004,16.792598
74599,5004.798125,5565.734595,1.637529,15.198695,16.836223
74799,5008.073750,6229.881701,1.641822,15.239304,16.881125
74999,5011.210748,6184.448033,1.645992,15.279841,16.925833
75199,5010.279229,4660.959542,1.650156,15.319928,16.970083
75399,5006.262370,3495.923674,1.654294,15.359384,17.013677
75599,5005.159829,4589.501881,1.658405,15.399938,17.058343
75799,5004.560049,4777.842966,1.662562,15.439659,17.102221
75999,5003.676059,4668.643765,1.666630,15.480248,17.146878
76199,5006.112867,5932.100253,1.670956,15.521658,17.192614
76399,5004.355339,4334.737011,1.675443,15.563650,17.239093
76599,5005.123897,5298.713203,1.679876,15.605683,17.285559
76799,5002.440816,3974.820536,1.684097,15.647214,17.331310
76999,5004.022344,5611.329095,1.688622,15.689059,17.377681
77199,5004.241596,5088.653793,1.693127,15.730927,17.424054
77399,5001.441563,3920.628866,1.697483,15.772094,17.469578
77599,5000.991740,4826.910085,1.701733,15.813451,17.515184
77799,5003.838229,6108.275824,1.706108,15.854744,17.560852
77999,5002.122524,4334.713391,1.710506,15.895831,17.606338
78199,5002.943207,5323.009569,1.716159,15.937598,17.653757
78399,5001.407022,4400.758577,1.720643,15.980472,17.701114
78599,4999.447853,4231.453929,1.725048,16.022453,17.747501
78799,4998.633052,4678.416115,1.729783,16.063714,17.793497
78999,5000.089380,5573.882457,1.734086,16.104662,17.838748
79199,5000.508620,5166.108653,1.738339,16.145243,17.883582
79399,5004.083478,6419.726976,1.742593,16.186041,17.928634
79599,5003.608402,4815.003251,1.747587,16.231457,17.979044
79799,5004.334845,5293.459162,1.751931,16.272374,18.024305
79999,5003.124666,4520.263591,1.756141,16.312973,18.069114
80199,5002.724005,4842.459309,1.760289,16.353520,18.113810
80399,5001.203487,4391.475779,1.764546,16.394624,18.159170
80599,5001.460277,5104.689770,1.768695,16.435278,18.203974
80799,4999.783696,4324.121560,1.772760,16.475381,18.248141
80999,4997.517810,4082.099968,1.776750,16.515017,18.291766
81199,4997.642573,5048.171815,1.780683,16.554709,18.335392
81399,4998.019348,5150.989873,1.784663,16.594539,18.379201
81599,4999.243285,5497.385754,1.788509,16.633903,18.422411
81799,4999.166418,4967.804701,1.792706,16.674749,18.467455
81999,4998.666955,4794.386241,1.797145,16.716361,18.513505
82199,4998.340042,4864.306071,1.801406,16.757408,18.558814
