# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [RESET] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [D] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [semRESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=1, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],mean_mse_[RESET],current_mse_[RESET],mean_mse_[D],current_mse_[D],mean_mse_[semRESET],current_mse_[semRESET],mean_mse_[HTR],current_mse_[HTR],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET],training_time_[RESET],testing_time_[RESET],total_running_time_[RESET],training_time_[D],testing_time_[D],total_running_time_[D],training_time_[semRESET],testing_time_[semRESET],total_running_time_[semRESET],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
41199,4706.834388,4316.080178,5051.236149,4290.152238,4869.370214,4026.320570,5173.546512,4544.944806,4704.947802,3135.522805,20.463713,8.454447,28.918160,1.086604,7.538019,8.624623,19.253889,7.504014,26.757904,0.832564,7.425260,8.257824,6.798151,1.384610,8.182761
41399,4704.335212,4189.504945,5046.378073,4045.614551,4865.212393,4008.701208,5169.133968,4260.150044,4697.983991,3263.438952,20.583911,8.521308,29.105218,1.089000,7.598083,8.687084,19.443238,7.564842,27.008081,0.834899,7.484717,8.319616,6.845558,1.395855,8.241414
41599,4702.889420,4403.610527,5042.507342,4241.265886,4859.429374,3662.344541,5165.463893,4405.758349,4693.210138,3705.022570,20.686908,8.584265,29.271173,1.091631,7.654523,8.746154,19.545295,7.621655,27.166951,0.837754,7.543767,8.381521,6.900679,1.406682,8.307361
41799,4701.225453,4355.120253,5039.709873,4457.836336,4854.102317,3746.074334,5162.628401,4572.845976,4686.315795,3252.292316,20.904366,8.647281,29.551647,1.094343,7.709684,8.804027,19.675519,7.675575,27.351094,0.840512,7.598578,8.439091,6.934724,1.417091,8.351815
41999,4700.483924,4545.504319,5034.614758,3969.735848,4846.796104,3319.797547,5158.406625,4276.055557,4677.004679,2730.981593,20.979799,8.697233,29.677032,1.096384,7.755473,8.851857,19.763231,7.722938,27.486169,0.842714,7.646767,8.489482,6.958693,1.424485,8.383178
42199,4698.325190,4244.991085,5029.183565,3888.633038,4843.487223,4148.622249,5155.797683,4607.919776,4670.435728,3290.955961,21.106117,8.749568,29.855685,1.110922,7.804154,8.915075,19.852181,7.770939,27.623120,0.849962,7.694151,8.544113,6.982810,1.431930,8.414740
42399,4696.443226,4299.348837,5026.116027,4378.865458,4841.230967,4365.161025,5153.751074,4721.916597,4665.635776,3652.845842,21.342965,8.801565,30.144531,1.112632,7.851405,8.964037,20.025647,7.811670,27.837317,0.851509,7.736290,8.587798,7.101129,1.439556,8.540685
42599,4692.286043,3810.963297,5013.743288,2390.722553,4835.917329,3709.426062,5141.567696,2558.691498,4655.140867,2430.220246,21.446291,8.874457,30.320748,1.114512,7.922559,9.037070,20.128684,7.884442,28.013126,0.853551,7.803597,8.657148,7.127442,1.448043,8.575485
42799,4689.412411,4077.328825,5006.114258,3381.130852,4830.915253,3765.473136,5134.456993,3619.877215,4646.948193,2901.908668,21.672189,8.989586,30.661775,1.117183,8.096488,9.213672,20.344234,7.997469,28.341703,0.856574,7.909479,8.766054,7.157604,1.458387,8.615991
42999,4686.041485,3964.663274,4996.702342,2982.552437,4826.007088,3775.659583,5125.569703,3223.689741,4639.518583,3049.582035,21.828332,9.061419,30.889751,1.119972,8.158219,9.278190,20.490774,8.059421,28.550195,0.859434,7.968573,8.828007,7.188600,1.467793,8.656393
43199,4681.336237,3669.707919,4988.681118,3264.117847,4821.126288,3771.754453,5116.657680,3200.572750,4631.522576,2912.381065,21.937313,9.146618,31.083931,1.136540,8.223840,9.360379,20.582905,8.115445,28.698350,0.873860,8.029733,8.903592,7.250235,1.476853,8.727088
43399,4680.372448,4472.194108,4985.581467,4316.056955,4818.640381,4281.684484,5113.190070,4364.186384,4626.014013,3436.164300,22.043473,9.190415,31.233887,1.138153,8.265885,9.404038,20.747917,8.157333,28.905249,0.875442,8.070860,8.946302,7.308664,1.484733,8.793398
43599,4672.947324,3061.695280,4977.557640,3236.387033,4810.998145,3152.632879,5104.649031,3251.243395,4616.630636,2580.437873,22.117890,9.232706,31.350596,1.140200,8.305126,9.445326,20.894534,8.195043,29.089577,0.877276,8.109436,8.986712,7.352590,1.492953,8.845542
43799,4666.580480,3278.608453,4970.692924,3474.184890,4806.903113,3914.186133,5096.495701,3319.069880,4607.713990,2663.885037,22.318499,9.273286,31.591786,1.142170,8.346000,9.488171,20.972609,8.235555,29.208164,0.879410,8.156080,9.035490,7.378424,1.500539,8.878964
43999,4658.507035,2890.422761,4963.665519,3424.663862,4799.749081,3233.015977,5089.729448,3607.920038,4601.251156,3185.890621,22.405734,9.313663,31.719397,1.144485,8.382216,9.526702,21.036689,8.271589,29.308277,0.881564,8.192322,9.073887,7.419369,1.508192,8.927561
44199,4656.393603,4191.438456,4959.198466,3976.446875,4795.233076,3801.712025,5085.645319,4187.136884,4597.896547,3859.882502,22.580426,9.352075,31.932502,1.182871,8.417642,9.600512,21.110047,8.306035,29.416082,0.893812,8.227952,9.121764,7.456763,1.515462,8.972226
44399,4653.672428,4052.292825,4956.963701,4463.080505,4791.749153,4021.802134,5083.239443,4551.540803,4592.251076,3344.602088,22.728577,9.391669,32.120246,1.184511,8.453142,9.637653,21.177649,8.340977,29.518626,0.895329,8.262938,9.158267,7.497874,1.523172,9.021046
44599,4651.938675,4267.045404,4950.962499,3618.695738,4788.944333,4166.274305,5076.812159,3649.955159,4586.828592,3383.037123,22.814401,9.428250,32.242651,1.186310,8.485237,9.671547,21.252608,8.372803,29.625411,0.897116,8.296544,9.193660,7.538733,1.530701,9.069434
44799,4658.106812,6033.601338,4944.776630,3565.327837,4788.419629,4671.410761,5070.384233,3636.956721,4577.391633,2472.949779,22.919258,9.481603,32.400861,1.188580,8.525246,9.713826,21.398598,8.419752,29.818351,0.899778,8.347194,9.246973,7.582955,1.539143,9.122097
44999,4667.010899,6661.526344,4937.864730,3389.599119,4791.498912,5481.258217,5063.328372,3482.815487,4569.173897,2728.400987,23.083224,9.523468,32.606692,1.190871,8.563784,9.754655,21.505927,8.457990,29.963917,0.902131,8.384832,9.286963,7.622042,1.546929,9.168971
45199,4672.397440,5884.369322,4937.120511,4769.671307,4804.598847,7752.084159,5065.070585,5457.068629,4563.714811,3335.420531,23.172120,9.566381,32.738500,1.204440,8.603591,9.808031,21.584168,8.498032,30.082201,0.912190,8.425878,9.338067,7.664823,1.555274,9.220097
45399,4676.525853,5609.547146,4946.096607,6974.694281,4810.530520,6151.088786,5076.677042,7699.736310,4558.338603,3343.315501,23.324311,9.609286,32.933597,1.206121,8.646673,9.852794,21.671223,8.540256,30.211479,0.913747,8.468572,9.382319,7.708214,1.563295,9.271509
45599,4684.595485,6516.401831,4948.402673,5471.879517,4812.601079,5282.617775,5080.282686,5898.763705,4554.027316,3575.365307,23.413698,9.667706,33.081404,1.208048,8.698269,9.906317,21.764034,8.591772,30.355806,0.915768,8.518532,9.434300,7.733363,1.571119,9.304482
45799,4690.362939,6005.342647,4953.587460,6135.718875,4815.455676,5466.303832,5087.077793,6636.362398,4551.268675,3922.298397,23.663264,9.837944,33.501208,1.210317,8.829859,10.040175,21.886186,8.681765,30.567951,0.918020,8.607962,9.525982,7.781611,1.580072,9.361683
45999,4694.404405,5619.900080,4958.322089,6042.552335,4819.441532,5732.202536,5093.031536,6456.438647,4547.772742,3747.204096,23.820481,9.962802,33.783283,1.212983,8.934020,10.147002,22.028720,8.769424,30.798144,0.920722,8.684616,9.605338,7.810400,1.589241,9.399641
46199,4697.432108,5393.803699,4955.971909,4415.430481,4819.042122,4727.177844,5091.184646,4666.399808,4542.692519,3374.241165,23.929545,10.056766,33.986311,1.243160,9.018116,10.261276,22.205386,8.891451,31.096836,0.926676,8.776778,9.703455,7.851821,1.598046,9.449867
46399,4699.713513,5226.718232,4958.111394,5452.332419,4814.070541,3665.635344,5096.098701,6231.245544,4535.841813,2953.328818,24.025736,10.220844,34.246580,1.244909,9.089389,10.334298,22.332075,8.979505,31.311580,0.928892,8.841590,9.770482,7.885945,1.606598,9.492543
46599,4701.885519,5205.790746,4958.159936,4969.421614,4807.436844,3268.419089,5097.592671,5444.193748,4528.595033,2847.341968,24.126494,10.274886,34.401380,1.247301,9.144097,10.391398,22.426489,9.031991,31.458480,0.931276,8.891937,9.823213,7.939204,1.615812,9.555016
46799,4700.391493,4352.283433,4957.177400,4728.246550,4800.628673,3214.324953,5099.079331,5445.471124,4523.180254,3261.536942,24.196493,10.315767,34.512260,1.249486,9.180449,10.429936,22.495673,9.067919,31.563592,0.933475,8.927153,9.860628,7.993903,1.623683,9.617586
46999,4696.535061,3794.129965,4951.530189,3630.082792,4792.524714,2896.198397,5094.887771,4114.062545,4516.673320,2994.050666,24.282133,10.448026,34.730159,1.251945,9.228123,10.480069,22.586946,9.112275,31.699221,0.935837,8.969436,9.905274,8.020971,1.632016,9.652987
47199,4697.011267,4808.919838,4942.620312,2848.799105,4783.091085,2566.188258,5085.376181,2850.152674,4508.331802,2548.075185,24.693235,10.862867,35.556102,1.276997,9.586081,10.863078,23.121587,9.540240,32.661827,0.944639,9.293555,10.238195,8.049574,1.641894,9.691468
47399,4697.787744,4881.036229,4933.137478,2695.188780,4775.256286,2926.243571,5075.405436,2722.309468,4504.256950,3542.591794,24.791197,10.944541,35.735738,1.278522,9.667325,10.945848,23.402681,9.614816,33.017497,0.946276,9.364120,10.310396,8.123521,1.650589,9.774110
47599,4690.451212,2951.693214,4924.745765,2935.909634,4767.412762,2908.497566,5066.763570,3018.641322,4497.709402,2945.940542,25.351011,11.110460,36.461471,1.280596,9.809260,11.089856,23.615654,9.720760,33.336415,0.950632,9.458865,10.409497,8.177598,1.659491,9.837090
47799,4716.022395,10801.963790,4916.522099,2959.289736,4768.309035,4981.622007,5058.088640,2993.455491,4492.633694,3284.615164,25.546864,11.212556,36.759420,1.282878,9.895838,11.178716,23.794623,9.820650,33.615273,0.953078,9.571926,10.525005,8.206986,1.669313,9.876300
47999,4726.770589,7295.588915,4906.573338,2528.819307,4763.774489,3680.018085,5047.708207,2566.784507,4488.032564,3388.362434,26.116947,11.492514,37.609461,1.285819,10.056113,11.341932,24.196460,9.974987,34.171447,0.955752,9.768687,10.724439,8.250459,1.680762,9.931221
48199,4725.415974,4400.308539,4901.835735,3764.811109,4761.491788,4213.643415,5060.868371,8219.307911,4481.395452,2888.488693,26.227205,11.564255,37.791460,1.398683,10.124745,11.523428,24.299610,10.036217,34.335827,0.963159,9.823884,10.787043,8.305103,1.688813,9.993916
48399,4722.494753,4018.480336,4897.838000,3934.383850,4757.850742,3880.358854,5076.291394,8793.239810,4474.755281,2874.473941,26.314134,11.622053,37.936187,1.400422,10.174248,11.574670,24.388962,10.088366,34.477328,0.964869,9.875002,10.839871,8.352017,1.697038,10.049055
48599,4720.352281,4201.874236,4894.581587,4106.529689,4754.552934,3956.483404,5092.586002,9035.881249,4466.222857,2401.376185,26.398880,11.673923,38.072803,1.402172,10.216736,11.618908,24.464916,10.128461,34.593377,0.966669,9.916376,10.883046,8.377621,1.704435,10.082056
48799,4716.709111,3831.418723,4890.357684,3863.949151,4750.994497,3886.294148,5118.102215,11318.541912,4460.900148,3167.481932,26.520777,11.764122,38.284900,1.404390,10.303490,11.707880,24.593242,10.226502,34.819744,0.969377,10.000042,10.969418,8.432624,1.713950,10.146575
48999,4716.358466,4630.801170,4890.426012,4907.098029,4749.530187,4392.238507,5135.396274,9355.146684,4455.730471,3194.329428,26.658598,11.837015,38.495613,1.406960,10.370539,11.777499,24.815937,10.294123,35.110060,0.972011,10.068002,11.040013,8.507098,1.723386,10.230484
49199,4714.035281,4144.854950,4888.028596,4300.661880,4754.624004,6002.609282,5133.246504,4606.552841,4451.787346,3485.721531,26.739417,11.885641,38.625057,1.423515,10.419146,11.842661,24.906378,10.343050,35.249428,0.980098,10.115830,11.095928,8.532024,1.731186,10.263210
49399,4710.533320,3849.050828,4883.810156,3846.073779,4760.159104,6121.793775,5122.449964,2466.501034,4443.927304,2510.357174,26.834768,11.943614,38.778382,1.425109,10.471055,11.896165,25.006968,10.392413,35.399380,0.981625,10.194530,11.176155,8.574806,1.739096,10.313902
49599,4709.389413,4426.844491,4881.145051,4222.864041,4765.482684,6080.406954,5111.893945,2504.557461,4436.379440,2572.056907,26.939556,12.018054,38.957610,1.426964,10.544146,11.971110,25.114087,10.448358,35.562445,0.983737,10.252551,11.236289,8.615937,1.748248,10.364184
49799,4705.677592,3785.145823,4876.562349,3740.052330,4766.765589,5084.926014,5104.614506,3299.313498,4430.538851,2982.072822,27.008508,12.059044,39.067552,1.429003,10.580801,12.009804,25.184004,10.483535,35.667539,0.986176,10.290889,11.277065,8.640115,1.755750,10.395865
49999,4697.592476,2684.398703,4872.336398,3820.074628,4766.070051,4592.881010,5096.171428,2993.844925,4424.491028,2918.583047,27.226918,12.119714,39.346632,1.432955,10.636410,12.069365,25.284675,10.555321,35.839995,0.989086,10.356157,11.345243,8.679010,1.765990,10.445000
50199,4688.874063,2509.270678,4876.338015,5876.742347,4758.293021,2814.035401,5086.774597,2737.566864,4421.335802,3632.529200,27.559515,12.188876,39.748391,1.448467,10.707723,12.156190,25.559246,10.631073,36.190319,1.002787,10.421574,11.424361,8.717522,1.776175,10.493697
50399,4681.514327,2834.220760,4882.833931,6513.308692,4760.038117,5198.057415,5076.008314,2373.671473,4418.605435,3733.283320,27.624858,12.226284,39.851141,1.449955,10.742072,12.192028,25.654578,10.667737,36.322315,1.004182,10.457533,11.461715,8.779584,1.783521,10.563106
50599,4676.902396,3514.695661,4886.325166,5766.116378,4757.522052,4123.473655,5064.577253,2183.949721,4413.595361,3151.056816,27.749918,12.269224,40.019142,1.451845,10.780904,12.232749,25.737819,10.708874,36.446694,1.006191,10.496854,11.503045,8.820852,1.791657,10.612509
50799,4673.113923,3714.630216,4886.952224,5045.598050,4754.166663,3905.253239,5052.881934,2093.966184,4407.206847,2790.912838,27.865747,12.348331,40.214077,1.454001,10.831662,12.285663,25.829062,10.772324,36.601386,1.011344,10.550125,11.561469,8.858137,1.800379,10.658515
50999,4669.907814,3855.556292,4889.599743,5562.069481,4750.536240,3828.408749,5041.773936,2220.342664,4399.745772,2504.632618,27.931213,12.383871,40.315084,1.456236,10.863373,12.319609,25.891812,10.803666,36.695479,1.013430,10.582848,11.596278,8.891791,1.807399,10.699190
51199,4667.826116,4136.993001,4907.018971,9348.922138,4747.535745,3982.409487,5065.946772,11230.019742,4393.877003,2897.341051,28.020572,12.437681,40.458252,1.470078,10.921356,12.391434,25.974772,10.851373,36.826146,1.021235,10.631375,11.652610,8.949287,1.817440,10.766727
51399,4675.101536,6537.609072,4928.417780,10406.512985,4748.495899,4994.295267,5087.300557,10553.869656,4387.956175,2872.224242,28.159947,12.647525,40.807472,1.471587,10.973490,12.445077,26.073081,10.903187,36.976268,1.022685,10.684380,11.707064,8.974009,1.825524,10.799533
51599,4680.054395,5952.939198,4951.981408,11007.833812,4755.570963,6573.862569,5115.386086,12333.366982,4382.440377,2964.880250,28.238029,12.687464,40.925493,1.473308,11.008834,12.482142,26.140309,10.937632,37.077941,1.024392,10.720234,11.744626,9.015822,1.833109,10.848932
51799,4677.383392,3988.264618,4976.993531,11430.121173,4755.224833,4665.923148,5141.933679,11991.212559,4377.736466,3164.127492,28.389543,12.743084,41.132627,1.475438,11.064562,12.540000,26.314265,11.001473,37.315737,1.026796,10.769404,11.796200,9.042440,1.843094,10.885534
51999,4676.176626,4363.624287,5000.197979,11010.150070,4751.252039,3722.298433,5170.374964,12536.668026,4372.240405,2948.760375,28.471486,12.794139,41.265625,1.477793,11.119321,12.597114,26.467144,11.057068,37.524212,1.029496,10.816852,11.846348,9.069046,1.851397,10.920443
52199,4673.651350,4017.079541,5031.611186,13199.044919,4747.050748,3654.715132,5166.448721,4145.625493,4368.244320,3329.262334,28.631634,12.836165,41.467799,1.493413,11.156897,12.650310,26.539846,11.095378,37.635224,1.049288,10.856342,11.905630,9.104271,1.859040,10.963311
52399,4676.870634,5517.103622,5056.443548,11537.690125,4748.567229,5144.368872,5163.193152,4313.489612,4361.504627,2602.444658,28.759728,12.877521,41.637249,1.495015,11.196208,12.691223,26.617393,11.135896,37.753289,1.050853,10.895548,11.946401,9.139061,1.867219,11.006280
52599,4685.810311,7028.005674,5092.750079,14605.061086,4745.027147,3817.525422,5159.307530,4141.274560,4355.818040,2865.932233,28.856125,12.918147,41.774272,1.496896,11.234909,12.731805,26.687235,11.171677,37.858912,1.052733,10.932185,11.984919,9.165454,1.875241,11.040695
52799,4691.196188,6107.681950,5123.954319,13330.669581,4743.134768,4245.439140,5151.196475,3017.988883,4351.450002,3202.656025,28.937587,12.955439,41.893026,1.498785,11.270173,12.768958,26.752827,11.206503,37.959329,1.054571,10.967885,12.022456,9.199015,1.882753,11.081768
52999,4697.242445,6293.454305,5150.274144,12098.707940,4749.802804,6510.164391,5147.729360,4232.411122,4344.773164,2582.087973,29.000928,12.990159,41.991087,1.500827,11.302361,12.803188,26.817591,11.237508,38.055099,1.056509,10.998871,12.055380,9.223236,1.889977,11.113213
53199,4701.536790,5839.538293,5167.930838,9846.954656,4747.964586,4260.836875,5147.720057,5145.254631,4338.789921,2753.230576,29.093682,13.040774,42.134456,1.515430,11.349660,12.865090,26.939475,11.283266,38.222741,1.068084,11.045039,12.113123,9.250369,1.898269,11.148638
53399,4705.596411,5785.455525,5177.645714,7761.802756,4744.235777,3752.372424,5147.497030,5088.171900,4333.301155,2873.289475,29.181502,13.089933,42.271435,1.517097,11.398693,12.915789,27.038052,11.328151,38.366203,1.069687,11.095543,12.165230,9.277746,1.907133,11.184879
53599,4708.280281,5424.873632,5185.506185,7284.252004,4739.235810,3404.244792,5145.352488,4572.759854,4329.132715,3216.159237,29.275519,13.136131,42.411650,1.519070,11.442228,12.961297,27.185340,11.370223,38.555563,1.071616,11.141058,12.212674,9.303338,1.915745,11.219082
53799,4707.132861,4399.624347,5194.740268,7669.474500,4735.707845,3790.213156,5148.937684,6109.770197,4324.476317,3076.561666,29.343396,13.177171,42.520567,1.521066,11.480618,13.001684,27.288509,11.406179,38.694688,1.073662,11.177436,12.251099,9.362163,1.922969,11.285132
53999,4700.343622,2874.038317,5204.625374,7863.718861,4731.615965,3630.900225,5145.792604,4299.766068,4319.730757,3043.174984,29.553978,13.221789,42.775767,1.523734,11.520093,13.043827,27.367368,11.445134,38.812502,1.076112,11.215533,12.291645,9.409183,1.931221,11.340404
54199,4693.721094,2905.638504,5202.404962,4602.893776,4725.613496,3104.946760,5151.515390,6696.667638,4311.526003,2096.242554,29.637421,13.273845,42.911266,1.539093,11.565536,13.104630,27.507553,11.495733,39.003286,1.092478,11.267609,12.360086,9.436311,1.940148,11.376459
54399,4696.821253,5536.964363,5193.891935,2886.861600,4719.179616,2975.598333,5165.428298,8935.826303,4307.499093,3216.206474,29.717005,13.317433,43.034438,1.540756,11.605804,13.146560,27.595123,11.539750,39.134873,1.094036,11.311776,12.405811,9.472418,1.948352,11.420770
54599,4702.358353,6208.449372,5188.136564,3622.675522,4716.451983,3974.535652,5184.843303,10465.724622,4303.190897,3131.361597,29.836252,13.403359,43.239611,1.544339,11.682949,13.227288,27.696875,11.609103,39.305978,1.096282,11.383523,12.479805,9.520440,1.957082,11.477522
54799,4703.787613,5093.975554,5182.537296,3653.937101,4714.124333,4078.676079,5207.994769,11528.344993,4299.979896,3423.376607,29.931809,13.468034,43.399843,1.546549,11.742682,13.289231,27.886981,11.667829,39.554810,1.098815,11.436832,12.535646,9.547600,1.966177,11.513777
54999,4695.537626,2435.041232,5174.936806,3092.402481,4710.091703,3605.151083,5218.864101,8197.061003,4293.881249,2622.851832,30.065436,13.543982,43.609417,1.549195,11.810282,13.359477,28.031975,11.735644,39.767619,1.101477,11.502133,12.603610,9.575882,1.974791,11.550673
55199,4688.170743,2662.277903,5167.544782,3134.738249,4702.390702,2584.615254,5213.148436,3641.340742,4286.389335,2226.113027,30.164906,13.609501,43.774407,1.566346,11.886630,13.452976,28.179031,11.805181,39.984212,1.118942,11.559726,12.678668,9.634306,1.982602,11.616908
55399,4680.544706,2575.758666,5164.544808,4336.551919,4695.419502,2771.368217,5204.921528,2934.294835,4282.338817,3164.395922,30.391752,13.685876,44.077628,1.568146,11.986850,13.554995,28.301348,11.872419,40.173766,1.120680,11.633629,12.754309,9.682164,1.992289,11.674453
55599,4673.007421,2585.179490,5160.913726,4155.104086,4687.937588,2615.447572,5197.327060,3093.659329,4275.213597,2301.527640,30.472948,13.744056,44.217004,1.569864,12.035379,13.605243,28.380959,11.919594,40.300553,1.122768,11.683062,12.805830,9.727632,2.000812,11.728444
55799,4663.869614,2123.559298,5157.159208,4113.403194,4678.604853,2084.104384,5187.920329,2572.849349,4271.081704,3122.415500,30.578656,13.799834,44.378490,1.572021,12.085405,13.657426,28.459503,11.968224,40.427727,1.124972,11.727546,12.852518,9.783192,2.009236,11.792427
55999,4655.620619,2354.150809,5152.158017,3756.825823,4670.102504,2297.947280,5180.213002,3029.868735,4268.418411,3525.359597,30.658620,13.937686,44.596306,1.574250,12.135788,13.710038,28.545860,12.016839,40.562699,1.127211,11.773632,12.900843,9.826255,2.017255,11.843510
56199,4649.410725,2910.640508,5155.579560,6113.611453,4664.275616,3032.746966,5171.979364,2866.560611,4268.264342,4225.125128,30.738398,13.982857,44.721255,1.594289,12.180959,13.775248,28.698669,12.063174,40.761843,1.141671,11.814843,12.956513,9.853456,2.025129,11.878585
56399,4641.405536,2391.947494,5160.743496,6611.809631,4658.159065,2939.408193,5162.311785,2445.722137,4264.925699,3326.766851,30.954065,14.036247,44.990311,1.595881,12.230351,13.826232,28.865045,12.111904,40.976948,1.143223,11.860032,13.003255,9.879178,2.033206,11.912384
56599,4634.821784,2778.203647,5165.087986,6390.234072,4650.715864,2551.733082,5152.075303,2265.387340,4260.759390,3085.860424,31.026293,14.083467,45.109760,1.597793,12.270492,13.868285,29.001132,12.154858,41.155990,1.145350,11.901964,13.047314,9.924448,2.041334,11.965782
56799,4630.275066,3343.553975,5173.776542,7632.637845,4646.247753,3381.772557,5141.898348,2261.819981,4256.526193,3058.531325,31.149867,14.123131,45.272999,1.599744,12.308396,13.908140,29.079886,12.194433,41.274319,1.147483,11.940339,13.087822,9.963462,2.049515,12.012977
56999,4625.455401,3256.670484,5179.752000,6876.782239,4640.329230,2959.468466,5131.397260,2149.088466,4252.543195,3121.371781,31.322537,14.162443,45.484980,1.602287,12.344588,13.946875,29.278990,12.229855,41.508845,1.149929,11.976627,13.126556,10.004643,2.057825,12.062468
57199,4625.631143,4675.717539,5184.429777,6517.596207,4640.289407,4628.939847,5132.272136,5381.611605,4247.854901,2911.691082,31.478786,14.209167,45.687953,1.620398,12.387714,14.008112,29.423599,12.276234,41.699833,1.168311,12.024977,13.193288,10.056794,2.065857,12.122652
57399,4628.012460,5309.069090,5178.020444,3344.951248,4642.589738,5300.484648,5134.085440,5652.690606,4244.251159,3213.580906,31.566789,14.255897,45.822686,1.621953,12.431059,14.053012,29.505979,12.319926,41.825906,1.169803,12.067351,13.237155,10.082319,2.073765,12.156083
57599,4629.936674,5182.186059,5172.662197,3634.845306,4645.168140,5385.169384,5131.795312,4474.528560,4239.072949,2752.926645,31.636855,14.297874,45.934729,1.623661,12.470570,14.094232,29.581876,12.359231,41.941106,1.171890,12.105642,13.277532,10.120349,2.081607,12.201956
57799,4631.512763,5085.426607,5168.235644,3893.388395,4647.634424,5357.924270,5130.732990,4824.784160,4233.971328,2764.704636,31.726096,14.345353,46.071450,1.625689,12.513203,14.138892,29.654849,12.399120,42.053969,1.173967,12.149705,13.323672,10.146261,2.089477,12.235737
57999,4632.428528,4897.084470,5163.331919,3746.155315,4648.381044,4864.154140,5128.867023,4589.602452,4229.828502,3032.551797,31.814297,14.406936,46.221233,1.628014,12.572287,14.200300,29.743168,12.458920,42.202089,1.176416,12.212412,13.388828,10.187405,2.098356,12.285760
58199,4633.989399,5086.641875,5163.779101,5293.462023,4648.736755,4751.893019,5127.530925,4740.062584,4224.252695,2607.268615,31.903281,14.463659,46.366940,1.641934,12.624039,14.265973,29.831933,12.508617,42.340551,1.189660,12.267538,13.457198,10.233567,2.105894,12.339461
58399,4631.314610,3852.951132,5164.956960,5507.713870,4646.335226,3947.490238,5123.850656,4052.892347,4218.370005,2506.507100,31.992949,14.518360,46.511309,1.643408,12.677177,14.320585,29.916824,12.561310,42.478134,1.191045,12.321355,13.512401,10.267755,2.113837,12.381592
58599,4633.542762,5284.163136,5164.572640,5052.351181,4648.658632,5327.093342,5126.126621,5790.708599,4213.257151,2720.303866,32.187876,14.617796,46.805672,1.645186,12.746542,14.391727,30.164328,12.611111,42.775439,1.193114,12.369893,13.563007,10.294741,2.121930,12.416672
58799,4631.369722,3994.668999,5164.721195,5208.247843,4647.198993,4219.524661,5124.698804,4706.348322,4207.337218,2472.796900,32.335914,14.661690,46.997604,1.647322,12.782636,14.429958,30.287465,12.646652,42.934118,1.195470,12.403445,13.598915,10.321326,2.129618,12.450944
58999,4628.877111,3896.049580,5168.861187,6386.018697,4644.925506,3976.520209,5122.886553,4590.084780,4204.015672,3227.481041,32.417971,14.701125,47.119096,1.649679,12.820237,14.469916,30.364036,12.683768,43.047805,1.197735,12.440337,13.638072,10.363196,2.137706,12.500902
59199,4624.673806,3384.698752,5166.965922,4607.862698,4640.979034,3476.769927,5129.220939,6997.864740,4198.735337,2641.036622,32.626203,14.755665,47.381869,1.666387,12.872872,14.539259,30.457853,12.734305,43.192158,1.212520,12.493960,13.706480,10.390806,2.147105,12.537911
59399,4621.757563,3758.549722,5161.215627,3459.128435,4636.474388,3303.098994,5134.847713,6800.372956,4195.912066,3360.223681,32.730844,14.804254,47.535097,1.667848,12.912436,14.580283,30.524450,12.773140,43.297591,1.214043,12.530545,13.744588,10.417056,2.154589,12.571645
